"('date', '')","('open', 'ADUS')","('high', 'ADUS')","('low', 'ADUS')","('close', 'ADUS')","('volume', 'ADUS')"
2025-01-30 00:00:00+00:00,126.97000122070312,127.63999938964844,124.56999969482422,126.33000183105469,213600
2025-01-31 00:00:00+00:00,126.05999755859375,127.7300033569336,124.04000091552734,125.16000366210938,157600
2025-02-03 00:00:00+00:00,124.80000305175781,126.12999725341797,123.80999755859375,125.08999633789062,246900
2025-02-04 00:00:00+00:00,124.8499984741211,124.88999938964844,122.79000091552734,123.0199966430664,125400
2025-02-05 00:00:00+00:00,123.30000305175781,124.25,122.91000366210938,123.7300033569336,141500
2025-02-06 00:00:00+00:00,123.44000244140625,124.0,119.3499984741211,119.73999786376953,190700
2025-02-07 00:00:00+00:00,119.73999786376953,120.8499984741211,115.95999908447266,116.0999984741211,190800
2025-02-10 00:00:00+00:00,116.68000030517578,118.13999938964844,115.91000366210938,116.45999908447266,160900
2025-02-11 00:00:00+00:00,116.76000213623047,117.01000213623047,113.69000244140625,114.66999816894531,181300
2025-02-12 00:00:00+00:00,113.7300033569336,114.91999816894531,113.58000183105469,114.26000213623047,398200
2025-02-13 00:00:00+00:00,115.18000030517578,117.06999969482422,114.23999786376953,115.48999786376953,191900
2025-02-14 00:00:00+00:00,116.13999938964844,116.80999755859375,112.91000366210938,113.22000122070312,149000
2025-02-18 00:00:00+00:00,113.20999908447266,115.83999633789062,113.0999984741211,113.63999938964844,185300
2025-02-19 00:00:00+00:00,113.37000274658203,115.44000244140625,113.0,113.22000122070312,108700
2025-02-20 00:00:00+00:00,112.87000274658203,113.5,111.80000305175781,112.06999969482422,162600
2025-02-21 00:00:00+00:00,112.37000274658203,112.37000274658203,108.16000366210938,109.2300033569336,242200
2025-02-24 00:00:00+00:00,108.18000030517578,111.0999984741211,107.44000244140625,108.83999633789062,387700
2025-02-25 00:00:00+00:00,99.75,104.19000244140625,94.62999725341797,97.52999877929688,701400
2025-02-26 00:00:00+00:00,96.48999786376953,99.9000015258789,94.05999755859375,95.68000030517578,393900
2025-02-27 00:00:00+00:00,95.51000213623047,98.44000244140625,93.31999969482422,96.75,323500
2025-02-28 00:00:00+00:00,96.33999633789062,96.73999786376953,93.87000274658203,95.7699966430664,247300
2025-03-03 00:00:00+00:00,96.2300033569336,96.43000030517578,94.55000305175781,94.98999786376953,207100
2025-03-04 00:00:00+00:00,94.55000305175781,95.48999786376953,93.94000244140625,93.98999786376953,279500
2025-03-05 00:00:00+00:00,93.41000366210938,97.31999969482422,92.7699966430664,96.19000244140625,250500
2025-03-06 00:00:00+00:00,94.9800033569336,96.97000122070312,93.08000183105469,95.29000091552734,265800
2025-03-07 00:00:00+00:00,95.29000091552734,97.63999938964844,94.51000213623047,97.02999877929688,197500
2025-03-10 00:00:00+00:00,95.81999969482422,98.19999694824219,93.98999786376953,94.7699966430664,325400
2025-03-11 00:00:00+00:00,94.77999877929688,96.30999755859375,94.0,94.70999908447266,164600
2025-03-12 00:00:00+00:00,95.02999877929688,95.31999969482422,91.62999725341797,93.08999633789062,238000
2025-03-13 00:00:00+00:00,92.5999984741211,93.08000183105469,90.55000305175781,90.77999877929688,150900
2025-03-14 00:00:00+00:00,91.19999694824219,92.23999786376953,89.8499984741211,90.27999877929688,207700
2025-03-17 00:00:00+00:00,90.66000366210938,94.27999877929688,90.51000213623047,93.38999938964844,191800
2025-03-18 00:00:00+00:00,92.80000305175781,93.37999725341797,90.9000015258789,91.01000213623047,182200
2025-03-19 00:00:00+00:00,90.75,92.19999694824219,90.37000274658203,91.23999786376953,163000
2025-03-20 00:00:00+00:00,90.26000213623047,92.66000366210938,89.87000274658203,90.9000015258789,156300
2025-03-21 00:00:00+00:00,90.83999633789062,91.80000305175781,88.95999908447266,89.83000183105469,434800
2025-03-24 00:00:00+00:00,91.06999969482422,92.41000366210938,89.75,90.9800033569336,146000
2025-03-25 00:00:00+00:00,91.37999725341797,95.05999755859375,91.3499984741211,95.01000213623047,187300
2025-03-26 00:00:00+00:00,95.1500015258789,96.19999694824219,94.0,96.1500015258789,233700
2025-03-27 00:00:00+00:00,95.83000183105469,98.22000122070312,95.70999908447266,97.80000305175781,227900
2025-03-28 00:00:00+00:00,97.5999984741211,98.27999877929688,95.41000366210938,97.30000305175781,319200
2025-03-31 00:00:00+00:00,96.0,99.86000061035156,95.79000091552734,98.88999938964844,248800
2025-04-01 00:00:00+00:00,98.30000305175781,100.63999938964844,97.72000122070312,98.93000030517578,266000
2025-04-02 00:00:00+00:00,97.83000183105469,100.23999786376953,97.58000183105469,99.87999725341797,192000
2025-04-03 00:00:00+00:00,97.37000274658203,102.51000213623047,97.0,101.33000183105469,396400
2025-04-04 00:00:00+00:00,99.68000030517578,101.51000213623047,97.83999633789062,100.30999755859375,421100
2025-04-07 00:00:00+00:00,96.5999984741211,100.7300033569336,95.5199966430664,97.0,406100
2025-04-08 00:00:00+00:00,98.79000091552734,100.23999786376953,95.75,96.31999969482422,241500
2025-04-09 00:00:00+00:00,95.55999755859375,102.0,94.86000061035156,101.0,513700
2025-04-10 00:00:00+00:00,99.54000091552734,102.06999969482422,98.12000274658203,101.7699966430664,236500
2025-04-11 00:00:00+00:00,102.16999816894531,102.9000015258789,98.8499984741211,100.8499984741211,194200
2025-04-14 00:00:00+00:00,101.18000030517578,103.0999984741211,99.5,102.16999816894531,144600
2025-04-15 00:00:00+00:00,101.30999755859375,101.7300033569336,99.05999755859375,99.23999786376953,209200
2025-04-16 00:00:00+00:00,99.05999755859375,101.23999786376953,98.29000091552734,101.0,207000
2025-04-17 00:00:00+00:00,100.13999938964844,101.66000366210938,99.7300033569336,101.25,155300
2025-04-21 00:00:00+00:00,101.16999816894531,101.22000122070312,97.1500015258789,97.27999877929688,193200
2025-04-22 00:00:00+00:00,98.5,99.70999908447266,96.87000274658203,98.04000091552734,146400
2025-04-23 00:00:00+00:00,98.87999725341797,101.25,98.55999755859375,98.86000061035156,148200
2025-04-24 00:00:00+00:00,99.55999755859375,99.75,98.55999755859375,99.54000091552734,114000
2025-04-25 00:00:00+00:00,99.08999633789062,100.77999877929688,98.95999908447266,100.58000183105469,97400
2025-04-28 00:00:00+00:00,101.26000213623047,101.73999786376953,99.83000183105469,101.02999877929688,117400
2025-04-29 00:00:00+00:00,101.19000244140625,103.30999755859375,99.69999694824219,102.86000061035156,114800
2025-04-30 00:00:00+00:00,102.02999877929688,105.16000366210938,100.72000122070312,104.55000305175781,271300
2025-05-01 00:00:00+00:00,104.43000030517578,105.31999969482422,101.94999694824219,103.91999816894531,276300
2025-05-02 00:00:00+00:00,105.05999755859375,106.18000030517578,103.44999694824219,105.0,170100
2025-05-05 00:00:00+00:00,105.0,106.56999969482422,104.30999755859375,104.37000274658203,221300
2025-05-06 00:00:00+00:00,103.1500015258789,110.55000305175781,103.1500015258789,108.62000274658203,392900
2025-05-07 00:00:00+00:00,109.91999816894531,112.4800033569336,108.76000213623047,112.29000091552734,257500
2025-05-08 00:00:00+00:00,112.0199966430664,112.52999877929688,109.80000305175781,110.69999694824219,141300
2025-05-09 00:00:00+00:00,110.44000244140625,112.45999908447266,109.91000366210938,110.91000366210938,146400
2025-05-12 00:00:00+00:00,112.69000244140625,113.29000091552734,109.0999984741211,110.55000305175781,133300
2025-05-13 00:00:00+00:00,110.58999633789062,111.38999938964844,109.41000366210938,109.73999786376953,117700
2025-05-14 00:00:00+00:00,109.83000183105469,110.44000244140625,107.86000061035156,108.23999786376953,122700
2025-05-15 00:00:00+00:00,108.73999786376953,110.4800033569336,107.37000274658203,109.9000015258789,148100
2025-05-16 00:00:00+00:00,109.47000122070312,112.33000183105469,108.66000366210938,111.62999725341797,158300
2025-05-19 00:00:00+00:00,110.87999725341797,112.66000366210938,110.58000183105469,111.08999633789062,152900
2025-05-20 00:00:00+00:00,110.7699966430664,113.33000183105469,110.05999755859375,112.51000213623047,184800
2025-05-21 00:00:00+00:00,111.37000274658203,114.45999908447266,109.83000183105469,110.1500015258789,135100
2025-05-22 00:00:00+00:00,109.23999786376953,112.12000274658203,108.45999908447266,111.52999877929688,213800
2025-05-23 00:00:00+00:00,110.5999984741211,112.66999816894531,110.5999984741211,112.16000366210938,181600
2025-05-27 00:00:00+00:00,113.4000015258789,115.73999786376953,112.93000030517578,115.62999725341797,156100
2025-05-28 00:00:00+00:00,115.04000091552734,115.94000244140625,113.1500015258789,113.2699966430664,171100
2025-05-29 00:00:00+00:00,113.79000091552734,115.19999694824219,112.41999816894531,113.12999725341797,140200
2025-05-30 00:00:00+00:00,113.41999816894531,114.19999694824219,110.7699966430664,110.91000366210938,238900
2025-06-02 00:00:00+00:00,110.83000183105469,112.31999969482422,109.37999725341797,111.19999694824219,153100
2025-06-03 00:00:00+00:00,111.08999633789062,112.7300033569336,110.16000366210938,112.68000030517578,166700
2025-06-04 00:00:00+00:00,112.58000183105469,113.55999755859375,111.77999877929688,112.01000213623047,78500
2025-06-05 00:00:00+00:00,111.8499984741211,112.72000122070312,111.20999908447266,112.16000366210938,123200
2025-06-06 00:00:00+00:00,113.36000061035156,113.58000183105469,112.2699966430664,113.12999725341797,99500
2025-06-09 00:00:00+00:00,113.9000015258789,116.72000122070312,111.66999816894531,116.55999755859375,194500
2025-06-10 00:00:00+00:00,116.7300033569336,118.2699966430664,115.27999877929688,118.0,159600
2025-06-11 00:00:00+00:00,118.01000213623047,118.47000122070312,112.37000274658203,112.69000244140625,312100
2025-06-12 00:00:00+00:00,112.51000213623047,114.19999694824219,112.41000366210938,114.02999877929688,97700
2025-06-13 00:00:00+00:00,112.19999694824219,113.83000183105469,110.63999938964844,112.80000305175781,127800
2025-06-16 00:00:00+00:00,112.98999786376953,114.97000122070312,111.69999694824219,114.44000244140625,175100
2025-06-17 00:00:00+00:00,113.23999786376953,114.80999755859375,112.31999969482422,114.02999877929688,136000
2025-06-18 00:00:00+00:00,113.33999633789062,116.66000366210938,113.33999633789062,115.16000366210938,115300
2025-06-20 00:00:00+00:00,115.19000244140625,116.12000274658203,112.45999908447266,113.79000091552734,195800
2025-06-23 00:00:00+00:00,114.05000305175781,114.58999633789062,112.37000274658203,113.01000213623047,154700
2025-06-24 00:00:00+00:00,113.75,115.16000366210938,112.69999694824219,114.05000305175781,215200
2025-06-25 00:00:00+00:00,114.2699966430664,114.4800033569336,113.19000244140625,113.41999816894531,142200
2025-06-26 00:00:00+00:00,113.4000015258789,116.11000061035156,112.33999633789062,115.63999938964844,152800
2025-06-27 00:00:00+00:00,115.58000183105469,117.02999877929688,114.4000015258789,115.12000274658203,285600
2025-06-30 00:00:00+00:00,115.31999969482422,116.30000305175781,113.72000122070312,115.19000244140625,179400
2025-07-01 00:00:00+00:00,114.54000091552734,115.55999755859375,112.86000061035156,112.94999694824219,146500
2025-07-02 00:00:00+00:00,112.44000244140625,112.44000244140625,110.0999984741211,110.37000274658203,135500
2025-07-03 00:00:00+00:00,111.29000091552734,112.58000183105469,109.93000030517578,111.86000061035156,91200
2025-07-07 00:00:00+00:00,112.16000366210938,113.30999755859375,110.47000122070312,110.62000274658203,139600
2025-07-08 00:00:00+00:00,111.0,114.58999633789062,110.51000213623047,112.06999969482422,160600
2025-07-09 00:00:00+00:00,112.87000274658203,114.54000091552734,111.80999755859375,114.41000366210938,146000
2025-07-10 00:00:00+00:00,113.7699966430664,115.01000213623047,112.0,112.19999694824219,148000
2025-07-11 00:00:00+00:00,112.18000030517578,112.18000030517578,109.80999755859375,110.91999816894531,91100
2025-07-14 00:00:00+00:00,110.47000122070312,111.94000244140625,110.38999938964844,111.75,100300
2025-07-15 00:00:00+00:00,112.20999908447266,112.2300033569336,109.43000030517578,109.43000030517578,141500
2025-07-16 00:00:00+00:00,109.8499984741211,110.52999877929688,107.6500015258789,108.44000244140625,169900
2025-07-17 00:00:00+00:00,109.19999694824219,110.1500015258789,108.16999816894531,109.69000244140625,138800
2025-07-18 00:00:00+00:00,110.16999816894531,110.19999694824219,106.81999969482422,107.02999877929688,136300
2025-07-21 00:00:00+00:00,107.0,109.01000213623047,106.02999877929688,107.4000015258789,112700
2025-07-22 00:00:00+00:00,107.91999816894531,109.7699966430664,107.91999816894531,108.70999908447266,144800
2025-07-23 00:00:00+00:00,109.51000213623047,110.70999908447266,108.29000091552734,110.38999938964844,95900
2025-07-24 00:00:00+00:00,110.37000274658203,110.7699966430664,107.91000366210938,108.16000366210938,112400
2025-07-25 00:00:00+00:00,108.80000305175781,110.51000213623047,108.80000305175781,109.43000030517578,104400
2025-07-28 00:00:00+00:00,109.12999725341797,109.66000366210938,108.06999969482422,109.11000061035156,127100
2025-07-29 00:00:00+00:00,109.54000091552734,110.62000274658203,107.52999877929688,107.88999938964844,132700
2025-07-30 00:00:00+00:00,107.58999633789062,108.91999816894531,106.91000366210938,107.87999725341797,156800
2025-07-31 00:00:00+00:00,106.93000030517578,108.13999938964844,106.27999877929688,106.77999877929688,181100
2025-08-01 00:00:00+00:00,106.7699966430664,106.93000030517578,104.54000091552734,104.95999908447266,199100
2025-08-04 00:00:00+00:00,105.2300033569336,107.12999725341797,104.58000183105469,106.95999908447266,168700
2025-08-05 00:00:00+00:00,110.20999908447266,117.54000091552734,108.97000122070312,116.56999969482422,533900
2025-08-06 00:00:00+00:00,116.1500015258789,116.93000030517578,114.62999725341797,114.94000244140625,254100
2025-08-07 00:00:00+00:00,115.95999908447266,116.9000015258789,102.68000030517578,109.0999984741211,501100
2025-08-08 00:00:00+00:00,108.83999633789062,110.20999908447266,107.70999908447266,110.19000244140625,143900
2025-08-11 00:00:00+00:00,110.36000061035156,113.93000030517578,109.08999633789062,111.94999694824219,262800
2025-08-12 00:00:00+00:00,111.73999786376953,113.30999755859375,110.19999694824219,113.05999755859375,142500
2025-08-13 00:00:00+00:00,113.73999786376953,118.08000183105469,112.95999908447266,116.33000183105469,266800
2025-08-14 00:00:00+00:00,115.69999694824219,116.31999969482422,112.51000213623047,113.86000061035156,192000
2025-08-15 00:00:00+00:00,114.91999816894531,116.56999969482422,113.63999938964844,115.11000061035156,179800
2025-08-18 00:00:00+00:00,115.6500015258789,115.91999816894531,113.77999877929688,114.19000244140625,131800
2025-08-19 00:00:00+00:00,114.93000030517578,115.75,113.81999969482422,115.68000030517578,117200
2025-08-20 00:00:00+00:00,116.0999984741211,116.54000091552734,114.0999984741211,114.8499984741211,146900
2025-08-21 00:00:00+00:00,114.70999908447266,115.5,112.7699966430664,114.18000030517578,79000
2025-08-22 00:00:00+00:00,115.2300033569336,118.77999877929688,114.87000274658203,118.41000366210938,133100
2025-08-25 00:00:00+00:00,118.6500015258789,118.69000244140625,115.76000213623047,116.6500015258789,136800
2025-08-26 00:00:00+00:00,116.16000366210938,116.3499984741211,113.5199966430664,114.1500015258789,102300
2025-08-27 00:00:00+00:00,113.69999694824219,115.7699966430664,112.86000061035156,115.51000213623047,121700
2025-08-28 00:00:00+00:00,114.80000305175781,115.54000091552734,113.0999984741211,115.31999969482422,117900
2025-08-29 00:00:00+00:00,115.62999725341797,115.62999725341797,114.61000061035156,115.16999816894531,72800
2025-09-02 00:00:00+00:00,115.44000244140625,118.5999984741211,114.61000061035156,115.66999816894531,163100
2025-09-03 00:00:00+00:00,114.7699966430664,116.45999908447266,112.05999755859375,113.0999984741211,117300
2025-09-04 00:00:00+00:00,112.56999969482422,112.56999969482422,110.55000305175781,111.8499984741211,203000
2025-09-05 00:00:00+00:00,111.66000366210938,113.4000015258789,110.93000030517578,113.22000122070312,88400
2025-09-08 00:00:00+00:00,112.98999786376953,114.38999938964844,111.01000213623047,114.36000061035156,121000
2025-09-09 00:00:00+00:00,114.87000274658203,115.81999969482422,111.83999633789062,113.05000305175781,146400
2025-09-10 00:00:00+00:00,112.58000183105469,112.76000213623047,110.18000030517578,110.2699966430664,83900
2025-09-11 00:00:00+00:00,110.26000213623047,112.69000244140625,110.05000305175781,112.37999725341797,106300
2025-09-12 00:00:00+00:00,111.81999969482422,112.5999984741211,110.06999969482422,110.2699966430664,86300
2025-09-15 00:00:00+00:00,110.04000091552734,113.8499984741211,108.56999969482422,109.2699966430664,120100
2025-09-16 00:00:00+00:00,108.97000122070312,110.5,107.94000244140625,108.3499984741211,134300
2025-09-17 00:00:00+00:00,108.3499984741211,110.11000061035156,107.56999969482422,108.0999984741211,162500
2025-09-18 00:00:00+00:00,108.08000183105469,110.12000274658203,107.2699966430664,109.80999755859375,145300
2025-09-19 00:00:00+00:00,110.5,112.55999755859375,109.58999633789062,111.9000015258789,453000
2025-09-22 00:00:00+00:00,111.5999984741211,114.33999633789062,110.62999725341797,114.19999694824219,140800
2025-09-23 00:00:00+00:00,113.95999908447266,116.0,113.05999755859375,114.66999816894531,162300
2025-09-24 00:00:00+00:00,114.02999877929688,117.0199966430664,113.31999969482422,116.83000183105469,137800
2025-09-25 00:00:00+00:00,116.69999694824219,117.29000091552734,113.80000305175781,115.58999633789062,235600
2025-09-26 00:00:00+00:00,115.81999969482422,120.0,114.7300033569336,117.33999633789062,109900
