"('date', '')","('open', 'BLBD')","('high', 'BLBD')","('low', 'BLBD')","('close', 'BLBD')","('volume', 'BLBD')"
2025-01-31 00:00:00+00:00,36.2400016784668,36.95000076293945,34.95000076293945,35.619998931884766,1190800
2025-02-03 00:00:00+00:00,34.400001525878906,35.25699996948242,33.5099983215332,34.72999954223633,1003300
2025-02-04 00:00:00+00:00,34.77000045776367,36.5,34.68000030517578,36.15999984741211,883100
2025-02-05 00:00:00+00:00,36.0,37.124000549316406,35.43899917602539,35.72999954223633,1312200
2025-02-06 00:00:00+00:00,35.709999084472656,38.45000076293945,35.709999084472656,37.22999954223633,1845400
2025-02-07 00:00:00+00:00,37.439998626708984,38.349998474121094,37.25,38.0099983215332,723400
2025-02-10 00:00:00+00:00,38.119998931884766,39.0099983215332,37.72999954223633,38.310001373291016,830500
2025-02-11 00:00:00+00:00,38.400001525878906,39.26100158691406,36.7400016784668,36.86000061035156,744200
2025-02-12 00:00:00+00:00,36.02000045776367,36.630001068115234,34.63999938964844,35.689998626708984,801800
2025-02-13 00:00:00+00:00,35.90999984741211,36.33000183105469,35.316001892089844,36.209999084472656,440200
2025-02-14 00:00:00+00:00,36.45000076293945,36.970001220703125,36.029998779296875,36.349998474121094,450800
2025-02-18 00:00:00+00:00,36.459999084472656,36.63999938964844,33.970001220703125,34.63999938964844,895800
2025-02-19 00:00:00+00:00,34.52000045776367,35.630001068115234,34.029998779296875,35.18000030517578,591100
2025-02-20 00:00:00+00:00,35.150001525878906,36.0,34.04999923706055,35.90999984741211,798300
2025-02-21 00:00:00+00:00,36.33000183105469,36.38999938964844,34.84000015258789,35.08000183105469,757400
2025-02-24 00:00:00+00:00,35.099998474121094,36.11000061035156,34.84000015258789,35.310001373291016,639900
2025-02-25 00:00:00+00:00,35.290000915527344,36.72999954223633,35.18600082397461,36.22999954223633,1023100
2025-02-26 00:00:00+00:00,36.2599983215332,36.79999923706055,34.97999954223633,35.150001525878906,719700
2025-02-27 00:00:00+00:00,35.31999969482422,36.0880012512207,34.79999923706055,34.869998931884766,573600
2025-02-28 00:00:00+00:00,34.900001525878906,35.5,34.56999969482422,35.13999938964844,531500
2025-03-03 00:00:00+00:00,35.45000076293945,35.45000076293945,32.540000915527344,32.619998931884766,696800
2025-03-04 00:00:00+00:00,31.59000015258789,33.349998474121094,30.670000076293945,32.81999969482422,1279800
2025-03-05 00:00:00+00:00,32.95000076293945,33.94499969482422,32.81999969482422,33.779998779296875,441800
2025-03-06 00:00:00+00:00,33.029998779296875,33.7400016784668,32.83000183105469,33.029998779296875,665500
2025-03-07 00:00:00+00:00,32.95000076293945,34.4900016784668,32.827999114990234,33.91999816894531,459200
2025-03-10 00:00:00+00:00,33.41999816894531,34.7400016784668,33.22999954223633,33.650001525878906,495500
2025-03-11 00:00:00+00:00,33.5099983215332,35.4900016784668,33.244998931884766,35.029998779296875,646700
2025-03-12 00:00:00+00:00,35.43000030517578,35.959999084472656,33.98500061035156,34.040000915527344,656500
2025-03-13 00:00:00+00:00,33.849998474121094,33.849998474121094,33.0,33.5099983215332,417400
2025-03-14 00:00:00+00:00,34.029998779296875,34.779998779296875,33.43000030517578,34.2599983215332,288200
2025-03-17 00:00:00+00:00,34.15999984741211,35.0,34.055999755859375,34.875,222500
2025-03-18 00:00:00+00:00,34.400001525878906,35.619998931884766,34.0,34.93000030517578,495700
2025-03-19 00:00:00+00:00,35.029998779296875,36.22999954223633,35.029998779296875,35.68000030517578,407000
2025-03-20 00:00:00+00:00,35.25,35.56999969482422,34.58000183105469,34.65999984741211,420900
2025-03-21 00:00:00+00:00,34.16999816894531,34.42399978637695,33.29999923706055,33.54999923706055,864900
2025-03-24 00:00:00+00:00,34.0099983215332,35.5,33.970001220703125,35.279998779296875,435400
2025-03-25 00:00:00+00:00,35.08000183105469,35.400001525878906,34.22999954223633,34.72999954223633,334900
2025-03-26 00:00:00+00:00,34.70000076293945,34.880001068115234,34.18000030517578,34.20000076293945,343000
2025-03-27 00:00:00+00:00,34.0,34.125,33.27000045776367,33.959999084472656,341400
2025-03-28 00:00:00+00:00,33.79999923706055,33.93000030517578,32.25,32.93000030517578,303100
2025-03-31 00:00:00+00:00,32.310001373291016,32.79999923706055,31.639999389648438,32.369998931884766,426800
2025-04-01 00:00:00+00:00,32.470001220703125,33.314998626708984,31.934999465942383,32.93000030517578,332100
2025-04-02 00:00:00+00:00,32.15999984741211,33.7400016784668,32.130001068115234,33.709999084472656,339200
2025-04-03 00:00:00+00:00,31.93000030517578,32.91999816894531,30.40999984741211,31.920000076293945,963100
2025-04-04 00:00:00+00:00,30.170000076293945,32.56999969482422,30.040000915527344,32.43000030517578,594700
2025-04-07 00:00:00+00:00,31.010000228881836,33.869998931884766,30.32200050354004,32.09000015258789,780400
2025-04-08 00:00:00+00:00,32.900001525878906,33.30500030517578,30.863000869750977,31.280000686645508,405800
2025-04-09 00:00:00+00:00,30.850000381469727,34.209999084472656,30.850000381469727,33.90999984741211,609800
2025-04-10 00:00:00+00:00,33.04999923706055,34.310001373291016,32.263999938964844,33.650001525878906,526900
2025-04-11 00:00:00+00:00,33.7599983215332,34.68000030517578,32.45000076293945,34.189998626708984,540400
2025-04-14 00:00:00+00:00,34.81999969482422,35.43000030517578,33.79999923706055,35.31999969482422,456900
2025-04-15 00:00:00+00:00,35.20000076293945,35.38999938964844,33.23500061035156,33.70000076293945,482100
2025-04-16 00:00:00+00:00,33.290000915527344,33.86199951171875,32.61000061035156,33.25,570900
2025-04-17 00:00:00+00:00,33.11000061035156,34.040000915527344,32.79999923706055,33.709999084472656,888300
2025-04-21 00:00:00+00:00,33.66999816894531,34.189998626708984,32.900001525878906,33.709999084472656,461200
2025-04-22 00:00:00+00:00,34.029998779296875,35.220001220703125,33.380001068115234,35.060001373291016,392000
2025-04-23 00:00:00+00:00,35.689998626708984,35.81999969482422,34.400001525878906,34.5,393300
2025-04-24 00:00:00+00:00,34.540000915527344,35.5099983215332,34.40999984741211,35.290000915527344,382100
2025-04-25 00:00:00+00:00,35.290000915527344,36.0,34.643001556396484,35.790000915527344,272500
2025-04-28 00:00:00+00:00,36.040000915527344,36.38999938964844,35.279998779296875,35.599998474121094,349600
2025-04-29 00:00:00+00:00,35.5,35.720001220703125,34.79499816894531,35.35499954223633,278700
2025-04-30 00:00:00+00:00,34.63999938964844,35.095001220703125,34.189998626708984,34.869998931884766,412400
2025-05-01 00:00:00+00:00,35.189998626708984,36.25,34.70000076293945,36.0099983215332,521500
2025-05-02 00:00:00+00:00,36.5,38.0,36.29999923706055,37.96500015258789,584500
2025-05-05 00:00:00+00:00,37.61000061035156,39.0,37.35499954223633,38.279998779296875,293200
2025-05-06 00:00:00+00:00,38.02000045776367,38.75,37.40999984741211,38.349998474121094,497500
2025-05-07 00:00:00+00:00,38.45000076293945,39.31999969482422,37.459999084472656,37.7400016784668,571300
2025-05-08 00:00:00+00:00,36.30500030517578,37.88999938964844,36.0099983215332,37.220001220703125,852100
2025-05-09 00:00:00+00:00,36.95000076293945,38.779998779296875,36.43000030517578,37.939998626708984,516100
2025-05-12 00:00:00+00:00,39.5,40.0,39.0099983215332,39.93000030517578,454700
2025-05-13 00:00:00+00:00,40.279998779296875,40.900001525878906,39.810001373291016,40.59000015258789,395300
2025-05-14 00:00:00+00:00,40.59000015258789,41.119998931884766,39.54999923706055,39.869998931884766,647800
2025-05-15 00:00:00+00:00,39.7599983215332,40.439998626708984,39.369998931884766,40.36000061035156,302400
2025-05-16 00:00:00+00:00,40.31999969482422,41.025001525878906,40.15999984741211,40.81999969482422,331700
2025-05-19 00:00:00+00:00,40.40999984741211,41.41999816894531,40.12099838256836,41.25,303200
2025-05-20 00:00:00+00:00,41.150001525878906,41.290000915527344,40.130001068115234,40.81999969482422,250100
2025-05-21 00:00:00+00:00,40.290000915527344,40.54999923706055,39.08000183105469,39.20000076293945,344300
2025-05-22 00:00:00+00:00,38.81999969482422,39.58000183105469,38.2599983215332,39.209999084472656,479200
2025-05-23 00:00:00+00:00,38.279998779296875,39.130001068115234,38.25,38.630001068115234,252900
2025-05-27 00:00:00+00:00,39.41999816894531,40.0,39.0,39.900001525878906,223000
2025-05-28 00:00:00+00:00,39.959999084472656,39.97999954223633,39.0,39.09000015258789,192700
2025-05-29 00:00:00+00:00,39.34000015258789,39.52000045776367,38.619998931884766,39.16999816894531,350800
2025-05-30 00:00:00+00:00,38.939998626708984,39.220001220703125,38.0099983215332,38.70000076293945,425800
2025-06-02 00:00:00+00:00,38.459999084472656,38.505001068115234,37.68000030517578,37.95500183105469,420300
2025-06-03 00:00:00+00:00,38.02000045776367,38.84000015258789,37.79999923706055,38.72999954223633,693200
2025-06-04 00:00:00+00:00,39.0099983215332,39.38800048828125,38.560001373291016,39.029998779296875,372400
2025-06-05 00:00:00+00:00,39.04999923706055,40.52000045776367,38.665000915527344,40.29999923706055,365500
2025-06-06 00:00:00+00:00,41.0,41.599998474121094,40.4900016784668,40.560001373291016,357900
2025-06-09 00:00:00+00:00,40.61000061035156,41.34000015258789,40.529998779296875,40.869998931884766,268500
2025-06-10 00:00:00+00:00,41.2400016784668,42.11000061035156,40.595001220703125,41.56999969482422,486100
2025-06-11 00:00:00+00:00,41.959999084472656,42.599998474121094,41.05500030517578,41.150001525878906,347300
2025-06-12 00:00:00+00:00,41.15999984741211,42.040000915527344,40.459999084472656,41.27000045776367,367400
2025-06-13 00:00:00+00:00,40.900001525878906,41.25,40.45000076293945,40.79999923706055,318000
2025-06-16 00:00:00+00:00,41.18000030517578,41.91999816894531,41.029998779296875,41.56999969482422,246900
2025-06-17 00:00:00+00:00,41.130001068115234,42.0099983215332,41.077999114990234,41.810001373291016,260800
2025-06-18 00:00:00+00:00,41.779998779296875,42.810001373291016,41.5099983215332,41.84000015258789,315400
2025-06-20 00:00:00+00:00,42.40999984741211,42.40999984741211,41.810001373291016,41.970001220703125,627800
2025-06-23 00:00:00+00:00,41.959999084472656,43.0,41.762001037597656,42.880001068115234,356700
2025-06-24 00:00:00+00:00,43.16999816894531,43.459999084472656,42.2400016784668,43.189998626708984,330800
2025-06-25 00:00:00+00:00,43.2599983215332,43.61000061035156,42.724998474121094,42.90999984741211,310500
2025-06-26 00:00:00+00:00,43.36000061035156,43.36000061035156,42.630001068115234,42.849998474121094,294900
2025-06-27 00:00:00+00:00,43.13999938964844,43.61000061035156,42.38399887084961,43.119998931884766,554800
2025-06-30 00:00:00+00:00,43.119998931884766,43.560001373291016,42.779998779296875,43.15999984741211,296800
2025-07-01 00:00:00+00:00,42.939998626708984,44.51499938964844,42.505001068115234,44.20000076293945,368700
2025-07-02 00:00:00+00:00,44.209999084472656,45.845001220703125,43.55500030517578,45.45000076293945,717700
2025-07-03 00:00:00+00:00,45.810001373291016,46.290000915527344,45.16999816894531,45.599998474121094,525300
2025-07-07 00:00:00+00:00,45.279998779296875,45.83000183105469,44.01499938964844,44.97999954223633,510600
2025-07-08 00:00:00+00:00,45.22999954223633,45.744998931884766,44.66999816894531,45.20000076293945,446500
2025-07-09 00:00:00+00:00,45.4900016784668,45.685001373291016,44.709999084472656,45.09000015258789,365400
2025-07-10 00:00:00+00:00,44.52000045776367,45.92499923706055,44.52000045776367,45.4900016784668,373700
2025-07-11 00:00:00+00:00,45.31999969482422,45.34000015258789,44.349998474121094,44.95000076293945,268800
2025-07-14 00:00:00+00:00,44.7599983215332,45.209999084472656,43.25,43.279998779296875,332100
2025-07-15 00:00:00+00:00,43.7400016784668,43.95199966430664,42.59000015258789,42.86000061035156,404800
2025-07-16 00:00:00+00:00,42.86000061035156,43.27000045776367,42.185001373291016,42.81999969482422,390400
2025-07-17 00:00:00+00:00,42.939998626708984,43.349998474121094,42.59000015258789,42.86000061035156,463900
2025-07-18 00:00:00+00:00,43.189998626708984,43.189998626708984,42.0,42.75,770900
2025-07-21 00:00:00+00:00,43.22999954223633,43.94499969482422,42.85900115966797,42.88999938964844,258300
2025-07-22 00:00:00+00:00,43.029998779296875,44.369998931884766,42.88999938964844,43.95000076293945,438100
2025-07-23 00:00:00+00:00,44.400001525878906,45.685001373291016,44.21799850463867,45.540000915527344,562100
2025-07-24 00:00:00+00:00,45.45000076293945,45.72999954223633,44.8650016784668,45.349998474121094,435300
2025-07-25 00:00:00+00:00,45.4900016784668,46.380001068115234,45.41999816894531,46.04999923706055,337100
2025-07-28 00:00:00+00:00,46.439998626708984,46.439998626708984,45.380001068115234,46.119998931884766,286200
2025-07-29 00:00:00+00:00,46.400001525878906,46.66999816894531,45.2400016784668,45.2599983215332,336700
2025-07-30 00:00:00+00:00,45.560001373291016,46.07500076293945,44.529998779296875,45.02000045776367,341800
2025-07-31 00:00:00+00:00,44.959999084472656,45.720001220703125,43.70000076293945,44.790000915527344,347600
2025-08-01 00:00:00+00:00,44.130001068115234,44.130001068115234,43.22800064086914,43.33000183105469,464000
2025-08-04 00:00:00+00:00,43.56999969482422,44.130001068115234,43.25,44.130001068115234,452500
2025-08-05 00:00:00+00:00,44.380001068115234,44.959999084472656,43.25,43.61000061035156,559600
2025-08-06 00:00:00+00:00,43.36000061035156,44.20000076293945,42.95000076293945,44.13999938964844,726400
2025-08-07 00:00:00+00:00,51.76499938964844,55.70000076293945,50.970001220703125,52.310001373291016,2491700
2025-08-08 00:00:00+00:00,52.4900016784668,60.45000076293945,52.279998779296875,55.34000015258789,3070400
2025-08-11 00:00:00+00:00,55.34000015258789,55.83000183105469,54.380001068115234,54.689998626708984,682100
2025-08-12 00:00:00+00:00,55.220001220703125,56.63999938964844,55.150001525878906,56.4900016784668,666000
2025-08-13 00:00:00+00:00,56.59000015258789,57.22999954223633,55.18000030517578,56.47999954223633,807800
2025-08-14 00:00:00+00:00,55.97999954223633,56.86000061035156,55.683998107910156,56.439998626708984,810100
2025-08-15 00:00:00+00:00,56.75,57.43000030517578,55.90999984741211,57.369998931884766,764700
2025-08-18 00:00:00+00:00,57.369998931884766,58.77000045776367,57.32500076293945,58.5,929500
2025-08-19 00:00:00+00:00,59.18000030517578,59.18000030517578,56.90999984741211,57.040000915527344,527800
2025-08-20 00:00:00+00:00,56.47999954223633,56.63999938964844,54.7599983215332,55.220001220703125,668800
2025-08-21 00:00:00+00:00,55.209999084472656,55.34000015258789,54.564998626708984,54.68000030517578,614400
2025-08-22 00:00:00+00:00,54.7599983215332,55.82500076293945,54.20000076293945,55.310001373291016,752400
2025-08-25 00:00:00+00:00,55.2599983215332,56.2599983215332,55.0,56.2400016784668,493900
2025-08-26 00:00:00+00:00,56.130001068115234,57.029998779296875,55.970001220703125,56.83000183105469,801700
2025-08-27 00:00:00+00:00,56.790000915527344,58.189998626708984,56.42900085449219,58.16999816894531,479700
2025-08-28 00:00:00+00:00,58.380001068115234,59.41999816894531,58.07500076293945,59.34000015258789,678000
2025-08-29 00:00:00+00:00,59.41999816894531,59.61000061035156,57.88999938964844,58.38999938964844,566100
2025-09-02 00:00:00+00:00,57.40999984741211,58.220001220703125,56.849998474121094,56.88999938964844,862800
2025-09-03 00:00:00+00:00,56.869998931884766,57.95000076293945,56.439998626708984,57.720001220703125,811300
2025-09-04 00:00:00+00:00,57.65999984741211,58.255001068115234,57.02000045776367,58.06999969482422,441800
2025-09-05 00:00:00+00:00,58.400001525878906,58.970001220703125,57.869998931884766,58.83000183105469,332500
2025-09-08 00:00:00+00:00,58.91999816894531,59.0,58.150001525878906,58.25,323900
2025-09-09 00:00:00+00:00,58.4900016784668,58.5,57.05500030517578,58.29999923706055,408500
2025-09-10 00:00:00+00:00,58.29999923706055,59.380001068115234,57.290000915527344,57.400001525878906,529500
2025-09-11 00:00:00+00:00,57.38999938964844,59.25,57.38999938964844,58.2599983215332,466400
2025-09-12 00:00:00+00:00,58.63999938964844,58.70000076293945,57.709999084472656,57.959999084472656,467100
2025-09-15 00:00:00+00:00,58.20000076293945,58.46500015258789,56.189998626708984,56.2400016784668,514500
2025-09-16 00:00:00+00:00,57.369998931884766,58.185001373291016,56.7400016784668,57.88999938964844,487900
2025-09-17 00:00:00+00:00,58.369998931884766,59.15999984741211,57.70000076293945,58.2400016784668,411500
2025-09-18 00:00:00+00:00,58.099998474121094,60.41999816894531,57.7400016784668,60.150001525878906,374400
2025-09-19 00:00:00+00:00,60.77000045776367,60.88999938964844,59.56999969482422,59.709999084472656,596000
2025-09-22 00:00:00+00:00,59.560001373291016,60.88999938964844,59.41999816894531,60.86000061035156,314900
2025-09-23 00:00:00+00:00,60.959999084472656,61.95000076293945,59.599998474121094,59.7400016784668,390500
2025-09-24 00:00:00+00:00,60.040000915527344,60.90999984741211,58.90999984741211,59.040000915527344,360300
2025-09-25 00:00:00+00:00,58.439998626708984,58.814998626708984,57.6349983215332,58.119998931884766,361100
2025-09-26 00:00:00+00:00,58.72999954223633,59.029998779296875,57.55500030517578,57.95000076293945,315900
