"('date', '')","('open', 'CXDO')","('high', 'CXDO')","('low', 'CXDO')","('close', 'CXDO')","('volume', 'CXDO')"
2018-08-24 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,0
2018-08-27 00:00:00+00:00,2.375704535798155,2.375704535798155,2.276716709136963,2.276716709136963,12200
2018-08-28 00:00:00+00:00,2.276716709136963,2.3262105044650427,2.276716709136963,2.276716709136963,13100
2018-08-29 00:00:00+00:00,2.276716709136963,2.276716709136963,2.276716709136963,2.276716709136963,0
2018-08-30 00:00:00+00:00,2.3262105044650427,2.3262105044650427,2.276716709136963,2.276716709136963,1800
2018-08-31 00:00:00+00:00,2.276716709136963,2.276716709136963,2.276716709136963,2.276716709136963,0
2018-09-04 00:00:00+00:00,2.2767167036020584,2.3262104988098145,2.2519699240006963,2.3262104988098145,1400
2018-09-05 00:00:00+00:00,2.3262104988098145,2.3262104988098145,2.3262104988098145,2.3262104988098145,0
2018-09-06 00:00:00+00:00,2.3262104988098145,2.3262104988098145,2.3262104988098145,2.3262104988098145,0
2018-09-07 00:00:00+00:00,2.227222776935685,2.227222776935685,2.2173240184783936,2.2173240184783936,6500
2018-09-10 00:00:00+00:00,2.2173240184783936,2.2173240184783936,2.2173240184783936,2.2173240184783936,0
2018-09-11 00:00:00+00:00,2.2173240184783936,2.2173240184783936,2.2173240184783936,2.2173240184783936,0
2018-09-12 00:00:00+00:00,2.1925771565553105,2.1925771565553105,2.128235340118408,2.128235340118408,1000
2018-09-13 00:00:00+00:00,2.128235340118408,2.128235340118408,2.128235340118408,2.128235340118408,0
2018-09-14 00:00:00+00:00,2.2470202445983887,2.2470202445983887,2.2470202445983887,2.2470202445983887,2400
2018-09-17 00:00:00+00:00,2.2470202445983887,2.2470202445983887,2.2470202445983887,2.2470202445983887,0
2018-09-18 00:00:00+00:00,2.2470202445983887,2.2470202445983887,2.2470202445983887,2.2470202445983887,0
2018-09-19 00:00:00+00:00,2.039146410806069,2.039146410806069,1.979753851890564,1.979753851890564,5000
2018-09-20 00:00:00+00:00,1.979753851890564,1.979753851890564,1.484815388917923,1.979753851890564,17400
2018-09-21 00:00:00+00:00,1.9797534933432395,2.0787410736083984,1.9401584612371758,2.0787410736083984,10100
2018-09-24 00:00:00+00:00,1.5838029384613037,1.5838029384613037,1.5838029384613037,1.5838029384613037,100
2018-09-25 00:00:00+00:00,2.0292475126681135,2.1480328584074604,2.0292475126681135,2.128235340118408,13100
2018-09-26 00:00:00+00:00,2.128235340118408,2.128235340118408,2.128235340118408,2.128235340118408,0
2018-09-27 00:00:00+00:00,1.860968279022545,2.0787410736083984,1.860968279022545,2.0787410736083984,5000
2018-09-28 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,0
2018-10-01 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,0
2018-10-02 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,0
2018-10-03 00:00:00+00:00,2.029247283475819,2.0787410736083984,2.029247283475819,2.0787410736083984,2000
2018-10-04 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,0
2018-10-05 00:00:00+00:00,1.9104620691551244,2.0787410736083984,1.9104620691551244,2.0787410736083984,2200
2018-10-08 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,0
2018-10-09 00:00:00+00:00,1.7421832084655762,1.7421832084655762,1.7421832084655762,1.7421832084655762,1000
2018-10-10 00:00:00+00:00,1.7421832084655762,1.7421832084655762,1.7421832084655762,1.7421832084655762,0
2018-10-11 00:00:00+00:00,1.732284426689148,1.732284426689148,1.732284426689148,1.732284426689148,2100
2018-10-12 00:00:00+00:00,1.9698550920713132,1.979753851890564,1.9698550920713132,1.979753851890564,2100
2018-10-15 00:00:00+00:00,1.979753851890564,1.979753851890564,1.979753851890564,1.979753851890564,0
2018-10-16 00:00:00+00:00,1.8807661356955307,2.0490451706253197,1.8807661356955307,1.979753851890564,5100
2018-10-17 00:00:00+00:00,2.0242983890797177,2.0242983890797177,1.979753851890564,1.979753851890564,1000
2018-10-18 00:00:00+00:00,1.9896526303711208,1.9896526303711208,1.8807661533355713,1.8807661533355713,3800
2018-10-19 00:00:00+00:00,1.8807661533355713,1.8807661533355713,1.8807661533355713,1.8807661533355713,2000
2018-10-22 00:00:00+00:00,1.8807661533355713,1.8807661533355713,1.8807661533355713,1.8807661533355713,0
2018-10-23 00:00:00+00:00,1.9856930919051707,1.9856930919051707,1.9253106117248535,1.9253106117248535,700
2018-10-24 00:00:00+00:00,1.9253106117248535,1.9253106117248535,1.9253106117248535,1.9253106117248535,100
2018-10-25 00:00:00+00:00,1.9253106117248535,1.9253106117248535,1.9253106117248535,1.9253106117248535,100
2018-10-26 00:00:00+00:00,1.920361112861386,1.920361112861386,1.6431955099105835,1.6431955099105835,900
2018-10-29 00:00:00+00:00,1.6431955099105835,1.6431955099105835,1.6431955099105835,1.6431955099105835,0
2018-10-30 00:00:00+00:00,1.6431955099105835,1.6431955099105835,1.6431955099105835,1.6431955099105835,0
2018-10-31 00:00:00+00:00,1.6431955099105835,1.6431955099105835,1.6431955099105835,1.6431955099105835,0
2018-11-01 00:00:00+00:00,1.6827906370162964,1.6827906370162964,1.6827906370162964,1.6827906370162964,3000
2018-11-02 00:00:00+00:00,1.6827906370162964,1.6827906370162964,1.6827906370162964,1.6827906370162964,0
2018-11-05 00:00:00+00:00,1.6827906370162964,1.6827906370162964,1.6827906370162964,1.6827906370162964,1000
2018-11-06 00:00:00+00:00,1.6827906370162964,1.6827906370162964,1.6827906370162964,1.6827906370162964,1800
2018-11-07 00:00:00+00:00,1.7223856793513224,1.7223856793513224,1.5244102677927172,1.5838029384613037,24400
2018-11-08 00:00:00+00:00,1.6233980679211235,1.781778335571289,1.5343091157418034,1.781778335571289,45300
2018-11-09 00:00:00+00:00,1.8065253496170044,1.8065253496170044,1.8065253496170044,1.8065253496170044,200
2018-11-12 00:00:00+00:00,1.8065253496170044,1.8065253496170044,1.8065253496170044,1.8065253496170044,0
2018-11-13 00:00:00+00:00,1.8065253496170044,1.8065253496170044,1.8065253496170044,1.8065253496170044,0
2018-11-14 00:00:00+00:00,1.8065253496170044,1.8065253496170044,1.8065253496170044,1.8065253496170044,0
2018-11-15 00:00:00+00:00,1.781778335571289,1.781778335571289,1.781778335571289,1.781778335571289,19900
2018-11-16 00:00:00+00:00,1.8312722156871637,1.8708672523498535,1.8312722156871637,1.8708672523498535,1900
2018-11-19 00:00:00+00:00,1.8312723636627197,1.8312723636627197,1.8312723636627197,1.8312723636627197,100
2018-11-20 00:00:00+00:00,1.8213736036971802,1.8312723636627197,1.8213736036971802,1.8312723636627197,400
2018-11-21 00:00:00+00:00,1.7570314200190669,1.9302599430084229,1.7570314200190669,1.9302599430084229,2100
2018-11-23 00:00:00+00:00,1.9599562443272245,2.098538875579834,1.9599562443272245,2.098538875579834,2600
2018-11-26 00:00:00+00:00,2.098538875579834,2.098538875579834,2.098538875579834,2.098538875579834,0
2018-11-27 00:00:00+00:00,2.098538875579834,2.098538875579834,2.098538875579834,2.098538875579834,800
2018-11-28 00:00:00+00:00,2.098538875579834,2.098538875579834,2.098538875579834,2.098538875579834,0
2018-11-29 00:00:00+00:00,2.098538875579834,2.098538875579834,2.098538875579834,2.098538875579834,0
2018-11-30 00:00:00+00:00,2.098538875579834,2.098538875579834,2.098538875579834,2.098538875579834,0
2018-12-03 00:00:00+00:00,2.098538875579834,2.098538875579834,2.098538875579834,2.098538875579834,100
2018-12-04 00:00:00+00:00,2.098538875579834,2.1133871326451334,2.098538875579834,2.098538875579834,1100
2018-12-06 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,1300
2018-12-07 00:00:00+00:00,2.068842649459839,2.068842649459839,2.068842649459839,2.068842649459839,1700
2018-12-10 00:00:00+00:00,2.0787410736083984,2.0787410736083984,2.0787410736083984,2.0787410736083984,300
2018-12-11 00:00:00+00:00,2.078741356829461,2.098538875579834,2.078741356829461,2.098538875579834,500
2018-12-12 00:00:00+00:00,1.8609685284233766,2.1480329036712646,1.8609685284233766,2.1480329036712646,5300
2018-12-13 00:00:00+00:00,2.14803302216494,2.524186134338379,2.068842706966543,2.524186134338379,9900
2018-12-14 00:00:00+00:00,2.524186134338379,2.524186134338379,2.524186134338379,2.524186134338379,0
2018-12-17 00:00:00+00:00,2.524186134338379,2.524186134338379,2.524186134338379,2.524186134338379,0
2018-12-18 00:00:00+00:00,2.524186134338379,2.524186134338379,2.524186134338379,2.524186134338379,0
2018-12-19 00:00:00+00:00,2.87064266204834,2.87064266204834,2.87064266204834,2.87064266204834,200
2018-12-20 00:00:00+00:00,2.969630479812622,2.969630479812622,2.969630479812622,2.969630479812622,3400
2018-12-21 00:00:00+00:00,2.969630479812622,2.969630479812622,2.969630479812622,2.969630479812622,0
2018-12-24 00:00:00+00:00,2.603376296296576,2.603376296296576,2.5637810230255127,2.5637810230255127,200
2018-12-26 00:00:00+00:00,2.5637810230255127,2.5637810230255127,2.5637810230255127,2.5637810230255127,0
2018-12-27 00:00:00+00:00,2.5637810230255127,2.5637810230255127,2.5637810230255127,2.5637810230255127,100
2018-12-28 00:00:00+00:00,2.5637810230255127,2.5637810230255127,2.5637810230255127,2.5637810230255127,0
2018-12-31 00:00:00+00:00,2.1183367253651255,2.1183367253651255,1.5838031051129562,1.979753851890564,1400
2019-01-02 00:00:00+00:00,2.177729069583227,2.177729069583227,1.7421832084655762,1.7421832084655762,2300
2019-01-03 00:00:00+00:00,1.7421832084655762,1.7421832084655762,1.7421832084655762,1.7421832084655762,0
2019-01-04 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,500
2019-01-07 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,0
2019-01-08 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,100
2019-01-09 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,100
2019-01-10 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,0
2019-01-11 00:00:00+00:00,2.4746923446655273,2.4746923446655273,2.4746923446655273,2.4746923446655273,0
2019-01-14 00:00:00+00:00,2.4350973049116873,2.4746923446655273,2.4350973049116873,2.4746923446655273,1100
2019-01-15 00:00:00+00:00,2.2866154682025788,2.2866154682025788,2.276716709136963,2.276716709136963,600
2019-01-16 00:00:00+00:00,2.276716709136963,2.276716709136963,2.276716709136963,2.276716709136963,0
2019-01-17 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,300
2019-01-18 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-01-22 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-01-23 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,100
2019-01-24 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-01-25 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,100
2019-01-28 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-01-29 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-01-30 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-01-31 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,100
2019-02-01 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-04 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-05 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-06 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-07 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,100
2019-02-08 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-11 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-12 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,100
2019-02-13 00:00:00+00:00,2.2272231578826904,2.2272231578826904,2.2272231578826904,2.2272231578826904,0
2019-02-14 00:00:00+00:00,2.4944897424167407,2.4944897424167407,2.316311836242676,2.316311836242676,200
2019-02-15 00:00:00+00:00,2.316311836242676,2.316311836242676,2.316311836242676,2.316311836242676,100
2019-02-19 00:00:00+00:00,2.3262104027441914,2.336109161376953,2.3262104027441914,2.336109161376953,200
2019-02-20 00:00:00+00:00,2.316311836242676,2.316311836242676,2.276716798427337,2.316311836242676,1000
2019-02-21 00:00:00+00:00,2.316311836242676,2.316311836242676,2.316311836242676,2.316311836242676,0
2019-02-22 00:00:00+00:00,2.316311836242676,2.316311836242676,2.316311836242676,2.316311836242676,100
2019-02-25 00:00:00+00:00,2.316311836242676,2.316311836242676,2.316311836242676,2.316311836242676,0
2019-02-26 00:00:00+00:00,2.4054007530212402,2.4054007530212402,2.4054007530212402,2.4054007530212402,200
2019-02-27 00:00:00+00:00,2.4321274757385254,2.4321274757385254,2.4321274757385254,2.4321274757385254,200
2019-02-28 00:00:00+00:00,2.4321274757385254,2.4321274757385254,2.4321274757385254,2.4321274757385254,0
2019-03-01 00:00:00+00:00,2.4321274757385254,2.4321274757385254,2.4321274757385254,2.4321274757385254,100
2019-03-04 00:00:00+00:00,2.3856035052193874,2.67266777943978,2.1282355108143745,2.4746923446655273,6900
2019-03-05 00:00:00+00:00,2.5489331262859523,2.6726677417755127,2.5489331262859523,2.6726677417755127,500
2019-03-06 00:00:00+00:00,2.687515790677178,2.8706432028193656,2.5192368723913208,2.524186134338379,4300
2019-03-07 00:00:00+00:00,2.7221615314483643,2.7221615314483643,2.573679898967343,2.7221615314483643,20000
2019-03-08 00:00:00+00:00,2.8904404136169286,2.930035448980718,2.8805416547759815,2.9201366901397705,3000
2019-03-11 00:00:00+00:00,2.9201366901397705,2.9201366901397705,2.9201366901397705,2.9201366901397705,1100
2019-03-12 00:00:00+00:00,2.9052881971663838,2.9052881971663838,2.821148635871121,2.87064266204834,1300
2019-03-13 00:00:00+00:00,2.895389935778458,2.9201369531119257,2.771655321121216,2.771655321121216,7400
2019-03-14 00:00:00+00:00,2.9151873459340023,2.9151873459340023,2.5241859971586877,2.831047773361206,2100
2019-03-15 00:00:00+00:00,2.8310478704949045,2.8706431453032994,2.8211491107940674,2.8211491107940674,3100
2019-03-18 00:00:00+00:00,2.9102379312988234,2.9201366901397705,2.9102379312988234,2.9201366901397705,1700
2019-03-19 00:00:00+00:00,2.9102379312988234,2.930035448980718,2.9102379312988234,2.9201366901397705,2200
2019-03-20 00:00:00+00:00,2.9201366901397705,2.9201366901397705,2.9201366901397705,2.9201366901397705,0
2019-03-21 00:00:00+00:00,2.930035352706909,2.930035352706909,2.930035352706909,2.930035352706909,400
2019-03-22 00:00:00+00:00,2.930035352706909,2.930035352706909,2.930035352706909,2.930035352706909,0
2019-03-25 00:00:00+00:00,2.930035352706909,2.930035352706909,2.930035352706909,2.930035352706909,200
2019-03-26 00:00:00+00:00,2.7221615314483643,2.7221615314483643,2.7221615314483643,2.7221615314483643,100
2019-03-27 00:00:00+00:00,2.930035444509258,2.969630479812622,2.930035444509258,2.969630479812622,500
2019-03-28 00:00:00+00:00,2.969630479812622,2.969630479812622,2.969630479812622,2.969630479812622,400
2019-03-29 00:00:00+00:00,2.969630479812622,2.969630479812622,2.969630479812622,2.969630479812622,1300
2019-04-01 00:00:00+00:00,2.969630479812622,2.969630479812622,2.969630479812622,2.969630479812622,700
2019-04-02 00:00:00+00:00,2.969630479812622,2.969630479812622,2.969630479812622,2.969630479812622,300
