"('date', '')","('open', 'AFGE')","('high', 'AFGE')","('low', 'AFGE')","('close', 'AFGE')","('volume', 'AFGE')"
2025-01-24 00:00:00+00:00,17.159504291579456,17.33100434543266,17.159504291579456,17.178560256958008,4300
2025-01-27 00:00:00+00:00,17.02611508030996,17.51202944546909,17.02611508030996,17.445335388183594,32300
2025-01-28 00:00:00+00:00,17.416754612622526,17.42628259544324,17.197614642299918,17.359586715698242,14000
2025-01-29 00:00:00+00:00,17.35958710091853,17.35958710091853,17.111864993913578,17.216670989990234,4900
2025-01-30 00:00:00+00:00,17.2261978207506,17.407225851698392,17.2261978207506,17.36911392211914,5400
2025-01-31 00:00:00+00:00,17.42628353857197,17.4548656713041,17.016589341492725,17.0261173248291,13900
2025-02-03 00:00:00+00:00,16.997531690695144,17.0947142034541,16.854615589363686,16.930837631225586,11400
2025-02-04 00:00:00+00:00,16.949893951416016,17.02611599487614,16.859379025429273,16.949893951416016,8900
2025-02-05 00:00:00+00:00,17.102338828158377,17.216670989990234,17.00229591495932,17.216670989990234,14300
2025-02-06 00:00:00+00:00,17.21667037043823,17.21667037043823,17.078517347359053,17.178560256958008,4800
2025-02-07 00:00:00+00:00,17.102338633006486,17.169032696193526,17.01944718057732,17.14997673034668,12800
2025-02-10 00:00:00+00:00,17.092811196316006,17.243348969852196,17.092811196316006,17.235727310180664,5800
2025-02-11 00:00:00+00:00,17.15950526163438,17.245255293408572,17.087094042923866,17.235727310180664,2400
2025-02-12 00:00:00+00:00,17.045169208292307,17.045169208292307,16.940365040078497,17.00705909729004,3000
2025-02-13 00:00:00+00:00,17.054697946629528,17.245253961921104,17.054697946629528,17.159503936767578,5600
2025-02-14 00:00:00+00:00,17.22619975049368,17.273837850527517,17.149977700073325,17.207143783569336,7800
2025-02-18 00:00:00+00:00,17.20714323488356,17.245255167516973,17.045171155745493,17.12139320373535,6700
2025-02-19 00:00:00+00:00,17.083282115744453,17.14997617677874,16.89272609798061,17.064226150512695,8800
2025-02-20 00:00:00+00:00,17.00705909729004,17.054697190362063,16.902253111799467,17.00705909729004,4800
2025-02-21 00:00:00+00:00,17.007059873373688,17.10424238727713,16.9213098481096,16.99753189086914,4500
2025-02-24 00:00:00+00:00,16.930838380235294,17.178560481564745,16.923214903618067,17.083282470703125,10700
2025-02-25 00:00:00+00:00,17.197615218650494,17.302421215913846,17.149977120227316,17.28336524963379,9900
2025-02-26 00:00:00+00:00,17.328145810361676,17.328145810361676,17.2071424289229,17.292892456054688,1700
2025-02-27 00:00:00+00:00,17.278599993717652,17.278599993717652,17.197613055850937,17.26430892944336,2900
2025-02-28 00:00:00+00:00,17.32334268988366,17.362054957054433,17.176239028078722,17.255598068237305,4700
2025-03-03 00:00:00+00:00,17.25463122075098,17.33302116394043,17.216888051504394,17.33302116394043,3100
2025-03-04 00:00:00+00:00,17.323343838651564,17.323343838651564,17.082364943470143,17.197532653808594,4500
2025-03-05 00:00:00+00:00,17.071719623063004,17.292375130402807,17.071719623063004,17.197532653808594,3500
2025-03-06 00:00:00+00:00,17.17817657679624,17.17817657679624,16.86848580146039,16.897518157958984,14200
2025-03-07 00:00:00+00:00,16.86848580146039,17.03300925659539,16.67492814392417,16.897518157958984,7900
2025-03-10 00:00:00+00:00,16.839451215127436,16.839451215127436,16.663315190589344,16.723318099975586,3900
2025-03-11 00:00:00+00:00,16.73783405317882,16.858807123281036,16.510404090697833,16.63621711730957,4900
2025-03-12 00:00:00+00:00,16.551052197864394,16.771707715722986,16.5104054202435,16.76202964782715,17100
2025-03-13 00:00:00+00:00,16.703961364925828,16.762027920414088,16.58782640804679,16.752349853515625,8900
2025-03-14 00:00:00+00:00,16.800740773686755,16.945908090419238,16.771706571979223,16.82009506225586,13200
2025-03-17 00:00:00+00:00,16.839450702208033,16.98461801467743,16.792029466276816,16.945907592773438,8200
2025-03-18 00:00:00+00:00,16.878163104296153,16.878163104296153,16.731059438905074,16.83945083618164,7100
2025-03-19 00:00:00+00:00,16.791062928362102,16.963328097270576,16.762028726270856,16.907196044921875,4900
2025-03-20 00:00:00+00:00,16.858806970238895,16.93622966056538,16.732995790671815,16.83945083618164,6800
2025-03-21 00:00:00+00:00,16.72331848125954,16.897518157958984,16.72331848125954,16.897518157958984,4600
2025-03-24 00:00:00+00:00,16.926553178238397,16.97494351791195,16.822032628807325,16.87622833251953,7500
2025-03-25 00:00:00+00:00,16.87816292392013,16.87816292392013,16.742671832869863,16.84912872314453,4600
2025-03-26 00:00:00+00:00,16.732995338218167,16.834612270417267,16.55395387188357,16.66524887084961,24700
2025-03-27 00:00:00+00:00,16.597505931027246,16.626540134269774,16.500727099454828,16.578149795532227,4800
2025-03-28 00:00:00+00:00,16.568472088486413,16.61686057698373,16.529759820966547,16.558794021606445,22300
2025-03-31 00:00:00+00:00,16.55879364966649,16.6749267578125,16.437820585237958,16.6749267578125,17800
2025-04-01 00:00:00+00:00,16.655571076445593,16.984617968292273,16.55298688966302,16.84912872314453,11400
2025-04-02 00:00:00+00:00,17.08139728927686,17.20043585461251,16.88493787808915,17.12010955810547,23400
2025-04-03 00:00:00+00:00,16.936231761183713,16.974944034099746,16.59750675677948,16.829774856567383,17700
2025-04-04 00:00:00+00:00,16.428142613833245,16.92655105148001,16.316847615421953,16.868484497070312,18500
2025-04-07 00:00:00+00:00,16.37491457525068,17.15881953984867,16.011995370875358,16.45233726501465,16200
2025-04-08 00:00:00+00:00,16.549117715301673,16.557826684288386,16.162004228432597,16.171680450439453,9700
2025-04-09 00:00:00+00:00,16.114578854463506,16.53459734342354,15.910377742036669,16.49104881286621,10600
2025-04-10 00:00:00+00:00,16.326526236619088,16.694283554906875,15.89102244899963,16.249103546142578,5700
2025-04-11 00:00:00+00:00,16.007157091644,16.210390957919035,15.736176757374778,15.96844482421875,11600
2025-04-14 00:00:00+00:00,16.084580126187014,16.47169357924453,16.084580126187014,16.442659378051758,34200
2025-04-15 00:00:00+00:00,16.287814468678423,16.370077118156434,16.02651218808135,16.123291015625,9900
2025-04-16 00:00:00+00:00,16.05554484817718,16.384591722683112,16.05554484817718,16.103933334350586,3300
2025-04-17 00:00:00+00:00,16.055545126364404,16.386526512346677,16.055545126364404,16.287813186645508,4400
2025-04-21 00:00:00+00:00,16.1716789646519,16.297491990014358,16.152324676513672,16.152324676513672,7800
2025-04-22 00:00:00+00:00,16.29749161310942,16.345880101189742,16.200712791046275,16.268457412719727,3200
2025-04-23 00:00:00+00:00,16.491050681004563,16.491050681004563,16.287814952535182,16.394271850585938,7700
2025-04-24 00:00:00+00:00,16.384592318218406,16.723317271451233,16.384592318218406,16.66524887084961,7000
2025-04-25 00:00:00+00:00,16.7523505941473,16.821064318393503,16.210391745190666,16.61686134338379,6100
2025-04-28 00:00:00+00:00,16.627507206056652,16.839451903479972,16.46395100094083,16.587827682495117,10700
2025-04-29 00:00:00+00:00,16.50072593453475,16.539438202791775,16.423303243923247,16.442659378051758,4000
2025-04-30 00:00:00+00:00,16.437821969254387,16.47169428247413,15.987801984017679,16.210391998291016,20700
2025-05-01 00:00:00+00:00,16.25878048977561,16.26845855725305,16.084580812889495,16.210391998291016,8700
2025-05-02 00:00:00+00:00,16.370076387340372,16.510403742816237,16.12329029582631,16.162002563476562,8300
2025-05-05 00:00:00+00:00,16.45233737053543,16.45233737053543,16.081676448577152,16.152324676513672,7200
2025-05-06 00:00:00+00:00,15.968446383480899,16.181358337402344,15.968446383480899,16.181358337402344,6200
2025-05-07 00:00:00+00:00,16.24910331978711,16.36330192509183,16.113612228913745,16.162002563476562,2500
2025-05-08 00:00:00+00:00,16.210393361654088,16.23942756652832,16.12329259293417,16.23942756652832,2800
2025-05-09 00:00:00+00:00,16.225876313367582,16.258779525756836,16.074901792295794,16.258779525756836,3500
2025-05-12 00:00:00+00:00,16.444595456862128,16.444595456862128,16.094256080200495,16.258779525756836,7000
2025-05-13 00:00:00+00:00,16.17167972838124,16.25878048977561,16.07490274541205,16.210391998291016,6300
2025-05-14 00:00:00+00:00,16.210390399762172,16.295554800901826,16.036188894151678,16.094255447387695,8100
2025-05-15 00:00:00+00:00,15.929732649380085,16.413624919593126,15.929732649380085,16.162002563476562,11600
2025-05-16 00:00:00+00:00,16.162002788618686,16.249103546142578,16.016833628810502,16.249103546142578,14800
2025-05-19 00:00:00+00:00,15.872633700607146,16.210391413546567,15.832956025054301,16.14264678955078,21400
2025-05-20 00:00:00+00:00,16.06522391923275,16.287813922993973,16.06522391923275,16.152324676513672,10600
2025-05-21 00:00:00+00:00,16.094255778298436,16.094255778298436,15.711982295240501,15.832955360412598,19500
2025-05-22 00:00:00+00:00,15.832956856107216,15.93941190830148,15.774888450289266,15.803922653198242,5400
2025-05-23 00:00:00+00:00,15.870699835839424,15.871667088820562,15.736177835355738,15.86198902130127,15400
2025-05-27 00:00:00+00:00,16.065223334437256,16.084579467773438,15.871665692880402,16.084579467773438,14600
2025-05-28 00:00:00+00:00,16.0052207867046,16.128130205646347,16.0052207867046,16.065223693847656,7200
2025-05-29 00:00:00+00:00,16.02651218808135,16.123291015625,16.02651218808135,16.123291015625,3400
2025-05-30 00:00:00+00:00,16.079976737146335,16.163650691705655,15.858490943908691,15.858490943908691,52500
2025-06-02 00:00:00+00:00,15.87817759714138,15.947086334228516,15.868335369414323,15.947086334228516,22900
2025-06-03 00:00:00+00:00,15.967758720297018,16.134119033813477,15.945117089888742,16.134119033813477,19200
2025-06-04 00:00:00+00:00,16.173495379080826,16.22369975362387,16.137072376658878,16.203025817871094,4100
2025-06-05 00:00:00+00:00,16.242402193000828,16.429436440943178,16.1685723410951,16.271934509277344,14200
2025-06-06 00:00:00+00:00,16.183339281428438,16.360529422230783,16.08490010569701,16.143962860107422,7700
2025-06-09 00:00:00+00:00,16.143963062719425,16.350685522106968,16.094744413021555,16.203025817871094,6400
2025-06-10 00:00:00+00:00,16.24240160673673,16.345761893617095,16.24240160673673,16.2916202545166,3000
2025-06-11 00:00:00+00:00,16.2620909624531,16.427467433111556,16.10458902537709,16.252246856689453,6400
2025-06-12 00:00:00+00:00,16.23255808757532,16.28177861470285,16.193183543444427,16.271934509277344,9200
2025-06-13 00:00:00+00:00,16.2719337165366,16.2719337165366,16.12427401991887,16.23255729675293,14000
2025-06-16 00:00:00+00:00,16.19318282766643,16.32607355110884,16.09474365533375,16.163650512695312,19800
2025-06-17 00:00:00+00:00,16.114431792543993,16.399903325691458,16.114431792543993,16.23255729675293,10100
2025-06-18 00:00:00+00:00,16.209916658617853,16.330997467041016,16.1213234638305,16.330997467041016,10500
2025-06-20 00:00:00+00:00,16.27193435786017,16.439280393394284,16.203025620522855,16.409748077392578,9400
2025-06-23 00:00:00+00:00,16.370371731902374,16.44912269736734,16.163651151646008,16.34084129333496,6700
2025-06-24 00:00:00+00:00,16.498343275145512,16.685377522790787,16.459952578346808,16.537717819213867,20200
2025-06-25 00:00:00+00:00,16.61646829918939,16.61646829918939,16.48849868774414,16.48849868774414,1700
2025-06-26 00:00:00+00:00,16.498342093021314,16.645999908447266,16.396949504378558,16.645999908447266,4900
2025-06-27 00:00:00+00:00,16.665688189540493,16.7493602635324,16.52787447822629,16.57709312438965,8700
2025-06-30 00:00:00+00:00,16.325091023075498,16.714908599853516,16.325091023075498,16.714908599853516,5400
2025-07-01 00:00:00+00:00,16.675533927659878,16.852724075317383,16.606627065253335,16.852724075317383,12100
2025-07-02 00:00:00+00:00,16.882254359180315,16.990537643432617,16.882254359180315,16.990537643432617,7100
2025-07-03 00:00:00+00:00,17.010225061877268,17.010225061877268,16.793658503466187,16.951160430908203,2700
2025-07-07 00:00:00+00:00,17.02006988330586,17.02006988330586,16.705064137594153,16.793659210205078,8900
2025-07-08 00:00:00+00:00,16.911786318461804,16.911786318461804,16.685377526695195,16.803503036499023,4300
2025-07-09 00:00:00+00:00,16.89209767751022,16.970848641231225,16.773972170714245,16.951160430908203,7900
2025-07-10 00:00:00+00:00,16.813346250948992,17.167726516723633,16.80350214605847,17.167726516723633,20500
2025-07-11 00:00:00+00:00,17.13819455426516,17.157882764450818,16.97478578935209,17.08897590637207,15800
2025-07-14 00:00:00+00:00,17.066335472115906,17.150993279786274,16.911786954234138,16.980693817138672,7800
2025-07-15 00:00:00+00:00,16.892098107637455,16.98069317877589,16.695219754536243,16.803503036499023,7700
2025-07-16 00:00:00+00:00,16.734596125448135,16.877332837135203,16.47865501822098,16.606626510620117,7900
2025-07-17 00:00:00+00:00,16.547560902320022,16.773971557617188,16.547560902320022,16.773971557617188,7800
2025-07-18 00:00:00+00:00,16.8527238436598,16.8527238436598,16.64797095385421,16.793659210205078,5100
2025-07-21 00:00:00+00:00,16.714908395541332,17.02007003845907,16.714908395541332,16.921630859375,19000
2025-07-22 00:00:00+00:00,16.89308246789037,16.89308246789037,16.744440790066424,16.852724075317383,3000
2025-07-23 00:00:00+00:00,16.833034794172434,16.842878899257954,16.754283831059332,16.823190689086914,4100
2025-07-24 00:00:00+00:00,16.773973155742727,16.86256635225668,16.70014330148138,16.783815383911133,6200
2025-07-25 00:00:00+00:00,16.79365837383035,16.870441642468986,16.773972041230373,16.823190689086914,7100
2025-07-28 00:00:00+00:00,16.714908599853516,16.823191885926697,16.63615763113789,16.714908599853516,8500
2025-07-29 00:00:00+00:00,16.665689592862165,16.818268535358968,16.651908220570295,16.793659210205078,11600
2025-07-30 00:00:00+00:00,16.6952195522708,16.81334693821462,16.646000903377352,16.74444007873535,7900
2025-07-31 00:00:00+00:00,16.68537740001517,16.754284259806095,16.655845084002866,16.675533294677734,9600
2025-08-01 00:00:00+00:00,16.714907762856622,16.74444007873535,16.606626359776815,16.74444007873535,10800
2025-08-04 00:00:00+00:00,16.675532315903066,16.926550415775175,16.668641630328423,16.842878341674805,12800
2025-08-05 00:00:00+00:00,16.842878899257954,17.069287683511742,16.80350247891587,16.823190689086914,6800
2025-08-06 00:00:00+00:00,16.79365837383035,16.852723004343474,16.655844657775187,16.823190689086914,15900
2025-08-07 00:00:00+00:00,16.81826812814275,16.81826812814275,16.675533294677734,16.675533294677734,9400
2025-08-08 00:00:00+00:00,16.723767668565536,16.823190689086914,16.68537697303175,16.823190689086914,15600
2025-08-11 00:00:00+00:00,16.758221097579327,16.823190689086914,16.70506330563173,16.823190689086914,13900
2025-08-12 00:00:00+00:00,16.764127658494527,16.857643838901545,16.71490713388212,16.83303451538086,20700
2025-08-13 00:00:00+00:00,16.872410253560002,16.990537643432617,16.872410253560002,16.990537643432617,11200
2025-08-14 00:00:00+00:00,16.85272265260918,16.906862413092995,16.744439376499503,16.901941299438477,19600
2025-08-15 00:00:00+00:00,16.91178560977491,16.96100425720215,16.88225329477594,16.96100425720215,10500
2025-08-18 00:00:00+00:00,16.931473746829383,17.03975514621701,16.931473746829383,17.029911041259766,11200
2025-08-19 00:00:00+00:00,17.069288455933076,17.148039422609827,17.069288455933076,17.12835121154785,7100
2025-08-20 00:00:00+00:00,17.128349811986144,17.62054378289133,17.108661602532898,17.4433536529541,51100
2025-08-21 00:00:00+00:00,17.413824006835164,17.56049798204933,17.359682367166506,17.482730865478516,11800
2025-08-22 00:00:00+00:00,17.403980387507612,17.709140146120266,17.403980387507612,17.558528900146484,18500
2025-08-25 00:00:00+00:00,17.384291544143288,17.65007674886421,17.384291544143288,17.62054443359375,15000
2025-08-26 00:00:00+00:00,17.54179326587937,17.591013790756143,17.39413544639113,17.561481475830078,12000
2025-08-27 00:00:00+00:00,17.531949996948242,17.59199847689012,17.463043136405847,17.531949996948242,13800
2025-08-28 00:00:00+00:00,17.68945194290351,17.71898425926122,17.622514654425622,17.718000411987305,19100
2025-08-29 00:00:00+00:00,17.666000366210938,17.729999542236328,17.469999313354492,17.469999313354492,20700
2025-09-02 00:00:00+00:00,17.5,17.600000381469727,17.239999771118164,17.309999465942383,17900
2025-09-03 00:00:00+00:00,17.3700008392334,17.670000076293945,17.350000381469727,17.530000686645508,8000
2025-09-04 00:00:00+00:00,17.43000030517578,17.78499984741211,17.43000030517578,17.760000228881836,13100
2025-09-05 00:00:00+00:00,17.899999618530273,18.110000610351562,17.851999282836914,18.110000610351562,41800
2025-09-08 00:00:00+00:00,18.149999618530273,18.45199966430664,18.149999618530273,18.290000915527344,9500
2025-09-09 00:00:00+00:00,18.226999282836914,18.360000610351562,18.200000762939453,18.350000381469727,2400
2025-09-10 00:00:00+00:00,18.360000610351562,18.799999237060547,18.350000381469727,18.520000457763672,5000
2025-09-11 00:00:00+00:00,18.43000030517578,18.77899932861328,18.43000030517578,18.760000228881836,8600
2025-09-12 00:00:00+00:00,18.84000015258789,18.940000534057617,18.5049991607666,18.889999389648438,6800
2025-09-15 00:00:00+00:00,18.84000015258789,18.989999771118164,18.788999557495117,18.915000915527344,3600
2025-09-16 00:00:00+00:00,18.969999313354492,19.079999923706055,18.969999313354492,19.079999923706055,2500
2025-09-17 00:00:00+00:00,19.09000015258789,19.239999771118164,18.882999420166016,19.174999237060547,5400
2025-09-18 00:00:00+00:00,19.139999389648438,19.329999923706055,19.06999969482422,19.149999618530273,14100
2025-09-19 00:00:00+00:00,19.149999618530273,19.260000228881836,19.06999969482422,19.260000228881836,50300
2025-09-22 00:00:00+00:00,19.149999618530273,19.149999618530273,19.0,19.1299991607666,1700
2025-09-23 00:00:00+00:00,19.13800048828125,19.184999465942383,18.850000381469727,19.1200008392334,2000
2025-09-24 00:00:00+00:00,18.985000610351562,19.1200008392334,18.90999984741211,19.100000381469727,6800
2025-09-25 00:00:00+00:00,18.93000030517578,18.93000030517578,18.905000686645508,18.905000686645508,1900
2025-09-26 00:00:00+00:00,19.170000076293945,19.170000076293945,18.969999313354492,18.979000091552734,2000
