"('date', '')","('open', 'BKH')","('high', 'BKH')","('low', 'BKH')","('close', 'BKH')","('volume', 'BKH')"
2025-01-27 00:00:00+00:00,56.30180588938413,57.75163780069874,56.02150416828946,57.741973876953125,712500
2025-01-28 00:00:00+00:00,57.55832780045225,57.87729259994756,56.35980211734377,56.71742630004883,494800
2025-01-29 00:00:00+00:00,56.43712393058199,56.949396701654116,55.895855700653186,56.156822204589844,298100
2025-01-30 00:00:00+00:00,56.804416182015906,57.26836196306052,56.47578745955347,57.04605484008789,328300
2025-01-31 00:00:00+00:00,56.87207248032878,57.08471567096682,56.44678978616588,56.765750885009766,616000
2025-02-03 00:00:00+00:00,56.25348033658084,57.123377293372,55.992510143409504,57.04605484008789,414700
2025-02-04 00:00:00+00:00,56.543446385998124,57.3360208950721,56.10849606099085,57.191036224365234,466400
2025-02-05 00:00:00+00:00,57.61631794646146,58.08026369308911,57.287689248377745,58.06093215942383,452900
2025-02-06 00:00:00+00:00,58.60220225467408,58.66019316678948,56.369459960408065,57.8966178894043,761700
2025-02-07 00:00:00+00:00,57.65498027395589,58.56354022188716,57.403674026645064,57.47133255004883,488500
2025-02-10 00:00:00+00:00,57.35535148322316,58.02227284581283,56.833411101833015,57.674312591552734,363900
2025-02-11 00:00:00+00:00,57.39401078363197,58.07059971280042,57.19103152390231,58.03193664550781,383500
2025-02-12 00:00:00+00:00,57.094381404156806,58.11893063402434,57.094381404156806,58.08993148803711,278300
2025-02-13 00:00:00+00:00,58.428224765334235,58.428224765334235,57.809630427598826,58.29290771484375,352900
2025-02-14 00:00:00+00:00,58.321904868947684,58.718192108533096,57.500334931574805,57.65498352050781,395100
2025-02-18 00:00:00+00:00,57.51420188977479,58.23764885918108,57.181806227530025,57.807491302490234,446200
2025-02-19 00:00:00+00:00,57.57285551471387,58.27675306403606,57.57285551471387,57.76838302612305,446300
2025-02-20 00:00:00+00:00,57.55330599739943,57.699952572490666,57.230688753326966,57.504425048828125,648200
2025-02-21 00:00:00+00:00,57.739056626586866,58.63847798009046,57.64129100378614,58.315860748291016,450500
2025-02-24 00:00:00+00:00,58.38429420093757,59.1468474038175,58.09100106502023,58.452728271484375,369500
2025-02-25 00:00:00+00:00,58.530937659698246,58.75579299807415,58.25720137461058,58.315860748291016,514500
2025-02-26 00:00:00+00:00,58.26697662940661,59.25438891756203,58.06167441362756,58.921993255615234,639100
2025-02-27 00:00:00+00:00,58.33541428261183,59.25439255525804,57.885703573951204,59.029537200927734,590400
2025-02-28 00:00:00+00:00,59.244612246770835,59.9778376643268,59.13707565153958,59.811641693115234,578200
2025-03-03 00:00:00+00:00,59.53790516454092,60.574194697167314,59.53790516454092,60.47643280029297,451200
2025-03-04 00:00:00+00:00,60.5350856725394,60.60352347246794,59.27394085139436,59.3814811706543,551300
2025-03-05 00:00:00+00:00,58.97087865216589,59.65522315244061,58.33541510275846,58.78512954711914,500600
2025-03-06 00:00:00+00:00,58.63847938568808,58.63847938568808,57.739058010624845,58.12033462524414,452200
2025-03-07 00:00:00+00:00,58.169214771767074,59.11752081102685,58.022568200759636,58.736244201660156,622400
2025-03-10 00:00:00+00:00,59.049087717068474,59.782313125495435,58.74601987234285,58.94154739379883,708000
2025-03-11 00:00:00+00:00,59.08818844610024,59.65521786819056,58.6873587174898,58.98065185546875,553200
2025-03-12 00:00:00+00:00,59.049089022774425,59.12729779545982,57.58263817349404,57.73905944824219,514900
2025-03-13 00:00:00+00:00,57.836818076766804,58.56026876243915,57.69017150837816,57.97368621826172,385900
2025-03-14 00:00:00+00:00,58.18876958476646,59.948509841025306,57.973688935549305,59.811641693115234,464700
2025-03-17 00:00:00+00:00,59.792087515617034,60.53508761807302,59.792087515617034,59.97783660888672,362800
2025-03-18 00:00:00+00:00,59.664992964102716,59.86052048093507,58.990426946877136,59.1370735168457,339700
2025-03-19 00:00:00+00:00,59.12729582627309,59.5085724376875,58.618925767928125,59.264163970947266,496600
2025-03-20 00:00:00+00:00,59.10774317009539,59.59656010745187,58.98065345153434,59.04908752441406,303000
2025-03-21 00:00:00+00:00,58.69713915074527,59.20550921674092,57.53375244475199,57.90525436401367,1344000
2025-03-24 00:00:00+00:00,58.05189911084257,58.51138448479047,57.651069381147444,58.13010787963867,490900
2025-03-25 00:00:00+00:00,57.83682072024124,58.13011014104639,57.191582502718994,57.504425048828125,564500
2025-03-26 00:00:00+00:00,57.70972603137172,58.23764921511237,57.70972603137172,58.149662017822266,331000
2025-03-27 00:00:00+00:00,58.44295080904347,58.6580314510982,58.04212107663605,58.286529541015625,308000
2025-03-28 00:00:00+00:00,58.65803103408482,58.804677603420906,58.21809505545375,58.68735885620117,587500
2025-03-31 00:00:00+00:00,58.93176796439843,59.97783589761503,58.92199326671164,59.293495178222656,517200
2025-04-01 00:00:00+00:00,59.019756129548796,59.733428412466715,58.80467921251507,59.49879837036133,427500
2025-04-02 00:00:00+00:00,59.303269850132004,60.065823068196174,59.166401706313025,59.850746154785156,421700
2025-04-03 00:00:00+00:00,60.12448003351264,60.447100984769065,59.34237372204155,59.46946716308594,533000
2025-04-04 00:00:00+00:00,58.814455852752715,59.45969408391792,56.35081795301902,57.04493713378906,618800
2025-04-07 00:00:00+00:00,55.39273409790466,57.12314646949154,54.10225770712414,55.422061920166016,758800
2025-04-08 00:00:00+00:00,56.54634302778967,57.00583213877249,54.962577207157835,55.470947265625,716700
2025-04-09 00:00:00+00:00,54.972351662244336,57.56308289062851,53.691649959295106,56.692989349365234,852700
2025-04-10 00:00:00+00:00,56.36059523022498,57.563084466972434,55.627369812985506,56.947174072265625,597200
2025-04-11 00:00:00+00:00,56.9765017018734,57.289344247148605,55.519829299693974,57.05471420288086,495000
2025-04-14 00:00:00+00:00,57.47509733391425,58.62870562338298,57.08404228585195,58.51138687133789,410900
2025-04-15 00:00:00+00:00,58.70691381441445,59.29349638070317,58.5798203656453,58.834007263183594,348200
2025-04-16 00:00:00+00:00,59.11752013725252,59.410809546547505,58.306082251179966,58.68735885620117,374400
2025-04-17 00:00:00+00:00,58.491838816158065,59.92895813256824,58.491838816158065,59.24461364746094,492000
2025-04-21 00:00:00+00:00,59.0979687010138,59.0979687010138,57.89547947798787,58.38429641723633,313800
2025-04-22 00:00:00+00:00,58.75579295737836,59.54767771931845,58.70691201070044,59.430362701416016,487800
2025-04-23 00:00:00+00:00,59.322823345540726,59.997389371167976,58.77534703746679,59.264163970947266,355300
2025-04-24 00:00:00+00:00,59.16640429299218,59.43036589448766,58.628706391891335,59.19573211669922,247800
2025-04-25 00:00:00+00:00,59.04908849465354,59.06863789061702,58.50161217324284,58.88288879394531,284200
2025-04-28 00:00:00+00:00,58.7264633701556,59.5281228055856,58.6091483557792,59.46946716308594,347400
2025-04-29 00:00:00+00:00,59.25438967037448,60.026721325500965,59.25438967037448,59.79208755493164,271200
2025-04-30 00:00:00+00:00,60.00716663152298,60.00716663152298,58.47228178858842,59.53790283203125,533800
2025-05-01 00:00:00+00:00,59.39125442504883,59.95828382941365,58.853556571191284,59.39125442504883,294800
2025-05-02 00:00:00+00:00,59.537902763300046,59.98761343778832,59.13707303527751,59.909400939941406,244100
2025-05-05 00:00:00+00:00,59.83119162009979,59.98761288497496,59.146847187754474,59.67477035522461,232400
2025-05-06 00:00:00+00:00,59.93873591693255,60.505761641220616,59.479246789264174,60.12448501586914,337300
2025-05-07 00:00:00+00:00,59.92895667357789,60.80882866577757,59.75298227513796,60.368892669677734,474700
2025-05-08 00:00:00+00:00,59.547680628242986,60.00716975409139,57.44576625401874,57.553306579589844,806900
2025-05-09 00:00:00+00:00,57.563084662428174,57.68039968535918,56.849412368083755,57.21113586425781,517400
2025-05-12 00:00:00+00:00,57.45554272444825,57.475095849284024,56.37036853701479,56.77119827270508,467500
2025-05-13 00:00:00+00:00,57.10359168362124,57.18180417987912,56.331260065271486,56.4681282043457,432100
2025-05-14 00:00:00+00:00,56.243274139311616,56.42902695742215,55.23631246824692,56.008644104003906,509700
2025-05-15 00:00:00+00:00,56.370368086482834,57.631516657981486,56.21394681842404,57.3577766418457,356200
2025-05-16 00:00:00+00:00,57.34393190587522,57.89778980292132,57.19557973954291,57.84833908081055,438000
2025-05-19 00:00:00+00:00,57.591190670775546,58.34285524714392,57.36371432533069,58.283512115478516,460200
2025-05-20 00:00:00+00:00,58.1846080292131,58.9065991205699,58.154934578302424,58.63956069946289,428200
2025-05-21 00:00:00+00:00,58.481318443732775,58.50109948750699,57.40327608155222,57.591190338134766,463200
2025-05-22 00:00:00+00:00,57.31426017677555,57.31426017677555,56.37468139889107,56.92853927612305,558200
2025-05-23 00:00:00+00:00,57.156019122469445,57.50217795899449,56.6516119345634,57.423057556152344,343300
2025-05-27 00:00:00+00:00,57.86811578616115,58.2043859752175,57.54173800513929,57.97690963745117,473500
2025-05-28 00:00:00+00:00,57.8780069305796,58.23405815508325,56.770294944339035,57.007659912109375,427100
2025-05-29 00:00:00+00:00,56.86919885056234,57.49228852045298,56.74062395328528,57.47250747680664,557800
2025-05-30 00:00:00+00:00,57.393380666254906,58.056032393003925,57.28458681762088,57.828556060791016,448800
2025-06-02 00:00:00+00:00,57.502175172076164,58.14504586343466,57.363711644176966,57.73954391479492,504100
2025-06-03 00:00:00+00:00,57.85822691518457,58.05603357373775,57.25491830437907,57.897789001464844,396900
2025-06-04 00:00:00+00:00,57.5911897600134,57.6999836132553,56.79996688122905,56.81974792480469,295900
2025-06-05 00:00:00+00:00,56.72084007587381,56.76040216118997,56.28566845594036,56.60215759277344,295500
2025-06-06 00:00:00+00:00,57.01755365445784,57.057111968113354,56.06808244260913,56.542816162109375,573200
2025-06-09 00:00:00+00:00,56.453805947563986,57.01755246349823,56.275780334863896,56.76040267944336,497600
2025-06-10 00:00:00+00:00,56.859310754816796,57.24503167746055,56.7406244918123,57.05711364746094,500700
2025-06-11 00:00:00+00:00,57.19557940058268,57.38349365262927,56.79007367227206,56.869197845458984,482500
2025-06-12 00:00:00+00:00,56.78018400131924,56.88897785104263,56.47358349508498,56.83952713012695,394400
2025-06-13 00:00:00+00:00,56.68128432484749,56.849417535766996,56.05819465792874,56.20655059814453,299900
2025-06-16 00:00:00+00:00,56.47358327581541,56.68128233941189,55.34609024278375,55.613128662109375,386500
2025-06-17 00:00:00+00:00,55.60324149100413,55.66258084829554,54.88125038545535,55.474666595458984,865500
2025-06-18 00:00:00+00:00,55.6329107938823,55.810936410250584,55.27685956114574,55.35598373413086,447100
2025-06-20 00:00:00+00:00,55.40543380050079,55.78126607203838,55.108725701012446,55.15817642211914,879500
2025-06-23 00:00:00+00:00,55.41532352582037,56.48347723241099,55.38565384714227,56.37468338012695,580900
2025-06-24 00:00:00+00:00,56.18677045262486,56.542817923706565,56.06808418941595,56.196659088134766,392600
2025-06-25 00:00:00+00:00,55.89995109469861,55.93951318251905,54.91092153627758,55.04938507080078,929300
2025-06-26 00:00:00+00:00,55.019715235206334,55.43510583759703,54.93070242428714,55.2966423034668,980400
2025-06-27 00:00:00+00:00,55.39554096768956,55.771373236344544,55.00982006402837,55.32630920410156,1037500
2025-06-30 00:00:00+00:00,55.31642108416313,55.56367846295061,54.8911380908208,55.484554290771484,598400
2025-07-01 00:00:00+00:00,55.32630993895792,56.61205133203695,55.217519861051905,56.13731384277344,803100
2025-07-02 00:00:00+00:00,55.98896078660447,56.29555751801089,55.41532186371173,55.86038589477539,491500
2025-07-03 00:00:00+00:00,56.07797593524159,56.32523332139976,55.880169271745395,56.28567123413086,262800
2025-07-07 00:00:00+00:00,56.28566874214187,56.47358298907698,55.56367765926722,55.820823669433594,528000
2025-07-08 00:00:00+00:00,55.44499700127571,56.01863216877331,55.207628253203715,55.80104446411133,604900
2025-07-09 00:00:00+00:00,55.909837506127445,56.275781144636746,55.484554511096356,56.13731384277344,518900
2025-07-10 00:00:00+00:00,55.84060530836727,57.156016369501266,55.83071667330643,56.879085540771484,643300
2025-07-11 00:00:00+00:00,56.552707817538604,56.879085594730384,56.26588835347588,56.305450439453125,1032800
2025-07-14 00:00:00+00:00,56.36479619305491,56.76040575270439,55.949401816647345,56.523040771484375,923900
2025-07-15 00:00:00+00:00,56.463694777525824,56.562596219212644,55.820824088017005,55.939510345458984,806400
2025-07-16 00:00:00+00:00,56.04830168544136,56.483477093507325,55.791155667550946,56.335121154785156,537200
2025-07-17 00:00:00+00:00,56.25599905900006,56.83952661535589,56.03841136152388,56.39446258544922,487900
2025-07-18 00:00:00+00:00,56.414245896168026,56.770297134407315,56.15709610284041,56.20655059814453,421700
2025-07-21 00:00:00+00:00,56.2065511693485,57.3340442533323,56.2065511693485,56.97799301147461,502000
2025-07-22 00:00:00+00:00,56.97799233433429,57.76921521081034,56.948322655481526,57.353824615478516,551200
2025-07-23 00:00:00+00:00,57.373602761340855,57.42305725731423,55.92962051813914,56.15709686279297,761500
2025-07-24 00:00:00+00:00,56.15709627097648,56.2263280371916,55.652692863859485,55.6724739074707,525200
2025-07-25 00:00:00+00:00,55.81093672219176,56.14720691356154,55.66258078343959,56.048301696777344,528900
2025-07-28 00:00:00+00:00,55.93951288442183,56.265890675080385,55.257080078125,55.257080078125,543900
2025-07-29 00:00:00+00:00,55.355985493025756,55.96918276175137,55.177959871000844,55.90983963012695,531400
2025-07-30 00:00:00+00:00,55.929620636563776,57.12634549382591,55.8406078256109,56.48347854614258,1011900
2025-07-31 00:00:00+00:00,56.50325885414594,57.205468924268885,55.69225493062541,57.14612579345703,1008500
2025-08-01 00:00:00+00:00,57.36371363881612,57.79888528060933,57.06700552973673,57.18568801879883,609600
2025-08-04 00:00:00+00:00,57.26480991681481,58.43186503593208,57.25491750895807,58.23405838012695,644200
2025-08-05 00:00:00+00:00,58.20438530543075,58.42197300550691,58.03625209926148,58.35274124145508,825500
2025-08-06 00:00:00+00:00,58.35274276220714,59.39122302289711,58.10548537762152,59.114295959472656,849100
2025-08-07 00:00:00+00:00,59.3318835965921,59.71760451244379,58.956051316059146,59.687931060791016,951100
2025-08-08 00:00:00+00:00,59.68793182915244,60.320913910300405,59.50990620833713,60.212120056152344,505400
2025-08-11 00:00:00+00:00,60.27145972703005,60.3802535817422,59.52968756073629,59.71760559082031,576000
2025-08-12 00:00:00+00:00,59.88573792959422,60.60772904150048,59.53957909951871,60.34069061279297,606600
2025-08-13 00:00:00+00:00,60.360470324765444,60.884658535263725,60.13299398818431,60.80553436279297,940400
2025-08-14 00:00:00+00:00,60.696739991602186,61.260486510653585,60.57805750676194,60.93410873413086,640800
2025-08-15 00:00:00+00:00,60.93411160862419,61.191257633383316,60.38025369849516,60.944000244140625,1025300
2025-08-18 00:00:00+00:00,60.939998626708984,61.209999084472656,60.27000045776367,60.349998474121094,893600
2025-08-19 00:00:00+00:00,59.5,61.220001220703125,59.5,60.869998931884766,1326500
2025-08-20 00:00:00+00:00,61.529998779296875,62.13999938964844,60.0099983215332,60.029998779296875,1384800
2025-08-21 00:00:00+00:00,60.0,60.27000045776367,59.630001068115234,59.720001220703125,1038500
2025-08-22 00:00:00+00:00,60.04999923706055,61.130001068115234,60.0099983215332,61.040000915527344,608100
2025-08-25 00:00:00+00:00,60.88999938964844,61.0099983215332,60.220001220703125,60.25,506100
2025-08-26 00:00:00+00:00,60.25,60.43000030517578,59.7599983215332,59.7599983215332,727900
2025-08-27 00:00:00+00:00,59.7400016784668,60.36000061035156,59.56999969482422,60.31999969482422,546400
2025-08-28 00:00:00+00:00,60.45000076293945,60.45000076293945,59.70000076293945,59.7400016784668,452700
2025-08-29 00:00:00+00:00,59.79999923706055,60.130001068115234,59.66999816894531,59.810001373291016,565300
2025-09-02 00:00:00+00:00,59.45000076293945,60.040000915527344,59.119998931884766,59.63999938964844,550400
2025-09-03 00:00:00+00:00,59.29999923706055,59.689998626708984,59.11000061035156,59.45000076293945,438000
2025-09-04 00:00:00+00:00,59.86000061035156,60.02000045776367,59.029998779296875,59.560001373291016,641700
2025-09-05 00:00:00+00:00,59.70000076293945,59.97999954223633,59.40999984741211,59.689998626708984,429500
2025-09-08 00:00:00+00:00,59.56999969482422,59.56999969482422,58.220001220703125,58.459999084472656,383000
2025-09-09 00:00:00+00:00,58.290000915527344,58.84000015258789,58.060001373291016,58.650001525878906,425700
2025-09-10 00:00:00+00:00,58.56999969482422,58.959999084472656,58.25,58.720001220703125,359100
2025-09-11 00:00:00+00:00,58.790000915527344,59.45000076293945,58.45000076293945,59.41999816894531,468100
2025-09-12 00:00:00+00:00,59.20000076293945,59.459999084472656,59.0099983215332,59.38999938964844,338100
2025-09-15 00:00:00+00:00,59.220001220703125,59.779998779296875,59.220001220703125,59.45000076293945,439800
2025-09-16 00:00:00+00:00,59.16999816894531,59.459999084472656,58.2599983215332,58.34000015258789,562800
2025-09-17 00:00:00+00:00,58.56999969482422,59.0,58.290000915527344,58.4900016784668,669600
2025-09-18 00:00:00+00:00,58.2599983215332,59.099998474121094,58.099998474121094,58.709999084472656,446300
2025-09-19 00:00:00+00:00,58.91999816894531,58.91999816894531,58.31999969482422,58.61000061035156,888800
2025-09-22 00:00:00+00:00,58.75,59.150001525878906,58.650001525878906,58.91999816894531,489100
2025-09-23 00:00:00+00:00,58.79999923706055,59.61000061035156,58.709999084472656,59.5,341200
2025-09-24 00:00:00+00:00,59.459999084472656,60.130001068115234,59.369998931884766,60.040000915527344,507400
2025-09-25 00:00:00+00:00,60.25,60.630001068115234,59.689998626708984,60.02000045776367,646100
2025-09-26 00:00:00+00:00,60.25,60.95000076293945,60.11000061035156,60.90999984741211,399800
