"('date', '')","('open', 'BAH')","('high', 'BAH')","('low', 'BAH')","('close', 'BAH')","('volume', 'BAH')"
2025-01-24 00:00:00+00:00,135.0065716929194,135.62713787483514,131.04679491863615,131.44081115722656,1791400
2025-01-27 00:00:00+00:00,132.78044853831582,134.35646854729475,131.4408232640825,133.3517608642578,1874800
2025-01-28 00:00:00+00:00,133.74576086346264,133.74576086346264,125.7277138640201,126.97869110107422,2247800
2025-01-29 00:00:00+00:00,127.91444079362223,129.2639106725794,125.10714093711186,125.15638732910156,1735400
2025-01-30 00:00:00+00:00,125.56024940362184,127.40222830884746,124.02362368266547,126.99836730957031,2560600
2025-01-31 00:00:00+00:00,122.94010134133359,128.90930836444878,119.2068820019138,127.06732940673828,3619100
2025-02-03 00:00:00+00:00,127.40224055247548,131.84468191108746,125.58981081153739,127.47119903564453,2964100
2025-02-04 00:00:00+00:00,128.86992356258338,131.53931427406678,127.806102180121,129.9928436279297,1930900
2025-02-05 00:00:00+00:00,131.00739623611048,132.25837332591382,127.1855215212183,127.4120864868164,1302100
2025-02-06 00:00:00+00:00,127.64848799427914,128.39711134626972,125.49130353275852,127.22493743896484,1659700
2025-02-07 00:00:00+00:00,127.43178489515526,128.30845038993064,124.9298455715863,126.0232162475586,1977000
2025-02-10 00:00:00+00:00,126.79152302414954,127.41208919760294,125.64889849309273,126.18081665039062,1313300
2025-02-11 00:00:00+00:00,126.73242343206634,126.92942403216205,121.6989806941822,122.54609680175781,2235200
2025-02-12 00:00:00+00:00,121.46257700913829,122.43775031895666,119.1083843997432,120.05400085449219,1875200
2025-02-13 00:00:00+00:00,120.05400210869696,120.51696181343063,114.33104941039127,116.11392974853516,3305400
2025-02-14 00:00:00+00:00,116.85615942150807,118.02392959123029,114.76802795234107,116.5097885131836,1695200
2025-02-18 00:00:00+00:00,117.91506455514404,118.2317475949225,114.47112989102389,117.95465087890625,1793100
2025-02-19 00:00:00+00:00,117.27180523645877,119.19170049778238,115.83683680010672,116.57906341552734,1510100
2025-02-20 00:00:00+00:00,115.26284234159296,116.11392943462722,109.42399166274832,112.4423828125,3479800
2025-02-21 00:00:00+00:00,111.4032608679844,111.99704062026399,105.58420721513384,111.13606262207031,4374800
2025-02-24 00:00:00+00:00,111.58140015302219,113.66953161578724,110.57197528752567,111.26471710205078,3898500
2025-02-25 00:00:00+00:00,110.72041359062227,114.48103139420735,110.06725810703001,113.46170806884766,2879700
2025-02-26 00:00:00+00:00,113.10543973538843,115.97538413288882,111.89808324365714,112.31372833251953,2505300
2025-02-27 00:00:00+00:00,112.33351499607859,113.30335344805466,109.17657569253454,109.88911437988281,2946400
2025-02-28 00:00:00+00:00,103.81275833134407,107.51399273309444,102.9715697241716,104.96073150634766,5222800
2025-03-03 00:00:00+00:00,105.37638886681488,105.57431294200013,100.76468392186716,101.65535736083984,3783900
2025-03-04 00:00:00+00:00,102.44705815805725,108.0681877994008,101.44753179275119,104.69353485107422,6752600
2025-03-05 00:00:00+00:00,104.90135583095584,109.81984513787341,104.90135583095584,108.80052185058594,3527200
2025-03-06 00:00:00+00:00,107.87026064456516,108.919271772346,104.9211437745275,107.20720672607422,2670400
2025-03-07 00:00:00+00:00,106.6431165420361,116.93532657150088,106.07902464635093,115.2628402709961,4249100
2025-03-10 00:00:00+00:00,115.2232533636934,118.10308853749731,111.14595267586175,111.4725341796875,3237600
2025-03-11 00:00:00+00:00,109.83964105294676,111.14595959930308,107.33586446829044,108.89949035644531,2420900
2025-03-12 00:00:00+00:00,109.3052319446991,111.14595447751213,106.30663775262865,110.39383697509766,2063500
2025-03-13 00:00:00+00:00,109.79016285338746,111.49233709147401,108.45414891165053,110.16622161865234,1586200
2025-03-14 00:00:00+00:00,109.87922192179911,111.63088088239105,108.82031230082765,111.08657836914062,1322300
2025-03-17 00:00:00+00:00,112.1949785592469,115.86652533222946,111.82881070872276,114.1445541381836,1809900
2025-03-18 00:00:00+00:00,112.99657361423016,115.50035004219161,111.56160526193956,115.31231689453125,2117200
2025-03-19 00:00:00+00:00,115.09460422332604,117.20252498382517,110.83916882853154,111.54180908203125,3523700
2025-03-20 00:00:00+00:00,108.14736616474575,108.7807322803266,102.27882735137969,102.5064468383789,4997500
2025-03-21 00:00:00+00:00,102.52623436174643,103.31794576698475,100.00266841439843,103.06063842773438,5201100
2025-03-24 00:00:00+00:00,102.92209196159085,104.50550725093602,100.48758953853775,104.07996368408203,2710700
2025-03-25 00:00:00+00:00,104.3570549089495,106.15819112121763,102.19964933158928,105.2180404663086,1950200
2025-03-26 00:00:00+00:00,105.2180404663086,106.33632580376367,103.96120677024207,105.2180404663086,1553300
2025-03-27 00:00:00+00:00,105.64358470335955,105.94047835965597,103.51586696742005,104.76280975341797,2013400
2025-03-28 00:00:00+00:00,104.1888198852539,104.89146015490181,103.23877075092774,104.1888198852539,1394400
2025-03-31 00:00:00+00:00,103.12990304953063,104.54508195874483,101.7246226083022,103.4960708618164,1979200
2025-04-01 00:00:00+00:00,103.40700462700937,106.43529419636626,102.03141197454981,106.24726104736328,2565100
2025-04-02 00:00:00+00:00,103.27835487272004,114.77792137583141,102.169960464485,111.66056823730469,9497200
2025-04-03 00:00:00+00:00,109.83963681357575,113.7783892386274,108.71145300118957,110.58186340332031,3094400
2025-04-04 00:00:00+00:00,107.93953401356556,111.90797412715492,106.0097479815672,108.06818389892578,3591500
2025-04-07 00:00:00+00:00,103.69400418702567,109.7802638873904,103.45649378637168,106.25716400146484,2648700
2025-04-08 00:00:00+00:00,108.45414231202338,110.50269488461005,104.07995555727908,105.5842056274414,3091300
2025-04-09 00:00:00+00:00,103.96120958554408,109.8495376369463,100.21049023226226,106.94990539550781,6554600
2025-04-10 00:00:00+00:00,106.66291236670416,108.4640486643022,104.14923730516499,107.68223571777344,2990900
2025-04-11 00:00:00+00:00,104.07006664836727,109.3646147501287,102.15017147582755,107.65254211425781,2670600
2025-04-14 00:00:00+00:00,109.13699629862217,111.95745582314318,107.66244159112159,110.86885833740234,2118500
2025-04-15 00:00:00+00:00,109.01824646994443,111.3339898343455,108.34529405159961,109.14689636230469,1538900
2025-04-16 00:00:00+00:00,109.05782146924827,111.82880369600252,108.48383865754673,110.13652801513672,1799600
2025-04-17 00:00:00+00:00,109.24586073401105,113.10544064083501,109.24586073401105,112.50176239013672,1582200
2025-04-21 00:00:00+00:00,112.6007228368434,112.87781956105253,109.67140274470202,110.78968811035156,1523500
2025-04-22 00:00:00+00:00,111.11626983963184,114.1742473812,111.08658198345574,113.93672943115234,2465200
2025-04-23 00:00:00+00:00,116.28216410446491,117.00460129721182,114.58988840949355,115.2133560180664,3223900
2025-04-24 00:00:00+00:00,116.4405112854514,118.4197821958933,115.19356849778357,118.09320068359375,2504100
2025-04-25 00:00:00+00:00,118.52863670044333,119.26097238311827,116.19310394185871,118.35050201416016,1706700
2025-04-28 00:00:00+00:00,117.80620223421182,119.49847790975264,115.56962405324013,117.57858276367188,1142300
2025-04-29 00:00:00+00:00,117.59837723071799,119.5380617224794,116.6681175319977,118.06350708007812,1196200
2025-04-30 00:00:00+00:00,117.76662188746343,119.00366623502083,116.54936692732639,118.77604675292969,1530400
2025-05-01 00:00:00+00:00,118.39999057490579,119.31045342251325,116.08424712986248,118.29113006591797,1403000
2025-05-02 00:00:00+00:00,120.1714342092053,120.76521397513842,117.22231721627969,118.56822204589844,1418400
2025-05-05 00:00:00+00:00,118.85521385372007,120.1615323217339,117.57858324061033,117.93485260009766,1225800
2025-05-06 00:00:00+00:00,117.12335587385103,122.43770104360627,117.12335587385103,122.071533203125,2009100
2025-05-07 00:00:00+00:00,121.61629909572846,122.3387362919093,120.25060490127395,121.91319274902344,1151100
2025-05-08 00:00:00+00:00,123.04137451254353,123.64505272734107,121.89339379249601,122.34862518310547,1050000
2025-05-09 00:00:00+00:00,123.17992567464215,123.48671024805266,121.97256921754116,122.50697326660156,991100
2025-05-12 00:00:00+00:00,123.81328776423229,124.35759026432245,121.02251618716437,123.37784576416016,1294900
2025-05-13 00:00:00+00:00,123.60547619258567,123.7044382331082,121.64599456883256,122.43770599365234,1240300
2025-05-14 00:00:00+00:00,123.01169025783446,123.34816268887684,121.16106923614338,122.17049407958984,1573900
2025-05-15 00:00:00+00:00,122.3387369425622,126.72282228432827,121.93298278425571,126.34675598144531,1438800
2025-05-16 00:00:00+00:00,125.30763347981511,127.76193252371348,124.96125505947332,127.47492980957031,2185000
2025-05-19 00:00:00+00:00,127.70255449796844,129.45421350932915,126.60406607175848,127.95986938476562,1641000
2025-05-20 00:00:00+00:00,127.95986797002283,129.55318166429842,127.86089838378906,128.3458251953125,1011800
2025-05-21 00:00:00+00:00,127.19784213104539,128.15778971767674,126.50510034188834,127.08898162841797,1575700
2025-05-22 00:00:00+00:00,126.61396497564614,128.0291364553381,125.2779510453219,127.79163360595703,1821000
2025-05-23 00:00:00+00:00,105.69306880725168,112.32362328500534,102.97157132677798,106.67280578613281,8972200
2025-05-27 00:00:00+00:00,108.04839216373236,109.46357107320307,104.86176500042639,108.67185974121094,3195900
2025-05-28 00:00:00+00:00,104.98052923022136,107.65254189664148,102.92208570406348,103.57524871826172,3386900
2025-05-29 00:00:00+00:00,105.1190776688434,105.8316163938571,102.92208578349089,104.62425994873047,2613000
2025-05-30 00:00:00+00:00,104.82218405648956,105.14876556396484,103.9513075868747,105.14876556396484,2370400
2025-06-02 00:00:00+00:00,104.6242599596632,104.95084146704849,101.2891858076386,102.2392349243164,2565000
2025-06-03 00:00:00+00:00,102.25903330070882,104.35705563153456,100.25007453661317,103.83255004882812,2251500
2025-06-04 00:00:00+00:00,103.70390028421775,104.33726637168982,101.26939796981212,101.4475326538086,2375200
2025-06-05 00:00:00+00:00,102.18976195024945,102.18976195024945,100.0026684418203,101.08136749267578,2075900
2025-06-06 00:00:00+00:00,101.368362187139,103.47628303453524,101.27929106806393,102.17986297607422,1691800
2025-06-09 00:00:00+00:00,102.71426726264761,102.71426726264761,100.22038162760236,100.84385681152344,2080400
2025-06-10 00:00:00+00:00,101.42773716331405,101.61577031863675,99.30001939365003,99.6068115234375,1779700
2025-06-11 00:00:00+00:00,100.00483604306329,100.26355714758641,98.64158330624257,100.15409851074219,1790800
2025-06-12 00:00:00+00:00,99.78592174366918,101.59695434570312,99.43764770324047,101.59695434570312,1850800
2025-06-13 00:00:00+00:00,101.68651448153095,104.19409515494868,100.81084536398454,102.79104614257812,2209400
2025-06-16 00:00:00+00:00,102.28355873588414,102.57213082862279,100.31331077545659,101.66661071777344,2051300
2025-06-17 00:00:00+00:00,101.27852745562323,103.21892433637997,100.53222271497935,101.71636199951172,1667900
2025-06-18 00:00:00+00:00,101.68651809237495,103.01991234427116,100.65164120240232,101.49745178222656,1382600
2025-06-20 00:00:00+00:00,101.43774250460139,101.43774250460139,98.98986387289621,99.47744750976562,3315100
2025-06-23 00:00:00+00:00,99.47744729974633,101.38798560458444,99.11922041861364,100.19390106201172,1609200
2025-06-24 00:00:00+00:00,100.04464418656173,100.63173363512095,98.46247410784932,99.66651916503906,1903900
2025-06-25 00:00:00+00:00,100.27350691298851,102.28355870545144,99.32819056159182,100.8406982421875,1532200
2025-06-26 00:00:00+00:00,101.42779052523639,103.1393172886457,100.69143863579441,102.76118469238281,2031100
2025-06-27 00:00:00+00:00,102.860699810189,103.11941332677382,101.2486788004153,102.35321044921875,3780600
2025-06-30 00:00:00+00:00,102.24375295224165,104.05478554757754,101.48749533024726,103.61695098876953,2710700
2025-07-01 00:00:00+00:00,103.5970499746684,106.83103720398165,103.16916828373323,106.78128051757812,1957500
2025-07-02 00:00:00+00:00,106.45291190005061,108.40325405107303,106.14443411046437,107.7365493774414,1900500
2025-07-03 00:00:00+00:00,108.11468369030868,110.12472782333698,107.73655108902877,108.39330291748047,1584400
2025-07-07 00:00:00+00:00,108.75153498928964,110.17448976026836,108.26395131850536,109.88591766357422,1825000
2025-07-08 00:00:00+00:00,109.24906416151309,109.35852279743523,106.94049513518115,107.04000091552734,2215700
2025-07-09 00:00:00+00:00,107.28877540089016,107.31862637754934,105.30858216718094,106.49271392822266,1470800
2025-07-10 00:00:00+00:00,106.69172717460336,108.6818731540832,105.72650515986692,107.14945983886719,1172400
2025-07-11 00:00:00+00:00,106.56236370192623,107.31862130604175,105.59714927107102,106.4131088256836,1116100
2025-07-14 00:00:00+00:00,105.796161511148,107.88581330177055,105.796161511148,107.2191162109375,1491900
2025-07-15 00:00:00+00:00,107.23901856930229,107.32857909096558,104.24385417413995,104.25379943847656,1923600
2025-07-16 00:00:00+00:00,104.65182660523624,105.76631110911923,102.96020552551462,104.482666015625,2221300
2025-07-17 00:00:00+00:00,104.41301335873344,109.10975927579415,104.39311523852425,108.3136978149414,2035200
2025-07-18 00:00:00+00:00,108.96049665243137,109.7366524001983,108.19429376065767,108.79133605957031,1105800
2025-07-21 00:00:00+00:00,108.61221911229468,110.17448341350088,107.98531826559498,108.78137969970703,1430100
2025-07-22 00:00:00+00:00,110.69192323237297,111.73675296476178,108.62217707168075,111.3387222290039,2638700
2025-07-23 00:00:00+00:00,112.0949790506324,115.51802513286573,111.6869954617083,115.37871551513672,2231300
2025-07-24 00:00:00+00:00,114.99063764247875,116.06531834368812,113.03034254632963,114.55281066894531,2239200
2025-07-25 00:00:00+00:00,116.41359413390055,119.4585228329925,109.02020105983027,112.49301147460938,4378400
2025-07-28 00:00:00+00:00,111.94571420981106,112.44325071741021,105.31852428452402,106.59222412109375,3806600
2025-07-29 00:00:00+00:00,108.33360119507199,108.33360119507199,105.57724470943894,107.67684936523438,2637000
2025-07-30 00:00:00+00:00,106.970352832512,108.7913383353219,105.81606445090414,106.95045471191406,3043600
2025-07-31 00:00:00+00:00,106.19419047797766,108.25399125915376,105.97527320596208,106.80118560791016,1767600
2025-08-01 00:00:00+00:00,106.78128383024253,109.24906827140873,105.94542613372467,109.15950775146484,2106800
2025-08-04 00:00:00+00:00,109.1396112559032,111.11980447843764,108.31369881123737,110.88098907470703,1147600
2025-08-05 00:00:00+00:00,111.23921531473881,112.43329991809622,109.45803367393727,110.90088653564453,1636600
2025-08-06 00:00:00+00:00,110.54266141242779,111.34867574485925,109.90581526816398,111.3188247680664,1245900
2025-08-07 00:00:00+00:00,112.25418478187328,113.91596249245492,109.70680028402089,110.244140625,1813400
2025-08-08 00:00:00+00:00,110.39340481387094,111.28896447096656,109.42818275626747,109.8361587524414,1304500
2025-08-11 00:00:00+00:00,109.80630821730686,111.24916867738946,108.56246691989332,108.64207458496094,1256900
2025-08-12 00:00:00+00:00,108.71173039540179,108.94060053662835,107.13951315895457,108.49281311035156,1950500
2025-08-13 00:00:00+00:00,107.8360691543702,111.12975852027333,106.47281634291119,111.08000183105469,2502100
2025-08-14 00:00:00+00:00,109.95999908447266,110.9000015258789,107.0999984741211,108.1500015258789,1660600
2025-08-15 00:00:00+00:00,107.8499984741211,110.29000091552734,107.16999816894531,109.31999969482422,1943400
2025-08-18 00:00:00+00:00,110.44000244140625,110.87000274658203,109.02999877929688,109.02999877929688,1357300
2025-08-19 00:00:00+00:00,109.55000305175781,111.02999877929688,108.43000030517578,109.63999938964844,1181800
2025-08-20 00:00:00+00:00,109.66000366210938,109.69999694824219,107.7699966430664,109.20999908447266,1116700
2025-08-21 00:00:00+00:00,108.79000091552734,109.25,108.12999725341797,108.97000122070312,964300
2025-08-22 00:00:00+00:00,108.98999786376953,112.22000122070312,108.75,109.93000030517578,959700
2025-08-25 00:00:00+00:00,110.11000061035156,111.01000213623047,108.62999725341797,109.44000244140625,926300
2025-08-26 00:00:00+00:00,109.2699966430664,110.30999755859375,108.7699966430664,110.2699966430664,2476900
2025-08-27 00:00:00+00:00,110.06999969482422,111.19999694824219,109.83000183105469,110.7699966430664,1045500
2025-08-28 00:00:00+00:00,110.41999816894531,110.41999816894531,107.8499984741211,108.22000122070312,1153600
2025-08-29 00:00:00+00:00,108.22000122070312,109.2699966430664,108.18000030517578,108.72000122070312,798900
2025-09-02 00:00:00+00:00,108.06999969482422,110.16000366210938,107.94999694824219,110.08000183105469,1061100
2025-09-03 00:00:00+00:00,110.0,110.55000305175781,106.23999786376953,106.75,1417700
2025-09-04 00:00:00+00:00,104.44999694824219,105.7300033569336,102.23999786376953,103.19999694824219,2163300
2025-09-05 00:00:00+00:00,104.0,105.06999969482422,101.55999755859375,102.44999694824219,2395100
2025-09-08 00:00:00+00:00,102.2699966430664,102.44999694824219,100.5,101.69000244140625,2015800
2025-09-09 00:00:00+00:00,101.47000122070312,103.1500015258789,101.16999816894531,103.12000274658203,1458700
2025-09-10 00:00:00+00:00,102.63999938964844,103.62999725341797,101.41000366210938,102.5,1711800
2025-09-11 00:00:00+00:00,102.88999938964844,104.44000244140625,102.23999786376953,103.83999633789062,1970800
2025-09-12 00:00:00+00:00,103.72000122070312,105.23999786376953,103.69999694824219,104.62000274658203,1427400
2025-09-15 00:00:00+00:00,104.5199966430664,104.61000061035156,101.29000091552734,101.62000274658203,1772800
2025-09-16 00:00:00+00:00,102.12999725341797,102.69000244140625,101.20999908447266,101.83000183105469,1718100
2025-09-17 00:00:00+00:00,102.13999938964844,103.08000183105469,101.30000305175781,101.58000183105469,1529200
2025-09-18 00:00:00+00:00,101.70999908447266,103.0199966430664,100.7300033569336,101.20999908447266,1692300
2025-09-19 00:00:00+00:00,101.83000183105469,102.69999694824219,100.2300033569336,102.13999938964844,3558200
2025-09-22 00:00:00+00:00,102.12999725341797,102.12999725341797,98.75,99.79000091552734,2538500
2025-09-23 00:00:00+00:00,100.02999877929688,100.61000061035156,98.12999725341797,98.33000183105469,1912100
2025-09-24 00:00:00+00:00,99.2300033569336,100.20999908447266,98.70999908447266,99.27999877929688,1903800
2025-09-25 00:00:00+00:00,98.87999725341797,99.58000183105469,96.95999908447266,97.52999877929688,2128200
2025-09-26 00:00:00+00:00,98.1500015258789,99.2699966430664,97.55000305175781,99.08000183105469,1363800
