"('date', '')","('open', 'CPT')","('high', 'CPT')","('low', 'CPT')","('close', 'CPT')","('volume', 'CPT')"
1994-02-03 00:00:00+00:00,4.7226290580553885,4.7226290580553885,4.69853401184082,4.69853401184082,4500
1994-02-04 00:00:00+00:00,4.722628563949742,4.722628563949742,4.650343432868879,4.6744384765625,24800
1994-02-07 00:00:00+00:00,4.626248873197115,4.69853401184082,4.626248873197115,4.69853401184082,11000
1994-02-08 00:00:00+00:00,4.722625379562378,4.843100516796111,4.722625379562378,4.819005489349365,59200
1994-02-09 00:00:00+00:00,4.819007460119689,4.9153876093220825,4.770817385518492,4.891292572021484,36300
1994-02-10 00:00:00+00:00,4.91538667678833,4.939481709517684,4.891291644058976,4.91538667678833,16600
1994-02-11 00:00:00+00:00,4.891294946764956,4.891294946764956,4.819009799768429,4.867199897766113,10300
1994-02-14 00:00:00+00:00,4.867197492229405,4.867197492229405,4.84310245513916,4.84310245513916,13000
1994-02-15 00:00:00+00:00,4.843102497420287,4.891292572021484,4.843102497420287,4.891292572021484,29700
1994-02-16 00:00:00+00:00,4.867199925678532,4.9876751713636445,4.84310487654151,4.9394850730896,47500
1994-02-17 00:00:00+00:00,4.963579688916366,5.059959877050664,4.963579688916366,5.03586483001709,27300
1994-02-18 00:00:00+00:00,4.987673807144165,5.0599589347839355,4.987673807144165,5.0599589347839355,10000
1994-02-22 00:00:00+00:00,5.108146720957533,5.180431816065423,5.108146720957533,5.156336784362793,63800
1994-02-23 00:00:00+00:00,5.156339199454696,5.204529285430908,5.1081491134784835,5.204529285430908,40000
1994-02-24 00:00:00+00:00,5.204531186125999,5.204531186125999,5.108150978975518,5.180436134338379,39200
1994-02-25 00:00:00+00:00,5.132246003896705,5.132246003896705,5.0840559005737305,5.0840559005737305,26800
1994-02-28 00:00:00+00:00,5.0840530597938685,5.132243136190018,5.0840530597938685,5.108148097991943,40800
1994-03-01 00:00:00+00:00,5.108148592738479,5.132243633270264,5.059958511674909,5.132243633270264,34500
1994-03-02 00:00:00+00:00,5.132244062423706,5.132244062423706,4.987673807144165,5.0599589347839355,10400
1994-03-03 00:00:00+00:00,5.084053552206694,5.132243633270264,5.059958511674909,5.132243633270264,10100
1994-03-04 00:00:00+00:00,5.108148097991943,5.108148097991943,5.108148097991943,5.108148097991943,600
1994-03-07 00:00:00+00:00,5.108148097991943,5.132243136190018,5.0840530597938685,5.108148097991943,39800
1994-03-08 00:00:00+00:00,5.0840530597938685,5.108148097991943,5.035862983397718,5.108148097991943,6400
1994-03-09 00:00:00+00:00,5.059959842163382,5.059959842163382,4.9635796546936035,4.9635796546936035,5900
1994-03-10 00:00:00+00:00,5.0117697829835155,5.03586483001709,5.0117697829835155,5.03586483001709,3000
1994-03-11 00:00:00+00:00,5.035864818554658,5.084054912512119,5.011769771575928,5.011769771575928,1900
1994-03-14 00:00:00+00:00,5.011769748428493,5.011769748428493,4.915389560958714,4.9635796546936035,19800
1994-03-15 00:00:00+00:00,4.9876747245971975,5.011769771575928,4.939484630639736,5.011769771575928,6000
1994-03-16 00:00:00+00:00,5.0599589347839355,5.084053977330526,5.011768849690755,5.0599589347839355,3900
1994-03-17 00:00:00+00:00,5.035863892237345,5.0599589347839355,5.035863892237345,5.0599589347839355,12900
1994-03-18 00:00:00+00:00,5.0599589347839355,5.0599589347839355,5.0599589347839355,5.0599589347839355,600
1994-03-21 00:00:00+00:00,5.0840530597938685,5.132243136190018,5.0840530597938685,5.108148097991943,7300
1994-03-22 00:00:00+00:00,5.0840530597938685,5.108148097991943,5.035862983397718,5.108148097991943,23300
1994-03-23 00:00:00+00:00,5.0840559005737305,5.0840559005737305,5.0840559005737305,5.0840559005737305,5900
1994-03-24 00:00:00+00:00,5.084053552206694,5.132243633270264,5.084053552206694,5.132243633270264,25800
1994-03-25 00:00:00+00:00,5.144985198974609,5.144985198974609,5.144985198974609,5.144985198974609,200
1994-03-28 00:00:00+00:00,5.193984508514404,5.193984508514404,5.144984654660495,5.193984508514404,1200
1994-03-29 00:00:00+00:00,5.144985753756304,5.1694856859170475,5.0959858894348145,5.0959858894348145,10200
1994-03-30 00:00:00+00:00,5.095986449602738,5.095986449602738,5.02248664504116,5.0469865798950195,10600
1994-03-31 00:00:00+00:00,5.07148372481022,5.07148372481022,4.973484039306641,4.973484039306641,12200
1994-04-04 00:00:00+00:00,4.924482865549212,4.924482865549212,4.826483206533307,4.87548303604126,62200
1994-04-05 00:00:00+00:00,4.8754849746973825,4.899984899193349,4.850985050201416,4.850985050201416,3100
1994-04-06 00:00:00+00:00,4.850986519440782,4.875486451357149,4.826486587524414,4.826486587524414,40400
1994-04-07 00:00:00+00:00,4.826486587524414,4.875486451357149,4.826486587524414,4.826486587524414,12400
1994-04-08 00:00:00+00:00,4.850985050201416,4.8754849746973825,4.826485125705449,4.850985050201416,17800
1994-04-11 00:00:00+00:00,4.875483169456838,4.875483169456838,4.654983930637181,4.7284836769104,15200
1994-04-12 00:00:00+00:00,4.777482966987455,4.801982879638672,4.777482966987455,4.801982879638672,40800
1994-04-13 00:00:00+00:00,4.801983423183619,4.801983423183619,4.703983761485994,4.7284836769104,81500
1994-04-14 00:00:00+00:00,4.752985060214996,4.777484983205795,4.703985214233398,4.703985214233398,42400
1994-04-15 00:00:00+00:00,4.7039856271645455,4.75298547744751,4.7039856271645455,4.75298547744751,1132400
1994-04-18 00:00:00+00:00,4.777483507759213,4.777483507759213,4.703983761485994,4.7284836769104,103100
1994-04-19 00:00:00+00:00,4.75298547744751,4.777485402588992,4.75298547744751,4.75298547744751,66100
1994-04-20 00:00:00+00:00,4.777485402588992,4.801985327730474,4.728485552306028,4.75298547744751,50700
1994-04-21 00:00:00+00:00,4.777485402588992,4.801985327730474,4.75298547744751,4.75298547744751,22500
1994-04-22 00:00:00+00:00,4.777486324310303,4.80198625417856,4.728486464573787,4.777486324310303,73400
1994-04-25 00:00:00+00:00,4.801982879638672,4.801982879638672,4.777482966987455,4.801982879638672,76300
1994-04-26 00:00:00+00:00,4.777486723691679,4.826486587524414,4.777486723691679,4.826486587524414,77400
1994-04-28 00:00:00+00:00,4.826485252871956,4.826485252871956,4.75298547744751,4.75298547744751,65100
1994-04-29 00:00:00+00:00,4.777486324310303,4.80198625417856,4.752986394442044,4.777486324310303,13100
1994-05-02 00:00:00+00:00,4.80198625417856,4.80198625417856,4.777486324310303,4.777486324310303,20600
1994-05-03 00:00:00+00:00,4.777482966987455,4.826482792289889,4.777482966987455,4.801982879638672,55200
1994-05-04 00:00:00+00:00,4.826482792289889,4.826482792289889,4.801982879638672,4.801982879638672,12900
1994-05-05 00:00:00+00:00,4.826485125705449,4.8754849746973825,4.801985201209482,4.850985050201416,11700
1994-05-06 00:00:00+00:00,4.850985050201416,4.8754849746973825,4.826485125705449,4.850985050201416,30900
1994-05-09 00:00:00+00:00,4.826482792289889,4.850982704941107,4.801982879638672,4.801982879638672,38800
1994-05-10 00:00:00+00:00,4.801986655608046,4.850986519440782,4.801986655608046,4.826486587524414,73700
1994-05-11 00:00:00+00:00,4.826486184046819,4.826486184046819,4.752986394442044,4.777486324310303,74100
1994-05-12 00:00:00+00:00,4.801982879638672,4.801982879638672,4.752983054336236,4.801982879638672,153600
1994-05-13 00:00:00+00:00,4.80198625417856,4.80198625417856,4.752986394442044,4.777486324310303,211400
1994-05-16 00:00:00+00:00,4.801982879638672,4.826482792289889,4.752983054336236,4.801982879638672,94200
1994-05-17 00:00:00+00:00,4.801986655608046,4.850986519440782,4.801986655608046,4.826486587524414,29400
1994-05-18 00:00:00+00:00,4.850985050201416,4.850985050201416,4.801985201209482,4.850985050201416,123400
1994-05-19 00:00:00+00:00,4.850983121287284,4.87548303604126,4.826483206533307,4.87548303604126,15700
1994-05-20 00:00:00+00:00,4.850984516143798,4.899984359741211,4.850984516143798,4.899984359741211,78200
1994-05-23 00:00:00+00:00,4.899984715031643,5.046984256482592,4.899984715031643,4.997984409332275,96000
1994-05-24 00:00:00+00:00,4.997985915382309,4.997985915382309,4.948986053466797,4.948986053466797,27500
1994-05-25 00:00:00+00:00,4.973484039306641,4.973484039306641,4.948984117930745,4.973484039306641,8800
1994-05-26 00:00:00+00:00,4.973484485757117,4.997984409332275,4.948984562181959,4.997984409332275,37100
1994-05-27 00:00:00+00:00,4.997984409332275,4.997984409332275,4.973484485757117,4.997984409332275,85800
1994-05-31 00:00:00+00:00,4.997985657322349,5.144985235478889,4.997985657322349,5.120485305786133,65700
1994-06-01 00:00:00+00:00,5.120480037978475,5.169479846954346,5.120480037978475,5.169479846954346,40000
1994-06-02 00:00:00+00:00,5.169484581587449,5.242984362368314,5.12048472773354,5.193984508514404,83800
1994-06-03 00:00:00+00:00,5.144979942466411,5.193979751442281,5.144979942466411,5.169479846954346,11800
1994-06-06 00:00:00+00:00,5.169485128493536,5.193985058012463,5.144985198974609,5.144985198974609,44900
1994-06-07 00:00:00+00:00,5.120485269455682,5.144985198974609,5.120485269455682,5.144985198974609,19400
1994-06-08 00:00:00+00:00,5.0959858894348145,5.120485821595559,5.0959858894348145,5.0959858894348145,36000
1994-06-09 00:00:00+00:00,5.095986449602738,5.144986319310457,5.0469865798950195,5.0469865798950195,10500
1994-06-10 00:00:00+00:00,5.02248664504116,5.0469865798950195,4.997986710187301,5.0469865798950195,11200
1994-06-13 00:00:00+00:00,5.046983691229337,5.071483612060547,5.046983691229337,5.071483612060547,10500
1994-06-14 00:00:00+00:00,5.09598013349054,5.169479846954346,5.09598013349054,5.169479846954346,49700
1994-06-15 00:00:00+00:00,5.169484581587449,5.193984508514404,5.144984654660495,5.193984508514404,113400
1994-06-16 00:00:00+00:00,5.193984508514404,5.193984508514404,5.169484581587449,5.193984508514404,14800
1994-06-17 00:00:00+00:00,5.218484435441359,5.242984362368314,5.193984508514404,5.193984508514404,34700
1994-06-20 00:00:00+00:00,5.169486437605021,5.218486309051514,5.144986501881774,5.218486309051514,68700
1994-06-21 00:00:00+00:00,5.218479655930216,5.242979560418152,5.169479846954346,5.169479846954346,79100
1994-06-22 00:00:00+00:00,5.193983216216599,5.193983216216599,5.071483612060547,5.071483612060547,44400
1994-06-23 00:00:00+00:00,5.071483612060547,5.120483453722968,5.046983691229337,5.071483612060547,20200
1994-06-24 00:00:00+00:00,5.084443451154351,5.084443451154351,4.984748481523873,5.034595966339111,33800
1994-06-27 00:00:00+00:00,5.034595966339111,5.084443451154351,4.984748481523873,5.034595966339111,13300
1994-06-28 00:00:00+00:00,5.034596810340881,5.084444303512574,4.959825570583344,4.9847493171691895,67200
1994-06-29 00:00:00+00:00,4.984749262057357,4.984749262057357,4.947363642591927,4.95982551574707,50200
1994-06-30 00:00:00+00:00,4.959825832016614,4.959825832016614,4.83520709251871,4.885054588317871,42100
1994-07-01 00:00:00+00:00,4.88505427681621,4.95982551574707,4.88505427681621,4.95982551574707,21400
1994-07-05 00:00:00+00:00,4.959824981111469,4.9847487247351445,4.934901237487793,4.934901237487793,3600
1994-07-06 00:00:00+00:00,4.934901769436784,4.984749262057357,4.835206784195637,4.95982551574707,20800
1994-07-07 00:00:00+00:00,4.9099772543010145,5.034595966339111,4.9099772543010145,5.034595966339111,28200
1994-07-08 00:00:00+00:00,5.034596610650784,5.109367847442627,5.034596610650784,5.109367847442627,33100
1994-07-11 00:00:00+00:00,5.109367847442627,5.134291593039908,5.084444101845346,5.109367847442627,144800
1994-07-12 00:00:00+00:00,5.134292981203865,5.134292981203865,5.084445476531982,5.084445476531982,26500
1994-07-13 00:00:00+00:00,5.084445476531982,5.109369228867924,5.059521724196042,5.084445476531982,22800
1994-07-14 00:00:00+00:00,5.084444247298505,5.084444247298505,4.95982551574707,4.95982551574707,88800
1994-07-15 00:00:00+00:00,4.959825570583344,4.9847493171691895,4.934901823997498,4.9847493171691895,37200
1994-07-18 00:00:00+00:00,4.959827331116962,4.959827331116962,4.909979820251465,4.909979820251465,23000
1994-07-19 00:00:00+00:00,4.909978336217452,4.959825832016614,4.885054588317871,4.885054588317871,44800
1994-07-20 00:00:00+00:00,4.885054588317871,4.909978336217452,4.86013084041829,4.885054588317871,15500
1994-07-21 00:00:00+00:00,4.885055013803336,4.885055013803336,4.81028376359206,4.86013126373291,27000
1994-07-22 00:00:00+00:00,4.8102845196948625,4.8102845196948625,4.76043701171875,4.76043701171875,13100
1994-07-25 00:00:00+00:00,4.7604379227286895,4.7604379227286895,4.735514163970947,4.735514163970947,17100
1994-07-26 00:00:00+00:00,4.7604379227286895,4.7604379227286895,4.735514163970947,4.735514163970947,69700
1994-07-27 00:00:00+00:00,4.735513549437497,4.735513549437497,4.660742282867432,4.660742282867432,9500
1994-07-28 00:00:00+00:00,4.660742582519197,4.6856663396449685,4.561047554016113,4.561047554016113,32300
1994-07-29 00:00:00+00:00,4.585968971252441,4.610892715661422,4.5610452268434605,4.585968971252441,20600
1994-08-01 00:00:00+00:00,4.585969820127382,4.585969820127382,4.5361223220825195,4.5361223220825195,55400
1994-08-02 00:00:00+00:00,4.53612148243448,4.585968971252441,4.5111977380254995,4.585968971252441,96200
1994-08-03 00:00:00+00:00,4.585968727761127,4.710587443189418,4.561044984675468,4.68566370010376,11500
1994-08-04 00:00:00+00:00,4.735513257730694,4.785360765706806,4.735513257730694,4.76043701171875,9300
1994-08-05 00:00:00+00:00,4.760432858541222,4.8102803230285645,4.760432858541222,4.8102803230285645,11800
