"('date', '')","('open', 'BH')","('high', 'BH')","('low', 'BH')","('close', 'BH')","('volume', 'BH')"
2025-02-19 00:00:00+00:00,240.0,256.1499938964844,239.5,251.8800048828125,6100
2025-02-20 00:00:00+00:00,250.27999877929688,254.99000549316406,243.10000610351562,244.0,6100
2025-02-21 00:00:00+00:00,246.85000610351562,246.85000610351562,233.61000061035156,234.27999877929688,5900
2025-02-24 00:00:00+00:00,235.0,242.5,235.0,237.11000061035156,3500
2025-02-25 00:00:00+00:00,237.1999969482422,243.27000427246094,237.1999969482422,241.7899932861328,3300
2025-02-26 00:00:00+00:00,239.86000061035156,248.0399932861328,239.86000061035156,245.4499969482422,4000
2025-02-27 00:00:00+00:00,245.0,245.4499969482422,239.77999877929688,242.3300018310547,1800
2025-02-28 00:00:00+00:00,244.6199951171875,245.1199951171875,238.75999450683594,245.1199951171875,5900
2025-03-03 00:00:00+00:00,243.0,244.0,222.0,228.7899932861328,8700
2025-03-04 00:00:00+00:00,223.10000610351562,230.47000122070312,220.61000061035156,222.00999450683594,5100
2025-03-05 00:00:00+00:00,222.00999450683594,224.97999572753906,217.6999969482422,224.36000061035156,4100
2025-03-06 00:00:00+00:00,221.99000549316406,224.36000061035156,219.5399932861328,221.89999389648438,5700
2025-03-07 00:00:00+00:00,221.80999755859375,225.1999969482422,214.00999450683594,217.88999938964844,3200
2025-03-10 00:00:00+00:00,214.75999450683594,222.52000427246094,211.00999450683594,212.5800018310547,7800
2025-03-11 00:00:00+00:00,214.77999877929688,219.8000030517578,207.69000244140625,214.35000610351562,8500
2025-03-12 00:00:00+00:00,219.69000244140625,221.66000366210938,214.30999755859375,216.4499969482422,3200
2025-03-13 00:00:00+00:00,214.22000122070312,220.72000122070312,210.4499969482422,210.60000610351562,1800
2025-03-14 00:00:00+00:00,213.0,217.83999633789062,212.67999267578125,216.55999755859375,4000
2025-03-17 00:00:00+00:00,217.61000061035156,217.97999572753906,210.50999450683594,212.07000732421875,3500
2025-03-18 00:00:00+00:00,208.69000244140625,212.38999938964844,207.0,208.0,2400
2025-03-19 00:00:00+00:00,209.30999755859375,222.97000122070312,207.35000610351562,220.42999267578125,2900
2025-03-20 00:00:00+00:00,219.85000610351562,225.7899932861328,219.85000610351562,224.02999877929688,2700
2025-03-21 00:00:00+00:00,220.4600067138672,221.0,211.1699981689453,211.80999755859375,6300
2025-03-24 00:00:00+00:00,215.77000427246094,221.0,213.8800048828125,218.7100067138672,3800
2025-03-25 00:00:00+00:00,216.17999267578125,218.85000610351562,208.6300048828125,209.92999267578125,8400
2025-03-26 00:00:00+00:00,211.1300048828125,212.25,207.00999450683594,211.39999389648438,5600
2025-03-27 00:00:00+00:00,209.52000427246094,225.38999938964844,208.33999633789062,224.07000732421875,9700
2025-03-28 00:00:00+00:00,221.6699981689453,221.6699981689453,213.52999877929688,216.13999938964844,4500
2025-03-31 00:00:00+00:00,215.8800048828125,220.02999877929688,209.0,216.5399932861328,19500
2025-04-01 00:00:00+00:00,214.64999389648438,216.13999938964844,210.6300048828125,213.00999450683594,4500
2025-04-02 00:00:00+00:00,209.4600067138672,217.9600067138672,209.4600067138672,216.41000366210938,2600
2025-04-03 00:00:00+00:00,209.1199951171875,215.0,208.4600067138672,213.3000030517578,4900
2025-04-04 00:00:00+00:00,208.27000427246094,208.27000427246094,201.55999755859375,203.77999877929688,4800
2025-04-07 00:00:00+00:00,200.30999755859375,207.3000030517578,199.3300018310547,202.02000427246094,3000
2025-04-08 00:00:00+00:00,208.41000366210938,213.36000061035156,200.8300018310547,203.60000610351562,3300
2025-04-09 00:00:00+00:00,203.63999938964844,221.0,200.3300018310547,217.2899932861328,9600
2025-04-10 00:00:00+00:00,212.0800018310547,212.0800018310547,202.36000061035156,204.25999450683594,4100
2025-04-11 00:00:00+00:00,203.99000549316406,209.97000122070312,195.0500030517578,209.67999267578125,3600
2025-04-14 00:00:00+00:00,210.02999877929688,216.19000244140625,208.63999938964844,214.38999938964844,3000
2025-04-15 00:00:00+00:00,216.69000244140625,218.75999450683594,213.25999450683594,216.0,2300
2025-04-16 00:00:00+00:00,216.02000427246094,216.02000427246094,207.14999389648438,208.85000610351562,3000
2025-04-17 00:00:00+00:00,209.3699951171875,222.44000244140625,206.6199951171875,220.02999877929688,7000
2025-04-21 00:00:00+00:00,215.92999267578125,220.0,214.75,216.52000427246094,2800
2025-04-22 00:00:00+00:00,218.08999633789062,229.4600067138672,217.63999938964844,219.61000061035156,2800
2025-04-23 00:00:00+00:00,224.6199951171875,227.88999938964844,222.10000610351562,223.52000427246094,34300
2025-04-24 00:00:00+00:00,222.74000549316406,228.9499969482422,222.25999450683594,226.99000549316406,8500
2025-04-25 00:00:00+00:00,224.47000122070312,231.7899932861328,221.5,223.39999389648438,19300
2025-04-28 00:00:00+00:00,222.49000549316406,232.5399932861328,222.2899932861328,232.5399932861328,29000
2025-04-29 00:00:00+00:00,229.1300048828125,238.5800018310547,227.38999938964844,232.22000122070312,6500
2025-04-30 00:00:00+00:00,228.92999267578125,234.55999755859375,222.5399932861328,232.91000366210938,5300
2025-05-01 00:00:00+00:00,237.0,237.0,225.6999969482422,226.55999755859375,7800
2025-05-02 00:00:00+00:00,228.57000732421875,237.2899932861328,227.1300048828125,233.9499969482422,9600
2025-05-05 00:00:00+00:00,228.83999633789062,239.4199981689453,228.83999633789062,232.8300018310547,9200
2025-05-06 00:00:00+00:00,229.4199981689453,235.72000122070312,229.4199981689453,235.4600067138672,6100
2025-05-07 00:00:00+00:00,237.75999450683594,239.1699981689453,233.0399932861328,237.11000061035156,31200
2025-05-08 00:00:00+00:00,239.9499969482422,247.0399932861328,239.16000366210938,243.17999267578125,6500
2025-05-09 00:00:00+00:00,241.75999450683594,246.4600067138672,238.27999877929688,239.52999877929688,4400
2025-05-12 00:00:00+00:00,247.2100067138672,247.2100067138672,232.0,237.0,10600
2025-05-13 00:00:00+00:00,238.52999877929688,242.0,234.27999877929688,237.39999389648438,3800
2025-05-14 00:00:00+00:00,237.30999755859375,238.6999969482422,234.0,237.1199951171875,3900
2025-05-15 00:00:00+00:00,236.69000244140625,241.0,236.41000366210938,239.0,2600
2025-05-16 00:00:00+00:00,240.14999389648438,243.8000030517578,237.3800048828125,241.74000549316406,5100
2025-05-19 00:00:00+00:00,240.8000030517578,243.0500030517578,237.77999877929688,241.52999877929688,4800
2025-05-20 00:00:00+00:00,241.77000427246094,244.27000427246094,235.6999969482422,237.52000427246094,3200
2025-05-21 00:00:00+00:00,235.1999969482422,239.11000061035156,230.1199951171875,234.3300018310547,8600
2025-05-22 00:00:00+00:00,233.10000610351562,246.97999572753906,233.10000610351562,246.4199981689453,98600
2025-05-23 00:00:00+00:00,244.74000549316406,253.61000061035156,242.6999969482422,246.97000122070312,9700
2025-05-27 00:00:00+00:00,250.0,255.75,244.77999877929688,251.10000610351562,101500
2025-05-28 00:00:00+00:00,250.02999877929688,263.95001220703125,249.00999450683594,261.07000732421875,140000
2025-05-29 00:00:00+00:00,260.2300109863281,267.0,250.63999938964844,252.75,118400
2025-05-30 00:00:00+00:00,253.0399932861328,256.0799865722656,244.00999450683594,247.13999938964844,64600
2025-06-02 00:00:00+00:00,247.13999938964844,255.97000122070312,245.07000732421875,251.80999755859375,22800
2025-06-03 00:00:00+00:00,254.19000244140625,261.3500061035156,248.97000122070312,254.22999572753906,16200
2025-06-04 00:00:00+00:00,253.5500030517578,266.05999755859375,253.5500030517578,260.3299865722656,59000
2025-06-05 00:00:00+00:00,260.6199951171875,262.0799865722656,254.02000427246094,257.1099853515625,41400
2025-06-06 00:00:00+00:00,260.20001220703125,264.4700012207031,256.1600036621094,263.70001220703125,20900
2025-06-09 00:00:00+00:00,265.0,271.0,261.0899963378906,267.07000732421875,66700
2025-06-10 00:00:00+00:00,269.9100036621094,272.1700134277344,265.54998779296875,266.44000244140625,10000
2025-06-11 00:00:00+00:00,267.0799865722656,267.0899963378906,255.80999755859375,257.19000244140625,12100
2025-06-12 00:00:00+00:00,257.0299987792969,261.5400085449219,253.58999633789062,258.7200012207031,10700
2025-06-13 00:00:00+00:00,255.47999572753906,258.7200012207031,251.89999389648438,256.5199890136719,26100
2025-06-16 00:00:00+00:00,260.25,273.760009765625,255.8699951171875,273.17999267578125,44000
2025-06-17 00:00:00+00:00,271.6600036621094,274.1199951171875,266.7699890136719,272.1199951171875,25100
2025-06-18 00:00:00+00:00,273.8299865722656,278.3599853515625,271.989990234375,274.2900085449219,20500
2025-06-20 00:00:00+00:00,274.95001220703125,283.4800109863281,271.989990234375,282.57000732421875,21200
2025-06-23 00:00:00+00:00,283.70001220703125,292.5,281.9200134277344,291.95001220703125,15600
2025-06-24 00:00:00+00:00,293.5,296.3999938964844,286.44000244140625,287.32000732421875,15700
2025-06-25 00:00:00+00:00,286.8299865722656,293.4100036621094,283.2900085449219,289.4800109863281,20200
2025-06-26 00:00:00+00:00,292.0799865722656,293.17999267578125,286.6499938964844,289.32000732421875,13100
2025-06-27 00:00:00+00:00,291.7200012207031,295.0,286.2300109863281,291.4700012207031,21700
2025-06-30 00:00:00+00:00,293.29998779296875,293.80999755859375,289.07000732421875,292.2099914550781,35200
2025-07-01 00:00:00+00:00,289.2799987792969,298.489990234375,285.25,294.1400146484375,16300
2025-07-02 00:00:00+00:00,294.1400146484375,297.5,289.989990234375,292.1700134277344,10200
2025-07-03 00:00:00+00:00,291.8299865722656,293.42999267578125,286.6199951171875,290.0,10800
2025-07-07 00:00:00+00:00,288.0,288.8800048828125,282.4200134277344,287.6300048828125,15200
2025-07-08 00:00:00+00:00,287.510009765625,295.80999755859375,285.30999755859375,295.5,12800
2025-07-09 00:00:00+00:00,297.0,301.82000732421875,289.2699890136719,301.3399963378906,23600
2025-07-10 00:00:00+00:00,300.1400146484375,308.6199951171875,295.5799865722656,298.6700134277344,17000
2025-07-11 00:00:00+00:00,297.3399963378906,297.3399963378906,290.9200134277344,296.70001220703125,19500
2025-07-14 00:00:00+00:00,295.6199951171875,298.5,288.5299987792969,294.07000732421875,18000
2025-07-15 00:00:00+00:00,293.9599914550781,294.5799865722656,289.57000732421875,293.69000244140625,17200
2025-07-16 00:00:00+00:00,293.92999267578125,298.80999755859375,289.42999267578125,297.1499938964844,32900
2025-07-17 00:00:00+00:00,298.17999267578125,301.1000061035156,294.5799865722656,300.55999755859375,12500
2025-07-18 00:00:00+00:00,303.489990234375,305.6600036621094,298.70001220703125,304.8299865722656,13300
2025-07-21 00:00:00+00:00,307.3599853515625,317.6099853515625,303.9599914550781,315.9100036621094,24200
2025-07-22 00:00:00+00:00,317.8999938964844,323.9100036621094,314.6000061035156,322.6400146484375,16700
2025-07-23 00:00:00+00:00,324.4100036621094,328.6499938964844,319.0,324.7099914550781,19300
2025-07-24 00:00:00+00:00,322.4200134277344,322.4200134277344,312.6400146484375,313.69000244140625,18500
2025-07-25 00:00:00+00:00,313.0,320.7699890136719,309.989990234375,319.54998779296875,23200
2025-07-28 00:00:00+00:00,319.75,319.75,311.239990234375,313.8999938964844,28200
2025-07-29 00:00:00+00:00,313.010009765625,318.0,305.6499938964844,309.1400146484375,34600
2025-07-30 00:00:00+00:00,310.82000732421875,316.04998779296875,306.7099914550781,310.75,24200
2025-07-31 00:00:00+00:00,307.010009765625,309.9599914550781,301.3500061035156,308.32000732421875,15100
2025-08-01 00:00:00+00:00,308.5299987792969,310.44000244140625,297.260009765625,298.9700012207031,15000
2025-08-04 00:00:00+00:00,299.92999267578125,305.0899963378906,293.0799865722656,294.2300109863281,12800
2025-08-05 00:00:00+00:00,295.9100036621094,295.9100036621094,289.4599914550781,291.8900146484375,15500
2025-08-06 00:00:00+00:00,290.8599853515625,299.29998779296875,289.54998779296875,291.7900085449219,27100
2025-08-07 00:00:00+00:00,292.79998779296875,295.9100036621094,281.29998779296875,281.30999755859375,8100
2025-08-08 00:00:00+00:00,282.17999267578125,282.17999267578125,273.3900146484375,275.239990234375,19300
2025-08-11 00:00:00+00:00,274.8500061035156,288.489990234375,274.04998779296875,284.3599853515625,24400
2025-08-12 00:00:00+00:00,284.30999755859375,288.2699890136719,277.07000732421875,283.95001220703125,46300
2025-08-13 00:00:00+00:00,284.92999267578125,291.1000061035156,279.1400146484375,287.2200012207031,28500
2025-08-14 00:00:00+00:00,285.4599914550781,290.20001220703125,280.0,288.2699890136719,16300
2025-08-15 00:00:00+00:00,290.0400085449219,318.3599853515625,288.3500061035156,312.8900146484375,54100
2025-08-18 00:00:00+00:00,313.5799865722656,317.75,302.6499938964844,303.1000061035156,21000
2025-08-19 00:00:00+00:00,300.6400146484375,309.6700134277344,300.010009765625,305.0,35300
2025-08-20 00:00:00+00:00,304.989990234375,305.6000061035156,299.04998779296875,302.04998779296875,15500
2025-08-21 00:00:00+00:00,302.6400146484375,303.0,291.739990234375,295.6199951171875,13700
2025-08-22 00:00:00+00:00,298.2099914550781,311.69000244140625,293.0299987792969,305.5400085449219,24300
2025-08-25 00:00:00+00:00,304.8299865722656,312.3299865722656,299.70001220703125,303.8800048828125,46500
2025-08-26 00:00:00+00:00,306.7200012207031,314.2699890136719,305.42999267578125,310.9599914550781,20400
2025-08-27 00:00:00+00:00,314.07000732421875,316.9200134277344,308.5299987792969,316.9200134277344,32600
2025-08-28 00:00:00+00:00,319.7300109863281,319.989990234375,310.05999755859375,319.79998779296875,17900
2025-08-29 00:00:00+00:00,320.0,322.07000732421875,310.7300109863281,310.8699951171875,16300
2025-09-02 00:00:00+00:00,305.3800048828125,314.8999938964844,303.4599914550781,308.3500061035156,18900
2025-09-03 00:00:00+00:00,305.9700012207031,314.260009765625,305.2300109863281,309.9700012207031,57900
2025-09-04 00:00:00+00:00,308.1600036621094,314.70001220703125,307.260009765625,310.8999938964844,16000
2025-09-05 00:00:00+00:00,313.2099914550781,317.32000732421875,307.6000061035156,311.30999755859375,12000
2025-09-08 00:00:00+00:00,314.2699890136719,317.1000061035156,309.5799865722656,314.2799987792969,20300
2025-09-09 00:00:00+00:00,314.70001220703125,317.1499938964844,309.9100036621094,311.9700012207031,18000
2025-09-10 00:00:00+00:00,311.25,315.7900085449219,306.0799865722656,306.3800048828125,14100
2025-09-11 00:00:00+00:00,306.1000061035156,318.0799865722656,302.6600036621094,317.3699951171875,15500
2025-09-12 00:00:00+00:00,317.42999267578125,317.42999267578125,303.9200134277344,303.94000244140625,15800
2025-09-15 00:00:00+00:00,303.6600036621094,314.1300048828125,301.2200012207031,313.4200134277344,17700
2025-09-16 00:00:00+00:00,314.4200134277344,314.4200134277344,304.2900085449219,309.7200012207031,17300
2025-09-17 00:00:00+00:00,307.2699890136719,315.5799865722656,307.2699890136719,309.3900146484375,10500
2025-09-18 00:00:00+00:00,312.8699951171875,312.8699951171875,306.8299865722656,309.80999755859375,8200
2025-09-19 00:00:00+00:00,310.5199890136719,313.57000732421875,307.0400085449219,312.3599853515625,35500
2025-09-22 00:00:00+00:00,312.3399963378906,314.0199890136719,306.75,313.8399963378906,12100
2025-09-23 00:00:00+00:00,316.3299865722656,323.6300048828125,309.0199890136719,313.32000732421875,13900
2025-09-24 00:00:00+00:00,314.0799865722656,318.4700012207031,309.5400085449219,317.70001220703125,13300
2025-09-25 00:00:00+00:00,316.30999755859375,321.6700134277344,312.1300048828125,320.8999938964844,14600
2025-09-26 00:00:00+00:00,322.0,327.989990234375,318.3500061035156,327.2099914550781,12500
