"('date', '')","('open', 'CBL')","('high', 'CBL')","('low', 'CBL')","('close', 'CBL')","('volume', 'CBL')"
2022-02-22 00:00:00+00:00,20.159605026245117,20.365616096626063,19.868982642136896,20.159605026245117,286900
2022-02-23 00:00:00+00:00,20.11545371456262,20.6231228341089,20.00509122857477,20.07866668701172,53400
2022-02-24 00:00:00+00:00,19.880017817351572,20.247893788494263,19.49742647056266,20.174318313598633,72300
2022-02-25 00:00:00+00:00,20.23318041046385,21.13815505202223,20.15960492830413,20.94685935974121,111900
2022-02-28 00:00:00+00:00,20.63783934528273,21.16022390153039,20.63783934528273,20.976285934448242,124100
2022-03-01 00:00:00+00:00,20.895353160355725,20.895353160355725,19.51949792739561,19.70343589782715,52800
2022-03-02 00:00:00+00:00,19.659290905000127,20.177995955311008,19.515084156583644,20.10074234008789,40900
2022-03-03 00:00:00+00:00,20.269962575974652,21.005714413989487,20.196388514841377,20.96892738342285,74900
2022-03-04 00:00:00+00:00,20.77027405035838,21.14550765614618,20.571620717293914,20.96892738342285,123500
2022-03-07 00:00:00+00:00,20.75555698816156,20.75555698816156,19.49742212111678,19.924158096313477,116900
2022-03-08 00:00:00+00:00,19.865298376248557,20.615765540596165,19.10011583926625,19.438562393188477,155600
2022-03-09 00:00:00+00:00,19.725507168812136,20.586336909661807,19.725507168812136,19.99773597717285,78100
2022-03-10 00:00:00+00:00,19.720355340830583,20.968926529581232,19.720355340830583,20.73348617553711,160200
2022-03-11 00:00:00+00:00,20.829135752077324,20.939498255647326,20.527477587429473,20.652555465698242,36400
2022-03-14 00:00:00+00:00,20.59369764311354,20.961573631172023,20.479655581614622,20.54955291748047,33700
2022-03-15 00:00:00+00:00,20.601051352027596,20.887994118220696,20.402398020046867,20.40975570678711,34500
2022-03-16 00:00:00+00:00,20.487748571717976,20.968929836087817,20.487748571717976,20.85120964050293,68000
2022-03-17 00:00:00+00:00,20.873280261948437,20.976285070203232,20.781311282196583,20.96892738342285,48300
2022-03-18 00:00:00+00:00,20.968928459223076,20.9836438335388,20.490690020644703,20.770275115966797,174100
2022-03-21 00:00:00+00:00,20.777632593199048,21.116079182364565,20.777632593199048,20.976285934448242,127400
2022-03-22 00:00:00+00:00,20.917424979295454,21.00939395904731,20.82177645448578,20.96892738342285,288700
2022-03-23 00:00:00+00:00,20.96893150622596,21.138154125440586,20.748206472757797,21.094009399414062,150800
2022-03-24 00:00:00+00:00,21.14550821106081,22.07255571968794,21.079290431634924,22.021053314208984,695400
2022-03-25 00:00:00+00:00,22.065195912812257,23.352761539425188,21.895973338686424,23.10260581970215,132400
2022-03-28 00:00:00+00:00,22.823026132748463,24.574116583166827,22.720019904095004,24.169450759887695,216900
2022-03-29 00:00:00+00:00,24.0590873933346,24.765408534985017,24.000225894861703,24.12530517578125,79900
2022-03-30 00:00:00+00:00,24.25774302308533,24.279814683754026,23.948725740368634,24.095876693725586,72700
2022-03-31 00:00:00+00:00,23.981098433605705,24.632972969828806,23.981098433605705,24.19887924194336,124500
2022-04-01 00:00:00+00:00,24.68447253976207,25.685095445386434,24.014938508303178,24.419601440429688,399200
2022-04-04 00:00:00+00:00,24.390177868168227,24.390177868168227,24.081160594729223,24.15473747253418,64300
2022-04-05 00:00:00+00:00,24.154733885641907,24.279810349330564,23.735352761107528,23.867788314819336,50300
2022-04-06 00:00:00+00:00,23.764783854372162,24.125303490660016,23.396907934624387,23.69120979309082,110700
2022-04-07 00:00:00+00:00,23.558772879153558,23.595559907673255,23.253435209766394,23.41897964477539,56900
2022-04-08 00:00:00+00:00,23.544057317161837,23.92664858536616,23.13203670704535,23.624990463256836,81900
2022-04-11 00:00:00+00:00,23.352763594108094,23.529343870036847,23.124680913117036,23.433696746826172,33900
2022-04-12 00:00:00+00:00,23.360121788672416,24.220950126281434,23.264474663383186,23.617633819580078,97000
2022-04-13 00:00:00+00:00,23.58820742255877,24.117946893210174,23.58820742255877,23.647066116333008,64800
2022-04-14 00:00:00+00:00,23.595563386260537,23.838362862292012,23.37483837593151,23.521987915039062,60900
2022-04-18 00:00:00+00:00,23.477841444758827,23.934006806348158,23.242401077056552,23.735353469848633,94500
2022-04-19 00:00:00+00:00,23.816285558711677,23.945041565505523,23.654422067315313,23.934005737304688,145400
2022-04-20 00:00:00+00:00,23.985511970001333,23.992871061090614,23.544061931454912,23.82364845275879,346800
2022-04-21 00:00:00+00:00,23.91193488149015,23.91193488149015,22.926027300263428,22.962814331054688,104300
2022-04-22 00:00:00+00:00,23.25711788076503,23.25711788076503,21.35152035792885,21.40302276611328,125800
2022-04-25 00:00:00+00:00,21.351521947911255,21.4765998356742,20.60105462133359,21.27794647216797,111900
2022-04-26 00:00:00+00:00,21.329446526595834,21.329446526595834,20.762917250328403,20.82177734375,78300
2022-04-27 00:00:00+00:00,20.843847970130717,21.2190815481107,20.255247104672996,20.674625396728516,208200
2022-04-28 00:00:00+00:00,20.718773414486463,21.965872661822363,20.498048405578214,21.616390228271484,226000
2022-04-29 00:00:00+00:00,21.520739472115388,21.932760074203244,21.366232272583122,21.564884185791016,231600
2022-05-02 00:00:00+00:00,21.388306435776986,21.403021809839455,20.520119012785592,20.83649253845215,203500
2022-05-03 00:00:00+00:00,20.821778308433654,21.491312428374904,20.262608096689515,21.197011947631836,191300
2022-05-04 00:00:00+00:00,21.39566643733947,21.734113060712065,20.991003430193253,21.52074432373047,105800
2022-05-05 00:00:00+00:00,21.33680538588973,21.53545873835196,20.876960442228313,21.108722686767578,130200
2022-05-06 00:00:00+00:00,20.87328523487445,20.94685931353628,20.417118369158917,20.578983306884766,220800
2022-05-09 00:00:00+00:00,20.218460339130456,20.273642288772237,17.768406754403244,17.967060089111328,174300
2022-05-10 00:00:00+00:00,18.209859760229726,18.51151793085963,15.99524634422174,16.112966537475586,299900
2022-05-11 00:00:00+00:00,16.14975270599282,16.466124803829214,15.958457067997552,16.14239501953125,182900
2022-05-12 00:00:00+00:00,15.995245369668378,17.01794001250151,15.936385276627666,16.870790481567383,267800
2022-05-13 00:00:00+00:00,17.20923526233597,19.074366083305883,16.900219430281677,18.754314422607422,453000
2022-05-16 00:00:00+00:00,18.798459187590712,18.864676966292105,18.209858269506437,18.29814910888672,268300
2022-05-17 00:00:00+00:00,18.39380064166059,20.358258606323368,18.224578012557863,20.07131576538086,323600
2022-05-18 00:00:00+00:00,19.9388749435345,20.03452206430215,18.533589055577085,18.975040435791016,153000
2022-05-19 00:00:00+00:00,18.975040946985132,19.51949714936056,18.89410779415389,19.122190475463867,158100
2022-05-20 00:00:00+00:00,19.38706053410379,19.460635995998295,18.79845824228295,19.129547119140625,118500
2022-05-23 00:00:00+00:00,19.409132843227948,20.181673114104395,19.24726794428334,19.570999145507812,238600
2022-05-24 00:00:00+00:00,19.53420964472272,20.314107559772648,19.261982265760253,20.22581672668457,161100
2022-05-25 00:00:00+00:00,20.225816923759094,20.336179413693145,19.681360757193954,19.75493621826172,136400
2022-05-26 00:00:00+00:00,19.629859815700115,20.5421919521367,19.534211288196225,20.468616485595703,156600
2022-05-27 00:00:00+00:00,20.556907769363157,20.92478370666504,20.225818864457327,20.92478370666504,220600
2022-05-31 00:00:00+00:00,20.983642599191292,21.300016111692255,20.225817706533988,20.792346954345703,1233200
2022-06-01 00:00:00+00:00,20.83648976515494,21.62374392935602,20.08602262787844,21.248510360717773,194500
2022-06-02 00:00:00+00:00,21.42509304502717,22.006336237606476,21.160221947817003,21.62374496459961,163800
2022-06-03 00:00:00+00:00,21.351522331385688,22.072558919281704,21.10872423940701,21.77090072631836,185900
2022-06-06 00:00:00+00:00,22.263848216590223,22.80094665953794,21.631101259874498,22.079910278320312,427400
2022-06-07 00:00:00+00:00,21.89597798290346,22.006340493640113,20.47597650897492,21.52074432373047,223800
2022-06-08 00:00:00+00:00,21.174942198097366,21.66789607404457,20.78499314886478,21.160226821899414,118600
2022-06-09 00:00:00+00:00,20.924786722752366,21.18965648151988,20.40240208675308,20.689346313476562,136100
2022-06-10 00:00:00+00:00,20.284676814298226,20.571619565997903,19.935194430133,20.22581672668457,99000
2022-06-13 00:00:00+00:00,19.298771693175294,19.298771693175294,17.746336163141056,17.768407821655273,226300
2022-06-14 00:00:00+00:00,17.900840946645058,17.908198632925583,17.143016099773135,17.6948299407959,159100
2022-06-15 00:00:00+00:00,17.58447227912109,19.10012098548269,17.58447227912109,18.769033432006836,171500
2022-06-16 00:00:00+00:00,18.415869623155594,19.04861527062315,18.003847569763572,18.423227310180664,236700
2022-06-17 00:00:00+00:00,18.467372714311495,19.880016398835238,18.08478139482196,19.497425079345703,419000
2022-06-21 00:00:00+00:00,19.659290249095427,20.284679644326562,18.989756132828965,19.10011863708496,247300
2022-06-22 00:00:00+00:00,18.81317481484274,19.791724731426207,18.761672409233395,19.03390121459961,218800
2022-06-23 00:00:00+00:00,19.06333056213774,19.482708897403807,18.695454632488868,19.10747528076172,350000
2022-06-24 00:00:00+00:00,19.10747392487879,20.26260544080877,18.53358841348456,18.570375442504883,3600200
2022-06-27 00:00:00+00:00,18.717529194734606,18.761673916899277,17.30488545544642,17.63597297668457,265400
2022-06-28 00:00:00+00:00,17.658045244039513,17.856698589835446,17.076800581155577,17.20923614501953,189700
2022-06-29 00:00:00+00:00,17.00322306874571,17.290165796730616,16.238040589672547,16.53234100341797,199800
2022-06-30 00:00:00+00:00,16.282190873353905,17.290171714157538,16.1865437324028,17.282814025878906,303600
2022-07-01 00:00:00+00:00,17.22395226157773,18.599808963585648,17.22395226157773,18.577735900878906,263300
2022-07-05 00:00:00+00:00,18.18778781743217,19.55628690242579,17.900845004127888,19.54892921447754,227200
2022-07-06 00:00:00+00:00,19.556287453720902,19.70711655257319,18.732244623648423,18.835250854492188,102800
2022-07-07 00:00:00+00:00,18.9971137455717,19.629860825711468,18.9971137455717,19.4459228515625,144800
2022-07-08 00:00:00+00:00,19.327075299488254,19.609330190521014,19.03739104501656,19.096813201904297,49700
2022-07-11 00:00:00+00:00,18.873982725206805,18.918548994019023,18.502593846053998,18.755138397216797,60200
2022-07-12 00:00:00+00:00,18.73285710058125,19.193379996688137,18.502596360895975,18.873985290527344,160300
2022-07-13 00:00:00+00:00,18.64372100031921,19.275082343802925,18.64372100031921,18.977970123291016,40900
2022-07-14 00:00:00+00:00,18.666003337322707,19.483059106414256,18.64372091260439,19.408781051635742,52600
2022-07-15 00:00:00+00:00,19.77274678788251,20.664079348713088,19.282512108505312,20.329830169677734,120800
2022-07-18 00:00:00+00:00,20.52294893979959,20.664077111259548,20.01786125172002,20.062427520751953,82100
2022-07-19 00:00:00+00:00,20.218411063836022,20.75321198278746,20.218411063836022,20.46352767944336,75100
2022-07-20 00:00:00+00:00,20.374393609704395,21.258299515898404,20.374393609704395,20.60465431213379,121300
2022-07-21 00:00:00+00:00,20.448671597148117,20.881711153561348,20.196127053383442,20.730926513671875,78200
2022-07-22 00:00:00+00:00,20.73092813891908,20.938906431481996,20.344683345617756,20.46352767944336,54600
2022-07-25 00:00:00+00:00,20.582372585481906,21.258301700918913,20.582372585481906,21.17659568786621,73000
2022-07-26 00:00:00+00:00,21.087461663647048,21.518272738638803,21.087461663647048,21.48113441467285,122700
2022-07-27 00:00:00+00:00,21.510846513246996,21.93423109074234,21.369719737484907,21.733680725097656,98100
2022-07-28 00:00:00+00:00,21.76338881629301,22.914695248028615,21.65940037839883,22.543306350708008,130100
2022-07-29 00:00:00+00:00,22.32046996362405,22.907265043622477,21.926798677953478,22.870126724243164,147400
2022-08-01 00:00:00+00:00,22.506166991834245,22.8849838435208,22.313046008686968,22.862701416015625,109000
2022-08-02 00:00:00+00:00,22.56558507280055,22.93697390914295,22.506162915655203,22.59529685974121,106800
2022-08-03 00:00:00+00:00,22.573015841986983,22.95183267243049,22.53587752040349,22.80327796936035,106600
2022-08-04 00:00:00+00:00,22.966689516245133,22.981545412186517,22.780995067186467,22.899839401245117,79300
2022-08-05 00:00:00+00:00,22.706717107769745,23.17466791490395,22.66215083647856,22.951833724975586,104300
2022-08-08 00:00:00+00:00,23.19695040128133,23.19695040128133,22.550734507336,22.647294998168945,150900
2022-08-09 00:00:00+00:00,22.795852307386728,22.84784652951143,22.543307728435632,22.65472412109375,182000
2022-08-10 00:00:00+00:00,23.01868726862205,23.79117555857853,22.718605491572493,23.27865982055664,196500
2022-08-11 00:00:00+00:00,23.583192647659175,23.97686393317673,23.52377048663373,23.657470703125,195500
2022-08-12 00:00:00+00:00,23.895159672091232,23.976865680732395,23.709466644996525,23.73175048828125,155800
2022-08-15 00:00:00+00:00,23.7391766828855,23.787459051019596,23.62033235385684,23.768888473510742,92400
2022-08-16 00:00:00+00:00,23.80602908430026,24.05114713032118,23.60548014523923,23.62033462524414,138000
2022-08-17 00:00:00+00:00,23.442069067372106,23.761463776608384,22.951835788877094,23.1672420501709,46100
2022-08-18 00:00:00+00:00,23.07067475617313,23.690894866753432,23.07067475617313,23.627758026123047,62700
2022-08-19 00:00:00+00:00,23.300938528529436,23.39749901220002,22.829274489545007,23.040966033935547,78300
2022-08-22 00:00:00+00:00,22.91469759122081,23.248946782947005,22.61758672632985,22.751285552978516,55100
2022-08-23 00:00:00+00:00,22.62500690079313,22.825557209517022,21.963935235076562,22.023357391357422,64200
2022-08-24 00:00:00+00:00,22.02335749239957,22.28332995859706,21.991418596818857,22.186769485473633,47800
2022-08-25 00:00:00+00:00,22.379893089618708,22.67700532440798,21.889659885646992,22.66214942932129,75300
2022-08-26 00:00:00+00:00,22.7290017802195,22.7290017802195,21.852523718041397,21.978796005249023,41200
2022-08-29 00:00:00+00:00,21.845095078179323,21.845095078179323,21.28058377775432,21.50341796875,62600
2022-08-30 00:00:00+00:00,21.644544155158236,22.097639056392794,20.62693938526132,20.968616485595703,70000
2022-08-31 00:00:00+00:00,20.886909453880374,21.67425341567037,20.775491665990224,21.495986938476562,104500
2022-09-01 00:00:00+00:00,21.11717458998206,21.19888060717741,20.589801577586382,21.132030487060547,84800
2022-09-02 00:00:00+00:00,21.280582947725442,21.852522173882644,21.1171723474246,21.169166564941406,82800
2022-09-06 00:00:00+00:00,21.332578142566984,22.327900518944645,21.332578142566984,21.911945343017578,258400
2022-09-07 00:00:00+00:00,21.867375912850026,22.751280356938505,21.763386071335592,22.335325241088867,178300
2022-09-08 00:00:00+00:00,22.090211807597164,22.862701406820527,22.090211807597164,22.394750595092773,167500
2022-09-09 00:00:00+00:00,22.476454947556135,22.587871327018963,22.149632339960533,22.194198608398438,135400
2022-09-12 00:00:00+00:00,22.142204104886257,22.58415776833791,22.03821567430286,22.216482162475586,129400
2022-09-13 00:00:00+00:00,21.64454356979196,22.26847700431973,21.585121405395796,22.157060623168945,146700
2022-09-14 00:00:00+00:00,22.03721142022437,22.69637958831217,21.902381210483483,22.389266967773438,160800
2022-09-15 00:00:00+00:00,22.179535155987235,22.48664781529759,21.842459589080715,22.082157135009766,143000
2022-09-16 00:00:00+00:00,22.329337918353275,22.329337918353275,19.87243746793957,20.11213493347168,1219100
2022-09-19 00:00:00+00:00,19.767573700860652,20.44172477722168,19.70015859322455,20.44172477722168,97600
2022-09-20 00:00:00+00:00,20.05221670183645,20.134611837877475,19.123388024380155,19.378067016601562,111700
2022-09-21 00:00:00+00:00,19.400535449407183,19.673940511295182,18.797545596613023,19.333120346069336,96300
2022-09-22 00:00:00+00:00,19.09342540302631,19.115897583397004,18.726388362565235,18.73387908935547,112000
2022-09-23 00:00:00+00:00,18.426767434702356,18.696426470237427,17.977333803863736,18.6514835357666,108500
2022-09-26 00:00:00+00:00,18.636498537891292,19.070950631730987,18.404291753781244,18.78631019592285,78300
2022-09-27 00:00:00+00:00,18.891177265938346,19.19828987527012,18.399048161310493,19.04098892211914,78000
2022-09-28 00:00:00+00:00,19.16083879025298,19.849969877096814,19.12713123708687,19.692668914794922,92400
2022-09-29 00:00:00+00:00,19.35559310294587,19.370574554960587,18.89117809145893,19.1683292388916,65800
2022-09-30 00:00:00+00:00,19.310649032219178,19.565327986550116,19.018516450069093,19.18330955505371,88600
2022-10-03 00:00:00+00:00,19.100916663295866,19.306906655295275,18.46421915544399,18.614030838012695,73800
2022-10-04 00:00:00+00:00,18.876197744213396,19.482932253298078,18.857470215161438,18.921140670776367,98900
2022-10-05 00:00:00+00:00,18.59155803070685,18.59155803070685,17.61029568619757,18.276954650878906,53000
2022-10-06 00:00:00+00:00,18.194560564505856,18.68144640149628,18.03725815115534,18.539125442504883,70000
2022-10-07 00:00:00+00:00,18.20204647449528,18.62900927198638,18.12714207406407,18.509159088134766,71500
2022-10-10 00:00:00+00:00,18.58406695951842,18.883688880298905,18.46421819120623,18.576576232910156,39600
2022-10-11 00:00:00+00:00,18.6664616032857,19.325629761194325,18.112160749685074,19.243234634399414,71800
2022-10-12 00:00:00+00:00,19.25072465641836,19.370573408019997,18.801291123557302,19.18330955505371,33300
2022-10-13 00:00:00+00:00,19.06346293524061,19.66645140910553,18.898669811827858,19.47544288635254,89600
2022-10-14 00:00:00+00:00,19.57282221592893,19.67769097154058,19.04848415271137,19.10091781616211,58000
2022-10-17 00:00:00+00:00,19.318142098092512,19.842480092693513,19.318142098092512,19.655216217041016,121200
2022-10-18 00:00:00+00:00,19.96981971478361,20.254461607698815,19.37806660681358,19.722631454467773,71600
2022-10-19 00:00:00+00:00,19.423009848227125,19.634243196113868,19.13836795075419,19.580310821533203,88900
2022-10-20 00:00:00+00:00,19.812516518459493,19.838733343979122,19.078441117780432,19.19828987121582,62800
2022-10-21 00:00:00+00:00,19.445482706672774,19.445482706672774,18.778823679295943,19.10091781616211,61900
2022-10-24 00:00:00+00:00,19.295670532728195,19.295670532728195,18.381823304798075,18.711406707763672,112900
2022-10-25 00:00:00+00:00,18.666464365033715,19.688925019441772,18.666464365033715,19.437992095947266,116900
2022-10-26 00:00:00+00:00,19.65521564102666,20.422997222959353,19.378065913260688,20.209516525268555,101500
2022-10-27 00:00:00+00:00,20.22449843775489,20.370564031211746,19.692669720172496,19.977310180664062,108500
2022-10-28 00:00:00+00:00,20.044726247498087,21.550328041247713,19.917386749657272,21.06344223022461,412300
2022-10-31 00:00:00+00:00,20.883669134095484,21.72111330310728,20.883669134095484,21.520366668701172,111700
2022-11-01 00:00:00+00:00,21.797515411168824,21.894891997873387,21.49040276940291,21.640213012695312,58000
2022-11-02 00:00:00+00:00,21.249206286351342,21.936090037506737,21.202015995942038,21.348081588745117,75300
2022-11-03 00:00:00+00:00,20.99602349935908,21.879907676421862,20.939843772545984,21.834964752197266,37000
2022-11-04 00:00:00+00:00,22.089646468147354,22.089646468147354,21.32560951717339,21.96230697631836,52300
2022-11-07 00:00:00+00:00,22.02223001590479,22.160804874566857,21.617740814517973,21.954814910888672,51000
2022-11-08 00:00:00+00:00,21.97728897014987,22.040958003276614,21.359317597504354,21.685157775878906,52900
2022-11-09 00:00:00+00:00,21.805004840045296,21.805004840045296,21.07092940536967,21.19826889038086,32300
2022-11-10 00:00:00+00:00,21.939835985931392,21.939835985931392,21.325609284069596,21.670175552368164,107300
2022-11-11 00:00:00+00:00,21.8125,22.18702780514024,21.737594153229914,21.8125,55700
2022-11-14 00:00:00+00:00,21.767555225278922,22.228224245491322,21.71512156213916,21.99976348876953,63900
2022-11-15 00:00:00+00:00,22.09713779073056,22.231968012623536,21.527855425354673,21.797515869140625,92600
2022-11-16 00:00:00+00:00,21.872423412976314,21.9698000093231,20.98104687658899,21.00351905822754,67400
2022-11-17 00:00:00+00:00,20.973551322934746,21.700134550858028,20.599023620739484,21.677663803100586,47300
2022-11-18 00:00:00+00:00,22.119608523867655,22.119608523867655,21.16830773491883,21.445457458496094,53600
2022-11-21 00:00:00+00:00,21.535344743448945,21.555569561152076,21.18328918719596,21.445457458496094,22900
2022-11-22 00:00:00+00:00,21.64770386671005,21.887401400358133,21.153327346383378,21.70762825012207,30000
