"('date', '')","('open', 'AX')","('high', 'AX')","('low', 'AX')","('close', 'AX')","('volume', 'AX')"
2025-01-31 00:00:00+00:00,69.77999877929688,70.58000183105469,69.20999908447266,69.93000030517578,436800
2025-02-03 00:00:00+00:00,67.83000183105469,69.76000213623047,67.16999816894531,68.93000030517578,392500
2025-02-04 00:00:00+00:00,68.94999694824219,71.22000122070312,68.83000183105469,71.0999984741211,325200
2025-02-05 00:00:00+00:00,71.61000061035156,72.27999877929688,71.19000244140625,72.27999877929688,406700
2025-02-06 00:00:00+00:00,72.58000183105469,73.13999938964844,71.72000122070312,73.0999984741211,313600
2025-02-07 00:00:00+00:00,72.68000030517578,72.68000030517578,71.08000183105469,71.94999694824219,329300
2025-02-10 00:00:00+00:00,71.93000030517578,72.31999969482422,70.97000122070312,71.77999877929688,324700
2025-02-11 00:00:00+00:00,71.22000122070312,72.22000122070312,71.05999755859375,72.08000183105469,516700
2025-02-12 00:00:00+00:00,70.6500015258789,71.91999816894531,70.16999816894531,70.26000213623047,505800
2025-02-13 00:00:00+00:00,70.97000122070312,70.9800033569336,69.44000244140625,70.37000274658203,281800
2025-02-14 00:00:00+00:00,70.80999755859375,71.44000244140625,69.62000274658203,69.98999786376953,172700
2025-02-18 00:00:00+00:00,69.9000015258789,71.5199966430664,69.44999694824219,70.30000305175781,277200
2025-02-19 00:00:00+00:00,69.30999755859375,70.68000030517578,69.30999755859375,70.0199966430664,300800
2025-02-20 00:00:00+00:00,69.72000122070312,69.97000122070312,67.55999755859375,68.19999694824219,260600
2025-02-21 00:00:00+00:00,69.13999938964844,69.54000091552734,65.63999938964844,66.20999908447266,399800
2025-02-24 00:00:00+00:00,66.81999969482422,66.97000122070312,65.6500015258789,65.75,345400
2025-02-25 00:00:00+00:00,66.18000030517578,66.81999969482422,65.23999786376953,65.83000183105469,386300
2025-02-26 00:00:00+00:00,66.18000030517578,67.27999877929688,65.55000305175781,66.30000305175781,301100
2025-02-27 00:00:00+00:00,66.3499984741211,67.06999969482422,65.87999725341797,66.33000183105469,253300
2025-02-28 00:00:00+00:00,66.7300033569336,67.55000305175781,66.12000274658203,66.80000305175781,453800
2025-03-03 00:00:00+00:00,66.7300033569336,68.16999816894531,65.55999755859375,66.12999725341797,630700
2025-03-04 00:00:00+00:00,65.0,65.48999786376953,62.93000030517578,64.30000305175781,701200
2025-03-05 00:00:00+00:00,64.52999877929688,65.19999694824219,63.20000076293945,64.43000030517578,486700
2025-03-06 00:00:00+00:00,64.13999938964844,64.5199966430664,63.2599983215332,63.630001068115234,647600
2025-03-07 00:00:00+00:00,63.63999938964844,65.12999725341797,62.5099983215332,64.6500015258789,605200
2025-03-10 00:00:00+00:00,63.119998931884766,64.55000305175781,62.27000045776367,62.720001220703125,717200
2025-03-11 00:00:00+00:00,63.11000061035156,63.88999938964844,62.09000015258789,62.36000061035156,398100
2025-03-12 00:00:00+00:00,63.16999816894531,63.630001068115234,61.849998474121094,62.52000045776367,455700
2025-03-13 00:00:00+00:00,62.52000045776367,62.79999923706055,61.310001373291016,61.630001068115234,437300
2025-03-14 00:00:00+00:00,62.29999923706055,64.0199966430664,62.119998931884766,63.939998626708984,290500
2025-03-17 00:00:00+00:00,63.97999954223633,64.37999725341797,63.380001068115234,63.59000015258789,305100
2025-03-18 00:00:00+00:00,63.47999954223633,64.11000061035156,62.790000915527344,63.40999984741211,367500
2025-03-19 00:00:00+00:00,63.29999923706055,65.16000366210938,63.279998779296875,64.31999969482422,434000
2025-03-20 00:00:00+00:00,63.27000045776367,64.91000366210938,63.27000045776367,63.72999954223633,426000
2025-03-21 00:00:00+00:00,63.33000183105469,64.47000122070312,63.130001068115234,64.20999908447266,1092100
2025-03-24 00:00:00+00:00,65.45999908447266,67.45999908447266,65.0999984741211,66.97000122070312,299000
2025-03-25 00:00:00+00:00,66.91999816894531,67.3499984741211,65.72000122070312,65.7699966430664,338100
2025-03-26 00:00:00+00:00,65.93000030517578,66.87999725341797,65.0999984741211,65.5199966430664,328000
2025-03-27 00:00:00+00:00,65.47000122070312,65.91000366210938,64.36000061035156,64.72000122070312,275900
2025-03-28 00:00:00+00:00,64.38999938964844,64.38999938964844,62.93000030517578,63.529998779296875,221500
2025-03-31 00:00:00+00:00,62.459999084472656,64.91999816894531,62.20000076293945,64.5199966430664,387500
2025-04-01 00:00:00+00:00,63.900001525878906,64.66000366210938,63.25,64.37000274658203,292800
2025-04-02 00:00:00+00:00,63.150001525878906,65.41999816894531,63.029998779296875,65.37999725341797,355700
2025-04-03 00:00:00+00:00,61.2400016784668,62.560001373291016,59.709999084472656,59.79999923706055,784400
2025-04-04 00:00:00+00:00,56.91999816894531,58.279998779296875,55.79999923706055,57.83000183105469,942200
2025-04-07 00:00:00+00:00,55.630001068115234,60.08000183105469,54.459999084472656,57.119998931884766,837500
2025-04-08 00:00:00+00:00,59.36000061035156,59.83000183105469,55.58000183105469,56.36000061035156,605600
2025-04-09 00:00:00+00:00,55.52000045776367,62.310001373291016,54.650001525878906,61.34000015258789,665800
2025-04-10 00:00:00+00:00,59.619998931884766,60.04999923706055,55.939998626708984,57.16999816894531,594400
2025-04-11 00:00:00+00:00,56.38999938964844,57.68000030517578,55.5,57.2400016784668,353900
2025-04-14 00:00:00+00:00,58.47999954223633,58.650001525878906,56.43000030517578,58.33000183105469,422800
2025-04-15 00:00:00+00:00,57.72999954223633,59.880001068115234,57.72999954223633,58.970001220703125,321600
2025-04-16 00:00:00+00:00,58.93000030517578,59.650001525878906,58.290000915527344,59.060001373291016,485400
2025-04-17 00:00:00+00:00,59.0099983215332,60.47999954223633,59.0099983215332,60.209999084472656,461200
2025-04-21 00:00:00+00:00,59.619998931884766,59.720001220703125,58.52000045776367,59.13999938964844,370500
2025-04-22 00:00:00+00:00,59.61000061035156,61.310001373291016,59.209999084472656,60.9900016784668,289900
2025-04-23 00:00:00+00:00,63.060001373291016,64.77999877929688,61.400001525878906,62.040000915527344,395800
2025-04-24 00:00:00+00:00,61.939998626708984,63.470001220703125,61.41999816894531,63.31999969482422,271800
2025-04-25 00:00:00+00:00,62.720001220703125,63.459999084472656,62.349998474121094,62.72999954223633,201200
2025-04-28 00:00:00+00:00,62.40999984741211,63.2400016784668,61.810001373291016,62.84000015258789,266500
2025-04-29 00:00:00+00:00,62.810001373291016,63.939998626708984,62.33000183105469,63.939998626708984,357400
2025-04-30 00:00:00+00:00,62.45000076293945,63.650001525878906,61.959999084472656,63.47999954223633,359900
2025-05-01 00:00:00+00:00,63.54999923706055,65.88999938964844,62.349998474121094,65.5,603000
2025-05-02 00:00:00+00:00,65.91000366210938,67.79000091552734,65.80000305175781,67.37000274658203,414200
2025-05-05 00:00:00+00:00,66.70999908447266,68.79000091552734,66.58000183105469,67.66999816894531,350100
2025-05-06 00:00:00+00:00,66.87000274658203,67.97000122070312,66.26000213623047,67.1500015258789,262200
2025-05-07 00:00:00+00:00,67.87999725341797,67.9000015258789,66.81999969482422,67.0999984741211,307500
2025-05-08 00:00:00+00:00,67.68000030517578,69.83000183105469,67.63999938964844,69.0199966430664,356000
2025-05-09 00:00:00+00:00,69.25,69.48999786376953,68.52999877929688,68.79000091552734,212700
2025-05-12 00:00:00+00:00,72.54000091552734,73.08999633789062,71.69999694824219,72.2300033569336,341500
2025-05-13 00:00:00+00:00,73.1500015258789,73.7300033569336,72.55000305175781,73.58999633789062,276500
2025-05-14 00:00:00+00:00,73.5,73.5199966430664,72.31999969482422,72.41999816894531,297800
2025-05-15 00:00:00+00:00,72.29000091552734,73.0199966430664,71.51000213623047,72.72000122070312,258300
2025-05-16 00:00:00+00:00,72.66999816894531,72.72000122070312,71.69999694824219,72.41000366210938,320500
2025-05-19 00:00:00+00:00,71.0,72.19000244140625,70.69999694824219,72.0,298900
2025-05-20 00:00:00+00:00,71.86000061035156,72.47000122070312,71.54000091552734,71.91000366210938,216800
2025-05-21 00:00:00+00:00,71.33000183105469,71.58999633789062,69.30000305175781,69.33999633789062,340500
2025-05-22 00:00:00+00:00,68.77999877929688,70.4000015258789,68.73999786376953,69.66999816894531,324500
2025-05-23 00:00:00+00:00,67.7300033569336,69.87999725341797,67.5,69.58000183105469,267500
2025-05-27 00:00:00+00:00,70.4800033569336,71.62000274658203,69.70999908447266,71.55999755859375,211000
2025-05-28 00:00:00+00:00,71.27999877929688,71.93000030517578,70.18000030517578,70.2300033569336,203300
2025-05-29 00:00:00+00:00,70.5999984741211,70.66000366210938,69.83000183105469,70.6500015258789,236600
2025-05-30 00:00:00+00:00,70.45999908447266,70.45999908447266,69.44999694824219,69.54000091552734,432700
2025-06-02 00:00:00+00:00,69.04000091552734,69.76000213623047,67.88999938964844,69.44000244140625,280200
2025-06-03 00:00:00+00:00,69.5,71.05999755859375,69.08000183105469,70.79000091552734,263100
2025-06-04 00:00:00+00:00,70.5999984741211,70.94000244140625,69.87999725341797,69.88999938964844,219900
2025-06-05 00:00:00+00:00,69.63999938964844,70.19999694824219,69.19000244140625,69.62999725341797,219900
2025-06-06 00:00:00+00:00,71.06999969482422,71.61000061035156,70.30000305175781,71.58000183105469,231400
2025-06-09 00:00:00+00:00,71.94999694824219,72.68000030517578,71.5199966430664,71.8499984741211,248300
2025-06-10 00:00:00+00:00,72.19000244140625,73.02999877929688,71.97000122070312,72.98999786376953,371300
2025-06-11 00:00:00+00:00,73.36000061035156,73.5999984741211,71.9000015258789,72.19999694824219,499400
2025-06-12 00:00:00+00:00,71.7699966430664,72.69000244140625,71.16999816894531,72.58999633789062,312700
2025-06-13 00:00:00+00:00,71.16000366210938,71.72000122070312,69.69000244140625,70.05000305175781,551000
2025-06-16 00:00:00+00:00,70.80999755859375,71.41999816894531,69.98999786376953,70.12999725341797,400900
2025-06-17 00:00:00+00:00,69.54000091552734,70.66000366210938,69.47000122070312,69.77999877929688,406400
2025-06-18 00:00:00+00:00,69.27999877929688,71.76000213623047,69.25,71.0999984741211,402700
2025-06-20 00:00:00+00:00,71.61000061035156,72.04000091552734,71.01000213623047,72.04000091552734,725600
2025-06-23 00:00:00+00:00,71.9000015258789,74.58000183105469,71.9000015258789,74.51000213623047,287000
2025-06-24 00:00:00+00:00,75.37999725341797,76.27999877929688,74.91999816894531,75.20999908447266,247500
2025-06-25 00:00:00+00:00,75.06999969482422,75.80000305175781,74.26000213623047,75.13999938964844,239700
2025-06-26 00:00:00+00:00,75.38999938964844,76.86000061035156,75.3499984741211,76.69999694824219,167300
2025-06-27 00:00:00+00:00,77.19999694824219,77.3499984741211,76.20999908447266,76.8499984741211,557400
2025-06-30 00:00:00+00:00,77.27999877929688,77.31999969482422,75.88999938964844,76.04000091552734,314800
2025-07-01 00:00:00+00:00,75.5999984741211,79.13999938964844,75.55000305175781,78.31999969482422,380100
2025-07-02 00:00:00+00:00,79.37999725341797,83.58000183105469,78.91999816894531,83.18000030517578,917600
2025-07-03 00:00:00+00:00,83.58999633789062,84.58999633789062,83.3499984741211,83.86000061035156,328400
2025-07-07 00:00:00+00:00,83.5,84.66000366210938,82.45999908447266,83.0,426800
2025-07-08 00:00:00+00:00,83.62000274658203,84.69999694824219,83.41999816894531,84.20999908447266,415000
2025-07-09 00:00:00+00:00,84.95999908447266,84.95999908447266,83.29000091552734,84.37000274658203,233300
2025-07-10 00:00:00+00:00,84.0999984741211,85.87999725341797,83.11000061035156,84.70999908447266,395400
2025-07-11 00:00:00+00:00,84.30999755859375,84.94000244140625,83.98999786376953,84.12000274658203,369300
2025-07-14 00:00:00+00:00,83.98999786376953,85.77999877929688,83.58000183105469,85.70999908447266,235100
2025-07-15 00:00:00+00:00,85.06999969482422,85.55000305175781,82.62000274658203,82.87999725341797,421300
2025-07-16 00:00:00+00:00,83.77999877929688,84.0,81.94999694824219,83.2699966430664,238700
2025-07-17 00:00:00+00:00,83.44000244140625,86.08999633789062,83.44000244140625,85.55999755859375,466600
2025-07-18 00:00:00+00:00,86.0999984741211,86.19000244140625,84.44999694824219,85.52999877929688,286700
2025-07-21 00:00:00+00:00,85.69999694824219,87.04000091552734,85.30999755859375,85.5199966430664,236100
2025-07-22 00:00:00+00:00,85.55999755859375,86.41000366210938,85.05999755859375,85.06999969482422,318300
2025-07-23 00:00:00+00:00,85.51000213623047,86.12000274658203,84.54000091552734,85.73999786376953,273900
2025-07-24 00:00:00+00:00,85.22000122070312,86.30000305175781,84.30999755859375,84.52999877929688,328100
2025-07-25 00:00:00+00:00,84.12000274658203,84.80000305175781,83.18000030517578,84.72000122070312,304300
2025-07-28 00:00:00+00:00,84.75,85.83000183105469,84.3499984741211,85.79000091552734,322500
2025-07-29 00:00:00+00:00,86.81999969482422,87.0999984741211,85.5,85.5999984741211,333800
2025-07-30 00:00:00+00:00,86.08000183105469,87.05999755859375,84.94000244140625,85.29000091552734,448900
2025-07-31 00:00:00+00:00,87.98999786376953,88.19999694824219,84.94000244140625,86.3499984741211,786500
2025-08-01 00:00:00+00:00,84.25,84.62000274658203,82.33000183105469,84.41000366210938,537500
2025-08-04 00:00:00+00:00,84.88999938964844,85.83999633789062,84.19999694824219,85.52999877929688,366000
2025-08-05 00:00:00+00:00,85.23999786376953,86.04000091552734,83.87000274658203,85.9000015258789,335000
2025-08-06 00:00:00+00:00,85.33000183105469,85.86000061035156,85.05999755859375,85.06999969482422,285600
2025-08-07 00:00:00+00:00,86.02999877929688,86.02999877929688,83.91999816894531,84.12000274658203,293700
2025-08-08 00:00:00+00:00,85.06999969482422,85.55000305175781,84.0999984741211,84.91000366210938,324400
2025-08-11 00:00:00+00:00,85.13999938964844,85.58000183105469,83.87999725341797,84.41000366210938,273400
2025-08-12 00:00:00+00:00,85.25,88.23999786376953,85.13999938964844,88.05000305175781,347100
2025-08-13 00:00:00+00:00,88.88999938964844,89.48999786376953,88.37000274658203,89.31999969482422,369300
2025-08-14 00:00:00+00:00,88.5,89.0999984741211,87.86000061035156,89.06999969482422,276300
2025-08-15 00:00:00+00:00,89.08999633789062,89.27999877929688,87.61000061035156,88.05999755859375,656800
2025-08-18 00:00:00+00:00,87.37000274658203,87.80000305175781,86.55000305175781,87.2300033569336,218200
2025-08-19 00:00:00+00:00,87.12999725341797,87.94999694824219,86.51000213623047,86.86000061035156,191000
2025-08-20 00:00:00+00:00,86.94999694824219,87.0999984741211,86.22000122070312,86.5999984741211,221100
2025-08-21 00:00:00+00:00,86.01000213623047,86.55999755859375,85.55999755859375,85.83000183105469,258200
2025-08-22 00:00:00+00:00,86.33999633789062,91.16999816894531,86.33999633789062,90.73999786376953,620600
2025-08-25 00:00:00+00:00,90.55000305175781,90.88999938964844,89.98999786376953,90.16999816894531,408300
2025-08-26 00:00:00+00:00,90.0,91.79000091552734,89.70999908447266,91.1500015258789,328400
2025-08-27 00:00:00+00:00,90.9000015258789,92.72000122070312,90.9000015258789,92.30999755859375,279700
2025-08-28 00:00:00+00:00,92.98999786376953,92.98999786376953,91.0,91.3499984741211,280400
2025-08-29 00:00:00+00:00,91.36000061035156,92.0199966430664,90.63999938964844,91.20999908447266,212600
2025-09-02 00:00:00+00:00,89.83999633789062,90.55000305175781,89.08000183105469,90.0199966430664,294000
2025-09-03 00:00:00+00:00,89.88999938964844,91.05000305175781,89.55999755859375,90.48999786376953,414100
2025-09-04 00:00:00+00:00,90.7699966430664,92.18000030517578,90.61000061035156,92.13999938964844,258200
2025-09-05 00:00:00+00:00,92.48999786376953,93.83999633789062,90.55999755859375,90.77999877929688,304000
2025-09-08 00:00:00+00:00,91.43000030517578,92.25,90.08999633789062,92.19999694824219,294100
2025-09-09 00:00:00+00:00,91.79000091552734,92.2699966430664,90.62999725341797,91.20999908447266,388100
2025-09-10 00:00:00+00:00,91.69000244140625,92.5999984741211,91.22000122070312,91.83999633789062,202000
2025-09-11 00:00:00+00:00,91.80000305175781,92.48999786376953,91.2300033569336,92.25,283800
2025-09-12 00:00:00+00:00,91.79000091552734,92.33999633789062,91.12000274658203,91.51000213623047,199600
2025-09-15 00:00:00+00:00,91.68000030517578,91.97000122070312,90.0199966430664,90.29000091552734,277200
2025-09-16 00:00:00+00:00,90.0,90.26000213623047,87.68000030517578,88.23999786376953,340000
2025-09-17 00:00:00+00:00,88.48999786376953,90.3499984741211,87.20999908447266,87.5999984741211,417700
2025-09-18 00:00:00+00:00,88.72000122070312,91.30999755859375,87.70999908447266,90.94000244140625,410900
2025-09-19 00:00:00+00:00,91.16000366210938,91.16000366210938,88.48999786376953,88.5199966430664,1183100
2025-09-22 00:00:00+00:00,87.62000274658203,88.41999816894531,87.05999755859375,87.97000122070312,410100
2025-09-23 00:00:00+00:00,88.37000274658203,90.5999984741211,88.18000030517578,88.45999908447266,314300
2025-09-24 00:00:00+00:00,88.30999755859375,88.83000183105469,86.97000122070312,87.61000061035156,315100
2025-09-25 00:00:00+00:00,87.4000015258789,87.44999694824219,86.37999725341797,87.29000091552734,317100
2025-09-26 00:00:00+00:00,87.5,88.5999984741211,87.1500015258789,87.44999694824219,305300
