"('date', '')","('open', 'ADEA')","('high', 'ADEA')","('low', 'ADEA')","('close', 'ADEA')","('volume', 'ADEA')"
2024-05-31 00:00:00+00:00,11.620176615781297,11.77720587772944,11.281581684725472,11.61036205291748,607275
2024-06-03 00:00:00+00:00,11.620175586929888,11.679061086962598,11.212880623825741,11.551475524902344,500852
2024-06-04 00:00:00+00:00,11.433703158360263,11.492589596964365,11.296303028231005,11.472960472106934,546479
2024-06-05 00:00:00+00:00,11.492590191942787,11.744622103086176,11.44351831322692,11.669248580932617,353077
2024-06-06 00:00:00+00:00,11.561289910656434,11.757576483610968,11.561289910656434,11.649619102478027,277899
2024-06-07 00:00:00+00:00,11.531847445454716,11.580919323905615,11.32574630473552,11.39444637298584,313270
2024-06-10 00:00:00+00:00,11.207972661091345,11.315930028563455,11.149184505321829,11.29630184173584,332008
2024-06-11 00:00:00+00:00,11.178531489856988,11.178531489856988,10.992058540863809,11.060759544372559,382381
2024-06-12 00:00:00+00:00,11.541660260873623,11.541660260873623,11.109828919048995,11.29630184173584,593350
2024-06-13 00:00:00+00:00,11.227603163738841,11.227603163738841,10.805685508904391,10.884101867675781,345112
2024-06-14 00:00:00+00:00,10.75651515095431,10.86447253868518,10.638743199983836,10.736886024475098,313374
2024-06-17 00:00:00+00:00,10.62892709981976,10.790863625984455,10.501340604058466,10.756513595581055,412316
2024-06-18 00:00:00+00:00,10.766330105879868,10.766330105879868,10.520971631773016,10.540599822998047,508861
2024-06-20 00:00:00+00:00,10.511156183168467,11.011687652835588,10.501341620398156,10.815401077270508,681462
2024-06-21 00:00:00+00:00,10.795772319425598,11.060759907439897,10.648557616729823,10.864472389221191,2701976
2024-06-24 00:00:00+00:00,11.129459249201469,11.129459249201469,10.570042292389903,10.579855918884277,618009
2024-06-25 00:00:00+00:00,10.53078591877757,10.849752703862952,10.471900405447107,10.825216293334961,666690
2024-06-26 00:00:00+00:00,10.776142882966678,10.795772008610719,10.56111073472908,10.628928184509277,350000
2024-06-27 00:00:00+00:00,10.766328721671137,10.810493316209667,10.658370407924428,10.707442283630371,352096
2024-06-28 00:00:00+00:00,10.805586729199144,11.070573377485035,10.790864884751167,10.977337837219238,1225964
2024-07-01 00:00:00+00:00,10.972431515961494,11.02640974505803,10.835030430327459,10.992059707641602,467352
2024-07-02 00:00:00+00:00,11.011688803482196,11.109831633535883,10.864473154449184,10.962616920471191,332967
2024-07-03 00:00:00+00:00,11.041130901372641,11.090202781461283,10.913544387529477,10.952801704406738,180293
2024-07-05 00:00:00+00:00,10.913543910540856,11.080387733969186,10.835029280217903,11.060759544372559,332744
2024-07-08 00:00:00+00:00,11.070574346298674,11.198160868108495,10.957709670225173,10.992059707641602,334202
2024-07-09 00:00:00+00:00,10.952801585225957,11.001873464780635,10.83993691742798,10.864472389221191,219216
2024-07-10 00:00:00+00:00,10.884101933066088,10.972431132460148,10.805685573823581,10.942987442016602,340473
2024-07-11 00:00:00+00:00,11.217787913123733,11.217787913123733,10.992057666916253,11.119644165039062,471668
2024-07-12 00:00:00+00:00,11.247231931948194,11.266860122198471,11.031316223385627,11.109830856323242,386158
2024-07-15 00:00:00+00:00,11.315931515257384,11.335560640631977,11.129459504039824,11.217788696289062,476575
2024-07-16 00:00:00+00:00,11.39444617543338,11.747762945379609,11.360096141903767,11.708505630493164,627646
2024-07-17 00:00:00+00:00,11.6594333287996,11.688876079901448,11.472960387895478,11.629990577697754,476468
2024-07-18 00:00:00+00:00,11.58091914320124,11.875349473344231,11.458239916972348,11.492589950561523,416352
2024-07-19 00:00:00+00:00,11.541661686350901,11.571104438212759,11.149087605663905,11.158902168273926,382996
2024-07-22 00:00:00+00:00,11.149087553623758,11.374817812759586,11.060759298450472,11.345375061035156,334595
2024-07-23 00:00:00+00:00,11.365004203736582,11.6692491169763,11.26686044179647,11.590734481811523,352679
2024-07-24 00:00:00+00:00,11.482774937997068,11.620176002939347,11.15890186831786,11.168716430664062,417191
2024-07-25 00:00:00+00:00,11.247230829542303,11.452154506846584,11.1000161412057,11.23741626739502,483401
2024-07-26 00:00:00+00:00,11.266859496489676,11.404260564484014,11.145652550323105,11.345375061035156,733496
2024-07-29 00:00:00+00:00,11.35518997581213,11.629992142975532,11.266860774650203,11.365004539489746,1009635
2024-07-30 00:00:00+00:00,11.365004507300485,11.502405590493023,11.100017840533534,11.335561752319336,419219
2024-07-31 00:00:00+00:00,11.472960561061399,11.876231818053867,11.365003181413062,11.53184700012207,525539
2024-08-01 00:00:00+00:00,11.551476885691548,11.566197794449806,10.835029687128108,10.893916130065918,554588
2024-08-02 00:00:00+00:00,10.471899145285482,10.530784651529814,10.19709793221936,10.31486988067627,605686
2024-08-05 00:00:00+00:00,9.696565067811374,9.8535943100483,9.500376791667069,9.745636940002441,602360
2024-08-06 00:00:00+00:00,9.814338103813286,9.838873574685532,9.588608776690325,9.618051528930664,569280
2024-08-07 00:00:00+00:00,10.57004219688061,10.942986207406328,10.118582623332012,10.275611877441406,639410
2024-08-08 00:00:00+00:00,10.39338576369425,10.825216293334961,10.32468568615259,10.825216293334961,633610
2024-08-09 00:00:00+00:00,10.795772668812392,10.94298737627252,10.702536188237891,10.884101867675781,694695
2024-08-12 00:00:00+00:00,10.913544228457543,10.918451509991705,10.395445555509683,10.58967113494873,474909
2024-08-13 00:00:00+00:00,10.776142529853264,11.158902043655733,10.758378789466521,11.070572853088379,460504
2024-08-14 00:00:00+00:00,11.090203441912474,11.109831633535883,10.8154022074065,10.962616920471191,238442
2024-08-15 00:00:00+00:00,11.276674369653968,11.649619333652385,11.163809704961459,11.58091926574707,445627
2024-08-16 00:00:00+00:00,11.561290791648522,11.6692491169763,11.443518838901358,11.590734481811523,392529
2024-08-19 00:00:00+00:00,11.659433931268333,11.86062779013542,11.550494716997369,11.61036205291748,315685
2024-08-20 00:00:00+00:00,11.590733038512262,11.728133164957166,11.512217477156108,11.698690414428711,482094
2024-08-21 00:00:00+00:00,11.76739086906952,11.76739086906952,11.556382455332463,11.747762680053711,369469
2024-08-22 00:00:00+00:00,11.69869121185685,11.747763090061316,11.561290140077993,11.58091926574707,297795
2024-08-23 00:00:00+00:00,11.728134308068476,12.01275008683276,11.600547795385417,11.845906257629395,435460
2024-08-26 00:00:00+00:00,11.737949021102736,12.002935677007036,11.737949021102736,11.963678359985352,399628
2024-08-27 00:00:00+00:00,11.953823548048248,12.042516535120216,11.861780091568919,12.003097534179688,239045
2024-08-28 00:00:00+00:00,11.973532922005596,12.101644913692317,11.884840872213074,12.08193588256836,307132
2024-08-29 00:00:00+00:00,12.20019167385147,12.38743168008731,12.101643708575944,12.23961067199707,551719
2024-08-30 00:00:00+00:00,12.27903093194716,12.436706940732492,12.229756944245956,12.416997909545898,498864
2024-09-03 00:00:00+00:00,12.259320278859494,12.298739278862653,11.907013494981753,11.993242263793945,482217
2024-09-04 00:00:00+00:00,11.88484025473458,11.934113299896058,11.441375329696537,11.727163314819336,338379
2024-09-05 00:00:00+00:00,11.78629228476544,11.88484025473458,11.677890269657858,11.727163314819336,292725
2024-09-06 00:00:00+00:00,11.707452781616807,11.733962368219952,11.25413386964127,11.342826843261719,292590
2024-09-09 00:00:00+00:00,11.382247049620002,11.549778030994714,10.879654105495863,11.185152053833008,465370
2024-09-10 00:00:00+00:00,11.254135067402688,11.254135067402688,10.958492103810661,11.185152053833008,351237
2024-09-11 00:00:00+00:00,11.057039652393154,11.332972636033075,10.928927675033147,11.3034086227417,242544
2024-09-12 00:00:00+00:00,11.382246398722002,11.510358373613183,11.27877094446169,11.362536430358887,253029
2024-09-13 00:00:00+00:00,11.579342094697786,11.81585609064897,11.510359080834462,11.78629207611084,290363
2024-09-16 00:00:00+00:00,11.786292877605028,11.943968885628136,11.707454873593475,11.91440486907959,307648
2024-09-17 00:00:00+00:00,12.07208089709481,12.259320921976547,11.92425987428413,12.08193588256836,326793
2024-09-18 00:00:00+00:00,12.032661611041885,12.51554460997164,11.98831511728067,12.072080612182617,442511
2024-09-19 00:00:00+00:00,12.535255647493303,12.535255647493303,12.269176662276552,12.476126670837402,342398
2024-09-20 00:00:00+00:00,12.446561579219038,12.60423758360826,12.298739620236802,12.338159561157227,1932688
2024-09-23 00:00:00+00:00,12.348013115426832,12.426851114485693,12.121354103088379,12.121354103088379,350150
2024-09-24 00:00:00+00:00,12.180482152738808,12.180482152738808,11.47094016002841,11.589197158813477,535296
2024-09-25 00:00:00+00:00,11.589197304772124,11.737018320159398,11.33297333426596,11.461085319519043,441558
2024-09-26 00:00:00+00:00,11.668035078135249,11.874985059548303,11.653252600954646,11.78629207611084,585710
2024-09-27 00:00:00+00:00,11.874985171391629,11.934113201024777,11.717309172605784,11.756728172302246,865605
2024-09-30 00:00:00+00:00,11.727162647130324,11.845420580289487,11.500503644858519,11.737017631530762,458969
2024-10-01 00:00:00+00:00,11.687743610989969,11.687743610989969,11.42363642072179,11.569486618041992,372844
2024-10-02 00:00:00+00:00,11.490649286415712,11.776338589410907,11.480794301478422,11.559632301330566,288307
2024-10-03 00:00:00+00:00,11.480794960363962,11.559632964740638,11.34282892261635,11.382247924804688,232571
2024-10-04 00:00:00+00:00,11.5005045189537,11.677890492351613,11.421666517404208,11.668035507202148,308396
2024-10-07 00:00:00+00:00,11.579342707270358,11.599052677887196,11.32311872819023,11.441375732421875,249375
2024-10-08 00:00:00+00:00,11.470940478152981,11.559632524834173,11.254135504456148,11.500504493713379,273337
2024-10-09 00:00:00+00:00,11.490649620529355,11.658180610042235,11.3773201099245,11.470940589904785,286483
2024-10-10 00:00:00+00:00,11.323117651661605,11.352682604776016,11.224570627416009,11.3034086227417,298210
2024-10-11 00:00:00+00:00,11.323117790915507,11.746872725869796,11.313262806422838,11.707453727722168,242322
2024-10-14 00:00:00+00:00,11.68774375873683,11.736919059956973,11.603978270195238,11.707453727722168,159430
2024-10-15 00:00:00+00:00,11.75672795139728,11.96367793087095,11.668724798923153,11.815855979919434,341292
2024-10-16 00:00:00+00:00,11.894694213162179,12.190337181091309,11.874985183205883,12.190337181091309,306837
2024-10-17 00:00:00+00:00,12.259320161989306,12.318449131341906,12.12135413320505,12.288885116577148,477433
2024-10-18 00:00:00+00:00,12.308594243974518,12.426851243793333,12.239611229035981,12.259320259094238,278601
2024-10-21 00:00:00+00:00,12.269175732087188,12.269175732087188,12.008025199532726,12.042516708374023,233714
2024-10-22 00:00:00+00:00,12.032661292016225,12.160773277282715,11.91933178421925,12.160773277282715,208396
2024-10-23 00:00:00+00:00,12.06222556567892,12.160773537941798,11.865130560976281,12.003097534179688,208158
2024-10-24 00:00:00+00:00,12.042516807131648,12.057298345428778,11.825711827150084,12.012951850891113,232223
2024-10-25 00:00:00+00:00,12.121354361464054,12.121354361464054,11.963678359985352,11.963678359985352,201891
2024-10-28 00:00:00+00:00,12.081936295112412,12.425867405368617,12.081936295112412,12.39728832244873,277683
2024-10-29 00:00:00+00:00,12.269176340068453,12.65351232868053,12.219902350786416,12.5648193359375,287405
2024-10-30 00:00:00+00:00,12.495835304260254,12.663366290376533,12.446561318963154,12.495835304260254,263069
2024-10-31 00:00:00+00:00,12.446560937710867,12.466269967332138,12.091789946120368,12.249465942382812,390856
2024-11-01 00:00:00+00:00,12.30859414647929,12.466270144988775,12.190337147597178,12.288885116577148,253493
2024-11-04 00:00:00+00:00,12.239610250540997,12.485979215423345,12.101643291870595,12.357867240905762,277884
2024-11-05 00:00:00+00:00,12.269175577940619,12.623947526875275,12.269175577940619,12.60423755645752,340394
2024-11-06 00:00:00+00:00,12.811186877875999,13.983902801636344,12.732348879967223,13.84593677520752,1121596
2024-11-07 00:00:00+00:00,13.836081014841163,14.033175998563655,13.520729040885175,13.885354995727539,818194
2024-11-08 00:00:00+00:00,12.47612501639713,12.683074997514655,11.145733086204254,11.352683067321777,1125852
2024-11-11 00:00:00+00:00,11.480794126473256,11.884840044335371,11.461085096722195,11.78629207611084,724640
2024-11-12 00:00:00+00:00,11.67789048210169,12.4367064813053,11.658180511820062,12.36772346496582,680630
2024-11-13 00:00:00+00:00,12.42685059930985,12.446560568168996,11.342827687278952,11.372391700744629,545718
2024-11-14 00:00:00+00:00,11.461085493025147,11.65818049646631,11.323118520704778,11.500504493713379,424053
2024-11-15 00:00:00+00:00,11.382247430160565,11.648325448412974,11.30340942920999,11.43152141571045,440999
2024-11-18 00:00:00+00:00,11.401956433648888,11.5399234048992,11.214716416787775,11.26399040222168,737335
2024-11-19 00:00:00+00:00,11.12602190105873,11.411809849489636,11.086602906096639,11.342826843261719,311513
2024-11-20 00:00:00+00:00,11.303409083279877,11.392102066590684,11.18101310464727,11.352683067321777,626951
2024-11-21 00:00:00+00:00,11.421666233536822,11.983387215572046,11.254135249452089,11.924259185791016,678732
2024-11-22 00:00:00+00:00,12.003096720539249,12.145990236828831,11.810928281635256,11.874984741210938,397439
2024-11-25 00:00:00+00:00,12.072080612182617,12.175949863453956,11.95382360876042,12.072080612182617,710359
2024-11-26 00:00:00+00:00,11.983387452315243,12.07208043856209,11.825711450020007,12.032661437988281,363707
2024-11-27 00:00:00+00:00,12.121718467261603,12.190985127951679,11.894127471458518,11.913917541503906,376555
2024-11-29 00:00:00+00:00,12.052453197196005,12.101928849861766,11.94855225048522,11.993081092834473,247205
2024-12-02 00:00:00+00:00,11.953498540038261,12.468053569173584,11.859493112852487,12.378995895385742,468219
2024-12-03 00:00:00+00:00,12.487843789955804,12.83239730053346,12.225618518822008,12.319623947143555,478082
2024-12-04 00:00:00+00:00,12.319623830989213,13.516952789529428,12.284990500799255,13.348732948303223,767459
2024-12-05 00:00:00+00:00,13.338837564531504,13.383366401954362,12.913341147817206,12.933131217956543,544731
2024-12-06 00:00:00+00:00,13.081561354890455,13.323995618895397,13.041980269822046,13.220094680786133,523742
2024-12-09 00:00:00+00:00,13.289362287421477,13.437692033317994,13.170619032216251,13.220094680786133,543223
2024-12-10 00:00:00+00:00,13.25967609974192,13.61590681801523,13.150828348984815,13.457582473754883,557514
2024-12-11 00:00:00+00:00,13.635696293223015,14.036455833764327,13.49716296989391,13.744544982910156,714263
2024-12-12 00:00:00+00:00,13.82370813725405,14.348157778010899,13.739598209083725,14.150252342224121,608790
2024-12-13 00:00:00+00:00,14.061194136134988,14.298680650227956,13.566430093264211,14.229413986206055,905491
2024-12-16 00:00:00+00:00,14.27889013888602,14.595538814578228,14.17993695588846,14.45700454711914,900462
2024-12-17 00:00:00+00:00,14.377843191187297,14.417424277886925,14.051298989993482,14.209623336791992,603689
2024-12-18 00:00:00+00:00,14.318471695518816,14.486691545949457,13.546639107535583,13.615906715393066,647335
2024-12-19 00:00:00+00:00,13.912765891627664,14.051299225555017,13.516954074308297,13.586220741271973,568532
2024-12-20 00:00:00+00:00,13.348733618648897,13.93255533884787,13.348733618648897,13.516953468322754,2205943
2024-12-23 00:00:00+00:00,13.487267526163949,13.704963962872068,13.447686441643153,13.536744117736816,541485
2024-12-24 00:00:00+00:00,13.53674395806754,13.625801633110745,13.42789526915363,13.596115112304688,170726
2024-12-26 00:00:00+00:00,13.507056987131016,13.853392168826662,13.497162424212886,13.774230003356934,349843
2024-12-27 00:00:00+00:00,13.56642938647986,13.759387051166742,13.427202455361767,13.655487060546875,428325
2024-12-30 00:00:00+00:00,13.477372682788667,13.803916882087371,13.358629423378915,13.704964637756348,398413
2024-12-31 00:00:00+00:00,13.744545218086953,13.991927235336044,13.728514798443513,13.833601951599121,550694
2025-01-02 00:00:00+00:00,14.021613645954522,14.080984805155513,13.512006320426954,13.586220741271973,399574
2025-01-03 00:00:00+00:00,13.645592033712315,13.843497458774086,13.516953271500288,13.833601951599121,344918
2025-01-06 00:00:00+00:00,13.853393140557104,14.29670167575793,13.803916547746182,14.130460739135742,472104
2025-01-07 00:00:00+00:00,14.10077432370143,14.163707896763277,13.576324735894497,13.714858055114746,860991
2025-01-08 00:00:00+00:00,13.54663920963568,13.695068990145403,13.388314865375335,13.457582473754883,716374
2025-01-10 00:00:00+00:00,13.180514798713116,13.348734661529281,12.913342686038234,12.952923774719238,574458
2025-01-13 00:00:00+00:00,12.764912688231778,12.992504652213858,12.547217175868578,12.557111740112305,534718
2025-01-14 00:00:00+00:00,12.586797792504287,13.027137498392273,12.576902284943593,12.73522663116455,697128
2025-01-15 00:00:00+00:00,13.121142171342381,13.121142171342381,12.764911469331961,12.77480697631836,420658
2025-01-16 00:00:00+00:00,12.764912345631327,12.819336694105209,12.606587997730093,12.626379013061523,402805
2025-01-17 00:00:00+00:00,12.90344651463867,12.952923108868456,12.73522666046992,12.784703254699707,346604
2025-01-21 00:00:00+00:00,12.87376054991951,13.200304740891333,12.87376054991951,13.111247062683105,404491
2025-01-22 00:00:00+00:00,13.101351586044713,13.259675928257487,13.091456078734536,13.160723686218262,415436
2025-01-23 00:00:00+00:00,13.002400212847066,13.229991234064052,12.933132600734766,13.215147972106934,346538
