"('date', '')","('open', 'BAX')","('high', 'BAX')","('low', 'BAX')","('close', 'BAX')","('volume', 'BAX')"
2025-01-17 00:00:00+00:00,30.475110418955186,30.484938154432108,29.98373489180231,30.445627212524414,3877700
2025-01-21 00:00:00+00:00,30.632347996943395,31.05493121653582,30.573383463228954,30.937000274658203,6291100
2025-01-22 00:00:00+00:00,30.750279338480357,31.71337485761138,30.553728390946016,31.280963897705078,7346900
2025-01-23 00:00:00+00:00,31.369411535974056,32.01802891097622,31.24165473260088,31.890270233154297,4224400
2025-01-24 00:00:00+00:00,31.752685694991072,31.968888362577214,31.51682380892733,31.890270233154297,3244500
2025-01-27 00:00:00+00:00,32.185094537458255,33.000779648870726,32.15561320775815,32.88284683227539,4216900
2025-01-28 00:00:00+00:00,32.66664908360308,32.98112914406754,31.919756128326473,32.12613296508789,4277100
2025-01-29 00:00:00+00:00,32.12612898084882,32.411127671830215,32.07699218041351,32.214576721191406,3844300
2025-01-30 00:00:00+00:00,32.38164614864358,32.74526296837806,32.30302426929691,32.529056549072266,3816000
2025-01-31 00:00:00+00:00,32.35216216127195,32.66664594037438,31.93940852746482,31.998374938964844,3828100
2025-02-03 00:00:00+00:00,31.212173044708944,31.467688538318544,30.101663327311492,31.094242095947266,7195000
2025-02-04 00:00:00+00:00,30.96648423899093,31.04510424402328,30.681485549218177,30.878036499023438,4198200
2025-02-05 00:00:00+00:00,31.133552301346043,31.163033632003202,30.809244542975723,30.927173614501953,2708700
2025-02-06 00:00:00+00:00,30.789589716911795,31.07458841555078,30.258905135046177,30.2785587310791,2958500
2025-02-07 00:00:00+00:00,30.425970550208913,30.445626020393128,29.983733717756913,30.09183692932129,2894300
2025-02-10 00:00:00+00:00,30.327697407283495,30.376834209039057,29.983734171648074,30.2785587310791,5195800
2025-02-11 00:00:00+00:00,30.278558516912362,30.347350788663096,30.032870760974696,30.072181701660156,4715400
2025-02-12 00:00:00+00:00,30.00338854776723,30.00338854776723,29.374426636433977,29.767528533935547,2908600
2025-02-13 00:00:00+00:00,29.95425051248059,30.09183692932129,29.600461421408752,30.09183692932129,5124900
2025-02-14 00:00:00+00:00,30.425969930826433,30.553728609974236,30.082008581848733,30.28838539123535,3855400
2025-02-18 00:00:00+00:00,30.19011089164146,30.701141875836992,30.0426986123982,30.661832809448242,4416700
2025-02-19 00:00:00+00:00,30.53407314019015,30.710968619349405,30.032869907388513,30.28838539123535,9790800
2025-02-20 00:00:00+00:00,32.70594969867191,33.099051569604846,31.782165175545963,32.863189697265625,10688000
2025-02-21 00:00:00+00:00,32.93198674848128,33.43319189420779,32.676473119468156,33.23664093017578,7264400
2025-02-24 00:00:00+00:00,33.43318951051704,34.52404372166695,32.86319213035319,34.47490692138672,7796500
2025-02-25 00:00:00+00:00,34.38646165489638,35.42817539180366,34.347150712285355,35.320072174072266,8927400
2025-02-26 00:00:00+00:00,35.320073109482706,35.63455316090386,34.406114288509386,34.65180206298828,6660600
2025-02-27 00:00:00+00:00,34.44542343914079,34.94662857237086,34.15059887489249,34.49456024169922,3729300
2025-02-28 00:00:00+00:00,34.51431319759958,34.73156811055504,33.576155167433825,34.079795837402344,4783300
2025-03-03 00:00:00+00:00,34.43530397871818,34.80069421220805,33.87240999075477,34.42543029785156,3896600
2025-03-04 00:00:00+00:00,34.43530491921974,34.86982223207147,34.158796641690635,34.35630416870117,4423200
2025-03-05 00:00:00+00:00,34.4155580531419,35.00808070757416,34.326679843334226,34.72169494628906,3354600
2025-03-06 00:00:00+00:00,34.81056938126232,35.02782804104242,34.28717762867514,34.998199462890625,2745900
2025-03-07 00:00:00+00:00,34.89945034818002,36.18324374463093,34.62294204446099,36.11411666870117,4549800
2025-03-10 00:00:00+00:00,36.23262093925148,37.269534648256176,35.90673667964621,36.104244232177734,5310600
2025-03-11 00:00:00+00:00,35.98573274803231,36.114113205509184,35.235208666848585,35.4030876159668,4151500
2025-03-12 00:00:00+00:00,35.04757936246087,35.32408764577137,33.78353342344971,33.981040954589844,6203700
2025-03-13 00:00:00+00:00,33.7934127848312,34.405682775594975,33.625530055359,34.11929702758789,4771200
2025-03-14 00:00:00+00:00,34.19830429753542,34.58344196405806,33.783538048642576,34.1588020324707,2992100
2025-03-17 00:00:00+00:00,34.079796155830834,34.593314279952764,33.971170581909725,34.415557861328125,3691500
2025-03-18 00:00:00+00:00,34.46493725225257,34.48468461667685,33.98104394670833,34.079795837402344,3361800
2025-03-19 00:00:00+00:00,33.951417173591196,34.11929613151135,33.418147953474936,33.66503143310547,5109400
2025-03-20 00:00:00+00:00,33.65515718585111,33.73415793909086,32.95400525245539,33.02313232421875,5791700
2025-03-21 00:00:00+00:00,32.80588132882047,33.22064380872534,32.58862263907411,32.77625274658203,8139300
2025-03-24 00:00:00+00:00,32.884881453028676,33.45765298136991,32.884881453028676,33.1811408996582,3543800
2025-03-25 00:00:00+00:00,33.339143041898,33.428021244211365,32.39111139531729,32.52936553955078,3684000
2025-03-26 00:00:00+00:00,32.54911866468765,33.112012724791235,32.391113380573366,32.94413375854492,2719500
2025-03-27 00:00:00+00:00,33.26014465087107,33.48727701355216,32.89475813413568,33.2798957824707,2761500
2025-03-28 00:00:00+00:00,33.18114161380239,33.58603041191042,33.072516035843485,33.32927322387695,2513100
2025-03-31 00:00:00+00:00,33.21076862806751,34.089673262916286,33.21076862806751,33.803287506103516,3598900
2025-04-01 00:00:00+00:00,33.684783509804554,33.8625399215035,33.37864663029124,33.59590530395508,3495900
2025-04-02 00:00:00+00:00,33.29964541497963,33.408274750315755,33.003382221465465,33.23051834106445,2491700
2025-04-03 00:00:00+00:00,32.88487845603961,33.18113787566929,30.899936954092063,30.95918846130371,5555500
2025-04-04 00:00:00+00:00,30.346919256849223,30.801185874643494,28.342226449673817,28.43110466003418,5995400
2025-04-07 00:00:00+00:00,27.996586575554854,28.94461821997273,26.781920324805164,28.282970428466797,8172000
2025-04-08 00:00:00+00:00,29.003873607864442,29.161878892815587,27.167059815842926,27.62132453918457,6382800
2025-04-09 00:00:00+00:00,26.959675849563013,30.43579577570554,25.922765964415017,30.366668701171875,12042100
2025-04-10 00:00:00+00:00,29.724773128388094,29.872902848442916,27.265813748048988,27.78920555114746,6546800
2025-04-11 00:00:00+00:00,27.907710978802367,27.907710978802367,26.446161115427667,27.49294662475586,6639000
2025-04-14 00:00:00+00:00,28.026212692260742,28.342225138686704,27.710202129406312,28.026212692260742,4535700
2025-04-15 00:00:00+00:00,27.937336828560287,28.144718057501212,27.176935221967117,27.45344352722168,5152400
2025-04-16 00:00:00+00:00,27.522571949839982,28.23359571406386,27.22631063540139,27.473194122314453,5393700
2025-04-17 00:00:00+00:00,27.621322555784676,28.737236919639866,27.571946614122314,28.52985382080078,5523400
2025-04-21 00:00:00+00:00,28.39160058222918,28.450852090826857,27.917584746304772,28.184219360351562,4066800
2025-04-22 00:00:00+00:00,28.529856394097433,28.776739891820178,28.144718740392864,28.26322364807129,4604400
2025-04-23 00:00:00+00:00,28.87549189729826,29.92227733606536,28.806364823545458,29.23100471496582,4590500
2025-04-24 00:00:00+00:00,29.3495077377687,30.100033751012937,29.12237538580007,30.030906677246094,3601300
2025-04-25 00:00:00+00:00,29.84327507019043,30.050658177613798,29.58651601906086,29.84327507019043,3466700
2025-04-28 00:00:00+00:00,29.932153480784017,30.435796021038065,29.714896689988194,30.149412155151367,3970800
2025-04-29 00:00:00+00:00,30.1395367828626,30.95918989082801,30.030907444982464,30.593801498413086,3422700
2025-04-30 00:00:00+00:00,30.722181596237156,30.988814329565088,30.248163871669856,30.78143310546875,5553200
2025-05-01 00:00:00+00:00,31.749217998264857,32.19360526203512,30.139536605020183,30.28766632080078,7085600
2025-05-02 00:00:00+00:00,30.67280285035242,30.860434821466946,29.853149776837114,30.327165603637695,4175300
2025-05-05 00:00:00+00:00,29.942029839625675,30.692555887130446,29.803775685780863,30.0506591796875,3911600
2025-05-06 00:00:00+00:00,29.93215254800048,30.12966008516645,29.497638979949695,29.5568904876709,3321700
2025-05-07 00:00:00+00:00,29.616144395207783,30.51480018334583,29.48776580414733,30.33704376220703,3696900
2025-05-08 00:00:00+00:00,30.52467420255499,31.670213432320878,30.425920430974166,30.811059951782227,4087100
2025-05-09 00:00:00+00:00,30.899938644920972,31.097444307624357,30.465423173259033,30.514799118041992,2642400
2025-05-12 00:00:00+00:00,31.166569635480272,32.2726084421486,31.166569635480272,31.482580184936523,6269000
2025-05-13 00:00:00+00:00,31.245573925267912,31.26532505654633,30.524674585749615,30.761682510375977,5922300
2025-05-14 00:00:00+00:00,30.574051097054202,30.64318005780995,29.863027309996518,29.94202995300293,3704600
2025-05-15 00:00:00+00:00,29.98153179317666,30.68268000451712,29.665521225610732,30.65305519104004,2838400
2025-05-16 00:00:00+00:00,30.6826784776218,31.30482589968174,30.524673201701823,31.265323638916016,3022300
2025-05-19 00:00:00+00:00,30.840684115201068,31.23569730963321,30.65305402507798,31.07769203186035,2749700
2025-05-20 00:00:00+00:00,30.909812404003425,31.225824855544694,30.860436459097492,31.06781768798828,1999800
2025-05-21 00:00:00+00:00,31.08756910066675,31.10732023223646,30.03090804811779,30.0506591796875,2789700
2025-05-22 00:00:00+00:00,29.784023176559472,30.13953599408379,29.695144972178394,29.89265251159668,2894900
2025-05-23 00:00:00+00:00,29.477887487894915,29.853149543620923,29.349507025240516,29.744522094726562,2096500
2025-05-27 00:00:00+00:00,30.37654484071606,30.56417682054752,30.021032012313622,30.48517417907715,2885100
2025-05-28 00:00:00+00:00,30.54442494354242,30.653054279251315,30.109909484278344,30.198787689208984,2723600
2025-05-29 00:00:00+00:00,30.277790904806192,30.406171373735866,29.72477241749404,30.317293167114258,3459800
2025-05-30 00:00:00+00:00,30.148476395653905,30.47617714369102,29.72147198886559,30.287500381469727,4932100
2025-06-02 00:00:00+00:00,30.128614929701097,30.277569469040976,29.095859921366422,29.344118118286133,4023900
2025-06-03 00:00:00+00:00,29.105791459889318,29.93000862574711,28.956836915516906,29.88035774230957,3134400
2025-06-04 00:00:00+00:00,29.900218201680232,30.019381076957277,29.47321379480803,29.761192321777344,3594900
2025-06-05 00:00:00+00:00,29.920078387691714,30.287501368831066,29.4831453054382,29.939939498901367,3903900
2025-06-06 00:00:00+00:00,30.307362115543448,30.49603698758659,29.800915150147027,30.04917335510254,2349700
2025-06-09 00:00:00+00:00,30.208058751617305,30.97269448496905,29.969731099805035,30.63506317138672,3224900
2025-06-10 00:00:00+00:00,30.972694363894114,31.52879221594891,30.754225930042022,31.499000549316406,4686400
2025-06-11 00:00:00+00:00,31.499000748224756,31.816772845465376,30.923041781444585,31.181230545043945,4152700
2025-06-12 00:00:00+00:00,31.02234523733467,31.42948854421241,30.903182358963516,31.141510009765625,2603500
2025-06-13 00:00:00+00:00,30.73436655705743,31.111718195522002,30.32722325211153,30.406665802001953,2890200
2025-06-16 00:00:00+00:00,30.53575839326237,30.764155481141703,30.118684544323713,30.605270385742188,3233300
2025-06-17 00:00:00+00:00,30.247778868837703,30.496037074500755,29.642030134980516,29.7115421295166,3364900
2025-06-18 00:00:00+00:00,29.661890596057074,29.890287685688097,29.334189847524808,29.592376708984375,3513800
2025-06-20 00:00:00+00:00,29.72147210523073,29.979660861370796,29.57251756355063,29.78105354309082,5596100
2025-06-23 00:00:00+00:00,29.57251756355063,29.890287757550784,29.11572148913059,29.78105354309082,3008200
2025-06-24 00:00:00+00:00,29.910148289704004,30.41659334280934,29.75126130171717,30.376873016357422,3914700
2025-06-25 00:00:00+00:00,30.366942572178324,30.585409103611358,30.14847604074529,30.3967342376709,3648400
2025-06-26 00:00:00+00:00,30.446385477847738,30.625131684787938,30.16833561215634,30.287500381469727,2863400
2025-06-27 00:00:00+00:00,30.386804400524724,30.426524728060325,29.989591654869844,30.178266525268555,3863900
2025-06-30 00:00:00+00:00,30.237850232167652,30.327223337804387,29.91014947618622,30.069034576416016,2916200
2025-07-01 00:00:00+00:00,29.8505664414202,31.538723015810156,29.8505664414202,31.012414932250977,3945400
2025-07-02 00:00:00+00:00,31.20109115886134,31.220952269758477,30.436455435859678,30.913110733032227,2959200
2025-07-03 00:00:00+00:00,30.88332032298033,31.002483197782766,30.66485189574296,30.793947219848633,1430700
2025-07-07 00:00:00+00:00,30.65492378299138,30.78401721534685,29.36397998913774,29.483144760131836,4929900
2025-07-08 00:00:00+00:00,29.48314517654099,30.714505655258975,29.48314517654099,30.446386337280273,6298000
2025-07-09 00:00:00+00:00,30.7442956544565,30.932972423394187,29.47321483818532,29.60230827331543,7165000
2025-07-10 00:00:00+00:00,29.52286418841047,30.505966416439648,29.165373674437863,29.493074417114258,6549900
2025-07-11 00:00:00+00:00,29.05613979629019,29.314328550164532,28.31136520036564,28.500041961669922,6805800
2025-07-14 00:00:00+00:00,28.301434683138456,28.72843908842484,28.20213102473655,28.331226348876953,6091200
2025-07-15 00:00:00+00:00,28.509971063291506,28.69864782751064,27.953873220080123,28.053176879882812,3586000
2025-07-16 00:00:00+00:00,28.21206262881663,28.281574624064273,27.914153536595347,28.17234230041504,4832400
2025-07-17 00:00:00+00:00,28.1524805099697,28.22199250354028,27.43749567539284,27.6956844329834,5476800
2025-07-18 00:00:00+00:00,27.85456888766147,28.033315092178096,27.427566380722524,27.576520919799805,3771000
2025-07-21 00:00:00+00:00,27.80491970494565,27.85457058965197,27.179309844970703,27.179309844970703,4306300
2025-07-22 00:00:00+00:00,27.338193782778422,27.983664726726946,27.1793086856237,27.31833267211914,6501300
2025-07-23 00:00:00+00:00,27.89429247675044,28.50997177355789,27.72547681909811,28.36101722717285,6781000
2025-07-24 00:00:00+00:00,28.112759190942402,28.946906928686705,28.073038862224013,28.569555282592773,5127000
2025-07-25 00:00:00+00:00,28.559624266799712,29.105791562782603,28.500042827652077,29.01641845703125,4031200
2025-07-28 00:00:00+00:00,28.837674216714554,29.14551386287042,28.281574469650003,28.32129669189453,6889700
2025-07-29 00:00:00+00:00,28.17234195237034,28.7979517959301,28.132619730399668,28.639066696166992,6929800
2025-07-30 00:00:00+00:00,28.629136685422186,28.738370903860222,27.705615841689237,27.854570388793945,7798700
2025-07-31 00:00:00+00:00,23.594460284155264,23.99167303761381,21.320414192757905,21.608394622802734,47022900
2025-08-01 00:00:00+00:00,21.36013558650972,22.204213838652173,21.181389380872528,21.80699920654297,22649400
2025-08-04 00:00:00+00:00,21.677906445967313,22.601427274221123,21.64811477942178,22.28365707397461,11387100
2025-08-05 00:00:00+00:00,22.442542403531,23.06815225490455,22.28365730178344,22.680870056152344,14223600
2025-08-06 00:00:00+00:00,22.770243253489024,22.8198941377108,22.13470284396317,22.343238830566406,10175900
2025-08-07 00:00:00+00:00,22.74045142944198,23.495156607570774,22.641147767624542,23.375993728637695,12327700
2025-08-08 00:00:00+00:00,23.366063019874776,23.693763775882225,23.11780481398853,23.524948120117188,10460200
2025-08-11 00:00:00+00:00,23.395852503323333,23.673902372342106,23.11780452836434,23.29654884338379,7591800
2025-08-12 00:00:00+00:00,23.50508759347775,23.90230035395966,23.296549710437343,23.81292724609375,5662200
2025-08-13 00:00:00+00:00,23.91223065661516,24.22007030597264,23.733484442775392,23.9420223236084,8316600
2025-08-14 00:00:00+00:00,23.812926905010855,24.319373877643674,23.5547381408808,24.279653549194336,4145400
2025-08-15 00:00:00+00:00,24.498119588585485,24.676865798092614,23.872509749370305,24.011533737182617,7713400
2025-08-18 00:00:00+00:00,24.031394648938157,24.239930628928974,23.2866200448685,23.445505142211914,8252200
2025-08-19 00:00:00+00:00,23.55473751003939,24.309442670962515,23.515017182653843,24.16048812866211,5168700
2025-08-20 00:00:00+00:00,24.220069246712043,24.716585643858643,24.051253595919807,24.100906372070312,5385900
2025-08-21 00:00:00+00:00,23.95195147360363,24.130695782893596,23.663971058415868,23.6838321685791,6018900
2025-08-22 00:00:00+00:00,23.93209121523793,24.438538178067727,23.71362278378599,24.36902618408203,6488100
2025-08-25 00:00:00+00:00,24.339234614733527,24.44846883089464,24.130696737885934,24.388885498046875,9755900
2025-08-26 00:00:00+00:00,24.339234296799987,24.46832772816427,24.17041864405607,24.329303741455078,5085500
2025-08-27 00:00:00+00:00,24.289582636490202,24.527912187602748,24.140628087589754,24.35909652709961,5559800
2025-08-28 00:00:00+00:00,24.369025419907874,24.369025419907874,23.99167190144761,24.229999542236328,4495900
2025-08-29 00:00:00+00:00,24.25,24.719999313354492,24.219999313354492,24.690000534057617,4048500
2025-09-02 00:00:00+00:00,24.40999984741211,24.600000381469727,23.799999237060547,24.170000076293945,14049000
2025-09-03 00:00:00+00:00,23.989999771118164,24.280000686645508,23.360000610351562,23.540000915527344,7474600
2025-09-04 00:00:00+00:00,23.540000915527344,23.729999542236328,23.1200008392334,23.579999923706055,5967800
2025-09-05 00:00:00+00:00,23.780000686645508,24.59000015258789,23.610000610351562,24.420000076293945,7373500
2025-09-08 00:00:00+00:00,24.25,24.360000610351562,23.790000915527344,24.09000015258789,5637100
2025-09-09 00:00:00+00:00,24.09000015258789,24.579999923706055,24.020000457763672,24.450000762939453,4552100
2025-09-10 00:00:00+00:00,24.420000076293945,24.6299991607666,23.969999313354492,23.979999542236328,4466800
2025-09-11 00:00:00+00:00,23.940000534057617,24.520000457763672,23.899999618530273,24.489999771118164,4029100
2025-09-12 00:00:00+00:00,24.31999969482422,24.420000076293945,23.90999984741211,23.989999771118164,5749900
2025-09-15 00:00:00+00:00,24.010000228881836,24.170000076293945,23.579999923706055,23.799999237060547,7038000
2025-09-16 00:00:00+00:00,23.850000381469727,24.09000015258789,23.770000457763672,23.8700008392334,5747100
2025-09-17 00:00:00+00:00,23.93000030517578,24.110000610351562,23.100000381469727,23.200000762939453,5187500
2025-09-18 00:00:00+00:00,23.469999313354492,23.809999465942383,23.350000381469727,23.690000534057617,3610100
2025-09-19 00:00:00+00:00,23.709999084472656,23.75,23.020000457763672,23.020000457763672,13671600
2025-09-22 00:00:00+00:00,23.0,23.059999465942383,22.799999237060547,22.809999465942383,4954300
2025-09-23 00:00:00+00:00,22.809999465942383,23.15999984741211,22.75,22.860000610351562,4805500
2025-09-24 00:00:00+00:00,22.729999542236328,22.90999984741211,22.520000457763672,22.559999465942383,5869900
2025-09-25 00:00:00+00:00,22.34000015258789,22.43000030517578,21.59000015258789,21.709999084472656,7394200
2025-09-26 00:00:00+00:00,21.75,22.049999237060547,21.68000030517578,21.979999542236328,10541900
