"('date', '')","('open', 'BBY')","('high', 'BBY')","('low', 'BBY')","('close', 'BBY')","('volume', 'BBY')"
2025-01-17 00:00:00+00:00,79.40156169133483,79.66116637328616,78.06506229873513,78.74773406982422,2975000
2025-01-21 00:00:00+00:00,79.04579981533665,81.36304430081076,79.00733850410423,81.27650451660156,2713700
2025-01-22 00:00:00+00:00,80.56498579787065,80.92074741259609,79.88231405265002,80.68997955322266,1742700
2025-01-23 00:00:00+00:00,80.83421297412602,82.38224595495215,80.4496071854946,82.33416748046875,1862800
2025-01-24 00:00:00+00:00,82.62262102861598,83.14183772639637,81.37265408924708,81.46881103515625,2082500
2025-01-27 00:00:00+00:00,81.3245818229941,82.03609773122467,80.77652098334781,81.95917510986328,2453900
2025-01-28 00:00:00+00:00,81.99763710752008,83.63220981429197,81.43995910159515,83.43990325927734,2770700
2025-01-29 00:00:00+00:00,83.41106045719343,83.95912131028352,81.6899552746749,81.81494903564453,2116600
2025-01-30 00:00:00+00:00,82.20916763183278,84.37256678003891,81.99763409695571,83.5168228149414,2236200
2025-01-31 00:00:00+00:00,83.18991407518062,83.97835266511171,82.00725985815676,82.5553207397461,2863900
2025-02-03 00:00:00+00:00,80.19000268012992,80.9303627729535,77.9881420543042,80.55537414550781,3879200
2025-02-04 00:00:00+00:00,80.74768061944211,81.9399519634535,80.17076826793294,81.77649688720703,2454100
2025-02-05 00:00:00+00:00,82.23801151641248,83.45913425083508,81.22842965193345,83.15145111083984,2181100
2025-02-06 00:00:00+00:00,83.62260296407915,83.6995255955703,82.41109719320409,82.63224792480469,1640800
2025-02-07 00:00:00+00:00,82.31493908705491,82.50723831021554,81.45919507322331,81.62265014648438,2805200
2025-02-10 00:00:00+00:00,82.83416064540953,85.1898592779916,82.68993255171672,84.68025970458984,3053100
2025-02-11 00:00:00+00:00,84.72834063526099,85.35331683312323,84.02643447135597,84.62257385253906,2028600
2025-02-12 00:00:00+00:00,83.35337431210822,83.6418231531273,82.23801825341423,83.44952392578125,1874200
2025-02-13 00:00:00+00:00,83.6898997054636,86.24751458199474,83.63221140573395,85.7379150390625,1699700
2025-02-14 00:00:00+00:00,86.53597510824152,87.73786365141153,86.17060363198621,87.59363555908203,2721300
2025-02-18 00:00:00+00:00,87.59363296882321,87.76670520735155,86.11290544713535,87.56478881835938,3397500
2025-02-19 00:00:00+00:00,86.95904222287592,87.80516911639924,86.34367587563251,87.59363555908203,2284300
2025-02-20 00:00:00+00:00,87.22826289332133,88.1513124015991,86.68981918076231,87.4397964477539,3452700
2025-02-21 00:00:00+00:00,87.49747664018388,87.5070938015155,85.3917657889873,86.32443237304688,2728100
2025-02-24 00:00:00+00:00,86.11291067247194,86.34367856167624,84.19950610623039,85.2860107421875,2676900
2025-02-25 00:00:00+00:00,85.71869001660369,87.17057339096769,85.44946816403188,86.62250518798828,2992700
2025-02-26 00:00:00+00:00,87.27633582336131,87.68978577848517,85.87253087557332,86.9301986694336,1990800
2025-02-27 00:00:00+00:00,86.5455983834627,86.87250856913734,84.45911414998092,85.20909881591797,3213900
2025-02-28 00:00:00+00:00,85.15139454703912,86.88211693041198,84.81486723242364,86.4494400024414,3352700
2025-03-03 00:00:00+00:00,85.44946614946628,87.3628705586298,83.13222163522072,83.40144348144531,4065800
2025-03-04 00:00:00+00:00,76.38242181116105,77.04585928798471,70.11336716306974,72.30561065673828,14831600
2025-03-05 00:00:00+00:00,72.55560408333231,74.3055534457969,71.94985492023716,72.62290954589844,5764000
2025-03-06 00:00:00+00:00,72.11330786772105,76.23818995804409,71.9786969465609,75.57474517822266,4627700
2025-03-07 00:00:00+00:00,74.99784290192524,76.80548057715463,74.2382484845522,76.35357666015625,3116600
2025-03-10 00:00:00+00:00,76.14203785363017,78.07466915943586,75.18052711355956,75.82473754882812,3257700
2025-03-11 00:00:00+00:00,75.78628221625962,76.23819347345457,71.8248550138597,71.94023895263672,4018000
2025-03-12 00:00:00+00:00,71.63254965040694,72.03638239792446,69.31530526136382,69.8441390991211,4249600
2025-03-13 00:00:00+00:00,69.24800788579233,69.84414725104817,67.48844861317028,67.5942153930664,3387300
2025-03-14 00:00:00+00:00,68.62303433866124,69.01724998597747,67.526912519251,68.73841094970703,4177000
2025-03-17 00:00:00+00:00,69.54607823386031,71.03641557904092,68.71917835532335,70.93064880371094,4399000
2025-03-18 00:00:00+00:00,70.0845165782355,70.84411093582526,69.7864505991382,70.31527709960938,2396900
2025-03-19 00:00:00+00:00,70.70950480835744,71.36333244297688,69.81529947477121,70.94988250732422,2489100
2025-03-20 00:00:00+00:00,70.70951325837937,72.28639056518392,70.59412930821829,70.65182495117188,2664700
2025-03-21 00:00:00+00:00,69.76722601250285,70.88258213698953,68.63264289844552,70.7287368774414,6849500
2025-03-24 00:00:00+00:00,71.2287238878804,72.9402119877383,71.16141842336056,72.75752258300781,3256100
2025-03-25 00:00:00+00:00,72.85490040671294,73.60467358197248,72.17328842920426,72.66015625,2310800
2025-03-26 00:00:00+00:00,72.85489984576189,73.71178452931993,72.04669748650058,72.86463928222656,2398300
2025-03-27 00:00:00+00:00,72.6017242523588,73.75073256216658,72.6017242523588,72.9035873413086,2327400
2025-03-28 00:00:00+00:00,72.43619149099001,72.90358785292624,70.3621373144909,70.5471420288086,2547500
2025-03-31 00:00:00+00:00,69.44681860499855,72.35828579741366,69.23259559697242,71.67667388916016,3529000
2025-04-01 00:00:00+00:00,71.72536616117179,72.75752349541305,71.2287589368237,72.41671752929688,2346500
2025-04-02 00:00:00+00:00,71.66693581464114,74.28628685141155,71.3553407322345,73.74099731445312,2160700
2025-04-03 00:00:00+00:00,64.55867375011738,65.3960869669048,60.23528527544865,60.58583068847656,10734600
2025-04-04 00:00:00+00:00,57.70356892612583,60.63451510660604,55.83399839258241,58.852577209472656,8429600
2025-04-07 00:00:00+00:00,57.89831753911347,63.39018569602949,56.83694559286505,59.621829986572266,9968200
2025-04-08 00:00:00+00:00,62.319076312148596,62.766993781660624,53.5554562057527,54.694725036621094,7837000
2025-04-09 00:00:00+00:00,55.00632484285662,62.1535441868732,53.54572146504266,61.978271484375,12482500
2025-04-10 00:00:00+00:00,59.68025592777578,59.806838881569256,55.74636320489221,58.180702209472656,7115400
2025-04-11 00:00:00+00:00,57.372495559121596,59.03758613596449,55.74635900940841,58.842838287353516,5163800
2025-04-14 00:00:00+00:00,62.83515698942732,62.83515698942732,59.49524358904692,60.137908935546875,9499300
2025-04-15 00:00:00+00:00,60.196335462089024,61.2966577478311,59.17391380856181,59.53419494628906,4036800
2025-04-16 00:00:00+00:00,58.94995345502141,59.82631325649898,57.60619730201468,58.0638542175293,3158000
2025-04-17 00:00:00+00:00,58.45334635803425,60.74162722632985,58.45334635803425,60.3423957824707,3862400
2025-04-21 00:00:00+00:00,59.68025492108179,60.653990506488874,58.71625505714593,60.47871780395508,3088500
2025-04-22 00:00:00+00:00,61.48166437354745,62.728044736360424,60.79031299820629,61.715362548828125,4699300
2025-04-23 00:00:00+00:00,64.93842730161522,66.50614215786716,61.67641092541536,61.80299758911133,4941700
2025-04-24 00:00:00+00:00,62.319077000473484,64.43208142205769,61.228494193027004,64.26654815673828,3671600
2025-04-25 00:00:00+00:00,64.25680666613063,66.42824020469688,64.23733522395628,65.93163299560547,5171700
2025-04-28 00:00:00+00:00,66.2140189778353,66.94432065773789,64.45155996762115,65.70767974853516,3462100
2025-04-29 00:00:00+00:00,65.0844818772967,65.34739464121938,64.3639196362356,64.9286880493164,2453200
2025-04-30 00:00:00+00:00,63.79914697069848,65.00658434487636,62.93252296622333,64.93842315673828,3534600
2025-05-01 00:00:00+00:00,65.52266208320789,66.04848013984811,64.95789371544483,65.27922821044922,2596300
2025-05-02 00:00:00+00:00,66.76904857725441,67.47013938511157,65.70768035853554,66.28218078613281,3315500
2025-05-05 00:00:00+00:00,65.3863426263913,67.10011924720634,65.3863426263913,65.88294982910156,2103700
2025-05-06 00:00:00+00:00,65.03579955624596,65.37660551965237,64.33470875780259,64.9286880493164,2235800
2025-05-07 00:00:00+00:00,65.56161985621625,66.99301237959297,65.28897507633746,66.58403778076172,2983000
2025-05-08 00:00:00+00:00,67.32408067686667,68.5509896473823,66.39903480254156,67.59672546386719,2519100
2025-05-09 00:00:00+00:00,67.66488483141426,67.75252489858853,66.70088866657574,67.04169464111328,1881800
2025-05-12 00:00:00+00:00,73.30280888873027,74.39339534753525,69.9823746226478,71.44297790527344,5019300
2025-05-13 00:00:00+00:00,72.50435371311211,72.77699849934625,71.61825815785116,71.83247375488281,2935700
2025-05-14 00:00:00+00:00,71.49166662913935,72.37776959924724,71.09243889253995,71.46245574951172,3529100
2025-05-15 00:00:00+00:00,71.01453520572719,71.4235023609459,70.48871710801191,70.92689514160156,2148500
2025-05-16 00:00:00+00:00,71.49166244222855,71.93957990465043,70.76136077825561,71.86168670654297,2137800
2025-05-19 00:00:00+00:00,70.44002942374689,70.73215307404857,69.18391704288358,69.71946716308594,3356400
2025-05-20 00:00:00+00:00,69.62209411487927,70.85873503528697,69.01837537957832,69.28128814697266,4254600
2025-05-21 00:00:00+00:00,68.16149432156631,69.77789903854698,67.64541562463086,68.30755615234375,3541100
2025-05-22 00:00:00+00:00,68.06411426412147,69.22285448000673,67.93752389208309,68.90152740478516,3125000
2025-05-23 00:00:00+00:00,65.97058329297857,68.8625790554973,65.78557116181017,68.08358764648438,3591100
2025-05-27 00:00:00+00:00,69.56367617471973,70.38161054258177,68.72626293390098,70.32318878173828,3619900
2025-05-28 00:00:00+00:00,70.5374134970207,71.00480245297238,69.63183903722413,69.64157104492188,4762000
2025-05-29 00:00:00+00:00,66.57430107327251,67.09037971717954,62.62092975711159,64.57814025878906,11675200
2025-05-30 00:00:00+00:00,64.30549774372314,65.39608425333599,64.13022504448202,64.53919219970703,6442200
2025-06-02 00:00:00+00:00,65.0357966635205,66.57430057733873,64.36391677339465,66.47692108154297,4785500
2025-06-03 00:00:00+00:00,66.53535610412398,68.47308789051735,66.36008339692673,68.00569152832031,4007400
2025-06-04 00:00:00+00:00,67.73304504629762,68.14201963883833,67.12933373699845,67.84015655517578,2496300
2025-06-05 00:00:00+00:00,67.57725573315902,69.50524816383029,66.87616487509185,68.60941314697266,3325400
2025-06-06 00:00:00+00:00,69.21312334329652,71.44297860131098,69.21312334329652,71.10216522216797,3845700
2025-06-09 00:00:00+00:00,71.90063213934654,71.91037157533492,70.65425177730134,70.83926391601562,4424600
2025-06-10 00:00:00+00:00,71.31639134607018,73.45861406587039,71.08269688847824,72.94253540039062,4247300
2025-06-11 00:00:00+00:00,73.12753910514839,73.4196627448931,70.48871662776871,70.74188995361328,3485400
2025-06-12 00:00:00+00:00,70.44002930757148,70.72241352132721,69.93369006743177,70.63478088378906,2455700
2025-06-13 00:00:00+00:00,69.47603282608465,70.16738420315866,67.4019786948626,67.7719955444336,2916700
2025-06-16 00:00:00+00:00,68.69704381526623,69.45655633120334,67.87910211647919,69.35918426513672,2989300
2025-06-17 00:00:00+00:00,68.57045898893061,68.8431037675724,67.39223980750688,67.56751251220703,4375100
2025-06-18 00:00:00+00:00,67.53789432885436,67.84393995425614,66.85668822624224,66.89617919921875,2799100
2025-06-20 00:00:00+00:00,67.20222455433867,67.44903748534948,66.04714184491996,66.65923309326172,5187900
2025-06-23 00:00:00+00:00,65.8990558552813,66.00765415289437,63.82582863817102,65.5239028930664,3985200
2025-06-24 00:00:00+00:00,66.20510298264887,68.24871389763804,66.04714661211,67.96240997314453,4386400
2025-06-25 00:00:00+00:00,67.70572548719835,68.13024403260994,66.50127717081513,67.13311767578125,2837600
2025-06-26 00:00:00+00:00,67.48853275188917,67.88343497305732,66.71847756328462,67.5576400756836,2148100
2025-06-27 00:00:00+00:00,68.14011582832718,68.61400000581543,66.34331785607894,67.3503189086914,4743000
2025-06-30 00:00:00+00:00,67.61687106768474,67.72546936407106,65.90892973748747,66.27420806884766,3711700
2025-07-01 00:00:00+00:00,66.43216982674637,71.24995555839007,66.24458958773224,69.74933624267578,5341200
2025-07-02 00:00:00+00:00,70.4206728598332,71.01302243473656,69.37418082763266,70.67735290527344,3687100
2025-07-03 00:00:00+00:00,71.27957083307393,71.91141132830654,70.7563286290969,71.18084716796875,1785000
2025-07-07 00:00:00+00:00,70.6773482835985,70.91429412377248,68.91017430146559,69.61112213134766,4196000
2025-07-08 00:00:00+00:00,70.12448761643304,71.85217810549055,69.91716566160208,71.31906127929688,3915000
2025-07-09 00:00:00+00:00,71.60536983497806,72.16810304386601,70.95378758201305,71.53626251220703,2799700
2025-07-10 00:00:00+00:00,71.64485617254354,73.7970651979979,71.45727593767752,72.78019714355469,3649900
2025-07-11 00:00:00+00:00,71.7435804347477,72.20758994667244,70.82543603706101,70.87480163574219,3039900
2025-07-14 00:00:00+00:00,69.58150733830834,70.1047495658119,68.46590802927388,70.0455093383789,4043400
2025-07-15 00:00:00+00:00,69.99615488261921,70.97353206618078,67.97228565790127,67.99203491210938,3330100
2025-07-16 00:00:00+00:00,68.23884560001916,68.23884560001916,65.53377030543706,65.9977798461914,4335200
2025-07-17 00:00:00+00:00,66.1458703744751,66.96529117339331,65.83982472780127,66.80732727050781,3058500
2025-07-18 00:00:00+00:00,67.04426926110327,67.06401098175951,65.6324989719911,66.68885803222656,3540200
2025-07-21 00:00:00+00:00,66.9356750358105,67.19235508060905,64.92168046046729,65.34619903564453,4405000
2025-07-22 00:00:00+00:00,65.67198659423799,67.62674847750762,65.64237024530162,67.28121185302734,3466700
2025-07-23 00:00:00+00:00,67.94266863614594,68.30795451404427,67.28121173725991,67.5872573852539,4195800
2025-07-24 00:00:00+00:00,68.18948168562258,68.91017881546195,66.12612903417772,66.43217468261719,3232500
2025-07-25 00:00:00+00:00,66.93567246731085,67.35031639958225,65.9484207054457,66.58026123046875,2553400
2025-07-28 00:00:00+00:00,66.84681456169973,68.10062849231062,66.42229601126083,66.92579650878906,2443300
2025-07-29 00:00:00+00:00,66.97515639975215,67.0146473743718,65.3067060318379,65.59300994873047,3172000
2025-07-30 00:00:00+00:00,65.59300909327959,66.29395693633704,64.56626636295887,64.9512939453125,3284800
2025-07-31 00:00:00+00:00,64.48728602171693,64.9019299619483,63.96404378302496,64.23059844970703,3149200
2025-08-01 00:00:00+00:00,63.697480280343626,63.7764622289043,62.58188850242359,63.30258560180664,3188700
2025-08-04 00:00:00+00:00,63.835705925257265,65.7410946959243,63.835705925257265,65.37581634521484,2822700
2025-08-05 00:00:00+00:00,65.63250324835829,66.36306747436876,65.25734274224826,66.12612915039062,2047100
2025-08-06 00:00:00+00:00,66.64937074520492,67.14299664237724,66.26434314798118,66.57038879394531,3191200
2025-08-07 00:00:00+00:00,67.46878027834336,67.84394076000933,65.8990536275821,66.68885803222656,2135700
2025-08-08 00:00:00+00:00,66.60987408285987,68.16973359246586,66.47165944602216,68.09075164794922,2441300
2025-08-11 00:00:00+00:00,68.13024287485986,69.18660190728666,66.62961605196602,67.71559143066406,2862500
2025-08-12 00:00:00+00:00,68.44616356717371,69.78882650917703,68.22896698359482,69.34455871582031,3175800
2025-08-13 00:00:00+00:00,69.48277819788976,72.0298896212085,69.21622352899983,71.80282592773438,3560200
2025-08-14 00:00:00+00:00,70.56875941757465,71.27957436079085,69.89742791664835,70.825439453125,2650400
2025-08-15 00:00:00+00:00,71.23021779758645,71.48690537069608,69.99615306627737,70.71684265136719,2297500
2025-08-18 00:00:00+00:00,70.94391439891685,71.13149464974096,70.30219922748007,70.88468170166016,3490200
2025-08-19 00:00:00+00:00,72.26682922849493,74.7053423958785,71.95090895167601,73.15535736083984,5736000
2025-08-20 00:00:00+00:00,72.06937565960168,72.92828736875654,70.77607831489682,71.34867858886719,2593600
2025-08-21 00:00:00+00:00,70.81557320114267,71.8126920716896,70.54901100364863,71.46715545654297,2805600
2025-08-22 00:00:00+00:00,72.43466406825422,74.93240980644694,72.2470838242825,74.42890930175781,4186400
2025-08-25 00:00:00+00:00,73.84643512628078,74.08337344117683,72.37542457147364,73.37255096435547,3488200
2025-08-26 00:00:00+00:00,73.13561179578785,73.86617598526757,72.35568200571994,72.7308349609375,4830500
2025-08-27 00:00:00+00:00,73.18497187026126,74.66584954290047,72.92829183013981,74.48814392089844,4001500
2025-08-28 00:00:00+00:00,76.66010320858169,77.53875670150255,69.55188578195435,71.73371887207031,9369300
2025-08-29 00:00:00+00:00,71.88179689809893,73.72796036652265,71.23021466532957,72.70121765136719,4436300
2025-09-02 00:00:00+00:00,72.09899475894377,73.55025604990195,70.83531371248945,73.5107650756836,4839000
2025-09-03 00:00:00+00:00,73.07636814823793,74.43878032651811,72.72096446274395,73.9352798461914,3391100
2025-09-04 00:00:00+00:00,74.04387995838836,76.09736537027958,73.99451435889625,76.0677490234375,4477200
2025-09-05 00:00:00+00:00,75.97889679734938,77.19321981227397,75.12985965601783,75.19896697998047,2870900
2025-09-08 00:00:00+00:00,75.80118907879135,76.9562718325824,74.57699900294784,76.60086059570312,3770800
2025-09-09 00:00:00+00:00,76.34417723921796,76.45277553088034,75.49514015829358,76.03812408447266,2842100
2025-09-10 00:00:00+00:00,75.12985370537304,75.91965808707556,74.61648612975937,75.63335418701172,2858200
2025-09-11 00:00:00+00:00,75.840677960259,77.7658158301188,75.840677960259,77.45977020263672,2720700
2025-09-12 00:00:00+00:00,77.00563742548218,77.00563742548218,74.86330290994675,74.90279388427734,2140300
2025-09-15 00:00:00+00:00,74.9817711267853,75.04101135658048,72.89866922816937,73.59962463378906,2713600
2025-09-16 00:00:00+00:00,73.60949035348814,73.8859196469232,72.5037731797479,73.09612274169922,2708300
2025-09-17 00:00:00+00:00,73.75757994423334,75.94928011179951,73.11586477763724,73.56999969482422,4525600
2025-09-18 00:00:00+00:00,74.44000244140625,74.93000030517578,73.20999908447266,73.7300033569336,4474400
2025-09-19 00:00:00+00:00,73.76000213623047,74.0199966430664,71.86000061035156,72.2300033569336,5600600
2025-09-22 00:00:00+00:00,72.19000244140625,73.05999755859375,71.73999786376953,72.33000183105469,3626300
2025-09-23 00:00:00+00:00,72.44000244140625,74.68000030517578,72.38999938964844,73.01000213623047,3342100
2025-09-24 00:00:00+00:00,73.37000274658203,74.19000244140625,73.16999816894531,74.16999816894531,3169600
2025-09-25 00:00:00+00:00,73.5,74.87000274658203,73.47000122070312,74.19000244140625,3022900
2025-09-26 00:00:00+00:00,74.12999725341797,76.19000244140625,73.83999633789062,76.1500015258789,3015700
