"('date', '')","('open', 'CNNE')","('high', 'CNNE')","('low', 'CNNE')","('close', 'CNNE')","('volume', 'CNNE')"
2019-09-30 00:00:00+00:00,26.608525192801192,26.733401938253458,26.310738942843646,26.38758659362793,267100
2019-10-01 00:00:00+00:00,26.426011354307988,26.73340195766836,26.147437474892328,26.224285125732422,214700
2019-10-02 00:00:00+00:00,26.012955841119442,26.128228239223958,25.60950519604256,26.02256202697754,148400
2019-10-03 00:00:00+00:00,25.888078389820794,26.214681371400314,25.811230737225177,25.9841365814209,193100
2019-10-04 00:00:00+00:00,26.02255972822565,26.512464170556136,25.979332811779067,26.49325180053711,145900
2019-10-07 00:00:00+00:00,26.46443324550857,26.704582374169057,26.301131764731743,26.49325180053711,302800
2019-10-08 00:00:00+00:00,26.45482778809197,26.45482778809197,25.80162189225873,25.8304386138916,188100
2019-10-09 00:00:00+00:00,26.301133609925966,26.97355195022679,26.12438382417417,26.819856643676758,174700
2019-10-10 00:00:00+00:00,26.90631282658301,27.06000814652224,26.377983561123283,26.791040420532227,210400
2019-10-11 00:00:00+00:00,27.11763878561681,27.377000280633197,26.791035828675966,26.800642013549805,181600
2019-10-14 00:00:00+00:00,26.627733514633828,26.714187343593057,26.416402950618135,26.694976806640625,109800
2019-10-15 00:00:00+00:00,26.608524208343514,27.108033003864346,26.50285800535235,27.098426818847656,225300
2019-10-16 00:00:00+00:00,27.098429027963455,27.165672328562103,26.37798158271135,27.002370834350586,244900
2019-10-17 00:00:00+00:00,27.11763841130374,27.242516980747492,26.733400182616045,27.1080322265625,145900
2019-10-18 00:00:00+00:00,26.954341032205644,27.088825806832613,26.464436529090133,27.011978149414062,525900
2019-10-21 00:00:00+00:00,27.30975956493045,27.521090141352115,27.127245711725276,27.280941009521484,168400
2019-10-22 00:00:00+00:00,27.27133490186267,27.377001106469933,26.45482931707281,26.464433670043945,101600
2019-10-23 00:00:00+00:00,26.416406204695708,26.7141906343529,26.25790688801509,26.44522476196289,300300
2019-10-24 00:00:00+00:00,26.512463988541064,27.031185150146484,26.387585416467164,27.031185150146484,166700
2019-10-25 00:00:00+00:00,26.925519369907843,27.46345287322572,26.800640804374552,27.328969955444336,124200
2019-10-28 00:00:00+00:00,27.40582248091837,27.76124220756807,27.261731520835482,27.338579177856445,133400
2019-10-29 00:00:00+00:00,27.184882442354223,27.641166183642024,27.108034789351517,27.47306251525879,108800
2019-10-30 00:00:00+00:00,27.40582167329721,27.617152265829,27.21370162031005,27.511486053466797,110600
2019-10-31 00:00:00+00:00,27.48266917272771,28.1550856899972,27.377002960962713,28.049421310424805,180800
2019-11-01 00:00:00+00:00,28.19350968940103,28.97159239790669,28.19350968940103,28.77947235107422,210900
2019-11-04 00:00:00+00:00,29.077257376529356,29.086863561683764,28.548928186191677,28.981197357177734,162000
2019-11-05 00:00:00+00:00,29.211739765849465,29.4422827087283,28.52011093721297,28.568140029907227,229400
2019-11-06 00:00:00+00:00,28.52011070377238,28.52011070377238,27.838086233503233,27.895723342895508,180400
2019-11-07 00:00:00+00:00,27.924543087173312,28.241539894364003,27.425032411541732,27.57872772216797,126400
2019-11-08 00:00:00+00:00,27.338577156129258,28.2751591664431,27.338577156129258,27.713211059570312,400500
2019-11-11 00:00:00+00:00,27.204094165819633,28.450948817654993,26.801603607999304,28.203115463256836,276300
2019-11-12 00:00:00+00:00,30.739092099817494,33.097358580755326,28.604646274876085,32.458560943603516,868700
2019-11-13 00:00:00+00:00,33.04452079652283,33.985904919126696,32.47776871956506,33.72654342651367,867500
2019-11-14 00:00:00+00:00,33.88024149831066,34.581476555402325,33.375926832790334,34.110782623291016,432400
2019-11-15 00:00:00+00:00,34.10118052698439,34.22605911550547,33.59206548326935,34.12999725341797,724400
2019-11-18 00:00:00+00:00,34.08196620859525,35.897493157956745,33.95708762720434,35.38837814331055,462800
2019-11-19 00:00:00+00:00,35.54207212811628,35.54207212811628,34.83603308197237,35.14822769165039,353800
2019-11-20 00:00:00+00:00,34.99453704394344,35.542076853673514,34.39896813350442,35.09059524536133,534400
2019-11-21 00:00:00+00:00,35.273104892489386,35.72458275877811,34.76398625224527,35.561283111572266,358300
2019-11-22 00:00:00+00:00,35.76300564653407,35.83985512198185,35.407585983549794,35.676551818847656,198000
2019-11-25 00:00:00+00:00,36.0031574837912,36.435426654917464,35.9070992966009,36.32015609741211,205900
2019-11-26 00:00:00+00:00,36.25291653720185,36.84848539070291,35.98394700305205,36.272125244140625,327500
2019-11-27 00:00:00+00:00,36.502671479685596,37.11264871971397,36.3874009115671,36.90612030029297,279300
2019-11-29 00:00:00+00:00,36.569911908782096,36.86769817102877,35.91670593406273,36.01276779174805,170600
2019-12-02 00:00:00+00:00,36.13764449700285,36.23370635943799,35.43640939096056,35.570892333984375,345400
2019-12-03 00:00:00+00:00,35.28271193324017,35.54207344948969,35.05217080616403,35.38837814331055,348000
2019-12-04 00:00:00+00:00,33.572850489774986,34.850442008520055,33.22703514202893,33.97629928588867,2631900
2019-12-05 00:00:00+00:00,34.31250772026457,35.25389183867692,34.17802479826064,35.19625473022461,1005500
2019-12-06 00:00:00+00:00,35.60931408563393,35.60931408563393,34.619900804227214,34.6295051574707,772200
2019-12-09 00:00:00+00:00,35.263501020804775,35.647741134341594,35.047368247181126,35.13862609863281,269200
2019-12-10 00:00:00+00:00,35.18665679935374,36.041587243307596,35.00414108813744,35.83986282348633,458900
2019-12-11 00:00:00+00:00,35.97433874006163,36.339366426776415,35.753401990424585,36.04158020019531,450700
2019-12-12 00:00:00+00:00,36.03196769076072,36.43542006564332,35.263491339060884,35.513248443603516,371700
2019-12-13 00:00:00+00:00,35.21546936035156,35.55648069571971,35.167440265750486,35.21546936035156,183200
2019-12-16 00:00:00+00:00,35.46522083000581,36.25291332699571,35.358594560450165,35.75340270996094,355400
2019-12-17 00:00:00+00:00,35.70536967945178,35.83985626577741,35.34995000512461,35.522857666015625,459700
2019-12-18 00:00:00+00:00,35.70536902813408,36.05118434360793,35.39797845090949,35.97433853149414,470700
2019-12-19 00:00:00+00:00,35.83024576540968,36.10881960691299,35.45561374757362,36.08960723876953,384000
2019-12-20 00:00:00+00:00,36.22409615121396,36.9253312148658,35.93591791010001,36.76203155517578,797900
2019-12-23 00:00:00+00:00,36.66597287576181,36.66597287576181,35.73419660423173,35.83986282348633,253700
2019-12-24 00:00:00+00:00,36.08961779209918,36.502674667008286,35.59010706745596,35.983951568603516,85600
2019-12-26 00:00:00+00:00,35.97434140174083,36.30094437414837,35.7437966182358,36.19527816772461,111300
2019-12-27 00:00:00+00:00,36.26251788938503,36.26251788938503,35.72458252999309,35.82064437866211,166400
2019-12-30 00:00:00+00:00,35.81103836173822,35.81103836173822,35.369164826335556,35.60931396484375,222000
2019-12-31 00:00:00+00:00,35.54207445070768,36.06079749781912,35.54207445070768,35.724586486816406,240500
2020-01-02 00:00:00+00:00,36.03197455439449,36.31054843007056,35.4556180969271,36.29133605957031,541800
2020-01-03 00:00:00+00:00,36.10882196375223,37.71013612596322,35.72458190457265,36.99256896972656,624100
2020-01-06 00:00:00+00:00,36.589124028572265,37.1846928845827,35.993555172561834,37.15587615966797,439300
2020-01-07 00:00:00+00:00,37.146265013247834,37.46326361815232,35.959931410089624,36.37778854370117,297600
2020-01-08 00:00:00+00:00,36.368181374746925,36.80525084429977,36.185665708098526,36.64675521850586,398900
2020-01-09 00:00:00+00:00,36.86769806626583,37.770657539630776,36.805256942851514,37.549720764160156,529100
2020-01-10 00:00:00+00:00,37.54972015879264,37.77065693070137,37.07902622602352,37.34799575805664,257600
2020-01-13 00:00:00+00:00,37.34799566063892,37.74184010768982,37.28075419390232,37.511295318603516,255100
2020-01-14 00:00:00+00:00,37.30956765204099,37.386413465418705,36.509390603543594,36.82926940917969,385600
2020-01-15 00:00:00+00:00,36.62754763845585,37.3383870365234,36.5410938020006,37.3095703125,412100
2020-01-16 00:00:00+00:00,37.64577173657305,37.818679382365694,37.319168812785236,37.68419647216797,162600
2020-01-17 00:00:00+00:00,38.02041292346033,38.02041292346033,37.27114512828405,37.50168991088867,159800
2020-01-21 00:00:00+00:00,37.22311422080238,37.62656299022636,37.136660389585124,37.29035568237305,161400
2020-01-22 00:00:00+00:00,37.3768103380863,37.82733180493263,37.088632115800124,37.559322357177734,341700
2020-01-23 00:00:00+00:00,37.4728706289695,37.77065688521051,37.16548001934626,37.674598693847656,334400
2020-01-24 00:00:00+00:00,37.67459828866099,37.713019366161845,37.271145827628885,37.54011535644531,292900
2020-01-27 00:00:00+00:00,36.91573079847777,37.9147522276451,36.69479400124787,37.7130241394043,281300
2020-01-28 00:00:00+00:00,37.780266321282745,37.84750779063806,37.08863559147346,37.26154327392578,275200
2020-01-29 00:00:00+00:00,37.16548231086744,37.61696389975717,36.76203348500581,37.367210388183594,218500
2020-01-30 00:00:00+00:00,37.271148056088805,39.566973387458,37.271148056088805,39.49012756347656,583600
2020-01-31 00:00:00+00:00,39.41327722852632,39.72066784661999,38.85613310737599,39.057857513427734,362900
2020-02-03 00:00:00+00:00,39.25957600878148,40.52756303361328,39.240363639994975,40.085689544677734,353400
2020-02-04 00:00:00+00:00,40.508351390352104,40.81574563205706,39.55736293688789,39.79751205444336,462700
2020-02-05 00:00:00+00:00,40.10491070826148,40.11451506256858,39.16352641759022,39.37485885620117,443000
2020-02-06 00:00:00+00:00,39.51894241988981,39.51894241988981,38.3662257996178,38.721649169921875,460700
2020-02-07 00:00:00+00:00,38.683224827505015,39.16352311888543,38.32780511791135,38.36622619628906,332500
2020-02-10 00:00:00+00:00,38.222134760147476,38.551617915844325,38.145285282960415,38.395042419433594,170800
2020-02-11 00:00:00+00:00,38.395042001259135,38.66400783971491,37.6265618952974,38.26055908203125,352100
2020-02-12 00:00:00+00:00,38.46228864891939,39.101086265801804,38.0684441904628,39.057857513427734,214100
2020-02-13 00:00:00+00:00,38.827311037298,39.711061774359294,38.807138597565846,39.56697082519531,327800
2020-02-14 00:00:00+00:00,39.61500415485904,40.59480943149452,39.37485501238492,40.585205078125,470200
2020-02-18 00:00:00+00:00,40.58520928280811,41.19038621056786,40.28742299611051,40.71969223022461,454700
2020-02-19 00:00:00+00:00,40.81574838408051,41.305651004596335,40.78308772079479,41.16156005859375,310200
2020-02-20 00:00:00+00:00,41.24800879161232,41.24800879161232,40.20095855140019,40.75810623168945,380700
2020-02-21 00:00:00+00:00,42.44876157583643,43.1019675437691,39.51317866016097,40.39308547973633,572500
2020-02-24 00:00:00+00:00,39.00983008055595,39.86476050262382,38.673619058408626,38.87534713745117,412700
2020-02-25 00:00:00+00:00,38.73125224133706,38.87534318824615,37.57853565921935,38.1548957824707,429500
2020-02-26 00:00:00+00:00,38.27016726057862,38.4430749352686,36.54109417806392,36.560306549072266,250500
2020-02-27 00:00:00+00:00,35.801433937868254,36.33936932624353,35.02334941145875,35.05216979980469,619700
2020-02-28 00:00:00+00:00,33.928268100308266,35.974339672147686,33.491198598115005,35.82064437866211,765800
2020-03-02 00:00:00+00:00,36.10881943991286,38.039616624593734,35.09058591932614,37.98198318481445,628500
2020-03-03 00:00:00+00:00,37.85710889541952,38.212528583564236,35.64773762127828,35.92631149291992,505500
2020-03-04 00:00:00+00:00,36.34897375827949,37.47286996781266,36.12803699053498,37.3095703125,342400
2020-03-05 00:00:00+00:00,36.39700325956124,36.800455722319455,35.39798195256336,35.743797302246094,376800
2020-03-06 00:00:00+00:00,34.59108291205043,35.77261998744507,34.245271204552964,34.87926483154297,854200
2020-03-09 00:00:00+00:00,31.6996867004237,32.89082805543573,29.989824152144863,31.57480812072754,475400
2020-03-10 00:00:00+00:00,32.21840398643052,32.94845563472461,30.85435519925982,32.0647087097168,434700
2020-03-11 00:00:00+00:00,31.036878430178117,32.08392890330845,29.730466427257483,30.037857055664062,409800
2020-03-12 00:00:00+00:00,28.116661500348023,29.663220702274025,26.887097254916696,27.482667922973633,652500
2020-03-13 00:00:00+00:00,28.942774274706068,30.67184922551738,27.82848238365087,30.614213943481445,707100
2020-03-16 00:00:00+00:00,27.396214982542663,27.49227500726595,25.34053704935763,26.21468162536621,661400
2020-03-17 00:00:00+00:00,26.541283967037078,26.541283967037078,23.861220333558183,26.33955955505371,1311400
2020-03-18 00:00:00+00:00,24.97551046391969,25.01393520562429,19.70183558967052,22.33386993408203,1644300
2020-03-19 00:00:00+00:00,22.257022294926134,27.271335661964038,21.037064228032,26.781431198120117,820900
2020-03-20 00:00:00+00:00,27.328970783524927,30.40287844210311,26.819853985909532,29.01961898803711,1870000
2020-03-23 00:00:00+00:00,28.481685995595214,30.22036515594663,25.590290296820775,29.432676315307617,1131500
2020-03-24 00:00:00+00:00,30.50854689069644,32.46816291555393,30.273199927908486,31.71889877319336,737500
2020-03-25 00:00:00+00:00,31.42111091793972,33.25969404258747,29.45188880811863,29.71125030517578,612000
2020-03-26 00:00:00+00:00,29.961006762904958,32.79476547241211,29.519131399297592,32.79476547241211,645400
2020-03-27 00:00:00+00:00,31.152146440277004,33.294276309156764,29.85534073006359,31.16175079345703,741000
2020-03-30 00:00:00+00:00,31.49795857282743,31.651653858729627,30.273196629517805,31.4115047454834,371100
2020-03-31 00:00:00+00:00,31.238599825114598,32.42013312597966,30.604606257226393,32.170379638671875,674300
2020-04-01 00:00:00+00:00,30.556573894851862,32.32407341874613,29.53353995013926,30.066669464111328,558700
2020-04-02 00:00:00+00:00,29.43267911177976,30.326034239108633,27.55951684910907,28.327993392944336,634800
2020-04-03 00:00:00+00:00,28.05902214165745,28.62577420820733,25.36935274584192,25.8304386138916,664200
2020-04-06 00:00:00+00:00,26.896704237409047,29.7304648810131,26.896704237409047,29.125288009643555,475900
2020-04-07 00:00:00+00:00,30.076278636351407,30.72948460888799,28.89474527365925,29.961008071899414,545400
2020-04-08 00:00:00+00:00,30.56618227989992,30.95042237007948,29.64401046073107,30.297216415405273,405200
2020-04-09 00:00:00+00:00,31.161747392623184,32.276039123535156,30.479724795337543,32.276039123535156,486200
2020-04-13 00:00:00+00:00,31.89180719568307,31.89180719568307,30.07627841320467,30.49894142150879,226000
2020-04-14 00:00:00+00:00,31.459534220392587,31.91293586901245,30.0762747981462,30.287607192993164,289900
2020-04-15 00:00:00+00:00,29.0580474306797,30.105097881368856,28.71223206503774,29.672828674316406,339900
2020-04-16 00:00:00+00:00,29.547950542288298,30.244383417951717,28.606566348855317,29.480709075927734,296200
2020-04-17 00:00:00+00:00,30.23957740937196,30.614211290623302,29.578687280571728,30.133913040161133,315000
2020-04-20 00:00:00+00:00,29.09647066935182,29.77849334720639,28.71223057976287,29.528738021850586,303400
2020-04-21 00:00:00+00:00,28.721833262239553,29.134890025635524,28.222322672449433,28.94277000427246,382100
2020-04-22 00:00:00+00:00,29.749674339910204,29.79770526647708,28.424051913937053,28.462474822998047,271100
2020-04-23 00:00:00+00:00,28.548931013055345,29.230955569011467,28.18390510200595,28.760263442993164,322200
2020-04-24 00:00:00+00:00,28.904349911931778,29.28858815985495,28.32799162395078,29.048439025878906,194900
2020-04-27 00:00:00+00:00,29.1445008267547,30.297217473152347,29.1445008267547,29.864948272705078,312000
2020-04-28 00:00:00+00:00,30.633423238824985,30.729483259779407,29.490314669264155,29.720857620239258,217500
2020-04-29 00:00:00+00:00,30.594995564925547,32.48736980458343,30.22036172476765,32.0647087097168,395100
2020-04-30 00:00:00+00:00,31.084906383831523,31.469142822994343,30.268398912080876,30.306821823120117,280200
2020-05-01 00:00:00+00:00,29.413467055101247,29.682432915473292,28.712230183806604,29.394254684448242,255400
2020-05-04 00:00:00+00:00,28.60656532285071,29.442283277918875,28.32799144969967,29.423070907592773,402600
2020-05-05 00:00:00+00:00,29.88416004441986,30.85436097316078,29.192529337588233,30.1050968170166,299900
2020-05-06 00:00:00+00:00,30.05706763968295,30.249185854910273,29.21174162966653,29.66322135925293,353000
2020-05-07 00:00:00+00:00,30.835146978788543,31.66126057637694,29.768886082204585,31.21938705444336,501400
2020-05-08 00:00:00+00:00,31.872590384306115,32.34328059098086,31.344263071669616,31.997468948364258,550200
2020-05-11 00:00:00+00:00,31.28662611844392,32.967669907829574,30.950418826320654,30.96963119506836,754800
2020-05-12 00:00:00+00:00,31.238600110577778,31.238600110577778,30.33563884447038,30.81593894958496,611300
2020-05-13 00:00:00+00:00,30.498939691170094,31.017662694503798,29.451889331575,30.12430763244629,637200
2020-05-14 00:00:00+00:00,29.47110206853055,30.60460627611903,28.70262373908781,30.58539390563965,516700
2020-05-15 00:00:00+00:00,30.719878445632233,32.103136213223934,30.14352012637273,32.05510711669922,477000
2020-05-18 00:00:00+00:00,33.6112740436527,33.85142317505684,32.3432832586047,33.246246337890625,597000
2020-05-19 00:00:00+00:00,32.85240205231352,34.495021238832955,32.85240205231352,33.150184631347656,474600
2020-05-20 00:00:00+00:00,33.88984645017927,34.552660441069456,33.755363514168266,33.91866683959961,321900
2020-05-21 00:00:00+00:00,33.88984058499854,34.600683549386275,33.611270407637576,33.64008712768555,296700
2020-05-22 00:00:00+00:00,33.764967889962485,33.764967889962485,32.91964195772412,33.49599838256836,195700
2020-05-26 00:00:00+00:00,34.76398740523697,34.86004925770718,32.96767290447125,33.05412673950195,414500
2020-05-27 00:00:00+00:00,33.870633444528,35.10980389923131,33.38073080617687,34.92729187011719,405200
2020-05-28 00:00:00+00:00,35.31152538465092,35.49404106308424,34.59107801664942,34.70635223388672,370400
2020-05-29 00:00:00+00:00,34.658325322277264,35.508451657663606,34.4758096323635,35.3787727355957,474800
2020-06-01 00:00:00+00:00,35.42680094914664,35.7341915446997,34.64871644293644,34.946502685546875,405300
2020-06-02 00:00:00+00:00,35.30192252126683,35.46522217266451,34.600687493223646,34.850440979003906,483600
2020-06-03 00:00:00+00:00,35.48443761726675,35.48443761726675,34.523841002852954,34.581478118896484,295500
2020-06-04 00:00:00+00:00,34.32211438929957,34.77359594168566,33.72654555263508,34.235660552978516,240900
2020-06-05 00:00:00+00:00,35.561281486908705,36.30094120287286,35.24428289533063,35.41719055175781,457600
2020-06-08 00:00:00+00:00,35.820650725622464,36.348978161567935,34.68714636117958,36.13764572143555,356000
2020-06-09 00:00:00+00:00,35.52286008969994,36.358578064770036,35.19625711510926,35.935916900634766,314100
2020-06-10 00:00:00+00:00,36.0223672809224,38.6793759775903,35.86867199376586,38.35661697387695,848000
2020-06-11 00:00:00+00:00,35.301921615082215,36.01276464224586,34.091571629180166,35.561283111572266,4137300
2020-06-12 00:00:00+00:00,36.07039987105327,36.675576726121726,34.57187159196859,35.60931396484375,2089700
2020-06-15 00:00:00+00:00,34.75437880006788,36.512268344771954,34.61989588744823,36.08960723876953,1294900
2020-06-16 00:00:00+00:00,36.98296698440896,37.780263875704925,35.974341344983905,36.03197479248047,2966100
2020-06-17 00:00:00+00:00,36.29134225060223,36.70439912585944,36.012771991789144,36.147254943847656,1421200
2020-06-18 00:00:00+00:00,36.080011989288444,36.397006982666795,35.249094263283524,35.83986282348633,1848600
2020-06-19 00:00:00+00:00,36.454643531728365,38.05883817530247,36.368189686815754,36.75242614746094,1823700
2020-06-22 00:00:00+00:00,36.58911737518815,38.13567818039402,36.512267903543005,38.078041076660156,1052500
2020-06-23 00:00:00+00:00,38.57755414027042,38.85132398801154,37.6553824072882,38.4911003112793,977200
2020-06-24 00:00:00+00:00,38.09725500190646,38.39984156401321,36.762026524758944,37.73222732543945,750000
2020-06-25 00:00:00+00:00,37.78026119187005,38.51991725435572,37.59774551606977,38.23173904418945,1904800
2020-06-26 00:00:00+00:00,37.92434991490928,40.29702447596102,37.444051658138314,37.6553840637207,3298000
2020-06-29 00:00:00+00:00,37.94356555473514,39.46130993582945,36.84848602122923,39.38446044921875,1539800
2020-06-30 00:00:00+00:00,39.38445634250525,40.450719039542946,39.10588247916688,39.48051452636719,3540600
2020-07-01 00:00:00+00:00,39.864757117235506,39.864757117235506,38.6063743083321,39.2403678894043,1912400
2020-07-02 00:00:00+00:00,39.864752169008604,39.864752169008604,38.13567931383214,38.90415573120117,2368300
2020-07-06 00:00:00+00:00,39.79751251405817,40.11450744741225,38.433463605109864,38.952186584472656,1299300
2020-07-07 00:00:00+00:00,38.69282654927399,38.865734215561275,37.86671295798694,38.375831604003906,1214300
2020-07-08 00:00:00+00:00,38.500714861552446,39.941609812998834,38.38544062707928,39.36524963378906,1540100
2020-07-09 00:00:00+00:00,39.56696807701255,39.56696807701255,37.54011256257422,38.20292282104492,772900
2020-07-10 00:00:00+00:00,38.07804775870269,39.04825235436216,37.73223240438387,38.78889083862305,1108700
2020-07-13 00:00:00+00:00,39.24997249774928,39.36524304855401,37.866711230553705,38.001197814941406,1252100
2020-07-14 00:00:00+00:00,37.94355716893731,39.06745317934056,37.57852951698066,39.04824447631836,994000
2020-07-15 00:00:00+00:00,39.586180934568304,39.787905320365745,38.97139976010858,39.54775619506836,897900
2020-07-16 00:00:00+00:00,39.3940620731392,39.59579012932142,38.65440596988255,39.06745910644531,941000
2020-07-17 00:00:00+00:00,39.08667262721014,39.221159223418304,38.59676999494241,38.91376495361328,996000
2020-07-20 00:00:00+00:00,38.692828462289974,38.92337325019971,37.91474758991293,37.9339599609375,979500
2020-07-21 00:00:00+00:00,38.270167018635576,39.41327560351698,38.25575865656668,38.91376495361328,1600300
2020-07-22 00:00:00+00:00,38.6640115560551,39.29800513934296,38.44307478688957,38.750465393066406,1423200
2020-07-23 00:00:00+00:00,38.5199181127324,38.712038145252684,36.531483654574785,37.12705612182617,646200
2020-07-24 00:00:00+00:00,36.97336866320201,37.040610139174596,35.79183149537372,35.983951568603516,726200
2020-07-27 00:00:00+00:00,35.983947602230046,36.08000946044922,35.388378738812015,36.08000946044922,665800
2020-07-28 00:00:00+00:00,35.80143066541479,36.377787078260674,35.7245811893635,35.90709686279297,680200
2020-07-29 00:00:00+00:00,35.99355046111681,36.85808507486023,35.99355046111681,36.819664001464844,586000
2020-07-30 00:00:00+00:00,36.26252059832191,37.040605140934744,35.90710089265758,36.858089447021484,413700
2020-07-31 00:00:00+00:00,36.790847000567176,36.886908853854706,35.48443511093701,36.19527816772461,393800
2020-08-03 00:00:00+00:00,36.39700671870367,36.86770069259179,36.06079935477318,36.656368255615234,408500
2020-08-04 00:00:00+00:00,36.50266639056665,36.80045261977348,36.24330490017066,36.66596603393555,332100
2020-08-05 00:00:00+00:00,37.03099201761848,37.30956586458424,36.51226906072733,37.10784149169922,399200
2020-08-06 00:00:00+00:00,37.06942000837096,37.06942000837096,35.64773759255278,36.25291442871094,934700
2020-08-07 00:00:00+00:00,35.92631651956912,37.453665354261275,35.92631651956912,36.49306869506836,684600
2020-08-10 00:00:00+00:00,36.8388752011224,37.11744907231909,36.397001679876915,36.57951736450195,563200
2020-08-11 00:00:00+00:00,37.0886286962296,37.5016854536971,36.526680664925415,36.64675521850586,475100
2020-08-12 00:00:00+00:00,37.25193286584376,37.33838670152335,36.48345636223914,36.521881103515625,454600
2020-08-13 00:00:00+00:00,36.32976166594522,36.95415089672867,36.300944941700934,36.72360610961914,502700
2020-08-14 00:00:00+00:00,36.35857513162768,36.54205087598154,35.79662707291706,36.04158020019531,465500
2020-08-17 00:00:00+00:00,36.128040142952024,36.128040142952024,35.474834135934614,35.570892333984375,424700
2020-08-18 00:00:00+00:00,35.40759257608047,35.66695410743016,35.0905939274135,35.34035110473633,585300
2020-08-19 00:00:00+00:00,35.657343115067626,35.875399676459985,35.301923415551116,35.77261734008789,356800
2020-08-20 00:00:00+00:00,35.48443046759654,36.281727255819554,35.48443046759654,36.08960723876953,357900
2020-08-21 00:00:00+00:00,35.78222476695629,36.031978280516896,35.52766724417759,35.570892333984375,291500
2020-08-24 00:00:00+00:00,35.897491898770625,35.897491898770625,35.31152741939631,35.70537185668945,363600
2020-08-25 00:00:00+00:00,35.86867212476732,36.075200511174295,35.695764468036614,35.90709686279297,282100
2020-08-26 00:00:00+00:00,35.94552211207172,36.464245142521676,35.6381315009277,36.368186950683594,368100
2020-08-27 00:00:00+00:00,36.68518004938108,37.626564206177235,36.502668028417574,37.299964904785156,470600
2020-08-28 00:00:00+00:00,37.520900244959776,37.520900244959776,36.50266664566532,37.223114013671875,278400
2020-08-31 00:00:00+00:00,37.165480870997484,37.20390561417718,36.243309020996094,36.243309020996094,402100
2020-09-01 00:00:00+00:00,36.02237317074236,36.97336543477949,36.01276881689303,36.90612030029297,630800
2020-09-02 00:00:00+00:00,36.819674242454255,36.91573244923728,36.166468176049726,36.81006622314453,334700
2020-09-03 00:00:00+00:00,36.69478613577587,36.704390488211736,34.706351722539196,35.061771392822266,876800
2020-09-04 00:00:00+00:00,35.47482864301358,35.59970721265037,33.46718183380041,34.21644592285156,364000
2020-09-08 00:00:00+00:00,33.55363454647182,35.08098306014656,33.31348543214802,34.69674301147461,533500
2020-09-09 00:00:00+00:00,35.12901747516616,35.46522482042959,34.78320211181792,35.33074188232422,520100
2020-09-10 00:00:00+00:00,35.426802114954285,35.62852651285205,34.7832005150711,34.792808532714844,427900
2020-09-11 00:00:00+00:00,34.27408786018828,34.87926475973729,33.793789547869935,34.158817291259766,434100
2020-09-14 00:00:00+00:00,34.581478842127886,35.35956343525449,34.43738788119821,35.17704772949219,324400
2020-09-15 00:00:00+00:00,35.49404657661921,35.49404657661921,34.956111139105005,35.24428939819336,415600
2020-09-16 00:00:00+00:00,35.54206736246745,36.387393233872714,35.244281154576456,36.02236557006836,446100
2020-09-17 00:00:00+00:00,35.39798151178393,35.99355401299255,35.21546948589519,35.935916900634766,414200
2020-09-18 00:00:00+00:00,36.406609044862776,36.406609044862776,34.446991293078426,34.744773864746094,1076600
2020-09-21 00:00:00+00:00,34.02432714854304,34.10117662942962,33.06373062377037,33.57284927368164,576500
2020-09-22 00:00:00+00:00,33.57284938825306,34.01472291170405,33.15979258804042,33.80339050292969,462000
2020-09-23 00:00:00+00:00,33.70733288653596,34.38935555354614,33.111764055089395,33.121368408203125,387600
2020-09-24 00:00:00+00:00,33.28466964779735,34.024325716073044,32.69870520605433,33.49599838256836,412300
2020-09-25 00:00:00+00:00,33.3038803617414,34.01952742409288,33.3038803617414,33.774574279785156,241800
2020-09-28 00:00:00+00:00,34.22605869914766,34.61990316795196,33.95228880820303,34.48542022705078,315200
2020-09-29 00:00:00+00:00,34.55266003984005,34.715959698989955,33.899454074470135,34.667930603027344,383200
2020-09-30 00:00:00+00:00,35.10020108656822,36.195280638091205,35.05217198883893,35.79182815551758,642000
2020-10-01 00:00:00+00:00,36.0704017848632,36.6851830257614,35.69576969521494,36.54109573364258,515900
2020-10-02 00:00:00+00:00,35.80142925569031,36.32975655739296,35.292314322243975,36.1568489074707,298500
2020-10-05 00:00:00+00:00,36.397000647923,37.34799279131283,36.17606389356442,37.29035568237305,310000
2020-10-06 00:00:00+00:00,37.51129180825874,38.32780101482725,37.030993568295415,37.08863067626953,340900
2020-10-07 00:00:00+00:00,37.319171920713764,37.64577487170097,36.72360312693173,36.99256896972656,336700
2020-10-08 00:00:00+00:00,37.39602427149558,38.04923022365677,37.06942129541498,38.0300178527832,295800
2020-10-09 00:00:00+00:00,38.22213668625944,38.88494697066711,38.02905657913963,38.836917877197266,258000
2020-10-12 00:00:00+00:00,38.856132908048615,39.34603555800189,38.43346806204912,38.99061584472656,322200
2020-10-13 00:00:00+00:00,38.58716444306982,38.90416308638232,37.962778839080045,38.11647415161133,283200
2020-10-14 00:00:00+00:00,38.35662377006191,38.35662377006191,37.87632545454837,37.924354553222656,293900
2020-10-15 00:00:00+00:00,37.482474545561125,38.53912919247814,37.07902212433401,38.423858642578125,260000
2020-10-16 00:00:00+00:00,38.28937982322069,38.58716241437762,37.97238119657417,38.32780456542969,282900
2020-10-19 00:00:00+00:00,38.48150246800325,38.808105470060454,37.684205503069215,37.76105499267578,165800
