"('date', '')","('open', 'BTU')","('high', 'BTU')","('low', 'BTU')","('close', 'BTU')","('volume', 'BTU')"
2019-03-25 00:00:00+00:00,27.310278494224573,27.451782164280893,26.800863122841672,26.819730758666992,622400
2019-03-26 00:00:00+00:00,27.083874684043685,27.263113653685483,26.40465588232533,26.772565841674805,979200
2019-03-27 00:00:00+00:00,26.631064159391272,26.895205724097064,26.470692816412257,26.55559539794922,766100
2019-03-28 00:00:00+00:00,26.53672600711314,26.904637769274313,26.3008859182506,26.753700256347656,669900
2019-03-29 00:00:00+00:00,27.178207680501085,27.21971612073288,26.687661729139776,26.72539520263672,874100
2019-04-01 00:00:00+00:00,27.121607512359013,27.5366865311395,26.9895376515585,27.046138763427734,607800
2019-04-02 00:00:00+00:00,27.046137822031437,27.065005458436755,26.41408639698798,26.51785659790039,833600
2019-04-03 00:00:00+00:00,26.659363921888072,26.73483267852394,25.565066051009477,25.69713592529297,900000
2019-04-04 00:00:00+00:00,25.631101767798746,26.640497093251174,25.583934468210504,26.451826095581055,1131400
2019-04-05 00:00:00+00:00,26.423519277581526,26.508421839075947,26.083909031603838,26.404651641845703,855100
2019-04-08 00:00:00+00:00,26.31975401873455,26.64049668915746,26.27258671986176,26.489559173583984,451300
2019-04-09 00:00:00+00:00,26.291453413278425,26.32918689115574,25.914107838602984,25.97071075439453,1106600
2019-04-10 00:00:00+00:00,25.970707274670865,26.414085926395597,25.75845086718468,26.357484817504883,657900
2019-04-11 00:00:00+00:00,26.187682328643366,26.701813767742678,26.187682328643366,26.48012351989746,737500
2019-04-12 00:00:00+00:00,26.819733959438576,27.649890242342053,26.715963749331763,27.31028175354004,952500
2019-04-15 00:00:00+00:00,27.1687804409767,27.45178965765773,26.33862403054369,26.442394256591797,855600
2019-04-16 00:00:00+00:00,26.36691924830472,26.711245517643615,26.272582865083287,26.49898910522461,604900
2019-04-17 00:00:00+00:00,26.621631325887925,26.876339079938223,26.19712020178803,26.659366607666016,426000
2019-04-18 00:00:00+00:00,26.678231185417847,27.329148527497537,26.593328610482747,26.998973846435547,730200
2019-04-22 00:00:00+00:00,27.263117965033075,27.555559214882276,26.980110536058667,27.348020553588867,562200
2019-04-23 00:00:00+00:00,27.310280540459072,28.258356820256548,27.291412903220085,28.07440185546875,682700
2019-04-24 00:00:00+00:00,27.98950232491241,28.24421005733139,27.616874545927292,28.1593074798584,921800
2019-04-25 00:00:00+00:00,27.998936168992074,28.24421008198177,27.668759678455285,27.73479461669922,804600
2019-04-26 00:00:00+00:00,27.69705871548579,28.64985282517431,27.69705871548579,28.640419006347656,658300
2019-04-29 00:00:00+00:00,28.480047745454065,28.810224207820802,28.19703857800388,28.206472396850586,888500
2019-04-30 00:00:00+00:00,28.29137514352469,28.385711533262853,27.102740951184586,27.14047622680664,1100700
2019-05-01 00:00:00+00:00,27.631026485628702,27.631026485628702,25.357526306907154,25.621667861938477,1456200
2019-05-02 00:00:00+00:00,25.659403257115798,26.33862208829251,25.102820484602063,26.027313232421875,1046300
2019-05-03 00:00:00+00:00,26.29145399804722,27.498954106051023,26.187683782771735,27.366884231567383,712800
2019-05-06 00:00:00+00:00,26.819733731353836,27.75366021642167,26.819733731353836,27.54612159729004,614800
2019-05-07 00:00:00+00:00,27.29141386237999,27.508386300303076,27.017838510750636,27.329147338867188,431500
2019-05-08 00:00:00+00:00,27.225383087863477,27.348019154326412,26.668800279949686,26.678234100341797,587000
2019-05-09 00:00:00+00:00,26.536724117977432,27.508385862673137,26.437671719542756,27.38574981689453,533100
2019-05-10 00:00:00+00:00,27.470653208667798,27.932899547842972,27.1121752807739,27.923465728759766,528500
2019-05-13 00:00:00+00:00,27.45178612015582,27.480085778655067,25.810339352468752,25.980144500732422,608500
2019-05-14 00:00:00+00:00,26.140512192974857,26.98953787461469,26.02825281036665,26.810298919677734,837200
2019-05-15 00:00:00+00:00,26.536727426627344,26.942372689060594,26.37635608564948,26.80086898803711,335900
2019-05-16 00:00:00+00:00,26.970670941889246,27.215944834178927,26.442389681205217,26.527292251586914,337100
2019-05-17 00:00:00+00:00,26.272585982224015,26.28201980159713,25.02735061404595,25.112253189086914,615900
2019-05-20 00:00:00+00:00,25.046217734789092,25.35752659275954,24.819811456203052,25.17828941345215,347800
2019-05-21 00:00:00+00:00,25.386919022968527,25.78521964845181,25.11190110615171,25.159318923950195,454600
2019-05-22 00:00:00+00:00,24.8558506898575,25.05500190999334,23.879067142997116,24.002349853515625,938800
2019-05-23 00:00:00+00:00,23.556632770334687,23.888550258463223,22.98478637057728,23.186782836914062,1329100
2019-05-24 00:00:00+00:00,23.461801054000535,23.84113458506181,23.25316806411807,23.7083683013916,698300
2019-05-28 00:00:00+00:00,23.73681799608364,24.01183411623323,23.509217887020398,23.594566345214844,868700
2019-05-29 00:00:00+00:00,23.03505245234649,23.385935304632817,22.84538477465305,23.215234756469727,1069400
2019-05-30 00:00:00+00:00,23.167821048920377,23.395421199538035,22.4138947586471,22.447086334228516,659000
2019-05-31 00:00:00+00:00,22.162582616019932,22.371215597731307,21.925498942291373,22.304832458496094,918200
2019-06-03 00:00:00+00:00,22.39018194266116,22.778999009272994,22.314315242073604,22.485013961791992,677200
2019-06-04 00:00:00+00:00,22.617782359096854,23.17729996201626,22.46604895581073,22.85486602783203,1141500
2019-06-05 00:00:00+00:00,22.722103026137813,22.760037289847414,21.972919405925733,22.200519561767578,495300
2019-06-06 00:00:00+00:00,22.16258184916083,22.49449753385212,21.90653105628056,22.029813766479492,462400
2019-06-07 00:00:00+00:00,22.039295660696208,22.352246003131388,21.82117913904844,22.247928619384766,348500
2019-06-10 00:00:00+00:00,22.304832003202907,22.58933168234793,22.209998173886284,22.39966583251953,457100
2019-06-11 00:00:00+00:00,22.58933386475638,22.802709549132295,22.134133610624442,22.16258430480957,535200
2019-06-12 00:00:00+00:00,21.84014965134477,22.485015753317203,21.328048024972727,21.35649871826172,416700
2019-06-13 00:00:00+00:00,21.745316306484455,21.76428343577173,21.043548802100325,21.10993194580078,775300
2019-06-14 00:00:00+00:00,21.01509714630779,21.081480286969892,20.521962660239453,20.616796493530273,451900
2019-06-17 00:00:00+00:00,20.569380453597187,21.043547810608064,20.313329646698133,20.996129989624023,1626100
2019-06-18 00:00:00+00:00,21.1004490290984,22.039300251988195,20.958199172685717,21.30908203125,571800
2019-06-19 00:00:00+00:00,22.285864329930096,22.75054809251887,22.077231357585585,22.115163803100586,1260400
2019-06-20 00:00:00+00:00,22.380699389207898,22.71261689756237,22.209998852979602,22.29534912109375,790900
2019-06-21 00:00:00+00:00,22.219482844378042,22.968666334803558,22.219482844378042,22.579849243164062,1726700
2019-06-24 00:00:00+00:00,22.665199512919557,23.091950861697022,22.57036567887957,22.579849243164062,1091800
2019-06-25 00:00:00+00:00,22.62726633422887,22.62726633422887,21.603064939026822,21.62203025817871,681100
2019-06-26 00:00:00+00:00,21.802213442644565,22.285864332447883,21.745313869963233,21.811697006225586,665700
2019-06-27 00:00:00+00:00,21.91601755546652,22.039300282178374,21.612550712355745,21.764284133911133,770000
2019-06-28 00:00:00+00:00,21.86859709766737,22.86434959163802,21.802213959830297,22.85486602783203,1974100
2019-07-01 00:00:00+00:00,23.02557038676937,23.291102982262903,22.760035982470693,22.930736541748047,731900
2019-07-02 00:00:00+00:00,23.01608576614562,23.072985347027622,21.721608996048364,21.764284133911133,590600
2019-07-03 00:00:00+00:00,21.821181022754523,22.143614955982912,21.669447619918202,21.7927303314209,624100
2019-07-05 00:00:00+00:00,21.764284277112196,22.428117548583536,21.612550854558457,22.28586769104004,1173800
2019-07-08 00:00:00+00:00,22.247929402320082,22.997114623220344,22.247929402320082,22.522947311401367,635900
2019-07-09 00:00:00+00:00,22.28586628870318,22.3996672528601,21.1478638823538,21.73583221435547,797600
2019-07-10 00:00:00+00:00,21.87807924160054,22.219480281240045,21.811696108071686,22.00136375427246,874500
2019-07-11 00:00:00+00:00,21.991883936888552,21.991883936888552,21.214249710861957,21.773765563964844,802300
2019-07-12 00:00:00+00:00,21.697899805818743,22.27638462270599,21.697899805818743,22.0393009185791,710500
2019-07-15 00:00:00+00:00,22.13413093276113,22.304831459609925,21.735830306382212,21.811697006225586,491900
2019-07-16 00:00:00+00:00,21.60306448227792,22.172063838511697,21.403913260552223,21.7927303314209,909000
2019-07-17 00:00:00+00:00,21.821182264006417,21.95394854683912,21.318564208017715,21.669448852539062,637700
2019-07-18 00:00:00+00:00,21.441848754882812,21.716864885116223,21.35649848475401,21.441848754882812,589800
2019-07-19 00:00:00+00:00,21.365978931048186,21.716861715878554,21.365978931048186,21.565128326416016,765200
2019-07-22 00:00:00+00:00,21.51771354739989,22.1720631484648,21.51771354739989,21.82118034362793,966700
2019-07-23 00:00:00+00:00,22.08671781191838,22.409149971813246,21.868599438641358,22.228967666625977,825000
2019-07-24 00:00:00+00:00,22.03929853545813,22.503982328243715,22.034557657762477,22.361732482910156,559800
2019-07-25 00:00:00+00:00,22.333281049643688,22.485014454141275,21.451331314303292,21.479780197143555,550700
2019-07-26 00:00:00+00:00,21.489262631579624,21.735829853130188,21.35649636182346,21.603063583374023,588400
2019-07-29 00:00:00+00:00,21.63151292355314,21.802213450463146,20.85387879767847,20.901296615600586,622700
2019-07-30 00:00:00+00:00,20.673696586297385,21.375465884892836,20.322813745804627,20.97716522216797,1324700
2019-07-31 00:00:00+00:00,20.97716569866599,21.603066495907456,19.649495586888325,19.9719295501709,2338300
2019-08-01 00:00:00+00:00,19.734847441674354,19.83916485251004,16.927777193779068,17.64851188659668,2364700
2019-08-02 00:00:00+00:00,17.449353723221744,17.686437338506835,17.155370546733476,17.468320846557617,1482600
2019-08-05 00:00:00+00:00,16.90880630353943,17.345041171931143,16.747589344821474,17.11743927001953,1347200
2019-08-06 00:00:00+00:00,17.013125600819976,17.29762529693603,16.65275738968102,16.965707778930664,1362700
2019-08-07 00:00:00+00:00,16.41567537430086,16.823459639950556,16.31135977315697,16.74759292602539,1271400
2019-08-08 00:00:00+00:00,16.87087094602946,17.76230403790809,16.87087094602946,17.544187545776367,1355200
2019-08-09 00:00:00+00:00,17.506256323388413,17.553674139959494,17.05105613713454,17.19330596923828,993100
2019-08-12 00:00:00+00:00,17.11743959503426,17.515740217735125,16.97518976024212,17.48729133605957,794400
2019-08-13 00:00:00+00:00,17.458841850095926,18.56839353211224,17.27865774889877,17.819210052490234,1079600
2019-08-14 00:00:00+00:00,17.278661250040265,17.91404570624598,17.231245228498683,17.37349510192871,1264500
2019-08-15 00:00:00+00:00,17.35452413297986,17.96620044318285,17.2976245579485,17.904558181762695,888000
2019-08-16 00:00:00+00:00,17.989907093023618,18.407174832353736,17.895075078052688,18.189058303833008,1046200
2019-08-19 00:00:00+00:00,17.857141051761335,18.691674732213308,17.705407655315522,18.558908462524414,1118800
2019-08-20 00:00:00+00:00,18.35349404834478,18.649673571032743,17.799354243289617,18.487253189086914,752800
2019-08-21 00:00:00+00:00,18.678335923352446,19.00317670656787,18.57801792855833,18.783432006835938,661700
2019-08-22 00:00:00+00:00,18.697444958142036,19.012731391759964,17.32642687189664,17.37897491455078,876900
2019-08-23 00:00:00+00:00,17.101902626982373,17.21655305779027,16.33757249595229,16.729291915893555,726000
2019-08-26 00:00:00+00:00,16.863050064303362,17.226108261165212,16.614642303899693,17.11145782470703,530000
2019-08-27 00:00:00+00:00,17.206996421967034,17.531837140162366,16.528651926098004,16.614639282226562,679600
2019-08-28 00:00:00+00:00,16.585982865501673,16.968147991417297,16.499995484382275,16.633752822875977,723900
2019-08-29 00:00:00+00:00,16.85349487377374,17.278653622926075,16.85349487377374,17.168781280517578,546600
2019-08-30 00:00:00+00:00,17.378975394718378,17.88534348016101,17.378975394718378,17.608274459838867,563900
2019-09-03 00:00:00+00:00,17.20699865234837,17.665596729606758,17.082793867482494,17.57005500793457,725000
2019-09-04 00:00:00+00:00,17.91400641956111,18.019102507027434,17.70381606693544,17.770694732666016,1073200
2019-09-05 00:00:00+00:00,17.875787459229404,17.937889853051253,15.678336923157241,15.821648597717285,2248700
2019-09-06 00:00:00+00:00,15.850313813838223,16.45222365764541,15.707002119818137,16.15604591369629,1501000
2019-09-09 00:00:00+00:00,16.15604340162931,17.197444343787662,16.03184043873916,17.168781280517578,1328600
2019-09-10 00:00:00+00:00,17.321646887669903,18.171966187712254,17.292985647399902,17.818462371826172,1557000
2019-09-11 00:00:00+00:00,17.999995118536656,18.429932033114405,17.388530904299063,17.70381736755371,1279800
2019-09-12 00:00:00+00:00,17.522286031893312,18.305724912985564,17.436298659841054,17.550949096679688,1100400
2019-09-13 00:00:00+00:00,17.684707609360224,17.813688676105258,17.41719112029938,17.44585418701172,1570300
2019-09-16 00:00:00+00:00,18.15285733103842,18.34394076870888,17.79839862932068,17.94266700744629,836500
2019-09-17 00:00:00+00:00,17.579607319063832,18.210180057579667,17.01591323125323,17.694257736206055,820600
2019-09-18 00:00:00+00:00,17.350312651725417,17.51273305366928,16.15126925965972,16.643306732177734,929200
2019-09-19 00:00:00+00:00,16.75795590137714,16.939483178544656,16.19426171535683,16.270694732666016,880100
2019-09-20 00:00:00+00:00,15.984070685092686,16.15604544181664,14.636937520497726,14.80891227722168,2760700
2019-09-23 00:00:00+00:00,14.73247777401302,14.952222464497112,14.283433127221665,14.35986614227295,1242100
2019-09-24 00:00:00+00:00,14.235662589145594,14.904452852801553,13.566873236643067,13.853497505187988,1362000
2019-09-25 00:00:00+00:00,13.843943676388708,14.608274784502937,13.777065011943009,14.321650505065918,1037900
2019-09-26 00:00:00+00:00,14.23566262510525,14.378975215316437,14.025472283974336,14.312095642089844,570200
2019-09-27 00:00:00+00:00,14.254771759749516,14.636936856061784,14.216555250118288,14.28343391418457,562900
2019-09-30 00:00:00+00:00,14.216555270617892,14.369421309363224,13.815281463334662,14.063689231872559,1201200
2019-10-01 00:00:00+00:00,14.092349960301387,14.627381952922008,13.433115007133756,13.652859687805176,1015000
2019-10-02 00:00:00+00:00,13.499995069521363,14.092351426942567,13.270696010742858,13.863052368164062,1050000
2019-10-03 00:00:00+00:00,13.68152276183035,14.015917893658328,13.547765438021903,13.853497505187988,572800
2019-10-04 00:00:00+00:00,13.882159564077524,14.121012967711392,13.605089652308372,14.035025596618652,658000
2019-10-07 00:00:00+00:00,14.082797008835904,14.140122228851348,13.834389240691413,13.84394359588623,566000
2019-10-08 00:00:00+00:00,13.700629506985077,13.74840036341797,13.280247063759573,13.414005279541016,759200
2019-10-09 00:00:00+00:00,13.538209983883107,13.88215853151763,13.538209983883107,13.777063369750977,524000
2019-10-10 00:00:00+00:00,13.929929188510247,14.436298104069294,13.929929188510247,14.101903915405273,764000
2019-10-11 00:00:00+00:00,14.407636163878191,15.047763310950579,14.269101673862837,14.818464279174805,1444600
2019-10-14 00:00:00+00:00,14.541395159844527,14.890120903074632,14.359866066688165,14.742032051086426,682600
2019-10-15 00:00:00+00:00,14.589166337624627,15.339165879575031,14.570057627972004,15.114643096923828,627500
2019-10-16 00:00:00+00:00,14.980886985287114,15.391715164502838,14.885345251605575,15.009549140930176,592800
2019-10-17 00:00:00+00:00,15.181523484415626,15.38216039077014,14.9522235120437,15.257956504821777,505900
2019-10-18 00:00:00+00:00,15.171967397070002,15.343941217774859,14.484069380790462,14.71336841583252,784200
2019-10-21 00:00:00+00:00,14.885344832355372,15.324836065989254,14.570058395701325,14.59872055053711,650200
2019-10-22 00:00:00+00:00,14.57005862451418,15.20063150772499,14.57005862451418,15.152860641479492,770300
2019-10-23 00:00:00+00:00,15.18152272957795,16.00317811366743,14.866236308290507,15.554134368896484,710700
2019-10-24 00:00:00+00:00,15.73566209059852,15.831203819641743,14.971331902866567,15.105090141296387,586100
2019-10-25 00:00:00+00:00,15.047763379608725,15.487252736940864,14.713368273378297,15.057317733764648,891900
2019-10-28 00:00:00+00:00,15.10509016460559,15.668783451139397,15.06687365516002,15.324835777282715,959400
2019-10-29 00:00:00+00:00,13.883459526080962,14.596915802753806,11.964842719752932,12.032331466674805,4435100
2019-10-30 00:00:00+00:00,11.54062678522201,12.263723685458334,11.13087169119504,11.415289878845215,2470900
2019-10-31 00:00:00+00:00,11.09712795642871,11.222464870035479,9.834118226595363,10.152280807495117,3007400
2019-11-01 00:00:00+00:00,10.200488370047259,10.509009465416957,9.756988835720621,9.853402137756348,3243800
2019-11-04 00:00:00+00:00,10.055866924018892,10.441518200711828,9.944991377437649,10.03658390045166,1434700
2019-11-05 00:00:00+00:00,10.094433180194446,10.557214763962595,10.064545042002997,10.412595748901367,1544300
2019-11-06 00:00:00+00:00,10.402955102538991,10.65844969785784,10.229411534438238,10.480085372924805,1571700
2019-11-07 00:00:00+00:00,10.547573994987042,10.701835453254589,10.1908462691406,10.470443725585938,1271200
2019-11-08 00:00:00+00:00,10.393312614311277,10.653627942053085,10.248693600764895,10.25833511352539,1228600
2019-11-11 00:00:00+00:00,10.123356953483379,10.296900509771987,10.026943662330757,10.1329984664917,1254900
2019-11-12 00:00:00+00:00,10.152279903539466,10.248693188334006,9.284564018249512,9.284564018249512,1395100
2019-11-13 00:00:00+00:00,9.159228908091062,9.438826385348909,8.966403220234858,9.352054595947266,1617200
2019-11-14 00:00:00+00:00,9.390618133873433,9.554520170497662,9.188150966247342,9.30384635925293,1071400
2019-11-15 00:00:00+00:00,9.303847487369282,9.390619272511097,8.869989481125574,9.168869972229004,1401400
2019-11-18 00:00:00+00:00,9.197792732227036,9.217075757991765,8.44577219724289,8.667521476745605,1387700
2019-11-19 00:00:00+00:00,8.73501205444336,8.812142326580423,8.3397182604092,8.73501205444336,1275200
2019-11-20 00:00:00+00:00,8.60967482093876,8.918195898327674,8.508440767754687,8.638598442077637,1674600
2019-11-21 00:00:00+00:00,8.619315231590976,8.797679550326723,8.47469620950872,8.696446418762207,1106800
2019-11-22 00:00:00+00:00,8.763935767335303,9.429184601269148,8.677163980416676,9.111021995544434,1746600
2019-11-25 00:00:00+00:00,9.149585151440043,9.612367608341033,8.942297242997478,9.467747688293457,1551600
2019-11-26 00:00:00+00:00,9.49667329128455,9.930531261256903,9.188151312188307,9.255640983581543,1584900
2019-11-27 00:00:00+00:00,9.207435559921464,9.496674551438474,9.159228908091062,9.352054595947266,939200
2019-11-29 00:00:00+00:00,9.352053407872871,9.52559696462938,9.091738992203398,9.332771301269531,656600
2019-12-02 00:00:00+00:00,9.390618450064009,9.544878979265551,8.561467645873083,8.744651794433594,1934400
2019-12-03 00:00:00+00:00,8.648239820847728,8.918195759356331,8.339717828801142,8.773576736450195,1866900
2019-12-04 00:00:00+00:00,8.860348889974397,8.860348889974397,8.455415382922174,8.725371360778809,1540100
2019-12-05 00:00:00+00:00,8.812141570697387,9.019428584619334,8.657880120190043,8.89891242980957,1595700
2019-12-06 00:00:00+00:00,8.937477848026575,9.371335790671552,8.908553310909078,9.284564018249512,1358200
2019-12-09 00:00:00+00:00,9.284564186960228,9.622008850942406,9.284564186960228,9.515954971313477,1083800
2019-12-10 00:00:00+00:00,9.515955474230925,9.593085739758335,9.323129810412397,9.554520606994629,1043300
2019-12-11 00:00:00+00:00,9.554519008053909,9.747344639603229,9.289383879606735,9.506312370300293,1042800
2019-12-12 00:00:00+00:00,9.564160175985405,9.853399072653474,9.371334551361729,9.766627311706543,1948200
2019-12-13 00:00:00+00:00,9.747345823862792,10.219769827887484,9.73770523071289,9.73770523071289,2887600
2019-12-16 00:00:00+00:00,9.795552366704598,10.296899983952038,9.78591085418863,9.949812889099121,1693300
2019-12-17 00:00:00+00:00,9.872681796236071,9.9690950743435,9.053172610183571,9.236356735229492,2299100
2019-12-18 00:00:00+00:00,9.159227347862258,9.40025964649021,8.802499656228715,9.30384635925293,1674900
2019-12-19 00:00:00+00:00,9.342412091359328,9.429183871562856,8.7542935758742,8.763935089111328,2662200
2019-12-20 00:00:00+00:00,8.812140128269371,8.894091136904352,8.648238110999412,8.715726852416992,5583600
2019-12-23 00:00:00+00:00,8.812143154956233,8.947120684151821,8.436132353342543,8.725371360778809,2880200
2019-12-24 00:00:00+00:00,8.77357557208686,8.841064317891078,8.590390519953694,8.831422805786133,1071600
2019-12-26 00:00:00+00:00,8.86999019767874,9.197794337155647,8.850708088014741,9.004968643188477,871900
2019-12-27 00:00:00+00:00,9.072456094079184,9.342412026590027,9.014608853988083,9.197793006896973,1260700
2019-12-30 00:00:00+00:00,9.217076866318259,9.272995992722585,8.812142471219557,8.821783065795898,1316200
2019-12-31 00:00:00+00:00,8.821781742099143,8.91819502911896,8.677162731034665,8.792858123779297,2246000
2020-01-02 00:00:00+00:00,8.947120010716423,10.229411958351191,8.947120010716423,9.631651878356934,5027100
2020-01-03 00:00:00+00:00,9.689499721446516,9.949814156273726,9.434005124025886,9.679858207702637,2016400
2020-01-06 00:00:00+00:00,9.63165087252204,9.882324695218772,9.487031854524467,9.554520606994629,1526600
2020-01-07 00:00:00+00:00,9.36169621705124,9.602728559488742,8.918196670187617,9.139945983886719,1790900
2020-01-08 00:00:00+00:00,9.159227765542,9.419543101274428,8.628956500485982,8.89891242980957,2306200
2020-01-09 00:00:00+00:00,8.715727434650855,8.826602065662215,8.195097733091863,8.686803817749023,2009700
2020-01-10 00:00:00+00:00,8.60003381725449,8.677164091174363,8.291512721574993,8.310794830322266,1905100
2020-01-13 00:00:00+00:00,8.291510461489834,9.082096013404836,8.22402080060711,8.715726852416992,2131300
2020-01-14 00:00:00+00:00,8.677163124084473,9.00496721144211,8.484337460775654,8.677163124084473,2306600
2020-01-15 00:00:00+00:00,8.667520059896402,8.74465031141655,8.050478047735224,8.127608299255371,2580100
2020-01-16 00:00:00+00:00,8.301150392890678,8.66751952472257,8.25294467826588,8.378280639648438,1667200
2020-01-17 00:00:00+00:00,8.455414136819222,8.542184998743474,8.166175172009082,8.262587547302246,1842800
2020-01-21 00:00:00+00:00,8.166175000482163,8.214381646848848,7.587697083012556,7.809447288513184,1954500
2020-01-22 00:00:00+00:00,7.819087134939704,7.819087134939704,7.385229198034199,7.645544052124023,2293000
2020-01-23 00:00:00+00:00,7.539490545470378,7.597338242578422,7.21168646879217,7.3466644287109375,2891200
2020-01-24 00:00:00+00:00,7.269534655040629,7.365947490041302,7.014040527355681,7.202045440673828,2004300
2020-01-27 00:00:00+00:00,6.9899366266801,7.25025148956026,6.748904329208372,7.192403793334961,1567100
2020-01-28 00:00:00+00:00,7.211687101233968,7.269534803415069,6.69105732187139,6.700698375701904,1957300
2020-01-29 00:00:00+00:00,6.700698006992297,6.7489046526902845,6.257198521608323,6.671774387359619,2179500
2020-01-30 00:00:00+00:00,6.575361361110752,6.941730110589416,6.565719848363419,6.729621887207031,1262000
2020-01-31 00:00:00+00:00,6.604285069220194,6.604285069220194,6.218633289030355,6.517513751983643,1991800
2020-02-03 00:00:00+00:00,6.507872132077292,6.633209039030908,6.266839830889245,6.5464372634887695,1401200
2020-02-04 00:00:00+00:00,6.700697980367502,7.221327729013452,6.662132847855405,7.144197463989258,3319800
2020-02-05 00:00:00+00:00,6.806753157182968,9.515956576052721,6.806753157182968,8.976044654846191,9613500
2020-02-06 00:00:00+00:00,9.111020423464314,9.111020423464314,8.079402511357484,8.628955841064453,3733000
2020-02-07 00:00:00+00:00,8.571110624452023,8.619316358471599,7.94442596807772,8.195099830627441,2318500
2020-02-10 00:00:00+00:00,8.117968136830699,8.224022020426533,7.809447079486249,8.011914253234863,2230300
2020-02-11 00:00:00+00:00,8.166175078485672,8.233663832364504,7.761240716282066,7.78052282333374,1767900
2020-02-12 00:00:00+00:00,7.92514264615621,8.16617495724824,7.365947298247276,7.443077564239502,2058400
2020-02-13 00:00:00+00:00,7.3948710651716985,7.491283893585205,7.182762382929355,7.491283893585205,1287400
2020-02-14 00:00:00+00:00,7.48164358717539,7.568414911539817,7.115274342912819,7.18276309967041,1130900
2020-02-18 00:00:00+00:00,7.0767088193866,7.192404218679192,6.74890472832494,7.115273952484131,2213400
2020-02-19 00:00:00+00:00,7.124915115475008,7.49128434526904,7.086349981784337,7.452719211578369,1759800
2020-02-20 00:00:00+00:00,7.423795002838076,7.568414481539109,7.173121638191249,7.259893417358398,1770100
2020-02-21 00:00:00+00:00,7.221328029147017,7.221328029147017,6.546437722402821,6.691057205200195,2493100
2020-02-24 00:00:00+00:00,6.440383091824306,6.777828690159046,6.1029379532222086,6.450024604797363,1647000
2020-02-25 00:00:00+00:00,6.469306492266782,6.469306492266782,5.96313860760323,6.218632698059082,2093000
2020-02-26 00:00:00+00:00,6.218633636900781,6.218633636900781,5.273786929460626,5.302711009979248,2435300
2020-02-27 00:00:00+00:00,5.215939490600084,5.765493370243831,4.849570697236939,5.726928234100342,2719300
2020-02-28 00:00:00+00:00,5.418406401169326,5.9968838727286835,5.3894827804443235,5.630515098571777,3798700
2020-03-02 00:00:00+00:00,5.678720889940296,5.7558511527995835,4.7290539538195295,4.945982933044434,2946500
2020-03-03 00:00:00+00:00,4.974907007353799,5.109885439451547,4.724233630104373,4.907418251037598,3429800
2020-03-04 00:00:00+00:00,4.965266322617639,5.3123530228071845,4.724233981322926,4.936342239379883,2610900
2020-03-05 00:00:00+00:00,4.839928176342063,4.859210740401888,4.52176563948865,4.7338738441467285,1986100
2020-03-06 00:00:00+00:00,4.627820011643053,4.791721577700486,4.338581088515639,4.483200550079346,1786000
2020-03-09 00:00:00+00:00,3.7601043252523034,4.020419215322627,3.4901479216043856,3.6251261234283447,3281800
2020-03-10 00:00:00+00:00,3.9722120602515325,4.030059755140717,3.374452086664019,3.6444082260131836,3229300
2020-03-11 00:00:00+00:00,3.499789455384088,3.5238925498682,2.6706381319643135,2.7477684020996094,2516900
2020-03-12 00:00:00+00:00,2.5067357875740957,2.757409366331505,2.4199642437271764,2.4874532222747803,2254400
2020-03-13 00:00:00+00:00,2.6995617352143633,3.3648109436035156,2.545301209118084,3.3648109436035156,3085200
2020-03-16 00:00:00+00:00,2.670637673210256,3.4130170853377977,2.6320725447672095,3.3262455463409424,2740300
2020-03-17 00:00:00+00:00,3.326245920098556,5.119526203268401,3.326245920098556,4.193962097167969,4907000
2020-03-18 00:00:00+00:00,3.9818538546670528,3.9818538546670528,2.6899205314257704,3.171985149383545,2680100
2020-03-19 00:00:00+00:00,3.133419914947769,3.755283233525021,2.8923876137979407,3.6733322143554688,2714800
2020-03-20 00:00:00+00:00,3.60584309692131,3.789027693979081,2.9791590458779087,3.191267490386963,3313500
2020-03-23 00:00:00+00:00,3.4130180417221223,3.692615531148367,2.815257923619993,3.065931558609009,2315200
2020-03-24 00:00:00+00:00,3.3166046267174063,3.470865157349448,2.950235406733663,3.171985149383545,1753100
2020-03-25 00:00:00+00:00,3.3166043631472637,3.3166043631472637,2.897208234021276,3.008082866668701,2033500
2020-03-26 00:00:00+00:00,3.0273656890952605,3.1430610789360225,2.4681706152659904,2.738126754760742,4058800
2020-03-27 00:00:00+00:00,2.7284855705047057,2.842252845863745,2.516377118294026,2.709203004837036,2305300
2020-03-30 00:00:00+00:00,2.709203050172209,2.7284856161625486,2.4296056134459674,2.603148937225342,2081800
2020-03-31 00:00:00+00:00,2.6031490702411526,2.7959749698638916,2.439247021081875,2.7959749698638916,1960000
2020-04-01 00:00:00+00:00,2.689920485906211,3.0948548316955566,2.477812030010188,3.0948548316955566,1764400
2020-04-02 00:00:00+00:00,3.065931104006095,3.6636911334749693,3.037007253857568,3.2683982849121094,2781200
2020-04-03 00:00:00+00:00,3.2587569800186964,3.2780395466570993,2.8490018642868145,2.902029037475586,2297000
2020-04-06 00:00:00+00:00,2.97915946914951,3.2298330792086953,2.930953049881655,3.152702808380127,1999400
2020-04-07 00:00:00+00:00,3.220191477039691,3.316604535911324,2.834539931152108,2.892387628555298,2515300
2020-04-08 00:00:00+00:00,2.8056164128349375,2.8923879691577876,2.7188446266457444,2.863464117050171,2548500
