"('date', '')","('open', 'APTV')","('high', 'APTV')","('low', 'APTV')","('close', 'APTV')","('volume', 'APTV')"
2025-01-27 00:00:00+00:00,64.11000061035156,64.30999755859375,63.13999938964844,64.16999816894531,3603600
2025-01-28 00:00:00+00:00,63.70000076293945,64.31999969482422,62.34000015258789,62.79999923706055,3486700
2025-01-29 00:00:00+00:00,62.709999084472656,63.09000015258789,62.279998779296875,62.68000030517578,2194200
2025-01-30 00:00:00+00:00,63.290000915527344,64.05000305175781,62.560001373291016,62.90999984741211,3086800
2025-01-31 00:00:00+00:00,62.599998474121094,63.7599983215332,61.619998931884766,62.41999816894531,4076100
2025-02-03 00:00:00+00:00,56.77000045776367,61.119998931884766,56.220001220703125,60.68000030517578,6101100
2025-02-04 00:00:00+00:00,61.5,62.36000061035156,60.66999816894531,61.400001525878906,3130600
2025-02-05 00:00:00+00:00,61.33000183105469,61.79999923706055,60.79999923706055,61.27000045776367,2926700
2025-02-06 00:00:00+00:00,65.0,65.76000213623047,63.02000045776367,63.47999954223633,7232600
2025-02-07 00:00:00+00:00,65.0,65.79000091552734,63.099998474121094,64.0999984741211,3824600
2025-02-10 00:00:00+00:00,65.12999725341797,65.2300033569336,63.34000015258789,63.97999954223633,2843000
2025-02-11 00:00:00+00:00,63.689998626708984,65.11000061035156,63.65999984741211,64.66000366210938,2245000
2025-02-12 00:00:00+00:00,64.23999786376953,65.94999694824219,63.90999984741211,65.44999694824219,2590700
2025-02-13 00:00:00+00:00,65.9000015258789,66.87000274658203,65.80000305175781,66.41000366210938,2452300
2025-02-14 00:00:00+00:00,67.11000061035156,67.4000015258789,66.08000183105469,67.0,2121500
2025-02-18 00:00:00+00:00,67.31999969482422,67.38999938964844,66.08999633789062,66.87999725341797,2894900
2025-02-19 00:00:00+00:00,67.16000366210938,67.5,66.31999969482422,66.66000366210938,1828100
2025-02-20 00:00:00+00:00,67.04000091552734,67.97000122070312,66.76000213623047,67.62000274658203,2617300
2025-02-21 00:00:00+00:00,67.66999816894531,68.18000030517578,66.25,66.68000030517578,3237300
2025-02-24 00:00:00+00:00,67.37999725341797,67.66000366210938,66.47000122070312,66.79000091552734,3000500
2025-02-25 00:00:00+00:00,66.97000122070312,67.61000061035156,65.95999908447266,66.6500015258789,3556500
2025-02-26 00:00:00+00:00,66.87999725341797,66.93000030517578,65.77999877929688,66.22000122070312,2907300
2025-02-27 00:00:00+00:00,65.55000305175781,66.7699966430664,65.11000061035156,65.31999969482422,3045300
2025-02-28 00:00:00+00:00,64.9000015258789,65.70999908447266,64.29000091552734,65.12000274658203,5230100
2025-03-03 00:00:00+00:00,65.83999633789062,66.68000030517578,63.02000045776367,64.01000213623047,3956600
2025-03-04 00:00:00+00:00,62.90999984741211,63.66999816894531,61.849998474121094,62.79999923706055,5651500
2025-03-05 00:00:00+00:00,64.12000274658203,65.5999984741211,63.970001220703125,65.08999633789062,4128400
2025-03-06 00:00:00+00:00,64.72000122070312,65.7300033569336,64.38999938964844,65.13999938964844,3261000
2025-03-07 00:00:00+00:00,65.0999984741211,67.20999908447266,65.0999984741211,66.83000183105469,4262700
2025-03-10 00:00:00+00:00,65.5,66.54000091552734,64.02999877929688,64.33999633789062,4225400
2025-03-11 00:00:00+00:00,64.7300033569336,65.19999694824219,62.88999938964844,63.189998626708984,4421000
2025-03-12 00:00:00+00:00,63.81999969482422,64.4000015258789,62.41999816894531,63.7599983215332,3046800
2025-03-13 00:00:00+00:00,63.130001068115234,64.20999908447266,62.060001373291016,62.16999816894531,3970600
2025-03-14 00:00:00+00:00,62.869998931884766,63.630001068115234,62.790000915527344,63.22999954223633,3780400
2025-03-17 00:00:00+00:00,62.959999084472656,64.0,62.369998931884766,62.650001525878906,4347600
2025-03-18 00:00:00+00:00,62.79999923706055,63.150001525878906,62.33000183105469,62.81999969482422,3146300
2025-03-19 00:00:00+00:00,63.13999938964844,63.36000061035156,62.279998779296875,62.72999954223633,3604100
2025-03-20 00:00:00+00:00,62.22999954223633,62.91999816894531,62.20000076293945,62.47999954223633,2683600
2025-03-21 00:00:00+00:00,61.720001220703125,62.599998474121094,61.09000015258789,62.45000076293945,9010700
2025-03-24 00:00:00+00:00,63.09000015258789,63.97999954223633,62.4900016784668,63.90999984741211,3766200
2025-03-25 00:00:00+00:00,64.5999984741211,64.70999908447266,63.810001373291016,64.48999786376953,2078500
2025-03-26 00:00:00+00:00,64.30999755859375,65.83000183105469,64.2699966430664,65.80000305175781,3372500
2025-03-27 00:00:00+00:00,63.900001525878906,63.900001525878906,61.63999938964844,62.25,6747900
2025-03-28 00:00:00+00:00,62.13999938964844,62.58000183105469,60.20000076293945,60.59000015258789,4530900
2025-03-31 00:00:00+00:00,59.720001220703125,60.02000045776367,58.86000061035156,59.5,4014600
2025-04-01 00:00:00+00:00,59.560001373291016,60.0,58.18000030517578,59.150001525878906,3339700
2025-04-02 00:00:00+00:00,58.7400016784668,61.060001373291016,58.27000045776367,60.779998779296875,2254300
2025-04-03 00:00:00+00:00,58.58000183105469,59.29999923706055,55.20000076293945,55.38999938964844,4064900
2025-04-04 00:00:00+00:00,53.06999969482422,53.77000045776367,50.099998474121094,53.0,5974200
2025-04-07 00:00:00+00:00,51.08000183105469,55.060001373291016,50.560001373291016,51.97999954223633,4147900
2025-04-08 00:00:00+00:00,53.43000030517578,53.560001373291016,48.34000015258789,49.36000061035156,4557600
2025-04-09 00:00:00+00:00,48.77000045776367,54.790000915527344,47.779998779296875,54.41999816894531,7430400
2025-04-10 00:00:00+00:00,52.349998474121094,52.84000015258789,47.88999938964844,49.41999816894531,6139700
2025-04-11 00:00:00+00:00,49.04999923706055,49.25,47.189998626708984,47.91999816894531,4486200
2025-04-14 00:00:00+00:00,48.880001068115234,50.52000045776367,47.79999923706055,50.099998474121094,5435400
2025-04-15 00:00:00+00:00,49.06999969482422,50.84000015258789,48.900001525878906,50.7400016784668,2916600
2025-04-16 00:00:00+00:00,50.779998779296875,53.11000061035156,50.209999084472656,50.709999084472656,3082200
2025-04-17 00:00:00+00:00,51.06999969482422,52.27000045776367,50.779998779296875,51.709999084472656,2759200
2025-04-21 00:00:00+00:00,51.4900016784668,51.81999969482422,50.060001373291016,50.9900016784668,1724900
2025-04-22 00:00:00+00:00,51.619998931884766,52.61000061035156,51.599998474121094,52.279998779296875,1548500
2025-04-23 00:00:00+00:00,54.43000030517578,55.4900016784668,53.290000915527344,53.310001373291016,2532200
2025-04-24 00:00:00+00:00,54.150001525878906,55.650001525878906,53.31999969482422,55.060001373291016,2513200
2025-04-25 00:00:00+00:00,54.970001220703125,56.16999816894531,54.5099983215332,55.93000030517578,1452000
2025-04-28 00:00:00+00:00,56.0,57.08000183105469,55.83000183105469,56.279998779296875,1798400
2025-04-29 00:00:00+00:00,55.900001525878906,57.95000076293945,55.75,57.650001525878906,1865200
2025-04-30 00:00:00+00:00,56.11000061035156,57.22999954223633,55.900001525878906,57.060001373291016,3439300
2025-05-01 00:00:00+00:00,55.20000076293945,58.540000915527344,55.0099983215332,56.959999084472656,3560800
2025-05-02 00:00:00+00:00,58.77000045776367,59.619998931884766,58.09000015258789,58.970001220703125,2463000
2025-05-05 00:00:00+00:00,58.25,59.4900016784668,58.25,58.779998779296875,1588100
2025-05-06 00:00:00+00:00,58.27000045776367,59.400001525878906,58.18000030517578,58.189998626708984,2141900
2025-05-07 00:00:00+00:00,58.650001525878906,59.439998626708984,58.22999954223633,58.91999816894531,2572900
2025-05-08 00:00:00+00:00,59.88999938964844,61.7400016784668,59.58000183105469,61.11000061035156,1955600
2025-05-09 00:00:00+00:00,61.720001220703125,62.52000045776367,61.5099983215332,61.970001220703125,1606600
2025-05-12 00:00:00+00:00,65.0,67.04000091552734,64.98999786376953,66.93000030517578,4057900
2025-05-13 00:00:00+00:00,66.9800033569336,68.9800033569336,66.69000244140625,68.79000091552734,2843100
2025-05-14 00:00:00+00:00,68.44000244140625,69.63999938964844,68.0999984741211,69.41999816894531,3315100
2025-05-15 00:00:00+00:00,68.33000183105469,69.18000030517578,67.38999938964844,68.0999984741211,2742800
2025-05-16 00:00:00+00:00,68.19000244140625,68.36000061035156,67.5999984741211,68.26000213623047,1765200
2025-05-19 00:00:00+00:00,66.69999694824219,67.76000213623047,66.69999694824219,67.33999633789062,1820600
2025-05-20 00:00:00+00:00,66.8499984741211,68.05000305175781,66.80999755859375,67.48999786376953,1420900
2025-05-21 00:00:00+00:00,66.87000274658203,68.0999984741211,66.76000213623047,66.95999908447266,2153600
2025-05-22 00:00:00+00:00,66.91000366210938,67.4800033569336,66.44999694824219,66.97000122070312,1762900
2025-05-23 00:00:00+00:00,64.75,66.44000244140625,64.12999725341797,66.05999755859375,1530800
2025-05-27 00:00:00+00:00,67.2699966430664,68.43000030517578,66.72000122070312,68.4000015258789,2199100
2025-05-28 00:00:00+00:00,68.5,68.73999786376953,67.54000091552734,67.70999908447266,1528500
2025-05-29 00:00:00+00:00,68.44000244140625,68.48999786376953,67.66999816894531,68.08999633789062,1276400
2025-05-30 00:00:00+00:00,67.2300033569336,67.66000366210938,66.44999694824219,66.80999755859375,3737700
2025-06-02 00:00:00+00:00,66.19999694824219,66.66999816894531,64.62999725341797,65.30000305175781,1927400
2025-06-03 00:00:00+00:00,65.20999908447266,67.08000183105469,64.76000213623047,66.88999938964844,1726000
2025-06-04 00:00:00+00:00,66.19000244140625,66.45999908447266,64.7699966430664,65.87999725341797,2386900
2025-06-05 00:00:00+00:00,65.87999725341797,66.33000183105469,65.12999725341797,65.4800033569336,1930900
2025-06-06 00:00:00+00:00,66.31999969482422,66.87000274658203,66.02999877929688,66.63999938964844,1430300
2025-06-09 00:00:00+00:00,66.63999938964844,67.6500015258789,66.41000366210938,67.19000244140625,1132100
2025-06-10 00:00:00+00:00,67.81999969482422,70.52999877929688,67.30000305175781,70.37000274658203,2289600
2025-06-11 00:00:00+00:00,70.80000305175781,71.2300033569336,69.94999694824219,70.19000244140625,2599100
2025-06-12 00:00:00+00:00,69.0,70.11000061035156,68.55999755859375,69.68000030517578,1616700
2025-06-13 00:00:00+00:00,68.83999633789062,69.30999755859375,66.55000305175781,67.25,2105400
2025-06-16 00:00:00+00:00,68.63999938964844,69.55999755859375,67.88999938964844,69.18000030517578,2158800
2025-06-17 00:00:00+00:00,68.76000213623047,69.30999755859375,67.37999725341797,67.5999984741211,2590000
2025-06-18 00:00:00+00:00,67.58999633789062,68.36000061035156,67.44999694824219,67.66000366210938,2742400
2025-06-20 00:00:00+00:00,68.23999786376953,68.44000244140625,66.33999633789062,67.05000305175781,6297100
2025-06-23 00:00:00+00:00,65.97000122070312,66.70999908447266,65.02999877929688,66.51000213623047,2513900
2025-06-24 00:00:00+00:00,67.4000015258789,68.4800033569336,67.05000305175781,68.44999694824219,3698600
2025-06-25 00:00:00+00:00,68.36000061035156,68.55000305175781,66.9800033569336,67.41000366210938,2020700
2025-06-26 00:00:00+00:00,67.41000366210938,69.04000091552734,67.3499984741211,67.94000244140625,1807200
2025-06-27 00:00:00+00:00,68.0999984741211,69.48999786376953,67.88999938964844,68.77999877929688,2148000
2025-06-30 00:00:00+00:00,68.68000030517578,68.7699966430664,67.83000183105469,68.22000122070312,2017000
2025-07-01 00:00:00+00:00,68.0199966430664,71.68000030517578,67.44999694824219,71.66999816894531,2385400
2025-07-02 00:00:00+00:00,71.94999694824219,72.83000183105469,71.41999816894531,72.19000244140625,2512300
2025-07-03 00:00:00+00:00,72.97000122070312,73.0,71.86000061035156,72.55999755859375,1048600
2025-07-07 00:00:00+00:00,71.0199966430664,72.54000091552734,70.72000122070312,72.02999877929688,2123200
2025-07-08 00:00:00+00:00,72.62999725341797,72.70999908447266,71.33999633789062,71.45999908447266,2889000
2025-07-09 00:00:00+00:00,71.80000305175781,71.88999938964844,70.72000122070312,70.91999816894531,2474700
2025-07-10 00:00:00+00:00,71.29000091552734,71.52999877929688,69.88999938964844,70.58000183105469,2978900
2025-07-11 00:00:00+00:00,70.5199966430664,70.83999633789062,69.16000366210938,69.27999877929688,1995400
2025-07-14 00:00:00+00:00,69.97000122070312,71.41999816894531,69.3499984741211,70.4800033569336,2520600
2025-07-15 00:00:00+00:00,70.66999816894531,70.77999877929688,69.18000030517578,69.30000305175781,1468200
2025-07-16 00:00:00+00:00,70.0,70.30999755859375,69.05000305175781,70.12999725341797,1834600
2025-07-17 00:00:00+00:00,69.91000366210938,70.54000091552734,69.3499984741211,70.2699966430664,1594400
2025-07-18 00:00:00+00:00,70.29000091552734,70.44999694824219,67.94999694824219,68.19999694824219,2481500
2025-07-21 00:00:00+00:00,68.76000213623047,69.06999969482422,67.51000213623047,69.0,1894100
2025-07-22 00:00:00+00:00,69.05000305175781,70.19999694824219,68.30000305175781,69.97000122070312,1851100
2025-07-23 00:00:00+00:00,71.51000213623047,72.43000030517578,70.94999694824219,71.91000366210938,2083500
2025-07-24 00:00:00+00:00,70.94000244140625,71.44999694824219,69.75,70.45999908447266,2319700
2025-07-25 00:00:00+00:00,70.7699966430664,71.22000122070312,69.80999755859375,70.91000366210938,1807100
2025-07-28 00:00:00+00:00,70.72000122070312,70.9800033569336,69.69000244140625,69.87000274658203,2013600
2025-07-29 00:00:00+00:00,70.04000091552734,70.37000274658203,68.19000244140625,68.23999786376953,2638600
2025-07-30 00:00:00+00:00,68.58999633789062,68.69000244140625,66.25,66.68000030517578,4595500
2025-07-31 00:00:00+00:00,68.2300033569336,69.79000091552734,66.4000015258789,68.63999938964844,3932500
2025-08-01 00:00:00+00:00,67.6500015258789,67.6500015258789,65.30999755859375,65.6500015258789,2788300
2025-08-04 00:00:00+00:00,66.19999694824219,66.27999877929688,64.62999725341797,64.86000061035156,2657300
2025-08-05 00:00:00+00:00,65.68000030517578,65.68000030517578,63.5,64.77999877929688,7144600
2025-08-06 00:00:00+00:00,65.83000183105469,66.08000183105469,64.80999755859375,65.12000274658203,2209600
2025-08-07 00:00:00+00:00,65.83999633789062,66.29000091552734,65.30000305175781,65.80000305175781,3082700
2025-08-08 00:00:00+00:00,65.66000366210938,67.08000183105469,65.41000366210938,66.9000015258789,1948300
2025-08-11 00:00:00+00:00,67.41999816894531,68.1500015258789,66.5999984741211,66.77999877929688,2344000
2025-08-12 00:00:00+00:00,67.19999694824219,71.7699966430664,67.05999755859375,71.69999694824219,4128100
2025-08-13 00:00:00+00:00,71.87999725341797,74.76000213623047,71.58000183105469,74.72000122070312,2879100
2025-08-14 00:00:00+00:00,73.3499984741211,74.4000015258789,72.44999694824219,74.29000091552734,2727400
2025-08-15 00:00:00+00:00,74.5,74.8499984741211,73.95999908447266,74.18000030517578,1896300
2025-08-18 00:00:00+00:00,74.0999984741211,76.16000366210938,74.01000213623047,75.70999908447266,3216400
2025-08-19 00:00:00+00:00,75.88999938964844,77.08999633789062,75.45999908447266,76.13999938964844,1563000
2025-08-20 00:00:00+00:00,75.1500015258789,76.05000305175781,74.5999984741211,75.1500015258789,2470900
2025-08-21 00:00:00+00:00,74.36000061035156,74.54000091552734,73.29000091552734,74.37000274658203,1679300
2025-08-22 00:00:00+00:00,74.9000015258789,78.44000244140625,74.1500015258789,78.43000030517578,2149500
2025-08-25 00:00:00+00:00,78.0199966430664,79.04000091552734,77.9800033569336,78.83000183105469,1601100
2025-08-26 00:00:00+00:00,78.5199966430664,80.0199966430664,78.5,79.87999725341797,3674500
2025-08-27 00:00:00+00:00,80.5,81.12999725341797,79.45999908447266,79.94999694824219,2562500
2025-08-28 00:00:00+00:00,80.27999877929688,80.5199966430664,79.19000244140625,80.30000305175781,2062200
2025-08-29 00:00:00+00:00,80.37000274658203,80.63999938964844,79.08000183105469,79.52999877929688,1834000
2025-09-02 00:00:00+00:00,78.12000274658203,78.88999938964844,77.5,78.38999938964844,3164300
2025-09-03 00:00:00+00:00,78.86000061035156,80.45999908447266,78.80000305175781,79.62999725341797,3122300
2025-09-04 00:00:00+00:00,79.77999877929688,80.62000274658203,79.31999969482422,80.44999694824219,1807700
2025-09-05 00:00:00+00:00,81.4000015258789,82.05000305175781,79.69000244140625,80.44000244140625,2586500
2025-09-08 00:00:00+00:00,80.26000213623047,82.3499984741211,79.5,82.30000305175781,2073700
2025-09-09 00:00:00+00:00,82.1500015258789,82.73999786376953,80.77999877929688,82.13999938964844,1661200
2025-09-10 00:00:00+00:00,81.72000122070312,82.11000061035156,80.45999908447266,81.61000061035156,2738600
2025-09-11 00:00:00+00:00,82.5,84.47000122070312,82.19999694824219,83.72000122070312,2399300
2025-09-12 00:00:00+00:00,84.72000122070312,84.72000122070312,82.58999633789062,82.79000091552734,1662200
2025-09-15 00:00:00+00:00,82.94999694824219,84.08000183105469,82.58000183105469,82.80000305175781,1586400
2025-09-16 00:00:00+00:00,82.73999786376953,83.30000305175781,81.13999938964844,83.12000274658203,2903800
2025-09-17 00:00:00+00:00,83.0,84.6500015258789,81.9000015258789,82.87999725341797,1788600
2025-09-18 00:00:00+00:00,83.20999908447266,85.56999969482422,82.51000213623047,85.37000274658203,2137000
2025-09-19 00:00:00+00:00,85.08999633789062,86.43000030517578,84.06999969482422,85.27999877929688,5223100
2025-09-22 00:00:00+00:00,85.56999969482422,86.12000274658203,84.98999786376953,85.38999938964844,1991800
2025-09-23 00:00:00+00:00,85.93000030517578,86.5,85.1500015258789,85.45999908447266,2121900
2025-09-24 00:00:00+00:00,84.81999969482422,85.7300033569336,84.2300033569336,85.04000091552734,2193500
2025-09-25 00:00:00+00:00,83.79000091552734,84.8499984741211,83.16000366210938,84.72000122070312,1870100
2025-09-26 00:00:00+00:00,84.87000274658203,86.33000183105469,84.69999694824219,86.22000122070312,1255000
