"('date', '')","('open', 'AIOT')","('high', 'AIOT')","('low', 'AIOT')","('close', 'AIOT')","('volume', 'AIOT')"
2024-05-28 00:00:00+00:00,5.420000076293945,5.480000019073486,5.269999980926514,5.409999847412109,571100
2024-05-29 00:00:00+00:00,5.369999885559082,5.429999828338623,5.289999961853027,5.400000095367432,575100
2024-05-30 00:00:00+00:00,5.429999828338623,5.489999771118164,5.340000152587891,5.429999828338623,492200
2024-05-31 00:00:00+00:00,5.460000038146973,5.489999771118164,5.190000057220459,5.309999942779541,612900
2024-06-03 00:00:00+00:00,5.369999885559082,5.380000114440918,5.190000057220459,5.239999771118164,433500
2024-06-04 00:00:00+00:00,5.190000057220459,5.21999979019165,4.760000228881836,4.769999980926514,734300
2024-06-05 00:00:00+00:00,4.809999942779541,4.96999979019165,4.78000020980835,4.900000095367432,613700
2024-06-06 00:00:00+00:00,4.880000114440918,4.96999979019165,4.670000076293945,4.730000019073486,578700
2024-06-07 00:00:00+00:00,4.670000076293945,4.75,4.5,4.590000152587891,648900
2024-06-10 00:00:00+00:00,4.599999904632568,4.760000228881836,4.550000190734863,4.559999942779541,435600
2024-06-11 00:00:00+00:00,4.53000020980835,4.590000152587891,4.429999828338623,4.5,430700
2024-06-12 00:00:00+00:00,4.550000190734863,4.690000057220459,4.550000190734863,4.639999866485596,316300
2024-06-13 00:00:00+00:00,4.659999847412109,4.679999828338623,4.5,4.559999942779541,489500
2024-06-14 00:00:00+00:00,4.550000190734863,4.619999885559082,4.440000057220459,4.53000020980835,415900
2024-06-17 00:00:00+00:00,4.510000228881836,4.579999923706055,4.440000057220459,4.449999809265137,603500
2024-06-18 00:00:00+00:00,4.460000038146973,4.5,4.269999980926514,4.309999942779541,1029000
2024-06-20 00:00:00+00:00,4.25,4.389999866485596,4.119999885559082,4.170000076293945,1031400
2024-06-21 00:00:00+00:00,4.21999979019165,4.340000152587891,4.139999866485596,4.28000020980835,1493700
2024-06-24 00:00:00+00:00,4.25,4.289999961853027,4.139999866485596,4.239999771118164,1267000
2024-06-25 00:00:00+00:00,4.210000038146973,4.269999980926514,4.110000133514404,4.190000057220459,1656300
2024-06-26 00:00:00+00:00,4.110000133514404,4.409999847412109,4.110000133514404,4.409999847412109,938200
2024-06-27 00:00:00+00:00,4.429999828338623,4.840000152587891,4.409999847412109,4.559999942779541,1340800
2024-06-28 00:00:00+00:00,4.599999904632568,4.710000038146973,4.380000114440918,4.570000171661377,13698600
2024-07-01 00:00:00+00:00,4.610000133514404,4.900000095367432,4.460000038146973,4.849999904632568,548100
2024-07-02 00:00:00+00:00,4.75,4.789999961853027,4.53000020980835,4.539999961853027,698200
2024-07-03 00:00:00+00:00,4.480000019073486,4.610000133514404,4.449999809265137,4.579999923706055,318300
2024-07-05 00:00:00+00:00,4.53000020980835,4.539999961853027,4.239999771118164,4.25,758200
2024-07-08 00:00:00+00:00,4.309999942779541,4.380000114440918,4.059999942779541,4.260000228881836,906200
2024-07-09 00:00:00+00:00,4.25,4.25,4.010000228881836,4.110000133514404,861900
2024-07-10 00:00:00+00:00,4.150000095367432,4.380000114440918,4.139999866485596,4.369999885559082,508500
2024-07-11 00:00:00+00:00,4.349999904632568,4.699999809265137,4.349999904632568,4.659999847412109,683400
2024-07-12 00:00:00+00:00,4.739999771118164,4.849999904632568,4.679999828338623,4.690000057220459,581600
2024-07-15 00:00:00+00:00,4.739999771118164,5.03000020980835,4.690000057220459,4.900000095367432,638100
2024-07-16 00:00:00+00:00,4.900000095367432,5.25,4.889999866485596,5.199999809265137,1141600
2024-07-17 00:00:00+00:00,5.03000020980835,5.110000133514404,4.820000171661377,5.079999923706055,1208200
2024-07-18 00:00:00+00:00,5.21999979019165,5.230000019073486,4.889999866485596,5.0,749400
2024-07-19 00:00:00+00:00,5.110000133514404,5.179999828338623,4.880000114440918,4.960000038146973,659700
2024-07-22 00:00:00+00:00,4.869999885559082,5.099999904632568,4.800000190734863,5.099999904632568,452900
2024-07-23 00:00:00+00:00,5.099999904632568,5.099999904632568,4.849999904632568,4.880000114440918,740700
2024-07-24 00:00:00+00:00,4.829999923706055,4.929999828338623,4.699999809265137,4.760000228881836,534300
2024-07-25 00:00:00+00:00,4.820000171661377,4.900000095367432,4.650000095367432,4.789999961853027,487200
2024-07-26 00:00:00+00:00,4.900000095367432,4.900000095367432,4.619999885559082,4.769999980926514,525100
2024-07-29 00:00:00+00:00,4.739999771118164,4.75,4.5,4.5,817900
2024-07-30 00:00:00+00:00,4.539999961853027,4.599999904632568,4.409999847412109,4.550000190734863,572500
2024-07-31 00:00:00+00:00,4.559999942779541,4.650000095367432,4.480000019073486,4.53000020980835,693000
2024-08-01 00:00:00+00:00,4.440000057220459,4.53000020980835,4.300000190734863,4.429999828338623,1100200
2024-08-02 00:00:00+00:00,4.25,4.440000057220459,4.170000076293945,4.320000171661377,1018600
2024-08-05 00:00:00+00:00,4.039999961853027,4.360000133514404,3.990000009536743,4.239999771118164,1139300
2024-08-06 00:00:00+00:00,4.519999980926514,5.010000228881836,4.389999866485596,4.909999847412109,1522500
2024-08-07 00:00:00+00:00,4.989999771118164,5.010000228881836,4.619999885559082,4.659999847412109,1127400
2024-08-08 00:00:00+00:00,4.789999961853027,4.900000095367432,4.579999923706055,4.730000019073486,891400
2024-08-09 00:00:00+00:00,4.769999980926514,4.900000095367432,4.46999979019165,4.639999866485596,981500
2024-08-12 00:00:00+00:00,4.570000171661377,4.71999979019165,4.510000228881836,4.559999942779541,650100
2024-08-13 00:00:00+00:00,4.699999809265137,4.800000190734863,4.550000190734863,4.789999961853027,774100
2024-08-14 00:00:00+00:00,4.760000228881836,4.940000057220459,4.670000076293945,4.78000020980835,846100
2024-08-15 00:00:00+00:00,4.840000152587891,4.869999885559082,4.739999771118164,4.840000152587891,858900
2024-08-16 00:00:00+00:00,4.840000152587891,4.900000095367432,4.789999961853027,4.820000171661377,522700
2024-08-19 00:00:00+00:00,4.829999923706055,4.980000019073486,4.789999961853027,4.909999847412109,754300
2024-08-20 00:00:00+00:00,4.860000133514404,4.909999847412109,4.800000190734863,4.889999866485596,696100
2024-08-21 00:00:00+00:00,4.920000076293945,4.96999979019165,4.880000114440918,4.889999866485596,654500
2024-08-22 00:00:00+00:00,5.03000020980835,5.21999979019165,4.380000114440918,4.869999885559082,1831300
2024-08-23 00:00:00+00:00,4.829999923706055,4.940000057220459,4.760000228881836,4.889999866485596,976100
2024-08-26 00:00:00+00:00,4.940000057220459,4.980000019073486,4.78000020980835,4.860000133514404,1028700
2024-08-27 00:00:00+00:00,4.809999942779541,4.920000076293945,4.769999980926514,4.920000076293945,464400
2024-08-28 00:00:00+00:00,4.909999847412109,4.989999771118164,4.829999923706055,4.889999866485596,412500
2024-08-29 00:00:00+00:00,4.909999847412109,4.96999979019165,4.840000152587891,4.880000114440918,591300
2024-08-30 00:00:00+00:00,4.929999828338623,5.03000020980835,4.849999904632568,4.989999771118164,857200
2024-09-03 00:00:00+00:00,4.980000019073486,4.980000019073486,4.710000038146973,4.75,881400
2024-09-04 00:00:00+00:00,4.710000038146973,4.75,4.599999904632568,4.630000114440918,738500
2024-09-05 00:00:00+00:00,4.650000095367432,4.699999809265137,4.539999961853027,4.619999885559082,695700
2024-09-06 00:00:00+00:00,4.619999885559082,4.730000019073486,4.480000019073486,4.53000020980835,828000
2024-09-09 00:00:00+00:00,4.630000114440918,4.699999809265137,4.480000019073486,4.599999904632568,676500
2024-09-10 00:00:00+00:00,4.610000133514404,4.610000133514404,4.340000152587891,4.510000228881836,982000
2024-09-11 00:00:00+00:00,4.519999980926514,4.559999942779541,4.369999885559082,4.5,801900
2024-09-12 00:00:00+00:00,4.539999961853027,4.630000114440918,4.449999809265137,4.630000114440918,569000
2024-09-13 00:00:00+00:00,4.650000095367432,4.909999847412109,4.650000095367432,4.909999847412109,346000
2024-09-16 00:00:00+00:00,4.909999847412109,4.929999828338623,4.769999980926514,4.820000171661377,228700
2024-09-17 00:00:00+00:00,4.840000152587891,4.880000114440918,4.599999904632568,4.659999847412109,849500
2024-09-18 00:00:00+00:00,5.019999980926514,5.53000020980835,4.78000020980835,5.0,4777400
2024-09-19 00:00:00+00:00,5.199999809265137,5.230000019073486,4.929999828338623,5.119999885559082,1084700
2024-09-20 00:00:00+00:00,5.179999828338623,5.199999809265137,4.949999809265137,4.960000038146973,1651000
2024-09-23 00:00:00+00:00,5.0,5.110000133514404,4.659999847412109,4.769999980926514,1134800
2024-09-24 00:00:00+00:00,4.809999942779541,4.929999828338623,4.71999979019165,4.909999847412109,593200
2024-09-25 00:00:00+00:00,4.900000095367432,4.960000038146973,4.809999942779541,4.900000095367432,652600
2024-09-26 00:00:00+00:00,4.929999828338623,4.989999771118164,4.860000133514404,4.909999847412109,567000
2024-09-27 00:00:00+00:00,4.940000057220459,5.230000019073486,4.860000133514404,5.190000057220459,1102800
2024-09-30 00:00:00+00:00,5.269999980926514,5.28000020980835,4.869999885559082,5.0,1033900
2024-10-01 00:00:00+00:00,4.989999771118164,5.010000228881836,4.840000152587891,4.980000019073486,466100
2024-10-02 00:00:00+00:00,5.090000152587891,5.090000152587891,4.599999904632568,4.679999828338623,1682400
2024-10-03 00:00:00+00:00,4.670000076293945,5.010000228881836,4.630000114440918,4.980000019073486,879200
2024-10-04 00:00:00+00:00,5.050000190734863,5.090000152587891,4.929999828338623,5.010000228881836,575400
2024-10-07 00:00:00+00:00,5.039999961853027,5.300000190734863,4.940000057220459,5.0,799800
2024-10-08 00:00:00+00:00,5.010000228881836,5.170000076293945,4.949999809265137,5.019999980926514,852300
2024-10-09 00:00:00+00:00,5.039999961853027,5.809999942779541,4.980000019073486,5.639999866485596,2412000
2024-10-10 00:00:00+00:00,5.610000133514404,5.619999885559082,5.070000171661377,5.269999980926514,1974900
2024-10-11 00:00:00+00:00,5.340000152587891,5.539999961853027,5.239999771118164,5.380000114440918,892000
2024-10-14 00:00:00+00:00,5.409999847412109,5.480000019073486,5.199999809265137,5.230000019073486,701300
2024-10-15 00:00:00+00:00,5.25,5.320000171661377,5.090000152587891,5.260000228881836,519500
2024-10-16 00:00:00+00:00,5.320000171661377,5.639999866485596,5.320000171661377,5.46999979019165,842000
2024-10-17 00:00:00+00:00,5.480000019073486,5.510000228881836,5.25,5.440000057220459,529900
2024-10-18 00:00:00+00:00,5.440000057220459,5.550000190734863,5.309999942779541,5.519999980926514,873700
2024-10-21 00:00:00+00:00,5.650000095367432,5.710000038146973,5.480000019073486,5.539999961853027,906600
2024-10-22 00:00:00+00:00,5.539999961853027,5.610000133514404,5.369999885559082,5.440000057220459,852700
2024-10-23 00:00:00+00:00,5.420000076293945,5.539999961853027,5.159999847412109,5.230000019073486,920500
2024-10-24 00:00:00+00:00,5.329999923706055,5.329999923706055,5.119999885559082,5.159999847412109,692200
2024-10-25 00:00:00+00:00,5.190000057220459,5.239999771118164,5.03000020980835,5.099999904632568,1006700
2024-10-28 00:00:00+00:00,5.159999847412109,5.289999961853027,5.130000114440918,5.210000038146973,671400
2024-10-29 00:00:00+00:00,5.139999866485596,5.309999942779541,5.099999904632568,5.159999847412109,910400
2024-10-30 00:00:00+00:00,5.110000133514404,5.289999961853027,5.039999961853027,5.289999961853027,1060000
2024-10-31 00:00:00+00:00,5.340000152587891,5.340000152587891,4.989999771118164,5.03000020980835,1008500
2024-11-01 00:00:00+00:00,5.03000020980835,5.090000152587891,4.75,4.769999980926514,842300
2024-11-04 00:00:00+00:00,4.800000190734863,5.0,4.760000228881836,4.920000076293945,782700
2024-11-05 00:00:00+00:00,4.940000057220459,5.110000133514404,4.940000057220459,5.059999942779541,682800
2024-11-06 00:00:00+00:00,5.300000190734863,5.349999904632568,5.099999904632568,5.320000171661377,1212200
2024-11-07 00:00:00+00:00,5.329999923706055,5.400000095367432,5.199999809265137,5.349999904632568,869500
2024-11-08 00:00:00+00:00,5.369999885559082,5.590000152587891,5.289999961853027,5.400000095367432,754100
2024-11-11 00:00:00+00:00,5.550000190734863,5.579999923706055,5.369999885559082,5.489999771118164,1402600
2024-11-12 00:00:00+00:00,4.889999866485596,5.25,4.800000190734863,5.210000038146973,2071600
2024-11-13 00:00:00+00:00,5.300000190734863,6.679999828338623,5.230000019073486,6.25,4265600
2024-11-14 00:00:00+00:00,6.199999809265137,6.46999979019165,5.869999885559082,6.039999961853027,2265800
2024-11-15 00:00:00+00:00,6.010000228881836,6.079999923706055,5.710000038146973,5.949999809265137,1778100
2024-11-18 00:00:00+00:00,5.949999809265137,6.360000133514404,5.880000114440918,6.300000190734863,1967500
2024-11-19 00:00:00+00:00,6.21999979019165,6.570000171661377,6.119999885559082,6.5,2842600
2024-11-20 00:00:00+00:00,6.53000020980835,6.559999942779541,5.849999904632568,6.480000019073486,2262300
2024-11-21 00:00:00+00:00,6.519999980926514,6.800000190734863,6.360000133514404,6.639999866485596,2226100
2024-11-22 00:00:00+00:00,6.800000190734863,7.230000019073486,6.75,7.110000133514404,3302000
2024-11-25 00:00:00+00:00,7.159999847412109,7.380000114440918,6.929999828338623,7.360000133514404,2003200
2024-11-26 00:00:00+00:00,7.260000228881836,7.340000152587891,7.03000020980835,7.150000095367432,1807200
2024-11-27 00:00:00+00:00,7.139999866485596,7.25,7.039999961853027,7.170000076293945,1115600
2024-11-29 00:00:00+00:00,7.130000114440918,7.269999980926514,7.03000020980835,7.039999961853027,577100
2024-12-02 00:00:00+00:00,7.099999904632568,7.150000095367432,6.809999942779541,6.949999809265137,1441100
2024-12-03 00:00:00+00:00,6.909999847412109,7.059999942779541,6.710000038146973,7.039999961853027,1097500
2024-12-04 00:00:00+00:00,7.03000020980835,7.210000038146973,7.0,7.139999866485596,1060100
2024-12-05 00:00:00+00:00,7.079999923706055,7.25,6.570000171661377,6.599999904632568,1401800
2024-12-06 00:00:00+00:00,6.690000057220459,6.980000019073486,6.630000114440918,6.900000095367432,1914300
2024-12-09 00:00:00+00:00,7.0,7.28000020980835,6.940000057220459,7.019999980926514,1667500
2024-12-10 00:00:00+00:00,7.019999980926514,7.019999980926514,6.619999885559082,6.739999771118164,1426000
2024-12-11 00:00:00+00:00,6.869999885559082,6.989999771118164,6.75,6.860000133514404,1308100
2024-12-12 00:00:00+00:00,6.840000152587891,6.880000114440918,6.639999866485596,6.789999961853027,805000
2024-12-13 00:00:00+00:00,6.760000228881836,6.860000133514404,6.550000190734863,6.610000133514404,1181900
2024-12-16 00:00:00+00:00,6.550000190734863,7.0,6.550000190734863,6.949999809265137,1679300
2024-12-17 00:00:00+00:00,6.900000095367432,7.210000038146973,6.880000114440918,6.940000057220459,1842700
2024-12-18 00:00:00+00:00,7.0,7.150000095367432,6.230000019073486,6.360000133514404,1799500
2024-12-19 00:00:00+00:00,6.519999980926514,6.599999904632568,6.199999809265137,6.380000114440918,2934600
2024-12-20 00:00:00+00:00,6.269999980926514,6.630000114440918,6.099999904632568,6.53000020980835,4891200
2024-12-23 00:00:00+00:00,6.519999980926514,6.730000019073486,6.369999885559082,6.590000152587891,1639300
2024-12-24 00:00:00+00:00,6.710000038146973,6.860000133514404,6.550000190734863,6.829999923706055,754600
2024-12-26 00:00:00+00:00,6.78000020980835,7.139999866485596,6.71999979019165,7.099999904632568,1365600
2024-12-27 00:00:00+00:00,7.179999828338623,7.199999809265137,6.75,6.800000190734863,7141600
2024-12-30 00:00:00+00:00,6.679999828338623,6.789999961853027,6.489999771118164,6.659999847412109,3464000
2024-12-31 00:00:00+00:00,6.75,6.920000076293945,6.630000114440918,6.659999847412109,1899100
2025-01-02 00:00:00+00:00,6.579999923706055,6.690000057220459,6.139999866485596,6.300000190734863,2845500
2025-01-03 00:00:00+00:00,6.269999980926514,6.71999979019165,6.199999809265137,6.650000095367432,1624800
2025-01-06 00:00:00+00:00,6.730000019073486,6.730000019073486,6.260000228881836,6.269999980926514,2270900
2025-01-07 00:00:00+00:00,6.260000228881836,6.329999923706055,5.949999809265137,6.190000057220459,2346200
2025-01-08 00:00:00+00:00,6.039999961853027,6.099999904632568,5.710000038146973,5.960000038146973,3016500
2025-01-10 00:00:00+00:00,5.849999904632568,5.889999866485596,5.639999866485596,5.670000076293945,2822600
2025-01-13 00:00:00+00:00,5.630000114440918,5.800000190734863,5.489999771118164,5.630000114440918,2532700
2025-01-14 00:00:00+00:00,5.659999847412109,5.769999980926514,5.25,5.559999942779541,2409100
2025-01-15 00:00:00+00:00,5.860000133514404,6.329999923706055,5.78000020980835,6.25,2788000
2025-01-16 00:00:00+00:00,6.159999847412109,6.389999866485596,6.099999904632568,6.099999904632568,1071500
2025-01-17 00:00:00+00:00,6.150000095367432,6.369999885559082,6.019999980926514,6.039999961853027,874900
2025-01-21 00:00:00+00:00,6.119999885559082,6.349999904632568,6.119999885559082,6.300000190734863,1556900
2025-01-22 00:00:00+00:00,6.320000171661377,6.400000095367432,6.190000057220459,6.190000057220459,966300
2025-01-23 00:00:00+00:00,6.119999885559082,6.400000095367432,6.059999942779541,6.389999866485596,1595900
2025-01-24 00:00:00+00:00,6.449999809265137,6.510000228881836,6.260000228881836,6.349999904632568,1079600
