"('date', '')","('open', 'APEI')","('high', 'APEI')","('low', 'APEI')","('close', 'APEI')","('volume', 'APEI')"
2025-01-31 00:00:00+00:00,21.950000762939453,22.299999237060547,21.700000762939453,22.170000076293945,83500
2025-02-03 00:00:00+00:00,21.5,22.170000076293945,21.25,21.739999771118164,49300
2025-02-04 00:00:00+00:00,21.709999084472656,22.1299991607666,21.670000076293945,21.989999771118164,70900
2025-02-05 00:00:00+00:00,22.040000915527344,22.459999084472656,21.969999313354492,22.389999389648438,159100
2025-02-06 00:00:00+00:00,22.389999389648438,22.510000228881836,21.81999969482422,21.969999313354492,103300
2025-02-07 00:00:00+00:00,21.920000076293945,22.190000534057617,21.770000457763672,21.8700008392334,103800
2025-02-10 00:00:00+00:00,22.25,23.0,22.0,22.75,130100
2025-02-11 00:00:00+00:00,22.3799991607666,22.729999542236328,22.190000534057617,22.270000457763672,56900
2025-02-12 00:00:00+00:00,21.860000610351562,22.149999618530273,20.780000686645508,21.799999237060547,108100
2025-02-13 00:00:00+00:00,22.110000610351562,22.15999984741211,21.639999389648438,21.899999618530273,45800
2025-02-14 00:00:00+00:00,21.959999084472656,22.399999618530273,21.860000610351562,21.93000030517578,49100
2025-02-18 00:00:00+00:00,21.93000030517578,22.3700008392334,21.81999969482422,22.190000534057617,60100
2025-02-19 00:00:00+00:00,21.8799991607666,22.3799991607666,21.56999969482422,22.3799991607666,62900
2025-02-20 00:00:00+00:00,22.25,22.6299991607666,21.34000015258789,22.549999237060547,69700
2025-02-21 00:00:00+00:00,22.760000228881836,22.989999771118164,21.219999313354492,21.260000228881836,198200
2025-02-24 00:00:00+00:00,21.56999969482422,21.56999969482422,20.59000015258789,20.81999969482422,98700
2025-02-25 00:00:00+00:00,20.780000686645508,21.030000686645508,20.329999923706055,20.65999984741211,152300
2025-02-26 00:00:00+00:00,20.639999389648438,21.420000076293945,20.34000015258789,21.31999969482422,53200
2025-02-27 00:00:00+00:00,21.270000457763672,21.399999618530273,20.690000534057617,20.760000228881836,42400
2025-02-28 00:00:00+00:00,20.84000015258789,21.239999771118164,20.84000015258789,21.15999984741211,71400
2025-03-03 00:00:00+00:00,21.350000381469727,21.459999084472656,20.299999237060547,20.389999389648438,73000
2025-03-04 00:00:00+00:00,20.18000030517578,20.450000762939453,19.520000457763672,20.1200008392334,77200
2025-03-05 00:00:00+00:00,20.15999984741211,20.3799991607666,19.969999313354492,20.280000686645508,52000
2025-03-06 00:00:00+00:00,20.0,20.0,18.770000457763672,19.25,109100
2025-03-07 00:00:00+00:00,23.799999237060547,25.600000381469727,21.1299991607666,23.5,393400
2025-03-10 00:00:00+00:00,22.06999969482422,23.389999389648438,21.520000457763672,22.920000076293945,320600
2025-03-11 00:00:00+00:00,23.049999237060547,23.6200008392334,22.459999084472656,23.049999237060547,188700
2025-03-12 00:00:00+00:00,23.34000015258789,23.489999771118164,21.760000228881836,21.829999923706055,228100
2025-03-13 00:00:00+00:00,21.8700008392334,22.299999237060547,21.030000686645508,21.100000381469727,122900
2025-03-14 00:00:00+00:00,21.440000534057617,22.0,21.309999465942383,21.68000030517578,98200
2025-03-17 00:00:00+00:00,21.68000030517578,22.729999542236328,21.579999923706055,22.3799991607666,102700
2025-03-18 00:00:00+00:00,22.34000015258789,22.360000610351562,20.84000015258789,22.06999969482422,107800
2025-03-19 00:00:00+00:00,21.940000534057617,22.940000534057617,21.670000076293945,22.90999984741211,94600
2025-03-20 00:00:00+00:00,22.6299991607666,23.1200008392334,22.18000030517578,22.6299991607666,60800
2025-03-21 00:00:00+00:00,22.5,22.5,21.989999771118164,22.18000030517578,131600
2025-03-24 00:00:00+00:00,22.68000030517578,23.260000228881836,22.5,23.030000686645508,94100
2025-03-25 00:00:00+00:00,23.170000076293945,23.510000228881836,22.700000762939453,22.84000015258789,80900
2025-03-26 00:00:00+00:00,22.90999984741211,23.479999542236328,22.670000076293945,22.93000030517578,88000
2025-03-27 00:00:00+00:00,22.93000030517578,23.270000457763672,22.8700008392334,23.1299991607666,81500
2025-03-28 00:00:00+00:00,23.389999389648438,23.389999389648438,22.420000076293945,22.479999542236328,72000
2025-03-31 00:00:00+00:00,22.229999542236328,22.709999084472656,21.1299991607666,22.31999969482422,149900
2025-04-01 00:00:00+00:00,22.049999237060547,22.75,21.6200008392334,22.639999389648438,94500
2025-04-02 00:00:00+00:00,22.309999465942383,23.329999923706055,22.139999389648438,23.149999618530273,58900
2025-04-03 00:00:00+00:00,21.68000030517578,22.760000228881836,21.68000030517578,22.459999084472656,88800
2025-04-04 00:00:00+00:00,21.75,22.540000915527344,21.049999237060547,21.989999771118164,94700
2025-04-07 00:00:00+00:00,21.010000228881836,22.989999771118164,20.75,22.149999618530273,117200
2025-04-08 00:00:00+00:00,22.959999084472656,23.700000762939453,22.190000534057617,22.459999084472656,118700
2025-04-09 00:00:00+00:00,22.3700008392334,25.049999237060547,21.969999313354492,24.059999465942383,161600
2025-04-10 00:00:00+00:00,23.649999618530273,24.450000762939453,22.719999313354492,23.450000762939453,96200
2025-04-11 00:00:00+00:00,23.459999084472656,23.920000076293945,23.1299991607666,23.510000228881836,114400
2025-04-14 00:00:00+00:00,23.8700008392334,24.290000915527344,23.079999923706055,23.850000381469727,88100
2025-04-15 00:00:00+00:00,23.959999084472656,24.6299991607666,23.729999542236328,24.1200008392334,107200
2025-04-16 00:00:00+00:00,24.100000381469727,24.450000762939453,23.360000610351562,24.049999237060547,140400
2025-04-17 00:00:00+00:00,23.969999313354492,24.3799991607666,22.290000915527344,24.149999618530273,104500
2025-04-21 00:00:00+00:00,24.0,24.219999313354492,22.020000457763672,22.350000381469727,101300
2025-04-22 00:00:00+00:00,22.68000030517578,23.100000381469727,21.850000381469727,22.969999313354492,92400
2025-04-23 00:00:00+00:00,23.6299991607666,24.3799991607666,23.309999465942383,23.479999542236328,88500
2025-04-24 00:00:00+00:00,23.469999313354492,24.190000534057617,23.469999313354492,23.829999923706055,84400
2025-04-25 00:00:00+00:00,24.40999984741211,24.440000534057617,23.5,23.959999084472656,102100
2025-04-28 00:00:00+00:00,24.15999984741211,25.760000228881836,24.15999984741211,24.950000762939453,599900
2025-04-29 00:00:00+00:00,25.049999237060547,25.3700008392334,21.979999542236328,23.850000381469727,354100
2025-04-30 00:00:00+00:00,23.399999618530273,23.709999084472656,22.899999618530273,23.5,153900
2025-05-01 00:00:00+00:00,23.459999084472656,23.690000534057617,23.0,23.459999084472656,136300
2025-05-02 00:00:00+00:00,23.950000762939453,25.0,23.950000762939453,24.829999923706055,176300
2025-05-05 00:00:00+00:00,24.610000610351562,25.139999389648438,24.489999771118164,24.93000030517578,121500
2025-05-06 00:00:00+00:00,24.510000228881836,25.260000228881836,24.40999984741211,25.1200008392334,107600
2025-05-07 00:00:00+00:00,25.3700008392334,26.049999237060547,23.0,25.40999984741211,138200
2025-05-08 00:00:00+00:00,25.670000076293945,26.25,25.420000076293945,25.860000610351562,116400
2025-05-09 00:00:00+00:00,25.8700008392334,28.010000228881836,25.8700008392334,27.489999771118164,355900
2025-05-12 00:00:00+00:00,28.18000030517578,28.350000381469727,25.309999465942383,26.040000915527344,250300
2025-05-13 00:00:00+00:00,28.889999389648438,30.09000015258789,26.920000076293945,27.56999969482422,453700
2025-05-14 00:00:00+00:00,27.579999923706055,28.0,26.229999542236328,27.56999969482422,263200
2025-05-15 00:00:00+00:00,27.889999389648438,28.049999237060547,26.8799991607666,27.799999237060547,259200
2025-05-16 00:00:00+00:00,27.670000076293945,28.079999923706055,27.389999389648438,27.850000381469727,442400
2025-05-19 00:00:00+00:00,27.799999237060547,29.420000076293945,27.600000381469727,29.3799991607666,331100
2025-05-20 00:00:00+00:00,29.209999084472656,29.25,28.649999618530273,28.780000686645508,168900
2025-05-21 00:00:00+00:00,28.34000015258789,28.600000381469727,27.899999618530273,28.100000381469727,121700
2025-05-22 00:00:00+00:00,28.1200008392334,29.5,28.0,29.139999389648438,271300
2025-05-23 00:00:00+00:00,28.950000762939453,29.739999771118164,28.729999542236328,29.309999465942383,212500
2025-05-27 00:00:00+00:00,29.43000030517578,30.190000534057617,29.06999969482422,29.739999771118164,371600
2025-05-28 00:00:00+00:00,29.6200008392334,29.739999771118164,29.079999923706055,29.6299991607666,120900
2025-05-29 00:00:00+00:00,29.700000762939453,29.700000762939453,28.8799991607666,29.110000610351562,313500
2025-05-30 00:00:00+00:00,29.110000610351562,29.670000076293945,28.8700008392334,29.450000762939453,389700
2025-06-02 00:00:00+00:00,29.219999313354492,29.510000228881836,28.520000457763672,29.239999771118164,281200
2025-06-03 00:00:00+00:00,29.34000015258789,30.31999969482422,28.81999969482422,29.139999389648438,347600
2025-06-04 00:00:00+00:00,29.0,29.06999969482422,27.469999313354492,27.690000534057617,320300
2025-06-05 00:00:00+00:00,27.700000762939453,28.469999313354492,27.229999542236328,28.149999618530273,422100
2025-06-06 00:00:00+00:00,28.43000030517578,28.760000228881836,27.420000076293945,28.25,607600
2025-06-09 00:00:00+00:00,28.25,28.329999923706055,26.3700008392334,27.06999969482422,354600
2025-06-10 00:00:00+00:00,27.1200008392334,27.420000076293945,25.799999237060547,26.040000915527344,291800
2025-06-11 00:00:00+00:00,26.209999084472656,27.329999923706055,26.100000381469727,27.280000686645508,325200
2025-06-12 00:00:00+00:00,26.969999313354492,27.280000686645508,26.81999969482422,27.260000228881836,189900
2025-06-13 00:00:00+00:00,26.8700008392334,27.739999771118164,26.84000015258789,27.6299991607666,170300
2025-06-16 00:00:00+00:00,28.040000915527344,28.5,27.3799991607666,27.3799991607666,243300
2025-06-17 00:00:00+00:00,27.34000015258789,28.290000915527344,27.09000015258789,28.06999969482422,185300
2025-06-18 00:00:00+00:00,28.739999771118164,30.549999237060547,28.56999969482422,29.270000457763672,267100
2025-06-20 00:00:00+00:00,29.600000381469727,30.059999465942383,29.1200008392334,29.790000915527344,560100
2025-06-23 00:00:00+00:00,29.770000457763672,30.889999389648438,29.399999618530273,30.110000610351562,351500
2025-06-24 00:00:00+00:00,30.399999618530273,30.950000762939453,29.5,29.760000228881836,196500
2025-06-25 00:00:00+00:00,29.770000457763672,29.959999084472656,28.8799991607666,28.989999771118164,210000
2025-06-26 00:00:00+00:00,29.1200008392334,29.84000015258789,28.56999969482422,29.81999969482422,171500
2025-06-27 00:00:00+00:00,30.0,31.6200008392334,29.469999313354492,30.559999465942383,1135400
2025-06-30 00:00:00+00:00,30.739999771118164,30.989999771118164,30.200000762939453,30.459999084472656,246600
2025-07-01 00:00:00+00:00,30.15999984741211,30.729999542236328,29.350000381469727,29.540000915527344,309700
2025-07-02 00:00:00+00:00,29.559999465942383,30.040000915527344,27.8700008392334,29.270000457763672,239400
2025-07-03 00:00:00+00:00,29.389999389648438,30.25,28.8700008392334,30.209999084472656,165800
2025-07-07 00:00:00+00:00,30.1299991607666,30.280000686645508,29.5,29.959999084472656,213200
2025-07-08 00:00:00+00:00,30.200000762939453,30.3799991607666,29.15999984741211,29.979999542236328,265900
2025-07-09 00:00:00+00:00,30.239999771118164,31.43000030517578,30.0,30.8799991607666,411100
2025-07-10 00:00:00+00:00,30.8799991607666,31.829999923706055,30.389999389648438,30.989999771118164,339300
2025-07-11 00:00:00+00:00,30.979999542236328,31.829999923706055,30.899999618530273,31.719999313354492,428700
2025-07-14 00:00:00+00:00,31.860000610351562,32.16999816894531,30.8799991607666,31.1299991607666,363600
2025-07-15 00:00:00+00:00,31.75,32.2400016784668,30.979999542236328,31.389999389648438,449900
2025-07-16 00:00:00+00:00,31.59000015258789,32.0,30.31999969482422,30.600000381469727,631800
2025-07-17 00:00:00+00:00,30.6200008392334,31.25,30.18000030517578,30.639999389648438,220900
2025-07-18 00:00:00+00:00,30.920000076293945,31.170000076293945,30.260000228881836,30.34000015258789,240100
2025-07-21 00:00:00+00:00,30.479999542236328,31.399999618530273,29.809999465942383,30.799999237060547,327200
2025-07-22 00:00:00+00:00,30.559999465942383,30.889999389648438,29.229999542236328,29.350000381469727,400300
2025-07-23 00:00:00+00:00,29.399999618530273,29.950000762939453,29.020000457763672,29.860000610351562,225100
2025-07-24 00:00:00+00:00,29.75,30.059999465942383,29.5,29.68000030517578,168000
2025-07-25 00:00:00+00:00,29.860000610351562,30.56999969482422,29.770000457763672,30.329999923706055,253800
2025-07-28 00:00:00+00:00,30.15999984741211,30.229999542236328,28.200000762939453,28.399999618530273,341400
2025-07-29 00:00:00+00:00,28.670000076293945,29.510000228881836,28.520000457763672,28.959999084472656,184200
2025-07-30 00:00:00+00:00,28.959999084472656,29.489999771118164,28.700000762939453,28.8799991607666,133000
2025-07-31 00:00:00+00:00,28.920000076293945,29.729999542236328,28.729999542236328,29.520000457763672,148900
2025-08-01 00:00:00+00:00,29.440000534057617,29.989999771118164,29.15999984741211,29.3700008392334,166200
2025-08-04 00:00:00+00:00,29.3700008392334,30.239999771118164,29.34000015258789,29.940000534057617,178200
2025-08-05 00:00:00+00:00,30.110000610351562,30.860000610351562,29.520000457763672,30.520000457763672,212600
2025-08-06 00:00:00+00:00,30.59000015258789,31.81999969482422,30.290000915527344,31.530000686645508,300000
2025-08-07 00:00:00+00:00,28.6299991607666,29.670000076293945,27.950000762939453,29.030000686645508,652500
2025-08-08 00:00:00+00:00,28.780000686645508,30.270000457763672,28.350000381469727,29.829999923706055,349100
2025-08-11 00:00:00+00:00,29.84000015258789,29.940000534057617,28.0,28.030000686645508,233700
2025-08-12 00:00:00+00:00,28.020000457763672,29.3700008392334,27.739999771118164,29.040000915527344,256100
2025-08-13 00:00:00+00:00,29.0,29.770000457763672,28.450000762939453,29.329999923706055,398900
2025-08-14 00:00:00+00:00,29.170000076293945,29.40999984741211,28.34000015258789,28.579999923706055,182200
2025-08-15 00:00:00+00:00,28.760000228881836,29.81999969482422,28.479999542236328,29.520000457763672,228500
2025-08-18 00:00:00+00:00,29.520000457763672,29.709999084472656,29.0,29.209999084472656,168300
2025-08-19 00:00:00+00:00,29.219999313354492,29.850000381469727,28.860000610351562,29.450000762939453,143800
2025-08-20 00:00:00+00:00,29.56999969482422,30.549999237060547,29.209999084472656,30.260000228881836,344000
2025-08-21 00:00:00+00:00,30.010000228881836,31.1299991607666,30.010000228881836,31.100000381469727,144900
2025-08-22 00:00:00+00:00,31.09000015258789,31.280000686645508,30.389999389648438,30.829999923706055,278100
2025-08-25 00:00:00+00:00,30.780000686645508,31.010000228881836,30.100000381469727,30.18000030517578,158400
2025-08-26 00:00:00+00:00,30.079999923706055,30.770000457763672,29.6200008392334,30.6299991607666,144400
2025-08-27 00:00:00+00:00,30.65999984741211,31.5,30.329999923706055,30.639999389648438,495000
2025-08-28 00:00:00+00:00,30.559999465942383,31.110000610351562,29.850000381469727,30.549999237060547,467500
2025-08-29 00:00:00+00:00,30.549999237060547,30.559999465942383,29.989999771118164,30.18000030517578,152800
2025-09-02 00:00:00+00:00,29.700000762939453,30.889999389648438,29.049999237060547,30.8700008392334,156000
2025-09-03 00:00:00+00:00,30.809999465942383,31.56999969482422,30.149999618530273,31.389999389648438,194600
2025-09-04 00:00:00+00:00,31.530000686645508,32.0,31.270000457763672,31.719999313354492,264300
2025-09-05 00:00:00+00:00,31.719999313354492,31.950000762939453,31.139999389648438,31.600000381469727,204700
2025-09-08 00:00:00+00:00,31.850000381469727,32.93000030517578,31.739999771118164,32.25,357200
2025-09-09 00:00:00+00:00,32.619998931884766,34.15999984741211,32.0,34.150001525878906,607800
2025-09-10 00:00:00+00:00,34.150001525878906,34.150001525878906,32.77000045776367,32.97999954223633,127800
2025-09-11 00:00:00+00:00,33.25,35.45000076293945,33.02000045776367,35.33000183105469,338900
2025-09-12 00:00:00+00:00,35.15999984741211,35.970001220703125,35.0099983215332,35.709999084472656,247900
2025-09-15 00:00:00+00:00,35.72999954223633,35.84000015258789,34.65999984741211,35.45000076293945,166200
2025-09-16 00:00:00+00:00,35.380001068115234,35.95000076293945,34.58000183105469,35.689998626708984,129400
2025-09-17 00:00:00+00:00,35.7400016784668,36.310001373291016,35.2400016784668,35.959999084472656,169400
2025-09-18 00:00:00+00:00,36.0099983215332,36.470001220703125,35.58000183105469,36.33000183105469,128300
2025-09-19 00:00:00+00:00,36.459999084472656,36.849998474121094,35.83000183105469,35.91999816894531,234700
2025-09-22 00:00:00+00:00,35.900001525878906,36.689998626708984,35.63999938964844,36.439998626708984,256600
2025-09-23 00:00:00+00:00,36.40999984741211,37.15999984741211,36.04999923706055,36.93000030517578,215100
2025-09-24 00:00:00+00:00,37.13999938964844,38.31999969482422,37.119998931884766,37.34000015258789,169200
2025-09-25 00:00:00+00:00,37.61000061035156,38.29999923706055,37.29999923706055,38.04999923706055,215700
2025-09-26 00:00:00+00:00,37.869998931884766,38.79999923706055,37.5,38.540000915527344,256100
