"('date', '')","('open', 'BGR')","('high', 'BGR')","('low', 'BGR')","('close', 'BGR')","('volume', 'BGR')"
2025-01-24 00:00:00+00:00,12.673011809965915,12.720123558417166,12.541099992600648,12.559944152832031,54500
2025-01-27 00:00:00+00:00,12.559944173074019,12.588210862757581,12.475143205441473,12.484565734863281,56600
2025-01-28 00:00:00+00:00,12.522254026825838,12.522254026825838,12.296118728936591,12.333807945251465,49900
2025-01-29 00:00:00+00:00,12.305542915586152,12.409188049770712,12.220741942807003,12.23016357421875,79400
2025-01-30 00:00:00+00:00,12.314964013220566,12.597633610705115,12.258430632872784,12.512832641601562,242900
2025-01-31 00:00:00+00:00,12.616477954403315,12.720123078217854,12.371497590570591,12.428030967712402,124100
2025-02-03 00:00:00+00:00,12.484565272484662,12.673011361032216,12.465720214338992,12.541099548339844,184200
2025-02-04 00:00:00+00:00,12.541101145519214,12.654168813047546,12.46572180191838,12.625901222229004,161300
2025-02-05 00:00:00+00:00,12.644745080295708,12.710700988769531,12.578789171821885,12.710700988769531,139200
2025-02-06 00:00:00+00:00,12.729547258066434,12.729547258066434,12.58821199971956,12.625901222229004,116500
2025-02-07 00:00:00+00:00,12.616480527189823,12.7012806101952,12.559946239937561,12.663591384887695,83400
2025-02-10 00:00:00+00:00,12.76723552859624,12.795502218725153,12.69185708919789,12.776658058166504,96200
2025-02-11 00:00:00+00:00,12.814347483307072,12.852036703610485,12.786079894143093,12.84261417388916,79500
2025-02-12 00:00:00+00:00,12.720124256819533,12.842614450085401,12.682435035705566,12.682435035705566,56200
2025-02-13 00:00:00+00:00,12.682434559627628,12.823768908854063,12.663589500487102,12.776658058166504,99400
2025-02-14 00:00:00+00:00,12.85922187068405,13.020555351741258,12.811770687127924,13.001574516296387,87300
2025-02-18 00:00:00+00:00,13.049025699852514,13.086986465686207,12.868712288406487,13.001574516296387,119800
2025-02-19 00:00:00+00:00,13.020555102355123,13.229338857913518,12.97310391970784,13.181888580322266,77300
2025-02-20 00:00:00+00:00,13.153418446348939,13.21985046972734,12.99208495466099,13.134438514709473,115900
2025-02-21 00:00:00+00:00,13.134438371985649,13.210359907830737,12.840241741793859,12.963614463806152,89300
2025-02-24 00:00:00+00:00,12.96361528558538,12.96361528558538,12.707380312129187,12.792791366577148,95300
2025-02-25 00:00:00+00:00,12.792789446773353,12.792789446773353,12.555534441558216,12.640946388244629,87400
2025-02-26 00:00:00+00:00,12.640946443045818,12.659927277972205,12.39420192439496,12.422672271728516,102200
2025-02-27 00:00:00+00:00,12.479614019648507,12.602986741914343,12.375222133910999,12.44165325164795,116600
2025-02-28 00:00:00+00:00,12.441652992632957,12.669418500950693,12.375221876278994,12.621967315673828,50300
2025-03-03 00:00:00+00:00,12.716869118180977,12.85922267778408,12.47012457730325,12.52706527709961,113800
2025-03-04 00:00:00+00:00,12.479614236730052,12.4891046551593,12.185418505872255,12.394203186035156,105100
2025-03-05 00:00:00+00:00,12.365731309340816,12.394202563197817,12.19490831147916,12.299300193786621,126400
2025-03-06 00:00:00+00:00,12.251849485038779,12.3942030446857,12.223379135131836,12.223379135131836,69700
2025-03-07 00:00:00+00:00,12.299299481721322,12.337260246276855,12.270829134568675,12.337260246276855,105700
2025-03-10 00:00:00+00:00,12.289809051447355,12.36573058047891,12.17592675790002,12.185417175292969,142100
2025-03-11 00:00:00+00:00,12.213889047607408,12.33726177395368,12.185418696929384,12.280320167541504,62700
2025-03-12 00:00:00+00:00,12.327769828873967,12.375221010832389,12.289809064318433,12.337260246276855,54800
2025-03-13 00:00:00+00:00,12.365730593429502,12.470123374749233,12.308789899124209,12.337260246276855,29800
2025-03-14 00:00:00+00:00,12.420447144090982,12.61167786799977,12.420447144090982,12.506501197814941,49300
2025-03-17 00:00:00+00:00,12.506501014743748,12.71685526389424,12.439570490320412,12.669047355651855,95000
2025-03-18 00:00:00+00:00,12.716855274465438,12.793347562972839,12.669047366183312,12.707293510437012,65600
2025-03-19 00:00:00+00:00,12.7551005277208,12.898523330688477,12.468254009925499,12.898523330688477,112700
2025-03-20 00:00:00+00:00,12.888961342996616,12.965454536689288,12.81246906116387,12.908084869384766,73200
2025-03-21 00:00:00+00:00,12.908085319046517,12.94633146129522,12.850715649743485,12.888961791992188,50400
2025-03-24 00:00:00+00:00,12.955894244631324,13.041948299429544,12.936770716071706,12.965456008911133,75900
2025-03-25 00:00:00+00:00,13.041946649870313,13.147123308065266,13.032384886799887,13.07063102722168,56700
2025-03-26 00:00:00+00:00,13.118439156073583,13.166247060387088,13.013261584211886,13.06106948852539,68500
2025-03-27 00:00:00+00:00,13.051507501080826,13.1184389307139,13.051507501080826,13.07063102722168,38900
2025-03-28 00:00:00+00:00,13.032385069288928,13.108877351203615,12.90808488321258,12.946331024169922,68600
2025-03-31 00:00:00+00:00,12.946331988822267,13.099316564050774,12.812470029567328,12.984578132629395,176300
2025-04-01 00:00:00+00:00,13.013262298591656,13.051508441770045,12.90808563281608,13.03238582611084,79700
2025-04-02 00:00:00+00:00,12.99413968293245,13.03238582611084,12.850715962118507,13.03238582611084,56600
2025-04-03 00:00:00+00:00,12.659484785285223,12.688170075519547,12.382200029373053,12.430007934570312,137500
2025-04-04 00:00:00+00:00,12.171845854204982,12.305707807051602,11.301745440351832,11.3782377243042,244800
2025-04-07 00:00:00+00:00,11.043584067972347,11.263499153542613,10.641999126456266,10.95753002166748,334300
2025-04-08 00:00:00+00:00,11.301745989890566,11.38780004148628,10.64199978075675,10.775861740112305,185400
2025-04-09 00:00:00+00:00,10.728054007119518,11.693769382672459,10.594192045583263,11.426046371459961,199300
2025-04-10 00:00:00+00:00,11.416484948219935,11.56947044248305,10.814108382972837,10.947969436645508,215300
2025-04-11 00:00:00+00:00,10.995777664229571,11.359116513862103,10.861915694830197,11.167885780334473,106400
2025-04-14 00:00:00+00:00,11.40692204249359,11.445168181210137,11.12007554618955,11.339990615844727,102000
2025-04-15 00:00:00+00:00,11.356380632571728,11.539548581133811,11.356380632571728,11.50098705291748,75800
2025-04-16 00:00:00+00:00,11.558828891909169,11.732356228667763,11.472065223529873,11.626312255859375,92600
2025-04-17 00:00:00+00:00,11.722716041913966,11.886602772712054,11.722716041913966,11.809479713439941,73700
2025-04-21 00:00:00+00:00,11.809479411128844,11.828760635142986,11.375661983983658,11.520267486572266,97100
2025-04-22 00:00:00+00:00,11.655234990569726,11.809481127584394,11.655234990569726,11.741998672485352,91400
2025-04-23 00:00:00+00:00,11.973365692021746,12.031207523152274,11.761276832658037,11.838399887084961,149700
2025-04-24 00:00:00+00:00,11.92516401686786,12.050489215029693,11.857681571465092,12.021568298339844,72000
2025-04-25 00:00:00+00:00,12.021567557078306,12.137252136083843,11.934803892979325,12.050488471984863,100000
2025-04-28 00:00:00+00:00,12.002287492863076,12.156533613093956,12.002287492863076,12.079410552978516,43500
2025-04-29 00:00:00+00:00,11.99264704168906,12.108332552796469,11.99264704168906,12.098691940307617,57400
2025-04-30 00:00:00+00:00,11.93480549966056,12.021569175439796,11.76127814810209,11.886603355407715,100300
2025-05-01 00:00:00+00:00,11.983007477807108,12.137253601774535,11.85768227223872,11.992647171020508,103700
2025-05-02 00:00:00+00:00,12.127612113952637,12.127612113952637,11.954084777322743,12.127612113952637,46600
2025-05-05 00:00:00+00:00,12.069771319692641,12.117972544566054,11.867323049334235,11.886603355407715,100700
2025-05-06 00:00:00+00:00,11.857681984585321,12.00228749245197,11.848041372226373,11.954085350036621,87000
2025-05-07 00:00:00+00:00,11.992647547129469,11.992647547129469,11.867323257010126,11.91552448272705,43900
2025-05-08 00:00:00+00:00,12.031207084655762,12.185454107267162,11.9830058669302,12.031207084655762,82600
2025-05-09 00:00:00+00:00,12.146892581459136,12.166172884673502,11.9830058669302,12.031207084655762,75200
2025-05-12 00:00:00+00:00,12.330059710359766,12.368621236515429,12.214375131892773,12.291498184204102,91300
2025-05-13 00:00:00+00:00,12.330059710359766,12.426463985438577,12.224015743276514,12.291498184204102,82500
2025-05-14 00:00:00+00:00,12.272216961436616,12.387902459282914,12.156532382969624,12.291498184204102,85400
2025-05-15 00:00:00+00:00,12.220584228995847,12.317727559051011,12.094298270495116,12.259441375732422,67900
2025-05-16 00:00:00+00:00,12.308013354292868,12.327441464942337,12.142870244848728,12.298298835754395,52300
2025-05-19 00:00:00+00:00,12.191442097523927,12.288584505111562,12.113727800882822,12.201156616210938,131900
2025-05-20 00:00:00+00:00,12.201156526636266,12.230299156055857,12.055441526683339,12.133155822753906,118100
2025-05-21 00:00:00+00:00,12.074869938935725,12.191441377007994,12.055440902709961,12.055440902709961,87700
2025-05-22 00:00:00+00:00,12.016584585364415,12.065156252850947,11.861155990549507,11.919442176818848,61100
2025-05-23 00:00:00+00:00,11.802868936483195,11.93886941016066,11.773726308704966,11.870869636535645,87200
2025-05-27 00:00:00+00:00,11.987442267520429,11.997156786556141,11.900013449054077,11.95829963684082,63000
2025-05-28 00:00:00+00:00,12.02629910414722,12.02629910414722,11.880584101687619,11.919442176818848,79300
2025-05-29 00:00:00+00:00,11.958298500863455,12.055440902709961,11.880583282387839,12.055440902709961,213100
2025-05-30 00:00:00+00:00,12.016584957539852,12.084584738270575,11.909728026901925,12.026299476623535,103100
2025-06-02 00:00:00+00:00,12.162299219406865,12.288584254047958,12.065155887376436,12.23029899597168,127000
2025-06-03 00:00:00+00:00,12.230299058840036,12.346870502019286,12.152584763387202,12.298298835754395,69700
2025-06-04 00:00:00+00:00,12.33715598348081,12.385727649745702,12.210870021763087,12.298298835754395,68200
2025-06-05 00:00:00+00:00,12.317728042602539,12.376013301781752,12.269156375668201,12.317728042602539,118200
2025-06-06 00:00:00+00:00,12.41486930847168,12.45372645316066,12.33715501909372,12.41486930847168,81800
2025-06-09 00:00:00+00:00,12.444013987652136,12.51201376540312,12.43429946899414,12.43429946899414,88500
2025-06-10 00:00:00+00:00,12.5022988383561,12.599442168907872,12.5022988383561,12.560585021972656,95500
2025-06-11 00:00:00+00:00,12.618870173166297,12.648013727943505,12.599442063075609,12.609155654907227,88800
2025-06-12 00:00:00+00:00,12.648013572143453,12.716013346264406,12.648013572143453,12.706298828125,72700
2025-06-13 00:00:00+00:00,12.879527007371546,12.967609029359659,12.781658819989618,12.91867446899414,142100
2025-06-16 00:00:00+00:00,12.948034369710136,13.036116388554273,12.840379087427902,12.908886909484863,90700
2025-06-17 00:00:00+00:00,12.967608662384826,13.09483814239502,12.967608662384826,13.09483814239502,61700
2025-06-18 00:00:00+00:00,13.124198369332571,13.163345829444301,13.104625105951243,13.153558731079102,45500
2025-06-20 00:00:00+00:00,13.16334563317632,13.25142765045166,13.143772370086833,13.25142765045166,61700
2025-06-23 00:00:00+00:00,13.300362160455837,13.300362160455837,12.820805549621582,12.820805549621582,121800
2025-06-24 00:00:00+00:00,12.771870940974592,12.928460777898419,12.732723481743635,12.840378761291504,60400
2025-06-25 00:00:00+00:00,12.840379087427902,12.967608566497312,12.79144452880904,12.908886909484863,37200
2025-06-26 00:00:00+00:00,12.977395664890897,12.987182763284485,12.840379087427902,12.908886909484863,33000
2025-06-27 00:00:00+00:00,12.967608534959167,13.0263301918288,12.801231596069123,12.928461074829102,57300
2025-06-30 00:00:00+00:00,13.0361167365836,13.0361167365836,12.928461451427255,12.977396011352539,114500
2025-07-01 00:00:00+00:00,13.016543627139919,13.143773111116333,12.859953780199445,13.124198913574219,87600
2025-07-02 00:00:00+00:00,13.182919943138772,13.21228030470037,13.085050826801366,13.192706108093262,64400
2025-07-03 00:00:00+00:00,13.280789020571309,13.290576119534013,13.133986269527288,13.231855392456055,78600
2025-07-07 00:00:00+00:00,13.202494008520182,13.202494008520182,13.026330895098674,13.045904159545898,90900
2025-07-08 00:00:00+00:00,13.0752646091002,13.231855392456055,13.036117146598519,13.231855392456055,74800
2025-07-09 00:00:00+00:00,13.212280972621775,13.34929755575094,13.192706775025131,13.329723358154297,104500
2025-07-10 00:00:00+00:00,13.319935850622006,13.349297146115994,13.271002224830195,13.300362586975098,54900
2025-07-11 00:00:00+00:00,13.319936259355975,13.34929755575094,13.290575896310123,13.329723358154297,81300
2025-07-14 00:00:00+00:00,13.339510680998396,13.349297779961098,13.182920830991671,13.231855392456055,43100
2025-07-15 00:00:00+00:00,13.268327231465376,13.297899762876241,13.100747986647434,13.159893989562988,74600
2025-07-16 00:00:00+00:00,13.159894110397381,13.219039173762184,13.012029571797713,13.071175575256348,43200
2025-07-17 00:00:00+00:00,13.041602441932042,13.081033738656997,13.012029909482184,13.051460266113281,95500
2025-07-18 00:00:00+00:00,13.100748274468957,13.100748274468957,12.952884674072266,12.952884674072266,73500
2025-07-21 00:00:00+00:00,13.071175651631373,13.071175651631373,12.982457115971956,13.012029647827148,89200
2025-07-22 00:00:00+00:00,13.012029265474752,13.11060562222056,13.002171441781408,13.061317443847656,60400
2025-07-23 00:00:00+00:00,13.100748324158326,13.140178680419922,13.061317967896732,13.140178680419922,59500
2025-07-24 00:00:00+00:00,13.051459838333805,13.1500361967275,13.012029482995091,13.13032054901123,63100
2025-07-25 00:00:00+00:00,13.169750904349945,13.179608728208079,13.081033309908209,13.13032054901123,66200
2025-07-28 00:00:00+00:00,13.159894283336252,13.238754995588211,13.130320811171382,13.169751167297363,65800
2025-07-29 00:00:00+00:00,13.150035741000005,13.25846897940015,13.150035741000005,13.238754272460938,47100
2025-07-30 00:00:00+00:00,13.219039007751446,13.278185010467297,13.110605766215176,13.18946647644043,67400
2025-07-31 00:00:00+00:00,13.199324607849121,13.258469671849513,13.140178603754887,13.199324607849121,81700
2025-08-01 00:00:00+00:00,13.17960850788634,13.17960850788634,13.012029265474752,13.061317443847656,57700
2025-08-04 00:00:00+00:00,13.100747798527218,13.120463445913902,13.012029265474752,13.061317443847656,72500
2025-08-05 00:00:00+00:00,13.031745032148661,13.031745032148661,12.874023611986699,12.972599029541016,47800
2025-08-06 00:00:00+00:00,13.04160184060311,13.120463490322967,13.031744956970215,13.031744956970215,60000
2025-08-07 00:00:00+00:00,13.081033738656997,13.120464095288092,13.03174555784466,13.051460266113281,54600
2025-08-08 00:00:00+00:00,13.100747798527218,13.120463445913902,13.04160179646097,13.061317443847656,61200
2025-08-11 00:00:00+00:00,13.06131818192343,13.100748538831143,12.992315292358398,12.992315292358398,72200
2025-08-12 00:00:00+00:00,13.051460143807871,13.189466860770377,13.002171963457416,13.140178680419922,108000
2025-08-13 00:00:00+00:00,13.16975130610655,13.297900199890137,13.071175884799537,13.297900199890137,68900
2025-08-14 00:00:00+00:00,13.219039455141914,13.327473640441895,13.100748385800541,13.327473640441895,85900
2025-08-15 00:00:00+00:00,13.344351780443228,13.384067076487597,13.245064013775982,13.264921188354492,30600
2025-08-18 00:00:00+00:00,13.264920606924761,13.324494021823758,13.165632844609508,13.175561904907227,111600
2025-08-19 00:00:00+00:00,13.185490375845681,13.185490375845681,13.115988845651723,13.165633201599121,53400
2025-08-20 00:00:00+00:00,13.175562380625355,13.215277676362883,13.086202728494085,13.135846138000488,79700
2025-08-21 00:00:00+00:00,13.125918024231613,13.165633319969139,13.096130842262962,13.135846138000488,51500
2025-08-22 00:00:00+00:00,13.195419070185448,13.254992485046387,13.15570377590726,13.254992485046387,106300
2025-08-25 00:00:00+00:00,13.274850237200083,13.354280829217691,13.225205880467241,13.344351768493652,78200
2025-08-26 00:00:00+00:00,13.33442378020438,13.384067190517282,13.284779423004123,13.314565658569336,47800
2025-08-27 00:00:00+00:00,13.304635760839478,13.393995408801407,13.304635760839478,13.364209175109863,78300
2025-08-28 00:00:00+00:00,13.38406681057383,13.483355522155762,13.344351515318522,13.483355522155762,101400
2025-08-29 00:00:00+00:00,13.493284696779499,13.582644348581324,13.463498461808003,13.532999992370605,126400
2025-09-02 00:00:00+00:00,13.473426220062498,13.572714929864338,13.453569046234517,13.542928695678711,93300
2025-09-03 00:00:00+00:00,13.483355064507208,13.592571886030463,13.245063301063402,13.284778594970703,127900
2025-09-04 00:00:00+00:00,13.30463645576448,13.503213882446289,13.30463645576448,13.503213882446289,192600
2025-09-05 00:00:00+00:00,13.503213412342092,13.503213412342092,13.344351287149841,13.384066581726074,50500
2025-09-08 00:00:00+00:00,13.40392482720591,13.503213538014217,13.33442329777249,13.354280471801758,52300
2025-09-09 00:00:00+00:00,13.403925287029972,13.572715533062079,13.354280929922762,13.473426818847656,70100
2025-09-10 00:00:00+00:00,13.483355280420145,13.572714929864338,13.463498106592164,13.542928695678711,60900
2025-09-11 00:00:00+00:00,13.542928579940526,13.542928579940526,13.453568931260001,13.493284225463867,79900
2025-09-12 00:00:00+00:00,13.493284696779499,13.562786227342102,13.493284696779499,13.532999992370605,56100
2025-09-15 00:00:00+00:00,13.579999923706055,13.670000076293945,13.34000015258789,13.369999885559082,77800
2025-09-16 00:00:00+00:00,13.40999984741211,13.5,13.350000381469727,13.420000076293945,76300
2025-09-17 00:00:00+00:00,13.420000076293945,13.479999542236328,13.319999694824219,13.369999885559082,50600
2025-09-18 00:00:00+00:00,13.34000015258789,13.460000038146973,13.300000190734863,13.430000305175781,93900
2025-09-19 00:00:00+00:00,13.399999618530273,13.399999618530273,13.3100004196167,13.350000381469727,57200
2025-09-22 00:00:00+00:00,13.319999694824219,13.329999923706055,13.289999961853027,13.300000190734863,57000
2025-09-23 00:00:00+00:00,13.3100004196167,13.5,13.3100004196167,13.420000076293945,93900
2025-09-24 00:00:00+00:00,13.470000267028809,13.579999923706055,13.449999809265137,13.489999771118164,110600
2025-09-25 00:00:00+00:00,13.5,13.649999618530273,13.5,13.619999885559082,115400
2025-09-26 00:00:00+00:00,13.640000343322754,13.739999771118164,13.539999961853027,13.630000114440918,64700
