"('date', '')","('open', 'BME')","('high', 'BME')","('low', 'BME')","('close', 'BME')","('volume', 'BME')"
2025-01-27 00:00:00+00:00,37.98347927965543,38.49370597608965,37.9456839085792,38.3897705078125,44200
2025-01-28 00:00:00+00:00,38.55039542833903,38.55039542833903,38.26693735399723,38.3897705078125,40600
2025-01-29 00:00:00+00:00,38.62598761225468,38.62598761225468,38.077965524288615,38.23859405517578,56900
2025-01-30 00:00:00+00:00,38.22914078868933,38.6259849638629,38.22914078868933,38.43701171875,43500
2025-01-31 00:00:00+00:00,38.69212472706598,38.92834038033944,38.540946853145556,38.66377639770508,42600
2025-02-03 00:00:00+00:00,38.55040366685816,38.814967716566194,38.34253629024596,38.67323684692383,45700
2025-02-04 00:00:00+00:00,38.6259790330282,38.739361520940655,38.27637732172131,38.304725646972656,47300
2025-02-05 00:00:00+00:00,38.52205046292973,38.796061494982894,38.333077213087364,38.7393684387207,47100
2025-02-06 00:00:00+00:00,38.90943796000702,38.90943796000702,38.38976430692623,38.484249114990234,42700
2025-02-07 00:00:00+00:00,38.484256210819225,38.72992252406525,38.30473360065101,38.323631286621094,22500
2025-02-10 00:00:00+00:00,38.540942373115094,38.540942373115094,38.26693138212158,38.380313873291016,34700
2025-02-11 00:00:00+00:00,38.229140686940646,38.342526796325515,38.10631114165431,38.314178466796875,20600
2025-02-12 00:00:00+00:00,38.295285799434225,38.52205444355086,38.248043383183145,38.26694107055664,37500
2025-02-13 00:00:00+00:00,38.26693257341529,38.55039061234547,38.26693257341529,38.333072662353516,27400
2025-02-14 00:00:00+00:00,38.12575896320497,38.50616209871329,38.12575896320497,38.21134948730469,32300
2025-02-18 00:00:00+00:00,38.049674238929896,38.420568902764614,38.049674238929896,38.23987579345703,30600
2025-02-19 00:00:00+00:00,38.163802432580816,38.50616455078125,38.163802432580816,38.50616455078125,26100
2025-02-20 00:00:00+00:00,38.496651135337686,38.563221141802636,38.29694111594282,38.477630615234375,25500
2025-02-21 00:00:00+00:00,38.27791639203786,38.353998464095525,38.04967380365771,38.25889587402344,27500
2025-02-24 00:00:00+00:00,38.258901408617206,38.51567299726753,38.1733108790671,38.50616455078125,24900
2025-02-25 00:00:00+00:00,38.48714436534359,38.54420230034519,38.08772068136521,38.334983825683594,22200
2025-02-26 00:00:00+00:00,38.19232690592551,38.36350794488367,38.04967483086271,38.1352653503418,27900
2025-02-27 00:00:00+00:00,38.220854425005015,38.3825270124842,38.01163598469284,38.040164947509766,26500
2025-02-28 00:00:00+00:00,38.24938524763834,38.363504721424,38.011634227705805,38.35399627685547,35900
2025-03-03 00:00:00+00:00,38.41105726959575,38.64880830852892,38.220855712890625,38.220855712890625,71800
2025-03-04 00:00:00+00:00,38.28743451619856,38.44910714629546,37.80242388149543,37.94507598876953,70300
2025-03-05 00:00:00+00:00,37.735845500270635,38.20183550885079,37.735845500270635,38.04967498779297,50500
2025-03-06 00:00:00+00:00,37.878496450068326,38.049673856851655,37.707315415492126,37.78339385986328,37900
2025-03-07 00:00:00+00:00,37.61221519477148,37.89751572777415,37.61221519477148,37.688297271728516,23400
2025-03-10 00:00:00+00:00,37.68830166620221,37.74535960277986,37.089167937582154,37.19377899169922,43700
2025-03-11 00:00:00+00:00,37.16524569674026,37.174754142465076,36.61366152207992,36.82288360595703,68200
2025-03-12 00:00:00+00:00,37.07965605842869,37.33642400484716,36.67072395443899,36.78484344482422,29000
2025-03-13 00:00:00+00:00,36.82288658136251,36.975047119806426,36.51856550447467,36.53758239746094,43100
2025-03-14 00:00:00+00:00,36.70227813720703,36.932084240197305,36.3671390623515,36.70227813720703,31300
2025-03-17 00:00:00+00:00,36.855485183529794,37.209771739968936,36.71185362277489,37.1331672668457,42000
2025-03-18 00:00:00+00:00,37.1331672668457,37.2767988276006,36.95123712223151,37.1331672668457,25500
2025-03-19 00:00:00+00:00,37.21933860912476,37.33424529761962,37.152311533853585,37.25764083862305,27000
2025-03-20 00:00:00+00:00,37.248066919208455,37.50659783526018,37.15231134594704,37.315093994140625,40400
2025-03-21 00:00:00+00:00,37.238496192491795,37.38212775170947,37.16189537289071,37.24807357788086,26400
2025-03-24 00:00:00+00:00,37.34382666840964,37.63108614301077,37.30552443107551,37.55448532104492,33100
2025-03-25 00:00:00+00:00,37.72683517720592,37.75556002386125,37.238490867854765,37.29594421386719,44600
2025-03-26 00:00:00+00:00,37.228923806439305,37.343826866348316,36.9129358258115,36.93208694458008,28400
2025-03-27 00:00:00+00:00,36.97039013769027,37.506606866260185,36.87463454137243,36.999114990234375,24100
2025-03-28 00:00:00+00:00,37.075714111328125,37.18104342571062,36.960807412346135,37.075714111328125,15900
2025-03-31 00:00:00+00:00,37.228924768694704,37.228924768694704,36.57780132454337,36.999114990234375,71800
2025-04-01 00:00:00+00:00,37.01826477632175,37.14274522070066,36.67355194739701,36.72142791748047,35200
2025-04-02 00:00:00+00:00,36.6256731322578,36.85548288459031,36.56821978099916,36.7884521484375,34300
2025-04-03 00:00:00+00:00,36.63524815397999,36.96080985050097,36.38629092850028,36.52992248535156,25200
2025-04-04 00:00:00+00:00,36.38629122506125,36.52034539777385,34.70103302814214,34.74890899658203,75400
2025-04-07 00:00:00+00:00,33.60944480596525,34.86381576794193,32.72851520411487,33.379638671875,94100
2025-04-08 00:00:00+00:00,34.566971787742695,35.084040962295994,33.427507779554716,33.504112243652344,73400
2025-04-09 00:00:00+00:00,33.19770151191247,35.189373954325106,32.75723675539123,34.9882926940918,124300
2025-04-10 00:00:00+00:00,34.710604733259956,34.710604733259956,32.920017318742154,33.456233978271484,87000
2025-04-11 00:00:00+00:00,33.4179382591092,34.44249935296437,33.24558184587166,34.25099182128906,38100
2025-04-14 00:00:00+00:00,34.576555071517525,35.09362433429258,34.42334976988446,34.73933410644531,50600
2025-04-15 00:00:00+00:00,34.885933738379194,35.127058534511555,34.72197064305994,34.91487121582031,44000
2025-04-16 00:00:00+00:00,34.78948306620377,35.040254898532474,34.50977743755721,34.673744201660156,46200
2025-04-17 00:00:00+00:00,34.741260029118465,34.84735552492687,34.577293259431215,34.72196960449219,34600
2025-04-21 00:00:00+00:00,34.68338811121845,34.71232558725669,34.02752840319242,34.23971939086914,60100
2025-04-22 00:00:00+00:00,34.30723561841646,34.76055141144279,34.30723561841646,34.606231689453125,59900
2025-04-23 00:00:00+00:00,34.857001116091446,35.48392707889354,34.857001116091446,34.963096618652344,33900
2025-04-24 00:00:00+00:00,34.808775977047716,35.319959371302446,34.808775977047716,35.233154296875,32800
2025-04-25 00:00:00+00:00,35.18493305161114,35.38747701599675,34.98238908722552,35.348899841308594,21100
2025-04-28 00:00:00+00:00,35.35854129208576,35.59002272398863,35.24280241577059,35.58037567138672,24500
2025-04-29 00:00:00+00:00,35.45499244339847,36.014403800203546,35.45499244339847,35.995113372802734,29400
2025-04-30 00:00:00+00:00,36.02404722040912,36.3133999525191,35.696117312720936,36.30375289916992,45600
2025-05-01 00:00:00+00:00,36.168719163502814,36.168719163502814,35.744340849855774,35.82149887084961,60000
2025-05-02 00:00:00+00:00,35.946886329379396,36.31339706275224,35.946886329379396,36.03369140625,45000
2025-05-05 00:00:00+00:00,36.01439734995753,36.21694128248082,35.91794890950038,36.043331146240234,32700
2025-05-06 00:00:00+00:00,35.69611447684781,35.985467185970194,35.17528769482709,35.27173614501953,68200
2025-05-07 00:00:00+00:00,35.10777141487037,35.70575987271697,35.10777141487037,35.35853958129883,46200
2025-05-08 00:00:00+00:00,35.30067274484884,35.358544027119116,35.059547920965244,35.07883834838867,47000
2025-05-09 00:00:00+00:00,35.10777178858068,35.30066868206865,34.82806614204176,34.91487121582031,30500
2025-05-12 00:00:00+00:00,35.406766627628265,35.5128621339412,34.96309785511296,35.31996154785156,54700
2025-05-13 00:00:00+00:00,35.31995657699733,35.31995657699733,34.760549003267116,34.818416595458984,68500
2025-05-14 00:00:00+00:00,34.72196749234864,34.96309226660106,34.28794216283987,34.33616638183594,59200
2025-05-15 00:00:00+00:00,34.328401443614794,34.435279846191406,33.939739902523115,34.435279846191406,73300
2025-05-16 00:00:00+00:00,34.49357636044508,34.98911624910718,34.3866942631815,34.8628044128418,54200
2025-05-19 00:00:00+00:00,34.697626684292864,35.2028852175251,34.63933004628034,35.11543655395508,47300
2025-05-20 00:00:00+00:00,35.22231939372421,35.3680684048705,34.98912171720042,35.21260452270508,63200
2025-05-21 00:00:00+00:00,35.12515369170896,35.222317222115045,34.71705870959099,34.73649215698242,48600
2025-05-22 00:00:00+00:00,34.55188286356083,34.81422886551473,34.28953686160692,34.48386764526367,41800
2025-05-23 00:00:00+00:00,34.2020852671862,34.493579564448794,34.2020852671862,34.33811569213867,26100
2025-05-27 00:00:00+00:00,34.59074420487449,34.96969088068433,34.483865800803784,34.775360107421875,64900
2025-05-28 00:00:00+00:00,34.69762828247051,34.89195906674939,34.454715728759766,34.454715728759766,34700
2025-05-29 00:00:00+00:00,34.649046537912355,34.93082598999144,34.56159787025165,34.853092193603516,43500
2025-05-30 00:00:00+00:00,34.8919563293457,34.979404990082955,34.707344137367556,34.8919563293457,53900
2025-06-02 00:00:00+00:00,35.12515099609363,35.17373275756836,34.73648949119421,35.17373275756836,55800
2025-06-03 00:00:00+00:00,35.173738171540364,35.27090170944531,34.950259069117884,35.12515640258789,26400
2025-06-04 00:00:00+00:00,35.261186619357225,35.35835015665893,35.115437606853305,35.15430450439453,20400
2025-06-05 00:00:00+00:00,35.241748500463146,35.348630601262165,34.97940253665215,35.08628463745117,21700
2025-06-06 00:00:00+00:00,35.34863524631932,35.37778356616721,35.14458588773001,35.36806869506836,28700
2025-06-09 00:00:00+00:00,35.30976656695234,35.44579699477968,35.09600234805156,35.232032775878906,28900
2025-06-10 00:00:00+00:00,35.290336559818805,35.640131240650184,35.290336559818805,35.50410079956055,40100
2025-06-11 00:00:00+00:00,35.504099528687135,35.66927828508295,35.42636573281752,35.494380950927734,28200
2025-06-12 00:00:00+00:00,35.54296671293645,35.659563701128704,35.48466636556461,35.649845123291016,26100
2025-06-13 00:00:00+00:00,35.23098735239776,35.75945305865407,35.23098735239776,35.436500549316406,34600
2025-06-16 00:00:00+00:00,35.6420175646223,35.6713792624775,35.30928401008473,35.475650787353516,39000
2025-06-17 00:00:00+00:00,35.35821183366028,35.44628945243103,34.839530863917034,34.947181701660156,54600
2025-06-18 00:00:00+00:00,34.91782379883944,35.11355225568422,34.888465836936156,34.898250579833984,63800
2025-06-20 00:00:00+00:00,35.123337140293714,35.123337140293714,34.67316430098128,34.741668701171875,40200
2025-06-23 00:00:00+00:00,34.643806309451556,34.9373971290483,34.54594021411276,34.81996154785156,55200
2025-06-24 00:00:00+00:00,34.81996491371032,35.328853725824324,34.81996491371032,35.25056457519531,36300
2025-06-25 00:00:00+00:00,35.27013395784837,35.43650071808635,34.82974586720405,35.30928039550781,57800
2025-06-26 00:00:00+00:00,35.45607382657619,35.58329788196857,35.30928028562475,35.387569427490234,40300
2025-06-27 00:00:00+00:00,35.45606998952336,35.71051807277177,35.3092764644579,35.446285247802734,63800
2025-06-30 00:00:00+00:00,35.68115997314453,35.72030641038652,35.43650034019668,35.68115997314453,73000
2025-07-01 00:00:00+00:00,35.7007367033921,36.20962923796493,35.51479670801765,35.994327545166016,52400
2025-07-02 00:00:00+00:00,35.984539117397084,36.04325877302418,35.74966422809841,35.85731506347656,40100
2025-07-03 00:00:00+00:00,35.85731505660787,35.97475063462985,35.79859913420174,35.876888275146484,34100
2025-07-07 00:00:00+00:00,35.827957398652934,35.827957398652934,35.387569310830905,35.48543167114258,37000
2025-07-08 00:00:00+00:00,35.49522010502103,35.88667327901342,35.49522010502103,35.60287094116211,51100
2025-07-09 00:00:00+00:00,35.62244398565032,35.81816870508455,35.583297548479585,35.749664306640625,44300
2025-07-10 00:00:00+00:00,35.71052518027029,36.2292024585112,35.64201704175328,35.994327545166016,36600
2025-07-11 00:00:00+00:00,35.84753433368283,35.84753433368283,35.53437026836795,35.69095230102539,31800
2025-07-14 00:00:00+00:00,35.720306396484375,35.886673154883496,35.59308234210228,35.720306396484375,33600
2025-07-15 00:00:00+00:00,35.71241841105183,35.99827637864101,35.22942064807756,35.27870559692383,57100
2025-07-16 00:00:00+00:00,35.23927874284506,35.97856431087678,35.23927874284506,35.53499221801758,71100
2025-07-17 00:00:00+00:00,35.51527887450107,35.67299298477697,35.29842432299732,35.36742401123047,40700
2025-07-18 00:00:00+00:00,35.33784773629129,35.584276252611865,35.042134268746736,35.0914192199707,41700
2025-07-21 00:00:00+00:00,34.99284994334417,35.33784836828273,34.963279724121094,34.963279724121094,51500
2025-07-22 00:00:00+00:00,35.101278263897235,35.46599141309209,35.101278263897235,35.39699172973633,45700
2025-07-23 00:00:00+00:00,35.53499126015179,35.92927838988748,35.53499126015179,35.8799934387207,39000
2025-07-24 00:00:00+00:00,35.722279726727194,35.909564047274706,35.66313552856445,35.66313552856445,34000
2025-07-25 00:00:00+00:00,35.8307060390096,35.9687091716095,35.79128033275337,35.90956497192383,35500
2025-07-28 00:00:00+00:00,36.12642215028517,36.12642215028517,35.72227953220906,35.77156448364258,48600
2025-07-29 00:00:00+00:00,35.416705893835285,35.72227860107936,35.34770621158673,35.5251350402832,47000
2025-07-30 00:00:00+00:00,35.59413240473003,35.781416707180526,35.37727412595547,35.44627380371094,63200
2025-07-31 00:00:00+00:00,35.692706609456884,35.722280589352806,34.95342103547377,35.03227996826172,54900
2025-08-01 00:00:00+00:00,34.94356723545475,35.278710195576785,34.86470829886083,35.042137145996094,63200
2025-08-04 00:00:00+00:00,35.25899048965546,35.49555974567712,35.160416832812665,35.29841995239258,64200
2025-08-05 00:00:00+00:00,35.28856278506732,35.347706982656526,35.06184900127647,35.0914192199707,80300
2025-08-06 00:00:00+00:00,35.45613868465595,35.47585341860534,34.8055675051302,34.864707946777344,73000
2025-08-07 00:00:00+00:00,34.78585279587013,34.864707971522634,34.529565014547195,34.667564392089844,67500
2025-08-08 00:00:00+00:00,34.618278305343395,34.973135984679175,34.618278305343395,34.726707458496094,73500
2025-08-11 00:00:00+00:00,34.72670894652849,35.051996419925096,34.72670894652849,34.844993591308594,36700
2025-08-12 00:00:00+00:00,34.80556730455286,35.101280791687515,34.7759933236987,34.97313690185547,74200
2025-08-13 00:00:00+00:00,34.97313548712954,35.53499221801758,34.97313548712954,35.53499221801758,58300
2025-08-14 00:00:00+00:00,35.5152774849793,35.59413641713242,35.33784864783562,35.53499221801758,42400
2025-08-15 00:00:00+00:00,35.79514125284579,36.21217400316846,35.79514125284579,36.10295104980469,75200
2025-08-18 00:00:00+00:00,36.261817964313565,36.38096854945526,36.03344443123832,36.112876892089844,73800
2025-08-19 00:00:00+00:00,36.02351297432823,36.380968517164845,36.02351297432823,36.261817932128906,44700
2025-08-20 00:00:00+00:00,36.35118355136378,36.510052268230815,36.26181966139302,36.40082931518555,45600
2025-08-21 00:00:00+00:00,36.430614974351805,36.66891993670351,36.430614974351805,36.470333099365234,46600
2025-08-22 00:00:00+00:00,36.639132445821716,36.877433615299964,36.48026373692662,36.559696197509766,49300
2025-08-25 00:00:00+00:00,36.539839008444304,36.539839008444304,36.09301955810786,36.251888275146484,96400
2025-08-26 00:00:00+00:00,36.25188927642801,36.45047612514353,36.18238444753695,36.33132553100586,70000
2025-08-27 00:00:00+00:00,36.37104059623059,36.64905988838852,36.29160434834046,36.390899658203125,53200
2025-08-28 00:00:00+00:00,36.410754932446885,36.49019118033702,36.182381401355904,36.390899658203125,36200
2025-08-29 00:00:00+00:00,36.39090063706725,36.57955604928773,36.23203192474241,36.470333099365234,57900
2025-09-02 00:00:00+00:00,36.31146463726689,36.69870688949417,36.28167793716599,36.49019241333008,76300
2025-09-03 00:00:00+00:00,36.609344482421875,36.73842650096236,36.50012152732831,36.609344482421875,42300
2025-09-04 00:00:00+00:00,36.61927590800987,36.72849886310343,36.54977107981016,36.609344482421875,36800
2025-09-05 00:00:00+00:00,36.6887801541127,36.92708133623685,36.649062027849006,36.86750793457031,31100
2025-09-08 00:00:00+00:00,36.86750897945747,36.88736804315216,36.66892213023972,36.798004150390625,44700
2025-09-09 00:00:00+00:00,36.80793196709749,37.07602364668382,36.80793196709749,36.966800689697266,41400
2025-09-10 00:00:00+00:00,36.96679741018747,37.056161295455,36.768210577623094,36.857574462890625,54300
2025-09-11 00:00:00+00:00,36.89729305760404,37.31432579008168,36.89729305760404,37.046234130859375,67600
2025-09-12 00:00:00+00:00,37.03630533926864,37.2150331247917,36.758286023001254,36.798004150390625,40000
2025-09-15 00:00:00+00:00,36.79999923706055,36.84000015258789,36.43000030517578,36.5,76900
2025-09-16 00:00:00+00:00,36.279998779296875,36.54999923706055,36.279998779296875,36.41999816894531,48800
2025-09-17 00:00:00+00:00,36.2400016784668,36.65999984741211,36.2400016784668,36.34000015258789,70000
2025-09-18 00:00:00+00:00,36.34000015258789,36.79999923706055,36.22999954223633,36.5099983215332,68300
2025-09-19 00:00:00+00:00,36.54999923706055,36.599998474121094,36.41999816894531,36.41999816894531,33000
2025-09-22 00:00:00+00:00,36.38999938964844,36.56999969482422,36.34000015258789,36.54999923706055,34100
2025-09-23 00:00:00+00:00,36.43000030517578,36.66999816894531,36.43000030517578,36.5099983215332,25600
2025-09-24 00:00:00+00:00,36.63999938964844,36.66999816894531,36.380001068115234,36.470001220703125,54700
2025-09-25 00:00:00+00:00,36.36000061035156,36.40999984741211,35.95000076293945,36.04999923706055,44500
2025-09-26 00:00:00+00:00,36.150001525878906,36.349998474121094,36.0099983215332,36.220001220703125,27800
