"('date', '')","('open', 'CCK')","('high', 'CCK')","('low', 'CCK')","('close', 'CCK')","('volume', 'CCK')"
1985-03-15 00:00:00+00:00,4.448502918593394,4.448502918593394,4.3927567182850416,4.415055274963379,43200
1985-03-18 00:00:00+00:00,4.3927567086472585,4.3927567086472585,4.348160743713379,4.348160743713379,28800
1985-03-19 00:00:00+00:00,4.359309830640594,4.359309830640594,4.325862187083964,4.348160743713379,43200
1985-03-20 00:00:00+00:00,4.359309830640594,4.403906178349457,4.348160743713379,4.348160743713379,102600
1985-03-21 00:00:00+00:00,4.3704585443816875,4.415055274963379,4.3704585443816875,4.415055274963379,60300
1985-03-22 00:00:00+00:00,4.437353316181872,4.526546001434326,4.426203847750376,4.526546001434326,181800
1985-03-25 00:00:00+00:00,4.548845859244487,4.649188041687012,4.548845859244487,4.649188041687012,110700
1985-03-26 00:00:00+00:00,4.638037596368715,4.671484470367432,4.638037596368715,4.671484470367432,53100
1985-03-27 00:00:00+00:00,4.660337128699308,4.716082572937012,4.660337128699308,4.716082572937012,90000
1985-03-28 00:00:00+00:00,4.693782690796845,4.760677970595889,4.693782690796845,4.749528884887695,214200
1985-03-29 00:00:00+00:00,4.738379799179502,4.749528884887695,4.716081244988174,4.749528884887695,106200
1985-04-01 00:00:00+00:00,4.749529217153696,4.905616810762874,4.749529217153696,4.827572822570801,90000
1985-04-02 00:00:00+00:00,4.84987126285854,4.861020349081265,4.727230548858643,4.727230548858643,60300
1985-04-03 00:00:00+00:00,4.704931797184388,4.704931797184388,4.693782329559326,4.693782329559326,59400
1985-04-04 00:00:00+00:00,4.704933484089471,4.716082572937012,4.693784012466882,4.716082572937012,28800
1985-04-08 00:00:00+00:00,4.704932376413192,4.7383800178563265,4.704932376413192,4.727230548858643,21600
1985-04-09 00:00:00+00:00,4.704930436765697,4.704930436765697,4.66033411026001,4.66033411026001,19800
1985-04-10 00:00:00+00:00,4.649186945299564,4.727230548858643,4.59344074863602,4.727230548858643,139500
1985-04-11 00:00:00+00:00,4.716082100959302,4.794125715081612,4.716082100959302,4.7829766273498535,99900
1985-04-12 00:00:00+00:00,4.816423736082643,4.8387222918339265,4.79412518033136,4.827572822570801,57600
1985-04-15 00:00:00+00:00,4.8387222003492205,5.017107963562012,4.8387222003492205,5.017107963562012,276300
1985-04-16 00:00:00+00:00,5.017108694686208,5.05055634116746,4.983661048204955,5.039407253265381,73800
1985-04-17 00:00:00+00:00,5.084001647478027,5.1174492835998535,5.028256225233147,5.1174492835998535,125100
1985-04-18 00:00:00+00:00,5.117450601734955,5.117450601734955,4.95021390914917,4.95021390914917,104400
1985-04-19 00:00:00+00:00,4.961363057151474,4.961363057151474,4.9056172370910645,4.9056172370910645,52200
1985-04-22 00:00:00+00:00,4.916767027829681,4.939065588708374,4.861021582570589,4.88331937789917,109800
1985-04-23 00:00:00+00:00,4.88331937789917,4.894468466950988,4.861021582570589,4.88331937789917,205200
1985-04-24 00:00:00+00:00,4.883318191602498,4.883318191602498,4.838722229003906,4.838722229003906,108900
1985-04-25 00:00:00+00:00,4.861020401690683,4.861020401690683,4.8164236735421655,4.838722229003906,810000
1985-04-26 00:00:00+00:00,4.861020124744574,4.861020124744574,4.749528884887695,4.749528884887695,262800
1985-04-29 00:00:00+00:00,4.771828017174715,4.782977106022257,4.693784012466882,4.716082572937012,351900
1985-04-30 00:00:00+00:00,4.727231342693848,4.727231342693848,4.660336814124022,4.704933166503906,148500
1985-05-01 00:00:00+00:00,4.727228600018541,4.738378064419764,4.66033411026001,4.66033411026001,84600
1985-05-02 00:00:00+00:00,4.649186289392244,4.660335374042056,4.526545592694499,4.638037204742432,324900
1985-05-03 00:00:00+00:00,4.615738652667902,4.649186289392244,4.615738652667902,4.638037204742432,108000
1985-05-06 00:00:00+00:00,4.660335457783786,4.693782329559326,4.638037288083485,4.693782329559326,96300
1985-05-07 00:00:00+00:00,4.7160822572477406,4.771827697753906,4.7160822572477406,4.771827697753906,45900
1985-05-08 00:00:00+00:00,4.80527575453644,4.905617938777863,4.794126282709566,4.88331937789917,198000
1985-05-09 00:00:00+00:00,4.9167659581805365,5.050555763246315,4.9167659581805365,5.0059590339660645,151200
1985-05-10 00:00:00+00:00,5.00596046930944,5.251241593742074,4.994810996711294,5.217793941497803,141300
1985-05-13 00:00:00+00:00,5.251240053390248,5.251240053390248,5.18434476852417,5.18434476852417,196200
1985-05-14 00:00:00+00:00,5.184346289253532,5.217793941497803,5.173197199430469,5.217793941497803,317700
1985-05-15 00:00:00+00:00,5.195493669472911,5.206643138402266,5.061704635620117,5.061704635620117,58500
1985-05-16 00:00:00+00:00,5.039406463311319,5.061704635620117,4.983660266989409,5.061704635620117,98100
1985-05-17 00:00:00+00:00,5.061706378218865,5.106302738189697,5.061706378218865,5.106302738189697,153000
1985-05-20 00:00:00+00:00,5.12859836804883,5.139747835272704,5.1174492835998535,5.1174492835998535,113400
1985-05-21 00:00:00+00:00,5.106300994499041,5.173195511612267,5.039406477385817,5.128599166870117,357300
1985-05-22 00:00:00+00:00,5.106302738189697,5.1397503909429085,5.106302738189697,5.106302738189697,57600
1985-05-23 00:00:00+00:00,5.084001647478027,5.12859836804883,5.084001647478027,5.1174492835998535,54900
1985-05-24 00:00:00+00:00,5.139747619628906,5.139747619628906,5.106299984910413,5.139747619628906,28800
1985-05-28 00:00:00+00:00,5.11745008068458,5.139748635830612,5.106300994499041,5.128599166870117,16200
1985-05-29 00:00:00+00:00,5.139748635830612,5.15089772201615,5.128599166870117,5.128599166870117,59400
1985-05-30 00:00:00+00:00,5.150897891641071,5.206643324404519,5.150897891641071,5.18434476852417,89100
1985-05-31 00:00:00+00:00,5.1620470204734055,5.306985529620458,5.150897933829399,5.262389183044434,117000
1985-06-03 00:00:00+00:00,5.228941083649973,5.329283237457275,5.228941083649973,5.329283237457275,132300
1985-06-04 00:00:00+00:00,5.340433447875815,5.44077561562416,5.329283977881561,5.4184770584106445,435600
1985-06-05 00:00:00+00:00,5.440776415210215,5.48537238786617,5.362732410430908,5.362732410430908,159300
1985-06-06 00:00:00+00:00,5.329283254472125,5.396177768707275,5.284686528873752,5.396177768707275,119700
1985-06-07 00:00:00+00:00,5.385030045821973,5.418477694179278,5.362732251542166,5.4073286056518555,60300
1985-06-10 00:00:00+00:00,5.407327393944413,5.407327393944413,5.385028839111328,5.385028839111328,225900
1985-06-11 00:00:00+00:00,5.385028683001417,5.396177768707275,5.373879597295558,5.396177768707275,63900
1985-06-12 00:00:00+00:00,5.396177808897072,5.451924003391434,5.373879637319282,5.440774917602539,138600
1985-06-13 00:00:00+00:00,5.440774933918565,5.507669448852539,5.440774933918565,5.507669448852539,119700
1985-06-14 00:00:00+00:00,5.496520365310209,5.77524867871939,5.496520365310209,5.730652332305908,540000
1985-06-17 00:00:00+00:00,5.775247947718641,5.88673918241534,5.741801074917031,5.864441394805908,401400
1985-06-18 00:00:00+00:00,5.8644421514062435,6.065126476306553,5.819845422108968,6.020529747009277,156600
1985-06-19 00:00:00+00:00,5.998232205349869,5.998232205349869,5.842144966125488,5.842144966125488,231300
1985-06-20 00:00:00+00:00,5.819845138499035,5.819845138499035,5.663757550502388,5.674906253814697,176400
1985-06-21 00:00:00+00:00,5.6637584444795195,5.786398410797119,5.64146026878541,5.786398410797119,215100
1985-06-24 00:00:00+00:00,5.775247947718641,5.864441394805908,5.775247947718641,5.864441394805908,37800
1985-06-25 00:00:00+00:00,5.864442559828624,5.897889439274748,5.741802215576172,5.741802215576172,184500
1985-06-26 00:00:00+00:00,5.741802285454438,5.819845898253524,5.741802285454438,5.797547340393066,52200
1985-06-27 00:00:00+00:00,5.819844722747803,5.819844722747803,5.797546169391259,5.819844722747803,43200
1985-06-28 00:00:00+00:00,5.819845368598683,5.875590801239014,5.819845368598683,5.875590801239014,38700
1985-07-01 00:00:00+00:00,5.886740779545308,5.9201884269714355,5.864442985886267,5.9201884269714355,141300
1985-07-02 00:00:00+00:00,5.942486827261275,6.009381354774524,5.920188268648508,5.931337356567383,71100
1985-07-03 00:00:00+00:00,5.909038344086857,6.076275021966462,5.909038344086857,6.031678676605225,297900
1985-07-05 00:00:00+00:00,6.020529846253375,6.065126576285796,6.009380759439015,6.0539774894714355,54000
1985-07-08 00:00:00+00:00,6.042828402657075,6.087424367139538,6.009380759439015,6.0539774894714355,846900
1985-07-09 00:00:00+00:00,6.05397754787599,6.05397754787599,6.00938081741333,6.00938081741333,186300
1985-07-10 00:00:00+00:00,5.987082104342577,6.031678833639853,5.987082104342577,6.020529747009277,69300
1985-07-11 00:00:00+00:00,6.042827596911087,6.042827596911087,5.886739253997803,5.886739253997803,370800
1985-07-12 00:00:00+00:00,5.886740937567816,5.931337674408123,5.886740937567816,5.909039497375488,226800
1985-07-15 00:00:00+00:00,5.909037735574619,5.909037735574619,5.853292309613731,5.864441394805908,254700
1985-07-16 00:00:00+00:00,5.8644431433102175,5.909039497375488,5.8644431433102175,5.909039497375488,331200
1985-07-17 00:00:00+00:00,5.931337547850503,6.065127372741699,5.931337547850503,6.065127372741699,326700
1985-07-18 00:00:00+00:00,6.042829965835626,6.053979055534068,5.987083751793257,5.998232841491699,268200
1985-07-19 00:00:00+00:00,6.009380660378701,6.020529747009277,5.998231190973153,6.020529747009277,82800
1985-07-22 00:00:00+00:00,6.042827213850814,6.098572254180908,6.042827213850814,6.098572254180908,91800
1985-07-23 00:00:00+00:00,6.109722663762354,6.187766268144521,6.031678676605225,6.031678676605225,408600
1985-07-24 00:00:00+00:00,5.998230699011789,5.998230699011789,5.931336184714872,5.953634738922119,186300
1985-07-25 00:00:00+00:00,5.95363591518015,5.95363591518015,5.8978897100357415,5.931337356567383,272700
1985-07-26 00:00:00+00:00,5.90903837403116,5.90903837403116,5.8309943864785385,5.853292942047119,267300
1985-07-29 00:00:00+00:00,5.864441753574048,5.875590456673345,5.752950512056664,5.764099597930908,203400
1985-07-30 00:00:00+00:00,5.74180180168425,5.764099974890992,5.697204689720825,5.730652332305908,236700
1985-07-31 00:00:00+00:00,5.697204425989225,5.7083538948514425,5.663757550502388,5.674906253814697,101700
1985-08-01 00:00:00+00:00,5.641459639478943,5.77524867871939,5.641459639478943,5.730652332305908,224100
1985-08-02 00:00:00+00:00,5.719503245702537,5.730652332305908,5.708354159099167,5.730652332305908,135900
1985-08-05 00:00:00+00:00,5.708354695160692,5.730652870461416,5.686056137084961,5.686056137084961,54000
1985-08-06 00:00:00+00:00,5.708354695160692,5.719503782811054,5.61916161118279,5.686056137084961,279000
1985-08-07 00:00:00+00:00,5.663758344559245,5.708354695160692,5.652609256908883,5.686056137084961,49500
1985-08-08 00:00:00+00:00,5.686056578724026,5.909039497375488,5.686056578724026,5.909039497375488,290700
1985-08-09 00:00:00+00:00,5.8978897100357415,5.931337356567383,5.886740622116867,5.931337356567383,71100
1985-08-12 00:00:00+00:00,5.909038129140609,5.953634855654566,5.897888660430908,5.897888660430908,13500
1985-08-13 00:00:00+00:00,5.897888974295146,5.897888974295146,5.842143924429784,5.875590801239014,18900
1985-08-14 00:00:00+00:00,5.897888974295146,5.897888974295146,5.875590801239014,5.875590801239014,58500
1985-08-15 00:00:00+00:00,5.897888974295146,5.909038443598181,5.875590801239014,5.875590801239014,27900
1985-08-16 00:00:00+00:00,5.897888660430908,5.909038129140609,5.875590488561404,5.897888660430908,46800
1985-08-19 00:00:00+00:00,5.886739574496156,5.909038129140609,5.886739574496156,5.897888660430908,56700
1985-08-20 00:00:00+00:00,5.897887965453111,6.120870806197811,5.897887965453111,6.098572254180908,582300
1985-08-21 00:00:00+00:00,6.109721747779573,6.109721747779573,5.987081050872803,5.987081050872803,63900
1985-08-22 00:00:00+00:00,5.998231347716429,6.00938081741333,5.9759331738725905,6.00938081741333,35100
1985-08-23 00:00:00+00:00,6.031679565953428,6.0428290367126465,6.009381389985027,6.0428290367126465,32400
1985-08-26 00:00:00+00:00,6.031678991257168,6.042828460954071,6.00938081741333,6.00938081741333,107100
1985-08-27 00:00:00+00:00,6.00938081741333,6.020529904335249,5.998231347716429,6.00938081741333,33300
1985-08-28 00:00:00+00:00,6.154319763183594,6.154319763183594,6.154319763183594,6.154319763183594,64800
1985-08-29 00:00:00+00:00,6.17661714553833,6.198915318088026,6.165468442038443,6.17661714553833,108000
1985-08-30 00:00:00+00:00,6.176617308429634,6.232363124048977,6.176617308429634,6.198915481567383,49500
1985-09-03 00:00:00+00:00,6.221215407536126,6.243513968359506,6.198916846712746,6.210066318511963,80100
1985-09-04 00:00:00+00:00,6.198917221613821,6.198917221613821,5.975934662094814,5.998232841491699,211500
1985-09-05 00:00:00+00:00,5.998232841491699,6.020531403663663,5.987083751793257,5.998232841491699,333000
1985-09-06 00:00:00+00:00,6.020530636852958,6.087425166523526,6.020530636852958,6.065127372741699,81900
1985-09-09 00:00:00+00:00,6.0428290367126465,6.0428290367126465,6.0428290367126465,6.0428290367126465,12600
1985-09-10 00:00:00+00:00,6.06512611406085,6.154319184553284,6.06512611406085,6.120871543884277,100800
1985-09-11 00:00:00+00:00,6.10972379150508,6.10972379150508,6.087425231933594,6.087425231933594,54000
1985-09-12 00:00:00+00:00,6.065126476306553,6.065126476306553,6.020529747009277,6.020529747009277,126900
1985-09-13 00:00:00+00:00,6.031678676605225,6.0651263184011155,6.020529590264915,6.031678676605225,487800
1985-09-16 00:00:00+00:00,6.031679725131386,6.087425166523526,6.031679725131386,6.065127372741699,45000
1985-09-17 00:00:00+00:00,6.042829196184843,6.065127372741699,6.020530636852958,6.065127372741699,151200
1985-09-18 00:00:00+00:00,6.042827807426283,6.042827807426283,5.942485653205966,5.953634738922119,76500
1985-09-19 00:00:00+00:00,5.942485972723982,5.964784145355225,5.909038331002155,5.964784145355225,81000
1985-09-20 00:00:00+00:00,5.942485332489014,5.953634417603448,5.942485332489014,5.942485332489014,120600
1985-09-23 00:00:00+00:00,5.987082203035315,6.087424367139538,5.987082203035315,6.0539774894714355,190800
1985-09-24 00:00:00+00:00,6.06512611406085,6.154319184553284,6.06512611406085,6.120871543884277,222300
1985-09-25 00:00:00+00:00,6.109723725855412,6.109723725855412,6.065127372741699,6.065127372741699,13500
1985-09-26 00:00:00+00:00,6.065127372741699,6.065127372741699,6.020530636852958,6.065127372741699,212400
1985-09-30 00:00:00+00:00,6.042828145720496,6.0651263184011155,6.031678676605225,6.031678676605225,116100
1985-10-01 00:00:00+00:00,6.042828145720496,6.042828145720496,6.031678676605225,6.031678676605225,63900
1985-10-02 00:00:00+00:00,6.065126476306553,6.065126476306553,6.020529747009277,6.020529747009277,289800
1985-10-03 00:00:00+00:00,6.0093815154827315,6.0093815154827315,5.9201884269714355,5.9201884269714355,174600
1985-10-04 00:00:00+00:00,5.931336546824776,5.931336546824776,5.842143855650312,5.853292942047119,113400
1985-10-07 00:00:00+00:00,5.853294347100066,5.853294347100066,5.708355423599795,5.77524995803833,131400
1985-10-08 00:00:00+00:00,5.764100232273326,5.775248936599544,5.730652588194716,5.752951145172119,90900
1985-10-09 00:00:00+00:00,5.730652745394131,5.752951302983213,5.730652745394131,5.741802215576172,24300
1985-10-10 00:00:00+00:00,5.764100516187509,5.764100516187509,5.686056137084961,5.686056137084961,98100
1985-10-11 00:00:00+00:00,5.697204846116125,5.741801959303797,5.697204846116125,5.719503402709961,54900
1985-10-14 00:00:00+00:00,5.741802285454438,5.797547340393066,5.730652815136707,5.797547340393066,39600
1985-10-15 00:00:00+00:00,5.853294054641515,5.864443143157543,5.842144966125488,5.842144966125488,71100
1985-10-16 00:00:00+00:00,5.864442985886267,5.931337515188469,5.864442985886267,5.9201884269714355,37800
1985-10-17 00:00:00+00:00,5.942486652255971,6.17661787443223,5.9090390067093574,6.165469169616699,459000
1985-10-18 00:00:00+00:00,6.1654696469812995,6.232364177703857,6.1654696469812995,6.232364177703857,126900
1985-10-21 00:00:00+00:00,6.221213015060545,6.455344942853623,6.221213015060545,6.388449668884277,172800
1985-10-22 00:00:00+00:00,6.388451251034032,6.388451251034032,6.2769599932815625,6.310407638549805,191700
1985-10-23 00:00:00+00:00,6.2881071334393335,6.355002403259277,6.2881071334393335,6.355002403259277,304200
1985-10-24 00:00:00+00:00,6.332703852394334,6.366151487304307,6.332703852394334,6.355002403259277,815400
1985-10-25 00:00:00+00:00,6.355004371315794,6.355004371315794,6.299258168277055,6.310407638549805,22500
1985-10-28 00:00:00+00:00,6.3215576112270355,6.421899795532227,6.288109961275268,6.421899795532227,48600
1985-10-29 00:00:00+00:00,6.399600380912158,6.455346584320068,6.399600380912158,6.455346584320068,72900
1985-10-30 00:00:00+00:00,6.477642700945745,6.622581958770752,6.466494763924361,6.622581958770752,64800
1985-10-31 00:00:00+00:00,6.65603002901568,6.789819061841686,6.6448805601718925,6.700626373291016,393300
1985-11-01 00:00:00+00:00,6.700628989796475,6.823269367218018,6.644883154909354,6.823269367218018,223200
1985-11-04 00:00:00+00:00,6.823266995004709,7.046249491479706,6.823266995004709,6.890161514282227,131400
1985-11-05 00:00:00+00:00,6.778670239039226,6.800969178852002,6.644881193462452,6.722925186157227,349200
1985-11-06 00:00:00+00:00,6.778669153617144,6.789818621738243,6.622581958770752,6.622581958770752,207900
1985-11-07 00:00:00+00:00,6.6448813624673795,6.656030832657341,6.455346493638024,6.48879337310791,295200
1985-11-08 00:00:00+00:00,6.488791281747041,6.667178153991699,6.477641815150593,6.667178153991699,93600
1985-11-11 00:00:00+00:00,6.689476904447228,6.700626373291016,6.6448805601718925,6.700626373291016,347400
1985-11-12 00:00:00+00:00,6.745222895120824,6.823266882431965,6.711775253258926,6.789819240570068,143100
1985-11-13 00:00:00+00:00,6.778669233660508,6.89016085398858,6.778669233660508,6.800968170166016,168300
1985-11-14 00:00:00+00:00,6.800968966128597,7.035100936889648,6.800968966128597,7.035100936889648,86400
1985-11-15 00:00:00+00:00,7.001651562664431,7.090844234873637,6.934757058507528,7.057397365570068,171000
1985-11-18 00:00:00+00:00,7.079696014451691,7.380722484478058,7.079696014451691,7.369574546813965,234000
1985-11-19 00:00:00+00:00,7.391872293589256,7.447618108875662,7.291530132293701,7.291530132293701,65700
1985-11-20 00:00:00+00:00,7.269230201141463,7.324975231524631,7.191185474395752,7.191185474395752,75600
1985-11-21 00:00:00+00:00,7.168889085757602,7.224634124002858,7.157739618778684,7.180037021636963,54000
1985-11-22 00:00:00+00:00,7.20233678817749,7.20233678817749,7.180037851641919,7.20233678817749,196200
1985-11-25 00:00:00+00:00,7.180037021636963,7.2023359555948,7.180037021636963,7.180037021636963,32400
1985-11-26 00:00:00+00:00,7.1688905882969385,7.269232749938965,7.1688905882969385,7.269232749938965,51300
1985-11-27 00:00:00+00:00,7.246934666232156,7.258084136863219,7.202338314807965,7.235785961151123,30600
1985-11-29 00:00:00+00:00,7.269232724839063,7.302679601570957,7.269232724839063,7.291530132293701,41400
1985-12-02 00:00:00+00:00,7.313830382433225,7.313830382433225,7.246935844421387,7.246935844421387,86400
1985-12-03 00:00:00+00:00,7.258083280623211,7.269232749938965,7.235785107541643,7.269232749938965,72000
1985-12-04 00:00:00+00:00,7.23578564560333,7.258083820343018,7.23578564560333,7.258083820343018,31500
1985-12-05 00:00:00+00:00,7.369574546813966,7.4253195939837395,7.258082921374614,7.369574546813965,446400
1985-12-06 00:00:00+00:00,7.347275029849409,7.358424497734012,7.313827391745444,7.336126327514648,109800
1985-12-09 00:00:00+00:00,7.3472763268059555,7.603706477918981,7.3472763268059555,7.51451301574707,227700
1985-12-10 00:00:00+00:00,7.492214679718018,7.514512853391737,7.492214679718018,7.492214679718018,38700
1985-12-11 00:00:00+00:00,7.492215353112298,7.648303348407353,7.492215353112298,7.626005172729492,45900
1985-12-12 00:00:00+00:00,7.670599830545757,7.670599830545757,7.626002727937228,7.637152194976807,54000
1985-12-13 00:00:00+00:00,7.659450119076783,7.659450119076783,7.492212712118715,7.50336217880249,70200
1985-12-16 00:00:00+00:00,7.514512853391737,7.514512853391737,7.45876780198242,7.492214679718018,56700
1985-12-17 00:00:00+00:00,7.469915989381657,7.570258136464621,7.447617053985596,7.447617053985596,99900
1985-12-18 00:00:00+00:00,7.469917578596533,7.469917578596533,7.403022289276123,7.403022289276123,17100
1985-12-19 00:00:00+00:00,7.380722999572753,7.380722999572753,7.336127418054585,7.380722999572754,55800
1985-12-20 00:00:00+00:00,7.403021222311527,7.581406593322754,7.403021222311527,7.581406593322754,324000
1985-12-23 00:00:00+00:00,7.559110002393502,7.5814074106237594,7.5033641851679675,7.536811828613281,86400
1985-12-24 00:00:00+00:00,7.559112460688775,7.559112460688775,7.51451533307496,7.525664806365967,52200
1985-12-26 00:00:00+00:00,7.536812048566017,7.804390907287597,7.514513108585065,7.804390907287598,265500
1985-12-27 00:00:00+00:00,7.82668872999198,7.82668872999198,7.73749603627638,7.7820916175842285,140400
1985-12-30 00:00:00+00:00,7.759796752788265,7.915884017944336,7.737498572051684,7.915884017944336,38700
1985-12-31 00:00:00+00:00,7.893585289660907,7.993927478790283,7.893585289660907,7.993927478790283,130500
1986-01-02 00:00:00+00:00,7.971626754939843,7.971626754939843,7.837836969806711,7.84898567199707,61200
1986-01-03 00:00:00+00:00,7.871287158200186,7.871287158200186,7.7151983870054694,7.737497329711914,95400
1986-01-06 00:00:00+00:00,7.73749430990509,7.73749430990509,7.570257663726807,7.570257663726807,84600
1986-01-07 00:00:00+00:00,7.5925589590436875,7.648304791531785,7.536813892105762,7.559112071990967,59400
1986-01-08 00:00:00+00:00,7.581407262202186,7.581407262202186,7.391872406005859,7.391872406005859,112500
1986-01-09 00:00:00+00:00,7.403019271668536,7.403019271668536,7.124291054581578,7.15773868560791,414900
1986-01-10 00:00:00+00:00,7.124293731273614,7.157741374866672,7.0685486793518075,7.068548679351807,476100
1986-01-13 00:00:00+00:00,7.035100002722862,7.035100002722862,6.912458916073622,6.979353427886963,256500
1986-01-14 00:00:00+00:00,6.957056420500706,6.990503295544287,6.890161139313748,6.923608779907227,141300
1986-01-15 00:00:00+00:00,6.968206020007789,7.113143757166939,6.968206020007789,7.090845584869385,162900
1986-01-16 00:00:00+00:00,7.113143259735079,7.146590898617329,7.023950576782227,7.023950576782227,158400
1986-01-17 00:00:00+00:00,7.046250725971457,7.12429472824338,7.012803077697754,7.012803077697754,241200
1986-01-20 00:00:00+00:00,7.03510147223626,7.03510147223626,6.934759300781543,6.957057476043701,53100
1986-01-21 00:00:00+00:00,6.97935376414796,6.97935376414796,6.912459249111682,6.934758186340332,105300
1986-01-22 00:00:00+00:00,6.923611188167989,6.9793562544805665,6.912461715575375,6.968208312988281,66600
1986-01-23 00:00:00+00:00,6.968207362257541,7.101996421813965,6.968207362257541,7.101996421813965,112500
1986-01-24 00:00:00+00:00,7.0796939580299085,7.15773868560791,7.0796939580299085,7.15773868560791,140400
1986-01-27 00:00:00+00:00,7.1577400108764495,7.180037414956171,7.113142906067545,7.124292373657227,34200
1986-01-28 00:00:00+00:00,7.113144495504631,7.146592140197754,7.101995790973585,7.146592140197754,77400
1986-01-29 00:00:00+00:00,7.168890820357933,7.425320201871698,7.168890820357933,7.347276210784912,525600
1986-01-30 00:00:00+00:00,7.358425093205658,7.559109406969903,7.358425093205658,7.436469078063965,170100
1986-01-31 00:00:00+00:00,7.447617565064334,7.603705530249038,7.403021222311527,7.581406593322754,177300
1986-02-03 00:00:00+00:00,7.592557430267334,7.603706900740055,7.570260020421929,7.592557430267334,243900
1986-02-04 00:00:00+00:00,7.570259435900973,7.603706313636572,7.414170689085022,7.492214679718018,591300
1986-02-05 00:00:00+00:00,7.514511919946827,7.514511919946827,7.436468704558238,7.469916343688965,43200
1986-02-06 00:00:00+00:00,7.4810642808161,7.4810642808161,7.458766875462102,7.469916343688965,54000
1986-02-07 00:00:00+00:00,7.492214679718018,7.492214679718018,7.380723045799464,7.492214679718018,203400
1986-02-10 00:00:00+00:00,7.492214715502876,7.54796053272841,7.447618367942434,7.536811828613281,137700
1986-02-11 00:00:00+00:00,7.559109187496231,7.581406593322754,7.492213907817141,7.581406593322754,135000
1986-02-12 00:00:00+00:00,7.570259331081793,7.6594520245416895,7.570259331081793,7.6483025550842285,102600
1986-02-13 00:00:00+00:00,7.670598660604159,7.748641855778701,7.65944919526513,7.715194225311279,250200
1986-02-14 00:00:00+00:00,7.737494701814246,7.893581888896664,7.737494701814246,7.871284484863281,334800
1986-02-18 00:00:00+00:00,7.848987553581381,8.016224250925937,7.726347206788705,7.971628665924072,222300
1986-02-19 00:00:00+00:00,7.99392467766092,8.027372317500465,7.581406593322754,7.581406593322754,351900
1986-02-20 00:00:00+00:00,7.547960413805804,7.7820916175842285,7.514512770887478,7.7820916175842285,180000
1986-02-21 00:00:00+00:00,7.80439055656308,7.8489869034208795,7.75979420970528,7.7820916175842285,59400
1986-02-24 00:00:00+00:00,7.80438933213597,7.9158801817887205,7.80438933213597,7.84898567199707,72000
1986-02-25 00:00:00+00:00,7.826691229132157,7.960481077975935,7.8043930485832265,7.927033424377441,217800
1986-02-26 00:00:00+00:00,7.904731688491921,7.904731688491921,7.770942665373059,7.793240070343018,50400
1986-02-27 00:00:00+00:00,7.782094167974645,7.915884017944336,7.782094167974645,7.915884017944336,142200
1986-02-28 00:00:00+00:00,7.938180362686431,7.982775943994279,7.7820916175842285,7.7820916175842285,295200
1986-03-03 00:00:00+00:00,7.82668960546932,8.150014304679729,7.782092488073028,8.11656665802002,546300
1986-03-04 00:00:00+00:00,8.105419566299188,8.116568273704996,7.938182830810547,7.938182830810547,101700
1986-03-05 00:00:00+00:00,7.93817837595036,7.93817837595036,7.670599596222175,7.770941734313965,270900
1986-03-06 00:00:00+00:00,7.793242483027921,7.893584664206607,7.770945071154977,7.837839603424072,190800
1986-03-07 00:00:00+00:00,7.8824324213301535,8.005073502362496,7.837836847713567,7.871284484863281,207900
1986-03-10 00:00:00+00:00,7.83783623785857,7.83783623785857,7.7597922676149835,7.770941734313965,68400
1986-03-11 00:00:00+00:00,7.782089757383427,7.84898502722969,7.759792354834364,7.826686859130859,199800
1986-03-12 00:00:00+00:00,7.80439186118101,7.848988215493741,7.737497329711914,7.737497329711914,438300
1986-03-13 00:00:00+00:00,7.748642888010064,7.826686859130859,7.715195253086932,7.826686859130859,227700
1986-03-14 00:00:00+00:00,7.871284815487131,7.871284815487131,7.692897920228945,7.793240070343018,187200
1986-03-17 00:00:00+00:00,7.7932391366124065,7.7932391366124065,7.648300662824213,7.770941734313965,274500
1986-03-18 00:00:00+00:00,7.748645941018624,7.7709448834531285,7.648303762263635,7.704049587249756,189900
1986-03-19 00:00:00+00:00,7.704046700564925,7.704046700564925,7.626002727937228,7.637152194976807,75600
1986-03-20 00:00:00+00:00,7.6483025550842285,7.6594520245416895,7.637153851176715,7.6483025550842285,85500
1986-03-21 00:00:00+00:00,7.614854787129147,7.681749306124812,7.603706083404838,7.6706013679504395,223200
1986-03-24 00:00:00+00:00,7.659450725498127,7.87128448486328,7.659450725498127,7.871284484863281,194400
1986-03-25 00:00:00+00:00,7.84898502722969,7.84898502722969,7.782089757383427,7.826686859130859,44100
1986-03-26 00:00:00+00:00,7.804392017825291,7.893584728240966,7.782093074671278,7.893584728240967,48600
1986-03-27 00:00:00+00:00,7.8935858372077545,7.93818296423112,7.871288422021375,7.915884017944336,176400
1986-03-31 00:00:00+00:00,7.893584505016592,8.01622486114502,7.893584505016592,8.01622486114502,161100
1986-04-01 00:00:00+00:00,8.016222204379188,8.0273716719457,7.87128448486328,7.871284484863281,235800
1986-04-02 00:00:00+00:00,7.871287319355534,7.871287319355534,7.6929003673521885,7.759795665740967,78300
1986-04-03 00:00:00+00:00,7.782092185682133,7.782092185682133,7.358426094055176,7.358426094055176,103500
1986-04-04 00:00:00+00:00,7.369576979101655,7.425322044669777,7.246935844421387,7.246935844421387,185400
