"('date', '')","('open', 'CIVI')","('high', 'CIVI')","('low', 'CIVI')","('close', 'CIVI')","('volume', 'CIVI')"
2015-05-18 00:00:00+00:00,1847.7519986133839,1860.9668919638318,1770.7946885180504,1805.7752685546875,12036
2015-05-19 00:00:00+00:00,1766.1308617011618,1801.1114471488474,1707.052535832322,1716.3807373046875,11715
2015-05-20 00:00:00+00:00,1728.04087919733,1736.5916733117197,1660.4117629730001,1707.829833984375,9766
2015-05-21 00:00:00+00:00,1731.9271424135354,1795.6695491201583,1724.9309934932417,1729.5950927734375,10474
2015-05-22 00:00:00+00:00,1682.1775530547066,1738.1464215546684,1677.5134523340957,1710.1619873046875,9068
2015-05-26 00:00:00+00:00,1671.2945873683316,1709.384457046437,1648.7514922046057,1660.4117431640625,7108
2015-05-27 00:00:00+00:00,1653.415194864562,1693.8371050111955,1613.7705212124824,1663.5206298828125,6860
2015-05-28 00:00:00+00:00,1646.419555973498,1648.7516063268076,1576.458385521575,1588.8958740234375,13624
2015-05-29 00:00:00+00:00,1601.3336723963669,1652.6384445007493,1596.6695712825685,1615.3258056640625,7709
2015-06-01 00:00:00+00:00,1612.9938973661401,1615.325948128716,1562.4663576086177,1585.786865234375,12802
2015-06-02 00:00:00+00:00,1608.3294828141936,1654.192912120233,1574.1263050516154,1607.55224609375,15465
2015-06-03 00:00:00+00:00,1583.4548144717994,1643.310387205911,1574.1266114214964,1585.786865234375,9633
2015-06-04 00:00:00+00:00,1551.5831509942007,1581.8998038785264,1532.9269192929053,1557.024658203125,10377
2015-06-05 00:00:00+00:00,1543.0324456665815,1599.0014841385866,1535.2590578621362,1567.9075927734375,10902
2015-06-08 00:00:00+00:00,1563.2432358396302,1584.2315155305187,1480.8445902937601,1511.9384765625,10717
2015-06-09 00:00:00+00:00,1542.2548944331827,1578.0127091450422,1529.817238379204,1533.7041015625,10321
2015-06-10 00:00:00+00:00,1574.9036736864152,1642.5327908525,1570.2395731820402,1633.20458984375,15986
2015-06-11 00:00:00+00:00,1642.532542357918,1642.532542357918,1558.579086127626,1568.6846923828125,8521
2015-06-12 00:00:00+00:00,1546.1419328042384,1599.778751886229,1540.7004251766969,1578.0130615234375,9190
2015-06-15 00:00:00+00:00,1545.3641864875083,1634.7589787013476,1543.8095432527498,1619.2120361328125,10911
2015-06-16 00:00:00+00:00,1616.8803645275063,1672.849228922573,1607.552163770438,1631.64990234375,9607
2015-06-17 00:00:00+00:00,1654.1927799586763,1676.7358744503958,1579.5676862637313,1601.3333740234375,10101
2015-06-18 00:00:00+00:00,1616.8803948170569,1633.9819831429375,1585.009098324575,1592.0052490234375,8821
2015-06-19 00:00:00+00:00,1579.5678865942282,1596.6694762781162,1506.4972569487102,1513.493408203125,14353
2015-06-22 00:00:00+00:00,1521.2665277994847,1574.903507879172,1481.6218477598009,1551.5830078125,12963
2015-06-23 00:00:00+00:00,1539.1454622528609,1612.2160762090941,1528.2626193294773,1603.665283203125,12678
2015-06-24 00:00:00+00:00,1597.446240791538,1637.8683227070699,1546.9188935075804,1552.3602294921875,9342
2015-06-25 00:00:00+00:00,1556.2471804426432,1560.1338739438945,1485.5087804694017,1492.5047607421875,6887
2015-06-26 00:00:00+00:00,1482.3993447621397,1501.8329826191728,1426.4303963029436,1497.9462890625,20434
2015-06-29 00:00:00+00:00,1458.3016872733488,1475.4032759276158,1348.6958344408642,1395.336669921875,20722
2015-06-30 00:00:00+00:00,1441.2002021044345,1455.9697415414937,1393.0047196688179,1418.6571044921875,13553
2015-07-01 00:00:00+00:00,1408.5513431737204,1413.2153579584833,1293.5040861410962,1312.160400390625,16168
2015-07-02 00:00:00+00:00,1321.4886257114847,1347.1410918425638,1291.1721444048906,1295.058837890625,9321
2015-07-06 00:00:00+00:00,1235.9804597659663,1237.5351881082813,1174.570178389027,1183.1209716796875,14856
2015-07-07 00:00:00+00:00,1176.1248290667813,1221.9882524921989,1061.0775671560152,1214.9921875,25686
2015-07-08 00:00:00+00:00,1191.671848459963,1226.652430762949,1119.3786336955477,1133.370849609375,12151
2015-07-09 00:00:00+00:00,1151.2497236512438,1182.3436091273143,1117.0464666349314,1136.4801025390625,24333
2015-07-10 00:00:00+00:00,1141.1444800476827,1149.6952751232577,1043.1988700307995,1069.628662109375,19205
2015-07-13 00:00:00+00:00,1069.6284998307049,1082.8433938650953,1015.2141952621664,1066.51904296875,23057
2015-07-14 00:00:00+00:00,1057.9682517245676,1113.1598781223763,1039.31193569232,1095.2808837890625,15756
2015-07-15 00:00:00+00:00,1073.5151062288521,1085.9526775567654,988.0070053119111,1019.1008911132812,18473
2015-07-16 00:00:00+00:00,1029.2063984814938,1033.0930916353032,974.7920990703841,980.2335205078125,16025
2015-07-17 00:00:00+00:00,977.1242514855978,984.8977236455419,925.8194032594348,932.0381469726562,17680
2015-07-20 00:00:00+00:00,941.3661646926989,951.4716850410306,831.7603390793605,836.4244384765625,19317
2015-07-21 00:00:00+00:00,851.9715245142595,878.4013122060371,754.8032524403017,765.6860961914062,30873
2015-07-22 00:00:00+00:00,755.5805758646658,755.5805758646658,673.1818408189881,718.2679443359375,69350
2015-07-23 00:00:00+00:00,721.3772521512924,792.8931370787159,718.2678806391132,758.6898803710938,35176
2015-07-24 00:00:00+00:00,766.4633507845343,769.5727222931216,705.8303512566067,715.1585083007812,32374
2015-07-27 00:00:00+00:00,696.5022962654689,726.8187792122636,678.6233436938099,691.8381958007812,16207
2015-07-28 00:00:00+00:00,687.1741003982804,708.1624237900949,608.662143694114,696.5022583007812,75266
2015-07-29 00:00:00+00:00,666.9630550279255,786.674328988411,656.8575335791807,669.2951049804688,46894
2015-07-30 00:00:00+00:00,672.4045796809651,695.724955227202,635.0919447922497,642.8654174804688,21785
2015-07-31 00:00:00+00:00,642.8654326062496,667.7404947717239,603.2207464745969,607.1074829101562,39533
2015-08-03 00:00:00+00:00,597.0020971933161,612.5490028911097,551.9159813810161,562.798828125,36411
2015-08-04 00:00:00+00:00,577.5682596008598,582.2323598430336,519.2673042026065,531.704833984375,30669
2015-08-05 00:00:00+00:00,543.3649341934454,567.462667277944,519.2672011089469,527.8179931640625,33069
2015-08-06 00:00:00+00:00,523.154084658472,581.4550450077115,508.38450350136645,565.9081420898438,34514
2015-08-07 00:00:00+00:00,548.80639361356,589.2283921082375,516.1578661798001,525.4860229492188,31468
2015-08-10 00:00:00+00:00,527.8181338453319,638.9786727818956,520.0447037771684,631.2052001953125,31413
2015-08-11 00:00:00+00:00,596.2246556056613,642.0880873816028,564.3534839169839,633.5372924804688,28057
2015-08-12 00:00:00+00:00,631.2052420461877,656.8576692680122,606.330179141931,633.5372924804688,24743
2015-08-13 00:00:00+00:00,617.9901718315467,634.3144777451016,579.1229023298183,596.2244873046875,18272
2015-08-14 00:00:00+00:00,593.8926229233019,618.7676847902192,568.2401542528138,570.5722045898438,16940
2015-08-17 00:00:00+00:00,565.9080696961797,573.6815414199041,544.1423828844834,552.6931762695312,17773
2015-08-18 00:00:00+00:00,546.4743282233335,562.7985914751586,529.372743398608,551.138427734375,16669
2015-08-19 00:00:00+00:00,547.2518078985064,555.8026021168637,499.056329536669,517.712646484375,19442
2015-08-20 00:00:00+00:00,511.49374094300885,524.7086325816718,491.28274270693873,499.05621337890625,18864
2015-08-21 00:00:00+00:00,483.5093480797525,490.5054982959006,456.3022389672294,460.9663391113281,25084
2015-08-24 00:00:00+00:00,443.08732825948357,457.8569072854135,404.99737696255374,417.4349060058594,27031
2015-08-25 00:00:00+00:00,445.4194077289879,450.08350800300104,390.2278237698067,391.00518798828125,27013
2015-08-26 00:00:00+00:00,399.5560169598436,412.77091220788566,377.7903271482076,408.1068115234375,29950
2015-08-27 00:00:00+00:00,422.0990221569741,471.84918275633737,419.76697208492476,460.9663391113281,28473
2015-08-28 00:00:00+00:00,452.41557373778335,583.0097604097045,451.638251937873,520.0447387695312,48724
2015-08-31 00:00:00+00:00,503.7203357040312,642.0879700689769,479.6226415201094,594.6698608398438,54139
2015-09-01 00:00:00+00:00,555.8026905366886,612.5489721443607,554.2480042967892,583.7871704101562,39991
2015-09-02 00:00:00+00:00,590.0057732867486,622.6543016648196,549.5837736229239,605.5526733398438,28164
2015-09-03 00:00:00+00:00,607.8848345826833,639.7560471814521,570.5721995907999,590.783203125,25389
2015-09-04 00:00:00+00:00,576.7909202695223,590.0058138603856,551.1384972771938,584.5643920898438,20465
2015-09-08 00:00:00+00:00,526.263413618644,565.130731506326,514.6032480152311,533.259521484375,24808
2015-09-09 00:00:00+00:00,516.1579178543783,549.5838127479909,478.06792284990934,492.0601806640625,29197
2015-09-10 00:00:00+00:00,488.17343603165625,506.8297511052756,471.849170971843,503.7203369140625,18247
2015-09-11 00:00:00+00:00,492.8375029001186,492.8375029001186,458.63428629455444,481.1773376464844,22581
2015-09-14 00:00:00+00:00,474.9584326092416,479.6225315563045,438.4231751036699,445.4192810058594,23615
2015-09-15 00:00:00+00:00,440.75534533539303,478.84529875307317,440.75534533539303,468.7397766113281,24129
2015-09-16 00:00:00+00:00,471.07180122642006,555.025218065387,471.07180122642006,542.587646484375,31788
2015-09-17 00:00:00+00:00,540.2556544778217,580.6776569768898,528.5954467313313,537.146240234375,45060
2015-09-18 00:00:00+00:00,516.1578779779662,517.7125637220039,452.4154648435332,461.7436218261719,36300
2015-09-21 00:00:00+00:00,469.5172170813709,472.62658939074487,446.97416154235106,447.75152587890625,16204
2015-09-22 00:00:00+00:00,438.4233101546752,450.083518595714,412.77088559912426,415.1029357910156,24462
2015-09-23 00:00:00+00:00,415.8801931392981,420.54429280117,373.12614465805916,378.56756591796875,23579
2015-09-24 00:00:00+00:00,371.5714686784051,384.0089972385629,351.3604688237439,368.46209716796875,26111
2015-09-25 00:00:00+00:00,372.3489045904055,381.6770634382532,331.9268970892055,340.4776916503906,20178
2015-09-28 00:00:00+00:00,336.59087922625895,363.79798533771867,324.93069392980556,345.1416931152344,28312
2015-09-29 00:00:00+00:00,345.9190700228595,352.1378559684664,324.15338299085835,325.70806884765625,17467
2015-09-30 00:00:00+00:00,328.04012111261505,338.14562176862233,305.49706974040987,316.3799133300781,14810
2015-10-01 00:00:00+00:00,321.0439776942952,339.7002922965496,299.2782914978029,300.8329772949219,20071
2015-10-02 00:00:00+00:00,297.72366891741086,446.1968318443086,289.17285269921786,422.0990905761719,59894
2015-10-05 00:00:00+00:00,427.54049692498893,494.3922954674417,427.54049692498893,482.7320861816406,44805
2015-10-06 00:00:00+00:00,481.9547164209942,561.2440451244141,467.96249945150504,544.1424560546875,55335
2015-10-07 00:00:00+00:00,554.2478748248928,590.005820063254,492.06018464535845,567.4627685546875,61945
2015-10-08 00:00:00+00:00,555.8026411320667,617.9903403108108,519.2673689275151,597.0020141601562,44561
2015-10-09 00:00:00+00:00,605.5527845574144,636.6466328928029,566.6854635085737,619.5450439453125,40753
2015-10-12 00:00:00+00:00,609.4395483014813,610.994234410353,506.8298399317236,543.3651123046875,31430
2015-10-13 00:00:00+00:00,562.0212965061288,571.34945345136,495.94687627981557,513.0484619140625,28755
2015-10-14 00:00:00+00:00,502.16567267062277,544.1424046504594,496.724250750039,530.150146484375,21986
2015-10-15 00:00:00+00:00,514.6032935471699,569.794882177698,495.94697590890394,544.1424560546875,29473
2015-10-16 00:00:00+00:00,552.6932481968666,559.6893566513241,505.2751325406322,538.7009887695312,28315
2015-10-19 00:00:00+00:00,530.1502197973233,553.4705966078163,510.71657954164954,520.0447387695312,20341
2015-10-20 00:00:00+00:00,523.1539731272612,557.3571862695225,508.38439511888254,525.4860229492188,20702
2015-10-21 00:00:00+00:00,503.720371181428,526.2634236388237,481.17736124245,483.5093688964844,19213
2015-10-22 00:00:00+00:00,486.6188878379352,522.3767997446708,467.1852030899903,487.3962097167969,15831
2015-10-23 00:00:00+00:00,478.8453209945076,500.6110096727273,463.29837621382575,484.2867431640625,15541
2015-10-26 00:00:00+00:00,479.62276431674843,490.50561045012296,446.9741833981992,448.52886962890625,15477
2015-10-27 00:00:00+00:00,437.6459721578892,440.75538677298186,398.0013291108483,418.9896545410156,13357
2015-10-28 00:00:00+00:00,422.0990555786577,463.2983833487964,408.10679655687426,442.31005859375,19680
2015-10-29 00:00:00+00:00,439.97798519261994,478.8453031799162,432.98187730895836,437.64593505859375,17443
2015-10-30 00:00:00+00:00,439.9780083370496,450.08353110380534,405.77478881859304,442.31005859375,24797
2015-11-02 00:00:00+00:00,438.4232180988838,476.51316481607324,424.43100492231883,458.63421630859375,24562
2015-11-03 00:00:00+00:00,464.85305319437765,593.115163348084,464.07568903411897,581.4549560546875,49772
2015-11-04 00:00:00+00:00,575.2363037999569,624.2091056424285,545.6971413341554,569.0175170898438,32813
2015-11-05 00:00:00+00:00,566.685492084247,620.3223969859727,555.0253249445136,576.791015625,36177
2015-11-06 00:00:00+00:00,609.4395226130717,741.5884315548893,603.9981002021702,701.1663818359375,64931
2015-11-09 00:00:00+00:00,676.2913522572172,713.6039466265255,658.4123556127665,663.8538208007812,32329
2015-11-10 00:00:00+00:00,655.3028262161738,681.7326114260319,624.2089837731472,666.1856689453125,23537
2015-11-11 00:00:00+00:00,664.6311296827986,664.6311296827986,591.5605859631694,617.2130126953125,21752
2015-11-12 00:00:00+00:00,584.5643969697647,614.8808777963177,565.9080814526172,589.2284545898438,30316
2015-11-13 00:00:00+00:00,588.4511027773998,620.3223126664302,555.8025711945395,603.998046875,22830
2015-11-16 00:00:00+00:00,607.8847288037649,659.1895717307631,584.5643572510602,656.0802001953125,32674
2015-11-17 00:00:00+00:00,639.7559250684202,670.8497674538309,614.103504037496,622.654296875,21798
2015-11-18 00:00:00+00:00,636.6466209993544,656.8576241657081,593.8926069109125,629.6505126953125,17875
2015-11-19 00:00:00+00:00,613.3261752129949,640.5332835515757,599.3339602155577,616.435546875,21788
2015-11-20 00:00:00+00:00,610.2167796548612,629.6504155589922,567.4627296436773,568.2400512695312,25912
2015-11-23 00:00:00+00:00,573.6815533378314,602.4433482910246,561.2439813141225,589.2284545898438,22056
2015-11-24 00:00:00+00:00,603.9980551067327,694.1702215538635,603.9980551067327,662.2990112304688,31469
2015-11-25 00:00:00+00:00,638.2011607953029,696.5021491816792,627.3183187004402,689.5060424804688,18154
2015-11-27 00:00:00+00:00,668.51768376684,687.1739967580797,625.7636367051167,631.982421875,9984
2015-11-30 00:00:00+00:00,642.8654098092971,669.295199626493,631.2052009161073,659.967041015625,19724
2015-12-01 00:00:00+00:00,656.0802456571707,689.5061407938941,645.9747236890938,661.5216674804688,24220
2015-12-02 00:00:00+00:00,649.0841941158948,671.6272050379828,606.3301375090334,629.6505126953125,27395
2015-12-03 00:00:00+00:00,641.3106337492378,644.4200053434756,591.5604756493639,601.6659545898438,23731
2015-12-04 00:00:00+00:00,588.4510636663564,590.7831136296815,518.489904913915,559.6892700195312,36366
2015-12-07 00:00:00+00:00,513.82595938282,528.5955415023557,494.3923188395261,501.388427734375,17222
2015-12-08 00:00:00+00:00,470.29442291471736,514.6031547228414,466.40768757873354,499.05621337890625,22003
2015-12-09 00:00:00+00:00,506.05243359896593,568.2401279007312,486.61879507407133,498.2789611816406,22121
2015-12-10 00:00:00+00:00,494.3922164829618,534.8142178604505,485.84138069876064,520.8219604492188,23393
2015-12-11 00:00:00+00:00,506.05241306832147,508.38446320259106,469.5171452112378,475.7359313964844,23857
2015-12-14 00:00:00+00:00,468.7397492611782,499.0562713990803,453.192848628173,474.18121337890625,26578
2015-12-15 00:00:00+00:00,490.5055638030223,505.27514536778926,424.4311289118904,432.2045593261719,34467
2015-12-16 00:00:00+00:00,422.0989785156568,439.97792800987236,359.1339307092664,378.56756591796875,37162
2015-12-17 00:00:00+00:00,378.5676354631164,385.5637862411591,350.58318116541284,365.352783203125,26801
2015-12-18 00:00:00+00:00,363.0207249997759,370.0168331063032,349.80583051054754,354.46990966796875,24541
2015-12-21 00:00:00+00:00,356.02458072186494,359.1339737829778,328.0401282086821,337.3682861328125,19193
2015-12-22 00:00:00+00:00,339.7003179555927,384.009036593967,334.25889599545536,363.79803466796875,23811
2015-12-23 00:00:00+00:00,380.8996341536126,469.5171068269761,377.01289842038653,465.63037109375,35140
2015-12-24 00:00:00+00:00,468.73978556536906,477.290621968283,431.4271956452245,444.64208984375,9885
2015-12-28 00:00:00+00:00,426.76312770791253,433.7592361913038,403.44275192380155,406.5521240234375,11585
2015-12-29 00:00:00+00:00,425.9857278949071,432.9818350965011,390.2277852268303,413.54815673828125,16373
2015-12-30 00:00:00+00:00,396.4465687491876,411.21614721747505,380.12230452398757,390.227783203125,17454
2015-12-31 00:00:00+00:00,388.6731041305546,415.10289000784013,382.4543184775423,409.6614685058594,12825
2016-01-04 00:00:00+00:00,409.6615339450316,427.54048709060055,384.00906560264906,414.3255920410156,24322
2016-01-05 00:00:00+00:00,411.99354199707017,415.10295658146646,380.12237202476393,401.8880615234375,19023
2016-01-06 00:00:00+00:00,377.01296421439145,386.34112309834495,361.4660610867496,370.7942199707031,17531
2016-01-07 00:00:00+00:00,349.80580157313165,365.3527449845663,335.8135652583649,344.3643798828125,39363
2016-01-08 00:00:00+00:00,349.8057852653033,364.5753638102475,330.372128166208,349.0284423828125,24012
2016-01-11 00:00:00+00:00,349.0285041123054,357.5793198504218,270.51651894773346,282.9540710449219,30859
2016-01-12 00:00:00+00:00,297.7236290078509,300.0556578860912,209.10614896896772,244.08673095703125,52490
2016-01-13 00:00:00+00:00,244.08670351502508,279.06728157031705,229.31712516904818,230.87181091308594,37438
2016-01-14 00:00:00+00:00,242.53203965163416,265.85241295293173,223.8757240032297,261.9656982421875,42544
2016-01-15 00:00:00+00:00,230.09451666658947,248.75083457447798,204.44209017284808,214.54759216308594,31948
2016-01-19 00:00:00+00:00,222.32104495170617,225.43041681586442,153.13721271565902,160.13333129882812,40537
2016-01-20 00:00:00+00:00,147.6957690017659,174.12554289095894,117.3792702236227,172.5708465576172,53676
2016-01-21 00:00:00+00:00,167.12945530189006,212.21555075677824,167.12945530189006,199.0006561279297,39997
2016-01-22 00:00:00+00:00,218.43430009184686,223.87572189485155,198.22329874948437,199.77798461914062,52476
2016-01-25 00:00:00+00:00,185.7857548988979,189.67249097626927,163.24271328711524,165.5747528076172,34636
2016-01-26 00:00:00+00:00,174.12558908114082,210.66086162513346,167.1294696696511,194.3365936279297,31990
2016-01-27 00:00:00+00:00,189.67248025827487,263.52037651850634,185.7857444005348,212.9928741455078,56784
2016-01-28 00:00:00+00:00,248.75081852635205,253.4148977024217,207.5514701870776,209.8834991455078,40234
2016-01-29 00:00:00+00:00,217.65700097407932,237.09066329385158,203.66476155273787,221.54371643066406,32607
2016-02-01 00:00:00+00:00,205.9967344183625,213.77020572133753,189.67247019316252,195.1138916015625,26397
2016-02-02 00:00:00+00:00,183.45372212074247,195.1139088465766,176.45760370747954,191.2271728515625,15010
2016-02-03 00:00:00+00:00,199.00065336177354,209.10615462595084,175.6802576524379,208.3288116455078,30931
2016-02-04 00:00:00+00:00,212.99290371919014,230.09451410488393,209.88351034942292,218.434326171875,22884
2016-02-05 00:00:00+00:00,205.99676295558154,226.20776563214704,202.1100480248645,209.8834991455078,14084
2016-02-08 00:00:00+00:00,197.44595890136804,201.3326736362704,168.68414230784137,179.56698608398438,20089
2016-02-09 00:00:00+00:00,170.2388396908481,171.01619331989454,152.35987629645652,162.4653778076172,21174
2016-02-10 00:00:00+00:00,167.12944958744302,178.7896472055079,152.35986948109561,153.91456604003906,16419
2016-02-11 00:00:00+00:00,145.36374446266646,154.69190214336913,138.36762620213946,146.14109802246094,19392
2016-02-12 00:00:00+00:00,156.2466071421663,165.57475470125345,143.809066433779,155.46925354003906,25206
2016-02-16 00:00:00+00:00,157.02396072711588,163.2427261868011,132.14887762916476,136.03561401367188,24862
2016-02-17 00:00:00+00:00,138.3676428934428,159.35600020685155,133.7035741200682,142.25437927246094,35593
2016-02-18 00:00:00+00:00,149.2504985877068,153.91457799727328,134.48091733394799,136.03561401367188,24215
2016-02-19 00:00:00+00:00,132.92620202722588,132.92620202722588,118.93397638886738,122.8207015991211,18174
2016-02-22 00:00:00+00:00,127.48479821959828,141.47703644829772,127.48479821959828,136.03561401367188,18088
2016-02-23 00:00:00+00:00,136.03558611617703,136.03558611617703,121.26600789128916,125.1527328491211,15937
2016-02-24 00:00:00+00:00,127.48477207566144,134.48088975528248,120.48865439604039,125.1527328491211,22363
2016-02-25 00:00:00+00:00,124.37539734574035,126.70743671032321,113.49255406408942,116.60193634033203,25170
2016-02-26 00:00:00+00:00,119.71135670225054,146.14114103284894,118.93401354328226,140.69970703125,33522
2016-02-29 00:00:00+00:00,146.91845008763642,150.02783263133554,132.14886971805996,144.58641052246094,30592
2016-03-01 00:00:00+00:00,83.1760574144449,95.61359329591829,68.40647657951705,81.6213607788086,119718
2016-03-02 00:00:00+00:00,83.9533945484967,90.17216471189654,80.06666386072207,87.06278228759766,53263
2016-03-03 00:00:00+00:00,87.8401162390642,117.37927281830419,87.06277337001147,115.04723358154297,87368
2016-03-04 00:00:00+00:00,130.5941579146628,192.0045011730468,120.4886578529235,164.79739379882812,104419
2016-03-07 00:00:00+00:00,174.12555690791763,262.7430318203699,167.9067817035473,233.98121643066406,115708
2016-03-08 00:00:00+00:00,220.76631237525103,225.43039089439057,152.3598522302783,173.34820556640625,70457
2016-03-09 00:00:00+00:00,185.00838915401627,203.66470302076237,174.9028893527298,192.7818603515625,45145
2016-03-10 00:00:00+00:00,192.78189235122363,196.6686073359424,178.7896546286074,188.11781311035156,31485
2016-03-11 00:00:00+00:00,202.11005002054196,203.66473600818009,175.68026067543735,187.34046936035156,48282
2016-03-14 00:00:00+00:00,174.1255645751953,181.89901532114047,161.68802424839564,174.1255645751953,26258
2016-03-15 00:00:00+00:00,168.68414614638647,168.68414614638647,151.58252651642607,153.91456604003906,20577
2016-03-16 00:00:00+00:00,159.35598966186203,169.46149082307645,153.13721399286615,155.46925354003906,28123
2016-03-17 00:00:00+00:00,163.2427140580403,167.12945015376704,141.47702593670448,148.47314453125,42910
2016-03-18 00:00:00+00:00,155.4692782348154,167.90682091878486,143.03173555084592,146.91847229003906,43680
2016-03-21 00:00:00+00:00,147.695789233855,159.35598675718185,145.36374972918964,158.57864379882812,17009
2016-03-22 00:00:00+00:00,153.91457682309894,156.24661651009166,145.36376109425728,147.69580078125,15261
2016-03-23 00:00:00+00:00,147.69581497663768,149.25051179392668,129.03950631719988,130.5941925048828,21235
2016-03-24 00:00:00+00:00,118.9339896938885,129.81683425557574,116.60195005501198,127.48479461669922,10513
2016-03-28 00:00:00+00:00,128.26213023817834,128.26213023817834,108.82848187210591,118.9339828491211,16509
2016-03-29 00:00:00+00:00,115.04726068122484,123.59807677338395,104.94175848474991,121.26603698730469,14792
2016-03-30 00:00:00+00:00,125.93009798091325,133.70357053023827,118.1566360611931,127.48479461669922,17980
2016-03-31 00:00:00+00:00,125.93008945937626,129.03948252053934,120.48866754674708,123.59806060791016,9100
2016-04-01 00:00:00+00:00,122.82069416087934,124.37539052858781,111.1605086066763,115.04723358154297,19622
2016-04-04 00:00:00+00:00,115.04725499723199,118.15663768184785,112.71521532636883,113.49256896972656,7128
2016-04-05 00:00:00+00:00,113.49254980492398,116.60193196447722,97.16827486546381,103.38703918457031,18395
2016-04-06 00:00:00+00:00,113.49257137115177,118.93399384176756,103.38705883051573,109.6058349609375,13288
2016-04-07 00:00:00+00:00,110.38317958543277,111.93787629789443,104.16441399479687,108.05113983154297,14683
2016-04-08 00:00:00+00:00,116.60195305296742,124.37541517255123,111.16053063221926,118.1566390991211,21311
2016-04-11 00:00:00+00:00,122.04336847883444,145.3637535009846,120.48867189218261,144.58641052246094,30035
2016-04-12 00:00:00+00:00,151.58253223899888,205.99676504181474,149.2504926273463,193.55923461914062,72375
2016-04-13 00:00:00+00:00,183.45372207809496,200.55533068928995,172.57086767234784,179.56698608398438,37541
2016-04-14 00:00:00+00:00,183.45370724992813,192.7818643781354,167.9067751597149,169.4614715576172,24680
2016-04-15 00:00:00+00:00,166.35208248345577,178.01226777990914,155.4692294092691,172.5708465576172,33504
2016-04-18 00:00:00+00:00,152.359854443641,171.79351167917147,147.69577585674546,164.79739379882812,22453
2016-04-19 00:00:00+00:00,170.23881310482795,204.44204855324378,169.46147022678315,189.67247009277344,39224
2016-04-20 00:00:00+00:00,184.23112149939246,233.20395476340553,182.67643512885704,224.65313720703125,85147
2016-04-21 00:00:00+00:00,250.30546775038215,279.84462444233594,220.76631105842839,230.87181091308594,103228
2016-04-22 00:00:00+00:00,246.41878064512295,274.4032571025218,228.5398272911267,272.07122802734375,107752
2016-04-25 00:00:00+00:00,283.7313706586714,307.0517639862575,273.6258704265852,290.72747802734375,102363
2016-04-26 00:00:00+00:00,302.38771545745107,303.1650584359747,283.7313989360473,289.1728210449219,78518
2016-04-27 00:00:00+00:00,308.6065010607509,330.37219094321404,300.05568521012157,328.8175048828125,87194
2016-04-28 00:00:00+00:00,338.92299659819577,363.0207361055517,298.5009901700671,315.60260009765625,94082
2016-04-29 00:00:00+00:00,334.2589731541186,336.5910025642592,274.40329651661546,301.61041259765625,56668
2016-05-02 00:00:00+00:00,296.9462658716546,302.38768747702557,263.52037207362685,270.5164794921875,37244
2016-05-03 00:00:00+00:00,260.41098181782786,261.1883247322728,231.64916642812202,233.98121643066406,46428
2016-05-04 00:00:00+00:00,244.0867746417582,275.95796923701477,241.75472408693741,248.7508544921875,49753
2016-05-05 00:00:00+00:00,273.6259473060054,298.5010334247332,264.29778735408087,275.1806335449219,75093
2016-05-06 00:00:00+00:00,268.96186733004316,292.28226720985447,253.41494116323992,275.1806335449219,61355
2016-05-09 00:00:00+00:00,255.74696363822528,270.5165462880493,245.64146083883054,248.7508544921875,47679
2016-05-10 00:00:00+00:00,251.86022688633216,255.74696363822528,247.1961682951152,248.7508544921875,21795
2016-05-11 00:00:00+00:00,248.75080897011546,286.8407839015173,234.7585719794449,266.6297607421875,50110
2016-05-12 00:00:00+00:00,288.39546457128847,295.39157230983614,248.75080444803297,261.9656982421875,41983
2016-05-13 00:00:00+00:00,254.19221063648922,284.5087110671452,254.19221063648922,277.5126037597656,40475
2016-05-16 00:00:00+00:00,294.6142137918093,306.27439982599884,279.84463489420585,290.72747802734375,48747
2016-05-17 00:00:00+00:00,296.16897386806664,303.16510425045675,286.06347110169185,293.8369445800781,54054
2016-05-18 00:00:00+00:00,292.2822208969592,293.8369068895315,248.75082177204834,258.8563232421875,39716
2016-05-19 00:00:00+00:00,251.86011773897923,261.1882733973419,238.6452482723014,247.97340393066406,26623
2016-05-20 00:00:00+00:00,247.1961535467679,253.41491922324224,236.31328703892402,242.53207397460938,24615
2016-05-23 00:00:00+00:00,237.09063860297437,247.19614025612103,221.5436933588627,244.8640899658203,26552
2016-05-24 00:00:00+00:00,220.76633776041834,223.09838791774573,158.57864536674902,160.13333129882812,106789
2016-05-25 00:00:00+00:00,147.69580600943476,215.3249380669716,140.69968670080567,204.4420928955078,91708
2016-05-26 00:00:00+00:00,219.98895540614146,228.5397690200014,190.44980043026618,192.00448608398438,30660
2016-05-27 00:00:00+00:00,190.4498443121851,199.77800290222328,181.89902872811513,196.66860961914062,24732
2016-05-31 00:00:00+00:00,198.22332726313002,219.21167455941182,194.33659077068984,204.4420928955078,51859
2016-06-01 00:00:00+00:00,199.00065683646173,199.77799983047768,184.2310761725303,193.55923461914062,33312
2016-06-02 00:00:00+00:00,188.11781311035153,197.4459715920957,182.6763908725357,188.11781311035156,27361
2016-06-03 00:00:00+00:00,190.44983111244147,197.44596019968554,178.78964431264572,186.56309509277344,66463
2016-06-06 00:00:00+00:00,197.44592389693102,224.65302851384445,188.8951104776706,223.0983428955078,36919
2016-06-07 00:00:00+00:00,234.75860854068546,252.63758435643268,219.21168321618046,223.87576293945312,50893
