"('date', '')","('open', 'BKSY')","('high', 'BKSY')","('low', 'BKSY')","('close', 'BKSY')","('volume', 'BKSY')"
2024-08-14 00:00:00+00:00,8.319999694824219,8.319999694824219,7.76800012588501,7.840000152587891,36100
2024-08-15 00:00:00+00:00,7.9039998054504395,8.5600004196167,7.9039998054504395,8.479999542236328,72025
2024-08-16 00:00:00+00:00,8.640000343322754,8.720000267028809,8.319999694824219,8.720000267028809,68775
2024-08-19 00:00:00+00:00,8.800000190734863,9.119999885559082,8.640000343322754,8.960000038146973,101388
2024-08-20 00:00:00+00:00,9.119999885559082,9.84000015258789,8.960000038146973,9.600000381469727,170088
2024-08-21 00:00:00+00:00,9.84000015258789,10.0,9.039999961853027,9.760000228881836,100525
2024-08-22 00:00:00+00:00,9.680000305175781,9.760000228881836,9.119999885559082,9.520000457763672,70300
2024-08-23 00:00:00+00:00,9.600000381469727,10.640000343322754,9.600000381469727,10.479999542236328,165013
2024-08-26 00:00:00+00:00,10.479999542236328,10.479999542236328,9.520000457763672,9.84000015258789,109188
2024-08-27 00:00:00+00:00,9.760000228881836,10.0,9.4399995803833,9.680000305175781,36438
2024-08-28 00:00:00+00:00,9.520000457763672,9.760000228881836,9.295999526977539,9.600000381469727,78688
2024-08-29 00:00:00+00:00,9.4399995803833,9.527999877929688,9.119999885559082,9.359999656677246,80050
2024-08-30 00:00:00+00:00,9.119999885559082,9.4399995803833,8.4399995803833,8.880000114440918,91938
2024-09-03 00:00:00+00:00,8.800000190734863,8.880000114440918,8.479999542236328,8.880000114440918,52250
2024-09-04 00:00:00+00:00,8.800000190734863,9.039999961853027,8.640000343322754,8.880000114440918,50475
2024-09-05 00:00:00+00:00,7.760000228881836,8.0,6.71999979019165,7.064000129699707,510438
2024-09-06 00:00:00+00:00,6.960000038146973,7.0320000648498535,6.159999847412109,6.216000080108643,685388
2024-09-09 00:00:00+00:00,6.230000019073486,7.550000190734863,6.199999809265137,7.050000190734863,462600
2024-09-10 00:00:00+00:00,6.800000190734863,7.380000114440918,6.300000190734863,7.190000057220459,341300
2024-09-11 00:00:00+00:00,7.010000228881836,7.010000228881836,6.564000129699707,6.590000152587891,122400
2024-09-12 00:00:00+00:00,6.630000114440918,6.710000038146973,6.059999942779541,6.079999923706055,359400
2024-09-13 00:00:00+00:00,6.170000076293945,6.478000164031982,5.840000152587891,6.050000190734863,541900
2024-09-16 00:00:00+00:00,6.079999923706055,6.119999885559082,5.739999771118164,5.760000228881836,292800
2024-09-17 00:00:00+00:00,5.800000190734863,6.010000228881836,5.619999885559082,5.619999885559082,301200
2024-09-18 00:00:00+00:00,5.650000095367432,6.380000114440918,5.639999866485596,5.860000133514404,498900
2024-09-19 00:00:00+00:00,6.099999904632568,6.539999961853027,6.019999980926514,6.090000152587891,256300
2024-09-20 00:00:00+00:00,6.150000095367432,6.179999828338623,5.599999904632568,5.699999809265137,525300
2024-09-23 00:00:00+00:00,5.809999942779541,5.848999977111816,5.289999961853027,5.380000114440918,450800
2024-09-24 00:00:00+00:00,5.360000133514404,5.468999862670898,5.039999961853027,5.039999961853027,501500
2024-09-25 00:00:00+00:00,3.930000066757202,4.440000057220459,3.859999895095825,4.059999942779541,3245400
2024-09-26 00:00:00+00:00,4.210000038146973,5.139999866485596,4.199999809265137,4.639999866485596,1607800
2024-09-27 00:00:00+00:00,4.78000020980835,4.909999847412109,4.429999828338623,4.460000038146973,752300
2024-09-30 00:00:00+00:00,4.440000057220459,4.960000038146973,4.369999885559082,4.739999771118164,867400
2024-10-01 00:00:00+00:00,4.860000133514404,4.885000228881836,4.46999979019165,4.510000228881836,1008000
2024-10-02 00:00:00+00:00,4.630000114440918,5.130000114440918,4.599999904632568,4.989999771118164,1052900
2024-10-03 00:00:00+00:00,5.349999904632568,5.900000095367432,4.920000076293945,4.989999771118164,3358400
2024-10-04 00:00:00+00:00,5.300000190734863,5.949999809265137,5.139999866485596,5.429999828338623,2504300
2024-10-07 00:00:00+00:00,5.599999904632568,5.734000205993652,5.320000171661377,5.579999923706055,1340000
2024-10-08 00:00:00+00:00,5.599999904632568,6.079999923706055,5.289999961853027,5.760000228881836,1409800
2024-10-09 00:00:00+00:00,5.849999904632568,6.400000095367432,5.599999904632568,6.300000190734863,1245800
2024-10-10 00:00:00+00:00,6.199999809265137,6.409999847412109,6.019999980926514,6.230000019073486,836000
2024-10-11 00:00:00+00:00,6.199999809265137,6.28000020980835,5.849999904632568,6.260000228881836,1036700
2024-10-14 00:00:00+00:00,6.28000020980835,6.400000095367432,5.952000141143799,6.260000228881836,744700
2024-10-15 00:00:00+00:00,6.260000228881836,6.360000133514404,6.039999961853027,6.099999904632568,474600
2024-10-16 00:00:00+00:00,6.159999847412109,6.159999847412109,5.913000106811523,6.130000114440918,437400
2024-10-17 00:00:00+00:00,6.070000171661377,6.199999809265137,5.980000019073486,6.070000171661377,296900
2024-10-18 00:00:00+00:00,6.110000133514404,6.210000038146973,5.961999893188477,6.110000133514404,438900
2024-10-21 00:00:00+00:00,6.070000171661377,6.599999904632568,6.0,6.409999847412109,848800
2024-10-22 00:00:00+00:00,6.409999847412109,6.619999885559082,6.119999885559082,6.340000152587891,741300
2024-10-23 00:00:00+00:00,6.349999904632568,6.440000057220459,6.010000228881836,6.119999885559082,644500
2024-10-24 00:00:00+00:00,6.179999828338623,6.570000171661377,6.058000087738037,6.489999771118164,1287600
2024-10-25 00:00:00+00:00,6.619999885559082,6.809000015258789,6.310999870300293,6.369999885559082,703500
2024-10-28 00:00:00+00:00,6.480000019073486,6.954999923706055,6.409999847412109,6.889999866485596,953200
2024-10-29 00:00:00+00:00,6.889999866485596,7.300000190734863,6.800000190734863,7.139999866485596,1913600
2024-10-30 00:00:00+00:00,7.269999980926514,7.300000190734863,6.769999980926514,6.820000171661377,919200
2024-10-31 00:00:00+00:00,6.800000190734863,6.860000133514404,6.25,6.320000171661377,864900
2024-11-01 00:00:00+00:00,6.420000076293945,7.170000076293945,6.420000076293945,6.889999866485596,1017500
2024-11-04 00:00:00+00:00,6.909999847412109,7.230000019073486,6.71999979019165,6.869999885559082,783600
2024-11-05 00:00:00+00:00,6.860000133514404,7.28000020980835,6.75,7.199999809265137,702000
2024-11-06 00:00:00+00:00,7.449999809265137,7.619999885559082,7.179999828338623,7.570000171661377,1048000
2024-11-07 00:00:00+00:00,7.150000095367432,7.699999809265137,6.800000190734863,7.650000095367432,1700900
2024-11-08 00:00:00+00:00,7.659999847412109,8.151000022888184,7.5,8.050000190734863,1057300
2024-11-11 00:00:00+00:00,8.3100004196167,8.34000015258789,7.300000190734863,7.579999923706055,1405200
2024-11-12 00:00:00+00:00,7.489999771118164,7.650000095367432,6.940000057220459,7.090000152587891,972000
2024-11-13 00:00:00+00:00,7.260000228881836,7.889999866485596,7.139999866485596,7.400000095367432,1172500
2024-11-14 00:00:00+00:00,7.639999866485596,9.300000190734863,7.5879998207092285,8.75,3175500
2024-11-15 00:00:00+00:00,8.789999961853027,8.951000213623047,8.15999984741211,8.420000076293945,1152600
2024-11-18 00:00:00+00:00,8.649999618530273,9.479999542236328,8.550000190734863,9.050000190734863,883700
2024-11-19 00:00:00+00:00,9.100000381469727,9.829999923706055,9.0,9.600000381469727,928900
2024-11-20 00:00:00+00:00,9.6899995803833,9.720000267028809,9.199999809265137,9.720000267028809,595800
2024-11-21 00:00:00+00:00,9.800000190734863,10.890000343322754,9.449999809265137,10.670000076293945,1517700
2024-11-22 00:00:00+00:00,10.729999542236328,11.682000160217285,10.34000015258789,11.029999732971191,1646500
2024-11-25 00:00:00+00:00,11.300000190734863,11.864999771118164,11.079999923706055,11.369999885559082,1085300
2024-11-26 00:00:00+00:00,11.350000381469727,11.539999961853027,10.619999885559082,10.770000457763672,892700
2024-11-27 00:00:00+00:00,10.869999885559082,11.130000114440918,10.350000381469727,10.949999809265137,674300
2024-11-29 00:00:00+00:00,11.470000267028809,12.229999542236328,11.289999961853027,11.680000305175781,772500
2024-12-02 00:00:00+00:00,12.25,12.505000114440918,11.300000190734863,11.710000038146973,964200
2024-12-03 00:00:00+00:00,11.630000114440918,11.65999984741211,10.210000038146973,10.609999656677246,1382600
2024-12-04 00:00:00+00:00,10.770000457763672,11.229999542236328,10.529999732971191,11.069999694824219,1018900
2024-12-05 00:00:00+00:00,10.949999809265137,11.34000015258789,10.060999870300293,10.270000457763672,990300
2024-12-06 00:00:00+00:00,10.510000228881836,11.199999809265137,10.420000076293945,10.760000228881836,684100
2024-12-09 00:00:00+00:00,11.0,11.75,10.800000190734863,10.989999771118164,847800
2024-12-10 00:00:00+00:00,11.020000457763672,11.380000114440918,10.545000076293945,10.680000305175781,583300
2024-12-11 00:00:00+00:00,10.779999732971191,11.300000190734863,10.161999702453613,11.109999656677246,804800
2024-12-12 00:00:00+00:00,11.039999961853027,11.170000076293945,10.399999618530273,10.539999961853027,539500
2024-12-13 00:00:00+00:00,10.529999732971191,10.75,10.260000228881836,10.510000228881836,446500
2024-12-16 00:00:00+00:00,10.510000228881836,12.279000282287598,10.350000381469727,12.140000343322754,1508900
2024-12-17 00:00:00+00:00,12.279999732971191,12.489999771118164,11.350000381469727,12.180000305175781,941800
2024-12-18 00:00:00+00:00,12.149999618530273,12.439000129699707,10.385000228881836,10.460000038146973,1269100
2024-12-19 00:00:00+00:00,10.760000228881836,10.989999771118164,10.229999542236328,10.5,1099200
2024-12-20 00:00:00+00:00,10.119999885559082,11.029999732971191,9.800000190734863,10.670000076293945,3131300
2024-12-23 00:00:00+00:00,10.670000076293945,10.699999809265137,10.199999809265137,10.369999885559082,630800
2024-12-24 00:00:00+00:00,10.489999771118164,11.170000076293945,10.350000381469727,10.979999542236328,466800
2024-12-26 00:00:00+00:00,10.899999618530273,11.670000076293945,10.781000137329102,11.640000343322754,658800
2024-12-27 00:00:00+00:00,11.449999809265137,11.635000228881836,10.630000114440918,11.260000228881836,697800
2024-12-30 00:00:00+00:00,11.050000190734863,11.229999542236328,10.640000343322754,11.039999961853027,699600
2024-12-31 00:00:00+00:00,11.25,11.4399995803833,10.710000038146973,10.789999961853027,1058200
2025-01-02 00:00:00+00:00,10.8100004196167,11.109999656677246,10.270000457763672,10.6899995803833,763800
2025-01-03 00:00:00+00:00,10.819999694824219,12.010000228881836,10.649999618530273,11.869999885559082,1209900
2025-01-06 00:00:00+00:00,12.170000076293945,12.640000343322754,11.720000267028809,11.859999656677246,1200100
2025-01-07 00:00:00+00:00,11.6899995803833,12.109999656677246,10.979999542236328,11.109999656677246,615500
2025-01-08 00:00:00+00:00,10.75,10.979999542236328,10.0,10.130000114440918,994500
2025-01-10 00:00:00+00:00,10.199999809265137,10.199999809265137,9.359999656677246,9.770000457763672,963500
2025-01-13 00:00:00+00:00,9.600000381469727,9.779999732971191,9.3100004196167,9.550000190734863,690500
2025-01-14 00:00:00+00:00,9.75,9.989999771118164,9.329999923706055,9.600000381469727,677300
2025-01-15 00:00:00+00:00,9.970000267028809,10.359999656677246,9.84000015258789,9.930000305175781,549500
2025-01-16 00:00:00+00:00,10.050000190734863,10.760000228881836,9.8100004196167,10.449999809265137,1021600
2025-01-17 00:00:00+00:00,10.65999984741211,11.920000076293945,10.210000038146973,11.729999542236328,1699000
2025-01-21 00:00:00+00:00,12.34000015258789,12.598999977111816,11.550000190734863,12.09000015258789,2247300
2025-01-22 00:00:00+00:00,12.119999885559082,12.300000190734863,11.5600004196167,11.6899995803833,1393900
2025-01-23 00:00:00+00:00,11.619999885559082,12.65999984741211,11.359999656677246,11.9399995803833,1923000
2025-01-24 00:00:00+00:00,12.390000343322754,15.25,12.21500015258789,14.960000038146973,4252700
2025-01-27 00:00:00+00:00,14.09000015258789,14.395000457763672,13.0600004196167,13.15999984741211,1895900
2025-01-28 00:00:00+00:00,15.8100004196167,17.389999389648438,13.760000228881836,14.020000457763672,7991900
