"('date', '')","('open', 'ACRE')","('high', 'ACRE')","('low', 'ACRE')","('close', 'ACRE')","('volume', 'ACRE')"
2025-01-21 00:00:00+00:00,5.566076761888416,5.603621932983123,5.50037293625955,5.556690692901611,464300
2025-01-22 00:00:00+00:00,5.537918421540044,5.537918421540044,5.350192107842383,5.378351211547852,412900
2025-01-23 00:00:00+00:00,5.378350676739972,5.40650977764538,5.303260337757185,5.331418991088867,421100
2025-01-24 00:00:00+00:00,5.35019212317678,5.453441573627733,5.340806053630568,5.39712381362915,335900
2025-01-27 00:00:00+00:00,5.3971234041495135,5.519145432008852,5.359578233665677,5.4722137451171875,376600
2025-01-28 00:00:00+00:00,5.434668448586384,5.5191453040026035,5.340805524553767,5.350191593170166,418500
2025-01-29 00:00:00+00:00,5.378351125961778,5.387737195331726,5.218783918508789,5.293874263763428,551100
2025-01-30 00:00:00+00:00,5.35019212317678,5.481600677413909,5.340806053630568,5.39712381362915,423000
2025-01-31 00:00:00+00:00,5.406509760003494,5.415895828558852,5.246942566398889,5.312646389007568,468600
2025-02-03 00:00:00+00:00,5.218783482614686,5.350191575834565,5.1343066274721885,5.331418991088867,631900
2025-02-04 00:00:00+00:00,5.387736904264428,5.519145448934589,5.237556221868518,5.490986347198486,407800
2025-02-05 00:00:00+00:00,5.490986370181813,5.56607671169407,5.472213784803748,5.500372886657715,428500
2025-02-06 00:00:00+00:00,5.537918156292524,5.613008499145508,5.509759053935781,5.613008499145508,355700
2025-02-07 00:00:00+00:00,5.603621959686279,5.613008476291558,5.509759031502223,5.603621959686279,443200
2025-02-10 00:00:00+00:00,5.622394528768052,5.622394528768052,5.547304186441909,5.5848493576049805,592300
2025-02-11 00:00:00+00:00,5.556690843740333,5.725644118252824,5.53791825768339,5.7162580490112305,713500
2025-02-12 00:00:00+00:00,4.909035782740406,5.115534222187357,4.824558924634329,5.021671295166016,2405000
2025-02-13 00:00:00+00:00,4.965353785818702,5.002898958493895,4.702537577092356,4.7682414054870605,1755300
2025-02-14 00:00:00+00:00,4.740082756500728,4.890263447414826,4.740082756500728,4.75885534286499,955800
2025-02-18 00:00:00+00:00,4.702537568179658,4.768241396449835,4.646219361699846,4.740082740783691,1293900
2025-02-19 00:00:00+00:00,4.693151075571679,4.79640052455491,4.608674212987784,4.787014007568359,925100
2025-02-20 00:00:00+00:00,4.787013904462002,4.833945593236375,4.655605802497018,4.683764457702637,697300
2025-02-21 00:00:00+00:00,4.73069613682607,4.74946872278277,4.580515449172466,4.655605792999268,753400
2025-02-24 00:00:00+00:00,4.693150915551654,4.721310017977414,4.580515400996115,4.599287986755371,695100
2025-02-25 00:00:00+00:00,4.608674039425743,4.6556057274435245,4.524197627596983,4.580515384674072,621700
2025-02-26 00:00:00+00:00,4.589901437243279,4.646219194118036,4.533583680368522,4.561742782592773,343400
2025-02-27 00:00:00+00:00,4.533583607536322,4.580515294631533,4.467879782691512,4.496038436889648,685800
2025-02-28 00:00:00+00:00,4.458493347633898,4.627446618628213,4.458493347633898,4.589901447296143,674100
2025-03-03 00:00:00+00:00,4.608673854763951,4.646219024644306,4.345857665601469,4.411561489105225,892700
2025-03-04 00:00:00+00:00,4.364630323289913,4.505424936474827,4.3552438068765085,4.47726583480835,662300
2025-03-05 00:00:00+00:00,4.486652799087264,4.496038868863866,4.392789415878557,4.43972110748291,415600
2025-03-06 00:00:00+00:00,4.411561585295844,4.533583613854455,4.411561585295844,4.486652374267578,366000
2025-03-07 00:00:00+00:00,4.477265971357747,4.655605760487883,4.467879902231819,4.61806058883667,342400
2025-03-10 00:00:00+00:00,4.55235620975698,4.7025373404748505,4.458493282791898,4.514811038970947,457900
2025-03-11 00:00:00+00:00,4.514811433460438,4.580515711863891,4.327085563127401,4.430334568023682,499000
2025-03-12 00:00:00+00:00,4.477266318877901,4.514811493443326,4.383403382464338,4.4678802490234375,415800
2025-03-13 00:00:00+00:00,4.467879691499486,4.6180603710209045,4.3834028354818235,4.411561489105225,654000
2025-03-14 00:00:00+00:00,4.439720729949636,4.552356243133545,4.383402973357682,4.552356243133545,525200
2025-03-17 00:00:00+00:00,4.524197691302364,4.664991862190741,4.524197691302364,4.655605792999268,346600
2025-03-18 00:00:00+00:00,4.655605776809388,4.6649918459682205,4.589901502402546,4.636833190917969,442800
2025-03-19 00:00:00+00:00,4.64621927623404,4.740082653591297,4.599288035129166,4.655605792999268,351600
2025-03-20 00:00:00+00:00,4.646219243788204,4.711923517964702,4.608674072136991,4.61806058883667,417200
2025-03-21 00:00:00+00:00,4.580515400996115,4.664991813125895,4.524197643718344,4.599287986755371,829600
2025-03-24 00:00:00+00:00,4.636833067812423,4.636833067812423,4.496038453577931,4.514811038970947,500200
2025-03-25 00:00:00+00:00,4.533584080726039,4.533584080726039,4.4303346268842265,4.4678802490234375,356500
2025-03-26 00:00:00+00:00,4.47726583480835,4.486652351221754,4.392788977382653,4.47726583480835,549300
2025-03-27 00:00:00+00:00,4.467879788918079,4.496038443155458,4.420948101757463,4.486652374267578,493400
2025-03-28 00:00:00+00:00,4.4866522764396635,4.505424861379841,4.327085080661292,4.411561489105225,818100
2025-03-31 00:00:00+00:00,4.392170797011803,4.518215076362843,4.343691907956746,4.489128112792969,547100
2025-04-01 00:00:00+00:00,4.489127767829438,4.5860850761599945,4.382474497501369,4.4018659591674805,746100
2025-04-02 00:00:00+00:00,4.372779176464189,4.401866138987123,4.295212864302185,4.324300289154053,565700
2025-04-03 00:00:00+00:00,4.207951243708026,4.256429665570623,4.110993475325023,4.130385398864746,758400
2025-04-04 00:00:00+00:00,4.0722106658521575,4.0722106658521575,3.8007302013707696,3.917078971862793,1010700
2025-04-07 00:00:00+00:00,3.7328599015549284,4.004340831817524,3.6165111295833543,3.6843812465667725,1050500
2025-04-08 00:00:00+00:00,3.800730166137016,3.800730166137016,3.4613791263522358,3.4807705879211426,1443200
2025-04-09 00:00:00+00:00,3.403204919183026,3.7813389018320147,3.2480729873744334,3.713468551635742,1394300
2025-04-10 00:00:00+00:00,3.616511287853236,3.6455984821190763,3.432292159671775,3.538945436477661,772800
2025-04-11 00:00:00+00:00,3.5292496015356263,3.5389453326731775,3.345030478757688,3.451683521270752,743200
2025-04-14 00:00:00+00:00,3.519553847752222,3.6262068895790485,3.4710749612119285,3.5680325031280518,783300
2025-04-15 00:00:00+00:00,3.5583366972868493,3.723164122101399,3.509857811765171,3.5486409664154053,847900
2025-04-16 00:00:00+00:00,3.5195538860651014,3.587424004330079,3.3644219560092585,3.3935091495513916,633100
2025-04-17 00:00:00+00:00,3.39350904738927,3.5389452418860223,3.354726123833992,3.490466356277466,802900
2025-04-21 00:00:00+00:00,3.461379252408303,3.4710749835458543,3.345030478757688,3.451683521270752,557500
2025-04-22 00:00:00+00:00,3.519553917648553,3.800730355576835,3.519553917648553,3.7716431617736816,747100
2025-04-23 00:00:00+00:00,3.878296231734259,3.878296231734259,3.6455984485836246,3.655294179916382,440800
2025-04-24 00:00:00+00:00,3.6843813208929665,3.7619474016032424,3.6843813208929665,3.703772783279419,234800
2025-04-25 00:00:00+00:00,3.674685626474711,3.713468551635742,3.597119776152649,3.713468551635742,392200
2025-04-28 00:00:00+00:00,3.732859880656171,3.849208883140816,3.7231641497128223,3.8007302284240723,454200
2025-04-29 00:00:00+00:00,3.771643166916526,3.9461665611378853,3.7328600106283045,3.8976876735687256,769100
2025-04-30 00:00:00+00:00,3.820121778996177,3.9655579776872187,3.7425556984842046,3.946166515350342,430300
2025-05-01 00:00:00+00:00,3.955862045288086,3.984949470177969,3.887992157759915,3.955862045288086,386500
2025-05-02 00:00:00+00:00,3.9946447173330335,4.0528191011005354,3.926774834102067,4.014036178588867,418900
2025-05-05 00:00:00+00:00,3.9558619126612964,4.052819221828697,3.907383489242055,4.043123722076416,347100
2025-05-06 00:00:00+00:00,4.0043408424827165,4.072210728482439,3.9267749942950774,3.9946448802948,459900
2025-05-07 00:00:00+00:00,4.246734311218939,4.537606239318848,4.207951387472285,4.537606239318848,1451900
2025-05-08 00:00:00+00:00,4.556997761206213,4.692738458436079,4.450344950662792,4.673346996307373,817000
2025-05-09 00:00:00+00:00,4.6927385330200195,4.741216957947812,4.595780758506568,4.6927385330200195,529200
2025-05-12 00:00:00+00:00,4.770304277736147,4.818782701596553,4.634564043666519,4.789695739746094,617600
2025-05-13 00:00:00+00:00,4.8284786637659876,4.8284786637659876,4.741216853556765,4.789695739746094,575700
2025-05-14 00:00:00+00:00,4.7799997302468755,4.799391192064816,4.624868035703358,4.653955459594727,930700
2025-05-15 00:00:00+00:00,4.644259497521297,4.702433882975117,4.576389149994049,4.653955459594727,637800
2025-05-16 00:00:00+00:00,4.653955534178667,4.741216882593381,4.624868109821145,4.673346996307373,403200
2025-05-19 00:00:00+00:00,4.615172436519894,4.77030412772093,4.615172436519894,4.750912666320801,467200
2025-05-20 00:00:00+00:00,4.741216729992777,4.7703041534140915,4.63456392288208,4.63456392288208,266600
2025-05-21 00:00:00+00:00,4.527910844204164,4.644259618133397,4.430953532596469,4.440649032592773,430900
2025-05-22 00:00:00+00:00,4.430953502655029,4.489127889226542,4.324300229442793,4.430953502655029,579200
2025-05-23 00:00:00+00:00,4.382474422454834,4.440648806456975,4.3533869992893095,4.382474422454834,599200
2025-05-27 00:00:00+00:00,4.450344862404549,4.537606209088715,4.3727790154279935,4.5279107093811035,477900
2025-05-28 00:00:00+00:00,4.527910964591673,4.566693890265905,4.469736576080322,4.469736576080322,223400
2025-05-29 00:00:00+00:00,4.508519172668457,4.537606133636543,4.460040287949768,4.508519172668457,279500
2025-05-30 00:00:00+00:00,4.479432076334409,4.508519501754556,4.440649150660176,4.469736576080322,359600
2025-06-02 00:00:00+00:00,4.460040419870651,4.460040419870651,4.372779072056432,4.421257495880127,434100
2025-06-03 00:00:00+00:00,4.401866049450536,4.566693708157584,4.372779087519248,4.54730224609375,459400
2025-06-04 00:00:00+00:00,4.537606239318848,4.566693663293298,4.479431853698866,4.537606239318848,366800
2025-06-05 00:00:00+00:00,4.556997670832853,4.5957805943211305,4.498823285600437,4.5279107093811035,332300
2025-06-06 00:00:00+00:00,4.59578056757713,4.6539554147999285,4.5569976443145395,4.644259452819824,365600
2025-06-09 00:00:00+00:00,4.673347217308151,4.78000003289514,4.663651254620817,4.7315216064453125,373400
2025-06-10 00:00:00+00:00,4.760608315566712,4.818782701596553,4.702433929536872,4.789695739746094,393400
2025-06-11 00:00:00+00:00,4.789695682306913,4.9351318768018695,4.770304220529513,4.89634895324707,461500
2025-06-12 00:00:00+00:00,4.886653065685751,4.915740489959717,4.8187827172657824,4.915740489959717,328200
2025-06-13 00:00:00+00:00,4.847870049858558,4.876957473582432,4.770304203033447,4.770304203033447,433600
2025-06-16 00:00:00+00:00,4.799391375758441,4.838174300878713,4.692738562842164,4.702434062957764,574400
2025-06-17 00:00:00+00:00,4.663650989532471,4.721825375362921,4.615172565838224,4.663650989532471,580200
2025-06-18 00:00:00+00:00,4.653955564029952,4.789695799801556,4.634564101776866,4.683042526245117,476800
2025-06-20 00:00:00+00:00,4.721825525517899,4.741216988078035,4.6442596752773575,4.702434062957764,1078000
2025-06-23 00:00:00+00:00,4.673346924076196,4.779999732971191,4.595780614431311,4.779999732971191,367700
2025-06-24 00:00:00+00:00,4.809087380179507,4.935132119085049,4.750912991991321,4.838174343109131,510500
2025-06-25 00:00:00+00:00,4.838174163606499,4.906044511805775,4.789695739746094,4.789695739746094,383400
2025-06-26 00:00:00+00:00,4.847870349884033,4.867261812790411,4.770304498258519,4.847870349884033,511900
2025-06-27 00:00:00+00:00,4.857566042616077,4.8866530041951055,4.71212984773418,4.779999732971191,691700
2025-06-30 00:00:00+00:00,4.809999942779541,4.860000133514404,4.710000038146973,4.769999980926514,545700
2025-07-01 00:00:00+00:00,4.730000019073486,4.909999847412109,4.690000057220459,4.800000190734863,424400
2025-07-02 00:00:00+00:00,4.840000152587891,4.96999979019165,4.800000190734863,4.920000076293945,372900
2025-07-03 00:00:00+00:00,4.949999809265137,5.010000228881836,4.900000095367432,4.940000057220459,200000
2025-07-07 00:00:00+00:00,4.900000095367432,4.909999847412109,4.679999828338623,4.699999809265137,497900
2025-07-08 00:00:00+00:00,4.690000057220459,4.809999942779541,4.690000057220459,4.739999771118164,430100
2025-07-09 00:00:00+00:00,4.739999771118164,4.820000171661377,4.71999979019165,4.809999942779541,352200
2025-07-10 00:00:00+00:00,4.78000020980835,4.889999866485596,4.78000020980835,4.840000152587891,254500
2025-07-11 00:00:00+00:00,4.800000190734863,4.820000171661377,4.699999809265137,4.739999771118164,343500
2025-07-14 00:00:00+00:00,4.710000038146973,4.789999961853027,4.710000038146973,4.71999979019165,319400
2025-07-15 00:00:00+00:00,4.71999979019165,4.800000190734863,4.650000095367432,4.650000095367432,541800
2025-07-16 00:00:00+00:00,4.690000057220459,4.75,4.480000019073486,4.539999961853027,448500
2025-07-17 00:00:00+00:00,4.570000171661377,4.590000152587891,4.5,4.510000228881836,390000
2025-07-18 00:00:00+00:00,4.550000190734863,4.550000190734863,4.389999866485596,4.429999828338623,524300
2025-07-21 00:00:00+00:00,4.460000038146973,4.590000152587891,4.449999809265137,4.480000019073486,447200
2025-07-22 00:00:00+00:00,4.480000019073486,4.610000133514404,4.46999979019165,4.550000190734863,369900
2025-07-23 00:00:00+00:00,4.599999904632568,4.659999847412109,4.570000171661377,4.610000133514404,377300
2025-07-24 00:00:00+00:00,4.570000171661377,4.679999828338623,4.570000171661377,4.590000152587891,249200
2025-07-25 00:00:00+00:00,4.599999904632568,4.659999847412109,4.53000020980835,4.659999847412109,216500
2025-07-28 00:00:00+00:00,4.670000076293945,4.699999809265137,4.550000190734863,4.590000152587891,294900
2025-07-29 00:00:00+00:00,4.610000133514404,4.610000133514404,4.53000020980835,4.590000152587891,273100
2025-07-30 00:00:00+00:00,4.610000133514404,4.630000114440918,4.449999809265137,4.489999771118164,321400
2025-07-31 00:00:00+00:00,4.46999979019165,4.550000190734863,4.429999828338623,4.46999979019165,345300
2025-08-01 00:00:00+00:00,4.449999809265137,4.489999771118164,4.340000152587891,4.440000057220459,686300
2025-08-04 00:00:00+00:00,4.449999809265137,4.53000020980835,4.449999809265137,4.519999980926514,304100
2025-08-05 00:00:00+00:00,4.369999885559082,4.369999885559082,4.050000190734863,4.159999847412109,1116400
2025-08-06 00:00:00+00:00,4.150000095367432,4.179999828338623,4.079999923706055,4.139999866485596,750700
2025-08-07 00:00:00+00:00,4.179999828338623,4.46999979019165,4.139999866485596,4.449999809265137,729400
2025-08-08 00:00:00+00:00,4.440000057220459,4.489999771118164,4.329999923706055,4.329999923706055,508400
2025-08-11 00:00:00+00:00,4.289999961853027,4.340000152587891,4.110000133514404,4.159999847412109,528100
2025-08-12 00:00:00+00:00,4.159999847412109,4.440000057220459,4.139999866485596,4.400000095367432,751400
2025-08-13 00:00:00+00:00,4.420000076293945,4.550000190734863,4.400000095367432,4.53000020980835,438600
2025-08-14 00:00:00+00:00,4.46999979019165,4.53000020980835,4.429999828338623,4.519999980926514,387800
2025-08-15 00:00:00+00:00,4.539999961853027,4.570000171661377,4.489999771118164,4.5,291700
2025-08-18 00:00:00+00:00,4.510000228881836,4.519999980926514,4.329999923706055,4.380000114440918,553300
2025-08-19 00:00:00+00:00,4.409999847412109,4.489999771118164,4.389999866485596,4.460000038146973,288300
2025-08-20 00:00:00+00:00,4.46999979019165,4.539999961853027,4.440000057220459,4.510000228881836,261200
2025-08-21 00:00:00+00:00,4.460000038146973,4.460000038146973,4.309999942779541,4.360000133514404,369700
2025-08-22 00:00:00+00:00,4.380000114440918,4.679999828338623,4.380000114440918,4.659999847412109,668100
2025-08-25 00:00:00+00:00,4.619999885559082,4.639999866485596,4.539999961853027,4.550000190734863,288200
2025-08-26 00:00:00+00:00,4.550000190734863,4.630000114440918,4.510000228881836,4.599999904632568,235900
2025-08-27 00:00:00+00:00,4.570000171661377,4.679999828338623,4.570000171661377,4.630000114440918,301900
2025-08-28 00:00:00+00:00,4.670000076293945,4.679999828338623,4.579999923706055,4.670000076293945,399700
2025-08-29 00:00:00+00:00,4.670000076293945,4.760000228881836,4.659999847412109,4.71999979019165,347000
2025-09-02 00:00:00+00:00,4.630000114440918,4.78000020980835,4.619999885559082,4.690000057220459,679600
2025-09-03 00:00:00+00:00,4.659999847412109,4.929999828338623,4.659999847412109,4.900000095367432,456900
2025-09-04 00:00:00+00:00,4.929999828338623,5.079999923706055,4.909999847412109,5.019999980926514,568100
2025-09-05 00:00:00+00:00,5.039999961853027,5.139999866485596,5.039999961853027,5.130000114440918,594800
2025-09-08 00:00:00+00:00,5.130000114440918,5.130000114440918,4.920000076293945,4.929999828338623,798500
2025-09-09 00:00:00+00:00,4.929999828338623,4.989999771118164,4.860000133514404,4.860000133514404,336300
2025-09-10 00:00:00+00:00,4.880000114440918,4.920000076293945,4.849999904632568,4.849999904632568,312200
2025-09-11 00:00:00+00:00,4.829999923706055,4.949999809265137,4.809999942779541,4.809999942779541,319800
2025-09-12 00:00:00+00:00,4.800000190734863,4.869999885559082,4.760000228881836,4.829999923706055,225900
2025-09-15 00:00:00+00:00,4.880000114440918,4.889999866485596,4.78000020980835,4.829999923706055,292600
2025-09-16 00:00:00+00:00,4.820000171661377,4.840000152587891,4.739999771118164,4.78000020980835,313700
2025-09-17 00:00:00+00:00,4.78000020980835,4.920000076293945,4.78000020980835,4.789999961853027,296200
2025-09-18 00:00:00+00:00,4.820000171661377,4.880000114440918,4.789999961853027,4.829999923706055,356500
2025-09-19 00:00:00+00:00,4.840000152587891,4.860000133514404,4.800000190734863,4.800000190734863,716900
2025-09-22 00:00:00+00:00,4.800000190734863,4.820000171661377,4.739999771118164,4.769999980926514,390400
2025-09-23 00:00:00+00:00,4.78000020980835,4.829999923706055,4.739999771118164,4.769999980926514,249100
2025-09-24 00:00:00+00:00,4.78000020980835,4.869999885559082,4.769999980926514,4.78000020980835,377200
2025-09-25 00:00:00+00:00,4.769999980926514,4.800000190734863,4.739999771118164,4.75,250800
2025-09-26 00:00:00+00:00,4.760000228881836,4.829999923706055,4.75,4.769999980926514,378300
