"('date', '')","('open', 'AHH')","('high', 'AHH')","('low', 'AHH')","('close', 'AHH')","('volume', 'AHH')"
2024-07-19 00:00:00+00:00,10.568439688073694,10.659390463525988,10.504774665679614,10.550250053405762,525800
2024-07-22 00:00:00+00:00,10.613914423941686,10.823099980315513,10.559343788547613,10.732150077819824,726400
2024-07-23 00:00:00+00:00,10.713960813209647,10.941336896742616,10.68667592604955,10.91405200958252,331000
2024-07-24 00:00:00+00:00,10.841290746393073,10.96862165384628,10.686674954260907,10.704865455627441,561800
2024-07-25 00:00:00+00:00,10.750339974302088,10.877670881755297,10.66848445289437,10.704865455627441,463700
2024-07-26 00:00:00+00:00,10.859480488509526,10.87767099005717,10.768530582883859,10.795815467834473,301900
2024-07-29 00:00:00+00:00,10.832196421672407,10.932242452998837,10.75034089326748,10.923147201538086,330300
2024-07-30 00:00:00+00:00,10.932241119931358,11.005001388003214,10.786719716416835,10.968621253967285,356000
2024-07-31 00:00:00+00:00,10.968622671468202,11.041382948943038,10.79581636193727,10.804911613464355,630200
2024-08-01 00:00:00+00:00,10.841290854332733,10.968621763053694,10.677579809887336,10.795815467834473,383300
2024-08-02 00:00:00+00:00,10.604819928550066,10.795815864972104,10.532059654424613,10.641200065612793,294400
2024-08-05 00:00:00+00:00,10.313779467859764,10.468395276750645,10.095498632027088,10.250114440917969,380200
2024-08-06 00:00:00+00:00,10.204638450368899,10.504774798847023,10.168258313200973,10.422919273376465,281100
2024-08-07 00:00:00+00:00,10.56844058019511,10.623011223547174,10.359254993315929,10.441109657287598,339300
2024-08-08 00:00:00+00:00,10.195543516314226,10.504775125544116,10.004547573399936,10.386539459228516,321700
2024-08-09 00:00:00+00:00,10.413824346110296,10.413824346110296,10.32287443404739,10.386539459228516,343700
2024-08-12 00:00:00+00:00,10.341062610722714,10.341062610722714,10.05002154538442,10.113686561584473,440000
2024-08-13 00:00:00+00:00,10.213732719421387,10.24101847251905,10.168258199000372,10.213732719421387,506800
2024-08-14 00:00:00+00:00,10.24101886552886,10.313779141839788,10.140972835073146,10.286494255065918,393800
2024-08-15 00:00:00+00:00,10.422919214248923,10.495679488172021,10.322874054447386,10.432014465332031,403200
2024-08-16 00:00:00+00:00,10.422920525941242,10.54115620278859,10.386540384401364,10.495680809020996,334400
2024-08-19 00:00:00+00:00,10.550250401325593,10.74124634217726,10.468394874193322,10.723055839538574,417200
2024-08-20 00:00:00+00:00,10.668486474251853,10.72305712132011,10.595726189741518,10.686676979064941,370500
2024-08-21 00:00:00+00:00,10.750340912451964,10.868576579539976,10.641200496840934,10.814006805419922,316200
2024-08-22 00:00:00+00:00,10.804912360434747,10.886767895095545,10.723056825773948,10.823101997375488,282700
2024-08-23 00:00:00+00:00,10.904957299645691,11.168713534948038,10.841292270653355,11.068668365478516,328100
2024-08-26 00:00:00+00:00,11.168712821120533,11.186903323881998,11.050477155283746,11.15052318572998,473600
2024-08-27 00:00:00+00:00,11.13233247848303,11.205092753450563,11.0595722035155,11.168712615966797,281500
2024-08-28 00:00:00+00:00,11.168712615966797,11.33242366832919,11.150522980910363,11.168712615966797,319300
2024-08-29 00:00:00+00:00,11.15961754140153,11.205092059913428,11.050476268334616,11.141427040100098,274900
2024-08-30 00:00:00+00:00,11.205091621082886,11.214186871377402,11.095951219661135,11.19599723815918,437000
2024-09-03 00:00:00+00:00,11.086856736963611,11.186902762388328,10.968621944432183,10.995906829833984,370800
2024-09-04 00:00:00+00:00,10.995906137651527,11.059571155371698,10.886765735543745,10.968621253967285,297100
2024-09-05 00:00:00+00:00,11.032286832089891,11.114142354671412,10.877671037740543,10.89586067199707,472800
2024-09-06 00:00:00+00:00,10.877671255478491,10.923146643086378,10.632104682818433,10.76853084564209,633200
2024-09-09 00:00:00+00:00,10.768531228764381,10.768531228764381,10.641200312406301,10.723055839538574,384600
2024-09-10 00:00:00+00:00,10.77762572635189,10.77762572635189,10.650294818898681,10.704865455627441,350500
2024-09-11 00:00:00+00:00,10.613914917245681,10.68667518957225,10.468394372592547,10.668484687805176,243300
2024-09-12 00:00:00+00:00,10.723055254856698,10.859480547724532,10.650294983011072,10.786720275878906,194200
2024-09-13 00:00:00+00:00,10.895861771750896,10.914052275214308,10.83219674437085,10.886767387390137,382000
2024-09-16 00:00:00+00:00,10.923147828799138,10.98681285793852,10.895862072849999,10.959527969360352,323600
2024-09-17 00:00:00+00:00,10.98681285793852,11.077763643027042,10.950432717377305,10.959527969360352,399600
2024-09-18 00:00:00+00:00,10.986812591552734,11.141428402031831,10.8958618086694,10.986812591552734,541700
2024-09-19 00:00:00+00:00,11.168711924681404,11.168711924681404,10.986811248521285,11.141427040100098,333200
2024-09-20 00:00:00+00:00,11.05957334920202,11.077763853513748,10.777627471338143,10.823101997375488,1153100
2024-09-23 00:00:00+00:00,10.895862072849999,11.01409774651669,10.886767688237923,10.959527969360352,328500
2024-09-24 00:00:00+00:00,10.959526680816568,11.141427362236044,10.950431429902876,11.105047225952148,242200
2024-09-25 00:00:00+00:00,11.072671180874526,11.118923115597797,10.915415132124773,10.970916748046875,359300
2024-09-26 00:00:00+00:00,10.138386745094184,10.304893378466021,9.962630429343552,9.990381240844727,3893700
2024-09-27 00:00:00+00:00,10.110635680907146,10.20313867766002,9.999631555494277,10.101385116577148,1490100
2024-09-30 00:00:00+00:00,10.147636503119893,10.221639249362873,9.925627382208628,10.018131256103516,2102000
2024-10-01 00:00:00+00:00,10.286390129630245,10.286390129630245,9.962628376347643,10.110633850097656,1253500
2024-10-02 00:00:00+00:00,10.03663135018004,10.101383525928869,9.907126116500152,10.008879661560059,918500
2024-10-03 00:00:00+00:00,9.962629240825784,9.990380049016354,9.842374562423595,9.953378677368164,881500
2024-10-04 00:00:00+00:00,10.082883515990165,10.082883515990165,9.879376403349527,10.027381896972656,687100
2024-10-07 00:00:00+00:00,10.027381896972656,10.027381896972656,9.879376403349527,10.027381896972656,688900
2024-10-08 00:00:00+00:00,10.018130619094102,10.09213336063157,9.934877314318884,10.064382553100586,973100
2024-10-09 00:00:00+00:00,10.064382954396033,10.09213376303352,9.962629401270378,9.98112964630127,477100
2024-10-10 00:00:00+00:00,9.907127924158809,9.990381240844727,9.879377112657632,9.990381240844727,572900
2024-10-11 00:00:00+00:00,9.990379971337909,10.110634648805076,9.96262916336311,10.092133522033691,569900
2024-10-14 00:00:00+00:00,10.08288264155917,10.166135945047676,9.999630220252914,10.045881271362305,979900
2024-10-15 00:00:00+00:00,10.129134660247882,10.378894572819089,10.101383852911834,10.351142883300781,745400
2024-10-16 00:00:00+00:00,10.38814464779409,10.499149645712816,10.360393839405555,10.406645774841309,494500
2024-10-17 00:00:00+00:00,10.351143754631712,10.369644882534624,10.258640761664152,10.332643508911133,383300
2024-10-18 00:00:00+00:00,10.341893671336637,10.41589641571045,10.323392544152034,10.41589641571045,478800
2024-10-21 00:00:00+00:00,10.388144085261128,10.388144085261128,10.092133125993396,10.175386428833008,677200
2024-10-22 00:00:00+00:00,10.156885302787652,10.23088892478683,10.119883932879185,10.175386428833008,384300
2024-10-23 00:00:00+00:00,10.129134887554141,10.249389564951976,10.129134887554141,10.230889320373535,426600
2024-10-24 00:00:00+00:00,10.24938980298539,10.29564173877907,10.212388430786906,10.267890930175781,441500
2024-10-25 00:00:00+00:00,10.351143841833466,10.351143841833466,10.175387536186832,10.193888664245605,412400
2024-10-28 00:00:00+00:00,10.26789149475022,10.277141176671705,10.203138428205737,10.21238899230957,534900
2024-10-29 00:00:00+00:00,10.166137302522396,10.175387866852395,9.99038099116428,10.101385116577148,456500
2024-10-30 00:00:00+00:00,10.10138432320788,10.258640375737377,10.10138432320788,10.129135131835938,376500
2024-10-31 00:00:00+00:00,10.082883438520543,10.156886184763524,10.018131256103516,10.018131256103516,567800
2024-11-01 00:00:00+00:00,10.110634648710825,10.147636020070973,9.907126665138877,9.944128036499023,485100
2024-11-04 00:00:00+00:00,9.971878844566522,10.129134893394184,9.934877473206031,10.092133522033691,609300
2024-11-05 00:00:00+00:00,10.230889326364862,10.332642877061566,10.082882958739274,10.24013900756836,596700
2024-11-06 00:00:00+00:00,10.314141903969803,10.471397955141988,10.21238835175698,10.406645774841309,816400
2024-11-07 00:00:00+00:00,10.341893835622828,10.452897953946904,10.249389962594945,10.295641899108887,462000
2024-11-08 00:00:00+00:00,10.341893279867904,10.43439626574253,10.295641345839458,10.360393524169922,554600
2024-11-11 00:00:00+00:00,10.35114319990344,10.3973951349997,10.2493896484375,10.2493896484375,564900
2024-11-12 00:00:00+00:00,10.221638361764152,10.314141345444195,10.166135865810329,10.175386428833008,572900
2024-11-13 00:00:00+00:00,10.267891412116013,10.304892786051216,10.175387536186832,10.193888664245605,444200
2024-11-14 00:00:00+00:00,10.249389327813086,10.249389327813086,10.018130541748382,10.055131912231445,382000
2024-11-15 00:00:00+00:00,10.129135291702996,10.166136664518497,10.036632300755404,10.156886100769043,618700
2024-11-18 00:00:00+00:00,10.15688570146093,10.286390942314963,10.119884330100101,10.24013900756836,580500
2024-11-19 00:00:00+00:00,10.129135679739768,10.240139802438721,10.073634059481465,10.21238899230957,579500
2024-11-20 00:00:00+00:00,10.193887156398855,10.193887156398855,10.05513136302939,10.11988353729248,505400
2024-11-21 00:00:00+00:00,10.082882875096493,10.147635936077489,10.008880132988729,10.073633193969727,575400
2024-11-22 00:00:00+00:00,10.119884330100101,10.249389570954136,10.073633277535778,10.24013900756836,613500
2024-11-25 00:00:00+00:00,10.304891664603764,10.388144085261128,10.175386428833008,10.175386428833008,852000
2024-11-26 00:00:00+00:00,10.119883862288555,10.3511426431489,10.09213305559634,10.314141273498535,534400
2024-11-27 00:00:00+00:00,10.323391509926788,10.38814368422125,10.240138210301215,10.258639335632324,471900
2024-11-29 00:00:00+00:00,10.323393192538008,10.397395941559743,10.221639633178711,10.221639633178711,454000
2024-12-02 00:00:00+00:00,10.221638840252659,10.277140456622341,10.147636096971558,10.2493896484375,648600
2024-12-03 00:00:00+00:00,10.304892474213357,10.304892474213357,10.147636419201904,10.156886100769043,466500
2024-12-04 00:00:00+00:00,10.156885302787652,10.249389168649941,10.129134495901862,10.175386428833008,502800
2024-12-05 00:00:00+00:00,10.13838649171477,10.230890370650014,10.09213455224715,10.101385116577148,419800
2024-12-06 00:00:00+00:00,10.156885460514301,10.166136023680632,10.018130541748382,10.055131912231445,589100
2024-12-09 00:00:00+00:00,10.10138400171457,10.193887870440408,10.064382630660688,10.073633193969727,733900
2024-12-10 00:00:00+00:00,10.04588103263985,10.212387635660132,9.934876924687071,10.147635459899902,571500
2024-12-11 00:00:00+00:00,10.156885375595328,10.230888998124987,10.018130457989502,10.03663158416748,518900
2024-12-12 00:00:00+00:00,9.91637707002565,10.08288279739382,9.833123765250432,10.064382553100586,762100
2024-12-13 00:00:00+00:00,10.036632930631901,10.129135927384773,9.981130426834282,10.101385116577148,421700
2024-12-16 00:00:00+00:00,10.055132622349612,10.240139487830564,10.045882058529985,10.166136741638184,688100
2024-12-17 00:00:00+00:00,10.101384566172449,10.175387312415431,10.008880692277563,10.018131256103516,2101400
2024-12-18 00:00:00+00:00,10.027382434892548,10.129135996671447,9.5186128616333,9.5186128616333,963500
2024-12-19 00:00:00+00:00,9.620365375175215,9.703618681278641,9.481610453124356,9.50011157989502,993800
2024-12-20 00:00:00+00:00,9.426107800934162,9.759121019905097,9.352105059425568,9.481610298156738,6035600
2024-12-23 00:00:00+00:00,9.500111268747888,9.53711263889507,9.379856595223988,9.463109016418457,875100
2024-12-24 00:00:00+00:00,9.435359069555687,9.6111162554149,9.398357696035168,9.592615127563477,309800
2024-12-26 00:00:00+00:00,9.502963815838065,9.635080820517304,9.380283932915942,9.540711402893066,1456900
2024-12-27 00:00:00+00:00,9.455779826081775,9.61620639301599,9.418031339775549,9.49352741241455,997200
2024-12-30 00:00:00+00:00,9.42746833404107,9.54071109151014,9.323662698021115,9.51240062713623,800600
2024-12-31 00:00:00+00:00,9.559585984927894,9.691702994285613,9.502964152353586,9.65395450592041,767700
2025-01-02 00:00:00+00:00,9.682265213326554,9.682265213326554,9.4463425769393,9.51240062713623,410100
2025-01-03 00:00:00+00:00,9.540711434019364,9.663391317341727,9.455780037848623,9.625643730163574,648100
2025-01-06 00:00:00+00:00,9.606770214106184,9.625643557369724,9.389720916748047,9.389720916748047,628100
2025-01-07 00:00:00+00:00,9.44634295192073,9.48409053924218,9.257605015313484,9.351973533630371,745100
2025-01-08 00:00:00+00:00,9.314224956818089,9.389720123440805,9.172671744393838,9.267040252685547,555900
2025-01-10 00:00:00+00:00,9.182108567680146,9.191545689120499,9.021682003061311,9.15379810333252,547300
2025-01-13 00:00:00+00:00,9.14436078026227,9.191545486450195,8.993370440439637,9.191545486450195,592300
2025-01-14 00:00:00+00:00,9.12548742047853,9.144360762933887,8.738574450422874,8.832942962646484,1204500
2025-01-15 00:00:00+00:00,9.059430226465134,9.153798747590157,8.974497927471164,9.12548828125,1083100
2025-01-16 00:00:00+00:00,9.09717713510392,9.314225527448219,9.040555306681293,9.257604598999023,633000
2025-01-17 00:00:00+00:00,9.285914824150389,9.333099529958865,9.191545412533438,9.210419654846191,536500
2025-01-21 00:00:00+00:00,9.24816769236442,9.427468503248576,9.238730570745926,9.389720916748047,533800
2025-01-22 00:00:00+00:00,9.351973602362037,9.361410724255125,9.1443614205815,9.163235664367676,523000
2025-01-23 00:00:00+00:00,9.191545957543303,9.323662961646189,9.12548790547859,9.28591537475586,545600
