"('date', '')","('open', 'AFG')","('high', 'AFG')","('low', 'AFG')","('close', 'AFG')","('volume', 'AFG')"
2025-01-27 00:00:00+00:00,132.34616480520123,135.01933387997195,131.16997871849154,134.5819091796875,239400
2025-01-28 00:00:00+00:00,134.69856222745958,135.29150547269617,133.12381259259058,133.19186401367188,198300
2025-01-29 00:00:00+00:00,133.03632687864123,134.747149642574,133.03632687864123,133.5612335205078,291900
2025-01-30 00:00:00+00:00,134.64995032602283,135.2720690335515,133.8139769222362,134.30972290039062,249500
2025-01-31 00:00:00+00:00,133.95008209856,134.53331011836866,131.8893015642867,132.74472045898438,415500
2025-02-03 00:00:00+00:00,130.97556618838536,134.1444812017184,130.4992507342804,132.88079833984375,658500
2025-02-04 00:00:00+00:00,132.81277626269411,134.2514232246113,131.94764206385767,132.21981811523438,447900
2025-02-05 00:00:00+00:00,128.31211605150062,129.28417753673926,123.20879325399775,123.97672271728516,1148700
2025-02-06 00:00:00+00:00,124.04475723902699,125.44452804392859,121.91594037594582,125.05569458007812,972300
2025-02-07 00:00:00+00:00,124.08364928322234,124.35582531075619,121.69237893472283,123.03382110595703,660800
2025-02-10 00:00:00+00:00,122.5769445293503,123.55872864771138,122.13951985345405,123.00465393066406,406800
2025-02-11 00:00:00+00:00,122.87829275460288,124.21001220880144,121.98399057479666,123.57817077636719,491400
2025-02-12 00:00:00+00:00,122.47974510196543,123.10186384886666,121.50768363290223,121.55628967285156,295800
2025-02-13 00:00:00+00:00,121.84790179871102,122.14924589255148,120.49673697069454,120.8466796875,525000
2025-02-14 00:00:00+00:00,121.38132075916104,121.76042414644024,119.4080297075336,119.83573913574219,546500
2025-02-18 00:00:00+00:00,119.7093694557356,121.01192824334692,119.06780533676978,119.54412078857422,625700
2025-02-19 00:00:00+00:00,119.24276959481479,119.65103360098861,117.32780745926243,118.4942855834961,751600
2025-02-20 00:00:00+00:00,117.9110595185695,118.2318341679826,116.09330189610647,117.4153060913086,553200
2025-02-21 00:00:00+00:00,117.57083126596426,117.71664196901283,115.89889177522728,116.47240447998047,728600
2025-02-24 00:00:00+00:00,116.7154162994039,118.24155245695437,116.42379490216895,116.84178161621094,688200
2025-02-25 00:00:00+00:00,117.75552599260462,119.69964893442241,117.43474392730697,118.99976348876953,1022100
2025-02-26 00:00:00+00:00,118.99975829024888,120.14679107246272,117.99853620554971,119.5538330078125,585800
2025-02-27 00:00:00+00:00,119.52467488851876,121.89650719746274,119.17473217355193,121.69237518310547,289500
2025-02-28 00:00:00+00:00,122.98521528626387,123.44208536883312,121.00221639174622,122.75192260742188,603300
2025-03-03 00:00:00+00:00,123.11158805551304,125.37648566996673,122.65471797283114,124.94877624511719,529800
2025-03-04 00:00:00+00:00,123.85035010819611,124.34609609681091,121.72153320756031,122.31449127197266,503100
2025-03-05 00:00:00+00:00,122.50890480411213,123.88923029952039,121.1771853482742,123.0921401977539,368900
2025-03-06 00:00:00+00:00,122.41169765268116,124.7932526346438,121.76041826662518,124.40442657470703,646500
2025-03-07 00:00:00+00:00,123.90867747856277,125.40564562466169,123.42264674077363,123.59761810302734,578500
2025-03-10 00:00:00+00:00,123.64620810984546,125.26954888102877,122.5477813888407,123.14073944091797,690800
2025-03-11 00:00:00+00:00,123.5295762150119,123.5295762150119,121.24523319147282,121.75070190429688,638200
2025-03-12 00:00:00+00:00,121.89650651512106,122.36309185497149,119.15529354071899,120.26344299316406,701600
2025-03-13 00:00:00+00:00,120.81752005193614,122.24645158826605,120.48701529827434,121.50768280029297,482700
2025-03-14 00:00:00+00:00,122.04231985278719,123.87951542766868,121.65349378368076,123.70454406738281,646500
2025-03-17 00:00:00+00:00,123.01323057025594,125.08715911934084,123.00336017367644,124.94889068603516,521800
2025-03-18 00:00:00+00:00,124.65261498630527,125.7587021260542,123.64527701585844,123.92180633544922,503600
2025-03-19 00:00:00+00:00,123.92180488811402,124.01068366024,122.0058932082063,123.66503143310547,589700
2025-03-20 00:00:00+00:00,123.29963226812205,124.33659655922679,122.85522330602231,123.63541412353516,518300
2025-03-21 00:00:00+00:00,122.83546205453149,124.2674606572674,122.47006149028282,123.18112182617188,4213600
2025-03-24 00:00:00+00:00,123.64528021071479,126.59815621746647,123.64528021071479,126.33150482177734,621000
2025-03-25 00:00:00+00:00,127.02280828922774,127.12157252960144,124.82050436652187,126.46976470947266,432700
2025-03-26 00:00:00+00:00,127.42772077103183,128.6128163107772,126.21299897299087,126.29199981689453,443400
2025-03-27 00:00:00+00:00,127.10182423125211,127.10182423125211,125.16616405226823,126.1833724975586,432600
2025-03-28 00:00:00+00:00,127.09194409209758,130.21270717498342,126.91417147633467,128.4251708984375,624200
2025-03-31 00:00:00+00:00,128.1782748736075,131.3879167172652,127.83263017818243,129.7090301513672,770300
2025-04-01 00:00:00+00:00,129.65965780088726,130.9138913890791,128.57332644431145,130.469482421875,479500
2025-04-02 00:00:00+00:00,129.323885497882,131.01265768282659,129.06711955198114,130.47935485839844,587800
2025-04-03 00:00:00+00:00,128.25728863076094,130.6472356185949,127.92151431735705,128.66220092773438,629900
2025-04-04 00:00:00+00:00,125.88709709127092,126.22287140357054,119.00364834259057,120.29737854003906,510400
2025-04-07 00:00:00+00:00,117.65066063759102,121.08744988802076,113.47319229785361,115.44835662841797,731700
2025-04-08 00:00:00+00:00,118.96414161030324,119.902349147771,114.12498770157224,115.67549133300781,598700
2025-04-09 00:00:00+00:00,113.30530507801791,124.12920469961523,113.30530507801791,123.70454406738281,605700
2025-04-10 00:00:00+00:00,122.54906841110203,124.87976294558084,121.10719934056074,123.38851928710938,565400
2025-04-11 00:00:00+00:00,123.51689124287564,124.90938560131312,121.04793602691134,124.15882110595703,553900
2025-04-14 00:00:00+00:00,125.49206376546422,128.16841049348616,125.32417660792483,126.91417694091797,415500
2025-04-15 00:00:00+00:00,127.51043471877313,128.49427099972758,125.97009808189183,126.24835205078125,286600
2025-04-16 00:00:00+00:00,127.82844691612001,128.34519561788426,125.8110904938047,126.5961685180664,425900
2025-04-17 00:00:00+00:00,126.9837431961678,128.39489270741348,126.04959833966744,127.17256164550781,431000
2025-04-21 00:00:00+00:00,127.1526813027912,127.1526813027912,123.68443123086021,124.6781997680664,307300
2025-04-22 00:00:00+00:00,126.40734436553282,129.09051615964233,125.97009140126079,128.74270629882812,226400
2025-04-23 00:00:00+00:00,129.08059068250893,130.36254538366325,126.75517601695229,127.66944122314453,331000
2025-04-24 00:00:00+00:00,127.07318219517636,128.63339845373199,126.55641832376504,128.32533264160156,293400
2025-04-25 00:00:00+00:00,127.33156190151705,127.87812244188017,124.66825445429262,125.70177459716797,378000
2025-04-28 00:00:00+00:00,126.23841624933019,127.36137955036982,125.75147178831912,126.51667022705078,257100
2025-04-29 00:00:00+00:00,125.89059303051344,127.51043294507423,125.29433345092279,127.24211120605469,249000
2025-04-30 00:00:00+00:00,127.24211010721669,127.24211010721669,123.66455266056788,125.87071990966797,444900
2025-05-01 00:00:00+00:00,124.10181145596785,126.35767026779591,123.18754622684075,125.32415008544922,568300
2025-05-02 00:00:00+00:00,126.46697824019033,129.28928465150267,125.59245712988285,128.8818359375,305100
2025-05-05 00:00:00+00:00,128.30545043945312,129.84579463276242,127.65950698598655,128.30545043945312,262100
2025-05-06 00:00:00+00:00,127.6197509825745,129.43834918617836,127.54024768166401,129.16009521484375,395400
2025-05-07 00:00:00+00:00,123.22729710979218,124.98626406316701,120.73293598892536,121.22982025146484,1021600
2025-05-08 00:00:00+00:00,121.60745402218308,123.28691763080168,121.33913228146135,122.03477478027344,549900
2025-05-09 00:00:00+00:00,121.85590042869266,122.43228041648948,120.882003928877,121.06088256835938,531500
2025-05-12 00:00:00+00:00,121.82607852546441,122.79997500546706,120.97144457849335,122.70059967041016,460600
2025-05-13 00:00:00+00:00,122.95898223135964,124.50925869530468,122.53166146477838,123.47573852539062,447500
2025-05-14 00:00:00+00:00,123.01860277602896,124.04218311170229,120.76274404892288,121.25962829589844,663400
2025-05-15 00:00:00+00:00,121.25963135858078,123.68442897125774,121.25963135858078,123.4161148071289,295800
2025-05-16 00:00:00+00:00,123.64467550523752,126.16884841638752,123.48567648708699,125.83097076416016,358800
2025-05-19 00:00:00+00:00,125.64215019813436,126.63591868579441,125.33408439315234,126.34772491455078,277700
2025-05-20 00:00:00+00:00,125.85084204222807,126.58622860819213,124.87695315954494,124.93657684326172,311000
2025-05-21 00:00:00+00:00,124.02231181444336,124.22106248167324,122.074518882701,122.09439849853516,365800
2025-05-22 00:00:00+00:00,122.20371757345288,122.52172320036757,119.76898012133373,120.64350128173828,454800
2025-05-23 00:00:00+00:00,119.86835809905322,121.23975588699683,119.84847848339862,120.78262329101562,411500
2025-05-27 00:00:00+00:00,121.65714218207086,122.79003770492928,120.42487132212617,122.66085052490234,368900
2025-05-28 00:00:00+00:00,122.36271546711319,122.94904283805266,120.68325181945728,120.87206268310547,405400
2025-05-29 00:00:00+00:00,121.01118823970415,122.24346665218852,120.72300204356479,122.22358703613281,296000
2025-05-30 00:00:00+00:00,121.09068861951445,123.30679568144656,121.09068861951445,123.2074203491211,886500
2025-06-02 00:00:00+00:00,122.43227901665938,124.1117502469388,121.79626776840547,124.0719985961914,414000
2025-06-03 00:00:00+00:00,123.97262045658002,124.28068626559012,121.83601666380363,123.75399017333984,421900
2025-06-04 00:00:00+00:00,124.19125396486821,125.08564715505312,122.95898311497577,123.0086669921875,515800
2025-06-05 00:00:00+00:00,123.06829008930639,123.06829008930639,121.6372685737031,122.29315185546875,536000
2025-06-06 00:00:00+00:00,123.56517606964307,124.87695781513283,123.07823161014754,124.38007354736328,400700
2025-06-09 00:00:00+00:00,124.23100631577957,124.28069019327127,120.9913187783443,123.84343719482422,421700
2025-06-10 00:00:00+00:00,123.5651762718157,124.01237666265132,122.5813475429409,123.07823181152344,387600
2025-06-11 00:00:00+00:00,122.90929225448915,123.31673340975911,121.82608061280872,122.183837890625,582700
2025-06-12 00:00:00+00:00,121.64720524421264,124.64838276635375,121.34907166264843,124.57881927490234,456400
2025-06-13 00:00:00+00:00,123.47573568346026,124.7576979536983,122.66084581964832,123.09810638427734,612700
2025-06-16 00:00:00+00:00,123.72418298952132,124.62851599845268,122.59128746267147,123.1974868774414,541500
2025-06-17 00:00:00+00:00,122.43227542712103,123.26704490463761,121.21988423320592,122.74034881591797,696100
2025-06-18 00:00:00+00:00,122.47202894635825,124.23100345341432,121.88570916524093,121.92546081542969,695000
2025-06-20 00:00:00+00:00,122.49190820040108,123.73411883318425,122.0248357893783,123.04841613769531,703200
2025-06-23 00:00:00+00:00,123.2272941101293,125.40364955326696,122.81984538547621,125.2943344116211,305700
2025-06-24 00:00:00+00:00,125.48314401098762,126.06947136318655,124.3502485379002,125.3440170288086,510000
2025-06-25 00:00:00+00:00,125.06576403534622,125.06576403534622,121.58757429016538,121.91551971435547,489800
2025-06-26 00:00:00+00:00,122.27327963974925,123.67448931071993,122.05464935220083,123.5949935913086,474400
2025-06-27 00:00:00+00:00,123.59499527108004,125.03595661226646,122.93910439952062,124.14156341552734,965800
2025-06-30 00:00:00+00:00,124.12168862511156,125.70177691939261,123.66455601956133,125.42352294921875,376600
2025-07-01 00:00:00+00:00,125.14526930857345,126.17878947326356,124.28068797166915,125.84090423583984,498200
2025-07-02 00:00:00+00:00,125.63221133652902,126.17878704159929,122.07451830426709,124.45956420898438,546300
2025-07-03 00:00:00+00:00,126.20860451770558,126.78499209026563,124.23100724700032,126.63592529296875,376500
2025-07-07 00:00:00+00:00,126.02972509164259,126.95393013089895,125.30427072630819,125.62228393554688,513000
2025-07-08 00:00:00+00:00,125.11545928003342,126.57630023032266,124.41981676083027,124.90676879882812,733300
2025-07-09 00:00:00+00:00,125.01608309072957,125.7017782151974,123.60492602739043,125.43346405029297,564800
2025-07-10 00:00:00+00:00,125.29433578444119,127.58993862045253,125.14526899130428,126.9638671875,395100
2025-07-11 00:00:00+00:00,126.36760639860275,126.62598075028131,125.4334615801975,125.5328369140625,394400
2025-07-14 00:00:00+00:00,125.53284112132958,127.58000946044922,125.3241506386632,127.58000946044922,411300
2025-07-15 00:00:00+00:00,126.88999938964844,127.55000305175781,125.41000366210938,126.0,635700
2025-07-16 00:00:00+00:00,126.69999694824219,127.61000061035156,124.80999755859375,125.41999816894531,704500
2025-07-17 00:00:00+00:00,124.9800033569336,127.56999969482422,124.81999969482422,127.33999633789062,549600
2025-07-18 00:00:00+00:00,127.38999938964844,128.89999389648438,127.12999725341797,127.45999908447266,383300
2025-07-21 00:00:00+00:00,127.5999984741211,128.0399932861328,125.79000091552734,125.83000183105469,394800
2025-07-22 00:00:00+00:00,126.37999725341797,129.16000366210938,126.12000274658203,128.50999450683594,471500
2025-07-23 00:00:00+00:00,129.55999755859375,129.55999755859375,127.37000274658203,128.38999938964844,286700
2025-07-24 00:00:00+00:00,127.69999694824219,128.08999633789062,125.68000030517578,125.7699966430664,397100
2025-07-25 00:00:00+00:00,125.91000366210938,126.5,125.4800033569336,126.20999908447266,536700
2025-07-28 00:00:00+00:00,126.33999633789062,126.73999786376953,124.76000213623047,124.9800033569336,443900
2025-07-29 00:00:00+00:00,126.0,126.93000030517578,124.98999786376953,125.69999694824219,396300
2025-07-30 00:00:00+00:00,126.12000274658203,126.5999984741211,123.20999908447266,123.80000305175781,383500
2025-07-31 00:00:00+00:00,122.9800033569336,126.22000122070312,122.9800033569336,124.9000015258789,461800
2025-08-01 00:00:00+00:00,124.37999725341797,124.5999984741211,122.11000061035156,122.41999816894531,601000
2025-08-04 00:00:00+00:00,123.3499984741211,124.12000274658203,122.73999786376953,123.5999984741211,545900
2025-08-05 00:00:00+00:00,123.86000061035156,125.33999633789062,123.30000305175781,124.31999969482422,650900
2025-08-06 00:00:00+00:00,122.87999725341797,130.1699981689453,122.87999725341797,127.66000366210938,685200
2025-08-07 00:00:00+00:00,127.83000183105469,128.89999389648438,126.38999938964844,127.91000366210938,695600
2025-08-08 00:00:00+00:00,128.5500030517578,129.67999267578125,127.83999633789062,129.33999633789062,716800
2025-08-11 00:00:00+00:00,129.72000122070312,130.0,128.1199951171875,128.3699951171875,348100
2025-08-12 00:00:00+00:00,128.6999969482422,131.0,128.00999450683594,130.77999877929688,347900
2025-08-13 00:00:00+00:00,131.0500030517578,133.92999267578125,130.3800048828125,133.8000030517578,348400
2025-08-14 00:00:00+00:00,133.77999877929688,133.8699951171875,131.8800048828125,133.35000610351562,412200
2025-08-15 00:00:00+00:00,133.58999633789062,133.60000610351562,131.38999938964844,131.66000366210938,346300
2025-08-18 00:00:00+00:00,131.5500030517578,131.5500030517578,130.1999969482422,130.38999938964844,401800
2025-08-19 00:00:00+00:00,130.5800018310547,132.77000427246094,130.57000732421875,132.75,266600
2025-08-20 00:00:00+00:00,133.75,134.6999969482422,133.24000549316406,134.11000061035156,458900
2025-08-21 00:00:00+00:00,133.89999389648438,134.57000732421875,132.6300048828125,133.05999755859375,391500
2025-08-22 00:00:00+00:00,133.83999633789062,135.58999633789062,133.44000244140625,134.61000061035156,249700
2025-08-25 00:00:00+00:00,134.3000030517578,134.67999267578125,133.14999389648438,133.58999633789062,224600
2025-08-26 00:00:00+00:00,133.35000610351562,134.39999389648438,133.1300048828125,134.3000030517578,422300
2025-08-27 00:00:00+00:00,133.74000549316406,137.0399932861328,133.47999572753906,136.08999633789062,646500
2025-08-28 00:00:00+00:00,136.02999877929688,136.6999969482422,135.25,136.5800018310547,429400
2025-08-29 00:00:00+00:00,136.94000244140625,137.72999572753906,135.49000549316406,135.86000061035156,364300
2025-09-02 00:00:00+00:00,135.97999572753906,136.89999389648438,134.66000366210938,136.8699951171875,337000
2025-09-03 00:00:00+00:00,136.0500030517578,137.50999450683594,135.75999450683594,137.4199981689453,372900
2025-09-04 00:00:00+00:00,138.2899932861328,139.75,137.4600067138672,139.67999267578125,629200
2025-09-05 00:00:00+00:00,139.33999633789062,139.97999572753906,137.38999938964844,138.64999389648438,513500
2025-09-08 00:00:00+00:00,137.99000549316406,138.4199981689453,136.77000427246094,137.66000366210938,575400
2025-09-09 00:00:00+00:00,137.3000030517578,138.82000732421875,136.8300018310547,138.3800048828125,424200
2025-09-10 00:00:00+00:00,137.3300018310547,138.22999572753906,136.6699981689453,137.19000244140625,467800
2025-09-11 00:00:00+00:00,136.92999267578125,140.33999633789062,136.3000030517578,140.13999938964844,554100
2025-09-12 00:00:00+00:00,139.7100067138672,140.77000427246094,139.1199951171875,139.86000061035156,309900
2025-09-15 00:00:00+00:00,139.6199951171875,140.5,138.2100067138672,139.32000732421875,486300
2025-09-16 00:00:00+00:00,138.14999389648438,138.99000549316406,137.5399932861328,138.67999267578125,625000
2025-09-17 00:00:00+00:00,139.0800018310547,141.1199951171875,138.66000366210938,139.0399932861328,573600
2025-09-18 00:00:00+00:00,138.5,141.55999755859375,138.5,140.7899932861328,475700
2025-09-19 00:00:00+00:00,141.42999267578125,141.6999969482422,139.72999572753906,141.27000427246094,1253300
2025-09-22 00:00:00+00:00,141.66000366210938,142.86000061035156,139.47000122070312,142.3000030517578,371700
2025-09-23 00:00:00+00:00,142.72000122070312,144.49000549316406,142.25999450683594,143.52999877929688,476600
2025-09-24 00:00:00+00:00,143.24000549316406,144.9199981689453,143.2100067138672,144.4499969482422,463500
2025-09-25 00:00:00+00:00,144.8300018310547,145.77000427246094,142.8699951171875,143.13999938964844,456100
2025-09-26 00:00:00+00:00,144.16000366210938,145.92999267578125,144.16000366210938,145.24000549316406,382000
