"('date', '')","('open', 'CCI')","('high', 'CCI')","('low', 'CCI')","('close', 'CCI')","('volume', 'CCI')"
2001-06-01 00:00:00+00:00,10.017145492975889,10.017145492975889,9.713596081767271,9.743950843811035,313527
2001-06-04 00:00:00+00:00,9.865369380480114,9.986789004589918,9.713594402650191,9.88358211517334,551894
2001-06-05 00:00:00+00:00,9.986789004589918,10.01714376138648,9.743949159446753,9.88358211517334,945839
2001-06-06 00:00:00+00:00,9.974647147810899,10.041428572944366,9.77430466318131,9.895724296569824,583855
2001-06-07 00:00:00+00:00,9.877511434252016,10.077855110168457,9.8410853656239,10.077855110168457,1072962
2001-06-08 00:00:00+00:00,10.168918101058765,10.2235568986331,10.017143132753587,10.053569793701172,190013
2001-06-11 00:00:00+00:00,9.986787292469126,10.126420821180696,9.871438400724465,10.047496795654297,1016050
2001-06-12 00:00:00+00:00,9.938218782006718,9.94429009021639,9.470752523722602,9.652881622314453,917796
2001-06-13 00:00:00+00:00,9.652885163979848,9.932151117925752,9.598246951586496,9.604317665100098,301671
2001-06-14 00:00:00+00:00,9.604313621064037,9.604313621064037,8.499392294474484,9.106492042541504,833151
2001-06-15 00:00:00+00:00,9.10649182471228,9.161130609715853,8.450824613899252,8.681522369384766,423329
2001-06-18 00:00:00+00:00,8.681524344262424,8.717949811268634,8.013714962987935,8.34761905670166,423432
2001-06-19 00:00:00+00:00,8.894007907949575,8.894007907949575,8.013714139586304,8.135133743286133,749331
2001-06-20 00:00:00+00:00,8.141205886088411,8.736163139343262,8.12906386478177,8.736163139343262,878927
2001-06-21 00:00:00+00:00,8.590457448938633,8.681522891991015,8.195842717764185,8.626883506774902,650973
2001-06-22 00:00:00+00:00,8.62688554845352,8.681524946600847,8.317264878954107,8.487253189086914,269091
2001-06-25 00:00:00+00:00,8.487252684611866,8.802944644884771,8.469039354004156,8.620814323425293,345488
2001-06-26 00:00:00+00:00,8.560107300898213,8.833301986147575,8.317267381701978,8.742237091064453,1122965
2001-06-27 00:00:00+00:00,8.681521935070704,8.772586771162048,8.450824191126403,8.529747009277344,283113
2001-06-28 00:00:00+00:00,8.56010252198494,9.088279454290939,8.56010252198494,9.045782089233398,2739573
2001-06-29 00:00:00+00:00,9.106495365500189,9.956435203552246,9.057927272424594,9.956435203552246,2086435
2001-07-02 00:00:00+00:00,9.804659572071913,9.804659572071913,9.561820301585312,9.683239936828613,768095
2001-07-03 00:00:00+00:00,9.561818408448078,9.707522061277004,9.227913134560527,9.61038589477539,214345
2001-07-05 00:00:00+00:00,9.56181861517593,9.580031348326997,9.282552727369518,9.3554048538208,385800
2001-07-06 00:00:00+00:00,9.203629675705617,9.209700387640886,8.80294418334961,8.80294418334961,1360611
2001-07-09 00:00:00+00:00,8.809016601142218,9.106495272817167,8.65724161028751,8.887939453125,375387
2001-07-10 00:00:00+00:00,8.894009896142501,9.100423686420973,8.48725362543565,8.54796314239502,346004
2001-07-11 00:00:00+00:00,8.365832071024963,8.365832071024963,7.9833598792329585,8.074424743652344,567772
2001-07-12 00:00:00+00:00,8.347615227175316,8.499390125459643,8.104776106228286,8.250479698181152,742835
2001-07-13 00:00:00+00:00,8.286909701515725,8.651169776916504,8.195844831896425,8.651169776916504,290227
2001-07-16 00:00:00+00:00,8.49939210627125,8.65116703992723,7.922647716532552,7.989428520202637,587051
2001-07-17 00:00:00+00:00,7.989432024228107,8.074426191490963,7.8983677404033745,7.928721904754639,358582
2001-07-18 00:00:00+00:00,7.9287200115242715,8.013714755415615,7.661596743472355,7.722306251525879,422607
2001-07-19 00:00:00+00:00,7.619103011781246,7.619103011781246,5.919222974975088,6.404903411865234,4315457
2001-07-20 00:00:00+00:00,6.556675006551846,6.7327333938243585,6.435254214692101,6.672023296356201,1383911
2001-07-23 00:00:00+00:00,6.67202358757363,6.732733687691634,6.344189643859862,6.344189643859863,643035
2001-07-24 00:00:00+00:00,6.344191791072012,6.344191791072012,6.034571071063244,6.040641784667969,3100114
2001-07-25 00:00:00+00:00,6.058853979389321,6.253126328967773,5.864582226734415,5.986002445220947,1014916
2001-07-26 00:00:00+00:00,6.028500083500331,6.070996867573163,5.882795800524396,5.992074012756348,692007
2001-07-27 00:00:00+00:00,6.040640642584413,6.046712548888459,5.828156155814235,5.8767242431640625,663655
2001-07-30 00:00:00+00:00,5.9374357139448115,6.070997387862121,5.919222378550108,6.004217147827148,838925
2001-07-31 00:00:00+00:00,6.01028638513158,6.064925184045234,5.919220924377441,5.919220924377441,789230
2001-08-01 00:00:00+00:00,5.91922184262901,5.91922184262901,5.154276748400964,5.1603474617004395,2863912
2001-08-02 00:00:00+00:00,5.3424774940283575,5.676381628558364,5.3424774940283575,5.6156721115112305,2874737
2001-08-03 00:00:00+00:00,5.554962261714973,5.803872845446868,5.476039408261533,5.773518085479736,1329990
2001-08-06 00:00:00+00:00,5.7553051127741846,5.888867378234863,5.621743444237164,5.888867378234863,700874
2001-08-07 00:00:00+00:00,5.828155771893528,5.931363249175052,5.73709091257313,5.7978010177612305,413431
2001-08-08 00:00:00+00:00,5.767446180257486,6.247054512001728,5.615671217942974,5.913149833679199,1931166
2001-08-09 00:00:00+00:00,5.913149193198424,6.0709948503852385,5.64602536008913,5.731019496917725,822222
2001-08-10 00:00:00+00:00,5.767446583534952,5.9677896433064666,5.494251990420329,5.858511447906494,779848
2001-08-13 00:00:00+00:00,5.858511925494145,5.858511925494145,5.585316713185027,5.822085857391357,667263
2001-08-14 00:00:00+00:00,5.870652964926123,5.93743438384817,5.676381211419787,5.7067365646362305,385388
2001-08-15 00:00:00+00:00,5.828156318303681,5.828156318303681,5.28176651423182,5.312121868133545,2768132
2001-08-16 00:00:00+00:00,5.3121226647660125,5.3121226647660125,4.947862840245809,4.978217601776123,2651629
2001-08-17 00:00:00+00:00,4.899294959390308,4.978217820373612,4.814301384603832,4.85679817199707,1906216
2001-08-20 00:00:00+00:00,4.856797213570528,4.856797213570528,4.55324725714534,4.674666881561279,1922918
2001-08-21 00:00:00+00:00,4.826442150110984,4.826442150110984,4.55324753104829,4.559318542480469,1470309
2001-08-22 00:00:00+00:00,4.613956687853448,4.686808814633451,4.492537073476955,4.595743656158447,1100386
2001-08-23 00:00:00+00:00,4.656454540417079,5.099637788843527,4.620028470936252,5.075353145599365,3659844
2001-08-24 00:00:00+00:00,5.0692820809229735,5.512465000152588,5.0692820809229735,5.512465000152588,3262496
2001-08-27 00:00:00+00:00,5.536749055248736,6.289552649629717,5.512465010566423,6.27741003036499,3549321
2001-08-28 00:00:00+00:00,6.344189398555904,6.404900093249929,6.046711411788586,6.070994853973389,1886730
2001-08-29 00:00:00+00:00,6.313834648132325,6.435254246750076,6.040639506626376,6.070994853973389,1378963
2001-08-30 00:00:00+00:00,6.07099622373463,6.137777644811476,5.967789929623977,6.016357421875,895423
2001-08-31 00:00:00+00:00,6.016357386222663,6.186345100402832,6.010286673573598,6.186345100402832,505602
2001-09-04 00:00:00+00:00,6.186345629871382,6.186345629871382,5.949577071669445,5.979931831359863,1084612
2001-09-05 00:00:00+00:00,5.919221776574893,5.973861180278583,5.172489427501881,5.403187274932861,1423399
2001-09-06 00:00:00+00:00,5.433541421557467,5.463896775060236,4.802158067475511,5.038926601409912,1853016
2001-09-07 00:00:00+00:00,4.917506135636446,5.403185739232058,4.796086533199269,5.372830390930176,738196
2001-09-10 00:00:00+00:00,5.372832225992988,5.676382231147029,5.142134962261249,5.463897705078125,893774
2001-09-17 00:00:00+00:00,5.463897705078124,6.010287594970668,5.312122702501104,5.463897705078125,2083032
2001-09-18 00:00:00+00:00,5.615671530753809,5.888866119983644,5.5367486892156474,5.548890113830566,1276584
2001-09-19 00:00:00+00:00,5.6096010072122935,5.864582274252937,4.856797138804968,5.281766414642334,1013782
2001-09-20 00:00:00+00:00,5.31212116306425,5.433540771784634,4.929648410671297,5.002500534057617,671593
2001-09-21 00:00:00+00:00,4.7050228142476005,5.433542142686621,4.492537997683645,5.099637985229492,1121213
2001-09-24 00:00:00+00:00,5.403187274932861,5.433542034938761,5.038927170243952,5.403187274932861,731907
2001-09-25 00:00:00+00:00,5.403186634112689,5.573174941371187,5.123920726254423,5.281766414642334,684069
2001-09-26 00:00:00+00:00,5.342476840230942,5.3728309981162585,4.85072587263257,4.881080627441406,641591
2001-09-27 00:00:00+00:00,4.941791511061176,4.9478628214984255,4.620028771749122,4.802158832550049,1082138
2001-09-28 00:00:00+00:00,4.8567979932318694,5.463897705078124,4.8507269811903155,5.463897705078125,1017906
2001-10-01 00:00:00+00:00,5.403187594478702,5.403187594478702,4.941791573867855,5.391045570373535,808407
2001-10-02 00:00:00+00:00,5.391044592111217,5.7067365646362305,5.384973879622057,5.7067365646362305,1331640
2001-10-03 00:00:00+00:00,5.463896559984946,5.609600818446349,5.403186452292695,5.548890113830566,2713077
2001-10-04 00:00:00+00:00,5.524607003406886,6.143849012559999,5.391045340859848,5.955647945404053,3133003
2001-10-05 00:00:00+00:00,5.894936644044919,5.907078067042675,5.615670782780608,5.816013813018799,535398
2001-10-08 00:00:00+00:00,5.75530372847839,5.894937270881902,5.585316028429335,5.646026134490967,608496
2001-10-09 00:00:00+00:00,5.646026158915332,6.1620611672862715,5.585316052591072,6.077066421508789,928312
2001-10-10 00:00:00+00:00,6.077066810673311,6.502036985233949,6.070996098113886,6.4109721183776855,1303081
2001-10-11 00:00:00+00:00,6.526320366970671,7.345904682422014,6.526320366970671,7.1637749671936035,2346041
2001-10-12 00:00:00+00:00,6.9816458304563245,6.987717737268883,6.3745464785105375,6.6902384757995605,1643826
2001-10-15 00:00:00+00:00,6.629528412853995,6.64167043580233,6.277410344275864,6.374546527862549,1116161
2001-10-16 00:00:00+00:00,6.374546890933037,6.5688186722478035,6.16813308597837,6.526321887969971,1091004
2001-10-17 00:00:00+00:00,6.617383976111574,6.829868404815034,6.435253698321403,6.556674480438232,1198022
2001-10-18 00:00:00+00:00,6.556675006551846,6.726662682539258,6.556675006551846,6.672023296356201,827377
2001-10-19 00:00:00+00:00,6.672026641598588,7.169848496590159,6.623458539272829,7.1091389656066895,1730121
2001-10-22 00:00:00+00:00,7.109135619996241,7.109135619996241,6.860224511177952,7.072709560394287,1181732
2001-10-23 00:00:00+00:00,7.012000501889015,7.273053669324236,6.957361702837461,7.030213832855225,805520
2001-10-24 00:00:00+00:00,7.030213400009744,7.127348970462656,6.805586311413544,6.902721881866455,1347929
2001-10-25 00:00:00+00:00,6.8602251514860715,6.9695033404915545,6.738804941479979,6.951290607452393,631694
2001-10-26 00:00:00+00:00,6.9816459058069595,7.558391102226934,6.9512917437289214,7.376260757446289,1349682
2001-10-29 00:00:00+00:00,7.315551444294131,7.588746073729732,7.224486567815598,7.254841327667236,616435
2001-10-30 00:00:00+00:00,7.224484163814553,7.2305548749953585,6.769159336011002,6.842011451721191,777477
2001-10-31 00:00:00+00:00,6.902723354892109,7.2305573928230435,6.902723354892109,7.103066444396973,1093169
2001-11-01 00:00:00+00:00,7.103067234300305,7.194132122313937,6.981646985666331,7.1273512840271,1714656
2001-11-02 00:00:00+00:00,7.133419130235505,7.424827609805646,7.0909223587599195,7.297336101531982,1341434
2001-11-05 00:00:00+00:00,7.345906845949435,7.394474943494291,7.24269993712845,7.266983985900879,1102345
2001-11-06 00:00:00+00:00,7.254840355964015,7.254840355964015,6.495966089003052,6.678095817565918,4179571
2001-11-07 00:00:00+00:00,6.6720251962827195,6.708451265136305,6.070996552507561,6.338120460510254,2381919
2001-11-08 00:00:00+00:00,6.374545986987164,6.556676315758577,6.283481121063232,6.283481121063232,1738163
2001-11-09 00:00:00+00:00,6.344190793061924,6.453468993069249,6.222771167755127,6.222771167755127,462507
2001-11-12 00:00:00+00:00,6.222769799938153,6.222769799938153,6.01028535312623,6.070994853973389,772013
2001-11-13 00:00:00+00:00,6.131705849529637,6.471681252976248,6.077066455074254,6.441327095031738,869339
2001-11-14 00:00:00+00:00,6.465611351456226,6.6902384757995605,6.4049018341081645,6.6902384757995605,863978
2001-11-15 00:00:00+00:00,6.678094567175955,6.854152953462766,6.40490002548393,6.763088703155518,695306
2001-11-16 00:00:00+00:00,6.817728749814093,7.012000499539499,6.787373397188427,6.99378776550293,1027288
2001-11-19 00:00:00+00:00,6.993788525715938,7.49768039037645,6.993788525715938,7.376260757446289,814799
2001-11-20 00:00:00+00:00,7.382330977650948,7.436969774557784,7.19412994762089,7.230556011199951,1120388
2001-11-21 00:00:00+00:00,7.2305562461744595,7.309479684955657,6.769160619692541,6.908792972564697,739433
2001-11-23 00:00:00+00:00,6.951293338038254,7.145565153437759,6.945221429767544,7.0666422843933105,112998
2001-11-26 00:00:00+00:00,7.0666392216793055,7.133419439086958,6.945218419677874,7.042354583740234,789230
2001-11-27 00:00:00+00:00,7.042356888453166,7.467327148380166,7.030215460895394,7.285196781158447,1255449
2001-11-28 00:00:00+00:00,7.2244845798049875,7.2244845798049875,6.860224577203139,6.920934677124023,779333
2001-11-29 00:00:00+00:00,6.860224577203139,6.957360737076553,6.757017705799364,6.920934677124023,524160
2001-11-30 00:00:00+00:00,6.920936918556953,6.920936918556953,6.59917418015452,6.611316204071045,3243732
2001-12-03 00:00:00+00:00,6.43525743484497,6.544535664969632,6.228843597088782,6.435257434844971,949139
2001-12-04 00:00:00+00:00,6.435257922272995,6.520252704620362,6.362406360262261,6.520252704620361,860163
2001-12-05 00:00:00+00:00,6.55667619749852,6.799516034556853,6.55667619749852,6.678095817565918,759022
2001-12-06 00:00:00+00:00,6.647741597919073,6.75094789529963,6.556676726293277,6.58703088760376,547977
2001-12-07 00:00:00+00:00,6.526319524070479,6.580958312197486,6.192414293378926,6.228840351104736,730051
2001-12-10 00:00:00+00:00,6.228839954285511,6.228839954285511,5.919219378726172,6.052781581878662,1497940
2001-12-11 00:00:00+00:00,5.9495783153516095,6.070997976418101,5.767448525290002,5.8403000831604,1043991
2001-12-12 00:00:00+00:00,5.779588687433972,5.828156178045513,5.403186605960582,5.524606227874756,1542582
2001-12-13 00:00:00+00:00,5.463895700878423,5.767445594687987,5.433540353343404,5.639954090118408,979141
2001-12-14 00:00:00+00:00,5.639955145714183,5.767446674145569,5.585316345617553,5.7067365646362305,2506773
2001-12-17 00:00:00+00:00,5.676380656225339,6.101350784301758,5.58531579932996,6.101350784301758,3063616
2001-12-18 00:00:00+00:00,6.070996035958359,6.344190633730155,6.070996035958359,6.283481121063232,2561004
2001-12-19 00:00:00+00:00,6.192416343040019,6.198487653132272,5.931364335239917,5.979931831359863,1171216
2001-12-20 00:00:00+00:00,5.9860021574076745,6.125635103491715,5.949576093613118,6.077066421508789,1319783
2001-12-21 00:00:00+00:00,6.07706653980476,6.1256352227331226,5.646026268820688,5.828155994415283,1489383
2001-12-24 00:00:00+00:00,5.8888669553649935,6.040641350740699,5.8888669553649935,5.979931831359863,529315
2001-12-26 00:00:00+00:00,6.04064139902232,6.289553176321879,6.04064139902232,6.143848896026611,874288
2001-12-27 00:00:00+00:00,6.192415658215752,6.386688008905259,6.162061498805841,6.283481121063232,1516189
2001-12-28 00:00:00+00:00,6.289553478429344,6.520251336387723,6.283482167996939,6.50203800201416,1279574
2001-12-31 00:00:00+00:00,6.526320071860015,6.5809588645731525,6.4049004661726565,6.483823299407959,846451
2002-01-02 00:00:00+00:00,6.495966089003052,6.678095817565917,6.435255383584046,6.678095817565918,501994
2002-01-03 00:00:00+00:00,6.684165654065075,6.981644251326162,6.684165654065075,6.975573539733887,1089561
2002-01-04 00:00:00+00:00,6.981644742133515,7.012000092999245,6.769160270690918,6.769160270690918,1381334
2002-01-07 00:00:00+00:00,6.799514815222808,6.829868968641926,6.441326134717623,6.574887752532959,680254
2002-01-08 00:00:00+00:00,6.556677439131256,6.6477423206575725,6.05278433858235,6.09528112411499,1942713
2002-01-09 00:00:00+00:00,6.192416509989338,6.247055914598246,5.913151161307019,5.955647945404053,2156646
2002-01-10 00:00:00+00:00,5.949577474555129,5.949577474555129,5.403187584662585,5.463897705078125,1796105
2002-01-11 00:00:00+00:00,5.554961900029297,5.6703108160870554,5.494252384047853,5.5853166580200195,1869409
2002-01-14 00:00:00+00:00,5.676381905756827,5.731021309460517,5.342477754921061,5.403187274932861,859648
2002-01-15 00:00:00+00:00,5.421400608475299,5.518536198648352,5.281767041062018,5.403187274932861,1511858
2002-01-16 00:00:00+00:00,5.342477151819824,5.403186664978253,5.038926601409912,5.038926601409912,5517603
2002-01-17 00:00:00+00:00,5.099638733860428,5.154277549745013,4.796088695526123,4.796088695526123,1607844
2002-01-18 00:00:00+00:00,4.644312147423174,4.735376711097853,4.067567324148268,4.237555027008057,3090526
2002-01-22 00:00:00+00:00,4.219342521446116,4.2496978772288445,3.5818878100156093,3.9036505222320557,11336979
2002-01-23 00:00:00+00:00,4.067567399345878,4.516821006088705,3.885437074782405,4.5107502937316895,3518494
2002-01-24 00:00:00+00:00,4.510750706898616,4.856797459880425,4.504679397061958,4.729306221008301,3032068
2002-01-25 00:00:00+00:00,4.705022473970644,4.826442104544314,4.589673556310041,4.729306221008301,3352503
2002-01-28 00:00:00+00:00,4.674666598319151,4.765731758806058,4.49860818342975,4.626099109649658,1631970
2002-01-29 00:00:00+00:00,4.613958464728462,4.620029477631461,4.24969888439598,4.371118545532227,5347797
2002-01-30 00:00:00+00:00,4.371117211648214,4.4014725653618845,4.091851300254378,4.292194366455078,2322224
2002-01-31 00:00:00+00:00,4.334691422826001,4.413614273071289,4.310407675531773,4.413614273071289,1030897
2002-02-01 00:00:00+00:00,4.38325817024474,4.4439679634229945,4.158631129638643,4.2861223220825195,755104
2002-02-04 00:00:00+00:00,4.225414890042415,4.237556916870601,3.946149466841717,4.006859302520752,1002132
2002-02-05 00:00:00+00:00,3.8247278558585127,3.8854376749623585,3.5515332221984863,3.5515332221984863,2154687
2002-02-06 00:00:00+00:00,3.612242355735034,3.7336619608662,3.0962076908497815,3.5818870067596436,2112725
2002-02-07 00:00:00+00:00,3.5758171847679554,3.9765027573903096,3.4908233206453056,3.952219009399414,1398861
2002-02-08 00:00:00+00:00,3.915792801662297,3.952218870057086,3.7336627581501505,3.946148157119751,628601
2002-02-11 00:00:00+00:00,3.946148268078155,4.5228925764418495,3.946148268078155,4.480395793914795,857895
2002-02-12 00:00:00+00:00,4.43182564663332,4.662523994865097,4.249696267098555,4.2861223220825195,812428
2002-02-13 00:00:00+00:00,4.346833850487851,4.431827415789261,4.207200583975317,4.261839389801025,692110
2002-02-14 00:00:00+00:00,4.249697386328033,4.377187716963579,3.642597802347138,3.7336623668670654,2703798
2002-02-15 00:00:00+00:00,3.7336634585629294,3.79437388240495,3.54546236834626,3.642598867416382,2639566
2002-02-19 00:00:00+00:00,3.739733269430664,3.739733269430664,3.4604674016284775,3.5818870067596436,1891679
2002-02-20 00:00:00+00:00,3.581888435906498,3.7518764881452182,3.5211786091181456,3.6790249347686768,935632
2002-02-21 00:00:00+00:00,3.7336618928208067,3.7336618928208067,3.424041278609481,3.4604673385620117,2074681
2002-02-22 00:00:00+00:00,3.3997582400697266,3.3997582400697266,3.1387050548937743,3.387615919113159,650561
2002-02-25 00:00:00+00:00,3.399758144966525,3.5758168692922556,3.1872733541754235,3.5576038360595703,1519797
2002-02-26 00:00:00+00:00,3.5818871724400503,3.6972366681891806,3.5515324189840642,3.630455255508423,1084200
2002-02-27 00:00:00+00:00,3.6911658847228868,3.8793666364767323,3.6425980932034054,3.8247275352478027,2005501
2002-02-28 00:00:00+00:00,3.830798840354782,3.830798840354782,3.703307614240103,3.7700884342193604,1411336
2002-03-01 00:00:00+00:00,3.885438282061345,5.075354086116065,3.8550838154592637,4.796088695526123,3268270
2002-03-04 00:00:00+00:00,4.802158459915406,4.9175073800358895,4.626099723213415,4.686809539794922,1482062
2002-03-05 00:00:00+00:00,4.626098868703704,4.626098868703704,4.377187443003808,4.607885837554932,2136335
2002-03-06 00:00:00+00:00,4.638240013836328,5.427469474636186,4.638240013836328,5.28783655166626,1995191
2002-03-07 00:00:00+00:00,6.06492683128903,6.095281595169121,5.372832603740192,5.433542728424072,3284972
2002-03-08 00:00:00+00:00,5.433539596516458,5.6460246119712245,5.1603450882946325,5.2939066886901855,1263284
2002-03-11 00:00:00+00:00,5.2999793861131455,5.524605881494018,5.257482610646171,5.457825660705566,1624547
2002-03-12 00:00:00+00:00,5.312121903095364,5.312121903095364,4.911436362498114,5.069282054901123,1087911
2002-03-13 00:00:00+00:00,5.0632122905456045,5.0632122905456045,4.705023163833634,4.85679817199707,1263387
2002-03-14 00:00:00+00:00,4.856797138597771,4.911436237357099,4.705022162728077,4.850726127624512,1868894
2002-03-15 00:00:00+00:00,4.765732394346912,4.8082291764462575,4.613957405090332,4.613957405090332,1493610
2002-03-18 00:00:00+00:00,4.644312702530986,4.735377277090086,4.48039569232393,4.559318542480469,2787205
2002-03-19 00:00:00+00:00,4.553246378199552,4.553246378199552,4.255767490265822,4.280051231384277,1285760
2002-03-20 00:00:00+00:00,4.249697208404541,4.316477727076958,4.006857384979239,4.249697208404541,2796072
2002-03-21 00:00:00+00:00,4.2679108602570475,4.2679108602570475,4.122206586870142,4.20112943649292,1137812
2002-03-22 00:00:00+00:00,4.249698065716733,4.322550206518191,4.043283965241082,4.2193427085876465,1759401
2002-03-25 00:00:00+00:00,4.267910903426139,4.267910903426139,4.079709846859565,4.103993892669678,1712388
2002-03-26 00:00:00+00:00,4.0675665437879935,4.176844417079179,3.8247264605766085,3.891507863998413,1703109
2002-03-27 00:00:00+00:00,3.8125855028081026,3.9340051115107455,3.776159441120265,3.873295307159424,1547325
2002-03-28 00:00:00+00:00,3.8672246554040695,4.085780133540389,3.824726985851386,4.012928009033203,985224
2002-04-01 00:00:00+00:00,4.037213042962418,4.061497390691418,3.776160707187835,3.8307998180389404,986461
2002-04-02 00:00:00+00:00,3.7943740119026925,3.9097229555998907,3.7033088207244873,3.7033088207244873,1121316
2002-04-03 00:00:00+00:00,3.7093789309455736,3.7943733939993107,3.5211781634156565,3.5515332221984863,2466564
2002-04-04 00:00:00+00:00,3.5818874374868406,3.5818874374868406,3.460467817754788,3.496893882751465,1098427
2002-04-05 00:00:00+00:00,3.56974685165646,3.679025081464128,3.4908239841461186,3.490823984146118,1551655
2002-04-08 00:00:00+00:00,3.4604682935627773,3.4665390067685005,3.3572616921383465,3.4422552585601807,734691
2002-04-09 00:00:00+00:00,3.5029642611084246,3.5576033533935028,3.460467487792882,3.521177291870117,1333289
2002-04-10 00:00:00+00:00,3.557605174034063,3.581888929015371,3.393687813292456,3.4240431785583496,2113550
2002-04-11 00:00:00+00:00,3.4179715927741823,3.4179715927741823,3.1751314186787534,3.1872737407684326,2937216
2002-04-12 00:00:00+00:00,3.1933440679673106,3.636526682945423,3.1933440679673106,3.6122429370880127,4193799
2002-04-15 00:00:00+00:00,3.618313000810768,3.7033071406853924,3.4908223879222855,3.648668050765991,1450617
2002-04-16 00:00:00+00:00,3.79437357211638,4.146491076679197,3.78830196315117,4.097923278808594,3976979
2002-04-17 00:00:00+00:00,4.24969697314421,4.365045867962505,4.1282767696915466,4.267910003662109,1616196
2002-04-18 00:00:00+00:00,4.273982021053589,4.273982021053589,3.9886453511560815,4.170775413513184,1707027
2002-04-19 00:00:00+00:00,4.176845082299899,4.298264695550797,4.158632050773738,4.249697208404541,2006017
2002-04-22 00:00:00+00:00,4.1222064888379055,4.1222064888379055,3.9157927033722095,3.98864483833313,1200496
2002-04-23 00:00:00+00:00,3.982573403980101,4.1464900933041795,3.982573403980101,4.1100640296936035,1367106
2002-04-24 00:00:00+00:00,4.116137388874132,4.219344023584523,4.079711307120885,4.158634185791016,1687438
2002-04-25 00:00:00+00:00,4.164703367519112,4.182916101922729,4.091851236057548,4.12827730178833,1133069
2002-04-26 00:00:00+00:00,4.128278040554536,4.158633100762305,4.0311421463515,4.097923278808594,1598153
2002-04-29 00:00:00+00:00,4.0979228812171495,4.158632697280632,4.019000030796082,4.103993892669678,985017
2002-04-30 00:00:00+00:00,4.103993220589208,4.431826591491699,4.103993220589208,4.431826591491699,4221120
2002-05-01 00:00:00+00:00,4.4014744323507635,4.407545147514399,4.128279117663309,4.158634185791016,2996705
2002-05-02 00:00:00+00:00,4.019000886551875,4.03114261358044,3.6729537569984188,3.7033088207244873,2948144
2002-05-03 00:00:00+00:00,3.7033086943346976,3.79437388240495,3.5697467169601795,3.642598867416382,4033375
2002-05-06 00:00:00+00:00,3.6425967638352055,3.7761586640784026,3.5393896102905273,3.5393896102905273,1381643
2002-05-07 00:00:00+00:00,3.53939079866437,3.5515328208052135,3.2722669084893643,3.393686532974243,1448039
2002-05-08 00:00:00+00:00,3.448325168823347,3.6243844661863758,3.4118991072999614,3.521177291870117,3341986
2002-05-09 00:00:00+00:00,3.4908228280383176,3.4968938387947834,2.926220319995839,2.9505040645599365,7875603
2002-05-10 00:00:00+00:00,3.0051433606762004,3.011214073373525,2.458753550203515,2.756232500076294,5530800
2002-05-13 00:00:00+00:00,2.7623028826452862,2.889794101749848,2.6773093334990756,2.816941976547241,975738
2002-05-14 00:00:00+00:00,2.8837231199812736,2.9626468696624713,2.7987295523967477,2.877652406692505,1221735
2002-05-15 00:00:00+00:00,2.87765183967632,2.999072050763174,2.823012744687236,2.9565746784210205,3158262
2002-05-16 00:00:00+00:00,2.956574952332571,2.956574952332571,2.750161171285248,2.76837420463562,1797445
2002-05-17 00:00:00+00:00,2.7865876170285744,2.9444339275360107,2.7683745812007934,2.9444339275360107,1303287
2002-05-20 00:00:00+00:00,2.8533678168639676,2.974787419152587,2.823012468599224,2.9080069065093994,372603
2002-05-21 00:00:00+00:00,2.9080071889174652,3.065852866298723,2.8533680939658153,2.938361644744873,1514333
2002-05-22 00:00:00+00:00,2.8837235842719324,2.9687180609263386,2.823013755453405,2.9322919845581055,973161
2002-05-23 00:00:00+00:00,2.93229165377956,2.9565754034905143,2.8533687956798466,2.883723258972168,705101
2002-05-24 00:00:00+00:00,2.8655109832931007,2.914078480427998,2.823013304068263,2.84122633934021,516015
2002-05-28 00:00:00+00:00,2.8412264731316275,2.883723258972168,2.8290850459688923,2.883723258972168,385594
2002-05-29 00:00:00+00:00,2.973119601770413,2.973119601770413,2.7540476908060207,2.791602849960327,2834900
2002-05-30 00:00:00+00:00,2.691454123674325,2.916784941699179,2.691454123674325,2.8479340076446533,1241200
2002-05-31 00:00:00+00:00,3.067007431806764,3.067007431806764,2.7853433103926157,2.8166394233703613,2498800
2002-06-03 00:00:00+00:00,2.7853423811342255,2.8103791437788037,2.678936289125645,2.7477872371673584,471000
2002-06-04 00:00:00+00:00,2.7227507569316725,2.8103794352767095,2.691454949610766,2.772824287414551,354300
2002-06-05 00:00:00+00:00,2.766564869567772,2.766564869567772,2.6288623809814453,2.6288623809814453,1636500
2002-06-06 00:00:00+00:00,2.6288623809814453,2.6538991428222785,2.3784946133422404,2.6288623809814453,1544000
2002-06-07 00:00:00+00:00,2.472382619476237,2.6288623809814453,2.4598642385558205,2.6288623809814453,733200
2002-06-10 00:00:00+00:00,2.6288630305348386,2.6601591397995605,2.5412343424401618,2.5913078784942627,899600
2002-06-11 00:00:00+00:00,2.5975665659589424,2.660158470273018,2.503678560256958,2.503678560256958,462500
2002-06-12 00:00:00+00:00,2.5099385316372578,2.597567219731934,2.5036791903995863,2.5913078784942627,1342800
2002-06-13 00:00:00+00:00,2.5975668021267255,2.87923054637948,2.566270697893411,2.779083490371704,862300
2002-06-14 00:00:00+00:00,2.6163442865421187,2.6351220092097143,2.2658292839284693,2.5287156105041504,3131200
2002-06-17 00:00:00+00:00,2.628862601850865,2.7415283380622073,2.566270691989991,2.697713851928711,1416300
2002-06-18 00:00:00+00:00,2.6851961940234017,2.772824891457825,2.5600123405456543,2.5600123405456543,2390400
