"('date', '')","('open', 'CLCO')","('high', 'CLCO')","('low', 'CLCO')","('close', 'CLCO')","('volume', 'CLCO')"
2023-09-01 00:00:00+00:00,11.605907395222737,11.738736761558572,11.516248186529634,11.581002235412598,208100
2023-09-05 00:00:00+00:00,11.622513406181655,11.639117376787944,11.448175673420094,11.497986793518066,111000
2023-09-06 00:00:00+00:00,11.57270153164241,11.77194520732442,11.48968405918568,11.738738059997559,200800
2023-09-07 00:00:00+00:00,11.622512905528401,11.622512905528401,11.315346588031653,11.456477165222168,163300
2023-09-08 00:00:00+00:00,11.661821535860298,11.755937189154889,11.584817448635958,11.730269432067871,66300
2023-09-11 00:00:00+00:00,12.012616449688142,12.012616449688142,11.738824882139358,11.747380256652832,107700
2023-09-12 00:00:00+00:00,11.704601114057693,11.790160572235225,11.593373084059982,11.636153221130371,88500
2023-09-13 00:00:00+00:00,11.610484474883403,11.653264611311098,11.465032500607187,11.567705154418945,44100
2023-09-14 00:00:00+00:00,11.678931766454744,11.824383733254349,11.678931766454744,11.76449203491211,27500
2023-09-15 00:00:00+00:00,11.619040489196777,11.700322665580693,11.516368652904937,11.619040489196777,89500
2023-09-18 00:00:00+00:00,11.678932364765636,11.818395168875687,11.447920933637159,11.747380256652832,122500
2023-09-19 00:00:00+00:00,11.824384864440944,11.927056706834028,11.790160916976582,11.832941055297852,94200
2023-09-20 00:00:00+00:00,11.730269301920183,11.84149733601423,11.559149563299831,11.610485076904297,82700
2023-09-21 00:00:00+00:00,11.687489125665032,11.696045316559335,11.567705716997875,11.601929664611816,39000
2023-09-22 00:00:00+00:00,11.567705539648184,11.74738064989424,11.516369211032696,11.653264999389648,86600
2023-09-25 00:00:00+00:00,11.593372908548755,11.781605019230884,11.53348039117162,11.687488555908203,79200
2023-09-26 00:00:00+00:00,11.653264434627392,11.77304865161615,11.567704979032468,11.619040489196777,80900
2023-09-27 00:00:00+00:00,11.858609157302661,11.986949576004548,11.820107113288422,11.909945487976074,116000
2023-09-28 00:00:00+00:00,11.567705882565708,11.76791553019305,11.524925743445154,11.730269432067871,202000
2023-09-29 00:00:00+00:00,11.644709280413199,11.88427773570727,11.567706008315064,11.850053787231445,181500
2023-10-02 00:00:00+00:00,11.593373606791102,11.61048517281285,11.268245692745072,11.328137397766113,170500
2023-10-03 00:00:00+00:00,11.148461563539742,11.225465651214426,10.96023025584973,11.04578971862793,186400
2023-10-04 00:00:00+00:00,10.934561566928423,10.934561566928423,10.643657601441953,10.746330261230469,176500
2023-10-05 00:00:00+00:00,10.600877812022206,11.141616655285885,10.600877812022206,11.062901496887207,142600
2023-10-06 00:00:00+00:00,10.908893539677528,11.15701736009833,10.840445645489945,11.080013275146484,101800
2023-10-09 00:00:00+00:00,11.097125574730049,11.311025446477549,11.088569384028968,11.24257755279541,71300
2023-10-10 00:00:00+00:00,11.44792213898632,11.542037796249822,11.388030431269847,11.473589897155762,70400
2023-10-11 00:00:00+00:00,11.49925726258895,11.54203740205249,11.42225399071053,11.507813453674316,55400
2023-10-12 00:00:00+00:00,11.405140701207904,11.490700973328266,11.345249000301587,11.396584510803223,72200
2023-10-13 00:00:00+00:00,11.593372810294763,11.593372810294763,11.370916755552406,11.396584510803223,53300
2023-10-16 00:00:00+00:00,11.54203718523503,11.584817323894944,11.40514139429393,11.550593376159668,52800
2023-10-17 00:00:00+00:00,11.559149391782627,11.674655519623688,11.507813062976622,11.542037010192871,49800
2023-10-18 00:00:00+00:00,11.516368652904937,11.670376815324309,11.44792076204371,11.619040489196777,33900
2023-10-19 00:00:00+00:00,11.370917105360572,11.50781289219395,11.259689074567639,11.413697242736816,95400
2023-10-20 00:00:00+00:00,11.259690117775953,11.285357876194512,11.105681935337946,11.191242218017578,117400
2023-10-23 00:00:00+00:00,10.968784896456045,11.17840666777628,10.88322543940712,11.003008842468262,92700
2023-10-24 00:00:00+00:00,11.114237522950896,11.285357263049725,11.105681331955134,11.268245697021484,72600
2023-10-25 00:00:00+00:00,11.293913323248226,11.319581079974965,11.131349776027841,11.14846134185791,42200
2023-10-26 00:00:00+00:00,11.199798530877317,11.37091828212809,11.174130772180535,11.311026573181152,50600
2023-10-27 00:00:00+00:00,11.34524903941887,11.352949284424342,11.097125228570189,11.165573120117188,26700
2023-10-30 00:00:00+00:00,11.165574122333178,11.216909637619661,11.028678326951484,11.054346084594727,54400
2023-10-31 00:00:00+00:00,11.045789328052694,11.174129741626857,11.00300919019464,11.080013275146484,85600
2023-11-01 00:00:00+00:00,11.174129654714509,11.366639049633523,11.174129654714509,11.362360954284668,137100
2023-11-02 00:00:00+00:00,11.319580736461411,11.524925231933594,11.245999618487506,11.524925231933594,75000
2023-11-03 00:00:00+00:00,11.593373514819582,11.636153653479495,11.430809151104565,11.550593376159668,118000
2023-11-06 00:00:00+00:00,11.790161091327318,11.918501508189001,11.721713195386402,11.841497421264648,81100
2023-11-07 00:00:00+00:00,11.773049571188425,11.850053658412765,11.6917673884557,11.730269432067871,35000
2023-11-08 00:00:00+00:00,11.619040877482929,11.850053128831975,11.4650327099169,11.644708633422852,151200
2023-11-09 00:00:00+00:00,11.850053653944004,11.909945359112223,11.72171323663074,11.7901611328125,66700
2023-11-10 00:00:00+00:00,11.764492386257894,11.807272521764201,11.661820550620684,11.781604766845703,18600
2023-11-13 00:00:00+00:00,11.85005227002917,11.92705553226832,11.747379621783926,11.875720024108887,171100
2023-11-14 00:00:00+00:00,11.815829101647797,11.82438447626057,11.55914909610995,11.807272911071777,102500
2023-11-15 00:00:00+00:00,11.721713114836044,11.773049444420597,11.54631528069735,11.550593376159668,80600
2023-11-16 00:00:00+00:00,11.482145138180321,11.523214200622885,11.302469213938982,11.353805541992188,47500
2023-11-17 00:00:00+00:00,11.370917317131884,11.482145349996323,11.293913231613177,11.430809020996094,69800
2023-11-20 00:00:00+00:00,11.507813278662763,11.524925660573249,11.405141435089684,11.49925708770752,49400
2023-11-21 00:00:00+00:00,11.482145876592144,11.503535538677975,11.396585596322208,11.456478118896484,38600
2023-11-22 00:00:00+00:00,11.388028679279602,11.619040099191292,11.234020522029677,11.593372344970703,226400
2023-11-24 00:00:00+00:00,11.465032671303977,11.7644928147931,11.379473213137976,11.696044921875,77800
2023-11-27 00:00:00+00:00,11.653265223220556,11.653265223220556,11.396585207139438,11.490701675415039,113900
2023-11-28 00:00:00+00:00,10.69499332912643,10.968784897243829,10.395533189525594,10.943117141723633,935300
2023-11-29 00:00:00+00:00,10.369865341044571,10.583765205709591,10.18163323166965,10.532429695129395,1053500
2023-11-30 00:00:00+00:00,10.335640811115208,10.69499262871716,10.241525169729243,10.66932487487793,521300
2023-12-01 00:00:00+00:00,10.57520953321719,10.780554033484497,10.515317829285996,10.737773895263672,306600
2023-12-04 00:00:00+00:00,10.523874060110614,10.726650724741448,10.438313783343858,10.686437606811523,513900
2023-12-05 00:00:00+00:00,10.694993842396364,10.694993842396364,10.481093965548437,10.575209617614746,456800
2023-12-06 00:00:00+00:00,10.53981148148098,10.69910361476963,10.36282069113729,10.415918350219727,722100
2023-12-07 00:00:00+00:00,10.380519607126343,10.460165675757379,10.256626472774672,10.398219108581543,433100
2023-12-08 00:00:00+00:00,10.309724259670158,10.548662488054354,10.309724259670158,10.371671676635742,296200
2023-12-11 00:00:00+00:00,10.265476807540063,10.309723875778065,10.030963463668499,10.044238090515137,491100
2023-12-12 00:00:00+00:00,9.893795296582441,9.999989775198442,9.836272759857923,9.849547386169434,337700
2023-12-13 00:00:00+00:00,9.822999303296978,10.150432500879049,9.787601142584288,10.123883247375488,299600
2023-12-14 00:00:00+00:00,10.300873667454232,10.424766793206288,10.176979697743555,10.274324417114258,355800
2023-12-15 00:00:00+00:00,10.327422511368512,10.592909118305535,10.19467962987933,10.442466735839844,277300
2023-12-18 00:00:00+00:00,10.725651385464149,10.804412134797673,10.538926387025471,10.58405876159668,296600
2023-12-19 00:00:00+00:00,10.769899395513844,10.938040426992057,10.73450123920482,10.876093864440918,324800
2023-12-20 00:00:00+00:00,10.973438555558797,11.026536211867406,10.761049618241595,10.769899368286133,311800
2023-12-21 00:00:00+00:00,10.849546450015012,10.991139088194865,10.787599037842304,10.955740928649902,288500
2023-12-22 00:00:00+00:00,11.061934201727652,11.309721291537944,11.044234701904758,11.238924980163574,155000
2023-12-26 00:00:00+00:00,11.283172885762205,11.31680126025882,11.168128668789205,11.238924980163574,143600
2023-12-27 00:00:00+00:00,11.176978418700653,11.309721291537944,11.070783951639099,11.238924980163574,184800
2023-12-28 00:00:00+00:00,11.159280790301052,11.256626367734718,11.017688143807076,11.026537895202637,114000
2023-12-29 00:00:00+00:00,11.132732144114724,11.29202429002362,11.061935822368266,11.25662612915039,237400
2024-01-02 00:00:00+00:00,11.230076585450966,11.460165047163084,11.203528176471478,11.433616638183594,340100
2024-01-03 00:00:00+00:00,11.194677123274714,11.504411619854231,11.115031905600953,11.318571090698242,401000
2024-01-04 00:00:00+00:00,11.522112419835672,11.646005557279903,11.345120776700423,11.353970527648926,385900
2024-01-05 00:00:00+00:00,11.433616973625128,11.663705442087622,11.31857273939388,11.575209617614746,206200
2024-01-08 00:00:00+00:00,11.12388168703668,11.318571981464661,10.907067859951312,11.132731437683105,576600
2024-01-09 00:00:00+00:00,10.973440230788023,11.123882628677558,10.88494524870866,11.026537895202637,249000
2024-01-10 00:00:00+00:00,10.973439217682,11.048660409682086,10.814147927061974,10.840696334838867,167100
2024-01-11 00:00:00+00:00,10.743351332339586,10.911492369187053,10.566359701183965,10.884943962097168,237400
2024-01-12 00:00:00+00:00,11.061935663821998,11.168130144919644,10.699104309082031,10.699104309082031,260200
2024-01-16 00:00:00+00:00,10.707954098630605,10.805298828996804,10.663706187024617,10.7787504196167,145000
2024-01-17 00:00:00+00:00,10.566359889056322,10.761050180413958,10.495563572918757,10.681404113769531,155000
2024-01-18 00:00:00+00:00,10.530962429049909,10.814148556330297,10.451317201084725,10.805298805236816,199900
2024-01-19 00:00:00+00:00,10.690253886291092,10.743351545482943,10.588484287128598,10.654855728149414,134600
2024-01-22 00:00:00+00:00,10.57521027927194,10.876095063036852,10.557511621146261,10.752201080322266,216200
2024-01-23 00:00:00+00:00,10.67255527188049,10.929192130423655,10.67255527188049,10.867244720458984,115400
2024-01-24 00:00:00+00:00,10.938041080398083,11.035386649032,10.867244763550874,10.946890830993652,129600
2024-01-25 00:00:00+00:00,10.867244807858468,10.893794059753418,10.7345019242184,10.893794059753418,114800
2024-01-26 00:00:00+00:00,10.876094144698744,10.938040708846136,10.623882169003055,10.831846237182617,165000
2024-01-29 00:00:00+00:00,10.707953059497111,10.707953059497111,10.54866093075725,10.619457244873047,221600
2024-01-30 00:00:00+00:00,10.610607841442496,10.672555251287637,10.530961774469215,10.628307342529297,201100
2024-01-31 00:00:00+00:00,10.58405939006339,10.637157049145861,10.389369098705876,10.548661231994629,193900
2024-02-01 00:00:00+00:00,10.584059611085959,10.59290936177762,10.097334294507418,10.318572998046875,287400
2024-02-02 00:00:00+00:00,10.283173692577801,10.283173692577801,9.807067961127347,9.840696334838867,406700
2024-02-05 00:00:00+00:00,9.929192606164204,9.929192606164204,9.460165977478027,9.460165977478027,331800
2024-02-06 00:00:00+00:00,9.486714567517073,9.601758779151906,9.389369010925293,9.389369010925293,163600
2024-02-07 00:00:00+00:00,9.495564175920592,9.579635114484084,9.247777079266678,9.407069206237793,413500
2024-02-08 00:00:00+00:00,9.389370295106282,9.39822004581747,9.150432933614985,9.159282684326172,295300
2024-02-09 00:00:00+00:00,9.345123535358619,9.345123535358619,9.18583139317791,9.221229553222656,235700
2024-02-12 00:00:00+00:00,9.37167080109805,9.672555546751067,9.37167080109805,9.557511329650879,164200
2024-02-13 00:00:00+00:00,9.566361617493278,9.601759775210054,9.194680539487814,9.23007869720459,213100
2024-02-14 00:00:00+00:00,9.71680310321454,10.181404870233191,9.699104446429477,10.070785522460938,721500
2024-02-15 00:00:00+00:00,9.911493301391602,10.008838866678717,9.752202015941243,9.911493301391602,507600
2024-02-16 00:00:00+00:00,10.088483512921629,10.24777563325951,9.991138797136585,10.159279823303223,243100
2024-02-20 00:00:00+00:00,10.212378479505393,10.362820864808468,10.115033754174622,10.238926887512207,310200
2024-02-21 00:00:00+00:00,10.221228921767556,10.300874995135828,10.115034438596101,10.256627082824707,145600
2024-02-22 00:00:00+00:00,10.265476550005419,10.398219439306702,10.176980727832092,10.300874710083008,217000
2024-02-23 00:00:00+00:00,10.176980085635229,10.429192065767587,10.108838863874423,10.362820625305176,144100
2024-02-26 00:00:00+00:00,10.212378841654207,10.407069143178482,10.1327327708507,10.353971481323242,217400
2024-02-27 00:00:00+00:00,10.19468022985024,10.380519937288554,10.053972058265565,10.300874710083008,236000
2024-02-28 00:00:00+00:00,10.132733036221522,10.336273094045392,9.936272948150005,10.203529357910156,338300
2024-02-29 00:00:00+00:00,10.159280122894138,10.265475435556755,9.999988841817446,10.088483810424805,540600
2024-03-01 00:00:00+00:00,10.150430763095871,10.371669440663165,10.115032608443448,10.336271286010742,241900
2024-03-04 00:00:00+00:00,10.22122890869367,10.353971801498513,10.150432586669922,10.150432586669922,305400
2024-03-05 00:00:00+00:00,10.159280401837766,10.185829652711691,9.911493301391602,9.911493301391602,210500
2024-03-06 00:00:00+00:00,9.929193733523169,10.053086873390486,9.902644480158413,9.938042640686035,274600
2024-03-07 00:00:00+00:00,9.991139480169611,10.398218714672586,9.98228972977726,10.176980018615723,439600
2024-03-08 00:00:00+00:00,10.305454728007675,10.32380858556998,10.048506848256094,10.287101745605469,316900
2024-03-11 00:00:00+00:00,10.277924315737561,10.397221758596057,10.121920034704148,10.369691848754883,221000
2024-03-12 00:00:00+00:00,10.323807450844003,10.406398050476353,10.186157034896748,10.2136869430542,199200
2024-03-13 00:00:00+00:00,10.305453491865514,10.42475092623044,10.259570603783613,10.277923583984375,189600
2024-03-14 00:00:00+00:00,10.36051465908423,10.397221496333243,10.149450563692413,10.259571075439453,143400
2024-03-15 00:00:00+00:00,10.277923775887837,10.342161395689892,10.21368703124579,10.250393867492676,125900
2024-03-18 00:00:00+00:00,10.28710085200486,10.28710085200486,9.993446157797413,10.020976066589355,186900
2024-03-19 00:00:00+00:00,10.00262255557507,10.25222957935544,10.00262255557507,10.167803764343262,112700
2024-03-20 00:00:00+00:00,10.112743377685547,10.167803194080204,9.9750920863789,10.112743377685547,110400
2024-03-21 00:00:00+00:00,10.14944970001573,10.424750518376333,10.131095845373045,10.397220611572266,263800
2024-03-22 00:00:00+00:00,10.397221496333243,10.433928333582255,10.259571075439453,10.259571075439453,148200
2024-03-25 00:00:00+00:00,10.433927853910816,10.443104781591193,10.11274326153755,10.277923583984375,198800
2024-03-26 00:00:00+00:00,10.277923223324251,10.282511687003426,10.048505290325227,10.131095886230469,191700
2024-03-27 00:00:00+00:00,10.140273662395908,10.213687337088002,10.094389896923339,10.195333480834961,79100
2024-03-28 00:00:00+00:00,10.1953328075869,10.27792340495165,10.17697982770583,10.204509735107422,111800
2024-04-01 00:00:00+00:00,10.296277912688465,10.36051465908423,10.209098846037048,10.259571075439453,149600
2024-04-02 00:00:00+00:00,10.232040011789229,10.296277631591284,10.15862633929546,10.250393867492676,90700
2024-04-03 00:00:00+00:00,10.314630943484906,10.498165130615234,10.241217268632774,10.498165130615234,207000
2024-04-04 00:00:00+00:00,10.516518649072593,10.516518649072593,10.195333175542345,10.250393867492676,278300
2024-04-05 00:00:00+00:00,10.388044479632716,10.388044479632716,10.167803458017046,10.222864151000977,144300
2024-04-08 00:00:00+00:00,10.314630047422892,10.314630047422892,10.195332617361885,10.232039451599121,89600
2024-04-09 00:00:00+00:00,10.296277762721285,10.296277762721285,10.094389723212235,10.121919631958008,100400
