"('date', '')","('open', 'CTEV')","('high', 'CTEV')","('low', 'CTEV')","('close', 'CTEV')","('volume', 'CTEV')"
2021-06-10 00:00:00+00:00,351.6000061035156,356.20001220703125,346.0,356.0,31410
2021-06-11 00:00:00+00:00,359.6000061035156,365.20001220703125,354.3999938964844,358.0,36623
2021-06-14 00:00:00+00:00,360.3999938964844,362.760009765625,354.3999938964844,356.3999938964844,39648
2021-06-15 00:00:00+00:00,356.3999938964844,360.0,351.6000061035156,357.6000061035156,42900
2021-06-16 00:00:00+00:00,356.0,361.6000061035156,354.0,356.79998779296875,36273
2021-06-17 00:00:00+00:00,356.3999938964844,375.6000061035156,352.0,364.0,85875
2021-06-18 00:00:00+00:00,364.0,368.3999938964844,360.20001220703125,366.0,104540
2021-06-21 00:00:00+00:00,370.0,379.79998779296875,363.20001220703125,374.0,107070
2021-06-22 00:00:00+00:00,372.79998779296875,378.20001220703125,372.0,374.0,71163
2021-06-23 00:00:00+00:00,373.6000061035156,382.20001220703125,369.6000061035156,371.6000061035156,70745
2021-06-24 00:00:00+00:00,374.79998779296875,383.6000061035156,373.20001220703125,381.6000061035156,82220
2021-06-25 00:00:00+00:00,382.0,387.6000061035156,364.3999938964844,376.79998779296875,1488740
2021-06-28 00:00:00+00:00,374.79998779296875,380.20001220703125,365.20001220703125,366.79998779296875,45640
2021-06-29 00:00:00+00:00,368.0,375.79998779296875,359.20001220703125,360.79998779296875,34240
2021-06-30 00:00:00+00:00,358.3999938964844,383.6000061035156,356.0,380.79998779296875,80820
2021-07-01 00:00:00+00:00,382.0,383.20001220703125,371.79998779296875,373.6000061035156,58005
2021-07-02 00:00:00+00:00,377.20001220703125,377.20001220703125,368.6000061035156,372.79998779296875,40798
2021-07-06 00:00:00+00:00,374.3999938964844,374.3999938964844,327.20001220703125,328.0,109150
2021-07-07 00:00:00+00:00,322.0,325.20001220703125,298.79998779296875,306.0,116193
2021-07-08 00:00:00+00:00,298.79998779296875,301.20001220703125,286.20001220703125,290.3999938964844,113015
2021-07-09 00:00:00+00:00,306.0,306.0,286.79998779296875,288.3999938964844,80063
2021-07-12 00:00:00+00:00,287.20001220703125,288.20001220703125,276.79998779296875,287.20001220703125,48353
2021-07-13 00:00:00+00:00,284.0,287.6000061035156,274.3999938964844,278.3999938964844,40648
2021-07-14 00:00:00+00:00,280.0,282.3999938964844,272.0,279.20001220703125,54010
2021-07-15 00:00:00+00:00,276.79998779296875,284.79998779296875,272.0,284.3999938964844,45213
2021-07-16 00:00:00+00:00,287.6000061035156,290.79998779296875,279.20001220703125,282.79998779296875,48150
2021-07-19 00:00:00+00:00,276.3999938964844,291.0,270.79998779296875,288.3999938964844,39175
2021-07-20 00:00:00+00:00,290.79998779296875,303.20001220703125,287.20001220703125,301.20001220703125,65908
2021-07-21 00:00:00+00:00,303.6000061035156,320.79998779296875,300.79998779296875,320.0,64508
2021-07-22 00:00:00+00:00,318.0,319.20001220703125,302.6000061035156,313.20001220703125,44565
2021-07-23 00:00:00+00:00,316.0,317.20001220703125,305.20001220703125,311.20001220703125,31858
2021-07-26 00:00:00+00:00,314.3999938964844,322.79998779296875,310.0,313.20001220703125,29355
2021-07-27 00:00:00+00:00,311.20001220703125,318.0,306.0,316.79998779296875,32893
2021-07-28 00:00:00+00:00,320.0,330.3999938964844,319.20001220703125,324.79998779296875,36548
2021-07-29 00:00:00+00:00,328.0,330.0,321.6400146484375,323.20001220703125,32173
2021-07-30 00:00:00+00:00,322.79998779296875,325.20001220703125,319.20001220703125,322.0,36580
2021-08-02 00:00:00+00:00,324.3999938964844,324.3999938964844,307.6000061035156,314.79998779296875,52723
2021-08-03 00:00:00+00:00,316.3999938964844,317.6000061035156,304.0,310.3999938964844,31590
2021-08-04 00:00:00+00:00,301.79998779296875,314.79998779296875,301.79998779296875,308.79998779296875,29795
2021-08-05 00:00:00+00:00,313.6000061035156,317.20001220703125,282.0,288.79998779296875,54723
2021-08-06 00:00:00+00:00,292.79998779296875,302.6000061035156,288.0,289.6000061035156,71405
2021-08-09 00:00:00+00:00,285.6000061035156,288.0,278.0,280.0,39625
2021-08-10 00:00:00+00:00,280.0,286.3999938964844,276.3999938964844,276.3999938964844,26105
2021-08-11 00:00:00+00:00,276.79998779296875,279.3999938964844,273.3999938964844,278.3999938964844,27753
2021-08-12 00:00:00+00:00,276.0,279.20001220703125,268.3999938964844,272.79998779296875,40308
2021-08-13 00:00:00+00:00,272.79998779296875,272.79998779296875,261.20001220703125,262.0,46843
2021-08-16 00:00:00+00:00,259.20001220703125,264.3999938964844,254.0,255.1999969482422,54278
2021-08-17 00:00:00+00:00,252.39999389648438,256.3999938964844,238.8000030517578,242.8000030517578,97733
2021-08-18 00:00:00+00:00,243.1999969482422,245.39999389648438,238.8000030517578,240.0,79975
2021-08-19 00:00:00+00:00,239.1999969482422,240.0399932861328,230.39999389648438,234.39999389648438,49098
2021-08-20 00:00:00+00:00,234.39999389648438,242.0399932861328,232.39999389648438,238.8000030517578,29355
2021-08-23 00:00:00+00:00,240.39999389648438,244.0,231.39999389648438,240.0,124653
2021-08-24 00:00:00+00:00,248.39999389648438,253.1999969482422,238.39999389648438,241.1999969482422,71273
2021-08-25 00:00:00+00:00,240.8000030517578,243.1999969482422,233.1999969482422,238.8000030517578,50793
2021-08-26 00:00:00+00:00,237.60000610351562,237.60000610351562,225.1999969482422,225.60000610351562,46423
2021-08-27 00:00:00+00:00,237.60000610351562,250.39999389648438,237.60000610351562,244.0,182538
2021-08-30 00:00:00+00:00,242.8000030517578,248.39999389648438,233.1999969482422,241.1999969482422,133453
2021-08-31 00:00:00+00:00,238.8000030517578,251.9600067138672,238.0,240.0,117490
2021-09-01 00:00:00+00:00,240.39999389648438,253.1999969482422,230.39999389648438,251.1999969482422,112780
2021-09-02 00:00:00+00:00,250.39999389648438,255.60000610351562,242.60000610351562,250.0,65290
2021-09-03 00:00:00+00:00,248.0,255.1999969482422,244.39999389648438,245.1999969482422,98935
2021-09-07 00:00:00+00:00,244.0,253.1999969482422,242.1999969482422,244.8000030517578,85613
2021-09-08 00:00:00+00:00,244.8000030517578,249.39999389648438,240.39999389648438,243.1999969482422,83073
2021-09-09 00:00:00+00:00,244.0,256.20001220703125,241.1999969482422,250.8000030517578,74760
2021-09-10 00:00:00+00:00,251.60000610351562,259.6000061035156,244.8000030517578,251.1999969482422,79830
2021-09-13 00:00:00+00:00,254.8000030517578,261.6000061035156,244.8000030517578,251.60000610351562,91475
2021-09-14 00:00:00+00:00,252.39999389648438,255.1999969482422,231.1999969482422,235.60000610351562,78010
2021-09-15 00:00:00+00:00,234.8000030517578,240.39999389648438,229.60000610351562,236.39999389648438,76335
2021-09-16 00:00:00+00:00,236.8000030517578,245.60000610351562,231.60000610351562,242.39999389648438,60548
2021-09-17 00:00:00+00:00,248.0,257.6000061035156,242.39999389648438,254.8000030517578,700185
2021-09-20 00:00:00+00:00,250.39999389648438,250.39999389648438,229.1999969482422,230.39999389648438,103248
2021-09-21 00:00:00+00:00,232.8000030517578,239.60000610351562,231.1999969482422,232.39999389648438,58870
2021-09-22 00:00:00+00:00,231.60000610351562,239.1999969482422,230.0,237.60000610351562,62008
2021-09-23 00:00:00+00:00,238.39999389648438,246.39999389648438,237.1999969482422,243.60000610351562,58720
2021-09-24 00:00:00+00:00,241.60000610351562,244.0,234.0,236.8000030517578,46733
2021-09-27 00:00:00+00:00,235.1999969482422,244.39999389648438,234.0,234.8000030517578,45835
2021-09-28 00:00:00+00:00,236.0,237.60000610351562,222.39999389648438,224.0,76768
2021-09-29 00:00:00+00:00,225.1999969482422,231.60000610351562,220.1999969482422,221.60000610351562,54813
2021-09-30 00:00:00+00:00,222.0,227.60000610351562,219.0,225.1999969482422,77903
2021-10-01 00:00:00+00:00,227.1999969482422,227.1999969482422,220.1999969482422,224.0,50740
2021-10-04 00:00:00+00:00,226.0,231.8000030517578,216.39999389648438,218.0,65760
2021-10-05 00:00:00+00:00,217.60000610351562,219.60000610351562,206.0,207.1999969482422,168288
2021-10-06 00:00:00+00:00,204.39999389648438,208.39999389648438,202.8000030517578,203.60000610351562,84080
2021-10-07 00:00:00+00:00,205.60000610351562,211.60000610351562,202.8000030517578,204.39999389648438,115325
2021-10-08 00:00:00+00:00,204.8000030517578,206.8000030517578,198.1999969482422,202.0,161228
2021-10-11 00:00:00+00:00,201.60000610351562,204.0,192.0,192.39999389648438,94370
2021-10-12 00:00:00+00:00,193.60000610351562,195.1999969482422,187.60000610351562,192.0,85565
2021-10-13 00:00:00+00:00,190.8000030517578,197.60000610351562,190.8000030517578,195.1999969482422,164388
2021-10-14 00:00:00+00:00,198.0,199.1999969482422,190.8000030517578,191.1999969482422,183330
2021-10-15 00:00:00+00:00,194.0,195.1999969482422,185.60000610351562,185.60000610351562,169985
2021-10-18 00:00:00+00:00,187.1999969482422,196.39999389648438,183.1999969482422,192.0,258918
2021-10-19 00:00:00+00:00,193.60000610351562,206.39999389648438,190.8000030517578,203.1999969482422,303868
2021-10-20 00:00:00+00:00,205.0,211.60000610351562,202.0,202.39999389648438,189633
2021-10-21 00:00:00+00:00,202.0,209.1999969482422,200.39999389648438,204.0,110890
2021-10-22 00:00:00+00:00,204.0,210.60000610351562,200.1999969482422,202.8000030517578,75915
2021-10-25 00:00:00+00:00,202.39999389648438,204.0,194.39999389648438,195.1999969482422,79725
2021-10-26 00:00:00+00:00,196.39999389648438,199.60000610351562,189.1999969482422,189.60000610351562,109178
2021-10-27 00:00:00+00:00,188.0,190.39999389648438,172.39999389648438,173.1999969482422,144045
2021-10-28 00:00:00+00:00,173.1999969482422,178.1999969482422,170.8000030517578,174.39999389648438,70115
2021-10-29 00:00:00+00:00,174.0,179.60000610351562,170.8000030517578,172.39999389648438,53305
2021-11-01 00:00:00+00:00,173.1999969482422,185.39999389648438,173.1999969482422,181.60000610351562,68615
2021-11-02 00:00:00+00:00,183.0,183.60000610351562,172.60000610351562,177.60000610351562,106270
2021-11-03 00:00:00+00:00,197.1999969482422,212.39999389648438,188.8000030517578,190.39999389648438,171308
2021-11-04 00:00:00+00:00,192.0,193.0,177.1999969482422,178.0,119420
2021-11-05 00:00:00+00:00,181.1999969482422,189.60000610351562,156.0,158.39999389648438,298553
2021-11-08 00:00:00+00:00,164.39999389648438,168.39999389648438,155.1999969482422,158.0,100293
2021-11-09 00:00:00+00:00,158.0,159.60000610351562,139.1999969482422,140.39999389648438,269343
2021-11-10 00:00:00+00:00,142.39999389648438,160.0,142.39999389648438,150.39999389648438,208550
2021-11-11 00:00:00+00:00,148.0,164.8000030517578,146.0,164.39999389648438,179123
2021-11-12 00:00:00+00:00,161.60000610351562,166.39999389648438,161.1999969482422,164.39999389648438,87205
2021-11-15 00:00:00+00:00,173.1999969482422,174.8000030517578,166.39999389648438,168.39999389648438,89773
2021-11-16 00:00:00+00:00,164.39999389648438,171.1999969482422,156.39999389648438,170.0,109873
2021-11-17 00:00:00+00:00,168.8000030517578,171.8000030517578,165.39999389648438,170.39999389648438,81333
2021-11-18 00:00:00+00:00,168.8000030517578,171.60000610351562,148.8000030517578,150.0,134610
2021-11-19 00:00:00+00:00,151.60000610351562,154.39999389648438,140.0,140.8000030517578,92488
2021-11-22 00:00:00+00:00,145.0,195.1999969482422,144.8000030517578,186.8000030517578,590558
2021-11-23 00:00:00+00:00,181.60000610351562,187.60000610351562,170.39999389648438,171.60000610351562,228488
2021-11-24 00:00:00+00:00,172.60000610351562,180.39999389648438,167.1999969482422,175.60000610351562,81893
2021-11-26 00:00:00+00:00,169.60000610351562,174.39999389648438,162.0,174.0,81173
2021-11-29 00:00:00+00:00,172.8000030517578,178.39999389648438,166.39999389648438,171.1999969482422,163055
2021-11-30 00:00:00+00:00,166.0,172.1999969482422,154.0,161.60000610351562,208343
2021-12-01 00:00:00+00:00,162.8000030517578,166.0,157.1999969482422,158.39999389648438,86228
2021-12-02 00:00:00+00:00,167.1999969482422,172.0,163.60000610351562,171.1999969482422,106423
2021-12-03 00:00:00+00:00,168.8000030517578,170.8000030517578,163.8000030517578,170.0,91705
2021-12-06 00:00:00+00:00,170.0,178.0,165.1999969482422,174.8000030517578,100790
2021-12-07 00:00:00+00:00,174.0,185.60000610351562,171.60000610351562,180.8000030517578,89495
2021-12-08 00:00:00+00:00,180.0,180.60000610351562,175.1999969482422,177.60000610351562,60373
2021-12-09 00:00:00+00:00,176.0,177.1999969482422,164.0,166.39999389648438,93410
2021-12-10 00:00:00+00:00,168.1999969482422,170.8000030517578,159.1999969482422,164.39999389648438,93015
2021-12-13 00:00:00+00:00,163.1999969482422,169.60000610351562,162.1999969482422,169.1999969482422,72828
2021-12-14 00:00:00+00:00,168.39999389648438,180.39999389648438,167.0,174.0,72460
2021-12-15 00:00:00+00:00,173.1999969482422,180.1999969482422,169.39999389648438,178.0,162713
2021-12-16 00:00:00+00:00,178.0,180.39999389648438,164.8000030517578,165.1999969482422,108875
2021-12-17 00:00:00+00:00,164.8000030517578,174.39999389648438,160.0,166.8000030517578,616348
2021-12-20 00:00:00+00:00,161.1999969482422,170.0,156.0,168.8000030517578,99110
2021-12-21 00:00:00+00:00,169.60000610351562,172.0,166.8000030517578,167.60000610351562,71375
2021-12-22 00:00:00+00:00,165.60000610351562,171.60000610351562,163.60000610351562,171.60000610351562,48933
2021-12-23 00:00:00+00:00,172.0,177.60000610351562,169.1999969482422,176.8000030517578,35355
2021-12-27 00:00:00+00:00,176.39999389648438,180.1999969482422,174.39999389648438,176.8000030517578,40675
2021-12-28 00:00:00+00:00,178.0,180.60000610351562,172.8000030517578,176.0,38618
2021-12-29 00:00:00+00:00,175.1999969482422,175.39999389648438,166.8000030517578,168.8000030517578,54570
2021-12-30 00:00:00+00:00,168.0,176.1999969482422,168.0,172.39999389648438,46773
2021-12-31 00:00:00+00:00,170.8000030517578,180.39999389648438,170.8000030517578,177.1999969482422,86873
2022-01-03 00:00:00+00:00,176.39999389648438,180.39999389648438,170.0,179.60000610351562,97198
2022-01-04 00:00:00+00:00,176.8000030517578,180.1999969482422,166.39999389648438,170.39999389648438,79483
2022-01-05 00:00:00+00:00,170.39999389648438,177.60000610351562,165.1999969482422,166.0,49675
2022-01-06 00:00:00+00:00,166.0,172.8000030517578,160.60000610351562,167.1999969482422,80028
2022-01-07 00:00:00+00:00,168.39999389648438,174.0,160.39999389648438,161.1999969482422,83205
2022-01-10 00:00:00+00:00,160.8000030517578,162.1999969482422,153.60000610351562,162.0,59635
2022-01-11 00:00:00+00:00,163.1999969482422,168.1999969482422,162.0,166.8000030517578,25695
2022-01-12 00:00:00+00:00,168.1999969482422,169.1999969482422,159.60000610351562,159.60000610351562,40680
2022-01-13 00:00:00+00:00,160.0,161.60000610351562,154.39999389648438,155.1999969482422,33148
2022-01-14 00:00:00+00:00,153.1999969482422,159.1999969482422,149.0,158.8000030517578,52465
2022-01-18 00:00:00+00:00,157.1999969482422,160.8000030517578,154.39999389648438,160.0,52415
2022-01-19 00:00:00+00:00,160.0,161.60000610351562,157.60000610351562,159.1999969482422,46728
2022-01-20 00:00:00+00:00,159.60000610351562,169.1999969482422,158.36000061035156,160.39999389648438,38800
2022-01-21 00:00:00+00:00,158.8000030517578,168.1999969482422,156.39999389648438,158.8000030517578,90683
2022-01-24 00:00:00+00:00,154.8000030517578,162.8000030517578,148.8000030517578,162.0,77130
2022-01-25 00:00:00+00:00,159.60000610351562,163.8000030517578,156.8000030517578,162.0,80095
2022-01-26 00:00:00+00:00,164.8000030517578,166.39999389648438,150.0,150.8000030517578,70643
2022-01-27 00:00:00+00:00,152.8000030517578,154.1999969482422,143.60000610351562,145.1999969482422,70240
2022-01-28 00:00:00+00:00,143.1999969482422,151.60000610351562,138.39999389648438,150.8000030517578,83670
2022-01-31 00:00:00+00:00,148.8000030517578,166.1999969482422,146.39999389648438,161.1999969482422,105308
2022-02-01 00:00:00+00:00,162.8000030517578,171.1999969482422,160.0,160.39999389648438,47518
2022-02-02 00:00:00+00:00,158.8000030517578,163.1999969482422,151.60000610351562,161.1999969482422,56480
2022-02-03 00:00:00+00:00,158.39999389648438,165.60000610351562,156.8000030517578,158.0,39980
2022-02-04 00:00:00+00:00,155.1999969482422,158.39999389648438,148.39999389648438,158.0,62498
2022-02-07 00:00:00+00:00,157.1999969482422,161.1999969482422,154.60000610351562,156.0,38605
2022-02-08 00:00:00+00:00,154.8000030517578,161.39999389648438,153.1999969482422,160.8000030517578,39160
2022-02-09 00:00:00+00:00,162.39999389648438,166.8000030517578,161.60000610351562,164.8000030517578,44380
2022-02-10 00:00:00+00:00,160.0,170.8000030517578,160.0,165.1999969482422,65280
2022-02-11 00:00:00+00:00,164.39999389648438,168.1999969482422,162.8000030517578,164.8000030517578,53515
2022-02-14 00:00:00+00:00,165.60000610351562,168.39999389648438,161.60000610351562,163.60000610351562,46558
2022-02-15 00:00:00+00:00,165.1999969482422,177.1999969482422,163.9600067138672,174.0,38845
2022-02-16 00:00:00+00:00,170.8000030517578,186.0,168.39999389648438,186.0,79605
2022-02-17 00:00:00+00:00,176.39999389648438,191.60000610351562,174.8000030517578,177.1999969482422,93230
2022-02-18 00:00:00+00:00,176.39999389648438,178.8000030517578,171.1999969482422,171.1999969482422,52373
2022-02-22 00:00:00+00:00,167.1999969482422,171.1999969482422,149.1999969482422,150.8000030517578,97545
2022-02-23 00:00:00+00:00,148.0,151.8000030517578,144.0,151.1999969482422,148463
2022-02-24 00:00:00+00:00,143.1999969482422,161.1999969482422,142.39999389648438,160.39999389648438,157975
2022-02-25 00:00:00+00:00,159.60000610351562,163.60000610351562,155.60000610351562,156.8000030517578,61060
2022-02-28 00:00:00+00:00,154.39999389648438,154.39999389648438,144.39999389648438,150.39999389648438,77318
2022-03-01 00:00:00+00:00,149.1999969482422,154.39999389648438,139.39999389648438,150.0,170398
2022-03-02 00:00:00+00:00,152.0,153.60000610351562,149.60000610351562,151.60000610351562,50543
2022-03-03 00:00:00+00:00,153.60000610351562,153.60000610351562,146.0,151.60000610351562,65843
2022-03-04 00:00:00+00:00,153.60000610351562,173.60000610351562,152.0,171.60000610351562,147953
2022-03-07 00:00:00+00:00,173.1999969482422,184.8000030517578,171.39999389648438,182.39999389648438,175153
2022-03-08 00:00:00+00:00,179.60000610351562,198.0,177.1999969482422,192.39999389648438,193595
2022-03-09 00:00:00+00:00,193.60000610351562,200.39999389648438,192.8000030517578,200.0,112168
2022-03-10 00:00:00+00:00,197.1999969482422,207.1999969482422,192.39999389648438,198.0,104960
2022-03-11 00:00:00+00:00,195.60000610351562,205.0,193.60000610351562,196.0,82005
2022-03-14 00:00:00+00:00,188.39999389648438,188.39999389648438,132.39999389648438,137.60000610351562,436998
2022-03-15 00:00:00+00:00,134.8000030517578,143.60000610351562,130.0,142.39999389648438,208728
2022-03-16 00:00:00+00:00,144.0,151.9600067138672,138.60000610351562,147.60000610351562,329725
2022-03-17 00:00:00+00:00,148.0,149.0,140.60000610351562,144.39999389648438,130555
2022-03-18 00:00:00+00:00,140.39999389648438,161.8000030517578,140.39999389648438,159.1999969482422,335093
2022-03-21 00:00:00+00:00,158.8000030517578,164.39999389648438,152.39999389648438,159.1999969482422,64035
2022-03-22 00:00:00+00:00,159.60000610351562,164.0,158.39999389648438,163.1999969482422,57743
2022-03-23 00:00:00+00:00,161.1999969482422,169.1999969482422,159.0,166.0,54133
2022-03-24 00:00:00+00:00,166.39999389648438,170.0,162.8000030517578,170.0,46450
2022-03-25 00:00:00+00:00,169.1999969482422,184.0,168.39999389648438,184.0,137783
2022-03-28 00:00:00+00:00,181.1999969482422,181.1999969482422,174.39999389648438,175.1999969482422,35730
2022-03-29 00:00:00+00:00,179.1999969482422,188.0,179.1999969482422,186.39999389648438,48338
2022-03-30 00:00:00+00:00,184.8000030517578,191.1999969482422,183.39999389648438,185.60000610351562,43435
2022-03-31 00:00:00+00:00,183.60000610351562,189.1999969482422,181.1999969482422,187.1999969482422,54850
2022-04-01 00:00:00+00:00,188.39999389648438,192.0,182.39999389648438,188.8000030517578,45148
2022-04-04 00:00:00+00:00,190.8000030517578,194.8000030517578,188.0,193.60000610351562,39895
2022-04-05 00:00:00+00:00,195.60000610351562,196.0,184.8000030517578,185.1999969482422,48890
2022-04-06 00:00:00+00:00,182.39999389648438,193.1999969482422,179.60000610351562,192.8000030517578,63423
2022-04-07 00:00:00+00:00,192.8000030517578,194.1999969482422,189.60000610351562,191.1999969482422,60205
2022-04-08 00:00:00+00:00,191.60000610351562,198.39999389648438,191.1999969482422,194.8000030517578,35220
2022-04-11 00:00:00+00:00,193.1999969482422,195.60000610351562,187.39999389648438,189.60000610351562,107385
2022-04-12 00:00:00+00:00,192.8000030517578,197.8000030517578,186.0,188.0,47150
2022-04-13 00:00:00+00:00,188.8000030517578,197.1999969482422,186.8000030517578,192.39999389648438,37440
2022-04-14 00:00:00+00:00,192.8000030517578,193.1999969482422,188.0,190.8000030517578,33555
2022-04-18 00:00:00+00:00,190.39999389648438,190.39999389648438,182.0,183.1999969482422,41643
2022-04-19 00:00:00+00:00,184.39999389648438,191.8000030517578,181.1999969482422,188.0,54700
2022-04-20 00:00:00+00:00,190.0,190.1999969482422,181.1999969482422,181.60000610351562,55155
2022-04-21 00:00:00+00:00,183.60000610351562,183.60000610351562,178.0,179.60000610351562,50640
2022-04-22 00:00:00+00:00,178.39999389648438,182.39999389648438,173.0,176.8000030517578,51065
2022-04-25 00:00:00+00:00,176.0,184.8000030517578,174.1999969482422,184.8000030517578,45493
2022-04-26 00:00:00+00:00,181.60000610351562,182.39999389648438,174.0,179.60000610351562,53693
2022-04-27 00:00:00+00:00,179.1999969482422,181.8000030517578,175.39999389648438,178.0,53248
2022-04-28 00:00:00+00:00,178.8000030517578,178.8000030517578,167.0,172.39999389648438,25853
2022-04-29 00:00:00+00:00,170.8000030517578,178.8000030517578,170.8000030517578,177.1999969482422,48763
2022-05-02 00:00:00+00:00,176.8000030517578,190.0,172.0,182.39999389648438,45538
2022-05-03 00:00:00+00:00,180.8000030517578,182.8000030517578,175.0,178.8000030517578,31813
2022-05-04 00:00:00+00:00,179.1999969482422,185.1999969482422,173.1999969482422,182.8000030517578,34450
2022-05-05 00:00:00+00:00,178.8000030517578,179.60000610351562,172.39999389648438,174.39999389648438,33688
2022-05-06 00:00:00+00:00,173.60000610351562,178.0,168.1999969482422,178.0,32785
2022-05-09 00:00:00+00:00,174.0,174.0,160.1999969482422,164.8000030517578,50403
2022-05-10 00:00:00+00:00,172.0,189.1999969482422,171.27999877929688,184.39999389648438,56613
2022-05-11 00:00:00+00:00,188.0,194.0,164.8000030517578,166.39999389648438,46263
2022-05-12 00:00:00+00:00,164.8000030517578,181.1999969482422,164.0,179.1999969482422,52785
2022-05-13 00:00:00+00:00,180.8000030517578,198.0,180.8000030517578,195.1999969482422,59115
2022-05-16 00:00:00+00:00,193.60000610351562,199.60000610351562,190.0,192.0,51890
2022-05-17 00:00:00+00:00,196.39999389648438,199.60000610351562,193.0,198.0,38250
2022-05-18 00:00:00+00:00,194.39999389648438,197.60000610351562,181.60000610351562,184.8000030517578,42798
2022-05-19 00:00:00+00:00,183.60000610351562,192.8000030517578,181.60000610351562,188.8000030517578,32683
2022-05-20 00:00:00+00:00,190.0,193.60000610351562,184.0,190.0,38585
2022-05-23 00:00:00+00:00,190.0,200.0,186.60000610351562,199.60000610351562,63040
2022-05-24 00:00:00+00:00,196.39999389648438,205.60000610351562,193.60000610351562,201.1999969482422,48793
2022-05-25 00:00:00+00:00,199.60000610351562,204.60000610351562,198.0,202.0,29030
2022-05-26 00:00:00+00:00,202.39999389648438,213.60000610351562,202.39999389648438,205.1999969482422,65543
2022-05-27 00:00:00+00:00,207.1999969482422,217.1999969482422,206.0,215.1999969482422,38665
2022-05-31 00:00:00+00:00,213.60000610351562,216.39999389648438,198.60000610351562,200.0,81613
2022-06-01 00:00:00+00:00,201.1999969482422,209.39999389648438,199.1999969482422,206.39999389648438,44030
2022-06-02 00:00:00+00:00,206.8000030517578,212.1999969482422,203.0,205.1999969482422,40620
2022-06-03 00:00:00+00:00,205.1999969482422,209.1999969482422,203.60000610351562,209.1999969482422,44550
2022-06-06 00:00:00+00:00,212.8000030517578,219.60000610351562,210.8000030517578,213.1999969482422,49783
2022-06-07 00:00:00+00:00,209.1999969482422,220.0,207.8000030517578,219.60000610351562,47783
2022-06-08 00:00:00+00:00,218.0,220.8000030517578,209.1999969482422,216.8000030517578,36695
2022-06-09 00:00:00+00:00,214.0,214.0,205.60000610351562,210.0,61980
2022-06-10 00:00:00+00:00,207.1999969482422,208.8000030517578,201.60000610351562,203.60000610351562,25350
2022-06-13 00:00:00+00:00,197.1999969482422,204.60000610351562,195.1999969482422,197.1999969482422,44368
2022-06-14 00:00:00+00:00,198.0,210.39999389648438,195.1999969482422,209.1999969482422,64205
2022-06-15 00:00:00+00:00,213.1999969482422,219.1999969482422,208.1999969482422,218.0,61578
2022-06-16 00:00:00+00:00,212.0,214.8000030517578,203.60000610351562,210.39999389648438,49635
2022-06-17 00:00:00+00:00,211.60000610351562,221.60000610351562,211.60000610351562,217.1999969482422,107375
2022-06-21 00:00:00+00:00,219.60000610351562,229.39999389648438,218.1999969482422,218.39999389648438,46498
2022-06-22 00:00:00+00:00,214.0,236.0,212.39999389648438,231.1999969482422,60593
2022-06-23 00:00:00+00:00,230.8000030517578,239.60000610351562,229.8000030517578,238.39999389648438,53863
2022-06-24 00:00:00+00:00,240.0,244.8000030517578,231.1999969482422,234.0,303253
2022-06-27 00:00:00+00:00,236.8000030517578,247.60000610351562,234.8800048828125,245.1999969482422,105618
2022-06-28 00:00:00+00:00,244.8000030517578,245.39999389648438,234.8000030517578,238.0,68355
2022-06-29 00:00:00+00:00,236.39999389648438,237.60000610351562,223.39999389648438,225.60000610351562,47160
2022-06-30 00:00:00+00:00,221.1999969482422,227.1999969482422,219.0,219.60000610351562,92045
2022-07-01 00:00:00+00:00,218.8000030517578,222.39999389648438,214.0,219.60000610351562,56593
2022-07-05 00:00:00+00:00,215.60000610351562,222.8000030517578,213.0,221.60000610351562,64148
2022-07-06 00:00:00+00:00,220.39999389648438,230.0,219.1999969482422,229.60000610351562,44678
2022-07-07 00:00:00+00:00,230.8000030517578,238.60000610351562,224.8000030517578,230.39999389648438,72228
2022-07-08 00:00:00+00:00,230.0,234.60000610351562,220.39999389648438,224.39999389648438,64658
2022-07-11 00:00:00+00:00,221.60000610351562,224.0,218.8000030517578,219.60000610351562,66078
2022-07-12 00:00:00+00:00,216.8000030517578,217.60000610351562,195.0,198.39999389648438,71400
2022-07-13 00:00:00+00:00,193.60000610351562,199.60000610351562,192.8000030517578,193.60000610351562,34038
2022-07-14 00:00:00+00:00,189.60000610351562,197.1999969482422,188.8000030517578,196.39999389648438,35353
2022-07-15 00:00:00+00:00,201.60000610351562,206.39999389648438,193.60000610351562,204.0,38275
2022-07-18 00:00:00+00:00,207.60000610351562,209.52000427246094,202.39999389648438,203.1999969482422,28083
2022-07-19 00:00:00+00:00,205.60000610351562,210.60000610351562,204.0,210.0,24730
2022-07-20 00:00:00+00:00,208.39999389648438,210.39999389648438,204.39999389648438,209.1999969482422,27398
2022-07-21 00:00:00+00:00,206.39999389648438,208.60000610351562,202.39999389648438,208.39999389648438,23495
2022-07-22 00:00:00+00:00,209.60000610351562,211.1999969482422,200.39999389648438,202.39999389648438,21050
2022-07-25 00:00:00+00:00,203.60000610351562,205.60000610351562,201.1999969482422,204.8000030517578,19685
2022-07-26 00:00:00+00:00,203.60000610351562,210.8000030517578,202.39999389648438,206.0,21250
2022-07-27 00:00:00+00:00,207.1999969482422,210.8000030517578,204.1999969482422,210.39999389648438,20088
2022-07-28 00:00:00+00:00,214.0,217.60000610351562,203.8000030517578,209.1999969482422,17075
