"('date', '')","('open', 'ARI')","('high', 'ARI')","('low', 'ARI')","('close', 'ARI')","('volume', 'ARI')"
2025-01-23 00:00:00+00:00,8.410757423091724,8.47720872069833,8.401265156563948,8.429743766784668,638700
2025-01-24 00:00:00+00:00,8.401264578602332,8.534165354035297,8.401264578602332,8.477208137512207,495500
2025-01-27 00:00:00+00:00,8.505686214895356,8.619601546150198,8.486699873693594,8.610108375549316,1262400
2025-01-28 00:00:00+00:00,8.581630980719808,8.686053156117307,8.505687415827317,8.515180587768555,725600
2025-01-29 00:00:00+00:00,8.496194072522279,8.572137635883028,8.315828335870172,8.344306945800781,681900
2025-01-30 00:00:00+00:00,8.43923693863114,8.51518050276552,8.363293374496758,8.429743766784668,534100
2025-01-31 00:00:00+00:00,8.448728845269045,8.524672406168465,8.36329301824619,8.410757064819336,688700
2025-02-03 00:00:00+00:00,8.277856272643065,8.40126478523658,8.220898149400421,8.382278442382812,1089900
2025-02-04 00:00:00+00:00,8.353800297708707,8.543659210205078,8.287348999345948,8.543659210205078,1062900
2025-02-05 00:00:00+00:00,8.562644427924676,8.705038367239123,8.524671745100997,8.695545196533203,926200
2025-02-06 00:00:00+00:00,8.638589226337809,8.724025059032606,8.600617443367215,8.686053276062012,1061200
2025-02-07 00:00:00+00:00,8.657573997145498,8.67656033982517,8.53416548568359,8.648080825805664,1086400
2025-02-10 00:00:00+00:00,8.686052292864037,8.686052292864037,8.55315152016972,8.629095077514648,1425900
2025-02-11 00:00:00+00:00,8.980334139167951,9.559403982682712,8.904390582815806,9.483460426330566,3498600
2025-02-12 00:00:00+00:00,9.35056086689807,9.53092661027422,9.303095911698435,9.417011260986328,1138500
2025-02-13 00:00:00+00:00,9.445489033987469,9.559404373168945,9.360052303271702,9.559404373168945,1083800
2025-02-14 00:00:00+00:00,9.587883949279785,9.644841166581456,9.511940389331793,9.587883949279785,1059000
2025-02-18 00:00:00+00:00,9.521432963534158,9.625856040831687,9.521432963534158,9.6068696975708,867600
2025-02-19 00:00:00+00:00,9.511940313555993,9.587883872898988,9.48346079981339,9.530925750732422,1098600
2025-02-20 00:00:00+00:00,9.492953284403562,9.578390008814166,9.435995166356967,9.46447467803955,733500
2025-02-21 00:00:00+00:00,9.521432078085516,9.549911590328387,9.265122805129831,9.341066360473633,909400
2025-02-24 00:00:00+00:00,9.331574129800698,9.407517692795153,9.274616910214199,9.312588691711426,619000
2025-02-25 00:00:00+00:00,9.39802408299886,9.597376152896105,9.388531817056052,9.559404373168945,768500
2025-02-26 00:00:00+00:00,9.53092640665139,9.60686997122083,9.492954624366673,9.540419578552246,634900
2025-02-27 00:00:00+00:00,9.549912107226136,9.625855666680454,9.511940327498978,9.559404373168945,630500
2025-02-28 00:00:00+00:00,9.540419011659447,9.654334351744739,9.540419011659447,9.616362571716309,957100
2025-03-03 00:00:00+00:00,9.63534820583518,9.66382772042707,9.445489301815906,9.49295425415039,1324000
2025-03-04 00:00:00+00:00,9.398024275099704,9.502447350472837,9.322080714093058,9.435996055603027,1666900
2025-03-05 00:00:00+00:00,9.426503506967329,9.511940236869053,9.379038556430968,9.473967552185059,953500
2025-03-06 00:00:00+00:00,9.398023993454332,9.483460723356059,9.36005221408897,9.473967552185059,668000
2025-03-07 00:00:00+00:00,9.464475053074848,9.606868995855914,9.445488711200781,9.511940002441406,1634700
2025-03-10 00:00:00+00:00,9.473968195881666,9.663828010926894,9.407517803807051,9.45498275756836,1104800
2025-03-11 00:00:00+00:00,9.44548910987503,9.530925841277218,9.217658429681626,9.293601989746094,1208100
2025-03-12 00:00:00+00:00,9.322080392299544,9.417010292940247,9.236643662786635,9.388531684875488,1085700
2025-03-13 00:00:00+00:00,9.388531212638135,9.511939715136227,9.236643198189157,9.255629539489746,949100
2025-03-14 00:00:00+00:00,9.350559948236603,9.483460723356059,9.265123218334878,9.473967552185059,685300
2025-03-17 00:00:00+00:00,9.4834601138427,9.597375444617315,9.417009730553819,9.46447467803955,959600
2025-03-18 00:00:00+00:00,9.407516559992958,9.47396694328184,9.398023389432096,9.46447467803955,931500
2025-03-19 00:00:00+00:00,9.473968195881666,9.530926321458972,9.388532365493745,9.45498275756836,1241600
2025-03-20 00:00:00+00:00,9.41701033579633,9.549912016234417,9.41701033579633,9.473967552185059,1032900
2025-03-21 00:00:00+00:00,9.464475529314093,9.511940481069022,9.322080674049307,9.350560188293457,2748900
2025-03-24 00:00:00+00:00,9.388531621957178,9.435995666640816,9.341066671954916,9.360052108764648,1245900
2025-03-25 00:00:00+00:00,9.379038421530012,9.435995637099513,9.236643571969028,9.303094863891602,857300
2025-03-26 00:00:00+00:00,9.341066941116049,9.341066941116049,9.170193478311672,9.293601989746094,928300
2025-03-27 00:00:00+00:00,9.293602003446123,9.350560126237761,9.246137052006198,9.322080612182617,796200
2025-03-28 00:00:00+00:00,9.331573967058599,9.341067138597015,9.075264672752006,9.170193672180176,1017200
2025-03-31 00:00:00+00:00,9.111722808267634,9.374841582520048,9.082486666062408,9.326115608215332,827500
2025-04-01 00:00:00+00:00,9.34560658701639,9.443057608521375,9.277390779025833,9.335861206054688,628700
2025-04-02 00:00:00+00:00,9.277390565307213,9.306625778148163,9.179938616676498,9.238409042358398,911500
2025-04-03 00:00:00+00:00,9.101978094051299,9.170193905450807,8.985036304778973,9.004526138305664,1069700
2025-04-04 00:00:00+00:00,8.741406886050887,8.780387480429358,8.30287496695042,8.497777938842773,2266500
2025-04-07 00:00:00+00:00,8.332110424178701,8.712170998146219,7.971539683285328,8.068990707397461,2128100
2025-04-08 00:00:00+00:00,8.32236491737357,8.380836274455092,7.698674933795656,7.776636123657227,2251600
2025-04-09 00:00:00+00:00,7.6596946357114515,8.419817195690525,7.503771785260273,8.341856002807617,2537900
2025-04-10 00:00:00+00:00,8.234657941632243,8.234657941632243,7.8058714184721545,8.000774383544922,1749100
2025-04-11 00:00:00+00:00,7.942303358780384,8.000774715412899,7.67918457736078,7.883832931518555,1627500
2025-04-14 00:00:00+00:00,8.039755191471054,8.224912780896988,8.020264429757443,8.098226547241211,1668700
2025-04-15 00:00:00+00:00,8.0592456288992,8.244403210874822,8.0592456288992,8.127461433410645,1328200
2025-04-16 00:00:00+00:00,8.06899029945113,8.098226441640305,7.922813305987892,7.961793899536133,995600
2025-04-17 00:00:00+00:00,7.9520485149574816,8.185932076133723,7.9520485149574816,8.13720703125,1013200
2025-04-21 00:00:00+00:00,8.04950046736234,8.098226441640305,7.88383271243965,7.961793899536133,881000
2025-04-22 00:00:00+00:00,8.05924602341953,8.419816753927574,8.05924602341953,8.41007137298584,1877000
2025-04-23 00:00:00+00:00,8.819368251277101,8.994780464804755,8.790133037250943,8.858348846435547,3059000
2025-04-24 00:00:00+00:00,8.819368251277101,8.946055417884722,8.809622870144816,8.858348846435547,2193000
2025-04-25 00:00:00+00:00,9.199428479953141,9.199428479953141,8.790132710680929,8.975290298461914,2018800
2025-04-28 00:00:00+00:00,9.004525506808937,9.277390592012114,8.99478012604368,9.150703430175781,1306200
2025-04-29 00:00:00+00:00,9.121467177791272,9.287134931318489,9.062996752646756,9.277390480041504,939900
2025-04-30 00:00:00+00:00,9.140958569491112,9.209174379987756,8.985036185858373,9.131213188171387,1063300
2025-05-01 00:00:00+00:00,9.15070405509789,9.267645844155183,9.08248731445309,9.179939270019531,1204800
2025-05-02 00:00:00+00:00,9.199428664738544,9.296880615656962,9.150703618650018,9.248154640197754,789300
2025-05-05 00:00:00+00:00,9.199428991404261,9.267645731217756,9.140958562273509,9.21891975402832,799200
2025-05-06 00:00:00+00:00,9.14095794155807,9.199428366718397,9.062996755097203,9.101977348327637,725400
2025-05-07 00:00:00+00:00,9.140957940310514,9.248154339336917,9.140957940310514,9.18968391418457,957600
2025-05-08 00:00:00+00:00,9.257900127106593,9.326115935907705,9.228664913244787,9.296880722045898,775300
2025-05-09 00:00:00+00:00,9.316371589701172,9.374842018086914,9.257900231944728,9.345606803894043,1006900
2025-05-12 00:00:00+00:00,9.540509440936646,9.57949003492877,9.452802872111697,9.550254821777344,1569800
2025-05-13 00:00:00+00:00,9.608725652753744,9.745158202157402,9.598981200873325,9.657451629638672,1637800
2025-05-14 00:00:00+00:00,9.647706261943924,9.657451643208745,9.452803283501051,9.482038497924805,1097000
2025-05-15 00:00:00+00:00,9.452802869200701,9.657451219939002,9.452802869200701,9.637961387634277,968100
2025-05-16 00:00:00+00:00,9.667196683336932,9.715922658570882,9.618470708102981,9.686686515808105,870400
2025-05-19 00:00:00+00:00,9.540509222973721,9.637961170412977,9.52101939110826,9.628215789794922,830100
2025-05-20 00:00:00+00:00,9.608725876685094,9.715923214204313,9.56974528014285,9.579490661621094,1035100
2025-05-21 00:00:00+00:00,9.521019839974924,9.56000043491423,9.267645508184092,9.296880722045898,988300
2025-05-22 00:00:00+00:00,9.25790044633943,9.433313594300284,9.150704038902646,9.355352401733398,1039500
2025-05-23 00:00:00+00:00,9.228664908230332,9.423567882820956,9.228664908230332,9.384587287902832,742300
2025-05-27 00:00:00+00:00,9.472293633793093,9.560000202618042,9.326115709294623,9.550254821777344,826500
2025-05-28 00:00:00+00:00,9.540509331512169,9.676941873605134,9.530763950783244,9.589235305786133,834700
2025-05-29 00:00:00+00:00,9.647706031799316,9.667196793864008,9.579490223314266,9.647706031799316,610700
2025-05-30 00:00:00+00:00,9.62821663964158,9.637962021119826,9.521020231493093,9.579490661621094,1327600
2025-06-02 00:00:00+00:00,9.550255237407843,9.550255237407843,9.44305790223623,9.482038497924805,906800
2025-06-03 00:00:00+00:00,9.501529143311236,9.667196905287858,9.433313334039934,9.608725547790527,865800
2025-06-04 00:00:00+00:00,9.589235826297562,9.628216421958498,9.501529253717777,9.569745063781738,876200
2025-06-05 00:00:00+00:00,9.598980686515057,9.657451112147285,9.521019499424979,9.589235305786133,963400
2025-06-06 00:00:00+00:00,9.667196899601342,9.696432113647461,9.598981090370165,9.696432113647461,626800
2025-06-09 00:00:00+00:00,9.696431893068421,9.87184503209615,9.676942060604606,9.774393081665039,1098600
2025-06-10 00:00:00+00:00,9.793883650304366,9.83286424383374,9.725666914599968,9.7646484375,2111700
2025-06-11 00:00:00+00:00,9.842609514602694,9.862099346464323,9.735412186566471,9.803628921508789,2228100
2025-06-12 00:00:00+00:00,9.754903142248088,9.81337356836914,9.706177167566766,9.725666999816895,1404600
2025-06-13 00:00:00+00:00,9.647706255103612,9.657451636361523,9.530764468120802,9.569745063781738,1993400
2025-06-16 00:00:00+00:00,9.598980578281582,9.657451003254526,9.530763843318947,9.540509223937988,1084000
2025-06-17 00:00:00+00:00,9.482038088237251,9.579490037933466,9.452802875076655,9.46254825592041,1031900
2025-06-18 00:00:00+00:00,9.433313039800968,9.647705842072321,9.413822278119572,9.550254821777344,1021200
2025-06-20 00:00:00+00:00,9.618471145629883,9.647706360351838,9.54050995345752,9.618471145629883,3469900
2025-06-23 00:00:00+00:00,9.598980903625488,9.628216117102847,9.472293739396028,9.598980903625488,1374000
2025-06-24 00:00:00+00:00,9.657451854705583,9.715923214204313,9.550255446557093,9.579490661621094,1072700
2025-06-25 00:00:00+00:00,9.540509551258042,9.676942096493448,9.491783575861776,9.511274337768555,1269500
2025-06-26 00:00:00+00:00,9.540509547300092,9.6184707361535,9.462548358446682,9.598980903625488,1254200
2025-06-27 00:00:00+00:00,9.628216228308654,9.628216228308654,9.462548467739028,9.5600004196167,3717600
2025-06-30 00:00:00+00:00,9.619999885559082,9.680000305175781,9.529999732971191,9.680000305175781,1426900
2025-07-01 00:00:00+00:00,9.640000343322754,9.90999984741211,9.630000114440918,9.789999961853027,976900
2025-07-02 00:00:00+00:00,9.789999961853027,9.949999809265137,9.779999732971191,9.920000076293945,999300
2025-07-03 00:00:00+00:00,9.899999618530273,9.960000038146973,9.850000381469727,9.859999656677246,447600
2025-07-07 00:00:00+00:00,9.84000015258789,9.899999618530273,9.770000457763672,9.8100004196167,1093400
2025-07-08 00:00:00+00:00,9.8100004196167,9.949999809265137,9.789999961853027,9.869999885559082,831100
2025-07-09 00:00:00+00:00,9.890000343322754,9.949999809265137,9.869999885559082,9.930000305175781,769400
2025-07-10 00:00:00+00:00,9.930000305175781,10.079999923706055,9.899999618530273,10.0600004196167,2203700
2025-07-11 00:00:00+00:00,10.0,10.029999732971191,9.930000305175781,9.949999809265137,794500
2025-07-14 00:00:00+00:00,9.949999809265137,10.020000457763672,9.930000305175781,9.989999771118164,699800
2025-07-15 00:00:00+00:00,9.970000267028809,10.029999732971191,9.850000381469727,9.859999656677246,1094300
2025-07-16 00:00:00+00:00,9.880000114440918,9.989999771118164,9.800000190734863,9.9399995803833,1330500
2025-07-17 00:00:00+00:00,9.899999618530273,10.039999961853027,9.869999885559082,9.869999885559082,1715700
2025-07-18 00:00:00+00:00,9.930000305175781,9.9399995803833,9.609999656677246,9.720000267028809,1305900
2025-07-21 00:00:00+00:00,9.729999542236328,9.84000015258789,9.6899995803833,9.699999809265137,860200
2025-07-22 00:00:00+00:00,9.6899995803833,9.890000343322754,9.680000305175781,9.739999771118164,892700
2025-07-23 00:00:00+00:00,9.739999771118164,9.880000114440918,9.729999542236328,9.84000015258789,911500
2025-07-24 00:00:00+00:00,9.84000015258789,9.960000038146973,9.8100004196167,9.819999694824219,617200
2025-07-25 00:00:00+00:00,9.850000381469727,9.880000114440918,9.770000457763672,9.859999656677246,456700
2025-07-28 00:00:00+00:00,9.859999656677246,9.899999618530273,9.729999542236328,9.760000228881836,1551400
2025-07-29 00:00:00+00:00,9.829999923706055,9.84000015258789,9.760000228881836,9.800000190734863,921600
2025-07-30 00:00:00+00:00,9.920000076293945,9.989999771118164,9.619999885559082,9.670000076293945,1570400
2025-07-31 00:00:00+00:00,9.65999984741211,9.779999732971191,9.579999923706055,9.619999885559082,2285200
2025-08-01 00:00:00+00:00,9.739999771118164,9.789999961853027,9.600000381469727,9.779999732971191,1756000
2025-08-04 00:00:00+00:00,9.800000190734863,9.949999809265137,9.779999732971191,9.90999984741211,1012800
2025-08-05 00:00:00+00:00,9.899999618530273,9.949999809265137,9.850000381469727,9.9399995803833,740300
2025-08-06 00:00:00+00:00,9.920000076293945,9.920000076293945,9.819999694824219,9.850000381469727,718400
2025-08-07 00:00:00+00:00,9.899999618530273,9.979999542236328,9.890000343322754,9.949999809265137,723200
2025-08-08 00:00:00+00:00,9.979999542236328,10.09000015258789,9.930000305175781,10.020000457763672,697000
2025-08-11 00:00:00+00:00,10.020000457763672,10.0600004196167,9.869999885559082,9.899999618530273,676000
2025-08-12 00:00:00+00:00,9.970000267028809,10.069999694824219,9.949999809265137,10.039999961853027,561500
2025-08-13 00:00:00+00:00,10.069999694824219,10.149999618530273,10.029999732971191,10.130000114440918,868000
2025-08-14 00:00:00+00:00,10.069999694824219,10.130000114440918,10.029999732971191,10.109999656677246,683800
2025-08-15 00:00:00+00:00,10.130000114440918,10.149999618530273,10.039999961853027,10.0600004196167,831000
2025-08-18 00:00:00+00:00,10.09000015258789,10.119999885559082,10.010000228881836,10.029999732971191,495900
2025-08-19 00:00:00+00:00,10.029999732971191,10.239999771118164,10.029999732971191,10.210000038146973,780200
2025-08-20 00:00:00+00:00,10.25,10.329999923706055,10.210000038146973,10.270000457763672,715400
2025-08-21 00:00:00+00:00,10.199999809265137,10.220000267028809,10.0600004196167,10.069999694824219,497500
2025-08-22 00:00:00+00:00,10.130000114440918,10.399999618530273,10.130000114440918,10.390000343322754,1211000
2025-08-25 00:00:00+00:00,10.350000381469727,10.380000114440918,10.279999732971191,10.279999732971191,537500
2025-08-26 00:00:00+00:00,10.25,10.380000114440918,10.220000267028809,10.359999656677246,737200
2025-08-27 00:00:00+00:00,10.319999694824219,10.390000343322754,10.289999961853027,10.359999656677246,527300
2025-08-28 00:00:00+00:00,10.390000343322754,10.449999809265137,10.3100004196167,10.449999809265137,612900
2025-08-29 00:00:00+00:00,10.479999542236328,10.609999656677246,10.4399995803833,10.59000015258789,1073500
2025-09-02 00:00:00+00:00,10.460000038146973,10.539999961853027,10.420000076293945,10.5,819400
2025-09-03 00:00:00+00:00,10.460000038146973,10.710000038146973,10.460000038146973,10.6899995803833,676900
2025-09-04 00:00:00+00:00,10.720000267028809,10.890000343322754,10.720000267028809,10.890000343322754,795100
2025-09-05 00:00:00+00:00,10.920000076293945,11.039999961853027,10.90999984741211,10.979999542236328,926600
2025-09-08 00:00:00+00:00,10.90999984741211,11.0,10.890000343322754,10.989999771118164,744000
2025-09-09 00:00:00+00:00,10.890000343322754,11.050000190734863,10.890000343322754,11.020000457763672,629900
2025-09-10 00:00:00+00:00,11.050000190734863,11.09000015258789,10.960000038146973,11.020000457763672,563100
2025-09-11 00:00:00+00:00,11.010000228881836,11.109999656677246,10.960000038146973,11.0,905100
2025-09-12 00:00:00+00:00,10.970000267028809,11.020000457763672,10.779999732971191,10.84000015258789,587800
2025-09-15 00:00:00+00:00,10.880000114440918,10.880000114440918,10.729999542236328,10.770000457763672,1008300
2025-09-16 00:00:00+00:00,10.760000228881836,10.800000190734863,10.470000267028809,10.520000457763672,839900
2025-09-17 00:00:00+00:00,10.479999542236328,10.710000038146973,10.479999542236328,10.510000228881836,969600
2025-09-18 00:00:00+00:00,10.529999732971191,10.699999809265137,10.489999771118164,10.670000076293945,896900
2025-09-19 00:00:00+00:00,10.6899995803833,10.729999542236328,10.529999732971191,10.550000190734863,1770700
2025-09-22 00:00:00+00:00,10.539999961853027,10.550000190734863,10.380000114440918,10.489999771118164,800200
2025-09-23 00:00:00+00:00,10.479999542236328,10.619999885559082,10.4399995803833,10.5,1088700
2025-09-24 00:00:00+00:00,10.460000038146973,10.510000228881836,10.420000076293945,10.449999809265137,816600
2025-09-25 00:00:00+00:00,10.420000076293945,10.430000305175781,10.270000457763672,10.279999732971191,891900
2025-09-26 00:00:00+00:00,10.34000015258789,10.359999656677246,10.170000076293945,10.239999771118164,587500
