"('date', '')","('open', 'ASB')","('high', 'ASB')","('low', 'ASB')","('close', 'ASB')","('volume', 'ASB')"
2024-06-18 00:00:00+00:00,19.25063867741963,19.546654935069352,19.24108953087435,19.441617965698242,759500
2024-06-20 00:00:00+00:00,19.327030861039088,19.57530321797098,19.269737800612823,19.489362716674805,1289700
2024-06-21 00:00:00+00:00,19.412973518313446,19.45117011038205,19.260190792666528,19.374778747558594,2335000
2024-06-24 00:00:00+00:00,19.441620162256893,19.96681053239007,19.35567965495311,19.77583122253418,959900
2024-06-25 00:00:00+00:00,19.68989355115049,19.75673576665028,19.221994400024414,19.221994400024414,1286600
2024-06-26 00:00:00+00:00,19.08830546839308,19.16469681399758,18.935522777184087,19.097854614257812,1372400
2024-06-27 00:00:00+00:00,19.116956182679097,19.393874174967298,19.00236823397503,19.38432502746582,973300
2024-06-28 00:00:00+00:00,19.546656442085528,20.26282609637565,19.546656442085528,20.19598388671875,2944300
2024-07-01 00:00:00+00:00,20.19598250586023,20.281923004204128,19.84267318716952,19.890417098999023,1166600
2024-07-02 00:00:00+00:00,19.833125916065857,19.995457781476013,19.814027621002623,19.92861557006836,787000
2024-07-03 00:00:00+00:00,20.052752292088556,20.052752292088556,19.62304972873257,19.632598876953125,637200
2024-07-05 00:00:00+00:00,19.575305262473194,19.603952706335125,19.30793458370305,19.432071685791016,965200
2024-07-08 00:00:00+00:00,19.613499953753994,19.72808607547092,19.384324067693008,19.39387321472168,973000
2024-07-09 00:00:00+00:00,19.279289485057127,19.775832442960994,19.231543743989782,19.651697158813477,857600
2024-07-10 00:00:00+00:00,19.651697393811823,20.033654220349145,19.632599097156504,20.024105072021484,927400
2024-07-11 00:00:00+00:00,20.453804683393322,20.76891924739785,20.20553232670588,20.635234832763672,1408700
2024-07-12 00:00:00+00:00,20.797565460205078,20.912151574178818,20.587487882397483,20.797565460205078,1015600
2024-07-15 00:00:00+00:00,21.112681945154158,21.57103008578291,21.0362905883827,21.322757720947266,1135900
2024-07-16 00:00:00+00:00,21.504186948826497,22.43043233739696,21.399148154803314,22.401784896850586,1852600
2024-07-17 00:00:00+00:00,21.7524593029545,22.650057250978588,21.7524593029545,22.401784896850586,1619900
2024-07-18 00:00:00+00:00,22.163065527976983,22.621415549532664,21.800206991447325,21.876598358154297,2043200
2024-07-19 00:00:00+00:00,21.800204146719103,22.18216093041208,21.723812789980506,21.867046356201172,1559500
2024-07-22 00:00:00+00:00,21.867047670991884,22.334944986813046,21.599678816987627,22.2108097076416,1109900
2024-07-23 00:00:00+00:00,22.096222915263372,22.81239264834733,22.096222915263372,22.611865997314453,1082300
2024-07-24 00:00:00+00:00,22.573667410147074,22.72645012733855,22.048477047465596,22.105770111083984,2070400
2024-07-25 00:00:00+00:00,22.163063777474655,23.117956696548553,22.096221564549673,22.850587844848633,3558100
2024-07-26 00:00:00+00:00,22.134416296318467,23.05111254739909,22.000731881697597,22.86968421936035,2803400
2024-07-29 00:00:00+00:00,23.07021231059759,23.07021231059759,21.86704703844138,22.01028060913086,2653300
2024-07-30 00:00:00+00:00,22.15351676940918,22.306299492951556,21.895695240438773,22.15351676940918,1833500
2024-07-31 00:00:00+00:00,22.124867730410916,22.38268924079078,21.886144514425176,21.943437576293945,2001800
2024-08-01 00:00:00+00:00,21.886145099106027,21.99118389976618,20.82621340899328,21.074485778808594,1964100
2024-08-02 00:00:00+00:00,20.377413074247833,20.539744927693263,19.794927866947134,20.20553207397461,2315800
2024-08-05 00:00:00+00:00,19.3174839162076,19.661245960579965,18.868684885965486,19.298385620117188,2879700
2024-08-06 00:00:00+00:00,19.212447030255166,19.623049470451853,19.040566007175087,19.27928924560547,1573200
2024-08-07 00:00:00+00:00,19.594404023348947,19.747186751610577,19.097859245841754,19.164701461791992,1242500
2024-08-08 00:00:00+00:00,19.508460039309806,19.556203950402384,19.31748075231257,19.518009185791016,842900
2024-08-09 00:00:00+00:00,19.47026521903289,19.603951460579587,19.355679093494153,19.594402313232422,956500
2024-08-12 00:00:00+00:00,19.785381053519473,20.06230088024359,19.35568032347294,19.432071685791016,1175000
2024-08-13 00:00:00+00:00,19.661248198890142,19.756737868899343,19.250643892770363,19.67079734802246,1214800
2024-08-14 00:00:00+00:00,19.79493185759265,19.79493185759265,19.393876716540515,19.565757751464844,932700
2024-08-15 00:00:00+00:00,20.062299331977407,20.46335440852516,19.947711386686507,20.272375106811523,1094400
2024-08-16 00:00:00+00:00,20.18643336300262,20.625685001432775,20.18643336300262,20.472902297973633,892300
2024-08-19 00:00:00+00:00,20.530195772642646,20.797566419773187,20.48245185983633,20.78801727294922,994000
2024-08-20 00:00:00+00:00,20.70207857829175,20.70207857829175,20.272376040306096,20.301023483276367,731400
2024-08-21 00:00:00+00:00,20.492000718735696,20.492000718735696,20.148240513917347,20.41560935974121,861500
2024-08-22 00:00:00+00:00,20.377414413842494,20.663881552254303,20.377414413842494,20.54929542541504,1078400
2024-08-23 00:00:00+00:00,20.759371407407077,21.90524361482664,20.721176638527048,21.523286819458008,1495200
2024-08-26 00:00:00+00:00,21.73336168252542,21.790654744079497,21.418247112007606,21.45644187927246,2003300
2024-08-27 00:00:00+00:00,21.370504233309163,21.60922747989861,21.217721501197026,21.446895599365234,1188600
2024-08-28 00:00:00+00:00,21.341856423464677,21.828852015185312,21.341856423464677,21.6187744140625,1078200
2024-08-29 00:00:00+00:00,21.867047612570236,21.886145908180577,21.475541659126794,21.685617446899414,870800
2024-08-30 00:00:00+00:00,21.80020415934415,21.924339431123656,21.551931794471532,21.84794807434082,934200
2024-09-03 00:00:00+00:00,21.63583416111023,21.89615696509831,21.40443509145619,21.61655044555664,927600
2024-09-04 00:00:00+00:00,21.55870066762776,21.799741589800714,21.32730160302128,21.385150909423828,852400
2024-09-05 00:00:00+00:00,21.626194010408476,21.626194010408476,21.009129775956087,21.038053512573242,1323200
2024-09-06 00:00:00+00:00,21.144111256153487,21.288735450337203,20.411346588093405,20.488479614257812,1790600
2024-09-09 00:00:00+00:00,20.46919262537505,20.797008393912055,20.420985181353302,20.633100509643555,1305100
2024-09-10 00:00:00+00:00,20.594535810471555,20.61381768551422,19.91962053108118,20.257078170776367,1132800
2024-09-11 00:00:00+00:00,20.02567985581238,20.141378466308346,19.476106858465922,19.803922653198242,1401400
2024-09-12 00:00:00+00:00,19.909980889494793,19.9871139152368,19.640016218895955,19.736431121826172,1320000
2024-09-13 00:00:00+00:00,20.00639360823903,20.54632467985575,19.967826183625537,20.50775909423828,1539600
2024-09-16 00:00:00+00:00,20.623459559722917,20.806651165252337,20.363136775966172,20.59453582763672,945800
2024-09-17 00:00:00+00:00,20.845219128749633,21.173033081121986,20.57525264203543,20.739160537719727,705200
2024-09-18 00:00:00+00:00,20.710236449916067,21.423717388433133,20.507762949619064,20.758445739746094,1130600
2024-09-19 00:00:00+00:00,21.279092106098194,21.51049116843092,20.883785144738585,21.394792556762695,1168200
2024-09-20 00:00:00+00:00,21.240527916854056,21.28873536839761,20.90307023905998,20.91271209716797,3139900
2024-09-23 00:00:00+00:00,20.97055938315354,21.076617973110345,20.642743595101784,20.748802185058594,860400
2024-09-24 00:00:00+00:00,20.8162921071192,20.91270883415881,20.517401908392912,20.633100509643555,1243700
2024-09-25 00:00:00+00:00,20.60417799364688,20.65238544051093,20.33421150981803,20.411344528198242,1048900
2024-09-26 00:00:00+00:00,20.719875964303068,20.825934550936708,20.478835059405643,20.690950393676758,1066900
2024-09-27 00:00:00+00:00,20.980203013468472,21.057336038411517,20.584896030760817,20.67167091369629,1232800
2024-09-30 00:00:00+00:00,20.507764625072426,20.980204670026108,20.498122766318694,20.768089294433594,984000
2024-10-01 00:00:00+00:00,20.67166902751118,20.67166902751118,19.8328458486721,19.90997886657715,1049100
2024-10-02 00:00:00+00:00,19.803922325087793,20.093170685531703,19.803922325087793,19.90033721923828,854500
2024-10-03 00:00:00+00:00,19.736428908697143,19.977469816986538,19.582162874511624,19.919620513916016,720000
2024-10-04 00:00:00+00:00,20.35349469139611,20.527044437957862,20.208868676597206,20.266719818115234,904300
2024-10-07 00:00:00+00:00,20.141379028950734,20.478836690483856,20.141379028950734,20.44991111755371,1032600
2024-10-08 00:00:00+00:00,20.32456886431162,20.546326053678843,20.16066097673668,20.363136291503906,976700
2024-10-09 00:00:00+00:00,20.237796819474383,20.797011718915446,20.237796819474383,20.488479614257812,869700
2024-10-10 00:00:00+00:00,20.334211619347933,20.66202740897866,20.21851117165629,20.575252532958984,1545200
2024-10-11 00:00:00+00:00,20.700594302665344,21.269451041735465,20.671670568167897,21.10554313659668,1240400
2024-10-14 00:00:00+00:00,21.124826324737796,21.38515096269214,20.931992850920587,21.298376083374023,1073000
2024-10-15 00:00:00+00:00,21.414073636372382,22.127556350777606,21.298375029006706,21.597265243530273,1514700
2024-10-16 00:00:00+00:00,21.85759040838283,22.252897364804262,21.693682511403487,22.079347610473633,1281500
2024-10-17 00:00:00+00:00,22.127555063328042,22.38787783425253,22.00221276714579,22.330028533935547,1060600
2024-10-18 00:00:00+00:00,22.33967144198689,22.349313298992904,21.963648213733407,22.031139373779297,1364400
2024-10-21 00:00:00+00:00,21.98293010191522,22.011855672950574,21.192316216910694,21.26944923400879,1314500
2024-10-22 00:00:00+00:00,21.30801835268459,21.65511603766748,21.115184875141395,21.61655044555664,1115800
2024-10-23 00:00:00+00:00,21.481567211863933,21.684040699678192,21.394792334516033,21.655115127563477,2197900
2024-10-24 00:00:00+00:00,21.78045649541164,21.905796957845972,21.317658395505557,21.867231369018555,2383000
2024-10-25 00:00:00+00:00,23.168853363938286,23.332761259359263,21.973290648689595,22.0889892578125,2196900
2024-10-28 00:00:00+00:00,22.33002843824447,22.985659969014396,22.060061972928587,22.927810668945312,1480300
2024-10-29 00:00:00+00:00,22.841038857730197,22.889246307743335,22.667489095288754,22.7060546875,1084200
2024-10-30 00:00:00+00:00,22.78318890183141,23.438820554660474,22.686773996765375,23.15921401977539,1657500
2024-10-31 00:00:00+00:00,23.29419481396082,23.29419481396082,22.850680395267748,22.889245986938477,1766600
2024-11-01 00:00:00+00:00,23.06279585650584,23.159212594635147,22.67713074298494,22.715696334838867,1068300
2024-11-04 00:00:00+00:00,22.61927779194044,22.686770790543182,22.185405263471292,22.542144775390625,1151700
2024-11-05 00:00:00+00:00,22.551786717261262,23.149568977020643,22.551786717261262,23.130285263061523,1011000
2024-11-06 00:00:00+00:00,24.750083230301893,27.170134433584597,24.750083230301893,27.131567001342773,5195800
2024-11-07 00:00:00+00:00,26.591633305636957,26.66876632382242,25.887794284820064,25.897436141967773,2708100
2024-11-08 00:00:00+00:00,26.01313458802355,26.109551319905012,25.588903910139056,25.820302963256836,1612200
2024-11-11 00:00:00+00:00,26.369878111855712,27.170133925958265,26.186686490122447,26.649484634399414,1436500
2024-11-12 00:00:00+00:00,26.524145488169314,26.919452486075798,26.398803168444946,26.591636657714844,1208400
2024-11-13 00:00:00+00:00,26.70733456799574,27.044790383489666,26.205969014981527,26.28310203552246,1258100
2024-11-14 00:00:00+00:00,26.456651300840267,26.466293158103607,25.463562070671195,25.714244842529297,1145200
2024-11-15 00:00:00+00:00,25.492487275158982,25.675677043534268,25.058612899541284,25.646753311157227,9644700
2024-11-18 00:00:00+00:00,25.772095112348346,25.974570444469244,25.579263476848205,25.588905334472656,4897000
2024-11-19 00:00:00+00:00,25.164670734717287,25.569619526825242,25.087537719029875,25.174312591552734,3341700
2024-11-20 00:00:00+00:00,25.16467252006301,25.627470647021397,24.875422311466806,25.59854507446289,2666300
2024-11-21 00:00:00+00:00,25.81066066607632,26.013134144478467,25.55033604613399,25.752809524536133,1758100
2024-11-22 00:00:00+00:00,25.80102096999311,26.379519560871156,25.694962373949846,26.331310272216797,1928500
2024-11-25 00:00:00+00:00,26.668766763587975,26.9676569841108,26.205968646843687,26.21561050415039,3159700
2024-11-26 00:00:00+00:00,26.080627930869838,26.1481209361315,25.743172099543305,26.06134605407715,1889200
2024-11-27 00:00:00+00:00,26.225251105450646,26.39879901167084,25.714243726646526,25.762451171875,1240700
2024-11-29 00:00:00+00:00,26.003492780191035,26.003492780191035,25.50212908365094,25.73352813720703,867900
2024-12-02 00:00:00+00:00,25.908585913287045,25.908585913287045,25.500117132898218,25.607097625732422,1299800
2024-12-03 00:00:00+00:00,25.607097772562224,25.733527747106365,25.159728172656717,25.237531661987305,2374400
2024-12-04 00:00:00+00:00,25.247255718487718,25.451491039313265,24.994395766961272,25.393138885498047,1453200
2024-12-05 00:00:00+00:00,25.694625737992826,25.81133189406562,25.315333976973726,25.34450912475586,2753400
2024-12-06 00:00:00+00:00,25.539019308623597,25.539019308623597,25.07219838438684,25.295883178710938,1279600
2024-12-09 00:00:00+00:00,25.373688142888966,25.626549955313028,25.13055199882524,25.15972900390625,1604000
2024-12-10 00:00:00+00:00,25.256980604537322,25.869684693060034,24.93604098601925,25.286157608032227,2904900
2024-12-11 00:00:00+00:00,25.54874610900879,25.889137076972535,25.47094261818692,25.54874610900879,1751000
2024-12-12 00:00:00+00:00,25.509843889049783,25.665450873456415,25.120826428033205,25.15000343322754,956800
2024-12-13 00:00:00+00:00,25.169452278632548,25.2472557688686,24.68318000091183,24.848512649536133,1012900
2024-12-16 00:00:00+00:00,24.848512794139147,25.111100270832,24.51784749496627,25.013845443725586,1382600
2024-12-17 00:00:00+00:00,24.760982454960054,25.03329558688135,24.216358046098904,24.41086769104004,1372600
2024-12-18 00:00:00+00:00,24.537296739529072,24.819335528595133,23.107657024383602,23.234086990356445,1723100
2024-12-19 00:00:00+00:00,23.58420368519059,23.95376977210692,22.952050142975573,23.049304962158203,1765400
2024-12-20 00:00:00+00:00,22.796443955773995,23.613381496943777,22.796443955773995,23.331342697143555,3423800
2024-12-23 00:00:00+00:00,23.078480048941415,23.62310629294422,23.078480048941415,23.593929290771484,952500
2024-12-24 00:00:00+00:00,23.593930078347594,23.7398113841181,23.418871769430407,23.700910568237305,240600
2024-12-26 00:00:00+00:00,23.47722435813662,23.885693134892918,23.379971389132034,23.837066650390625,770400
2024-12-27 00:00:00+00:00,23.584205776831798,23.856518923697852,23.20491398886035,23.38969612121582,908100
2024-12-30 00:00:00+00:00,23.204915358952377,23.428600177630724,22.952053533714462,23.263267517089844,759300
2024-12-31 00:00:00+00:00,23.389695780479826,23.53557894755739,23.195187982678952,23.24381446838379,1481100
2025-01-02 00:00:00+00:00,23.38969702973118,23.603658030215858,22.89370091310964,22.95205307006836,1537000
2025-01-03 00:00:00+00:00,22.98122569625503,23.399420127641655,22.621385270397766,23.3702449798584,1155100
2025-01-06 00:00:00+00:00,23.467498682082212,23.98294795054215,23.350794377324682,23.477224349975586,1286700
2025-01-07 00:00:00+00:00,23.5744788684528,23.681459358912193,22.922873967891995,23.14655876159668,1253700
2025-01-08 00:00:00+00:00,22.95205155584795,23.360520337574233,22.86452239869364,23.272991180419922,1096700
2025-01-10 00:00:00+00:00,22.767266880161447,22.874247370087915,22.368523778593726,22.62138557434082,1550000
2025-01-13 00:00:00+00:00,22.44632785511252,23.341068903963723,22.38797570224743,23.282716751098633,1830100
2025-01-14 00:00:00+00:00,23.496675840679206,24.031574593471078,23.40914668404323,24.002399444580078,1283100
2025-01-15 00:00:00+00:00,24.906866761201297,25.004119733161428,24.449769631069913,24.66373062133789,1306800
2025-01-16 00:00:00+00:00,24.48867201222002,24.663730327634067,24.177458053697947,24.333065032958984,1003000
2025-01-17 00:00:00+00:00,24.527571260733183,24.692903897495864,24.255259991934466,24.478944778442383,2619200
