"('date', '')","('open', 'ASR')","('high', 'ASR')","('low', 'ASR')","('close', 'ASR')","('volume', 'ASR')"
2025-01-28 00:00:00+00:00,252.35965646084622,260.59883236668804,250.2859555996166,260.0526428222656,86600
2025-01-29 00:00:00+00:00,258.4048023846066,258.9880298570987,251.73014761961153,257.8030700683594,33300
2025-01-30 00:00:00+00:00,256.6181061606751,266.6810117815634,254.59994815695754,264.58880615234375,41400
2025-01-31 00:00:00+00:00,262.8391607893936,262.8391607893936,251.52648569150907,254.09080505371094,34000
2025-02-03 00:00:00+00:00,246.249695210632,255.72013538877005,244.03713739587005,252.2393035888672,65500
2025-02-04 00:00:00+00:00,254.95174525877763,259.2657470485295,248.74923232201272,252.32261657714844,58500
2025-02-05 00:00:00+00:00,253.97972530588706,255.08137096456315,245.79609202120116,247.0550994873047,49200
2025-02-06 00:00:00+00:00,248.5177965622242,260.552556139055,247.08286596936904,258.2011413574219,110500
2025-02-07 00:00:00+00:00,261.1727933403543,261.1727933403543,249.79530887484958,252.1837615966797,54000
2025-02-10 00:00:00+00:00,254.7480757821022,255.72936928298412,251.16542502394475,253.00765991210938,39500
2025-02-11 00:00:00+00:00,254.026005868175,261.10799361476705,250.16564097470803,260.1452331542969,51200
2025-02-12 00:00:00+00:00,259.4601359062138,267.458635434488,256.71992177226906,265.7644958496094,71500
2025-02-13 00:00:00+00:00,265.3571967129927,267.2920123040513,264.42217945663464,267.2549743652344,45700
2025-02-14 00:00:00+00:00,265.6534097178303,270.1988489895295,260.3118384146533,262.0892639160156,54500
2025-02-18 00:00:00+00:00,262.83916873417894,265.755277983661,262.19113190021795,264.94061279296875,24200
2025-02-19 00:00:00+00:00,264.9406059680817,264.9406059680817,260.4136712984645,262.8021240234375,53200
2025-02-20 00:00:00+00:00,263.6445673475393,266.19038194233525,261.81157066868457,265.8663635253906,36500
2025-02-21 00:00:00+00:00,266.6162062381672,266.6162062381672,252.63736477465156,253.20208740234375,41200
2025-02-24 00:00:00+00:00,251.59127205865343,252.58183214510478,248.05492565224827,250.322998046875,26500
2025-02-25 00:00:00+00:00,251.80419631658768,251.8967770390969,242.3985655933853,249.8508758544922,51000
2025-02-26 00:00:00+00:00,248.8510580566287,256.40518760353757,248.00862147983446,253.5353546142578,59800
2025-02-27 00:00:00+00:00,251.64680428876488,252.93361134270586,242.90774353552646,245.19432067871094,32000
2025-02-28 00:00:00+00:00,249.5361009873838,251.48944974216565,245.80532663045062,250.71182250976562,67800
2025-03-03 00:00:00+00:00,252.60960243130071,253.239106160399,244.1667601182837,245.31468200683594,38700
2025-03-04 00:00:00+00:00,244.13898902655617,247.40688804541475,236.89961137799747,244.52781677246094,33300
2025-03-05 00:00:00+00:00,248.60110277377834,249.73051976641023,245.38874669035008,249.2028350830078,50800
2025-03-06 00:00:00+00:00,248.41595130943372,250.0730530520262,246.55518327304958,248.80477905273438,28600
2025-03-07 00:00:00+00:00,249.16580478068948,249.16580478068948,241.21360935386414,246.6570281982422,32700
2025-03-10 00:00:00+00:00,246.41632317565382,248.76773794647306,234.65003927703947,236.9921875,34700
2025-03-11 00:00:00+00:00,236.78851754711854,239.54726485767594,235.34434868700657,237.40878295898438,46300
2025-03-12 00:00:00+00:00,240.96366605255753,240.96366605255753,237.01995889190584,239.76943969726562,44800
2025-03-13 00:00:00+00:00,240.4637572312342,241.02845162774136,237.91794266959457,239.29730224609375,30000
2025-03-14 00:00:00+00:00,242.29674020983308,266.6254674083149,242.29674020983308,264.69989013671875,93800
2025-03-17 00:00:00+00:00,266.9309698838965,275.4293550527783,266.116304697467,272.429931640625,57900
2025-03-18 00:00:00+00:00,273.9296256838605,273.9296256838605,260.0433652242021,263.7741394042969,70800
2025-03-19 00:00:00+00:00,261.91340056174,269.04166400310635,261.91340056174,265.5700988769531,40200
2025-03-20 00:00:00+00:00,262.9780284177014,267.9308006951331,262.644743449121,265.6719665527344,32400
2025-03-21 00:00:00+00:00,261.20056667337747,263.63529564947095,258.6455138320115,260.83953857421875,57100
2025-03-24 00:00:00+00:00,259.9600751877662,264.29258207303275,258.9695150692743,263.431640625,32600
2025-03-25 00:00:00+00:00,264.48699752472413,267.84744897705673,264.48699752472413,265.5516052246094,26200
2025-03-26 00:00:00+00:00,263.8204501788679,265.6904564614097,259.126887251222,260.55255126953125,73300
2025-03-27 00:00:00+00:00,258.6084622729769,260.11744042594455,255.40537277906145,259.3398132324219,53100
2025-03-28 00:00:00+00:00,259.1824299479161,259.7841622649772,254.53517150878906,254.53517150878906,41800
2025-03-31 00:00:00+00:00,252.26707694838493,256.44222183125794,248.45298841534085,253.48907470703125,77600
2025-04-01 00:00:00+00:00,250.9247169195974,259.97855767108086,250.9247169195974,258.0807800292969,56300
2025-04-02 00:00:00+00:00,254.68327361340988,262.950249228352,254.68327361340988,262.5243835449219,82200
2025-04-03 00:00:00+00:00,258.1733621033015,270.5969207902707,258.1733621033015,264.47772216796875,78300
2025-04-04 00:00:00+00:00,254.9702864848313,256.5347792760672,246.94401497324125,251.6005401611328,106100
2025-04-07 00:00:00+00:00,240.73223312651453,252.23004162946478,235.93683689237406,240.3619384765625,59100
2025-04-08 00:00:00+00:00,247.07363457718876,251.4894555439402,232.53933630451957,234.44638061523438,94700
2025-04-09 00:00:00+00:00,232.32641492737437,251.1376628617773,230.70635111144352,248.96214294433594,78200
2025-04-10 00:00:00+00:00,246.66629712919476,250.69329026572308,244.10194948631275,246.02752685546875,54600
2025-04-11 00:00:00+00:00,247.86976247803167,255.98858635759768,246.61075502307222,253.37799072265625,55700
2025-04-14 00:00:00+00:00,257.821588822246,265.76451797892486,256.0441349174039,262.0522766113281,53800
2025-04-15 00:00:00+00:00,262.75581376979596,265.6719511318396,255.05358926992594,255.4886932373047,66100
2025-04-16 00:00:00+00:00,257.2198497434104,265.63492061200446,256.04412821804317,263.6167907714844,47600
2025-04-17 00:00:00+00:00,264.0611377902514,271.54121975335784,263.87600458922014,267.7456359863281,61900
2025-04-21 00:00:00+00:00,268.1992283613609,268.4028946461679,262.3577436832623,268.29180908203125,19500
2025-04-22 00:00:00+00:00,272.04109666869044,272.3373436834663,264.90356643218547,266.6162109375,69700
2025-04-23 00:00:00+00:00,265.93116059897244,288.26026342253846,265.93116059897244,281.8725891113281,68100
2025-04-24 00:00:00+00:00,283.11309141623013,294.203566939037,282.1225313673697,290.23211669921875,87700
2025-04-25 00:00:00+00:00,287.76034378862835,298.84158078193855,287.0752973121366,296.23095703125,84100
2025-04-28 00:00:00+00:00,297.3974273349058,297.3974273349058,289.79702161605195,292.0650939941406,58500
2025-04-29 00:00:00+00:00,293.9443582553089,293.9443582553089,287.36228420113116,289.2785949707031,111800
2025-04-30 00:00:00+00:00,289.2970990851379,295.1293173020263,283.37230014620826,293.0371398925781,69800
2025-05-01 00:00:00+00:00,291.7225738826476,294.0647221666433,289.2415686355042,292.7686767578125,22700
2025-05-02 00:00:00+00:00,296.9345437885554,302.0261727545322,289.2322910087134,290.9356689453125,99100
2025-05-05 00:00:00+00:00,289.8988236902074,299.57292972697167,289.8988236902074,298.3879699707031,91200
2025-05-06 00:00:00+00:00,298.8600873339596,300.09135159118307,295.52740740098017,299.8228759765625,64400
2025-05-07 00:00:00+00:00,300.27650339207514,308.8860024236728,300.12840813172915,307.44183349609375,66100
2025-05-08 00:00:00+00:00,311.23741295269184,312.99633372454343,301.11893580011144,302.19281005859375,81100
2025-05-09 00:00:00+00:00,300.1931798318401,306.63642527069896,297.91584094054997,299.9432373046875,56800
2025-05-12 00:00:00+00:00,304.1831495027776,305.69212764880285,297.10116236964507,303.072265625,66300
2025-05-13 00:00:00+00:00,304.99781392591603,314.6626533740901,301.97061934509037,313.3388366699219,61900
2025-05-14 00:00:00+00:00,315.0792682112095,319.7728312166248,310.78377124132163,319.3284606933594,45700
2025-05-15 00:00:00+00:00,319.90241689727895,321.9483180802767,314.6441595822575,321.5132141113281,35800
2025-05-16 00:00:00+00:00,321.59656485981264,321.8650122346543,317.8565239396209,320.9300231933594,26300
2025-05-19 00:00:00+00:00,321.0225736790354,323.3462170750869,319.2729194727221,321.99462890625,57800
2025-05-20 00:00:00+00:00,321.23551606070777,322.6056373660928,314.5053181570692,315.46807861328125,47500
2025-05-21 00:00:00+00:00,316.5419518252011,321.00407728626493,315.5699248240655,320.31903076171875,43500
2025-05-22 00:00:00+00:00,318.55082938516955,319.31919005440545,314.15351345160235,316.9955749511719,45300
2025-05-23 00:00:00+00:00,313.07036612989106,321.79095018761404,313.07036612989106,320.24493408203125,31200
2025-05-27 00:00:00+00:00,322.5037651733605,333.2702502790307,319.1525521769329,320.6059875488281,75600
2025-05-28 00:00:00+00:00,325.07000732421875,325.07000732421875,317.3399963378906,320.04998779296875,56300
2025-05-29 00:00:00+00:00,324.0,324.0,317.6600036621094,318.0,68700
2025-05-30 00:00:00+00:00,316.5,322.42999267578125,312.1700134277344,322.0199890136719,103900
2025-06-02 00:00:00+00:00,322.1199951171875,327.75,318.05999755859375,326.0299987792969,80300
2025-06-03 00:00:00+00:00,326.0299987792969,326.07000732421875,322.17999267578125,325.5899963378906,282200
2025-06-04 00:00:00+00:00,323.010009765625,328.44000244140625,320.80999755859375,322.3699951171875,85800
2025-06-05 00:00:00+00:00,324.29998779296875,326.2300109863281,321.1400146484375,325.5299987792969,92800
2025-06-06 00:00:00+00:00,324.760009765625,324.760009765625,315.1300048828125,323.8999938964844,59000
2025-06-09 00:00:00+00:00,326.1400146484375,326.1400146484375,318.0899963378906,318.8999938964844,38100
2025-06-10 00:00:00+00:00,319.6000061035156,323.3699951171875,318.80999755859375,321.3299865722656,107200
2025-06-11 00:00:00+00:00,322.8999938964844,326.7900085449219,319.8500061035156,321.489990234375,41200
2025-06-12 00:00:00+00:00,321.2200012207031,321.2200012207031,315.3999938964844,318.5299987792969,259100
2025-06-13 00:00:00+00:00,315.0299987792969,317.6499938964844,312.20001220703125,314.0299987792969,47800
2025-06-16 00:00:00+00:00,316.9100036621094,316.9100036621094,312.2300109863281,313.07000732421875,54600
2025-06-17 00:00:00+00:00,312.0,312.70001220703125,307.5,310.04998779296875,57600
2025-06-18 00:00:00+00:00,309.7699890136719,310.6600036621094,304.260009765625,306.70001220703125,155400
2025-06-20 00:00:00+00:00,307.0,307.0,300.0,300.9100036621094,89700
2025-06-23 00:00:00+00:00,302.989990234375,303.57000732421875,298.760009765625,301.8299865722656,168200
2025-06-24 00:00:00+00:00,304.69000244140625,307.239990234375,301.010009765625,306.5899963378906,133800
2025-06-25 00:00:00+00:00,308.0,312.4800109863281,303.0,309.95001220703125,138200
2025-06-26 00:00:00+00:00,312.8299865722656,314.1300048828125,308.1099853515625,313.2699890136719,158300
2025-06-27 00:00:00+00:00,313.760009765625,316.4599914550781,311.7099914550781,312.5,118400
2025-06-30 00:00:00+00:00,312.489990234375,319.42999267578125,311.0,318.8699951171875,70200
2025-07-01 00:00:00+00:00,319.95001220703125,320.8800048828125,316.0799865722656,319.0899963378906,102700
2025-07-02 00:00:00+00:00,318.6499938964844,321.3399963378906,317.6400146484375,321.3399963378906,82800
2025-07-03 00:00:00+00:00,322.6499938964844,326.0,316.9700012207031,318.6000061035156,80400
2025-07-07 00:00:00+00:00,319.3599853515625,325.0,315.75,316.0899963378906,102600
2025-07-08 00:00:00+00:00,314.4599914550781,316.80999755859375,303.989990234375,305.7900085449219,88400
2025-07-09 00:00:00+00:00,307.0,309.8500061035156,300.44000244140625,303.5400085449219,135300
2025-07-10 00:00:00+00:00,303.1000061035156,314.0,302.6099853515625,313.7099914550781,106000
2025-07-11 00:00:00+00:00,312.010009765625,312.010009765625,303.92999267578125,308.30999755859375,121400
2025-07-14 00:00:00+00:00,308.0,309.0,303.67999267578125,304.6600036621094,102700
2025-07-15 00:00:00+00:00,307.8299865722656,309.1400146484375,302.2200012207031,305.239990234375,125200
2025-07-16 00:00:00+00:00,304.2699890136719,312.55999755859375,303.8399963378906,312.3299865722656,71800
2025-07-17 00:00:00+00:00,312.1300048828125,316.2699890136719,311.010009765625,314.82000732421875,91700
2025-07-18 00:00:00+00:00,317.1499938964844,317.1499938964844,308.29998779296875,312.0,34500
2025-07-21 00:00:00+00:00,314.4599914550781,314.4599914550781,306.79998779296875,308.489990234375,112800
2025-07-22 00:00:00+00:00,310.8699951171875,310.8699951171875,298.3299865722656,301.510009765625,94600
2025-07-23 00:00:00+00:00,298.20001220703125,311.57000732421875,294.6400146484375,305.989990234375,80100
2025-07-24 00:00:00+00:00,306.0199890136719,310.0,305.0400085449219,305.0400085449219,43100
2025-07-25 00:00:00+00:00,307.0199890136719,307.0199890136719,300.3900146484375,303.54998779296875,54400
2025-07-28 00:00:00+00:00,301.7699890136719,303.75,298.7799987792969,301.3599853515625,25700
2025-07-29 00:00:00+00:00,301.3900146484375,304.79998779296875,298.19000244140625,304.4200134277344,40100
2025-07-30 00:00:00+00:00,304.3999938964844,306.2300109863281,299.30999755859375,301.05999755859375,37000
2025-07-31 00:00:00+00:00,305.0899963378906,305.4200134277344,300.8299865722656,303.30999755859375,42100
2025-08-01 00:00:00+00:00,301.32000732421875,305.55999755859375,299.3500061035156,304.0299987792969,29000
2025-08-04 00:00:00+00:00,307.55999755859375,307.55999755859375,300.510009765625,302.739990234375,25300
2025-08-05 00:00:00+00:00,302.739990234375,308.1099853515625,302.7300109863281,308.1099853515625,88800
2025-08-06 00:00:00+00:00,308.1199951171875,316.4100036621094,307.0400085449219,315.2699890136719,115200
2025-08-07 00:00:00+00:00,316.44000244140625,316.44000244140625,310.9599914550781,311.6199951171875,52600
2025-08-08 00:00:00+00:00,313.0,314.6499938964844,310.6000061035156,310.9800109863281,53500
2025-08-11 00:00:00+00:00,311.3299865722656,314.0799865722656,310.760009765625,312.8299865722656,62900
2025-08-12 00:00:00+00:00,313.55999755859375,330.7200012207031,313.0299987792969,325.1300048828125,88700
2025-08-13 00:00:00+00:00,325.9800109863281,328.8999938964844,321.8999938964844,322.0299987792969,92900
2025-08-14 00:00:00+00:00,319.5400085449219,323.45001220703125,317.0,319.3399963378906,97700
2025-08-15 00:00:00+00:00,319.0,327.70001220703125,319.0,327.29998779296875,47700
2025-08-18 00:00:00+00:00,326.9599914550781,329.5799865722656,321.5199890136719,326.989990234375,74600
2025-08-19 00:00:00+00:00,324.8999938964844,329.2799987792969,323.8800048828125,327.3900146484375,113800
2025-08-20 00:00:00+00:00,329.3699951171875,330.0,320.760009765625,321.07000732421875,122800
2025-08-21 00:00:00+00:00,324.2200012207031,329.79998779296875,322.260009765625,329.5,105100
2025-08-22 00:00:00+00:00,330.07000732421875,332.4599914550781,324.3999938964844,329.510009765625,92100
2025-08-25 00:00:00+00:00,328.9800109863281,329.07000732421875,322.07000732421875,322.9700012207031,103600
2025-08-26 00:00:00+00:00,321.2300109863281,326.5799865722656,320.07000732421875,326.4700012207031,70600
2025-08-27 00:00:00+00:00,325.69000244140625,328.79998779296875,320.54998779296875,328.79998779296875,85600
2025-08-28 00:00:00+00:00,328.7799987792969,331.94000244140625,325.2699890136719,326.6600036621094,80300
2025-08-29 00:00:00+00:00,326.1199951171875,329.9200134277344,325.4599914550781,325.7099914550781,93700
2025-09-02 00:00:00+00:00,323.6400146484375,332.239990234375,323.6400146484375,332.239990234375,72500
2025-09-03 00:00:00+00:00,330.6400146484375,333.92999267578125,329.4200134277344,331.6600036621094,77100
2025-09-04 00:00:00+00:00,331.25,336.2200012207031,328.25,335.5199890136719,79800
2025-09-05 00:00:00+00:00,336.4200134277344,344.04998779296875,333.80999755859375,339.04998779296875,142700
2025-09-08 00:00:00+00:00,342.7799987792969,342.7799987792969,336.2300109863281,338.6000061035156,71700
2025-09-09 00:00:00+00:00,336.29998779296875,344.1000061035156,336.29998779296875,340.9800109863281,108700
2025-09-10 00:00:00+00:00,339.54998779296875,345.25,335.0299987792969,336.95001220703125,90200
2025-09-11 00:00:00+00:00,337.25,349.260009765625,337.1600036621094,346.4800109863281,82200
2025-09-12 00:00:00+00:00,347.510009765625,351.25,344.7900085449219,346.4599914550781,137800
2025-09-15 00:00:00+00:00,346.5,347.2200012207031,340.3699951171875,343.19000244140625,162900
2025-09-16 00:00:00+00:00,342.9200134277344,343.70001220703125,336.4100036621094,337.260009765625,69300
2025-09-17 00:00:00+00:00,341.04998779296875,341.1000061035156,332.5,337.70001220703125,169500
2025-09-18 00:00:00+00:00,336.04998779296875,339.75,334.5199890136719,337.79998779296875,88500
2025-09-19 00:00:00+00:00,339.8800048828125,341.1400146484375,335.75,335.75,65900
2025-09-22 00:00:00+00:00,337.7900085449219,342.0400085449219,333.4200134277344,342.0400085449219,78800
2025-09-23 00:00:00+00:00,342.0,344.30999755859375,338.3399963378906,343.2300109863281,82000
2025-09-24 00:00:00+00:00,341.5400085449219,341.5400085449219,331.80999755859375,333.3699951171875,91500
2025-09-25 00:00:00+00:00,330.2200012207031,342.07000732421875,330.2200012207031,336.3500061035156,87000
2025-09-26 00:00:00+00:00,337.9599914550781,342.0,334.8599853515625,339.8599853515625,63100
