"('date', '')","('open', 'BCBP')","('high', 'BCBP')","('low', 'BCBP')","('close', 'BCBP')","('volume', 'BCBP')"
2024-06-05 00:00:00+00:00,8.97974827376065,9.173755210821815,8.952032367719942,9.118324279785156,27200
2024-06-06 00:00:00+00:00,9.099848058638402,9.266139092738076,8.998224830030228,9.136801719665527,33400
2024-06-07 00:00:00+00:00,9.146039291815494,9.1552779271493,8.887363669782234,8.988986015319824,39700
2024-06-10 00:00:00+00:00,8.988985668716786,9.127562550246266,8.831933279321602,9.062893867492676,44500
2024-06-11 00:00:00+00:00,9.025940321525034,9.219946372212462,8.933555732683153,9.210708618164062,29300
2024-06-12 00:00:00+00:00,9.404715777559556,9.543291783132203,9.11832425005273,9.182992935180664,40800
2024-06-13 00:00:00+00:00,9.201470796898601,9.32157042059741,8.961271549500982,8.998225212097168,22700
2024-06-14 00:00:00+00:00,8.933554669826131,8.970508324757429,8.785740050100944,8.86888599395752,38400
2024-06-17 00:00:00+00:00,8.887364325053111,9.275378227233887,8.868887934067981,9.275378227233887,35700
2024-06-18 00:00:00+00:00,9.19223160047086,9.303092581499417,9.118324279785156,9.118324279785156,42200
2024-06-20 00:00:00+00:00,9.072131734901241,9.312330961054345,8.961270756917823,9.210708618164062,33500
2024-06-21 00:00:00+00:00,9.23842473000538,9.39547802089906,9.072132802930936,9.164517402648926,71100
2024-06-24 00:00:00+00:00,9.238424301147461,9.340046651283956,9.08137101754437,9.238424301147461,32400
2024-06-25 00:00:00+00:00,9.229185528702539,9.238424164317605,9.118324544456103,9.155278205871582,23100
2024-06-26 00:00:00+00:00,9.072132225270764,9.432431083975397,9.062894470723041,9.349285125732422,46600
2024-06-27 00:00:00+00:00,9.404715899785844,9.59872283873577,9.266139011367457,9.460145950317383,33800
2024-06-28 00:00:00+00:00,9.460146198638354,10.051405666445048,9.460146198638354,9.82044506072998,188600
2024-07-01 00:00:00+00:00,9.792730322854021,9.848160376471393,9.506338775681549,9.534053802490234,63600
2024-07-02 00:00:00+00:00,9.617199639914592,9.783491560711438,9.534053679516168,9.70958423614502,26800
2024-07-03 00:00:00+00:00,9.728059796496341,9.755775701626863,9.571006524935639,9.66339111328125,17400
2024-07-05 00:00:00+00:00,9.617199830384603,9.62643846639958,9.192232265188746,9.275378227233887,106200
2024-07-08 00:00:00+00:00,9.395477986050931,9.534054004069095,9.3215706589686,9.358524322509766,18100
2024-07-09 00:00:00+00:00,9.330808965728792,9.469384978855091,9.312331694088057,9.450907707214355,21000
2024-07-10 00:00:00+00:00,9.478624173695417,9.718823432922363,9.450908264599715,9.718823432922363,23600
2024-07-11 00:00:00+00:00,10.005213673174072,10.347035274295724,9.829683995155587,10.26388931274414,87000
2024-07-12 00:00:00+00:00,10.347034761070729,10.66114131977674,10.291604710148947,10.448657989501953,35900
2024-07-15 00:00:00+00:00,10.550280402221714,10.781241004930516,10.33779618958633,10.531803131103516,46700
2024-07-16 00:00:00+00:00,10.670379596857298,11.344784107035759,10.670379596857298,11.252400398254395,114600
2024-07-17 00:00:00+00:00,11.13230114149256,11.409454038828907,11.086108845095707,11.307830810546875,60200
2024-07-18 00:00:00+00:00,11.132301065135039,11.354023029065395,10.956770516239931,11.09534740447998,82700
2024-07-19 00:00:00+00:00,11.076870115145242,11.464883991898242,11.05839372537093,11.28935432434082,56300
2024-07-22 00:00:00+00:00,11.261638190955203,11.899089924639219,11.243161801553576,11.723559379577637,50900
2024-07-23 00:00:00+00:00,11.603460534309377,11.825182491265958,11.57574462890625,11.57574462890625,55000
2024-07-24 00:00:00+00:00,11.492598149770147,11.59422136951635,11.06763064449478,11.113822937011719,56700
2024-07-25 00:00:00+00:00,11.123061933386321,11.89908965356009,11.123061933386321,11.686605453491211,63300
2024-07-26 00:00:00+00:00,11.705082501637017,11.751274794780267,11.492598305595955,11.71432113647461,65100
2024-07-29 00:00:00+00:00,11.760514427381052,11.760514427381052,11.455646477393843,11.649653434753418,128800
2024-07-30 00:00:00+00:00,11.640415548773907,11.806706595325643,11.612699640144582,11.695845603942871,41400
2024-07-31 00:00:00+00:00,11.695843866799425,12.074619084693591,11.631175185025704,11.71432113647461,100300
2024-08-01 00:00:00+00:00,11.778991126963788,11.778991126963788,11.002963335279004,11.169255256652832,96600
2024-08-02 00:00:00+00:00,10.682412908800055,10.944557764361155,10.429630592724221,10.794760704040527,99900
2024-08-05 00:00:00+00:00,10.2517466119436,10.532616565598419,9.690007597494933,10.373456954956055,61100
2024-08-06 00:00:00+00:00,10.570066337627718,10.663689957600663,10.354733261695364,10.467081069946289,49100
2024-08-07 00:00:00+00:00,10.59815237083967,10.59815237083967,10.251746428254592,10.298558235168457,25000
2024-08-08 00:00:00+00:00,10.551340675693757,10.588789939880371,10.392181079685429,10.588789939880371,20100
2024-08-09 00:00:00+00:00,10.607515467453782,10.607515467453782,10.429631663279284,10.551342010498047,26300
2024-08-12 00:00:00+00:00,10.626239463257638,10.673050374987032,10.298557723986434,10.420268058776855,26400
2024-08-13 00:00:00+00:00,10.448355342644259,10.663689298120618,10.345370081331799,10.644964218139648,15900
2024-08-14 00:00:00+00:00,10.598152224969411,10.598152224969411,10.410905892752112,10.57006549835205,16000
2024-08-15 00:00:00+00:00,10.850935987647379,11.150530134229765,10.813486719324581,10.98200798034668,66900
2024-08-16 00:00:00+00:00,10.972645695479784,11.141166946712008,10.944558076223636,11.000732421875,35100
2024-08-19 00:00:00+00:00,10.991369245773315,11.113079576920692,10.860297268276819,11.01945686340332,19100
2024-08-20 00:00:00+00:00,10.916471229210206,10.97264557424089,10.832210158094645,10.869659423828125,81300
2024-08-21 00:00:00+00:00,10.860298212221952,11.019457821182138,10.84157313217442,10.99137020111084,17200
2024-08-22 00:00:00+00:00,11.047544733398304,11.113080728940234,10.879022581592224,11.066268920898438,121000
2024-08-23 00:00:00+00:00,11.113080302333941,12.021226129183608,11.113080302333941,11.880790710449219,55100
2024-08-26 00:00:00+00:00,11.965051978803862,11.974414518778133,11.628008575478738,11.796530723571777,101200
2024-08-27 00:00:00+00:00,11.712268894936976,11.712268894936976,11.337775355842329,11.46884822845459,51400
2024-08-28 00:00:00+00:00,11.487574871234463,11.702907948921325,11.403313791144466,11.665458679199219,38100
2024-08-29 00:00:00+00:00,11.759082299934997,11.815255758087648,11.4688497899429,11.665458679199219,25700
2024-08-30 00:00:00+00:00,11.665458431076308,11.702907700001875,11.431400277076271,11.618646621704102,27300
2024-09-03 00:00:00+00:00,11.534384022717285,11.712268696307222,11.169253922046888,11.206703186035156,56000
2024-09-04 00:00:00+00:00,11.141166431260281,11.281601842460908,10.888384119676578,11.122442245483398,56700
2024-09-05 00:00:00+00:00,11.26287740642097,11.300326672972274,11.131805419921875,11.131805419921875,35100
2024-09-06 00:00:00+00:00,11.253515572606002,11.253515572606002,11.000732357935513,11.02881908416748,160600
2024-09-09 00:00:00+00:00,11.122443001125248,11.309689335919757,10.991370120338615,11.234790802001953,39500
2024-09-10 00:00:00+00:00,11.234791441449332,11.272240710539721,11.06626928411207,11.216066360473633,36500
2024-09-11 00:00:00+00:00,11.159893355992171,11.197342626601767,10.916472650599275,11.150530815124512,55500
2024-09-12 00:00:00+00:00,11.234791441449332,11.309689979630113,11.122443634178158,11.216066360473633,14900
2024-09-13 00:00:00+00:00,11.375225487155438,11.693544707137631,11.375225487155438,11.684182167053223,22400
2024-09-16 00:00:00+00:00,11.693544384306385,11.805892183634743,11.684181844480454,11.72163200378418,18400
2024-09-17 00:00:00+00:00,11.852703993462246,12.011863599107109,11.68418184798864,11.693544387817383,35000
2024-09-18 00:00:00+00:00,11.64673258153461,12.077399592186426,11.60928331508058,11.693544387817383,55300
2024-09-19 00:00:00+00:00,12.002501670795455,12.077400207519531,11.684182443287641,12.077400207519531,29900
2024-09-20 00:00:00+00:00,11.983777058752402,11.983777058752402,11.759081456535652,11.796530723571777,111300
2024-09-23 00:00:00+00:00,11.805892321603135,11.805892321603135,11.55310999337545,11.609283447265625,16200
2024-09-24 00:00:00+00:00,11.618645092649661,11.618645092649661,11.375224430237994,11.393949508666992,26100
2024-09-25 00:00:00+00:00,11.4033132692371,11.49693599282693,11.084994044737526,11.25351619720459,31700
2024-09-26 00:00:00+00:00,11.440762656395743,11.506298652877248,11.29096558280316,11.356501579284668,24500
2024-09-27 00:00:00+00:00,11.50629819841683,11.525023278306818,11.29096513684768,11.422037124633789,12300
2024-09-30 00:00:00+00:00,11.365863786182793,11.693544651838828,11.365863786182793,11.553110122680664,23400
2024-10-01 00:00:00+00:00,11.347138549041695,11.347138549041695,11.05690695470246,11.075631141662598,33000
2024-10-02 00:00:00+00:00,11.028819270828237,11.272239949920943,11.028819270828237,11.103717803955078,23400
2024-10-03 00:00:00+00:00,11.010094897633145,11.169254501049172,10.953920552308285,11.02881908416748,20700
2024-10-04 00:00:00+00:00,11.262877649363844,11.38458799149614,11.225428382004749,11.337776184082031,21800
2024-10-07 00:00:00+00:00,11.25351588191188,11.25351588191188,11.122443001125248,11.234790802001953,24200
2024-10-08 00:00:00+00:00,11.309689082612513,11.309689082612513,11.187978744506836,11.187978744506836,26300
2024-10-09 00:00:00+00:00,11.337775036401567,11.403311917291651,11.23478978480411,11.290964126586914,14800
2024-10-10 00:00:00+00:00,11.169255372605626,11.337776636008364,11.12244356332559,11.27224063873291,16800
2024-10-11 00:00:00+00:00,11.525024140956571,11.749719759289215,11.525024140956571,11.665458679199219,43300
2024-10-14 00:00:00+00:00,11.65609568799925,11.824617841665194,11.525023695468834,11.73099422454834,25700
2024-10-15 00:00:00+00:00,11.74971803244861,12.208471742337252,11.721631307500154,11.92760181427002,92700
2024-10-16 00:00:00+00:00,12.049314149252455,12.358270853628591,12.049314149252455,12.245923042297363,39400
2024-10-17 00:00:00+00:00,12.245922383664356,12.554879071423608,12.03995096087119,12.45189380645752,98000
2024-10-18 00:00:00+00:00,12.629777355034335,12.798299506018768,12.38635666869259,12.405081748962402,60400
2024-10-21 00:00:00+00:00,12.405081497334363,12.405081497334363,11.422037124633789,11.422037124633789,39500
2024-10-22 00:00:00+00:00,11.43139948635963,11.43139948635963,11.05690682300785,11.159892082214355,32500
2024-10-23 00:00:00+00:00,11.103717989365178,11.216065790931426,11.019457807836211,11.178616523742676,22800
2024-10-24 00:00:00+00:00,11.17861633708192,11.17861633708192,10.935196550850158,11.103717803955078,27700
2024-10-25 00:00:00+00:00,11.131805499791227,11.150529686770753,10.879022279110524,10.888384819030762,15300
2024-10-28 00:00:00+00:00,10.982007144406946,11.403312497045304,10.982007144406946,11.300326347351074,27600
2024-10-29 00:00:00+00:00,11.197341523119643,11.543747465335855,11.197341523119643,11.422037124633789,31700
2024-10-30 00:00:00+00:00,11.403312738601288,11.693544328943547,11.403312738601288,11.562472343444824,41200
2024-10-31 00:00:00+00:00,11.468849062033057,11.628008671465658,11.347138719945717,11.365863800048828,40500
2024-11-01 00:00:00+00:00,11.299452647029504,11.403814251037575,11.22355379217948,11.261503219604492,22800
2024-11-04 00:00:00+00:00,11.185603845118413,11.327913965154648,11.185603845118413,11.252015113830566,18300
2024-11-05 00:00:00+00:00,11.204578700985206,11.432275248670779,11.204578700985206,11.4227876663208,25700
2024-11-06 00:00:00+00:00,12.352550414167267,12.513834796555365,12.267163979218122,12.333575248718262,201800
2024-11-07 00:00:00+00:00,12.238700545931527,12.295625134306258,11.830744464257567,12.143827438354492,45800
2024-11-08 00:00:00+00:00,12.115366388864802,12.276650772771788,12.029979953111534,12.229214668273926,29600
2024-11-11 00:00:00+00:00,12.428448583595998,12.570758697502525,12.305112729310375,12.409473419189453,46900
2024-11-12 00:00:00+00:00,12.447423191759247,12.741531914796601,12.381011924048027,12.627683639526367,52300
2024-11-13 00:00:00+00:00,12.760506472539332,12.950253602414856,12.570759342663807,12.580246925354004,45400
2024-11-14 00:00:00+00:00,12.703582785969516,12.703582785969516,12.475885325333202,12.580246925354004,48500
2024-11-15 00:00:00+00:00,12.656145344442246,12.703582351485121,12.475884898636453,12.589734077453613,29400
2024-11-18 00:00:00+00:00,12.675119510472628,12.675119510472628,12.504347553083516,12.570758819580078,28800
2024-11-19 00:00:00+00:00,12.570758697502525,12.618195703733248,12.305112729310375,12.409473419189453,64100
2024-11-20 00:00:00+00:00,12.333575636702593,12.333575636702593,12.115366655888844,12.305113792419434,20900
2024-11-21 00:00:00+00:00,12.399986673545039,12.59922138932683,12.399986673545039,12.513834953308105,21200
2024-11-22 00:00:00+00:00,12.580246790702706,12.864867934862424,12.551784042936763,12.807943344116211,24700
2024-11-25 00:00:00+00:00,12.88384190061796,13.320260737073037,12.82691821595919,12.855380058288574,53400
2024-11-26 00:00:00+00:00,12.73204465057718,12.817431085360587,12.684607641832434,12.722557067871094,19600
2024-11-27 00:00:00+00:00,12.751018795958817,12.855380395211167,12.561271667480469,12.561271667480469,42300
2024-11-29 00:00:00+00:00,12.684607186753711,12.684607186753711,12.418961214013526,12.589734077453613,20900
2024-12-02 00:00:00+00:00,12.59922055189381,12.722556406302452,12.428448595992768,12.675119400024414,31600
2024-12-03 00:00:00+00:00,12.703583231526528,12.703583231526528,12.276651043350558,12.305113792419434,37300
2024-12-04 00:00:00+00:00,12.381011986795109,12.542297270441752,12.28613797119626,12.523322105407715,25200
2024-12-05 00:00:00+00:00,12.6846063875043,12.6846063875043,12.333574005162411,12.381011009216309,24600
2024-12-06 00:00:00+00:00,12.504347841223588,12.504347841223588,12.229214281816324,12.257676124572754,14000
2024-12-09 00:00:00+00:00,12.286138147627224,12.286138147627224,12.048954010009766,12.048954010009766,42300
2024-12-10 00:00:00+00:00,11.992030167452423,12.238700979724308,11.95408074211939,12.134340286254883,32000
2024-12-11 00:00:00+00:00,12.134340011054094,12.1533151756831,11.982542313164656,12.058441162109375,57700
2024-12-12 00:00:00+00:00,12.04895400996539,12.04895400996539,11.735871020694352,11.783308029174805,31400
2024-12-13 00:00:00+00:00,11.821257023409274,11.954080461348038,11.640997483507626,11.792795181274414,30400
2024-12-16 00:00:00+00:00,11.78330827037717,12.48537311494485,11.726383678078253,12.248188972473145,97300
2024-12-17 00:00:00+00:00,12.219726699302292,12.485372676195523,11.954080722409062,12.257676124572754,143000
2024-12-18 00:00:00+00:00,12.390498933540009,12.49485962151533,11.223552582608589,11.451249122619629,116600
2024-12-19 00:00:00+00:00,11.612535132218207,11.650484557952815,11.10021743240816,11.128679275512695,38700
2024-12-20 00:00:00+00:00,11.024317883902523,11.555610715380572,11.024317883902523,11.451249122619629,128900
2024-12-23 00:00:00+00:00,11.403813743070703,11.432275586175239,11.062268006673552,11.128679275512695,43800
2024-12-24 00:00:00+00:00,11.100217276156567,11.214065551757812,11.081243015949193,11.214065551757812,11500
2024-12-26 00:00:00+00:00,11.233041509088528,11.318427948008726,11.14765507016833,11.299452781677246,23200
2024-12-27 00:00:00+00:00,11.28996384340022,11.28996384340022,10.93893145147312,11.062267303466797,36700
2024-12-30 00:00:00+00:00,11.005343714053259,11.17611566805636,10.90098212044431,11.081242561340332,49100
2024-12-31 00:00:00+00:00,11.15714101137237,11.356375704603506,11.15714101137237,11.233039855957031,40600
2025-01-02 00:00:00+00:00,11.233040571268761,11.346888845395528,10.853545419393887,10.910470008850098,46500
2025-01-03 00:00:00+00:00,10.910471360511629,11.062269078153024,10.83457250169093,11.024319648742676,21500
2025-01-06 00:00:00+00:00,10.995856301719524,11.014830561441437,10.815595858040322,10.872520446777344,39000
2025-01-07 00:00:00+00:00,10.863033133443873,10.863033133443873,10.549950149603815,10.68277359008789,35200
2025-01-08 00:00:00+00:00,10.521488171605942,10.711235295010221,10.512000589239314,10.644824028015137,42200
2025-01-10 00:00:00+00:00,10.530975790617406,10.530975790617406,10.09455695287612,10.398152351379395,55900
2025-01-13 00:00:00+00:00,10.31276563003997,10.474050907166557,10.265328624158215,10.445589065551758,39500
2025-01-14 00:00:00+00:00,10.464563324585486,10.83457088470459,10.455076647238046,10.83457088470459,34400
2025-01-15 00:00:00+00:00,11.024317866665946,11.233040147075872,10.986368443390107,11.185603141784668,63000
2025-01-16 00:00:00+00:00,11.195092095726052,11.327914641075695,10.891495767528868,11.033806800842285,51300
2025-01-17 00:00:00+00:00,11.176116836512467,11.24252901342123,10.825084404913119,11.01483154296875,40100
2025-01-21 00:00:00+00:00,11.005343758440873,11.204578459569419,10.9768810120042,11.10021686553955,43200
2025-01-22 00:00:00+00:00,11.005344298217391,11.043293723875285,10.882008438632816,10.986369132995605,43400
2025-01-23 00:00:00+00:00,10.976882635783298,11.176117366384071,10.882009514650308,11.024319648742676,45700
