"('date', '')","('open', 'AIN')","('high', 'AIN')","('low', 'AIN')","('close', 'AIN')","('volume', 'AIN')"
2025-01-27 00:00:00+00:00,79.90461445925649,81.31754408929189,79.29201301562155,80.41840362548828,158300
2025-01-28 00:00:00+00:00,80.17138650079264,80.220792638565,78.97583184222016,79.19320678710938,98800
2025-01-29 00:00:00+00:00,78.995589383662,79.76628442218089,78.52132363199306,78.71893310546875,117800
2025-01-30 00:00:00+00:00,79.83545650408956,80.2306754907055,79.20309707952133,79.3611831665039,117300
2025-01-31 00:00:00+00:00,79.18333014587932,80.60614259405949,78.86715043943026,79.78604888916016,145800
2025-02-03 00:00:00+00:00,78.67941914329083,79.96390348995354,76.82186423946268,78.76834869384766,119300
2025-02-04 00:00:00+00:00,78.42252904503532,80.55674028040076,78.42252904503532,80.527099609375,118300
2025-02-05 00:00:00+00:00,81.31754061717932,82.21667350427319,80.29982998693738,81.96965789794922,155600
2025-02-06 00:00:00+00:00,82.21667771803978,82.35500586160535,78.95607607044191,79.54891204833984,142300
2025-02-07 00:00:00+00:00,79.95402059907724,79.95402059907724,78.85727055368369,79.10428619384766,132300
2025-02-10 00:00:00+00:00,79.50938729456608,80.2800748065783,79.06475466495404,79.46986389160156,148600
2025-02-11 00:00:00+00:00,78.69917765504452,80.00341982073769,78.69917765504452,79.71688079833984,61600
2025-02-12 00:00:00+00:00,78.41264783614197,79.42046836224692,78.21503833324118,78.6201400756836,119000
2025-02-13 00:00:00+00:00,79.6971268803083,80.04294725637465,79.03511925947409,79.78604888916016,109500
2025-02-14 00:00:00+00:00,80.54685143088176,81.10017155520553,79.65760121432164,79.93425750732422,126300
2025-02-18 00:00:00+00:00,80.22079393970029,81.3867079498471,79.8453253785042,81.25825500488281,108200
2025-02-19 00:00:00+00:00,80.31960041411864,81.9597802214141,80.31960041411864,81.47563171386719,102500
2025-02-20 00:00:00+00:00,81.20886357338853,81.61396529984373,80.62590274769472,81.45587921142578,82300
2025-02-21 00:00:00+00:00,82.65142400299504,82.65142400299504,78.89678374340886,78.9461898803711,140300
2025-02-24 00:00:00+00:00,79.66747214712484,80.06269863239443,78.71893310546875,78.71893310546875,102300
2025-02-25 00:00:00+00:00,79.30190465291955,79.64772504769485,78.71894381173897,79.01536560058594,138100
2025-02-26 00:00:00+00:00,79.33153472845713,79.74651914676132,77.82967558842543,77.87908172607422,251500
2025-02-27 00:00:00+00:00,75.63618618844207,75.98200655028313,71.4962019669659,72.88936614990234,620500
2025-02-28 00:00:00+00:00,72.92889758587455,75.70535859859699,72.19773337769567,75.65595245361328,388900
2025-03-03 00:00:00+00:00,75.92271692671565,76.43651363494462,73.808263834225,74.09480285644531,353400
2025-03-04 00:00:00+00:00,72.97829259236124,72.97829259236124,70.28087880798462,70.60694122314453,221200
2025-03-05 00:00:00+00:00,70.69587520268239,72.98817991127771,70.06351580295393,72.63247680664062,226100
2025-03-06 00:00:00+00:00,71.88154653040148,72.5435465930314,70.40933552318845,71.51596069335938,142600
2025-03-07 00:00:00+00:00,71.3973991165014,73.12650850980476,71.3578757114848,72.43486022949219,245500
2025-03-10 00:00:00+00:00,71.75310007867802,73.96635792522423,71.62464713163374,72.07915496826172,302100
2025-03-11 00:00:00+00:00,72.47438158444534,74.26277980384502,71.76297539090717,73.7292251586914,309700
2025-03-12 00:00:00+00:00,73.76874480806511,74.17384648535058,71.64440907112483,71.9803466796875,280700
2025-03-13 00:00:00+00:00,71.98034811287879,72.96841056477366,71.43691828732756,71.55548095703125,250700
2025-03-14 00:00:00+00:00,72.1483162147088,74.2034879037417,72.1483162147088,73.09686279296875,405700
2025-03-17 00:00:00+00:00,71.43692719193044,73.67982592044879,71.43692719193044,73.11663055419922,377200
2025-03-18 00:00:00+00:00,72.58306741095662,73.44268446499805,72.12855958393006,73.0079345703125,295300
2025-03-19 00:00:00+00:00,73.53160673290705,74.26277838357014,72.57318493707119,73.81814575195312,303900
2025-03-20 00:00:00+00:00,72.6423551473333,73.77862858418403,72.37558157647152,72.59295654296875,325700
2025-03-21 00:00:00+00:00,71.82934250991016,72.13676927671463,69.90542839632879,70.26244354248047,846900
2025-03-24 00:00:00+00:00,71.30373302349285,72.30535918686662,70.69879116338704,72.22602081298828,665400
2025-03-25 00:00:00+00:00,71.22439274395762,72.66236479294086,71.22439274395762,72.47394561767578,368400
2025-03-26 00:00:00+00:00,72.85078826368668,73.54498763619667,72.30535400613232,72.81111907958984,177100
2025-03-27 00:00:00+00:00,72.91030178625603,72.95989016710968,71.12523356739392,71.3830795288086,159200
2025-03-28 00:00:00+00:00,71.49215935777778,71.49215935777778,68.16994217194755,68.80463409423828,249200
2025-03-31 00:00:00+00:00,68.26910706089433,69.04264488564617,67.02947329613848,68.46745300292969,316300
2025-04-01 00:00:00+00:00,68.14018705774893,69.88559349615308,67.67408355719863,69.61782836914062,249200
2025-04-02 00:00:00+00:00,68.36828574937385,70.94672253979502,68.36828574937385,70.35169982910156,130400
2025-04-03 00:00:00+00:00,67.03939354685065,67.40632787083624,64.09402246454853,64.64938354492188,228800
2025-04-04 00:00:00+00:00,61.78334531406671,62.15027584463522,59.71067753372787,61.04948425292969,404800
2025-04-07 00:00:00+00:00,58.81814181435914,63.42957695986385,57.231408390856004,59.80984878540039,445100
2025-04-08 00:00:00+00:00,61.88251879715524,62.3387031127878,58.47104426931734,59.254493713378906,299000
2025-04-09 00:00:00+00:00,58.71896789417322,66.65262353370817,58.58012952577124,65.83942413330078,364800
2025-04-10 00:00:00+00:00,63.63783563139716,64.46095424766008,61.942017589124355,63.60808563232422,280200
2025-04-11 00:00:00+00:00,63.34032026841187,65.44273789108131,62.745297626374274,64.63945770263672,266900
2025-04-14 00:00:00+00:00,65.51216579499474,65.51216579499474,63.548590058243214,64.62954711914062,200600
2025-04-15 00:00:00+00:00,64.59979082901513,65.75017453542127,64.11385653667914,64.54029083251953,280900
2025-04-16 00:00:00+00:00,64.2626193936407,64.37170777362803,62.2494515244702,63.45933532714844,219200
2025-04-17 00:00:00+00:00,63.300657903518,64.20310731457873,62.79488522876489,62.8940544128418,220000
2025-04-21 00:00:00+00:00,62.299032619310914,62.299032619310914,60.72221835869347,62.19986343383789,224000
2025-04-22 00:00:00+00:00,63.23123635676939,63.45933229478648,61.06931858739859,62.30895233154297,356800
2025-04-23 00:00:00+00:00,64.39153412504206,65.48241028322708,61.64450535307001,62.39820098876953,371100
2025-04-24 00:00:00+00:00,62.23952664380387,65.17498209689003,62.080853682804225,64.92705535888672,244300
2025-04-25 00:00:00+00:00,64.22294994085759,65.403076171875,64.01469237067805,65.403076171875,137000
2025-04-28 00:00:00+00:00,65.35348629465705,66.6228699174648,65.03614038895512,66.02784729003906,177800
2025-04-29 00:00:00+00:00,65.4129957798807,66.61296039638873,65.27415739887147,66.00801849365234,191200
2025-04-30 00:00:00+00:00,65.1154914483188,65.41299903695612,63.459338633522265,65.21466064453125,223400
2025-05-01 00:00:00+00:00,64.41136686870233,69.62774782707078,60.47429263619984,61.694091796875,318400
2025-05-02 00:00:00+00:00,62.31886815070794,63.87585162410771,61.75359546227,62.91389083862305,192400
2025-05-05 00:00:00+00:00,62.1304436368758,63.87585003532064,62.12052444858881,63.31057357788086,227400
2025-05-06 00:00:00+00:00,62.646128563149915,64.10393904485778,62.636213157825544,63.15190124511719,236000
2025-05-07 00:00:00+00:00,63.69734304494294,64.7188000300244,63.47916629742576,63.64775466918945,257300
2025-05-08 00:00:00+00:00,64.33203559419908,65.60141933928605,64.1634396545204,64.6692123413086,368400
2025-05-09 00:00:00+00:00,65.06590002435739,65.38324597707138,64.45103893079464,65.01631164550781,200700
2025-05-12 00:00:00+00:00,68.23935390088796,69.60791435611841,67.09889694302751,67.58483123779297,295600
2025-05-13 00:00:00+00:00,68.1798552649469,68.28894363866071,67.39640583833119,67.72367095947266,293100
2025-05-14 00:00:00+00:00,67.30716102260024,67.62450697979929,66.28569639318273,66.91047668457031,141400
2025-05-15 00:00:00+00:00,67.16831880383232,68.03109905619806,66.87080367576718,67.86251068115234,164400
2025-05-16 00:00:00+00:00,67.91210113108923,68.72530059768543,67.45590923649632,68.5269546508789,189000
2025-05-19 00:00:00+00:00,67.58482922028277,68.96330125641344,67.41624085698587,68.824462890625,208500
2025-05-20 00:00:00+00:00,66.3551120693843,68.43769503858464,66.3551120693843,67.32698059082031,409200
2025-05-21 00:00:00+00:00,66.84104979066096,66.96996897006221,65.1353126299745,65.23448181152344,249700
2025-05-22 00:00:00+00:00,64.8080484902263,65.4724903392734,64.42128338011686,65.22456359863281,201100
2025-05-23 00:00:00+00:00,63.935353574431254,65.2939873661815,63.935353574431254,64.79813385009766,172500
2025-05-27 00:00:00+00:00,65.9286858649019,67.0393928823915,65.2444056015384,66.94022369384766,227600
2025-05-28 00:00:00+00:00,66.84105829272127,67.00964667941093,65.24440929848488,65.30390930175781,174900
2025-05-29 00:00:00+00:00,65.8592715241608,66.73197104015912,65.1849103998497,66.20636749267578,276900
2025-05-30 00:00:00+00:00,66.05760214165389,66.4443672562136,65.19481435049254,65.52207946777344,308100
2025-06-02 00:00:00+00:00,65.06589627005694,65.16506545590968,63.82626253158782,64.29236602783203,209100
2025-06-03 00:00:00+00:00,64.30228051403131,66.08735620338025,64.30228051403131,65.71051025390625,275000
2025-06-04 00:00:00+00:00,66.00801886310549,66.37495319561185,65.64109209672348,65.9286880493164,165900
2025-06-05 00:00:00+00:00,66.2261915779904,66.5137875130095,65.56174971059656,65.96834564208984,137300
2025-06-06 00:00:00+00:00,67.06367036520744,67.06367036520744,66.35668973210514,66.77490234375,133700
2025-06-09 00:00:00+00:00,67.23294550323534,68.31831548212023,66.90435422243468,67.87023162841797,307300
2025-06-10 00:00:00+00:00,68.45772540190957,68.89585727550897,67.7706563450305,68.24861907958984,222100
2025-06-11 00:00:00+00:00,68.31832135051971,68.86598619382956,67.6611235385479,68.52742767333984,314300
2025-06-12 00:00:00+00:00,67.74078290581187,68.70666036118556,67.6511691692727,68.20878601074219,293700
2025-06-13 00:00:00+00:00,67.46197475384729,68.20878628248767,66.8744866645242,66.90435791015625,310300
2025-06-16 00:00:00+00:00,67.71090951112647,68.67678693584281,67.13337345967307,68.23865509033203,337300
2025-06-17 00:00:00+00:00,67.74078020735669,68.84606182906884,67.3723580647589,67.40222930908203,329600
2025-06-18 00:00:00+00:00,67.35244296785675,68.31832044399044,67.04376329497438,67.06367492675781,415700
2025-06-20 00:00:00+00:00,67.55158896264604,68.10921340719226,67.09354546684864,67.67108154296875,645000
2025-06-23 00:00:00+00:00,67.63125299686452,69.74224307303466,67.63125299686452,69.71237182617188,332000
2025-06-24 00:00:00+00:00,70.13058221164829,70.30981728399748,69.18462397239186,69.60283660888672,420600
2025-06-25 00:00:00+00:00,69.53313356205315,69.67253777233202,67.88018707308976,68.13908386230469,258200
2025-06-26 00:00:00+00:00,68.65686923370487,69.89160308086004,68.44776292014461,68.88589477539062,533200
2025-06-27 00:00:00+00:00,68.97550764510345,70.12062014523637,68.81619180689756,69.21449279785156,686700
2025-06-30 00:00:00+00:00,69.83185577392578,70.62845779755311,68.53738698173127,69.83185577392578,513100
2025-07-01 00:00:00+00:00,69.4634338816499,71.58437595232185,69.3539009130417,70.25007629394531,263100
2025-07-02 00:00:00+00:00,70.51892159594375,71.6242032444913,70.03100686724785,71.56446075439453,208600
2025-07-03 00:00:00+00:00,72.02250884135186,72.68965867993842,71.73374079249498,71.92293548583984,150600
2025-07-07 00:00:00+00:00,71.26573459411847,72.12207908915032,70.30981674786517,70.48905181884766,211000
2025-07-08 00:00:00+00:00,70.63841202503164,71.18606922717042,69.96130263567366,70.0110855102539,246800
2025-07-09 00:00:00+00:00,69.97125608810225,70.59858261575162,69.66257642970939,70.5189208984375,303000
2025-07-10 00:00:00+00:00,70.43926147294549,71.4848006550726,69.5630053448586,70.69815826416016,200000
2025-07-11 00:00:00+00:00,69.99117896852873,70.33968950376634,68.93568774839206,69.41364288330078,218900
2025-07-14 00:00:00+00:00,69.27423637699587,69.41364058647818,68.31831854184881,69.23440551757812,186500
2025-07-15 00:00:00+00:00,69.57296514151939,69.57296514151939,67.5018060002906,67.53167724609375,174400
2025-07-16 00:00:00+00:00,67.54163365184507,68.01958875591012,66.75499129623863,67.61133575439453,156400
2025-07-17 00:00:00+00:00,67.83040609350111,69.73228221376483,67.83040609350111,69.48334503173828,280000
2025-07-18 00:00:00+00:00,69.78206942086373,70.44921921418002,69.10496001358405,69.49330139160156,207800
2025-07-21 00:00:00+00:00,69.6725376364668,70.1604523714914,69.02529946317148,69.65261840820312,204600
2025-07-22 00:00:00+00:00,69.54308734097364,71.24582434686891,69.47338523406845,70.92718505859375,152300
2025-07-23 00:00:00+00:00,71.50470891845755,72.28139165855744,71.36530471366831,72.22164916992188,143100
2025-07-24 00:00:00+00:00,71.6939096584462,72.07229144673795,71.275697008709,71.50471496582031,120400
2025-07-25 00:00:00+00:00,72.09221094990627,72.50046398659354,70.41935274764025,71.92293548583984,149700
2025-07-28 00:00:00+00:00,72.1519513125131,72.60999481190619,71.81340039438076,72.02250671386719,262700
2025-07-29 00:00:00+00:00,72.60003888295722,72.60003888295722,70.54879146511125,71.12632751464844,207400
2025-07-30 00:00:00+00:00,71.57441215471403,71.57441215471403,69.91151368769961,70.6583251953125,176700
2025-07-31 00:00:00+00:00,66.99397224407623,66.99397224407623,50.384883395222246,53.95962142944336,1696100
2025-08-01 00:00:00+00:00,52.58548885510256,56.160226747633736,52.187187866006816,55.64243698120117,821400
2025-08-04 00:00:00+00:00,55.99094808740862,58.4604043697593,55.83162844978857,58.20151138305664,506200
2025-08-05 00:00:00+00:00,58.311046449706225,60.00381623605602,58.19155386832066,59.8245849609375,409100
2025-08-06 00:00:00+00:00,60.710799739499436,61.248501153178815,59.764837710362976,60.90994644165039,369800
2025-08-07 00:00:00+00:00,60.98960600971888,61.40781862765811,60.06355944316232,60.9398193359375,325900
2025-08-08 00:00:00+00:00,61.198713233636965,62.13471942803135,60.5614346833564,60.68092346191406,319000
2025-08-11 00:00:00+00:00,61.03939548296405,61.24850180152396,60.28262813073205,61.05931091308594,295000
2025-08-12 00:00:00+00:00,61.746373837753325,62.98110386953055,61.746373837753325,62.533016204833984,454700
2025-08-13 00:00:00+00:00,62.801870451913544,65.14187838671711,62.801870451913544,65.11200714111328,331900
2025-08-14 00:00:00+00:00,64.37515414620411,64.6340509320221,63.140424102757805,63.43914794921875,385500
2025-08-15 00:00:00+00:00,63.747827100040894,63.897190921313545,62.64254925684636,62.672420501708984,360800
2025-08-18 00:00:00+00:00,62.83174211366939,63.08067929129642,61.12901273033571,61.467567443847656,323000
2025-08-19 00:00:00+00:00,61.746375749767196,62.30399639404329,61.38790940538958,62.154632568359375,217200
2025-08-20 00:00:00+00:00,61.98535644483386,61.98535644483386,61.10909652709961,61.10909652709961,161900
2025-08-21 00:00:00+00:00,60.74067226379871,62.5031479639921,59.95402985891104,62.1048469543457,271300
2025-08-22 00:00:00+00:00,62.53302089578677,65.82895063393461,62.06502156508955,64.962646484375,326000
2025-08-25 00:00:00+00:00,64.57430275763572,65.12196759059644,64.19592098020091,64.71370697021484,330300
2025-08-26 00:00:00+00:00,65.01243460351476,65.26137178260758,63.51881152895787,63.81753158569336,220000
2025-08-27 00:00:00+00:00,63.32961567547077,64.43489733804354,63.08067850096266,63.6582145690918,254300
2025-08-28 00:00:00+00:00,64.01668414446466,64.01668414446466,62.29403936785425,63.64825439453125,334900
2025-08-29 00:00:00+00:00,63.81753013088971,63.81753013088971,62.22433753888646,63.23999786376953,186600
2025-09-02 00:00:00+00:00,62.5,62.619998931884766,61.75,62.27000045776367,170000
2025-09-03 00:00:00+00:00,61.90999984741211,62.290000915527344,60.61000061035156,60.7400016784668,165000
2025-09-04 00:00:00+00:00,61.0,62.72999954223633,60.56999969482422,62.59000015258789,182000
2025-09-05 00:00:00+00:00,62.880001068115234,63.689998626708984,61.90999984741211,62.31999969482422,199300
2025-09-08 00:00:00+00:00,62.52000045776367,62.52000045776367,61.2599983215332,61.72999954223633,214800
2025-09-09 00:00:00+00:00,61.720001220703125,61.90999984741211,60.13999938964844,60.31999969482422,155200
2025-09-10 00:00:00+00:00,60.04999923706055,60.720001220703125,59.720001220703125,60.13999938964844,161400
2025-09-11 00:00:00+00:00,60.29999923706055,61.349998474121094,59.77000045776367,60.310001373291016,277400
2025-09-12 00:00:00+00:00,60.36000061035156,60.36000061035156,57.939998626708984,58.040000915527344,201100
2025-09-15 00:00:00+00:00,58.54999923706055,59.099998474121094,57.790000915527344,58.27000045776367,274500
2025-09-16 00:00:00+00:00,58.619998931884766,59.13999938964844,57.689998626708984,57.95000076293945,213800
2025-09-17 00:00:00+00:00,58.279998779296875,58.77000045776367,56.29999923706055,56.470001220703125,211800
2025-09-18 00:00:00+00:00,57.06999969482422,57.849998474121094,56.630001068115234,57.599998474121094,244100
2025-09-19 00:00:00+00:00,57.81999969482422,57.81999969482422,56.13999938964844,56.33000183105469,648500
2025-09-22 00:00:00+00:00,56.439998626708984,56.72999954223633,55.689998626708984,56.13999938964844,322000
2025-09-23 00:00:00+00:00,56.45000076293945,56.790000915527344,55.34000015258789,55.61000061035156,248900
2025-09-24 00:00:00+00:00,55.470001220703125,55.790000915527344,54.310001373291016,54.540000915527344,213700
2025-09-25 00:00:00+00:00,54.380001068115234,55.04999923706055,53.779998779296875,54.33000183105469,301000
2025-09-26 00:00:00+00:00,54.529998779296875,54.970001220703125,53.45000076293945,53.560001373291016,303000
