"('date', '')","('open', 'BYM')","('high', 'BYM')","('low', 'BYM')","('close', 'BYM')","('volume', 'BYM')"
2008-12-29 00:00:00+00:00,4.229055897326291,4.296246536392873,4.011674440165536,4.067008018493652,79400
2008-12-30 00:00:00+00:00,4.169771179545386,4.304152488708496,4.0591043742642805,4.304152488708496,125700
2008-12-31 00:00:00+00:00,4.331819596829303,4.46620092153541,4.150009635802681,4.185581207275391,89800
2009-01-02 00:00:00+00:00,4.15396202162034,4.308104991912842,4.15396202162034,4.308104991912842,36200
2009-01-05 00:00:00+00:00,4.260675918724198,4.553153038024902,4.260675918724198,4.553153038024902,68000
2009-01-06 00:00:00+00:00,4.6559124464603086,4.659864924488646,4.572912292510472,4.600579261779785,56500
2009-01-07 00:00:00+00:00,4.568963516968262,4.624296741923521,4.505724953273313,4.584773063659668,28800
2009-01-08 00:00:00+00:00,4.663818329361278,4.699389884827378,4.529437065124512,4.529437065124512,49800
2009-01-09 00:00:00+00:00,4.54920001209159,4.636152302193293,4.5294379909124025,4.608485698699951,66300
2009-01-12 00:00:00+00:00,4.612439118319574,4.833772745231681,4.5847725091878795,4.814011096954346,101900
2009-01-13 00:00:00+00:00,4.82632303237915,5.068632504637489,4.8064619231607875,4.82632303237915,69400
2009-01-14 00:00:00+00:00,4.742904979510963,4.766738840396547,4.564152348761366,4.695237636566162,83500
2009-01-15 00:00:00+00:00,4.651543306861279,4.651543306861279,4.556208607855624,4.599903583526611,54800
2009-01-16 00:00:00+00:00,4.61579054160556,4.862071921618022,4.61579054160556,4.675374984741211,45800
2009-01-20 00:00:00+00:00,4.663460410894526,4.727016881823185,4.6277098012905435,4.66743278503418,43300
2009-01-21 00:00:00+00:00,4.647570981510787,4.699210705384137,4.627709490970819,4.659487724304199,57200
2009-01-22 00:00:00+00:00,4.67537710935286,4.67537710935286,4.6078482704080255,4.639626502990723,37500
2009-01-23 00:00:00+00:00,4.675378118809751,4.770712837141479,4.631682755454503,4.655516624450684,34600
2009-01-26 00:00:00+00:00,4.655518655197773,4.715102785439203,4.643601526088158,4.70318603515625,30600
2009-01-27 00:00:00+00:00,4.703185598605627,4.715102347782466,4.643601095068181,4.647573471069336,40900
2009-01-28 00:00:00+00:00,4.70318083090877,4.7627648952181785,4.663457868818336,4.675374984741211,54800
2009-01-29 00:00:00+00:00,4.711129343431251,4.750852340491467,4.691268223727719,4.715101718902588,27400
2009-01-30 00:00:00+00:00,4.727015755805066,4.727015755805066,4.695237527910599,4.719071388244629,25100
2009-02-02 00:00:00+00:00,4.766737986548223,4.8064609546333115,4.703181540673121,4.727015018463135,36900
2009-02-03 00:00:00+00:00,4.734960610596231,4.913713241301642,4.734960610596231,4.850156784057617,55300
2009-02-04 00:00:00+00:00,4.850158224200039,4.850158224200039,4.794546118185604,4.806463241577148,41200
2009-02-05 00:00:00+00:00,4.866047343228952,4.866047343228952,4.786601748084387,4.806463241577148,40700
2009-02-06 00:00:00+00:00,4.881937477074767,4.937549594649391,4.802491865415704,4.822353363037109,46300
2009-02-09 00:00:00+00:00,4.842213475272343,4.842213475272343,4.766740254591626,4.806463241577148,42900
2009-02-10 00:00:00+00:00,4.806459011428925,4.814403374538335,4.75481932532625,4.810431003570557,33100
2009-02-11 00:00:00+00:00,4.782886883833073,4.878704610258971,4.782886883833073,4.850757598876953,55500
2009-02-12 00:00:00+00:00,4.854751540156307,4.926614761352539,4.854751540156307,4.926614761352539,40900
2009-02-13 00:00:00+00:00,4.986501905624404,5.026426013062344,4.930608612104697,4.99847936630249,44600
2009-02-17 00:00:00+00:00,4.918628414836893,4.954560015390782,4.782886981964111,4.782886981964111,45800
2009-02-18 00:00:00+00:00,4.878703198052101,4.890680267609305,4.667106144991156,4.774900913238525,51800
2009-02-19 00:00:00+00:00,4.870721000752528,4.882698077120085,4.663116693822503,4.687070846557617,56400
2009-02-20 00:00:00+00:00,4.695057462548238,4.699049949650708,4.487452702154117,4.623194217681885,81800
2009-02-23 00:00:00+00:00,4.591250774541085,4.667106054593025,4.467486455699934,4.4714789390563965,33800
2009-02-24 00:00:00+00:00,4.535357747403254,4.555319786071777,4.3876392704469325,4.555319786071777,91800
2009-02-25 00:00:00+00:00,4.51539671816994,4.571289977330913,4.49942716116048,4.527373790740967,49600
2009-02-26 00:00:00+00:00,4.515399327926065,4.623193804855604,4.515399327926065,4.55133056640625,59800
2009-02-27 00:00:00+00:00,4.563307117312987,4.663116981605961,4.5153984281416895,4.591253757476807,65500
2009-03-02 00:00:00+00:00,4.671099768804037,4.7828866670321215,4.567297458648682,4.567297458648682,138800
2009-03-03 00:00:00+00:00,4.591252280870995,4.595244765537339,4.367678089231527,4.431556701660156,61300
2009-03-04 00:00:00+00:00,4.4834564708337705,4.599236215648423,4.459502329712553,4.5792741775512695,92800
2009-03-05 00:00:00+00:00,4.583268785576049,4.591253757476807,4.547337554255888,4.591253757476807,36100
2009-03-06 00:00:00+00:00,4.631179638131109,4.631179638131109,4.507415191240716,4.58327054977417,34000
2009-03-09 00:00:00+00:00,4.571290564079936,4.611214652100187,4.451518680763504,4.459503650665283,1185800
2009-03-10 00:00:00+00:00,4.507413456240932,4.591253757476807,4.431558126905815,4.591253757476807,866400
2009-03-11 00:00:00+00:00,4.591253757476807,4.643154932598483,4.475474330126733,4.591253757476807,593400
2009-03-12 00:00:00+00:00,4.59566745034102,4.60770839345292,4.515393858303887,4.579612731933594,240800
2009-03-13 00:00:00+00:00,4.6157348131304605,4.6157348131304605,4.563556895396905,4.611721038818359,24500
2009-03-16 00:00:00+00:00,4.615738770753469,4.63179349899292,4.591656487006837,4.63179349899292,22100
2009-03-17 00:00:00+00:00,4.587640067436641,4.587640067436641,4.519407421710443,4.5314483642578125,29600
2009-03-18 00:00:00+00:00,4.467230865492265,4.615737145097202,4.4592033128123765,4.5756001472473145,39400
2009-03-19 00:00:00+00:00,4.611723409206409,4.631791908307372,4.535463571952487,4.539477348327637,43800
2009-03-20 00:00:00+00:00,4.6157353295220265,4.6157353295220265,4.515393257141113,4.515393257141113,41600
2009-03-23 00:00:00+00:00,4.5675709372807685,4.575598103600622,4.511379241943359,4.511379241943359,34000
2009-03-24 00:00:00+00:00,4.539478674396224,4.655875543853824,4.527437341753272,4.627779483795166,58000
2009-03-25 00:00:00+00:00,4.631787854657784,4.671924817732631,4.61171937312036,4.659883499145508,35300
2009-03-26 00:00:00+00:00,4.671929040132632,4.7642436027526855,4.639819593762631,4.7642436027526855,24500
2009-03-27 00:00:00+00:00,4.7642419321259375,4.784310424763678,4.7321324970154155,4.760228157043457,38400
2009-03-30 00:00:00+00:00,4.708051030486272,4.724106133548365,4.599681764240221,4.615736484527588,45800
2009-03-31 00:00:00+00:00,4.6077109788318085,4.643834211210873,4.55151962426428,4.627779483795166,17000
2009-04-01 00:00:00+00:00,4.683968365950461,4.772269504298941,4.639817988163553,4.70805025100708,43500
2009-04-02 00:00:00+00:00,4.7883244139588,4.8124062999811965,4.768255920423685,4.808392524719238,41800
2009-04-03 00:00:00+00:00,4.808390221782898,4.84852718962988,4.7923355111990045,4.844513416290283,23200
2009-04-06 00:00:00+00:00,4.740162799949871,4.808395102103493,4.740162799949871,4.776285648345947,28600
2009-04-07 00:00:00+00:00,4.776284653526067,4.8926814948473805,4.776284653526067,4.828462600708008,22300
2009-04-08 00:00:00+00:00,4.808391944082831,4.916761566421495,4.808391944082831,4.876624584197998,35200
2009-04-09 00:00:00+00:00,4.9127460319654555,4.9127460319654555,4.796349284538602,4.844513416290283,25700
2009-04-13 00:00:00+00:00,4.8086161613464355,4.8207182754301625,4.752138987756924,4.8086161613464355,18600
2009-04-14 00:00:00+00:00,4.744065603572258,4.824746912874066,4.74003144192746,4.788440227508545,37200
2009-04-15 00:00:00+00:00,4.852989428136829,4.961909577447222,4.8086147662247205,4.861057758331299,55100
2009-04-16 00:00:00+00:00,4.93770444083566,4.994181591968819,4.881227674421617,4.941738605499268,23300
2009-04-17 00:00:00+00:00,4.90543270111084,4.94173941962643,4.90543270111084,4.90543270111084,29600
2009-04-20 00:00:00+00:00,4.881225909795269,4.937702655792236,4.881225909795269,4.937702655792236,27800
2009-04-21 00:00:00+00:00,4.933670276172052,4.9538407147709735,4.929636496227561,4.941738605499268,17600
2009-04-22 00:00:00+00:00,4.9457706429476485,4.961906909942627,4.933668154162201,4.961906909942627,43700
2009-04-23 00:00:00+00:00,4.961910370406863,5.183784484863281,4.961910370406863,5.183784484863281,113600
2009-04-24 00:00:00+00:00,5.199917376023722,5.203951154418938,5.086963117140341,5.143440246582031,53700
2009-04-27 00:00:00+00:00,5.111168363645461,5.199918039893301,5.042589120824723,5.099066257476807,50900
2009-04-28 00:00:00+00:00,5.086963687756552,5.195883795743563,5.086963687756552,5.127304553985596,29100
2009-04-29 00:00:00+00:00,5.179748508615424,5.179748508615424,5.082930872965568,5.139407634735107,46500
2009-04-30 00:00:00+00:00,5.1595781352666465,5.203952789306641,5.13537353369632,5.203952789306641,74300
2009-05-01 00:00:00+00:00,5.207985317533123,5.228155748385082,5.1273039788442585,5.143440246582031,33900
2009-05-04 00:00:00+00:00,5.179745008771989,5.199915432083421,5.0587228536222195,5.0627570152282715,74800
2009-05-05 00:00:00+00:00,5.046623997562438,5.090998649597168,4.969976416652638,5.090998649597168,55400
2009-05-06 00:00:00+00:00,5.123270034790039,5.151508793077798,5.054690797792461,5.123270034790039,60600
2009-05-07 00:00:00+00:00,5.224120545304179,5.26042723666633,5.143439222676561,5.171677589416504,47100
2009-05-08 00:00:00+00:00,5.2483279579822435,5.3249751595339285,5.212021247087566,5.2281575202941895,68600
2009-05-11 00:00:00+00:00,5.260429484310757,5.268497812380351,5.212020670050361,5.244293212890625,29700
2009-05-12 00:00:00+00:00,5.232188131976415,5.316903604966833,5.212017707984632,5.248324394226074,24900
2009-05-13 00:00:00+00:00,5.2608912224810656,5.301422127540574,5.187936134517851,5.224413871765137,33300
2009-05-14 00:00:00+00:00,5.18388277984208,5.220360515774453,5.0703967909101895,5.155511379241943,38100
2009-05-15 00:00:00+00:00,5.2244153712950805,5.268999070432023,5.1149821281433105,5.1149821281433105,59100
2009-05-18 00:00:00+00:00,5.167670367479992,5.220360386238058,5.1271394648872235,5.1352458000183105,45300
2009-05-19 00:00:00+00:00,5.1757767026110795,5.2082012700727605,5.131192632452767,5.1352458000183105,45200
2009-05-20 00:00:00+00:00,5.212257362169019,5.264947414398193,5.17983277410977,5.264947414398193,38100
2009-05-21 00:00:00+00:00,5.281159708427818,5.354115224826918,5.240629166619547,5.264947414398193,43400
2009-05-22 00:00:00+00:00,5.297369482116617,5.350059509277344,5.297369482116617,5.350059509277344,25800
2009-05-26 00:00:00+00:00,5.3095280539039456,5.354111736807786,5.277103486968183,5.325740337371826,36000
2009-05-27 00:00:00+00:00,5.341954999935695,5.354114121318966,5.277105837182912,5.297370910644531,36600
2009-05-28 00:00:00+00:00,5.297369728105009,5.3054760649052675,5.240626916628854,5.285210609436035,40300
2009-05-29 00:00:00+00:00,5.321686482946295,5.321686482946295,5.248731023492291,5.281155586242676,28100
2009-06-01 00:00:00+00:00,5.35411104569668,5.35411104569668,5.240625076070334,5.281155586242676,59200
2009-06-02 00:00:00+00:00,5.289265141742269,5.378432936881124,5.281158802851685,5.341955184936523,53600
2009-06-03 00:00:00+00:00,5.3257384802649135,5.414905814979579,5.3095262024503205,5.321685314178467,28600
2009-06-04 00:00:00+00:00,5.333847222961073,5.350059509277344,5.309528986752365,5.350059509277344,29100
2009-06-05 00:00:00+00:00,5.329796071456996,5.378433335340748,5.3095309957922305,5.370326995849609,27300
2009-06-08 00:00:00+00:00,5.333847750961784,5.4068032398726045,5.3135822944275075,5.346006870269775,24900
2009-06-09 00:00:00+00:00,5.3622180375853965,5.508128984914318,5.293316118218392,5.305475234985352,90300
2009-06-10 00:00:00+00:00,5.285208550373463,5.301420831126429,5.163616251460583,5.212253093719482,75800
2009-06-11 00:00:00+00:00,5.2362952177771485,5.252594953399282,5.175170917731883,5.179245948791504,24500
2009-06-12 00:00:00+00:00,5.175172999382277,5.175172999382277,4.922526801307167,4.995875835418701,70100
2009-06-15 00:00:00+00:00,4.9591998935768995,4.9917993685680315,4.906225649562209,4.918450355529785,35600
2009-06-16 00:00:00+00:00,4.918451733984603,5.020325219037251,4.9103020572609735,5.008100509643555,25000
2009-06-17 00:00:00+00:00,5.03255220253013,5.077376412845074,4.995877671992154,5.044776916503906,39500
2009-06-18 00:00:00+00:00,5.097748251214587,5.130347728729248,5.073298448770378,5.130347728729248,29000
2009-06-19 00:00:00+00:00,5.130346758143904,5.2444449078595445,5.130346758143904,5.219995498657227,42500
2009-06-22 00:00:00+00:00,5.285197505757328,5.293347184011241,4.975501959777093,4.983651638031006,54200
2009-06-23 00:00:00+00:00,5.028473872892733,5.032548904418945,4.971424597374949,5.032548904418945,25100
2009-06-24 00:00:00+00:00,5.0081004581008255,5.097749232837124,5.0081004581008255,5.077374458312988,31200
2009-06-25 00:00:00+00:00,5.105896522128651,5.179245520673377,5.077372084301844,5.134421348571777,19800
2009-06-26 00:00:00+00:00,5.114048447205532,5.162947667849474,5.101823739198661,5.126273155212402,37600
2009-06-29 00:00:00+00:00,5.158872635641697,5.162947667849474,5.0936736747831075,5.126273155212402,32600
2009-06-30 00:00:00+00:00,5.126271277476312,5.203695306598069,5.1181216046624165,5.150721073150635,33500
2009-07-01 00:00:00+00:00,5.252597926595525,5.252597926595525,5.032551176832623,5.069225311279297,89700
2009-07-02 00:00:00+00:00,5.061075172996062,5.101824725720508,4.991801166534424,5.093674659729004,42900
2009-07-06 00:00:00+00:00,5.109974781170643,5.215923315199861,5.085524970003683,5.175173759460449,19000
2009-07-07 00:00:00+00:00,5.183324197665524,5.289272350673969,5.167024451924487,5.2566728591918945,26000
2009-07-08 00:00:00+00:00,5.215920393979279,5.29741907119751,5.215920393979279,5.29741907119751,22200
2009-07-09 00:00:00+00:00,5.297422752739184,5.39522123336792,5.2811230059677285,5.39522123336792,36400
2009-07-10 00:00:00+00:00,5.297419068823374,5.399292512454593,5.297419068823374,5.3340935707092285,24900
2009-07-13 00:00:00+00:00,5.333687782530083,5.444294004159811,5.264046669006348,5.264046669006348,46100
2009-07-14 00:00:00+00:00,5.259947061513529,5.366456985473633,5.259947061513529,5.366456985473633,31500
2009-07-15 00:00:00+00:00,5.362363581359487,5.378749703299603,5.284529209136963,5.284529209136963,58800
2009-07-16 00:00:00+00:00,5.317299148864795,5.317299148864795,5.157534626848631,5.227175712585449,83100
2009-07-17 00:00:00+00:00,5.251754650062771,5.251754650062771,5.157534588112253,5.19849967956543,39500
2009-07-20 00:00:00+00:00,5.1862101911970555,5.214885794281858,5.157534588112253,5.19849967956543,25000
2009-07-21 00:00:00+00:00,5.255853593410751,5.284529209136963,5.231274605838559,5.284529209136963,13800
2009-07-22 00:00:00+00:00,5.255849414162324,5.325490474700928,5.255849414162324,5.325490474700928,34700
2009-07-23 00:00:00+00:00,5.362363012921955,5.391038625608408,5.350073520438608,5.370555877685547,27500
2009-07-24 00:00:00+00:00,5.382845347462504,5.411520957946777,5.362362601112641,5.411520957946777,15000
2009-07-27 00:00:00+00:00,5.423810005187988,5.423810005187988,5.374651652380721,5.423810005187988,43200
2009-07-28 00:00:00+00:00,5.427908910832471,5.427908910832471,5.345978288426809,5.358267784118652,45100
2009-07-29 00:00:00+00:00,5.386941584191763,5.411520957946777,5.35007310957308,5.411520957946777,40700
2009-07-30 00:00:00+00:00,5.391038211596914,5.411520957946777,5.382845347462504,5.411520957946777,37100
2009-07-31 00:00:00+00:00,5.440196524785604,5.509837627410889,5.432003660716923,5.509837627410889,35200
2009-08-03 00:00:00+00:00,5.530319104279401,5.56309133438403,5.432002413965515,5.47706413269043,45400
2009-08-04 00:00:00+00:00,5.468873322119517,5.571286677285232,5.395135581383901,5.432004451751709,33600
2009-08-05 00:00:00+00:00,5.440194568367524,5.554897749486282,5.432001707245183,5.485256671905518,28600
2009-08-06 00:00:00+00:00,5.477065139123747,5.485258393493348,5.411520666870422,5.448389530181885,20100
2009-08-07 00:00:00+00:00,5.472968511938946,5.472968511938946,5.407424039685622,5.448389530181885,31300
2009-08-10 00:00:00+00:00,5.485256628374135,5.5712838181926125,5.407422299612979,5.513932228088379,83400
2009-08-11 00:00:00+00:00,5.542609843152999,5.599961454110872,5.518030860368116,5.5671892166137695,27200
2009-08-12 00:00:00+00:00,5.595597591407603,5.595597591407603,5.509131388724968,5.513248920440674,40900
2009-08-13 00:00:00+00:00,5.488545849922325,5.583247145836472,5.488545849922325,5.521485328674316,52500
2009-08-14 00:00:00+00:00,5.467960835464442,5.579131916661363,5.467960835464442,5.558544635772705,37300
2009-08-17 00:00:00+00:00,5.472073455404864,5.591479106110608,5.472073455404864,5.542069911956787,47800
2009-08-18 00:00:00+00:00,5.591479806593025,5.690298207280316,5.558540339697261,5.68618106842041,50200
2009-08-19 00:00:00+00:00,5.690299898596122,5.698534964102464,5.5708941974409205,5.575011730194092,38900
2009-08-20 00:00:00+00:00,5.5955959865484255,5.603830654948635,5.542069267604429,5.550303936004639,34300
2009-08-21 00:00:00+00:00,5.570894800475155,5.599717140197754,5.56677765994585,5.599717140197754,24800
2009-08-24 00:00:00+00:00,5.677948648221168,5.682066181667041,5.62442189143362,5.669713973999023,26600
2009-08-25 00:00:00+00:00,5.6861836788061435,5.690300819556127,5.620304322101621,5.636774063110352,54400
2009-08-26 00:00:00+00:00,5.669712593918377,5.723238945007324,5.649125324369817,5.723238945007324,52800
2009-08-27 00:00:00+00:00,5.710886733442946,5.764413477136698,5.665595054626465,5.665595054626465,53200
2009-08-28 00:00:00+00:00,5.760295199259163,5.760295199259163,5.669711853348578,5.682064056396484,55500
2009-08-31 00:00:00+00:00,5.653243804119082,5.665596404377831,5.566777958325445,5.636774063110352,64100
2009-09-01 00:00:00+00:00,5.640888338004744,5.727354526519775,5.624418606509947,5.727354526519775,45000
2009-09-02 00:00:00+00:00,5.723238595669043,5.743825863960986,5.690299123469728,5.71912145614624,46500
2009-09-03 00:00:00+00:00,5.71912145614624,5.801470136644529,5.71912145614624,5.71912145614624,20800
2009-09-04 00:00:00+00:00,5.780886230553917,5.785003765140987,5.702655036748139,5.747946739196777,28200
2009-09-08 00:00:00+00:00,5.817939223366719,5.817939223366719,5.735590552059894,5.7561774253845215,52000
2009-09-09 00:00:00+00:00,5.7438250947918235,5.830291295903504,5.7438250947918235,5.768529891967773,37100
2009-09-10 00:00:00+00:00,5.764412488849923,5.772647552315325,5.723237956861791,5.7561774253845215,53800
2009-09-11 00:00:00+00:00,5.759901554953019,5.784728495706161,5.755763599955126,5.77231502532959,15900
2009-09-14 00:00:00+00:00,5.772315189409598,5.776453144525115,5.689558060184878,5.701971530914307,55800
2009-09-15 00:00:00+00:00,5.718522516710228,5.730936381101509,5.701971092138941,5.706109046936035,46900
2009-09-16 00:00:00+00:00,5.726800368424954,5.743351798609301,5.693697508056262,5.71852445602417,35400
2009-09-17 00:00:00+00:00,5.726798160890967,5.768176523092922,5.706108782481453,5.755763053894043,52700
2009-09-18 00:00:00+00:00,5.788867235360842,5.788867235360842,5.718523569330301,5.735074996948242,46500
2009-09-21 00:00:00+00:00,5.747486517602668,5.747486517602668,5.7102457220090415,5.730935096740723,35900
2009-09-22 00:00:00+00:00,5.730936457445583,5.735074017680707,5.706109122949374,5.714385032653809,52200
2009-09-23 00:00:00+00:00,5.739213064246224,5.7516265365470725,5.718523680666697,5.747488975524902,36500
2009-09-24 00:00:00+00:00,5.77231247331211,5.846794051876438,5.7598990084237,5.83024263381958,57100
2009-09-25 00:00:00+00:00,5.85093515110433,5.85093515110433,5.772315577097652,5.7805914878845215,34800
2009-09-28 00:00:00+00:00,5.855072711880618,5.855072711880618,5.772315577097652,5.7805914878845215,37600
2009-09-29 00:00:00+00:00,5.8012808702345495,5.805418431010838,5.772315577097652,5.7805914878845215,29200
2009-09-30 00:00:00+00:00,5.8012856756377005,5.8012856756377005,5.751630959020076,5.7930097579956055,52100
2009-10-01 00:00:00+00:00,5.793005663353099,5.85093586204882,5.793005663353099,5.842659950256348,32500
2009-10-02 00:00:00+00:00,5.871624335918035,5.94610595703125,5.842659436426078,5.94610595703125,49300
2009-10-05 00:00:00+00:00,5.9585174108012335,5.9585174108012335,5.917139053344727,5.917139053344727,62400
2009-10-06 00:00:00+00:00,5.925416573986784,5.975070856523208,5.925416573986784,5.94610595703125,61300
2009-10-07 00:00:00+00:00,5.95024726498442,5.966798701821784,5.937833786010742,5.937833786010742,60900
2009-10-08 00:00:00+00:00,5.950245979910044,5.995762322728287,5.946108022940032,5.983348846435547,32700
2009-10-09 00:00:00+00:00,5.962656897227406,5.99162179435212,5.834383443146134,5.8385210037231445,86900
2009-10-12 00:00:00+00:00,5.780589359326558,5.838519135034865,5.689556347277359,5.730935096740723,56500
2009-10-13 00:00:00+00:00,5.7055675712134795,5.792897701263428,5.7055675712134795,5.792897701263428,38800
2009-10-14 00:00:00+00:00,5.776268225567656,5.776268225567656,5.485167284970197,5.530911922454834,87400
2009-10-15 00:00:00+00:00,5.451899536853546,5.485168153056691,5.2855564558378205,5.401996612548828,110000
2009-10-16 00:00:00+00:00,5.406154002654249,5.497642873745233,5.406154002654249,5.489325523376465,32500
2009-10-19 00:00:00+00:00,5.4810077236764485,5.5392275808999525,5.4810077236764485,5.518435001373291,41400
2009-10-20 00:00:00+00:00,5.568334365359445,5.6431884765625,5.530907111461528,5.6431884765625,39700
2009-10-21 00:00:00+00:00,5.62655543641011,5.672300044273904,5.62655543641011,5.647348403930664,35200
2009-10-22 00:00:00+00:00,5.663984582934521,5.684777557372525,5.6182403564453125,5.6182403564453125,43900
2009-10-23 00:00:00+00:00,5.651510454755689,5.651510454755689,5.597448865525878,5.6057658195495605,25900
2009-10-26 00:00:00+00:00,5.605765605190563,5.651510238647461,5.564180043476126,5.651510238647461,34100
2009-10-27 00:00:00+00:00,5.65150816493567,5.65150816493567,5.58081229970921,5.634873867034912,23400
2009-10-28 00:00:00+00:00,5.651507695392529,5.651507695392529,5.576653162761769,5.614080429077148,51200
2009-10-29 00:00:00+00:00,5.643190817688819,5.643190817688819,5.601605271233395,5.634873867034912,22700
2009-10-30 00:00:00+00:00,5.643190660454685,5.655666680977348,5.572494797197998,5.597446441650391,31700
2009-11-02 00:00:00+00:00,5.6348738995229715,5.6681424955163,5.618239601526308,5.6639838218688965,33100
2009-11-03 00:00:00+00:00,5.663984733870869,5.663984733870869,5.63487480683773,5.655667781829834,11100
2009-11-04 00:00:00+00:00,5.6598232387673315,5.688933547885261,5.647347618626969,5.684774875640869,14000
2009-11-05 00:00:00+00:00,5.69309234079368,5.72636132517872,5.69309234079368,5.713885307312012,13100
2009-11-06 00:00:00+00:00,5.701410927238419,5.738838195800781,5.68893530324861,5.738838195800781,17600
2009-11-09 00:00:00+00:00,5.709728042211486,5.738838361150359,5.6639838218688965,5.6639838218688965,23000
2009-11-10 00:00:00+00:00,5.680285925740996,5.713723926887841,5.655207225574655,5.705364227294922,39900
2009-11-11 00:00:00+00:00,5.680286814901348,5.680286814901348,5.655208110809326,5.655208110809326,25200
2009-11-12 00:00:00+00:00,5.6552070564200605,5.680285755836266,5.62176905627339,5.625948905944824,28100
2009-11-13 00:00:00+00:00,5.6134099543538225,5.6301289550192966,5.554893252718452,5.567432403564453,22300
2009-11-16 00:00:00+00:00,5.567434155135187,5.571614006269684,5.504737982567916,5.513097286224365,39700
2009-11-17 00:00:00+00:00,5.492199184907719,5.588333375577008,5.492199184907719,5.575794219970703,36900
2009-11-18 00:00:00+00:00,5.575790776406637,5.600869072131092,5.55489193089471,5.571610927581787,24300
2009-11-19 00:00:00+00:00,5.563255064364398,5.575794219970703,5.554895361551814,5.575794219970703,34300
2009-11-20 00:00:00+00:00,5.625947979604452,5.625947979604452,5.58415028699711,5.605049133300781,18400
2009-11-23 00:00:00+00:00,5.600872039794922,5.600872039794922,5.584153034249154,5.600872039794922,18800
2009-11-24 00:00:00+00:00,5.59251001247511,5.621768158276778,5.550712319662149,5.559072017669678,58800
2009-11-25 00:00:00+00:00,5.554896022398817,5.588334040402017,5.529817309590109,5.538177013397217,34900
2009-11-27 00:00:00+00:00,5.488015838551019,5.542352676391602,5.442038698199288,5.542352676391602,19600
2009-11-30 00:00:00+00:00,5.588334040402017,5.588334040402017,5.513098300588508,5.538177013397217,40900
2009-12-01 00:00:00+00:00,5.613412085402188,5.613412085402188,5.5256371989329125,5.575794219970703,30500
2009-12-02 00:00:00+00:00,5.542354503977142,5.659387517126354,5.542354503977142,5.634308815002441,51600
2009-12-03 00:00:00+00:00,5.667747217371807,5.676106519004812,5.62176966324671,5.634308815002441,29200
2009-12-04 00:00:00+00:00,5.642668905717688,5.663567759165064,5.575792893576067,5.579972743988037,34100
2009-12-07 00:00:00+00:00,5.571612973315309,5.571612973315309,5.521455964837889,5.554893970489502,56900
2009-12-08 00:00:00+00:00,5.559073863722647,5.579972717069203,5.475478848948899,5.508916854858398,64100
2009-12-09 00:00:00+00:00,5.5256348971276665,5.538174047510557,5.508915897079678,5.533994197845459,38100
2009-12-10 00:00:00+00:00,5.542353020266962,5.596689861478874,5.538173171263197,5.559072017669678,44200
2009-12-11 00:00:00+00:00,5.58386356776817,5.588065216668314,5.562855723958746,5.571259021759033,15900
2009-12-14 00:00:00+00:00,5.571256502361852,5.667891979217529,5.571256502361852,5.667891979217529,37300
2009-12-15 00:00:00+00:00,5.697302267901744,5.697302267901744,5.634278774261475,5.634278774261475,29500
2009-12-16 00:00:00+00:00,5.655288262515005,5.722513021542454,5.62167588300128,5.701505184173584,42900
2009-12-17 00:00:00+00:00,5.642686750987436,5.66789584881664,5.600671053683584,5.604872703552246,55200
2009-12-18 00:00:00+00:00,5.604871173629783,5.613274070382042,5.562855487794658,5.575460433959961,34500
2009-12-21 00:00:00+00:00,5.579661918868027,5.613274308686589,5.571259021759033,5.571259021759033,46500
2009-12-22 00:00:00+00:00,5.604872703552246,5.604872703552246,5.58386485490032,5.604872703552246,20500
2009-12-23 00:00:00+00:00,5.583861042671046,5.667891979217529,5.583861042671046,5.667891979217529,42500
2009-12-24 00:00:00+00:00,5.663691157047851,5.701505184173584,5.663691157047851,5.701505184173584,15400
2009-12-28 00:00:00+00:00,5.709908250170194,5.75612516997337,5.697303708531357,5.714109897613525,35500
2009-12-29 00:00:00+00:00,5.693102061088026,5.751923522530039,5.684698766201365,5.714109897613525,33700
2009-12-30 00:00:00+00:00,5.659490338840915,5.693102720900822,5.646885395050049,5.646885395050049,19700
2009-12-31 00:00:00+00:00,5.676300769574961,5.735122281768764,5.617478856689659,5.718316078186035,32000
2010-01-04 00:00:00+00:00,5.697303171421685,5.768729167768895,5.697303171421685,5.730915546417236,22100
2010-01-05 00:00:00+00:00,5.73931688300945,5.772929248887523,5.722510700070414,5.756123065948486,24500
2010-01-06 00:00:00+00:00,5.75192266836745,5.7645276088256034,5.718310295194562,5.735116481781006,28100
2010-01-07 00:00:00+00:00,5.726716376638745,5.751925468444824,5.722514727773968,5.751925468444824,20900
2010-01-08 00:00:00+00:00,5.739323064166278,5.768733815811737,5.726718513559859,5.764532566070557,51000
2010-01-11 00:00:00+00:00,5.772935466244356,5.798144968148635,5.760330915637937,5.764532566070557,43100
2010-01-12 00:00:00+00:00,5.756127117309601,5.793941155710011,5.751925468444824,5.751925468444824,32100
2010-01-13 00:00:00+00:00,5.785283606444533,5.789506537905573,5.734609637074791,5.759946823120117,23200
2010-01-14 00:00:00+00:00,5.743055622991984,5.7726153384105,5.738832691440505,5.751501083374023,19100
2010-01-15 00:00:00+00:00,5.738831837124031,5.78105993818974,5.738831837124031,5.772614479064941,28700
