"('date', '')","('open', 'BLK')","('high', 'BLK')","('low', 'BLK')","('close', 'BLK')","('volume', 'BLK')"
2025-01-27 00:00:00+00:00,994.529427060987,1015.1191739050962,989.3007648534192,1014.1639404296875,662500
2025-01-28 00:00:00+00:00,1013.9078791516837,1039.548928442366,1011.3181594972331,1035.09814453125,1083000
2025-01-29 00:00:00+00:00,1031.0709402597079,1050.4888514812674,1029.2985837732465,1036.4866943359375,808600
2025-01-30 00:00:00+00:00,1052.8225248564436,1061.7339499335376,1043.1037129838758,1055.1070556640625,532100
2025-01-31 00:00:00+00:00,1057.637686942107,1067.6125263632978,1052.3893720219712,1059.026123046875,957600
2025-02-03 00:00:00+00:00,1038.3280878935732,1040.3565917440174,991.2110495655296,998.2219848632812,1502200
2025-02-04 00:00:00+00:00,996.0457737989576,1003.8838686023612,988.621288942394,1000.1026611328125,931100
2025-02-05 00:00:00+00:00,1004.3762032559142,1011.8106046053152,990.5019996511402,998.96044921875,710200
2025-02-06 00:00:00+00:00,1004.7208444390856,1008.1180113532937,989.6059909066336,991.201171875,688500
2025-02-07 00:00:00+00:00,993.308344303844,1000.3487882320135,975.968099623804,976.8444213867188,731700
2025-02-10 00:00:00+00:00,979.7591809900026,981.0786821100214,961.8280893179025,970.4539184570312,683700
2025-02-11 00:00:00+00:00,964.9888846470766,974.3040030676178,958.6868923807091,973.0632934570312,884900
2025-02-12 00:00:00+00:00,960.104811514992,965.8652402502469,951.0851461806482,958.7952270507812,562900
2025-02-13 00:00:00+00:00,964.0435921159021,966.9582741302272,955.4079669309973,965.2843017578125,480500
2025-02-14 00:00:00+00:00,960.0654881443255,963.6596034990185,953.5468944584838,959.0020141601562,965200
2025-02-18 00:00:00+00:00,954.2952499430193,962.8915092734583,944.3794895666618,962.8816528320312,1048500
2025-02-19 00:00:00+00:00,956.1267547823526,974.5403304629903,952.0698674897516,971.2318115234375,760300
2025-02-20 00:00:00+00:00,971.3893291931735,976.1355062650225,959.1005102819895,974.2252197265625,769700
2025-02-21 00:00:00+00:00,977.2875940989957,977.9965968013944,956.1366317314651,959.2974243164062,1254000
2025-02-24 00:00:00+00:00,960.4100844689802,967.2339873105194,933.587341887566,938.2055053710938,1141500
2025-02-25 00:00:00+00:00,943.2766758445987,951.3215155784009,931.3718371810194,943.3357543945312,1004000
2025-02-26 00:00:00+00:00,941.8488697262252,952.2963372758132,937.6935381663548,939.1607055664062,614300
2025-02-27 00:00:00+00:00,944.4090492040219,955.1322570465261,929.0480248210105,930.416748046875,675200
2025-02-28 00:00:00+00:00,928.7328657248856,965.461512243552,927.5808039875327,962.8029174804688,1412300
2025-03-03 00:00:00+00:00,964.8313371120357,975.6135625171121,944.1530044005457,951.6660766601562,767000
2025-03-04 00:00:00+00:00,937.7722748102128,949.8051270275713,919.0436532595148,937.2109985351562,1040000
2025-03-05 00:00:00+00:00,949.2340076028214,954.807284564344,933.3313598876306,953.3106079101562,837800
2025-03-06 00:00:00+00:00,942.9615743166977,954.167266771313,934.1978754035998,944.9407958984375,698000
2025-03-07 00:00:00+00:00,943.5547306773475,943.5547306773475,909.8531274722942,937.5054321289062,1180800
2025-03-10 00:00:00+00:00,908.9720085288831,922.5160519109536,892.5668045640616,906.1602783203125,1069500
2025-03-11 00:00:00+00:00,903.0613589234548,913.7935508390501,895.9527516984524,901.31884765625,963100
2025-03-12 00:00:00+00:00,910.853077742999,914.3480104055876,894.5567063587475,901.0119018554688,630200
2025-03-13 00:00:00+00:00,903.9425076458223,904.4177160084665,889.3292462112418,891.5073852539062,656600
2025-03-14 00:00:00+00:00,905.9226915898482,919.8626616607365,898.8932450762486,919.4666748046875,623600
2025-03-17 00:00:00+00:00,927.8128410118295,951.3861140520904,924.0902141354092,948.475341796875,922300
2025-03-18 00:00:00+00:00,948.1089638697448,954.9799667523042,946.5050752236089,949.089111328125,1086200
2025-03-19 00:00:00+00:00,950.1386052101965,956.3957773819416,941.5449112735264,947.7129516601562,1086700
2025-03-20 00:00:00+00:00,943.2180835335013,952.0692018909511,940.0796175081529,944.683349609375,667900
2025-03-21 00:00:00+00:00,938.5747431050468,946.8318512942459,928.8424585430021,942.2676391601562,5211600
2025-03-24 00:00:00+00:00,951.0990138447031,963.3162927957292,947.4852788397607,953.920654296875,640000
2025-03-25 00:00:00+00:00,960.8312183747721,967.5636593648268,952.2969254707274,963.8013916015625,566700
2025-03-26 00:00:00+00:00,965.3063255832014,970.454638071978,954.4156901150833,958.613525390625,667600
2025-03-27 00:00:00+00:00,955.910634288576,967.0883641391883,947.9802623211482,958.3164672851562,479100
2025-03-28 00:00:00+00:00,956.6333648496156,958.0293800792691,936.3669122601782,937.2876586914062,568800
2025-03-31 00:00:00+00:00,924.3178757776469,939.9311055712195,911.2986528397756,937.06982421875,1195500
2025-04-01 00:00:00+00:00,936.5054877368692,947.8614814068663,922.1496505454691,934.6937255859375,668600
2025-04-02 00:00:00+00:00,924.7436573870208,956.35619368799,924.7436573870208,952.2771606445312,490300
2025-04-03 00:00:00+00:00,909.4274259073868,918.9815071717023,878.3395890189876,878.8247680664062,903000
2025-04-04 00:00:00+00:00,844.4004407271705,851.9644962793803,803.0952008513726,814.4412841796875,1615100
2025-04-07 00:00:00+00:00,781.7792883464867,837.8066213163396,766.047256550767,809.3721923828125,1654100
2025-04-08 00:00:00+00:00,840.8560188063311,848.2814517884223,796.996473411112,807.60986328125,1812200
2025-04-09 00:00:00+00:00,792.580798233393,895.9131193067701,791.2046639058651,888.1610107421875,1821500
2025-04-10 00:00:00+00:00,870.7458785628935,871.6567147705385,824.8170851597591,850.2418212890625,1235600
2025-04-11 00:00:00+00:00,839.7372554383483,879.7157917672764,832.14352950132,870.04296875,963000
2025-04-14 00:00:00+00:00,888.3490973362143,891.0519355369452,870.8448843428433,881.1018676757812,970300
2025-04-15 00:00:00+00:00,880.0623819252546,891.794542408421,877.4188841529312,879.60693359375,516200
2025-04-16 00:00:00+00:00,872.478433466229,878.0821938597464,846.7171129054725,857.1721801757812,591500
2025-04-17 00:00:00+00:00,862.3897399350641,881.280057605303,857.5582535671763,867.07275390625,1034300
2025-04-21 00:00:00+00:00,858.3800274672498,861.3502005726727,837.4106125943625,845.50927734375,644400
2025-04-22 00:00:00+00:00,861.2710002391465,879.6365589741321,855.9148145289735,878.3989868164062,600700
2025-04-23 00:00:00+00:00,900.1308031964907,919.7636656380623,879.9237507583975,883.6661376953125,553100
2025-04-24 00:00:00+00:00,886.5966612452276,907.5958066007775,884.0323852400974,907.1502685546875,619700
2025-04-25 00:00:00+00:00,904.1702460523227,909.1403553266263,890.418329312823,898.66552734375,444400
2025-04-28 00:00:00+00:00,897.2199913017048,914.3381280126954,897.2199913017048,904.6553344726562,685200
2025-04-29 00:00:00+00:00,901.8337199736314,912.5362418526698,896.0517561150793,911.3679809570312,392300
2025-04-30 00:00:00+00:00,896.9526991591066,906.7740546616404,885.0521862214339,905.170166015625,1028900
2025-05-01 00:00:00+00:00,903.8831178422957,914.6945312252053,896.9031625733487,907.031494140625,451700
2025-05-02 00:00:00+00:00,922.1595079320249,925.8623139888866,915.1301225711902,919.9616088867188,822500
2025-05-05 00:00:00+00:00,913.763881186503,924.416912000027,911.0412224366213,911.3778686523438,384100
2025-05-06 00:00:00+00:00,901.4376685399607,914.5856644277966,897.5566590910395,905.8731079101562,482900
2025-05-07 00:00:00+00:00,908.5264550152394,915.7934445529116,905.7443953491476,911.20947265625,547800
2025-05-08 00:00:00+00:00,920.7536905749505,935.5847360602647,917.9914512574239,919.4072265625,626700
2025-05-09 00:00:00+00:00,920.7536874139975,922.7733834257397,912.9520276799223,914.2589111328125,684800
2025-05-12 00:00:00+00:00,951.8612545516019,955.3462769836506,941.6735825991549,948.5050048828125,807900
2025-05-13 00:00:00+00:00,950.3465174214688,958.692696732701,948.45547334025,949.6435546875,604900
2025-05-14 00:00:00+00:00,950.4554461219551,960.3461134396289,949.4653883655781,957.4452514648438,679200
2025-05-15 00:00:00+00:00,959.0491137679874,979.6027218925243,957.4947158819093,973.3059692382812,1156600
2025-05-16 00:00:00+00:00,976.9394635220117,982.2560686893803,972.7515386678448,979.8700561523438,723600
2025-05-19 00:00:00+00:00,969.4546550171593,985.7608772276911,966.8211279787328,983.78076171875,495000
2025-05-20 00:00:00+00:00,978.0681531070649,989.0676800713254,977.7018365783417,987.79052734375,536700
2025-05-21 00:00:00+00:00,979.1671148483952,986.7707511177598,961.4352071325783,963.1578979492188,696000
2025-05-22 00:00:00+00:00,962.3361161101469,968.0685286278394,956.0789439885664,960.2570190429688,364100
2025-05-23 00:00:00+00:00,947.3763792786991,960.0886870075858,940.8518720875804,953.6038208007812,517500
2025-05-27 00:00:00+00:00,965.9894466067427,971.7416797057485,958.3659898611337,971.5634765625,843100
2025-05-28 00:00:00+00:00,972.2267705197008,974.7118250647314,960.098563453126,961.623291015625,367100
2025-05-29 00:00:00+00:00,968.3556704331447,969.7912662109359,956.3660255340707,966.6131591796875,455500
2025-05-30 00:00:00+00:00,963.4647546376314,970.2268051497487,957.7224321231546,970.1476440429688,1061000
2025-06-02 00:00:00+00:00,966.0092424372199,970.1476764669953,955.405702472165,968.3457641601562,425000
2025-06-03 00:00:00+00:00,966.2963586721652,975.484123547105,961.3064893938762,972.3654174804688,495700
2025-06-04 00:00:00+00:00,977.1870053626167,981.1472363873892,975.1969796041357,979.1373901367188,491700
2025-06-05 00:00:00+00:00,984.4224289936327,986.3433527540979,973.9916933000461,980.8294067382812,479400
2025-06-06 00:00:00+00:00,989.0605286476577,996.2764615204015,982.6906381469397,984.4025268554688,627700
2025-06-09 00:00:00+00:00,986.6319815173871,989.747278744374,976.9079313161274,984.1935424804688,420000
2025-06-10 00:00:00+00:00,982.8597868230768,988.4533738639128,980.3715341982082,987.2391357421875,478700
2025-06-11 00:00:00+00:00,990.6231705551045,998.5955420687384,985.348086886093,988.632568359375,645700
2025-06-12 00:00:00+00:00,985.25843521999,989.8268937666508,979.1174447538731,983.6062622070312,558500
2025-06-13 00:00:00+00:00,975.7135379752897,980.9388685164383,962.7945497149332,967.2534790039062,674300
2025-06-16 00:00:00+00:00,981.9541213443989,984.5020896847083,972.638057046944,977.4851684570312,522400
2025-06-17 00:00:00+00:00,971.2644954183112,975.8229911902698,961.0925479504635,964.6258544921875,624800
2025-06-18 00:00:00+00:00,966.2482034068142,983.6261814920722,961.9087054376732,974.9172973632812,662600
2025-06-20 00:00:00+00:00,977.5946535172546,982.2725197929309,968.6369441833743,969.8611450195312,859500
2025-06-23 00:00:00+00:00,970.7370192751074,981.8147247290335,961.9385313372536,981.6654052734375,642900
2025-06-24 00:00:00+00:00,990.8222087515733,1001.123550459844,988.3339560927296,1000.2476806640625,699500
2025-06-25 00:00:00+00:00,1002.9947399303495,1015.2071036460364,995.301082005918,1013.296142578125,661800
2025-06-26 00:00:00+00:00,1015.7246498807027,1032.127191791983,1012.9178936218997,1025.9464111328125,631200
2025-06-27 00:00:00+00:00,1030.7338118217601,1045.0661721969477,1029.4996481571889,1042.8963623046875,799900
2025-06-30 00:00:00+00:00,1045.0462525279459,1049.2265901379367,1036.4170695590155,1044.3197021484375,530400
2025-07-01 00:00:00+00:00,1041.662111913075,1052.033192421074,1036.5364087878602,1049.3160400390625,472900
2025-07-02 00:00:00+00:00,1051.0379453664716,1065.6290932861884,1045.0661388587075,1065.5394287109375,495000
2025-07-03 00:00:00+00:00,1066.295837998218,1077.3934690866615,1061.6179716275055,1077.0650634765625,342700
2025-07-07 00:00:00+00:00,1078.906359246619,1081.7329802646802,1064.9920697356617,1070.9140625,559700
2025-07-08 00:00:00+00:00,1070.366772676461,1074.785851324508,1064.9721968749673,1069.9686279296875,502500
2025-07-09 00:00:00+00:00,1074.9251488949483,1083.6539586638748,1072.5762529640056,1083.634033203125,340400
2025-07-10 00:00:00+00:00,1086.649819185678,1100.5242576275646,1079.0556672468174,1098.8621826171875,467500
2025-07-11 00:00:00+00:00,1094.443010616427,1098.254970030092,1086.6895762915685,1096.4635009765625,545400
2025-07-14 00:00:00+00:00,1095.906074568765,1106.9042001530456,1093.2784651256325,1106.2373046875,661800
2025-07-15 00:00:00+00:00,1065.8180642903126,1071.4116511173042,1028.9123465079945,1041.244140625,1939400
2025-07-16 00:00:00+00:00,1049.634563107376,1081.8424924329956,1048.052068362263,1077.1546630859375,1407200
2025-07-17 00:00:00+00:00,1079.9016722080053,1104.0775743292877,1072.0487321042326,1100.1859130859375,1175600
2025-07-18 00:00:00+00:00,1106.7051954506483,1113.9309695935237,1097.399033053465,1098.404296875,991300
2025-07-21 00:00:00+00:00,1102.4751814211913,1105.4908514317713,1087.884033203125,1087.884033203125,445700
2025-07-22 00:00:00+00:00,1090.9295544161344,1098.6233337539893,1081.076171008317,1095.2193603515625,580800
2025-07-23 00:00:00+00:00,1098.9816398149426,1117.4543647246928,1095.3886174873376,1115.10546875,653400
2025-07-24 00:00:00+00:00,1111.7513105392054,1120.4701577525177,1108.4071134774397,1113.1148681640625,539500
2025-07-25 00:00:00+00:00,1117.0462593960594,1125.347157916184,1112.5077496302556,1118.0018310546875,516300
2025-07-28 00:00:00+00:00,1118.7183968516076,1120.4003973327224,1109.85023034503,1112.5673828125,299300
2025-07-29 00:00:00+00:00,1118.071404208336,1122.6398019842013,1109.511839523687,1116.260009765625,422000
2025-07-30 00:00:00+00:00,1112.0499256303563,1121.2564604576569,1104.2267523627004,1109.412353515625,372400
2025-07-31 00:00:00+00:00,1103.0823039669133,1115.6827285177294,1098.0559847723587,1100.81298828125,498400
2025-08-01 00:00:00+00:00,1083.8829080997752,1092.5022497259672,1072.1383064105673,1086.6697998046875,673200
2025-08-04 00:00:00+00:00,1092.8206743835312,1110.8157958984375,1090.103521839785,1110.8157958984375,503100
2025-08-05 00:00:00+00:00,1117.4643231492485,1117.4643231492485,1094.3534612658161,1104.4259033203125,481300
2025-08-06 00:00:00+00:00,1108.7852760296184,1116.867115556307,1100.7730541166763,1115.274658203125,404900
2025-08-07 00:00:00+00:00,1124.6901929433457,1126.6111774394033,1102.9528519058913,1107.600830078125,381400
2025-08-08 00:00:00+00:00,1114.4585071689066,1120.8782720964755,1109.3128782922738,1119.683837890625,427800
2025-08-11 00:00:00+00:00,1119.7137192487926,1127.7557082668911,1116.508878918243,1122.6300048828125,575600
2025-08-12 00:00:00+00:00,1128.9997715898464,1156.042144265108,1126.252731032252,1154.1610107421875,669000
2025-08-13 00:00:00+00:00,1161.018670170976,1166.3833573885765,1142.605600819786,1154.5791015625,570800
2025-08-14 00:00:00+00:00,1148.706801624315,1157.037466523415,1139.4504532934438,1154.70849609375,407600
2025-08-15 00:00:00+00:00,1158.0526779267484,1158.0526779267484,1129.0994048815778,1129.6766357421875,582200
2025-08-18 00:00:00+00:00,1128.6714606437347,1135.6385684254863,1121.5251452033253,1130.781494140625,405800
2025-08-19 00:00:00+00:00,1120.9877073947227,1129.666703481644,1116.52877808389,1123.1673583984375,611700
2025-08-20 00:00:00+00:00,1120.56959028365,1127.516771954391,1108.775297511926,1123.1573486328125,573100
2025-08-21 00:00:00+00:00,1119.5344613641864,1123.6948731662592,1113.5726178595955,1119.46484375,275100
2025-08-22 00:00:00+00:00,1123.5854680669136,1152.309843098026,1120.7090333218546,1142.77490234375,433700
2025-08-25 00:00:00+00:00,1138.037244082758,1144.5962441934475,1131.2292972048776,1131.7568359375,415000
2025-08-26 00:00:00+00:00,1129.6966083000325,1137.0419350932941,1120.2412480876699,1134.4442138671875,580200
2025-08-27 00:00:00+00:00,1133.0407446261524,1139.400732734159,1126.2428823870348,1126.3125,310000
2025-08-28 00:00:00+00:00,1128.4724364421038,1132.6526524658748,1121.8237716316398,1125.16796875,475200
2025-08-29 00:00:00+00:00,1126.5812705961268,1128.8107352042502,1113.1943987205489,1121.8436279296875,356100
2025-09-02 00:00:00+00:00,1112.5872589562373,1114.7271804500758,1095.4183163492235,1109.53173828125,391300
2025-09-03 00:00:00+00:00,1107.3719913790903,1107.9691477461204,1087.525745551705,1094.3236083984375,412900
2025-09-04 00:00:00+00:00,1103.7889113705419,1107.7701157397773,1096.4037335267924,1103.550048828125,460000
2025-09-05 00:00:00+00:00,1107.7099609375,1110.1800537109375,1088.5699462890625,1099.1500244140625,487600
2025-09-08 00:00:00+00:00,1098.280029296875,1105.8199462890625,1094.0,1104.9200439453125,671000
2025-09-09 00:00:00+00:00,1101.56005859375,1113.7099609375,1100.050048828125,1105.6700439453125,334200
2025-09-10 00:00:00+00:00,1107.280029296875,1118.52001953125,1098.81005859375,1102.8900146484375,367400
2025-09-11 00:00:00+00:00,1105.0,1141.8299560546875,1102.969970703125,1134.1800537109375,585100
2025-09-12 00:00:00+00:00,1132.719970703125,1140.0,1118.6500244140625,1123.4100341796875,544800
2025-09-15 00:00:00+00:00,1120.5799560546875,1125.6099853515625,1110.5,1115.1099853515625,506800
2025-09-16 00:00:00+00:00,1120.0,1123.3900146484375,1106.6099853515625,1118.8900146484375,547500
2025-09-17 00:00:00+00:00,1121.0,1133.449951171875,1117.0,1131.780029296875,508000
2025-09-18 00:00:00+00:00,1136.93994140625,1151.93994140625,1134.5,1137.1300048828125,523900
2025-09-19 00:00:00+00:00,1138.77001953125,1145.050048828125,1126.0,1142.8499755859375,1505500
2025-09-22 00:00:00+00:00,1137.18994140625,1142.9100341796875,1133.699951171875,1136.2099609375,366000
2025-09-23 00:00:00+00:00,1138.5,1146.260009765625,1127.4100341796875,1131.75,427100
2025-09-24 00:00:00+00:00,1133.5,1140.4300537109375,1125.6099853515625,1127.97998046875,345400
2025-09-25 00:00:00+00:00,1122.6800537109375,1149.1199951171875,1118.0,1147.2900390625,680300
2025-09-26 00:00:00+00:00,1152.0,1159.47998046875,1150.780029296875,1156.449951171875,435500
