"('date', '')","('open', 'ADT')","('high', 'ADT')","('low', 'ADT')","('close', 'ADT')","('volume', 'ADT')"
2025-01-14 00:00:00+00:00,6.848368797342469,6.9757348569333,6.843470462108599,6.936545372009277,6819500
2025-01-15 00:00:00+00:00,7.103100402557565,7.132492747711564,7.019822636325955,7.0737080574035645,4852300
2025-01-16 00:00:00+00:00,7.063910920469216,7.088404463568303,7.024721438380867,7.0737080574035645,3802300
2025-01-17 00:00:00+00:00,7.132493050540213,7.1422901878905245,7.0443164785099235,7.122695446014404,4943500
2025-01-21 00:00:00+00:00,7.152087760893761,7.191277244473275,7.103100672831621,7.132493019104004,3668300
2025-01-22 00:00:00+00:00,7.1422901878905245,7.191277276168574,7.097222234857899,7.122695446014404,3806200
2025-01-23 00:00:00+00:00,7.122694987571469,7.308845257001041,7.103100246956538,7.25006103515625,5416400
2025-01-24 00:00:00+00:00,7.269655965978717,7.377427275768359,7.254960026926872,7.328440189361572,3837800
2025-01-27 00:00:00+00:00,7.269656405312129,7.5243880553655895,7.269656405312129,7.465603828430176,6628900
2025-01-28 00:00:00+00:00,7.446008826825808,7.514590656116651,7.372528662509219,7.4068193435668945,6379000
2025-01-29 00:00:00+00:00,7.426414416584305,7.4949962489354665,7.401920871660639,7.446009159088135,5377700
2025-01-30 00:00:00+00:00,7.524388031326462,7.641956951997185,7.524388031326462,7.602767467498779,5480300
2025-01-31 00:00:00+00:00,7.592969666140097,7.646855089135977,7.509691896943876,7.524387836456299,6486900
2025-02-03 00:00:00+00:00,7.357832805414107,7.583172103086625,7.308845717204561,7.514590740203857,8151800
2025-02-04 00:00:00+00:00,7.446009021948506,7.641956910553377,7.446009021948506,7.612564563751221,9701200
2025-02-05 00:00:00+00:00,7.592969814113516,7.656652842809077,7.318642957207677,7.357832908630371,8303800
2025-02-06 00:00:00+00:00,7.338237586084105,7.4460088996884535,7.323541646512079,7.3872246742248535,5449600
2025-02-07 00:00:00+00:00,7.416617020544401,7.465603641509653,7.352933992831627,7.3872246742248535,5520900
2025-02-10 00:00:00+00:00,7.387224292278862,7.406819033086944,7.230466365814209,7.230466365814209,4321400
2025-02-11 00:00:00+00:00,7.181479397316693,7.36762967161681,7.161884656189074,7.328440189361572,6621700
2025-02-12 00:00:00+00:00,7.220669009136138,7.289250837901142,7.161884784698486,7.161884784698486,5014900
2025-02-13 00:00:00+00:00,7.22066927760261,7.362731275402712,7.171682655670975,7.3480353355407715,8831100
2025-02-14 00:00:00+00:00,7.377427433563039,7.509691822209579,7.377427433563039,7.416616916656494,6332900
2025-02-18 00:00:00+00:00,7.446008636127284,7.455806240278833,7.299047844082405,7.328440189361572,7215500
2025-02-19 00:00:00+00:00,7.2304670991285045,7.348035555900793,7.210872356333123,7.289251327514648,5546700
2025-02-20 00:00:00+00:00,7.269655996832755,7.3480349616758875,7.220668910218057,7.318642616271973,5772300
2025-02-21 00:00:00+00:00,7.357832519251121,7.377427260337756,7.152087504253721,7.201074123382568,7182700
2025-02-24 00:00:00+00:00,7.220668761822433,7.259858243438596,7.132492661773801,7.230466365814209,8520900
2025-02-25 00:00:00+00:00,7.152088091989928,7.455806837379155,7.152088091989928,7.426414489746094,12789500
2025-02-26 00:00:00+00:00,7.455806545693551,7.485198425001229,7.338237626936345,7.377427577972412,13410800
2025-02-27 00:00:00+00:00,7.764423392420943,8.161216998089508,7.514590104599724,7.955471992492676,28329100
2025-02-28 00:00:00+00:00,7.994661696088483,8.220001915343676,7.877093251657881,8.024053573608398,29954200
2025-03-03 00:00:00+00:00,7.583172030108515,7.6419567222644424,7.348035130186775,7.534185409545898,66576400
2025-03-04 00:00:00+00:00,7.406819240376095,7.524387688514886,7.397022103285605,7.436211585998535,15464800
2025-03-05 00:00:00+00:00,7.504793497051068,7.563577725427713,7.4558068736582905,7.543982982635498,18785000
2025-03-06 00:00:00+00:00,7.485198754258853,7.602767678187662,7.44111046618249,7.543982982635498,17072900
2025-03-07 00:00:00+00:00,7.514590281515665,7.641956329345703,7.470501998253309,7.641956329345703,23615900
2025-03-10 00:00:00+00:00,7.573374892866188,7.730132826147349,7.475401184565463,7.534185409545898,21363200
2025-03-11 00:00:00+00:00,7.446008795388841,7.632159073670499,7.259858517107184,7.416616916656494,22180100
2025-03-12 00:00:00+00:00,7.416617093505472,7.465603714952631,7.220669206190336,7.3676300048828125,19249100
2025-03-13 00:00:00+00:00,7.4021736347751865,7.426847641014609,7.214651846220112,7.224521636962891,13478900
2025-03-14 00:00:00+00:00,7.283738815875914,7.4021734785850715,7.283738815875914,7.382434368133545,12986100
2025-03-17 00:00:00+00:00,7.392303595407012,7.520608047042723,7.372564485202864,7.451521396636963,13586700
2025-03-18 00:00:00+00:00,7.44165190116547,7.500869234124907,7.382434568206033,7.481130123138428,13852000
2025-03-19 00:00:00+00:00,7.500868977712978,7.866042753788393,7.4811298674012665,7.816695213317871,19574300
2025-03-20 00:00:00+00:00,7.737738924954092,7.851238693834595,7.639042900827977,7.658782482147217,15446800
2025-03-21 00:00:00+00:00,7.639042940920038,7.7870865072686675,7.579825608504091,7.678521633148193,61628900
2025-03-24 00:00:00+00:00,7.7377395505901125,8.02395691421594,7.7377395505901125,7.974608898162842,12554400
2025-03-25 00:00:00+00:00,8.053564889583907,8.142391125183519,8.01408666723242,8.102912902832031,21340100
2025-03-26 00:00:00+00:00,8.142391044753122,8.162130626351411,8.043695019231789,8.063434600830078,11981300
2025-03-27 00:00:00+00:00,8.06343518720201,8.152261428383632,8.038761649644949,8.122652053833008,9674800
2025-03-28 00:00:00+00:00,8.083172861642947,8.10291244231435,7.893677781619521,7.99434757232666,15522000
2025-03-31 00:00:00+00:00,7.905521422361625,8.14239074542298,7.861108306633243,8.033825874328613,15284300
2025-04-01 00:00:00+00:00,8.05356502532959,8.097978143877995,7.910456819856459,8.05356502532959,16011100
2025-04-02 00:00:00+00:00,7.984478335411726,8.28056547736013,7.974608544391928,8.270695686340332,15759000
2025-04-03 00:00:00+00:00,7.994348481078129,8.07823982599786,7.895652448971932,7.974608898162842,20209900
2025-04-04 00:00:00+00:00,7.964738428791445,8.0239562312619,7.698260670761993,7.875912666320801,26387000
2025-04-07 00:00:00+00:00,7.550217389492094,7.949934982789205,7.313347582563332,7.668652057647705,20146900
2025-04-08 00:00:00+00:00,7.915391420952335,7.944999851804874,7.342956267265471,7.441651821136475,17920200
2025-04-09 00:00:00+00:00,7.323217060765453,7.935129957384543,7.283738839733093,7.856173515319824,22297700
2025-04-10 00:00:00+00:00,7.747608341218772,7.796956353894714,7.4663258925714695,7.589695453643799,12383600
2025-04-11 00:00:00+00:00,7.569956367259483,7.7772172681829055,7.500869243412498,7.7179999351501465,12721100
2025-04-14 00:00:00+00:00,7.875912832408715,8.014086609646052,7.8018912836859515,7.954869747161865,11595400
2025-04-15 00:00:00+00:00,8.004216737989184,8.093042972053505,7.895651863707819,7.915391445159912,13269800
2025-04-16 00:00:00+00:00,7.8660426714804155,7.925260001795917,7.688390680533913,7.777216911315918,16499300
2025-04-17 00:00:00+00:00,7.796956237100977,7.831499563086182,7.64891267190828,7.76734733581543,15637200
2025-04-21 00:00:00+00:00,7.678521423252354,7.74267317865287,7.471260530153347,7.579825401306152,17098700
2025-04-22 00:00:00+00:00,7.658782422655459,7.7821519812372735,7.639042841489552,7.747608184814453,9668200
2025-04-23 00:00:00+00:00,7.846303859527855,7.999281851001551,7.7574780959880565,7.806825637817383,20327600
2025-04-24 00:00:00+00:00,7.678521330157955,7.846303530073783,7.456455754088834,7.64891242980957,22042600
2025-04-25 00:00:00+00:00,7.703195068426197,7.856173528139355,7.629173521524115,7.747608184814453,21215800
2025-04-28 00:00:00+00:00,7.796956397485034,7.88578216193379,7.737739064313354,7.846303939819336,18515100
2025-04-29 00:00:00+00:00,7.826564654467927,7.964738428791445,7.826564654467927,7.875912666320801,21286500
2025-04-30 00:00:00+00:00,7.7870865188089295,7.915391445159912,7.703195180107632,7.915391445159912,21982200
2025-05-01 00:00:00+00:00,7.915391183221698,7.974608043148259,7.841369167078478,7.905521392822266,20384700
2025-05-02 00:00:00+00:00,7.9746078475235525,8.043694496154785,7.935129628129277,8.043694496154785,14456400
2025-05-05 00:00:00+00:00,7.9746082865597145,8.102912741963564,7.964738495859023,8.023956298828125,21964600
2025-05-06 00:00:00+00:00,7.945000013426083,8.152260916080156,7.945000013426083,8.102912902832031,24760600
2025-05-07 00:00:00+00:00,8.142390548304009,8.329911855879125,8.112782118946885,8.171998977661133,27650300
2025-05-08 00:00:00+00:00,8.21147772275947,8.310173748579873,8.12265148776812,8.191739082336426,25862900
2025-05-09 00:00:00+00:00,8.201608216321342,8.24108643524079,8.122650837247463,8.221346855163574,19442800
2025-05-12 00:00:00+00:00,8.418739085578807,8.473021996879769,8.241087547090846,8.300304412841797,19713300
2025-05-13 00:00:00+00:00,8.487826484303847,8.591456467548216,8.408870037669539,8.438478469848633,28819600
2025-05-14 00:00:00+00:00,8.389130354872679,8.418738786696995,8.241087254516014,8.270695686340332,22324100
2025-05-15 00:00:00+00:00,8.24108719812282,8.428608520040404,8.24108719812282,8.359521865844727,18870700
2025-05-16 00:00:00+00:00,8.349651370328742,8.487825608295692,8.33978158020932,8.47795581817627,16531200
2025-05-19 00:00:00+00:00,8.408870252802119,8.47795691006588,8.374325982935126,8.428608894348145,12103300
2025-05-20 00:00:00+00:00,8.39900016784668,8.537173477544718,8.359521944899372,8.39900016784668,30384300
2025-05-21 00:00:00+00:00,8.290433537427091,8.44834735499631,8.290433537427091,8.349651336669922,21663900
2025-05-22 00:00:00+00:00,8.300303392835072,8.32991182207203,8.033825647232463,8.043694496154785,15253400
2025-05-23 00:00:00+00:00,7.9746082331533374,8.132521118366665,7.935130011850006,8.11278247833252,20751000
2025-05-27 00:00:00+00:00,8.171998763223236,8.221346771680189,8.053564107667533,8.181868553161621,15718300
2025-05-28 00:00:00+00:00,8.142391125183519,8.201608929328282,8.102912902832031,8.102912902832031,15354400
2025-05-29 00:00:00+00:00,8.181868995543999,8.19173878601603,8.093042763765768,8.162130355834961,9880200
2025-05-30 00:00:00+00:00,8.112782200403391,8.23121686025603,8.102912410106919,8.211477279663086,14578800
2025-06-02 00:00:00+00:00,8.162130906628557,8.458217110889665,8.162130906628557,8.438478469848633,23526500
2025-06-03 00:00:00+00:00,8.418738018694722,8.487825608295692,8.231216712600638,8.47795581817627,33614200
2025-06-04 00:00:00+00:00,8.487825393676758,8.606260048410181,8.453281129132247,8.487825393676758,34006000
2025-06-05 00:00:00+00:00,8.477956568721725,8.477956568721725,8.137456309337392,8.142391204833984,20896000
2025-06-06 00:00:00+00:00,8.20160795715262,8.349651038113677,8.142390160027222,8.320042610168457,22555400
2025-06-09 00:00:00+00:00,8.270695883194174,8.320043898232639,8.023956749236955,8.132521629333496,20137700
2025-06-10 00:00:00+00:00,8.171999580024153,8.2657607113404,8.157195834871896,8.231217384338379,23381700
2025-06-11 00:00:00+00:00,8.211477560973329,8.310173584849178,8.093042897063333,8.11278247833252,23204800
2025-06-12 00:00:00+00:00,8.087942629343026,8.227046681414526,8.048198479097556,8.177366256713867,10151200
2025-06-13 00:00:00+00:00,8.137621419081722,8.14755769269759,8.038261525648643,8.058133125305176,10060000
2025-06-16 00:00:00+00:00,8.157493939922952,8.37608722088888,8.127686066746982,8.217110633850098,24366200
2025-06-17 00:00:00+00:00,8.177365745190158,8.182333882106978,7.968709680135096,8.087942123413086,22167800
2025-06-18 00:00:00+00:00,8.147557871264468,8.197238292857437,8.058133301912168,8.087942123413086,17179500
2025-06-20 00:00:00+00:00,8.08794217611825,8.147557924358118,8.048198028099927,8.097877502441406,21767200
2025-06-23 00:00:00+00:00,8.107813629959734,8.236982345581055,8.107813629959734,8.236982345581055,16435900
2025-06-24 00:00:00+00:00,8.276727066389086,8.356215366498503,8.212143177890916,8.336343765258789,15052300
2025-06-25 00:00:00+00:00,8.306534767150879,8.356215190567115,8.276726892131242,8.306534767150879,11725000
2025-06-26 00:00:00+00:00,8.34627914428711,8.366151693226383,8.306534993983849,8.34627914428711,12638600
2025-06-27 00:00:00+00:00,8.395958788236632,8.465511755480385,8.336343042113644,8.376087188720703,17282700
2025-06-30 00:00:00+00:00,8.366151144343448,8.42576689209945,8.346278596707963,8.415831565856934,13816400
2025-07-01 00:00:00+00:00,8.386023030021777,8.495320150589023,8.376087703440875,8.4655122756958,18383800
2025-07-02 00:00:00+00:00,8.465511787991996,8.470478977208655,8.197238086682647,8.217110633850098,15771600
2025-07-03 00:00:00+00:00,8.28169471204309,8.46551198737042,8.276726575134218,8.415831565856934,15208600
2025-07-07 00:00:00+00:00,8.386022567749023,8.475447135074491,8.356214694498936,8.386022567749023,12417200
2025-07-08 00:00:00+00:00,8.395959569060008,8.405895843529645,8.296599667089499,8.34627914428711,13253100
2025-07-09 00:00:00+00:00,8.39595918777377,8.455575884308928,8.331375301804655,8.445639610290527,10221400
2025-07-10 00:00:00+00:00,8.415832020444288,8.515191921263032,8.386023197380915,8.495320320129395,13086400
2025-07-11 00:00:00+00:00,8.495320150589023,8.545000573794566,8.43570345322732,8.4655122756958,9265400
2025-07-14 00:00:00+00:00,8.425767347223468,8.495320320129395,8.361183459070048,8.495320320129395,9590500
2025-07-15 00:00:00+00:00,8.475447697843624,8.495320246380022,8.316471099853516,8.316471099853516,6780500
2025-07-16 00:00:00+00:00,8.326407542923123,8.376087967696021,8.296599667089499,8.34627914428711,7734000
2025-07-17 00:00:00+00:00,8.356215039275412,8.465512158327329,8.346278765257011,8.445639610290527,6615700
2025-07-18 00:00:00+00:00,8.455575594946646,8.455575594946646,8.366151026991773,8.39595890045166,7545400
2025-07-21 00:00:00+00:00,8.435702934843691,8.485383354996316,8.316470495022514,8.376087188720703,5511700
2025-07-22 00:00:00+00:00,8.415831388574317,8.430734851411758,8.33634309485728,8.386022567749023,7790600
2025-07-23 00:00:00+00:00,8.376087188720703,8.420799472100544,8.236982201808397,8.376087188720703,12848300
2025-07-24 00:00:00+00:00,8.3164709096616,8.74372121767055,8.236982612484388,8.61455249786377,25719300
2025-07-25 00:00:00+00:00,8.425766714607542,8.629456533279555,8.296598947998762,8.386022567749023,38555200
2025-07-28 00:00:00+00:00,8.415831888181652,8.415831888181652,8.286663166329541,8.306534767150879,17446800
2025-07-29 00:00:00+00:00,8.32640720410592,8.440671513131253,8.276726781354611,8.286663055419922,22943700
2025-07-30 00:00:00+00:00,8.276726892131242,8.336343589745779,8.276726892131242,8.306534767150879,13872900
2025-07-31 00:00:00+00:00,8.296599388122559,8.376087686056346,8.286663113987021,8.296599388122559,12377100
2025-08-01 00:00:00+00:00,8.286662825868724,8.326406973453757,8.0978774141584,8.246918678283691,17647100
2025-08-04 00:00:00+00:00,8.296599006393631,8.39595890045166,8.286662732715264,8.39595890045166,14912700
2025-08-05 00:00:00+00:00,8.415832117999281,8.435703719363268,8.276727118150225,8.34627914428711,12582100
2025-08-06 00:00:00+00:00,8.356215487490912,8.525128364562988,8.33634388596347,8.525128364562988,11810000
2025-08-07 00:00:00+00:00,8.574808036361409,8.59467963614293,8.341311290371069,8.39595890045166,8175700
2025-08-08 00:00:00+00:00,8.400926865606442,8.420799412557052,8.336342983167343,8.366150856018066,9323400
2025-08-11 00:00:00+00:00,8.37608779788744,8.425767274077899,8.286663224624187,8.316471099853516,7766200
2025-08-12 00:00:00+00:00,8.31647094849586,8.465512217080525,8.286663073809027,8.455575942993164,10188300
2025-08-13 00:00:00+00:00,8.445639313193714,8.753657163902108,8.435703039524848,8.723848342895508,18287400
2025-08-14 00:00:00+00:00,8.644360372411413,8.699008932061464,8.545000474727521,8.61455249786377,7516300
2025-08-15 00:00:00+00:00,8.6344241570997,8.674168305958636,8.520159847577165,8.624488830566406,9315700
2025-08-18 00:00:00+00:00,8.584744506128404,8.624488654174474,8.535064084177007,8.594679832458496,5698600
2025-08-19 00:00:00+00:00,8.624488733091646,8.793401600726868,8.604616185099152,8.773529052734375,9449600
2025-08-20 00:00:00+00:00,8.803337258586271,8.803337258586271,8.634424384591618,8.664233207702637,11755400
2025-08-21 00:00:00+00:00,8.614552327387942,8.703976896836469,8.545000305628077,8.584744453430176,8884200
2025-08-22 00:00:00+00:00,8.624488623420481,8.798368678267481,8.594679801810797,8.753657341003418,7939000
2025-08-25 00:00:00+00:00,8.763592377260428,8.783464924342521,8.694040357623505,8.70397663116455,6448100
2025-08-26 00:00:00+00:00,8.713913402392826,8.743721277143214,8.614552556457859,8.624488830566406,10801900
2025-08-27 00:00:00+00:00,8.614552064445535,8.73378450421249,8.604615790904488,8.70397663116455,9273400
2025-08-28 00:00:00+00:00,8.69404085417573,8.69404085417573,8.54003239579426,8.624488830566406,7976200
2025-08-29 00:00:00+00:00,8.624488999665173,8.713913573244925,8.614552725361808,8.654296875,7020000
2025-09-02 00:00:00+00:00,8.6046157630027,8.644359909462809,8.515191196573655,8.535063743591309,9622300
2025-09-03 00:00:00+00:00,8.515191652604631,8.634424098370449,8.505256326138914,8.61455249786377,10774300
2025-09-04 00:00:00+00:00,8.67416814981505,8.793401541820792,8.634424001671547,8.763592720031738,13204600
2025-09-05 00:00:00+00:00,8.763592990406433,8.828177825366721,8.619520804282033,8.644360542297363,19527100
2025-09-08 00:00:00+00:00,8.684104229792451,8.689072366646334,8.55990365117102,8.564871788024902,7562100
2025-09-09 00:00:00+00:00,8.545000076293945,8.583750216641526,8.515191255560971,8.545000076293945,7018000
2025-09-10 00:00:00+00:00,8.485383382403201,8.574807949451715,8.469485913224071,8.545000076293945,9021800
2025-09-11 00:00:00+00:00,8.5600004196167,8.859999656677246,8.550000190734863,8.850000381469727,12416300
2025-09-12 00:00:00+00:00,8.8100004196167,8.869999885559082,8.779999732971191,8.829999923706055,6673600
2025-09-15 00:00:00+00:00,8.880000114440918,8.9350004196167,8.748000144958496,8.770000457763672,9333000
2025-09-16 00:00:00+00:00,8.770000457763672,8.854999542236328,8.649999618530273,8.680000305175781,7453400
2025-09-17 00:00:00+00:00,8.710000038146973,8.805000305175781,8.600000381469727,8.609999656677246,8971800
2025-09-18 00:00:00+00:00,8.619999885559082,8.670000076293945,8.5600004196167,8.649999618530273,11566500
2025-09-19 00:00:00+00:00,8.6899995803833,8.71500015258789,8.550000190734863,8.569999694824219,22313900
2025-09-22 00:00:00+00:00,8.59000015258789,8.779999732971191,8.569999694824219,8.739999771118164,11472700
2025-09-23 00:00:00+00:00,8.760000228881836,8.8100004196167,8.579999923706055,8.579999923706055,7214500
2025-09-24 00:00:00+00:00,8.609999656677246,8.640000343322754,8.550000190734863,8.59000015258789,7826000
2025-09-25 00:00:00+00:00,8.550000190734863,8.625,8.489999771118164,8.600000381469727,8521200
2025-09-26 00:00:00+00:00,8.645000457763672,8.8100004196167,8.619999885559082,8.8100004196167,9361500
