"('date', '')","('open', 'BHK')","('high', 'BHK')","('low', 'BHK')","('close', 'BHK')","('volume', 'BHK')"
2025-01-27 00:00:00+00:00,9.840924075272875,9.906907896612134,9.822072196997299,9.878628730773926,91700
2025-01-28 00:00:00+00:00,9.831497960726002,9.906907266935132,9.831497960726002,9.869202613830566,109100
2025-01-29 00:00:00+00:00,9.840923907067122,9.925759605231905,9.812645640662154,9.82207202911377,90900
2025-01-30 00:00:00+00:00,9.850349653530273,9.935185346165959,9.840923265693013,9.906907081604004,138800
2025-01-31 00:00:00+00:00,9.982315603786299,10.029446640327686,9.916332691998209,9.963462829589844,181700
2025-02-03 00:00:00+00:00,9.9257596417581,9.991743462212348,9.89748137524907,9.91633415222168,175900
2025-02-04 00:00:00+00:00,9.916332603680962,9.991741901895667,9.916332603680962,9.935184478759766,101000
2025-02-05 00:00:00+00:00,10.00116839166676,10.048299432508982,9.991742902658181,10.029447555541992,101000
2025-02-06 00:00:00+00:00,10.067151794455901,10.104856445789265,9.94461145288502,10.010594367980957,183700
2025-02-07 00:00:00+00:00,10.010595425115596,10.020021813681828,9.906907847736724,9.944612503051758,100700
2025-02-10 00:00:00+00:00,9.991743047713541,9.991743047713541,9.869202699324713,9.897480964660645,106500
2025-02-11 00:00:00+00:00,9.878628496444467,9.99174335921433,9.869203007005206,9.982316970825195,122500
2025-02-12 00:00:00+00:00,9.85977685249835,9.935186163500449,9.812645808384563,9.878628730773926,135600
2025-02-13 00:00:00+00:00,9.925759315490723,9.991743133776032,9.888054661734769,9.925759315490723,146700
2025-02-14 00:00:00+00:00,9.995420455932617,10.042882273781188,9.957451182705537,9.995420455932617,137800
2025-02-18 00:00:00+00:00,10.014403974915094,10.014403974915094,9.957449621375485,9.976434707641602,90000
2025-02-19 00:00:00+00:00,9.947956431235799,9.95744897375147,9.881510444143462,9.900495529174805,171400
2025-02-20 00:00:00+00:00,9.900497094691284,9.976435636307077,9.900497094691284,9.91948127746582,134800
2025-02-21 00:00:00+00:00,9.947958335017072,10.023897784416599,9.91948160727903,9.928974151611328,132200
2025-02-24 00:00:00+00:00,9.966941199164737,10.033387184143066,9.957448656951074,10.033387184143066,162000
2025-02-25 00:00:00+00:00,10.052371967874523,10.147294671395771,10.042879425944811,10.109325408935547,162100
2025-02-26 00:00:00+00:00,10.109327014062995,10.185265551040727,10.090342832447947,10.15678882598877,75000
2025-02-27 00:00:00+00:00,10.118818945646224,10.185264935169263,10.09983476517909,10.13780403137207,131900
2025-02-28 00:00:00+00:00,10.194759382458232,10.23272865574404,10.166282653808594,10.166282653808594,164300
2025-03-03 00:00:00+00:00,10.128313361468779,10.33714481677731,10.128313361468779,10.308667182922363,208900
2025-03-04 00:00:00+00:00,10.280189193484293,10.299174280392444,10.194758112915148,10.242219924926758,160000
2025-03-05 00:00:00+00:00,10.204250637914544,10.232727362966502,10.15678882598877,10.15678882598877,137000
2025-03-06 00:00:00+00:00,10.185264268253311,10.185264268253311,10.099834103856976,10.118818283081055,205600
2025-03-07 00:00:00+00:00,10.156787879625188,10.185264602023814,10.118818614674126,10.128311157226562,103500
2025-03-10 00:00:00+00:00,10.128311157226562,10.194757144576249,10.128311157226562,10.128311157226562,100600
2025-03-11 00:00:00+00:00,10.090341230334747,10.147294671395771,10.090341230334747,10.109325408935547,101300
2025-03-12 00:00:00+00:00,10.137805925158958,10.204251927094404,10.0808515626008,10.166282653808594,114500
2025-03-13 00:00:00+00:00,10.194756846221761,10.194756846221761,10.118818318542015,10.175772666931152,155000
2025-03-14 00:00:00+00:00,10.198124635819168,10.226797645537436,10.150335678623025,10.207682609558105,88700
2025-03-17 00:00:00+00:00,10.19812497428906,10.207682948345221,10.13122097889308,10.159893989562988,124000
2025-03-18 00:00:00+00:00,10.188567321981743,10.217240333557129,10.159894310406358,10.217240333557129,72600
2025-03-19 00:00:00+00:00,10.24591531900148,10.284146308898926,10.188568378405959,10.284146308898926,96600
2025-03-20 00:00:00+00:00,10.312818963370978,10.322376938386293,10.207683972698504,10.226799011230469,72900
2025-03-21 00:00:00+00:00,10.284146108716506,10.284146108716506,10.226799169237253,10.255472183227539,38100
2025-03-24 00:00:00+00:00,10.284146308898926,10.284146308898926,10.226799368303407,10.284146308898926,73800
2025-03-25 00:00:00+00:00,10.293704083879495,10.322377097869781,10.217241194074264,10.255472183227539,104100
2025-03-26 00:00:00+00:00,10.265029293848508,10.265029293848508,10.19812529633974,10.217240333557129,80900
2025-03-27 00:00:00+00:00,10.24591409530649,10.24591409530649,10.179009187352555,10.188567161560059,62400
2025-03-28 00:00:00+00:00,10.226798171111247,10.32237609041546,10.226798171111247,10.293703079223633,99000
2025-03-31 00:00:00+00:00,10.37016487121582,10.42751089261044,10.331933886453214,10.37016487121582,140000
2025-04-01 00:00:00+00:00,10.341491517482678,10.456184478075068,10.322376479799926,10.417953491210938,65900
2025-04-02 00:00:00+00:00,10.465741611559027,10.484857559204102,10.417952653944893,10.484857559204102,108100
2025-04-03 00:00:00+00:00,10.446625788803926,10.513529777526855,10.417951869495399,10.513529777526855,182000
2025-04-04 00:00:00+00:00,10.484858826775111,10.513531840210605,10.03564402929194,10.054759979248047,254500
2025-04-07 00:00:00+00:00,9.949623280137692,10.016527276625139,9.662890434265137,9.662890434265137,218300
2025-04-08 00:00:00+00:00,9.75846977142228,9.997413692454659,9.653334774307574,9.682007789611816,192900
2025-04-09 00:00:00+00:00,9.55775514547665,9.882718966262626,9.404831208988792,9.815814971923828,352300
2025-04-10 00:00:00+00:00,9.701121946717315,9.825372883729779,9.519524984313643,9.538640022277832,164400
2025-04-11 00:00:00+00:00,9.538639272335049,9.624659215157473,9.357042324208814,9.567313194274902,216200
2025-04-14 00:00:00+00:00,9.748911795821291,9.75846977142228,9.586429856599377,9.682007789611816,101400
2025-04-15 00:00:00+00:00,9.733403973471361,9.9548369919501,9.704521725200262,9.762287139892578,79700
2025-04-16 00:00:00+00:00,9.800795955984515,9.820050479847447,9.7141483032263,9.743030548095703,92400
2025-04-17 00:00:00+00:00,9.723777548272245,9.810424296460878,9.714149825756792,9.752659797668457,87800
2025-04-21 00:00:00+00:00,9.771913642787876,9.771913642787876,9.579363796663255,9.627501487731934,110400
2025-04-22 00:00:00+00:00,9.704521179199219,9.80079655888634,9.675638932553108,9.704521179199219,100100
2025-04-23 00:00:00+00:00,9.87781548371624,9.945207691705054,9.800795555114746,9.800795555114746,210400
2025-04-24 00:00:00+00:00,9.85856221537259,9.94520988368439,9.85856221537259,9.935582160949707,86600
2025-04-25 00:00:00+00:00,9.983718274281191,10.031855962175706,9.906698340909978,10.022228240966797,62200
2025-04-28 00:00:00+00:00,10.01260054294667,10.051110509721463,9.935580609397082,9.974090576171875,82800
2025-04-29 00:00:00+00:00,10.012600873940277,10.118503974684396,9.964464102493016,10.060738563537598,131500
2025-04-30 00:00:00+00:00,10.060738161716962,10.157013537066417,10.012600474042236,10.11850357055664,118400
2025-05-01 00:00:00+00:00,10.137758474760023,10.14738619628588,10.05111081732745,10.10887622833252,105600
2025-05-02 00:00:00+00:00,10.118503754229103,10.118503754229103,10.051110623001145,10.089620590209961,45700
2025-05-05 00:00:00+00:00,10.089620590209961,10.128131475568818,9.993346131262944,10.089620590209961,63500
2025-05-06 00:00:00+00:00,10.079994006636552,10.118503974684396,9.993346348991386,10.060738563537598,105200
2025-05-07 00:00:00+00:00,10.099248311549674,10.166641442777633,10.051110623001145,10.089620590209961,99100
2025-05-08 00:00:00+00:00,10.128131671384228,10.176268442713383,10.060738538853304,10.10887622833252,110700
2025-05-09 00:00:00+00:00,10.118503754229103,10.185895967307019,10.079993787020289,10.089620590209961,55500
2025-05-12 00:00:00+00:00,10.118504682383625,10.166642375347749,10.06073926719665,10.1377592086792,103100
2025-05-13 00:00:00+00:00,10.147386221182764,10.147386221182764,10.012600873940277,10.060738563537598,109100
2025-05-14 00:00:00+00:00,10.060739866746516,10.118505285375905,10.022229893710316,10.099249839782715,175600
2025-05-15 00:00:00+00:00,10.131617546081543,10.170398820985817,10.102531821057969,10.131617546081543,77000
2025-05-16 00:00:00+00:00,10.180093979935497,10.189789529443875,10.07344570919883,10.102531433105469,109800
2025-05-19 00:00:00+00:00,9.801975991459688,9.801975991459688,9.62746072125091,9.71471881866455,1623200
2025-05-20 00:00:00+00:00,9.569288411439496,9.889234154328163,9.569288411439496,9.860148429870605,340800
2025-05-21 00:00:00+00:00,9.860148469457014,9.860148469457014,9.772890371115507,9.840757369995117,163300
2025-05-22 00:00:00+00:00,9.831062105481871,9.957101469931203,9.801975458180788,9.908624649047852,110800
2025-05-23 00:00:00+00:00,10.005578001520151,10.063750375197634,9.93771100274518,10.024969100952148,591600
2025-05-27 00:00:00+00:00,9.78258589645102,9.801976071246047,9.666242073825316,9.675936698913574,525000
2025-05-28 00:00:00+00:00,9.705023416972088,9.714718966747729,9.617765318228358,9.656546592712402,210400
2025-05-29 00:00:00+00:00,9.656545431549914,9.734107971191406,9.656545431549914,9.734107971191406,317400
2025-05-30 00:00:00+00:00,9.734109272804588,9.79228164762353,9.705023547704382,9.782586097717285,233300
2025-06-02 00:00:00+00:00,9.734108324697129,9.763194046964369,9.598373413085938,9.598373413085938,125000
2025-06-03 00:00:00+00:00,9.63715532014166,9.646850869743233,9.511116873795217,9.549898147583008,158400
2025-06-04 00:00:00+00:00,9.569287863600513,9.598373586392922,9.53050659167115,9.540202140808105,137700
2025-06-05 00:00:00+00:00,9.540203469340891,9.549899019828011,9.404468536376953,9.404468536376953,162000
2025-06-06 00:00:00+00:00,9.404467868478083,9.404467868478083,9.268733869772467,9.307515144348145,296700
2025-06-09 00:00:00+00:00,9.259038578044725,9.307515403770115,9.200866202250548,9.210561752319336,255000
2025-06-10 00:00:00+00:00,9.210561643198847,9.288124193593145,9.210561643198847,9.249342918395996,315200
2025-06-11 00:00:00+00:00,9.297819418557776,9.375381966241006,9.25903814471616,9.365686416625977,321900
2025-06-12 00:00:00+00:00,9.433553932518919,9.578984410871795,9.394772656548529,9.520812034606934,384300
2025-06-13 00:00:00+00:00,9.584317489909928,9.623397236860507,9.525697403616727,9.555006980895996,199200
2025-06-16 00:00:00+00:00,9.603856173765648,9.603856173765648,9.437767028808594,9.437767028808594,220700
2025-06-17 00:00:00+00:00,9.486616941749126,9.49638711068415,9.437767028808594,9.437767028808594,202000
2025-06-18 00:00:00+00:00,9.476847077315895,9.476847077315895,9.369378010781297,9.40845775604248,257500
2025-06-20 00:00:00+00:00,9.42799693798421,9.42799693798421,9.330298043028305,9.398687362670898,316700
2025-06-23 00:00:00+00:00,9.427996635437012,9.467076378512212,9.379147655393938,9.427996635437012,287000
2025-06-24 00:00:00+00:00,9.457307736157176,9.525697057905003,9.427997228206998,9.496387481689453,236900
2025-06-25 00:00:00+00:00,9.496387481689453,9.525697057905003,9.476847143056,9.496387481689453,273900
2025-06-26 00:00:00+00:00,9.525697484512584,9.55500706204076,9.476847567475842,9.5159273147583,459500
2025-06-27 00:00:00+00:00,9.486617392013363,9.49638756141211,9.408457900292657,9.457307815551758,916000
2025-06-30 00:00:00+00:00,9.486617312372728,9.50615671927155,9.437767397523723,9.496387481689453,575800
2025-07-01 00:00:00+00:00,9.496388129913658,9.525697708129883,9.467077619962742,9.525697708129883,413100
2025-07-02 00:00:00+00:00,9.535467654266865,9.535467654266865,9.467077397721559,9.5159273147583,307300
2025-07-03 00:00:00+00:00,9.515926809356394,9.535467147827148,9.476847064149505,9.535467147827148,787600
2025-07-07 00:00:00+00:00,9.486617472314917,9.486617472314917,9.408457979932614,9.418228149414062,295400
2025-07-08 00:00:00+00:00,9.437767556642315,9.467077133352019,9.37914840322291,9.418228149414062,330300
2025-07-09 00:00:00+00:00,9.486617392013363,9.486617392013363,9.39868773089391,9.457307815551758,220500
2025-07-10 00:00:00+00:00,9.427997307355515,9.506156799076221,9.427997307355515,9.457307815551758,414600
2025-07-11 00:00:00+00:00,9.467077417703521,9.476847587478426,9.369378515158497,9.388917922973633,215600
2025-07-14 00:00:00+00:00,9.388917721106555,9.408458060236235,9.359608144146687,9.379148483276367,298200
2025-07-15 00:00:00+00:00,9.452999581033449,9.452999581033449,9.35453046368204,9.374224662780762,330100
2025-07-16 00:00:00+00:00,9.403764594626269,9.413611693727733,9.315142580855204,9.38407039642334,301400
2025-07-17 00:00:00+00:00,9.403766091758044,9.403766091758044,9.305296963208685,9.393918991088867,340800
2025-07-18 00:00:00+00:00,9.403765722747083,9.413612823029853,9.305296598061728,9.334836959838867,383900
2025-07-21 00:00:00+00:00,9.334836603562568,9.364377903283394,9.265908782356242,9.275755882263184,454100
2025-07-22 00:00:00+00:00,9.324990386531688,9.344683647155762,9.275755826364813,9.344683647155762,296800
2025-07-23 00:00:00+00:00,9.305296073067558,9.34468353290527,9.305296073067558,9.324990272521973,343400
2025-07-24 00:00:00+00:00,9.344684060121637,9.344684060121637,9.305296598061728,9.334836959838867,290600
2025-07-25 00:00:00+00:00,9.384071824546211,9.384071824546211,9.275756535159223,9.305296897888184,350700
2025-07-28 00:00:00+00:00,9.344684426814187,9.393918991088867,9.32499116454704,9.393918991088867,407400
2025-07-29 00:00:00+00:00,9.423458526455937,9.443152726064744,9.393918166113849,9.413612365722656,185800
2025-07-30 00:00:00+00:00,9.433305740356445,9.44315284027995,9.403765379657067,9.433305740356445,196600
2025-07-31 00:00:00+00:00,9.472692787081991,9.50223314649064,9.423458228686844,9.44315242767334,275300
2025-08-01 00:00:00+00:00,9.502233391037457,9.512080490784127,9.452999770446342,9.482540130615234,246200
2025-08-04 00:00:00+00:00,9.492387230361905,9.492387230361905,9.452999770446342,9.482540130615234,197400
2025-08-05 00:00:00+00:00,9.482540671298304,9.512081033151555,9.462846470682024,9.492387771606445,244800
2025-08-06 00:00:00+00:00,9.521927535509615,9.551467895507812,9.482540075821646,9.551467895507812,257600
2025-08-07 00:00:00+00:00,9.59085535519578,9.59085535519578,9.541620795818043,9.551467895507812,298600
2025-08-08 00:00:00+00:00,9.551468194479975,9.551468194479975,9.502233633561138,9.521927833557129,148500
2025-08-11 00:00:00+00:00,9.521927947031381,9.561315408421608,9.512080846916035,9.541621208190918,180200
2025-08-12 00:00:00+00:00,9.551468194479975,9.551468194479975,9.453000011713442,9.521927833557129,370400
2025-08-13 00:00:00+00:00,9.551467483559636,9.561314582824707,9.512080025570421,9.561314582824707,239400
2025-08-14 00:00:00+00:00,9.55146795069969,9.610549610108594,9.482540130615234,9.482540130615234,446700
2025-08-15 00:00:00+00:00,9.537123154531045,9.54704754764518,9.487503081844809,9.50735092163086,318500
2025-08-18 00:00:00+00:00,9.537122625645276,9.537122625645276,9.457729378019426,9.477578163146973,258800
2025-08-19 00:00:00+00:00,9.527199745178223,9.527199745178223,9.457729939549376,9.527199745178223,302800
2025-08-20 00:00:00+00:00,9.537123154531045,9.54704754764518,9.477578688730674,9.50735092163086,354700
2025-08-21 00:00:00+00:00,9.517274818212744,9.527199210809108,9.477578194269464,9.49742603302002,162200
2025-08-22 00:00:00+00:00,9.487502655981478,9.566895904446413,9.487502655981478,9.53712272644043,163200
2025-08-25 00:00:00+00:00,9.57681941986084,9.57681941986084,9.517274956303046,9.57681941986084,314400
2025-08-26 00:00:00+00:00,9.596668174378973,9.596668174378973,9.547047157279453,9.556971549987793,339200
2025-08-27 00:00:00+00:00,9.55697204537586,9.566896438598633,9.52719981214977,9.566896438598633,289500
2025-08-28 00:00:00+00:00,9.606592209981079,9.636364440557193,9.556971194726122,9.626440048217773,367800
2025-08-29 00:00:00+00:00,9.626440506092717,9.64628929171565,9.606592666911974,9.61651611328125,350600
2025-09-02 00:00:00+00:00,9.54704761505127,9.59666863453007,9.477578755646284,9.54704761505127,408800
2025-09-03 00:00:00+00:00,9.566895904446413,9.576819350672897,9.527199280213946,9.53712272644043,336100
2025-09-04 00:00:00+00:00,9.566896042108295,9.61651611328125,9.54704725648536,9.61651611328125,347800
2025-09-05 00:00:00+00:00,9.626440679640371,9.715758323669434,9.626440679640371,9.715758323669434,485100
2025-09-08 00:00:00+00:00,9.735607244626813,9.815000496766215,9.735607244626813,9.795151710510254,490700
2025-09-09 00:00:00+00:00,9.815000496766215,9.815000496766215,9.685986225429133,9.795151710510254,485000
2025-09-10 00:00:00+00:00,9.824923445959044,9.834847838584494,9.775303375716137,9.785226821899414,379000
2025-09-11 00:00:00+00:00,9.834847946133209,9.844772338867188,9.795151321639477,9.844772338867188,348300
2025-09-12 00:00:00+00:00,9.854697160278143,9.854697160278143,9.775303907837092,9.815000534057617,572700
2025-09-15 00:00:00+00:00,9.880000114440918,9.920000076293945,9.850000381469727,9.869999885559082,316100
2025-09-16 00:00:00+00:00,9.9399995803833,9.949999809265137,9.880000114440918,9.9399995803833,361900
2025-09-17 00:00:00+00:00,9.960000038146973,9.960000038146973,9.880000114440918,9.90999984741211,189200
2025-09-18 00:00:00+00:00,9.899999618530273,9.899999618530273,9.819999694824219,9.84000015258789,269400
2025-09-19 00:00:00+00:00,9.869999885559082,9.880000114440918,9.819999694824219,9.859999656677246,152200
2025-09-22 00:00:00+00:00,9.899999618530273,9.899999618530273,9.829999923706055,9.859999656677246,226900
2025-09-23 00:00:00+00:00,9.880000114440918,9.899999618530273,9.819999694824219,9.850000381469727,208400
2025-09-24 00:00:00+00:00,9.869999885559082,9.869999885559082,9.829999923706055,9.859999656677246,255700
2025-09-25 00:00:00+00:00,9.880000114440918,9.880000114440918,9.800000190734863,9.8100004196167,305500
2025-09-26 00:00:00+00:00,9.84000015258789,9.859999656677246,9.800000190734863,9.850000381469727,206700
