"('date', '')","('open', 'ARES')","('high', 'ARES')","('low', 'ARES')","('close', 'ARES')","('volume', 'ARES')"
2025-01-23 00:00:00+00:00,191.1561872020162,192.31192742723943,190.46079723034003,191.8711700439453,925500
2025-01-24 00:00:00+00:00,191.42065204502092,193.46766625282453,191.06805508068777,193.26199340820312,780300
2025-01-27 00:00:00+00:00,187.47353592907618,188.97206931622503,183.7223005069706,186.07293701171875,735300
2025-01-28 00:00:00+00:00,186.74874928421465,190.1669806111271,184.97107351384997,189.61849975585938,723000
2025-01-29 00:00:00+00:00,188.96225625107843,192.55483556573614,186.7124984866764,189.4421844482422,766200
2025-01-30 00:00:00+00:00,192.11604679871294,194.9466115464384,191.30312941853785,194.00636291503906,1247600
2025-01-31 00:00:00+00:00,195.09353091032176,195.82810667411184,193.67335408932405,194.1434783935547,1139700
2025-02-03 00:00:00+00:00,189.0112484065143,194.66258914127386,188.10038157808665,192.47845458984375,1095000
2025-02-04 00:00:00+00:00,195.88687532477454,196.36190159523642,188.45297199299515,191.34230041503906,1964600
2025-02-05 00:00:00+00:00,177.43432239307464,188.44315442346522,177.43432239307464,185.7497100830078,2501700
2025-02-06 00:00:00+00:00,184.2022102690544,187.87508878028953,182.46860742715677,187.72816467285156,1619600
2025-02-07 00:00:00+00:00,187.91426617737272,190.2727486444163,185.6028006219596,186.42552185058594,1163400
2025-02-10 00:00:00+00:00,187.43435018517366,187.46373202060934,183.47744191501843,186.07293701171875,790300
2025-02-11 00:00:00+00:00,184.11404488096528,184.36870734902467,179.70659078587528,182.5371551513672,798800
2025-02-12 00:00:00+00:00,180.02002987237714,181.410824804629,178.84471168476816,179.05038452148438,761300
2025-02-13 00:00:00+00:00,179.3050548114831,181.24433065268707,178.55088617241066,180.597900390625,981200
2025-02-14 00:00:00+00:00,181.214941767638,183.19338833033922,180.1375580394489,182.35107421875,784900
2025-02-18 00:00:00+00:00,183.5753704426178,185.3579481079207,182.2433540926973,183.81044006347656,999000
2025-02-19 00:00:00+00:00,183.1248476324868,183.88880525499147,179.92209301815092,182.8995819091797,1331600
2025-02-20 00:00:00+00:00,182.89956744981126,183.43824436144035,172.66446700915483,175.9945526123047,1383100
2025-02-21 00:00:00+00:00,177.10130783703994,177.31188261349337,169.09931688200396,170.50970458984375,1125400
2025-02-24 00:00:00+00:00,170.74478081422996,171.17083233729937,164.90245888700454,165.43624877929688,1866600
2025-02-25 00:00:00+00:00,165.47543365662278,166.29326793054523,160.02487900183948,163.9181365966797,1911600
2025-02-26 00:00:00+00:00,164.31969223686448,168.51166973151882,164.05524079844545,165.49501037597656,1076700
2025-02-27 00:00:00+00:00,167.19924027905418,168.15908173343297,162.879931316877,163.6830596923828,1228500
2025-02-28 00:00:00+00:00,163.24231091911753,167.48326317777713,161.82213419110923,167.42449951171875,2118600
2025-03-03 00:00:00+00:00,171.03862371273115,172.03763597993927,164.63311475484284,166.26876831054688,2140200
2025-03-04 00:00:00+00:00,161.26385647358723,162.52733512861087,153.2227089926254,157.67913818359375,2907900
2025-03-05 00:00:00+00:00,157.67913899738397,159.64779663085938,154.5204572885046,159.64779663085938,1701400
2025-03-06 00:00:00+00:00,155.02486162751532,157.32653823751653,149.30496883519172,150.21583557128906,2113100
2025-03-07 00:00:00+00:00,151.73396184133304,152.94846576856403,144.5840883738089,151.7731475830078,3354100
2025-03-10 00:00:00+00:00,144.42739469448526,145.5537382101619,136.57232708447376,138.33531188964844,3161000
2025-03-11 00:00:00+00:00,139.2853731244412,142.98763397478794,136.94452549742323,140.06890869140625,2545500
2025-03-12 00:00:00+00:00,145.03462561346336,146.60171144734008,139.85341005891394,142.9288330078125,1735400
2025-03-13 00:00:00+00:00,142.81131613294423,143.76136862110442,135.4263879191331,137.30690002441406,1894300
2025-03-14 00:00:00+00:00,140.95040132896847,142.78193878670942,139.07967812791696,141.39114379882812,1565800
2025-03-17 00:00:00+00:00,141.0555303142818,146.297004813393,140.6903108622335,145.21119689941406,1481700
2025-03-18 00:00:00+00:00,144.33267235220083,145.32470517433433,141.00617531337662,142.16107177734375,1292300
2025-03-19 00:00:00+00:00,143.187653234974,147.2643505807053,140.88772561993906,145.70474243164062,1638000
2025-03-20 00:00:00+00:00,144.11551672035654,147.3364002917773,144.11551672035654,145.43821716308594,992900
2025-03-21 00:00:00+00:00,144.09577053111073,147.1212116970256,142.6151316619325,145.80345153808594,1749400
2025-03-24 00:00:00+00:00,149.09046009027105,152.13070711412323,148.60679435450584,151.76548767089844,1724900
2025-03-25 00:00:00+00:00,152.3478580173701,154.03776597760915,149.54451883685343,153.6212158203125,3835800
2025-03-26 00:00:00+00:00,153.6508447635589,154.38128368141545,150.05782813757725,151.3015594482422,2110400
2025-03-27 00:00:00+00:00,148.85357423749838,150.7734616044994,143.0790762255812,146.4845428466797,1921800
2025-03-28 00:00:00+00:00,145.0927283232717,146.75103645159916,140.84822766838226,143.02969360351562,1654200
2025-03-31 00:00:00+00:00,140.16715373159664,145.39874769310134,137.7388992298827,144.7176513671875,2009700
2025-04-01 00:00:00+00:00,145.19143495485199,147.9947740930055,142.90138814371588,147.5111083984375,2170700
2025-04-02 00:00:00+00:00,144.13525776801976,152.85128675563968,144.13525776801976,152.50579833984375,2113600
2025-04-03 00:00:00+00:00,143.94769854344852,143.94769854344852,128.0110861947268,128.90440368652344,3035100
2025-04-04 00:00:00+00:00,120.0304580562481,122.58703179359809,111.77343060701276,116.51641082763672,7645200
2025-04-07 00:00:00+00:00,112.52854985662084,126.34784545304797,109.20204527692168,123.12005615234375,6475200
2025-04-08 00:00:00+00:00,129.62992878192236,132.76395070498367,119.13220471907226,121.61967468261719,4718900
2025-04-09 00:00:00+00:00,119.84291212962493,142.07222588565344,117.28633846597053,140.53236389160156,4616400
2025-04-10 00:00:00+00:00,135.02438644624334,137.29470237672572,129.01299629094527,134.01756286621094,3935100
2025-04-11 00:00:00+00:00,131.86568473387675,136.93933963041076,128.49969566152328,135.96212768554688,3184500
2025-04-14 00:00:00+00:00,139.2195268098057,141.6764136654267,134.50616590202674,136.5938720703125,2297800
2025-04-15 00:00:00+00:00,137.82773708981438,140.71991102142448,136.6333484813218,139.4959259033203,1683500
2025-04-16 00:00:00+00:00,137.55136831427953,139.20967675482612,134.87634057616512,137.7981414794922,1783300
2025-04-17 00:00:00+00:00,139.1603079590885,140.9765697565218,137.8079959418665,139.41696166992188,1210000
2025-04-21 00:00:00+00:00,136.90973885830346,137.93138330109073,132.09273727390115,135.31065368652344,1532500
2025-04-22 00:00:00+00:00,138.01529244263213,141.01604727335072,137.48225401218713,139.89076232910156,1150300
2025-04-23 00:00:00+00:00,146.07489916733184,151.350910324836,143.41961766064102,144.066162109375,1523000
2025-04-24 00:00:00+00:00,144.46099675175603,151.93327931798535,143.281413957204,150.99554443359375,1341600
2025-04-25 00:00:00+00:00,149.96897146770837,152.41697195989514,148.87923244346544,151.89381408691406,1290700
2025-04-28 00:00:00+00:00,151.95303800352042,154.5194697390787,149.9689722281563,151.4002685546875,1294700
2025-04-29 00:00:00+00:00,151.02516716608852,151.6914576806594,148.8733125368028,150.81787109375,1146300
2025-04-30 00:00:00+00:00,146.88924783264795,150.93633352941066,144.29318946714463,150.5612335205078,1722200
2025-05-01 00:00:00+00:00,151.70626564609404,154.23322031788825,150.1357979296775,150.30459594726562,1075500
2025-05-02 00:00:00+00:00,154.05555567465967,156.93786437828751,152.76245166330668,155.0426483154297,1942700
2025-05-05 00:00:00+00:00,154.4306309535121,161.05008258359888,153.14740758859975,158.68499755859375,2157000
2025-05-06 00:00:00+00:00,157.01682589509105,161.52783120998342,154.68728677466717,157.56959533691406,1707600
2025-05-07 00:00:00+00:00,158.0039253003042,161.40939187838848,157.7374060715628,159.98797607421875,1478900
2025-05-08 00:00:00+00:00,162.75183900436912,166.5324056160531,162.1990695368775,163.70932006835938,1785300
2025-05-09 00:00:00+00:00,163.87711917293555,165.47620437981954,162.38659969368342,162.8209228515625,1659100
2025-05-12 00:00:00+00:00,171.2704294536504,172.37598339382123,166.93709359652357,170.3425750732422,1892500
2025-05-13 00:00:00+00:00,171.4678566523301,173.57035358058477,169.3258525248806,170.27346801757812,2291500
2025-05-14 00:00:00+00:00,171.10261995440356,174.10831497846084,170.02669268375655,173.56048583984375,1817900
2025-05-15 00:00:00+00:00,170.8854538868259,172.1292001135683,165.92037966840022,166.5225067138672,3115600
2025-05-16 00:00:00+00:00,166.57185766683557,168.66448892558842,166.28560747197895,167.9537811279297,1702100
2025-05-19 00:00:00+00:00,164.59768303285804,167.74651068338056,163.1565212798448,166.46328735351562,940100
2025-05-20 00:00:00+00:00,164.88393622259264,165.83155171675395,163.16640479081642,163.88697814941406,1984100
2025-05-21 00:00:00+00:00,161.1527180009981,162.7320720440912,156.8292630427904,156.92796325683594,1561000
2025-05-22 00:00:00+00:00,156.78977579507122,158.82812430469735,156.20245452748955,157.8163604736328,961000
2025-05-23 00:00:00+00:00,154.11477548624288,159.62275410989875,153.51264838593718,158.2210693359375,1008800
2025-05-27 00:00:00+00:00,160.62957519726336,163.02327777381916,159.29700921925095,162.47544860839844,1079400
2025-05-28 00:00:00+00:00,163.36381054351676,163.36381054351676,161.3698794543119,161.87330627441406,999900
2025-05-29 00:00:00+00:00,163.26510695970845,163.26510695970845,160.9405081475286,162.7715606689453,1112100
2025-05-30 00:00:00+00:00,162.23853041492035,163.73891529246174,160.48150689933826,163.3638153076172,3004200
2025-06-02 00:00:00+00:00,162.54452985001674,164.89381495974635,161.06389101181819,164.6371612548828,1318900
2025-06-03 00:00:00+00:00,164.2521938647696,166.56200187271185,162.81104718017548,166.35470581054688,1279900
2025-06-04 00:00:00+00:00,166.6409867787875,168.55593384918222,166.51265991574968,166.82852172851562,1364700
2025-06-05 00:00:00+00:00,166.7495523290972,168.2598179241341,165.4959555216961,167.79588317871094,1163900
2025-06-06 00:00:00+00:00,170.31295036420897,172.62275849232262,170.11553485682293,171.6356658935547,1865200
2025-06-09 00:00:00+00:00,171.18158864367734,172.38584276265004,167.82547998997987,170.0760498046875,2359300
2025-06-10 00:00:00+00:00,169.691088073206,170.07802667542964,164.94317520042455,166.40406799316406,1450100
2025-06-11 00:00:00+00:00,166.9765709170582,168.1018557645997,165.89076314230928,166.60147094726562,1415300
2025-06-12 00:00:00+00:00,164.38051561875935,168.9606242942658,164.00541564258538,168.6052703857422,2457000
2025-06-13 00:00:00+00:00,166.2856259676874,167.2825840710929,162.76169815718188,164.41014099121094,1143300
2025-06-16 00:00:00+00:00,166.27843761210798,169.39889045551485,165.77657639273906,165.990234375,750300
2025-06-17 00:00:00+00:00,164.63870387045512,165.55297505879597,162.59152977875678,164.15174865722656,1086900
2025-06-18 00:00:00+00:00,164.47969920768173,168.25107361429525,164.4101428409916,166.29830932617188,1497200
2025-06-20 00:00:00+00:00,167.6597824582631,168.22622630800436,164.59895372009888,164.72813415527344,2491600
2025-06-23 00:00:00+00:00,164.4995814574153,165.42380013147493,159.81890950222854,164.32070922851562,1119400
2025-06-24 00:00:00+00:00,166.58650873351527,169.20012668203063,165.99521139317093,168.76287841796875,1099300
2025-06-25 00:00:00+00:00,169.4088242199227,169.94049748033385,167.07344692153927,167.7492218017578,1233300
2025-06-26 00:00:00+00:00,168.47467921777303,171.01378229849672,167.64885847797063,170.0448455810547,877700
2025-06-27 00:00:00+00:00,171.41625197027645,174.5565693864538,170.34297317089832,172.10194396972656,1591500
2025-06-30 00:00:00+00:00,173.71187223004875,173.84006702086873,171.2473144873022,172.121826171875,1491700
2025-07-01 00:00:00+00:00,171.4758812209355,174.8447779024617,170.05477506969527,173.64230346679688,2485400
2025-07-02 00:00:00+00:00,173.36404577444668,177.18013813639317,172.68828605284918,176.8720703125,2546300
2025-07-03 00:00:00+00:00,177.7267150463668,178.81987359765316,175.57022514410454,176.85220336914062,684400
2025-07-07 00:00:00+00:00,176.85220824411445,177.47827619183352,171.54543814244533,173.77149963378906,1269700
2025-07-08 00:00:00+00:00,174.39758141174585,176.73294357957042,173.00032792920896,174.010009765625,1033700
2025-07-09 00:00:00+00:00,175.43109900188284,177.43852874162565,174.3677676403033,175.8683624267578,927300
2025-07-10 00:00:00+00:00,176.4149441255769,179.07825387532915,175.93792120255597,179.00869750976562,980100
2025-07-11 00:00:00+00:00,177.50808790643265,178.13118374756792,176.01742538746348,176.265869140625,713900
2025-07-14 00:00:00+00:00,176.37517965241491,180.41786465173988,175.6497281610375,179.21737670898438,1331600
2025-07-15 00:00:00+00:00,178.809931961681,178.96893960409753,173.27461298881116,173.40380859375,1090300
2025-07-16 00:00:00+00:00,174.68577500019714,178.89938662109842,173.65225563255163,178.8000030517578,1747000
2025-07-17 00:00:00+00:00,177.85591781632803,183.26205639005593,177.22983469682686,182.02976989746094,1868000
2025-07-18 00:00:00+00:00,183.6198098596195,184.41483288746048,181.13039864760705,181.98007202148438,2397900
2025-07-21 00:00:00+00:00,182.49684431530935,182.49684431530935,177.26959316194473,177.7764129638672,1653400
2025-07-22 00:00:00+00:00,177.50808802066268,178.4521864143267,174.3081312647787,177.14039611816406,1266400
2025-07-23 00:00:00+00:00,178.8794943583805,179.6347578755914,177.61143652788994,179.44595336914062,871800
2025-07-24 00:00:00+00:00,180.06209037989885,182.4869037482509,178.41242027994747,181.20492553710938,1222700
2025-07-25 00:00:00+00:00,182.4670375286917,185.25954299285513,180.32047978147713,185.060791015625,1320300
2025-07-28 00:00:00+00:00,185.06077694530987,186.6806350059938,184.45457360437558,186.1936798095703,1335400
2025-07-29 00:00:00+00:00,187.04833508285935,188.00235060831662,184.52911177316173,186.7601318359375,1243900
2025-07-30 00:00:00+00:00,187.8135370164912,188.8967480943472,185.29928755580033,186.56137084960938,951800
2025-07-31 00:00:00+00:00,187.01852145844944,188.18123639987346,182.99372963733353,184.3750762939453,1802800
2025-08-01 00:00:00+00:00,178.77019345289412,182.07946619488064,172.61872345634822,181.69189453125,2193800
2025-08-04 00:00:00+00:00,183.15273793293275,187.82347746138103,181.82108305479449,187.37628173828125,1381600
2025-08-05 00:00:00+00:00,188.7377557357293,190.71537354482095,183.90800838465748,186.80982971191406,1602700
2025-08-06 00:00:00+00:00,187.0682121952947,190.3277929950206,186.67069309544814,188.11166381835938,1390600
2025-08-07 00:00:00+00:00,190.30791906271284,190.30791906271284,184.5539682863629,185.78623962402344,1240800
2025-08-08 00:00:00+00:00,187.227207005584,188.6880574926507,186.04958603747588,187.25701904296875,952900
2025-08-11 00:00:00+00:00,186.89927518557704,187.9477005524655,185.37878545512763,185.38873291015625,751700
2025-08-12 00:00:00+00:00,186.67068753968056,191.94763022718834,185.48809289401407,191.56005859375,1278900
2025-08-13 00:00:00+00:00,193.03086439117044,194.0445039886297,186.18375514371274,189.75140380859375,1194100
2025-08-14 00:00:00+00:00,188.95638224236038,190.75511260755042,187.6048476047021,189.2644500732422,885700
2025-08-15 00:00:00+00:00,189.11538597733804,190.18866479951748,186.26324140924703,186.61106872558594,928300
2025-08-18 00:00:00+00:00,186.69057049776222,189.41351943326654,185.56759990502232,188.091796875,1388800
2025-08-19 00:00:00+00:00,187.35639609369707,188.5787350753683,178.25341362167714,179.4658203125,2409200
2025-08-20 00:00:00+00:00,178.1639894417931,179.37639621379395,174.84478441986462,177.816162109375,1709400
2025-08-21 00:00:00+00:00,177.11058526112092,178.0149241685501,176.32549450366363,177.15032958984375,1041500
2025-08-22 00:00:00+00:00,177.29941055893374,182.79498538005117,177.18014724137953,179.94285583496094,1500300
2025-08-25 00:00:00+00:00,180.13165417436073,180.13165417436073,175.87829831347926,177.02114868164062,1564700
2025-08-26 00:00:00+00:00,176.70313890772326,178.2733053036556,175.91806329165902,177.816162109375,1971500
2025-08-27 00:00:00+00:00,177.51803590500154,179.81365376503535,177.51803590500154,178.39254760742188,1556100
2025-08-28 00:00:00+00:00,178.9987517971162,180.6335159513116,178.9987517971162,179.1478271484375,1024300
2025-08-29 00:00:00+00:00,179.14781915913449,179.8235788641505,177.02114131716826,178.08447265625,899200
2025-09-02 00:00:00+00:00,174.84478094290623,178.78012156409045,172.35039591650263,178.66087341308594,1430700
2025-09-03 00:00:00+00:00,177.5577739319007,178.71055654850002,173.880809537109,175.71929931640625,1244000
2025-09-04 00:00:00+00:00,176.5938218061745,179.0633533903561,175.37645647886475,178.92919921875,1171300
2025-09-05 00:00:00+00:00,180.2310294608185,180.72791694663198,173.44354458495,176.20623779296875,1638800
2025-09-08 00:00:00+00:00,175.89817855510307,176.53916768892304,172.2808380885446,175.15284729003906,1731200
2025-09-09 00:00:00+00:00,174.2783144565788,175.55034522565805,173.7814269635384,173.98019409179688,979900
2025-09-10 00:00:00+00:00,174.48702479593317,178.76026053628016,173.9305131951073,177.816162109375,1202700
2025-09-11 00:00:00+00:00,177.98511729292838,183.98751191517928,177.5329478261001,183.56019592285156,1412400
2025-09-12 00:00:00+00:00,184.04713157624275,184.66328240305882,181.65213012695312,181.65213012695312,837100
2025-09-15 00:00:00+00:00,183.02354696407167,183.13286282482488,177.83604005160777,178.8000030517578,1311900
2025-09-16 00:00:00+00:00,179.1999969482422,179.99000549316406,176.6999969482422,178.61000061035156,1120300
2025-09-17 00:00:00+00:00,178.4600067138672,182.11500549316406,177.63999938964844,178.88999938964844,1175500
2025-09-18 00:00:00+00:00,180.4199981689453,185.94000244140625,180.4199981689453,183.4199981689453,1365900
2025-09-19 00:00:00+00:00,183.39999389648438,183.85000610351562,180.80999755859375,183.0,2112000
2025-09-22 00:00:00+00:00,181.5399932861328,182.4199981689453,179.51699829101562,181.99000549316406,1053800
2025-09-23 00:00:00+00:00,182.14999389648438,186.85000610351562,180.3699951171875,181.14999389648438,1056400
2025-09-24 00:00:00+00:00,181.30999755859375,181.30999755859375,167.7530059814453,168.22999572753906,1889200
2025-09-25 00:00:00+00:00,164.75999450683594,166.80999755859375,162.85000610351562,163.32000732421875,2265500
2025-09-26 00:00:00+00:00,164.82000732421875,166.1699981689453,162.8300018310547,163.0500030517578,2619200
