"('date', '')","('open', 'AVPT')","('high', 'AVPT')","('low', 'AVPT')","('close', 'AVPT')","('volume', 'AVPT')"
2025-01-30 00:00:00+00:00,18.600000381469727,18.889999389648438,18.459999084472656,18.719999313354492,1667500
2025-01-31 00:00:00+00:00,18.950000762939453,19.200000762939453,18.479999542236328,18.780000686645508,2008600
2025-02-03 00:00:00+00:00,18.229999542236328,18.635000228881836,18.1200008392334,18.600000381469727,1052500
2025-02-04 00:00:00+00:00,18.735000610351562,19.139999389648438,18.719999313354492,19.1200008392334,789800
2025-02-05 00:00:00+00:00,19.15999984741211,19.44499969482422,19.010000228881836,19.420000076293945,1102400
2025-02-06 00:00:00+00:00,19.420000076293945,19.479999542236328,19.149999618530273,19.170000076293945,829900
2025-02-07 00:00:00+00:00,19.229999542236328,19.459999084472656,18.920000076293945,19.309999465942383,950100
2025-02-10 00:00:00+00:00,19.420000076293945,19.7549991607666,19.239999771118164,19.610000610351562,2300600
2025-02-11 00:00:00+00:00,19.479999542236328,19.739999771118164,19.170000076293945,19.489999771118164,1649200
2025-02-12 00:00:00+00:00,19.25,19.489999771118164,19.049999237060547,19.350000381469727,1327500
2025-02-13 00:00:00+00:00,19.489999771118164,19.80500030517578,19.19099998474121,19.795000076293945,965400
2025-02-14 00:00:00+00:00,19.799999237060547,19.899999618530273,19.204999923706055,19.440000534057617,1539100
2025-02-18 00:00:00+00:00,19.450000762939453,19.610000610351562,19.010000228881836,19.610000610351562,1056000
2025-02-19 00:00:00+00:00,19.489999771118164,19.56999969482422,19.139999389648438,19.290000915527344,1187900
2025-02-20 00:00:00+00:00,19.149999618530273,19.155000686645508,17.799999237060547,18.030000686645508,2342500
2025-02-21 00:00:00+00:00,18.18000030517578,18.18000030517578,17.610000610351562,17.690000534057617,2242400
2025-02-24 00:00:00+00:00,17.68000030517578,17.770000457763672,16.559999465942383,17.049999237060547,1830600
2025-02-25 00:00:00+00:00,16.940000534057617,17.06999969482422,16.6200008392334,16.719999313354492,1298700
2025-02-26 00:00:00+00:00,16.770000457763672,17.55500030517578,16.770000457763672,17.440000534057617,1702600
2025-02-27 00:00:00+00:00,17.6200008392334,17.700000762939453,16.825000762939453,17.079999923706055,1839700
2025-02-28 00:00:00+00:00,13.920000076293945,14.975000381469727,13.369999885559082,14.9399995803833,4467800
2025-03-03 00:00:00+00:00,15.0,15.260000228881836,14.329999923706055,15.029999732971191,2880400
2025-03-04 00:00:00+00:00,14.850000381469727,15.050000190734863,14.319999694824219,14.84000015258789,2660200
2025-03-05 00:00:00+00:00,14.8100004196167,15.364999771118164,14.5,15.300000190734863,1514400
2025-03-06 00:00:00+00:00,14.975000381469727,15.300000190734863,14.430000305175781,14.550000190734863,2161100
2025-03-07 00:00:00+00:00,14.470000267028809,14.739999771118164,13.90999984741211,14.359999656677246,1740300
2025-03-10 00:00:00+00:00,14.0600004196167,14.0600004196167,13.319999694824219,13.5,1865100
2025-03-11 00:00:00+00:00,13.289999961853027,13.8149995803833,13.095000267028809,13.619999885559082,2325400
2025-03-12 00:00:00+00:00,14.130000114440918,14.319999694824219,14.010000228881836,14.289999961853027,1275800
2025-03-13 00:00:00+00:00,14.25,14.390000343322754,13.579999923706055,13.789999961853027,1146600
2025-03-14 00:00:00+00:00,14.109999656677246,14.699000358581543,13.979999542236328,14.65999984741211,1646700
2025-03-17 00:00:00+00:00,14.640000343322754,14.9399995803833,14.539999961853027,14.75,1206600
2025-03-18 00:00:00+00:00,14.569999694824219,14.72599983215332,14.390000343322754,14.539999961853027,1413500
2025-03-19 00:00:00+00:00,14.649999618530273,15.274999618530273,14.550000190734863,15.109999656677246,1695000
2025-03-20 00:00:00+00:00,14.949999809265137,15.420000076293945,14.9350004196167,15.069999694824219,1347300
2025-03-21 00:00:00+00:00,14.869999885559082,15.130000114440918,14.850000381469727,15.050000190734863,1729500
2025-03-24 00:00:00+00:00,15.449999809265137,15.5,15.210000038146973,15.4399995803833,962900
2025-03-25 00:00:00+00:00,15.479999542236328,15.539999961853027,15.170000076293945,15.229999542236328,1198200
2025-03-26 00:00:00+00:00,15.140000343322754,15.279999732971191,14.869999885559082,15.0600004196167,1150700
2025-03-27 00:00:00+00:00,14.970000267028809,15.029999732971191,14.670000076293945,14.779999732971191,846400
2025-03-28 00:00:00+00:00,14.710000038146973,14.84000015258789,14.479999542236328,14.619999885559082,1487200
2025-03-31 00:00:00+00:00,14.319999694824219,14.520000457763672,13.970000267028809,14.4399995803833,1804100
2025-04-01 00:00:00+00:00,14.479999542236328,14.800000190734863,14.350000381469727,14.770000457763672,993200
2025-04-02 00:00:00+00:00,14.449999809265137,15.289999961853027,14.420000076293945,15.119999885559082,923600
2025-04-03 00:00:00+00:00,14.260000228881836,14.640000343322754,14.130000114440918,14.279999732971191,883600
2025-04-04 00:00:00+00:00,13.630000114440918,13.850000381469727,13.15999984741211,13.329999923706055,1467600
2025-04-07 00:00:00+00:00,12.630000114440918,14.199999809265137,12.489999771118164,13.539999961853027,1449600
2025-04-08 00:00:00+00:00,14.210000038146973,14.210000038146973,13.180000305175781,13.449999809265137,1101700
2025-04-09 00:00:00+00:00,13.380000114440918,15.069999694824219,13.380000114440918,14.859999656677246,1464100
2025-04-10 00:00:00+00:00,14.399999618530273,14.65999984741211,14.09000015258789,14.399999618530273,909300
2025-04-11 00:00:00+00:00,14.329999923706055,14.649999618530273,14.079999923706055,14.529999732971191,690800
2025-04-14 00:00:00+00:00,14.84000015258789,14.885000228881836,14.364999771118164,14.5,549700
2025-04-15 00:00:00+00:00,14.5,14.845000267028809,14.484999656677246,14.829999923706055,1049100
2025-04-16 00:00:00+00:00,14.539999961853027,14.835000038146973,14.460000038146973,14.649999618530273,590700
2025-04-17 00:00:00+00:00,14.670000076293945,14.725000381469727,14.390000343322754,14.430000305175781,541400
2025-04-21 00:00:00+00:00,14.279999732971191,14.355999946594238,13.869999885559082,14.029999732971191,544900
2025-04-22 00:00:00+00:00,14.260000228881836,14.4399995803833,14.09000015258789,14.319999694824219,566600
2025-04-23 00:00:00+00:00,14.899999618530273,15.220000267028809,14.75,15.100000381469727,1135500
2025-04-24 00:00:00+00:00,15.220000267028809,15.800000190734863,15.199999809265137,15.760000228881836,849800
2025-04-25 00:00:00+00:00,15.800000190734863,16.100000381469727,15.680000305175781,16.06999969482422,563700
2025-04-28 00:00:00+00:00,16.06999969482422,16.270000457763672,15.859999656677246,16.1200008392334,1058800
2025-04-29 00:00:00+00:00,16.110000610351562,16.469999313354492,16.110000610351562,16.440000534057617,725100
2025-04-30 00:00:00+00:00,16.079999923706055,16.3700008392334,15.850000381469727,16.350000381469727,948900
2025-05-01 00:00:00+00:00,16.829999923706055,16.989999771118164,16.524999618530273,16.600000381469727,859200
2025-05-02 00:00:00+00:00,16.729999542236328,17.1200008392334,16.700000762939453,17.079999923706055,765900
2025-05-05 00:00:00+00:00,16.889999389648438,17.299999237060547,16.889999389648438,17.040000915527344,847400
2025-05-06 00:00:00+00:00,16.690000534057617,17.06999969482422,16.55500030517578,16.969999313354492,1190400
2025-05-07 00:00:00+00:00,17.079999923706055,17.229999542236328,16.94499969482422,17.200000762939453,903800
2025-05-08 00:00:00+00:00,17.25,17.614999771118164,17.200000762939453,17.399999618530273,1058200
2025-05-09 00:00:00+00:00,18.75,19.729999542236328,18.549999237060547,18.850000381469727,3733100
2025-05-12 00:00:00+00:00,19.280000686645508,19.290000915527344,18.690000534057617,18.889999389648438,1577600
2025-05-13 00:00:00+00:00,18.969999313354492,20.2450008392334,18.889999389648438,19.989999771118164,3292200
2025-05-14 00:00:00+00:00,19.899999618530273,20.139999389648438,19.780000686645508,19.829999923706055,1929600
2025-05-15 00:00:00+00:00,19.760000228881836,19.8700008392334,19.440000534057617,19.600000381469727,790000
2025-05-16 00:00:00+00:00,19.549999237060547,19.725000381469727,19.315000534057617,19.3799991607666,1013700
2025-05-19 00:00:00+00:00,19.15999984741211,19.28499984741211,18.969999313354492,18.979999542236328,884300
2025-05-20 00:00:00+00:00,18.889999389648438,19.0,18.559999465942383,18.639999389648438,2048200
2025-05-21 00:00:00+00:00,18.510000228881836,18.71500015258789,18.211000442504883,18.31999969482422,855400
2025-05-22 00:00:00+00:00,18.31999969482422,18.489999771118164,18.09000015258789,18.110000610351562,633100
2025-05-23 00:00:00+00:00,17.889999389648438,18.34000015258789,17.850000381469727,18.229999542236328,929300
2025-05-27 00:00:00+00:00,18.549999237060547,18.65999984741211,18.320999145507812,18.65999984741211,1204600
2025-05-28 00:00:00+00:00,18.649999618530273,18.825000762939453,18.479999542236328,18.59000015258789,1548300
2025-05-29 00:00:00+00:00,18.729999542236328,18.729999542236328,18.270000457763672,18.5,967700
2025-05-30 00:00:00+00:00,18.510000228881836,18.71500015258789,18.344999313354492,18.649999618530273,1141900
2025-06-02 00:00:00+00:00,18.6200008392334,19.139999389648438,18.43000030517578,18.809999465942383,2256600
2025-06-03 00:00:00+00:00,18.809999465942383,19.040000915527344,18.700000762939453,18.959999084472656,1213500
2025-06-04 00:00:00+00:00,18.920000076293945,19.375,18.90999984741211,19.239999771118164,1526100
2025-06-05 00:00:00+00:00,19.350000381469727,19.40999984741211,18.829999923706055,18.950000762939453,1037600
2025-06-06 00:00:00+00:00,19.200000762939453,19.56999969482422,18.905000686645508,19.559999465942383,1400300
2025-06-09 00:00:00+00:00,19.649999618530273,19.770000457763672,19.3700008392334,19.510000228881836,1450900
2025-06-10 00:00:00+00:00,19.389999389648438,19.440000534057617,18.459999084472656,18.84000015258789,1179800
2025-06-11 00:00:00+00:00,18.8799991607666,19.020000457763672,18.648000717163086,18.81999969482422,1330500
2025-06-12 00:00:00+00:00,18.729999542236328,19.1200008392334,18.719999313354492,18.959999084472656,1032500
2025-06-13 00:00:00+00:00,18.56999969482422,18.940000534057617,18.506999969482422,18.59000015258789,969400
2025-06-16 00:00:00+00:00,18.860000610351562,19.059999465942383,18.75,19.049999237060547,1180900
2025-06-17 00:00:00+00:00,18.850000381469727,19.579999923706055,18.825000762939453,18.979999542236328,1945800
2025-06-18 00:00:00+00:00,18.920000076293945,18.920000076293945,18.3799991607666,18.420000076293945,1389400
2025-06-20 00:00:00+00:00,18.459999084472656,18.545000076293945,17.899999618530273,17.959999084472656,2128700
2025-06-23 00:00:00+00:00,17.979999542236328,18.389999389648438,17.690000534057617,18.34000015258789,1527500
2025-06-24 00:00:00+00:00,18.549999237060547,19.15999984741211,18.399999618530273,19.079999923706055,1596000
2025-06-25 00:00:00+00:00,19.229999542236328,19.290000915527344,18.739999771118164,18.81999969482422,1143900
2025-06-26 00:00:00+00:00,18.799999237060547,19.270000457763672,18.709999084472656,19.209999084472656,1379800
2025-06-27 00:00:00+00:00,19.299999237060547,19.3799991607666,19.020000457763672,19.219999313354492,1719300
2025-06-30 00:00:00+00:00,19.420000076293945,19.739999771118164,19.2549991607666,19.309999465942383,1803000
2025-07-01 00:00:00+00:00,19.200000762939453,19.239999771118164,18.216999053955078,18.59000015258789,1210500
2025-07-02 00:00:00+00:00,18.459999084472656,18.600000381469727,18.264999389648438,18.5,847200
2025-07-03 00:00:00+00:00,18.549999237060547,19.049999237060547,18.360000610351562,18.860000610351562,578100
2025-07-07 00:00:00+00:00,18.719999313354492,18.989999771118164,18.645000457763672,18.8700008392334,973700
2025-07-08 00:00:00+00:00,18.959999084472656,18.959999084472656,18.3700008392334,18.6299991607666,938000
2025-07-09 00:00:00+00:00,18.690000534057617,18.854999542236328,18.540000915527344,18.829999923706055,860600
2025-07-10 00:00:00+00:00,18.709999084472656,18.81999969482422,17.8700008392334,18.200000762939453,1047000
2025-07-11 00:00:00+00:00,18.239999771118164,18.28499984741211,17.799999237060547,17.829999923706055,895600
2025-07-14 00:00:00+00:00,17.829999923706055,18.489999771118164,17.780000686645508,18.459999084472656,886100
2025-07-15 00:00:00+00:00,18.5,18.760000228881836,18.420000076293945,18.510000228881836,1325900
2025-07-16 00:00:00+00:00,18.709999084472656,18.92300033569336,18.559999465942383,18.760000228881836,1020100
2025-07-17 00:00:00+00:00,18.760000228881836,19.040000915527344,18.610000610351562,18.959999084472656,1483900
2025-07-18 00:00:00+00:00,19.100000381469727,19.29400062561035,18.7549991607666,18.78499984741211,1541300
2025-07-21 00:00:00+00:00,19.149999618530273,19.760000228881836,19.023000717163086,19.270000457763672,1392300
2025-07-22 00:00:00+00:00,19.25,19.299999237060547,18.639999389648438,18.649999618530273,1023200
2025-07-23 00:00:00+00:00,18.649999618530273,18.93000030517578,18.290000915527344,18.90999984741211,1416500
2025-07-24 00:00:00+00:00,18.979999542236328,18.985000610351562,18.489999771118164,18.5,1351200
2025-07-25 00:00:00+00:00,18.459999084472656,18.770000457763672,18.450000762939453,18.559999465942383,885000
2025-07-28 00:00:00+00:00,18.68000030517578,18.690000534057617,18.31999969482422,18.3700008392334,1017400
2025-07-29 00:00:00+00:00,18.68000030517578,18.8799991607666,18.489999771118164,18.729999542236328,1261400
2025-07-30 00:00:00+00:00,18.90999984741211,19.559999465942383,18.709999084472656,19.309999465942383,1779300
2025-07-31 00:00:00+00:00,19.559999465942383,19.950000762939453,19.045000076293945,19.079999923706055,1372100
2025-08-01 00:00:00+00:00,18.52400016784668,18.709999084472656,17.860000610351562,17.950000762939453,1307500
2025-08-04 00:00:00+00:00,18.190000534057617,18.399999618530273,18.06999969482422,18.389999389648438,880700
2025-08-05 00:00:00+00:00,18.549999237060547,18.549999237060547,17.530000686645508,17.579999923706055,1090600
2025-08-06 00:00:00+00:00,17.709999084472656,17.920000076293945,17.6200008392334,17.860000610351562,974400
2025-08-07 00:00:00+00:00,17.950000762939453,18.145000457763672,16.941999435424805,17.5,2961700
2025-08-08 00:00:00+00:00,16.34000015258789,16.350000381469727,14.21500015258789,14.329999923706055,5128800
2025-08-11 00:00:00+00:00,14.289999961853027,15.21500015258789,14.140000343322754,14.720000267028809,3814400
2025-08-12 00:00:00+00:00,14.930000305175781,15.100000381469727,14.720000267028809,14.899999618530273,1870300
2025-08-13 00:00:00+00:00,15.119999885559082,15.135000228881836,14.78600025177002,14.989999771118164,1201500
2025-08-14 00:00:00+00:00,14.829999923706055,14.88700008392334,14.510000228881836,14.65999984741211,1266000
2025-08-15 00:00:00+00:00,14.760000228881836,15.079999923706055,14.760000228881836,15.029999732971191,1702600
2025-08-18 00:00:00+00:00,14.960000038146973,15.260000228881836,14.90999984741211,15.210000038146973,1289800
2025-08-19 00:00:00+00:00,15.25,15.289999961853027,14.850000381469727,14.899999618530273,1338400
2025-08-20 00:00:00+00:00,14.890000343322754,14.975000381469727,14.5600004196167,14.920000076293945,1070100
2025-08-21 00:00:00+00:00,14.789999961853027,14.979999542236328,14.779999732971191,14.970000267028809,712000
2025-08-22 00:00:00+00:00,15.0,15.680000305175781,14.960000038146973,15.619999885559082,1305500
2025-08-25 00:00:00+00:00,15.569999694824219,15.670000076293945,15.279999732971191,15.289999961853027,1040700
2025-08-26 00:00:00+00:00,15.489999771118164,15.699999809265137,15.350000381469727,15.359999656677246,1692100
2025-08-27 00:00:00+00:00,15.489999771118164,15.90999984741211,15.399999618530273,15.800000190734863,1414500
2025-08-28 00:00:00+00:00,15.770000457763672,16.18000030517578,15.770000457763672,16.100000381469727,1206100
2025-08-29 00:00:00+00:00,16.110000610351562,16.3799991607666,15.970000267028809,16.360000610351562,1702100
2025-09-02 00:00:00+00:00,15.869999885559082,16.3700008392334,15.770000457763672,16.239999771118164,1667400
2025-09-03 00:00:00+00:00,16.280000686645508,16.344999313354492,15.940999984741211,16.100000381469727,1223100
2025-09-04 00:00:00+00:00,16.020000457763672,16.360000610351562,15.819999694824219,16.1200008392334,1145100
2025-09-05 00:00:00+00:00,16.31999969482422,16.520000457763672,16.1299991607666,16.270000457763672,1017500
2025-09-08 00:00:00+00:00,16.43000030517578,16.604999542236328,16.325000762939453,16.56999969482422,860300
2025-09-09 00:00:00+00:00,16.68000030517578,16.764999389648438,16.420000076293945,16.610000610351562,753100
2025-09-10 00:00:00+00:00,16.770000457763672,16.770000457763672,15.739999771118164,15.75,1724200
2025-09-11 00:00:00+00:00,15.880000114440918,16.155000686645508,15.829999923706055,16.09000015258789,2005600
2025-09-12 00:00:00+00:00,16.09000015258789,16.09000015258789,15.609999656677246,15.614999771118164,737700
2025-09-15 00:00:00+00:00,15.699999809265137,16.0,15.65999984741211,15.75,1012100
2025-09-16 00:00:00+00:00,15.359999656677246,15.680000305175781,15.130000114440918,15.449999809265137,1470400
2025-09-17 00:00:00+00:00,15.491999626159668,16.05500030517578,15.350000381469727,15.4399995803833,1916600
2025-09-18 00:00:00+00:00,15.569999694824219,16.030000686645508,15.569999694824219,15.960000038146973,1147300
2025-09-19 00:00:00+00:00,15.930000305175781,15.930000305175781,15.5600004196167,15.670000076293945,2379000
2025-09-22 00:00:00+00:00,15.640000343322754,15.890000343322754,15.510000228881836,15.75,1200000
2025-09-23 00:00:00+00:00,15.65999984741211,15.75,15.420000076293945,15.579999923706055,1149700
2025-09-24 00:00:00+00:00,15.380000114440918,15.645000457763672,15.229999542236328,15.279999732971191,821400
2025-09-25 00:00:00+00:00,15.149999618530273,15.279999732971191,14.979999542236328,15.220000267028809,1162700
2025-09-26 00:00:00+00:00,15.220000267028809,15.470000267028809,15.069999694824219,15.350000381469727,2103400
