"('date', '')","('open', 'CFG')","('high', 'CFG')","('low', 'CFG')","('close', 'CFG')","('volume', 'CFG')"
2017-04-13 00:00:00+00:00,23.96049014077866,24.374585378678837,23.732023239135742,23.732023239135742,3882500
2017-04-17 00:00:00+00:00,23.760580222052678,24.246073082473114,23.657055728804455,24.217514038085938,3349500
2017-04-18 00:00:00+00:00,24.01760531312936,24.33888774211218,23.810556334058177,24.060443878173828,4819000
2017-04-19 00:00:00+00:00,24.303192491669346,24.62233152323707,24.196097431169033,24.431705474853516,7394200
2017-04-20 00:00:00+00:00,24.738702222868795,25.524056724991045,24.738702222868795,25.18135643005371,5212300
2017-04-21 00:00:00+00:00,25.18849901686809,25.34557103282979,24.64946136852734,24.91719627380371,7131100
2017-04-24 00:00:00+00:00,25.766816303412266,26.10951677385376,25.456242725414707,25.5954647064209,7965300
2017-04-25 00:00:00+00:00,26.045250241219694,26.16662480977878,25.8096449500194,26.023832321166992,7075100
2017-04-26 00:00:00+00:00,25.945302704107192,26.48791102617645,25.931023179376307,26.273723602294922,5828300
2017-04-27 00:00:00+00:00,26.28799770514538,26.373672112319532,25.88104086664277,26.252300262451172,7426000
2017-04-28 00:00:00+00:00,26.252297866256683,26.594998187213417,26.1237849054554,26.20945930480957,7819500
2017-05-01 00:00:00+00:00,26.510482253928178,26.86166038538219,26.445979757584116,26.61081886291504,4659400
2017-05-02 00:00:00+00:00,26.582142604454393,26.754150121738473,26.18079355343603,26.402969360351562,3858200
2017-05-03 00:00:00+00:00,26.230961085652236,26.732646701447404,26.130624509286534,26.66814422607422,3536900
2017-05-04 00:00:00+00:00,27.004990100166463,27.24149734784774,26.711146105188767,26.761314392089844,3838600
2017-05-05 00:00:00+00:00,26.818647239658933,26.86881825834575,26.39580104957786,26.496137619018555,3105300
2017-05-08 00:00:00+00:00,26.531978083163512,26.961992836498663,26.531978083163512,26.775653839111328,2760600
2017-05-09 00:00:00+00:00,26.811485564903936,27.012158734108137,26.53197572666469,26.64664649963379,2615900
2017-05-10 00:00:00+00:00,26.553473462518177,26.69681260045489,26.395802871357784,26.66814422607422,2499400
2017-05-11 00:00:00+00:00,26.5463094437299,26.643061796030796,26.16646029366549,26.517641067504883,2632200
2017-05-12 00:00:00+00:00,26.374304153100773,26.374304153100773,25.800950249896488,26.266801834106445,3345100
2017-05-15 00:00:00+00:00,26.31697311815574,26.57498308738744,26.252470625847813,26.531980514526367,3529900
2017-05-16 00:00:00+00:00,26.582143601843473,26.739816937439382,26.316967956132313,26.57497787475586,3486200
2017-05-17 00:00:00+00:00,26.574982357992617,26.574982357992617,24.61840772300945,24.776081085205078,9944800
2017-05-18 00:00:00+00:00,24.596906143635486,25.105757571319934,24.596906143635486,24.697242736816406,6107700
2017-05-19 00:00:00+00:00,24.862083494599375,25.09142507562903,24.675744485250515,24.776081085205078,5270200
2017-05-22 00:00:00+00:00,24.933754447400705,25.055590966212016,24.576124184728872,24.776081085205078,4214500
2017-05-23 00:00:00+00:00,24.854917678735625,25.292100920397935,24.66141020780474,25.148761749267578,4377600
2017-05-24 00:00:00+00:00,25.220426699171206,25.220426699171206,24.69007538888222,24.819080352783203,4131700
2017-05-25 00:00:00+00:00,24.86925195686316,25.0627594284758,24.69007867581078,24.776081085205078,3954000
2017-05-26 00:00:00+00:00,24.733071601280137,24.955247391921013,24.611235116518927,24.826242446899414,4866800
2017-05-30 00:00:00+00:00,24.668578014241692,24.7330805099859,24.45357060641684,24.546741485595703,6637400
2017-05-31 00:00:00+00:00,24.611239407230617,24.647073512880244,24.00205140928594,24.439231872558594,5854200
2017-06-01 00:00:00+00:00,24.5610711135985,24.869249343339344,24.34606374572436,24.725910186767578,4073700
2017-06-02 00:00:00+00:00,24.496563697434986,24.65423701131297,24.195551255846695,24.460729598999023,5804100
2017-06-05 00:00:00+00:00,24.496568679567822,24.71157604787843,24.3460637951471,24.353229522705078,4939900
2017-06-06 00:00:00+00:00,24.10955382657657,24.424900519126552,23.937549025155693,24.267227172851562,3277100
2017-06-07 00:00:00+00:00,24.403393547454243,24.87641076855677,24.23138877648962,24.7402400970459,3642000
2017-06-08 00:00:00+00:00,24.740245130550875,25.822450464445936,24.64707426584189,25.528606414794922,5832400
2017-06-09 00:00:00+00:00,25.722113808129105,26.33130455713932,25.707779618673523,26.044626235961914,4730700
2017-06-12 00:00:00+00:00,26.05179454409164,26.503311987779597,25.944292213477507,26.238136291503906,6392400
2017-06-13 00:00:00+00:00,26.431638717651367,26.646646071770206,26.309799485471693,26.431638717651367,3774500
2017-06-14 00:00:00+00:00,26.1879701809148,26.234554254680706,25.52144528627979,26.216638565063477,5384300
2017-06-15 00:00:00+00:00,26.037457824650243,26.514056588583614,26.030289363677728,26.309799194335938,3167800
2017-06-16 00:00:00+00:00,26.338468071234672,26.35996798662751,26.008789943365823,26.066123962402344,5086300
2017-06-19 00:00:00+00:00,26.266798424509226,26.510474143486274,26.073290994677446,26.195127487182617,3136800
2017-06-20 00:00:00+00:00,26.008788284496035,26.15212742389529,25.68627590433938,25.757944107055664,3048600
2017-06-21 00:00:00+00:00,25.836788197769074,25.843956660481442,25.191765985996817,25.22760009765625,3832900
2017-06-22 00:00:00+00:00,25.184592267289293,25.227594832686513,24.750993318576533,25.069921493530273,4440900
2017-06-23 00:00:00+00:00,25.18459505923184,25.23476335744009,24.403399472031186,24.718746185302734,11276100
2017-06-26 00:00:00+00:00,24.79757551705809,25.084253796894995,24.65423911110633,24.840578079223633,6672300
2017-06-27 00:00:00+00:00,25.026919439769333,25.284929369493465,24.883583020115445,24.969585418701172,3570900
2017-06-28 00:00:00+00:00,25.213269174627015,25.550115882620016,25.155932401365305,25.327939987182617,5225300
2017-06-29 00:00:00+00:00,25.92995632776485,26.324136982186896,25.213263234645794,25.55010986328125,5573700
2017-06-30 00:00:00+00:00,25.722114388800875,25.80811679350875,25.29209963129436,25.571609497070312,3281200
2017-07-03 00:00:00+00:00,25.722119424964635,26.342060267948746,25.628948540141565,26.187971115112305,2328700
2017-07-05 00:00:00+00:00,26.27396538211303,26.55705944639012,25.95145298395135,26.431638717651367,5212900
2017-07-06 00:00:00+00:00,26.42446827029851,26.696812356492856,26.180792558222866,26.230960845947266,4151200
2017-07-07 00:00:00+00:00,26.324136212052156,26.610814534499635,26.08046045816193,26.567811965942383,4086600
2017-07-10 00:00:00+00:00,26.56781243073665,26.696817404698205,26.309802482813552,26.553478240966797,4071800
2017-07-11 00:00:00+00:00,26.596475091092223,26.66814329056315,26.202294526069,26.32413101196289,3533100
2017-07-12 00:00:00+00:00,26.2309676044826,26.23813606684258,25.858289580783797,26.173633575439453,3105300
2017-07-13 00:00:00+00:00,26.25963419219178,26.467475842956112,26.08762938284465,26.410139083862305,2895600
2017-07-14 00:00:00+00:00,25.958629140743508,26.1306339814447,25.65045083935559,25.972963333129883,3606500
2017-07-17 00:00:00+00:00,25.91562201766111,26.058961182413725,25.714948827387754,25.865453720092773,2914000
2017-07-18 00:00:00+00:00,25.66477437577677,25.719959489869346,25.292093730370283,25.50710105895996,3338400
2017-07-19 00:00:00+00:00,25.643273672252974,25.643273672252974,25.019751551905735,25.277761459350586,3632200
2017-07-20 00:00:00+00:00,25.2634220123291,25.38167698428337,24.955243879702547,25.2634220123291,4893500
2017-07-21 00:00:00+00:00,25.22042009341309,25.729274088394938,24.600482316899093,24.71156883239746,6953200
2017-07-24 00:00:00+00:00,24.76174396964666,25.499939659480333,24.725909864462572,25.406768798828125,4736300
2017-07-25 00:00:00+00:00,25.90129069559099,26.030295684755114,25.58236245403732,25.693449020385742,5392500
2017-07-26 00:00:00+00:00,25.80811900156639,25.822453192571945,25.084260126573767,25.206096649169922,4156400
2017-07-27 00:00:00+00:00,25.263427538063688,25.449766509867157,24.86566271555556,25.11292266845703,5039600
2017-07-28 00:00:00+00:00,25.112919250137875,25.23475572781625,24.90507765813389,25.041248321533203,2786000
2017-07-31 00:00:00+00:00,25.21415206939704,25.408661572278756,25.095284692948578,25.271785736083984,3430400
2017-08-01 00:00:00+00:00,25.480703438021198,25.502317439237547,25.18894052878567,25.372644424438477,3066300
2017-08-02 00:00:00+00:00,25.35102497417822,25.66440181727171,25.30059689572053,25.660799026489258,3555500
2017-08-03 00:00:00+00:00,25.59596803471762,25.6860185867656,25.32221633514159,25.372644424438477,4182500
2017-08-04 00:00:00+00:00,25.660799026489258,26.150674144184656,25.59596253302592,25.660799026489258,3751300
2017-08-07 00:00:00+00:00,25.66080476620678,25.73284685734914,25.459092407257724,25.46629524230957,4100800
2017-08-08 00:00:00+00:00,25.408665002774796,25.97778517158674,25.3690425386091,25.45909309387207,3549400
2017-08-09 00:00:00+00:00,25.18533927213176,25.278992621444228,24.998035321631747,25.235767364501953,2555100
2017-08-10 00:00:00+00:00,24.954806361890775,25.098887782194605,24.25601325969812,24.28483009338379,4239900
2017-08-11 00:00:00+00:00,24.299234038534546,24.52256033631386,23.931829095090144,24.054296493530273,4223700
2017-08-14 00:00:00+00:00,24.428912497950012,24.94039894991857,24.346064784796834,24.652238845825195,3061800
2017-08-15 00:00:00+00:00,24.962010389086473,25.149314300124097,24.472135239450406,24.486543655395508,3188800
2017-08-16 00:00:00+00:00,24.601803091409096,24.774698550354902,24.34965998727112,24.457721710205078,2988900
2017-08-17 00:00:00+00:00,24.385687359983404,24.490146325698944,23.6076520523473,23.6364688873291,4202300
2017-08-18 00:00:00+00:00,23.593243930264197,24.072313512367575,23.384325996217278,23.816570281982422,3972300
2017-08-21 00:00:00+00:00,23.81656643897078,23.852586103274618,23.485178382252467,23.557220458984375,6705200
2017-08-22 00:00:00+00:00,23.744525247291186,24.111932982008074,23.70850558164475,24.075910568237305,4825300
2017-08-23 00:00:00+00:00,23.87419892480569,24.49374708488806,23.830976424043747,24.133544921875,3893900
2017-08-24 00:00:00+00:00,24.26321854080871,24.52976737877907,24.162362372286115,24.49374771118164,5454400
2017-08-25 00:00:00+00:00,24.572989705918864,24.760293604021193,24.378480226279436,24.385683059692383,2763500
2017-08-28 00:00:00+00:00,24.45052670854462,24.47934354687819,23.982265452186383,24.1119384765625,5160400
2017-08-29 00:00:00+00:00,23.71571353578408,24.083121349824893,23.535612420543465,23.996673583984375,4448500
2017-08-30 00:00:00+00:00,24.018276832114,24.34966211414213,24.018276832114,24.054296493530273,3180800
2017-08-31 00:00:00+00:00,24.19838403875446,24.241609292316625,23.8525902546313,23.86699867248535,3633600
2017-09-01 00:00:00+00:00,23.975054791798495,24.421707447014843,23.88140420923243,24.21278953552246,2883500
2017-09-05 00:00:00+00:00,24.06871011178077,24.097526946394076,23.420345073604405,23.521203994750977,3952300
2017-09-06 00:00:00+00:00,23.69410233757885,23.903020291303687,23.492389967430697,23.607654571533203,3997100
2017-09-07 00:00:00+00:00,23.55001132817523,23.586033735174592,22.699935561780023,23.110567092895508,5217000
2017-09-08 00:00:00+00:00,23.139388102329303,23.787753148796586,23.139388102329303,23.6364688873291,5447300
2017-09-11 00:00:00+00:00,23.94624161172225,24.328055034769775,23.83097702656878,24.10472869873047,4412800
2017-09-12 00:00:00+00:00,24.22719419166644,25.034046132059554,24.212785777786785,24.839536666870117,5623500
2017-09-13 00:00:00+00:00,24.70986462737814,25.18173126843302,24.652233717797394,24.990821838378906,4051100
2017-09-14 00:00:00+00:00,25.18534282554343,25.45909732855214,25.02685569064391,25.0556697845459,5508000
2017-09-15 00:00:00+00:00,24.99083100418088,25.336624832863144,24.796321460273656,25.329421997070312,6791100
2017-09-18 00:00:00+00:00,25.343825003163044,25.732844007880317,25.30780533564281,25.639190673828125,3552400
2017-09-19 00:00:00+00:00,25.660800638576603,25.941757878526907,25.552741641431897,25.804882049560547,4242300
2017-09-20 00:00:00+00:00,25.82650575409461,25.917279092920346,25.2393769502406,25.783283233642578,8886700
2017-09-21 00:00:00+00:00,25.812080117155205,26.211901862755983,25.797671705438958,26.129056930541992,4440000
2017-09-22 00:00:00+00:00,25.9993949782282,26.309169090939644,25.956169724783102,26.18669891357422,2597000
2017-09-25 00:00:00+00:00,26.165085451807762,26.410023037733943,25.977781532275728,26.265941619873047,3923700
2017-09-26 00:00:00+00:00,26.323571506311048,26.662159629321152,26.193898523669194,26.525283813476562,4179900
2017-09-27 00:00:00+00:00,27.02957253024641,27.119623077289557,26.73780963722648,26.813451766967773,4290400
2017-09-28 00:00:00+00:00,26.9070994395827,26.964733102540645,26.49646920944243,26.705387115478516,3760500
2017-09-29 00:00:00+00:00,26.77742986298392,27.414989287221434,26.694584897065834,27.281713485717773,5707400
2017-10-02 00:00:00+00:00,27.036775364835034,27.159245537838512,26.597328255564534,26.813451766967773,9024100
2017-10-03 00:00:00+00:00,26.835065263526307,26.94312702826695,26.46766021003282,26.53969955444336,6926000
2017-10-04 00:00:00+00:00,26.021007501856943,26.489271485280902,26.00659908333815,26.345190048217773,11398200
2017-10-05 00:00:00+00:00,26.424436514356128,26.89270052504094,26.273152233288727,26.748619079589844,4741800
2017-10-06 00:00:00+00:00,26.87828446924424,27.144833281317844,26.70538623420036,27.007957458496094,5049600
2017-10-09 00:00:00+00:00,27.087205371768757,27.238492390101957,26.755819994705185,26.8782901763916,3696900
2017-10-10 00:00:00+00:00,26.899894463699027,27.274504998721977,26.853069177367693,27.23848533630371,3643500
2017-10-11 00:00:00+00:00,27.072798390553245,27.188062983433806,26.784635534289503,26.979145050048828,4005400
2017-10-12 00:00:00+00:00,27.04397802040962,27.14483418248172,26.683775871223954,26.77022361755371,2885500
2017-10-13 00:00:00+00:00,26.654964754280577,26.896299586424764,26.301965363224607,26.64055633544922,3742600
2017-10-16 00:00:00+00:00,26.683779983684406,26.876846738513468,26.597329475906736,26.690982818603516,3366100
2017-10-17 00:00:00+00:00,26.827860194752404,26.835063029343843,26.366799085286658,26.4244327545166,3307700
2017-10-18 00:00:00+00:00,26.568514775610844,26.88549171911405,26.40282209504385,26.784635543823242,5668700
2017-10-19 00:00:00+00:00,26.510888897534265,27.03678392907514,26.42444111446431,26.964744567871094,4632100
2017-10-20 00:00:00+00:00,27.627503812185207,27.879646966118525,27.18805949750728,27.61309814453125,6990200
2017-10-23 00:00:00+00:00,27.74277565065339,27.966102031475334,27.631113834304934,27.735572814941406,8428400
2017-10-24 00:00:00+00:00,27.814816460832432,28.05254850207357,27.591490090348415,27.641918182373047,6312000
2017-10-25 00:00:00+00:00,27.663529984222755,27.76438616024927,27.14123514676447,27.3969783782959,5422700
2017-10-26 00:00:00+00:00,27.59148878710208,28.08856959661582,27.512243861056426,27.742773056030273,4599900
2017-10-27 00:00:00+00:00,27.641913148931522,27.764383313065128,27.53385414918065,27.699546813964844,2464200
2017-10-30 00:00:00+00:00,27.555467992106944,27.663529750149387,27.298284745415476,27.433000564575195,3720600
2017-10-31 00:00:00+00:00,27.483666178049273,27.755100849775037,27.440235636549694,27.512617111206055,3200500
2017-11-01 00:00:00+00:00,27.657383248779325,28.2147294480039,27.592238816112133,27.773195266723633,5282100
2017-11-02 00:00:00+00:00,27.693573007576987,28.138727075260704,27.432998047296998,28.041011810302734,3353100
2017-11-03 00:00:00+00:00,27.997578037476114,28.30158350329484,27.889003079011772,28.098913192749023,2949500
2017-11-06 00:00:00+00:00,28.00481838321937,28.156823895236712,27.852815632378245,28.026535034179688,2233700
2017-11-07 00:00:00+00:00,28.084437669514262,28.221966324866205,27.179655510308415,27.26651382446289,4868900
2017-11-08 00:00:00+00:00,27.107276560448664,27.194134882672728,26.76707755340469,27.00594139099121,5045800
2017-11-09 00:00:00+00:00,26.7598435545236,27.01318150698646,26.39069081101875,26.644031524658203,4777100
2017-11-10 00:00:00+00:00,26.67297771699195,26.840906925192446,26.50649812624526,26.549928665161133,3615000
2017-11-13 00:00:00+00:00,26.397928512925695,26.98422565939423,26.238685949106404,26.926321029663086,4689000
2017-11-14 00:00:00+00:00,26.796032771599126,27.60671693453371,26.723648531316123,27.556049346923828,4903500
2017-11-15 00:00:00+00:00,27.27375505927855,27.758716996698425,27.07108472855695,27.606714248657227,4191000
2017-11-16 00:00:00+00:00,27.86729188672602,28.04101128483351,27.440234575936937,27.447471618652344,3584300
2017-11-17 00:00:00+00:00,27.252046190057012,27.77319895951191,27.1941387927972,27.628433227539062,2096800
2017-11-20 00:00:00+00:00,27.72976514849499,27.860054002847832,27.57775964429929,27.68633460998535,4023700
2017-11-21 00:00:00+00:00,27.77319490231259,27.77319490231259,27.353377378214002,27.432998657226562,4695300
2017-11-22 00:00:00+00:00,27.505377079226708,27.68271360568719,27.36061138446927,27.382328033447266,2848200
2017-11-24 00:00:00+00:00,27.519856125679347,27.570523708720117,27.22670757220399,27.32442283630371,807200
2017-11-27 00:00:00+00:00,27.31718918804834,27.411284561858867,27.118135971955816,27.237567901611328,2299800
2017-11-28 00:00:00+00:00,27.3244219130068,28.11339208663735,27.299088122342447,28.069961547851562,5322100
2017-11-29 00:00:00+00:00,28.410164531924337,29.734767159032273,28.30882935499998,29.43799591064453,8737000
2017-11-30 00:00:00+00:00,29.73477143174809,30.234210344574567,29.430763096114276,29.459716796875,13191000
2017-12-01 00:00:00+00:00,29.604468626995367,29.814375955923254,28.53320429170029,29.452463150024414,6694600
2017-12-04 00:00:00+00:00,30.0315373498098,30.777077131910275,29.90848551286679,30.292112350463867,6494500
2017-12-05 00:00:00+00:00,30.277636606249207,30.46583011217855,29.488666319943576,29.597238540649414,6205600
2017-12-06 00:00:00+00:00,29.437999018924945,29.611718455692483,29.126756411726767,29.409048080444336,4265200
2017-12-07 00:00:00+00:00,29.249799340339678,29.995339002032047,29.148464174033087,29.988101959228516,4692200
2017-12-08 00:00:00+00:00,30.140111553478338,30.255923592868985,29.80715228537733,30.212495803833008,3200200
2017-12-11 00:00:00+00:00,30.183538594770557,30.342778404685113,29.79267197182515,29.980865478515625,3258300
2017-12-12 00:00:00+00:00,30.154585648173587,30.549072183324053,29.98086622437282,30.3427791595459,4219300
2017-12-13 00:00:00+00:00,30.32830567824098,30.646788073536225,29.901248295752758,29.922962188720703,3995200
2017-12-14 00:00:00+00:00,30.09667245542297,30.212484451296508,29.459705097530605,29.582754135131836,3637700
2017-12-15 00:00:00+00:00,29.886762395048706,30.538203837377623,29.691329133997296,30.183530807495117,9186200
2017-12-18 00:00:00+00:00,30.429641233418486,30.921843062021956,30.205254212350926,30.422401428222656,4445900
2017-12-19 00:00:00+00:00,30.80602751922242,31.005077960600023,30.444114613616232,30.45859146118164,5364800
2017-12-20 00:00:00+00:00,30.820501572005217,30.885643238378037,30.219724877812325,30.350013732910156,2521100
2017-12-21 00:00:00+00:00,30.68297914358099,31.073845788242615,30.54183331542707,30.83498191833496,4102100
2017-12-22 00:00:00+00:00,31.01593497639925,31.059365519194085,30.552686897959774,30.8566951751709,3620200
2017-12-26 00:00:00+00:00,30.856701834273885,31.0666092668076,30.646791640563226,30.777080535888672,2408400
2017-12-27 00:00:00+00:00,30.726410769968467,30.777078363332073,30.509263546813475,30.661266326904297,2345900
2017-12-28 00:00:00+00:00,30.71193447965413,30.7336483740121,30.473070597009254,30.71917152404785,1459900
2017-12-29 00:00:00+00:00,30.719168723204508,30.878411297115363,30.36449559553685,30.38620948791504,2644600
2018-01-02 00:00:00+00:00,30.65401947737635,30.89288330078125,30.415158415147566,30.89288330078125,5073100
2018-01-03 00:00:00+00:00,30.81325669301308,31.334412027564458,30.71915858845783,31.24755096435547,6281200
2018-01-04 00:00:00+00:00,31.54433489740786,32.08720433703687,31.406806205548722,31.616716384887695,6740100
2018-01-05 00:00:00+00:00,31.768702113024535,32.022042705573504,31.59498553184694,31.761465072631836,7315600
2018-01-08 00:00:00+00:00,31.703575029373923,32.04377409841525,31.58052594723025,31.89177131652832,4725700
2018-01-09 00:00:00+00:00,31.971385883857433,32.46358767374116,31.85557386042458,31.985862731933594,5434900
2018-01-10 00:00:00+00:00,32.094431548105284,32.905115556441466,32.05100101221774,32.49977493286133,2914700
2018-01-11 00:00:00+00:00,32.61559379756755,32.79293035770197,32.304348461149154,32.789310455322266,3292500
2018-01-12 00:00:00+00:00,33.01370325575604,33.14399215252203,32.78207916398917,32.94855880737305,2267300
2018-01-16 00:00:00+00:00,33.14398705251695,33.245322231924966,32.532353312434445,32.75312042236328,2981700
2018-01-17 00:00:00+00:00,32.948547951104025,33.30322101674533,32.44910918551325,33.180171966552734,3730300
2018-01-18 00:00:00+00:00,33.25978969016773,33.386458628664634,32.731397288740794,33.12226104736328,6065000
2018-01-19 00:00:00+00:00,33.3973208047721,34.25143543986085,33.035407917401486,33.889522552490234,7826200
2018-01-22 00:00:00+00:00,34.19353670672125,34.64954503535135,34.02705432000358,34.606117248535156,4196100
2018-01-23 00:00:00+00:00,34.51926248489891,34.84498475165553,34.23697077410224,34.64955139160156,3885900
2018-01-24 00:00:00+00:00,34.794307296031896,34.91011931794823,34.10667220788899,34.29486846923828,7287100
2018-01-25 00:00:00+00:00,34.4541068513846,34.4845074023386,33.54208756158835,33.780948638916016,5613200
2018-01-26 00:00:00+00:00,33.87504472241119,34.03066736991057,33.592753120243984,33.983619689941406,3979400
2018-01-29 00:00:00+00:00,33.89676313207704,34.142861250390794,33.773711311743895,33.8388557434082,4266900
2018-01-30 00:00:00+00:00,33.59275627737407,33.9836228838061,33.40817991969622,33.419036865234375,3727500
2018-01-31 00:00:00+00:00,33.491767212342744,33.95723324772318,33.29539820846729,33.38267517089844,4150500
2018-02-01 00:00:00+00:00,33.38994280629037,34.07359561587699,33.28084800370707,34.04450607299805,6742900
2018-02-02 00:00:00+00:00,33.92814213618064,34.226331474740334,33.28448774632614,33.469947814941406,6066600
2018-02-05 00:00:00+00:00,32.78629248183959,33.63358472090063,31.688081087079834,31.768083572387695,5846100
2018-02-06 00:00:00+00:00,30.90988038272192,32.78629327648907,30.168042920609057,32.437191009521484,8299800
2018-02-07 00:00:00+00:00,32.24082656285289,33.01175361072248,31.782632239989447,32.61174392700195,6545800
2018-02-08 00:00:00+00:00,32.648104711182306,32.74265335324289,30.6698715662619,30.684417724609375,4709300
2018-02-09 00:00:00+00:00,31.22989206297839,31.622630089181744,30.175321740819946,31.309894561767578,6874600
2018-02-12 00:00:00+00:00,31.64443815456148,32.379003803121904,31.38261565914932,31.97171974182129,4381000
2018-02-13 00:00:00+00:00,31.65899472275606,32.30628364465552,31.557174367544448,32.28446578979492,3437700
2018-02-14 00:00:00+00:00,32.0080970332239,33.37540580181693,32.0080970332239,33.3463134765625,6307600
2018-02-15 00:00:00+00:00,33.695409129226555,33.92086766911541,33.16448400931649,33.469947814941406,3042700
2018-02-16 00:00:00+00:00,33.25902880378482,33.86268187797184,33.25902880378482,33.40448760986328,2791500
2018-02-20 00:00:00+00:00,33.37539993832776,33.899050603323666,33.22994111200708,33.52085876464844,4780700
2018-02-21 00:00:00+00:00,33.44085479697937,34.15359996268838,33.28084981764192,33.673587799072266,4491000
2018-02-22 00:00:00+00:00,33.84086254813173,34.02995983558558,32.99720476988151,33.055389404296875,2471100
2018-02-23 00:00:00+00:00,33.24448445025288,33.77540676302123,33.208120440358414,33.76813507080078,2388600
2018-02-26 00:00:00+00:00,33.837232325201256,33.90632311922356,31.869907824489957,32.393558502197266,14458500
2018-02-27 00:00:00+00:00,32.379020804119065,33.06267387638101,31.819005966186523,31.819005966186523,13968100
2018-02-28 00:00:00+00:00,32.124455512083664,32.50992178914645,31.61535381965456,31.629899978637695,8098700
2018-03-01 00:00:00+00:00,31.666263419195488,32.386280242332184,31.426255961885857,31.65898895263672,7400900
2018-03-02 00:00:00+00:00,31.37535297510311,32.20083033151383,30.968071535263984,32.131736755371094,5850800
2018-03-05 00:00:00+00:00,31.804449391472055,32.78629434739586,31.549898536823054,32.62628936767578,5293300
2018-03-06 00:00:00+00:00,32.844471832060265,33.099022652772746,32.32082125871359,32.960838317871094,3843500
2018-03-07 00:00:00+00:00,32.553552726466066,33.13538790303717,32.43718624603099,33.04811096191406,3468200
2018-03-08 00:00:00+00:00,33.22266442264692,33.38266938497536,32.408099001912575,32.88811111450195,3957400
2018-03-09 00:00:00+00:00,33.14993758932042,33.684494345035375,32.96811477088245,33.644493103027344,4264300
2018-03-12 00:00:00+00:00,33.67358329150269,33.935408577408126,33.53539895700631,33.564491271972656,3581800
2018-03-13 00:00:00+00:00,33.79722227163332,33.855404123776616,33.18266033219482,33.25902557373047,3044800
2018-03-14 00:00:00+00:00,33.3535847538249,33.38994876971523,32.72084199926406,32.822662353515625,5014600
2018-03-15 00:00:00+00:00,32.99721359558415,33.06266993961088,32.55356534989152,32.69902420043945,3121300
2018-03-16 00:00:00+00:00,32.7862934637332,33.20084928692909,32.61901402159099,32.63356018066406,6372100
2018-03-19 00:00:00+00:00,32.626287053126745,32.77174586306268,32.197185089733566,32.66265106201172,3169200
2018-03-20 00:00:00+00:00,32.866297852794844,33.03357454433866,32.502652147422225,32.56083679199219,2063900
2018-03-21 00:00:00+00:00,32.56083365323951,33.13539447819774,32.3862825107523,32.669925689697266,3601000
2018-03-22 00:00:00+00:00,32.21173404827473,32.38628241585419,31.17534444578329,31.237163543701172,5413800
2018-03-23 00:00:00+00:00,31.34624785141384,31.34624785141384,29.95348739010195,30.01530647277832,5167300
2018-03-26 00:00:00+00:00,30.568055887045222,31.4371688662819,30.335322866837704,31.360803604125977,6224800
2018-03-27 00:00:00+00:00,31.45534443533446,31.578982607763383,29.9643980285388,30.2480411529541,5434300
2018-03-28 00:00:00+00:00,30.40078651220407,30.524427519517467,29.67349495557528,30.218963623046875,5276000
2018-03-29 00:00:00+00:00,30.415325992370114,30.669876871492733,30.12440832389012,30.531692504882812,6672900
2018-04-02 00:00:00+00:00,30.502596954014987,30.546235431986172,29.418934441161163,29.891672134399414,4659700
2018-04-03 00:00:00+00:00,30.000768288306798,30.52150860811934,29.8734928565084,30.408052444458008,3581100
2018-04-04 00:00:00+00:00,30.000760241418515,31.17897113952346,29.869847611140678,31.106243133544922,4959200
2018-04-05 00:00:00+00:00,31.31716490440478,31.5353517432015,30.90260907837216,31.28807258605957,5229400
2018-04-06 00:00:00+00:00,30.786244359748544,30.898973631860116,29.804399366789177,30.168045043945312,5383200
2018-04-09 00:00:00+00:00,30.33531896216902,31.091702567682315,30.30259218591316,30.357139587402344,4324100
2018-04-10 00:00:00+00:00,30.909875299603367,31.22261073046866,30.6771423428286,31.055334091186523,3645700
2018-04-11 00:00:00+00:00,30.728060901125904,30.91715543978301,30.58260206979158,30.67715072631836,3161900
2018-04-12 00:00:00+00:00,31.004430002774733,31.6335354460737,30.975337683880987,31.448078155517578,3777700
2018-04-13 00:00:00+00:00,31.651722403532332,31.72445043456095,30.568056985068047,30.749879837036133,3787200
2018-04-16 00:00:00+00:00,31.055337957523168,31.222614617630963,30.517141193979626,30.815330505371094,2919100
2018-04-17 00:00:00+00:00,31.00443200076952,31.095343422373844,29.688033617156204,30.029861450195312,7108300
2018-04-18 00:00:00+00:00,30.095310957377666,30.418955322916176,29.600752714092707,29.840757369995117,6786900
2018-04-19 00:00:00+00:00,29.920763517104692,30.535325550926324,29.86985334826225,30.444414138793945,5860700
2018-04-20 00:00:00+00:00,30.54623866574646,30.91715605738178,30.19713912820837,30.531692504882812,5391500
2018-04-23 00:00:00+00:00,30.953523009030473,31.280801919790786,30.764425691208075,30.917156219482422,5521100
2018-04-24 00:00:00+00:00,31.193526997685538,31.64444687867186,30.328051250012425,30.74260711669922,5980600
2018-04-25 00:00:00+00:00,30.648061226975184,31.135347940650757,30.26986934044395,30.9244327545166,3772900
2018-04-26 00:00:00+00:00,30.866245881557255,30.98988686170003,30.50260018315551,30.531692504882812,3832100
2018-04-27 00:00:00+00:00,30.50987349321825,30.90261149844652,30.4225993057441,30.888065338134766,3442000
2018-04-30 00:00:00+00:00,31.00443137605287,31.14261573532442,30.17531967163086,30.17531967163086,2836100
