"('date', '')","('open', 'ALE')","('high', 'ALE')","('low', 'ALE')","('close', 'ALE')","('volume', 'ALE')"
2025-01-24 00:00:00+00:00,63.2855181063655,63.51761450896993,63.2855181063655,63.44024658203125,322600
2025-01-27 00:00:00+00:00,63.44024036263634,63.5466194071952,63.208143982785586,63.324195861816406,420100
2025-01-28 00:00:00+00:00,63.24682945815837,63.42090359177081,63.23715662345461,63.40155792236328,319500
2025-01-29 00:00:00+00:00,63.27584662732762,63.42090964889431,63.19847869873047,63.19847869873047,295400
2025-01-30 00:00:00+00:00,63.36287280299194,63.517608642578125,63.24682830151322,63.517608642578125,470600
2025-01-31 00:00:00+00:00,63.43057240621773,63.643330511697364,63.3628773161298,63.459590911865234,442500
2025-02-03 00:00:00+00:00,63.517612811844266,63.53695110395643,63.35321150515091,63.48860168457031,331000
2025-02-04 00:00:00+00:00,63.39190015480808,63.63366940424943,63.39190015480808,63.52729034423828,556800
2025-02-05 00:00:00+00:00,63.536942229353734,63.74003484832703,63.40155206884513,63.478919982910156,380000
2025-02-06 00:00:00+00:00,63.488602039301284,63.517613166737334,63.382222986561466,63.459590911865234,213200
2025-02-07 00:00:00+00:00,63.35321284318962,63.46925735473633,63.343540007823535,63.46925735473633,225600
2025-02-10 00:00:00+00:00,63.39189130657254,63.57563089331748,63.39189130657254,63.517608642578125,197300
2025-02-11 00:00:00+00:00,63.44024336993673,63.633663177490234,63.44024336993673,63.633663177490234,177700
2025-02-12 00:00:00+00:00,63.45959044662523,63.81740418666188,63.45959044662523,63.74004364013672,235900
2025-02-13 00:00:00+00:00,63.498268142007014,63.75937563945856,63.498268142007014,63.7206916809082,308300
2025-02-14 00:00:00+00:00,63.965178957002415,63.994515100998505,63.83804571852497,63.974952697753906,413000
2025-02-18 00:00:00+00:00,63.85760801020066,64.38567352294922,63.85760801020066,64.38567352294922,469900
2025-02-19 00:00:00+00:00,64.16075822422353,64.31722014582627,63.965178957002415,63.974952697753906,445900
2025-02-20 00:00:00+00:00,63.93584153410885,64.25855407101058,63.93584153410885,64.01407623291016,170900
2025-02-21 00:00:00+00:00,64.29766965153665,64.29766965153665,63.92606603376083,64.06297302246094,291700
2025-02-24 00:00:00+00:00,64.19987286646153,64.3074436971647,63.93583265987356,63.945613861083984,239600
2025-02-25 00:00:00+00:00,64.00429070801087,64.26833093341624,64.00429070801087,64.13142395019531,194100
2025-02-26 00:00:00+00:00,64.05318589676118,64.23899141890213,64.05318589676118,64.21942901611328,247100
2025-02-27 00:00:00+00:00,64.06297478487885,64.19988177734537,63.98474008607755,64.01407623291016,310200
2025-02-28 00:00:00+00:00,64.20966226657924,64.30745190855872,64.01407552174885,64.23899841308594,432800
2025-03-03 00:00:00+00:00,64.16076291051644,64.25855255126953,64.04341086508991,64.25855255126953,532700
2025-03-04 00:00:00+00:00,64.26832729505468,64.37589812733431,64.00428708459715,64.02384948730469,320200
2025-03-05 00:00:00+00:00,64.10208417639363,64.26832729505468,63.86738010912681,64.02384948730469,387800
2025-03-06 00:00:00+00:00,63.99451528841031,64.05318757657432,63.82826470382761,63.86738204956055,393300
2025-03-07 00:00:00+00:00,63.90649701765673,64.043403992193,63.79892618611102,63.82826232910156,298700
2025-03-10 00:00:00+00:00,63.97495000384476,64.01406734781595,63.77937074485926,63.945613861083984,363900
2025-03-11 00:00:00+00:00,64.03363414062461,64.03363414062461,63.48599874835036,63.62290573120117,443100
2025-03-12 00:00:00+00:00,63.62290011827303,63.935831403020515,63.60334517710709,63.877159118652344,287000
2025-03-13 00:00:00+00:00,63.80870976139654,63.93583553937549,63.789154818965486,63.86738204956055,219400
2025-03-14 00:00:00+00:00,63.85760774962819,64.22921133953105,63.8478265480629,64.19009399414062,289400
2025-03-17 00:00:00+00:00,64.02384791360136,64.11185634101022,63.906495882852454,63.96517562866211,241000
2025-03-18 00:00:00+00:00,63.89672162365662,64.1705430584861,63.86738547799983,64.08252716064453,212900
2025-03-19 00:00:00+00:00,63.96517746682322,64.39545333685982,63.93583386263994,64.21942901611328,226300
2025-03-20 00:00:00+00:00,64.21942694385069,64.29766163074034,64.14119225696106,64.27810668945312,177300
2025-03-21 00:00:00+00:00,64.1509825126944,64.26833455959263,64.1509825126944,64.23899841308594,615800
2025-03-24 00:00:00+00:00,64.2389896631532,64.28788074704782,64.18030991726108,64.26832580566406,161700
2025-03-25 00:00:00+00:00,64.19987444438976,64.26832793280421,63.95539663421377,64.00428771972656,432100
2025-03-26 00:00:00+00:00,64.0042887856585,64.19009431196528,63.984733843301846,64.18031311035156,236900
2025-03-27 00:00:00+00:00,64.29766419232301,64.34656273879472,64.10208492817752,64.20965576171875,173800
2025-03-28 00:00:00+00:00,64.33678724822055,64.39545954049814,64.15098170817971,64.25855255126953,170300
2025-03-31 00:00:00+00:00,64.27810764175709,64.34656112858208,64.160755609684,64.24876403808594,403200
2025-04-01 00:00:00+00:00,64.09230385033908,64.20965588557515,63.47622245230881,63.69135665893555,562400
2025-04-02 00:00:00+00:00,63.62290256585395,64.21942901611328,63.62290256585395,64.21942901611328,399000
2025-04-03 00:00:00+00:00,64.1705404220856,64.19009536476297,63.80871056515128,63.84782791137695,383000
2025-04-04 00:00:00+00:00,63.613129244633896,63.95539668698858,63.17306470943157,63.798927307128906,554500
2025-04-07 00:00:00+00:00,63.27085337742671,64.13142003180214,63.075274116452604,63.212181091308594,572000
2025-04-08 00:00:00+00:00,63.31975147026876,63.60334661926246,62.82101465921981,63.12417221069336,636000
2025-04-09 00:00:00+00:00,62.977489085916574,64.31722278927315,62.7330112614067,63.701141357421875,741000
2025-04-10 00:00:00+00:00,63.70114168088656,63.93583830456387,62.96770820363268,63.1828498840332,322200
2025-04-11 00:00:00+00:00,63.40776436979109,63.61313230595773,62.879698839528714,63.1046142578125,766700
2025-04-14 00:00:00+00:00,63.02637515785259,63.65223774191404,62.98726527461046,63.63268280029297,399500
2025-04-15 00:00:00+00:00,63.603346204994104,63.66201849031047,63.42732188817454,63.544673919677734,496700
2025-04-16 00:00:00+00:00,63.75003600835879,63.75003600835879,63.339307618036194,63.397987365722656,192200
2025-04-17 00:00:00+00:00,63.378424025449945,63.652237974367964,63.280634395246445,63.31975173950195,248300
2025-04-21 00:00:00+00:00,63.30997053822044,63.53489340247198,63.182844765042944,63.31975173950195,219600
2025-04-22 00:00:00+00:00,63.564232132998605,63.75981140136719,63.46644249881432,63.75981140136719,384200
2025-04-23 00:00:00+00:00,63.808709818374695,63.838045962482894,63.52511465721076,63.66202163696289,487900
2025-04-24 00:00:00+00:00,63.66202238202273,63.90650020028001,63.574013948668146,63.84782791137695,291600
2025-04-25 00:00:00+00:00,63.83804658014877,63.847827781903085,63.65224105117133,63.750038146972656,205600
2025-04-28 00:00:00+00:00,63.66202001324748,63.89671662099788,63.66202001324748,63.80870819091797,160300
2025-04-29 00:00:00+00:00,63.6718047036957,63.8869463812855,63.6718047036957,63.8184928894043,427000
2025-04-30 00:00:00+00:00,64.0531848267193,64.0531848267193,63.779370879214596,64.04340362548828,427500
2025-05-01 00:00:00+00:00,63.886942880458314,64.0042874538982,63.79892698950776,63.80870819091797,337300
2025-05-02 00:00:00+00:00,63.75980927684717,64.07274057233232,63.73047313365647,64.02384948730469,454400
2025-05-05 00:00:00+00:00,63.94561399578953,64.09230217077291,63.91627785296695,64.04340362548828,281000
2025-05-06 00:00:00+00:00,64.16075565764909,64.21942794329424,63.98473133984313,64.04340362548828,234700
2025-05-07 00:00:00+00:00,64.11185818338647,64.21942901611328,63.98473240874144,64.21942901611328,288100
2025-05-08 00:00:00+00:00,64.25854528734784,64.25854528734784,63.91627785296695,64.04340362548828,334200
2025-05-09 00:00:00+00:00,64.06296746756085,64.08252240959185,63.94561543276294,64.00428771972656,255500
2025-05-12 00:00:00+00:00,64.10208780534383,64.19009623989828,63.974954563159386,64.13142395019531,397200
2025-05-13 00:00:00+00:00,64.21942789528529,64.34656112858208,64.11185706443594,64.24876403808594,286300
2025-05-14 00:00:00+00:00,64.141200505843,64.31722484354712,64.141200505843,64.25855255126953,333000
2025-05-15 00:00:00+00:00,64.26843245488043,64.47609997941719,64.22887565810855,64.35743713378906,444500
2025-05-16 00:00:00+00:00,64.35744289786884,64.44644004006084,64.29810392505263,64.4068832397461,523400
2025-05-19 00:00:00+00:00,64.3178793271283,64.45632434131232,64.23876573482673,64.4266586303711,195400
2025-05-20 00:00:00+00:00,64.37721397156281,64.53544116408638,64.36732288585813,64.50577545166016,191000
2025-05-21 00:00:00+00:00,64.38710385834902,64.4761009939705,64.23876775429221,64.28821563720703,185100
2025-05-22 00:00:00+00:00,64.19921612167708,64.31788652340701,64.13988469315626,64.2288818359375,261500
2025-05-23 00:00:00+00:00,64.27832717843096,64.44643791571097,64.06076855621542,64.25855255126953,293600
2025-05-27 00:00:00+00:00,64.37721634106421,64.61454959389718,64.26843702837242,64.56510925292969,428100
2025-05-28 00:00:00+00:00,64.48599548065194,64.52555228013259,64.27832794189453,64.27832794189453,229500
2025-05-29 00:00:00+00:00,64.27832895932733,64.39699935964767,64.05087924488537,64.2091064453125,307100
2025-05-30 00:00:00+00:00,64.17944132323275,64.38710886719223,64.10032772228963,64.31788635253906,433600
2025-06-02 00:00:00+00:00,64.22888098775444,64.66399824366323,64.18933173238834,64.58488464355469,505100
2025-06-03 00:00:00+00:00,64.63433252979456,64.92111367167189,64.51566212963176,64.58488464355469,324800
2025-06-04 00:00:00+00:00,64.57499974336905,64.66399688310248,64.35744111999219,64.45632934570312,548000
2025-06-05 00:00:00+00:00,64.57499472976468,64.57499472976468,64.36731966380121,64.4266586303711,229300
2025-06-06 00:00:00+00:00,64.62443567125428,64.63432675655639,64.37721135151368,64.53543853759766,275800
2025-06-09 00:00:00+00:00,64.50577282637879,64.67388355307739,64.3871024368158,64.53543853759766,207300
2025-06-10 00:00:00+00:00,64.53544430200297,64.69366395753188,64.52555321581737,64.58488464355469,196200
2025-06-11 00:00:00+00:00,64.55521255934558,64.63432615164714,64.41676754516155,64.4266586303711,271500
2025-06-12 00:00:00+00:00,64.40687722437582,64.5651044108569,64.35743688711612,64.4464340209961,317600
2025-06-13 00:00:00+00:00,64.37721420511707,65.6627837426277,63.69488018277518,64.0409927368164,846500
2025-06-16 00:00:00+00:00,64.23876772943146,64.33765595053518,63.82343267398326,63.91242980957031,425600
2025-06-17 00:00:00+00:00,63.70476438334628,63.93221408960685,63.457540050087694,63.58610153198242,492000
2025-06-18 00:00:00+00:00,63.58610135207838,63.635541691777476,63.19054091104623,63.299320220947266,357600
2025-06-20 00:00:00+00:00,63.408099342437275,63.605875790021734,62.56753435082759,62.82464599609375,985000
2025-06-23 00:00:00+00:00,62.89386788383857,63.230093122681126,62.74553554962043,63.09164810180664,282100
2025-06-24 00:00:00+00:00,62.99275886783784,63.2894273038559,62.8444227636569,63.16086959838867,263200
2025-06-25 00:00:00+00:00,63.0520925274667,63.239985435737765,62.85431607800405,62.93342590332031,409600
2025-06-26 00:00:00+00:00,62.94331615661213,63.3190944234957,62.94331615661213,63.2894287109375,283900
2025-06-27 00:00:00+00:00,63.29931881472952,63.44765491990722,63.12131699745382,63.17076110839844,659400
2025-06-30 00:00:00+00:00,63.1905394759224,63.388315919602825,63.03231605757175,63.35865020751953,369400
2025-07-01 00:00:00+00:00,63.19054101847887,64.03110224167133,63.17076261915924,63.96187973022461,479800
2025-07-02 00:00:00+00:00,63.843205281576815,64.1102117692704,63.7838738597282,64.05087280273438,475100
2025-07-03 00:00:00+00:00,64.12998623415683,64.17943411536494,63.98165013521991,64.13987731933594,323900
2025-07-07 00:00:00+00:00,64.02120753342818,64.29809756354824,64.01132399284351,64.2486572265625,593100
2025-07-08 00:00:00+00:00,64.1200985383215,64.30799144321932,64.00143568864945,64.12998962402344,716100
2025-07-09 00:00:00+00:00,64.1893268154084,64.26843286476917,64.08054750976383,64.17943572998047,586800
2025-07-10 00:00:00+00:00,64.01132399284351,64.45632474915254,63.99154182229925,64.2486572265625,414400
2025-07-11 00:00:00+00:00,64.22887673611795,65.64300017952532,64.01132566725254,65.32655334472656,1686400
2025-07-14 00:00:00+00:00,65.26722607142767,65.72211795383565,65.26722607142767,65.71222686767578,1564700
2025-07-15 00:00:00+00:00,65.71222449184403,65.71222449184403,65.53422267084282,65.65289306640625,1121800
2025-07-16 00:00:00+00:00,65.1584438752152,65.49467288758306,65.01999885385426,65.1683349609375,1549000
2025-07-17 00:00:00+00:00,65.19799870479706,65.28699583954709,64.77277256783142,64.93099975585938,891300
2025-07-18 00:00:00+00:00,64.99033457275193,65.06944817089713,64.86177308959398,64.92111206054688,611500
2025-07-21 00:00:00+00:00,64.921109374213,65.40566693959816,64.86177040571546,65.32655334472656,723200
2025-07-22 00:00:00+00:00,65.40566652791192,65.54411154572198,65.26722151010186,65.50455474853516,437900
2025-07-23 00:00:00+00:00,65.56389846880974,65.56389846880974,64.91122258495193,64.9606704711914,475700
2025-07-24 00:00:00+00:00,64.96066962328472,65.02000105024712,64.90133065163425,64.94088745117188,293500
2025-07-25 00:00:00+00:00,64.99033576193551,65.1782286747964,64.98044467581438,65.138671875,189700
2025-07-28 00:00:00+00:00,65.24744855734026,65.25733209837475,65.09911245025702,65.1683349609375,217500
2025-07-29 00:00:00+00:00,65.2573347297011,65.36611404296919,65.0991150752036,65.138671875,407400
2025-07-30 00:00:00+00:00,65.23755550180404,65.29688692497074,64.92110867043573,64.93099975585938,410800
2025-07-31 00:00:00+00:00,64.97054835255194,65.29688626605078,64.97054835255194,65.197998046875,370400
2025-08-01 00:00:00+00:00,65.28699696047562,65.33644484375525,65.01999800695377,65.14855194091797,350500
2025-08-04 00:00:00+00:00,65.15844245098306,65.58366859149359,65.07932885630956,65.41555786132812,776400
2025-08-05 00:00:00+00:00,65.36611302361217,65.36611302361217,65.13867085918984,65.20789337158203,543100
2025-08-06 00:00:00+00:00,65.16833334751502,65.21777368552685,64.99033153235962,65.12877655029297,636900
2025-08-07 00:00:00+00:00,64.9705499370353,65.26722214648531,64.8419960034404,64.86177062988281,787100
2025-08-08 00:00:00+00:00,65.08922118135933,65.10899580806047,64.70355183084096,64.88155364990234,1001300
2025-08-11 00:00:00+00:00,64.87166477003301,65.06944876720854,64.75300191641573,65.02989196777344,612000
2025-08-12 00:00:00+00:00,65.06945037841797,65.14855643455891,64.9112231767596,65.06945037841797,417400
2025-08-13 00:00:00+00:00,65.1683324976765,65.18810712368584,65.05955319290634,65.10899353027344,341700
2025-08-14 00:00:00+00:00,65.0892191513932,65.12877594824958,64.98043984621002,65.0199966430664,405100
2025-08-15 00:00:00+00:00,65.05000305175781,65.26000213623047,64.79000091552734,64.9800033569336,819800
2025-08-18 00:00:00+00:00,64.91999816894531,65.0,64.77999877929688,64.83000183105469,366200
2025-08-19 00:00:00+00:00,64.81999969482422,64.83999633789062,64.56999969482422,64.62000274658203,467600
2025-08-20 00:00:00+00:00,64.79000091552734,64.79000091552734,64.41999816894531,64.55000305175781,703800
2025-08-21 00:00:00+00:00,64.44999694824219,64.63999938964844,64.37999725341797,64.5,332100
2025-08-22 00:00:00+00:00,64.69999694824219,64.73999786376953,64.54000091552734,64.58000183105469,463100
2025-08-25 00:00:00+00:00,64.51000213623047,64.5999984741211,64.43000030517578,64.5,427800
2025-08-26 00:00:00+00:00,64.56999969482422,64.66999816894531,64.44000244140625,64.5999984741211,631800
2025-08-27 00:00:00+00:00,64.55000305175781,64.72000122070312,64.23999786376953,64.33000183105469,877700
2025-08-28 00:00:00+00:00,64.41000366210938,64.43000030517578,63.79999923706055,64.1500015258789,787900
2025-08-29 00:00:00+00:00,64.22000122070312,64.36000061035156,64.0999984741211,64.1500015258789,663100
2025-09-02 00:00:00+00:00,64.08999633789062,64.44000244140625,63.599998474121094,63.709999084472656,1044200
2025-09-03 00:00:00+00:00,63.66999816894531,63.77000045776367,63.2400016784668,63.47999954223633,685600
2025-09-04 00:00:00+00:00,63.58000183105469,63.709999084472656,63.349998474121094,63.70000076293945,358100
2025-09-05 00:00:00+00:00,63.61000061035156,63.95000076293945,63.52000045776367,63.650001525878906,506300
2025-09-08 00:00:00+00:00,63.689998626708984,63.77000045776367,63.04999923706055,63.380001068115234,440100
2025-09-09 00:00:00+00:00,63.380001068115234,63.779998779296875,63.20000076293945,63.5,395900
2025-09-10 00:00:00+00:00,63.45000076293945,63.79999923706055,63.380001068115234,63.779998779296875,384700
2025-09-11 00:00:00+00:00,63.810001373291016,63.869998931884766,63.220001220703125,63.47999954223633,656900
2025-09-12 00:00:00+00:00,63.29999923706055,63.5,63.22999954223633,63.2599983215332,413900
2025-09-15 00:00:00+00:00,63.11000061035156,63.11000061035156,62.630001068115234,62.91999816894531,723600
2025-09-16 00:00:00+00:00,62.65999984741211,62.77000045776367,62.380001068115234,62.45000076293945,692500
2025-09-17 00:00:00+00:00,62.66999816894531,64.23999786376953,62.66999816894531,64.18000030517578,1051400
2025-09-18 00:00:00+00:00,64.04000091552734,64.36000061035156,63.900001525878906,64.08999633789062,480000
2025-09-19 00:00:00+00:00,64.0199966430664,64.2300033569336,63.77000045776367,64.0,1096200
2025-09-22 00:00:00+00:00,64.19999694824219,64.19999694824219,63.720001220703125,63.95000076293945,603600
2025-09-23 00:00:00+00:00,63.75,64.12000274658203,63.75,63.97999954223633,509400
2025-09-24 00:00:00+00:00,64.0199966430664,64.1500015258789,63.9900016784668,64.06999969482422,355800
2025-09-25 00:00:00+00:00,64.45999908447266,65.88999938964844,64.44000244140625,65.66999816894531,1518900
2025-09-26 00:00:00+00:00,65.7699966430664,66.2699966430664,65.7699966430664,66.2699966430664,869000
