"('date', '')","('open', 'AME')","('high', 'AME')","('low', 'AME')","('close', 'AME')","('volume', 'AME')"
2025-01-23 00:00:00+00:00,188.10837761912015,190.19757725414806,186.83495636147106,189.45143127441406,1487900
2025-01-24 00:00:00+00:00,189.2226161264409,189.7300051046219,186.52655050584195,187.01402282714844,1314200
2025-01-27 00:00:00+00:00,185.16358922696696,187.01403194141145,182.9748972975028,183.99960327148438,1177100
2025-01-28 00:00:00+00:00,182.98482911215052,183.5419641840256,180.7563495461642,181.95018005371094,1030000
2025-01-29 00:00:00+00:00,182.42769996865272,183.4623641549968,181.16423712893592,181.5820770263672,765000
2025-01-30 00:00:00+00:00,182.51726364951597,185.97937677749084,182.00987466308916,185.04420471191406,1120300
2025-01-31 00:00:00+00:00,185.11386847541883,185.93959008087364,183.6116180419922,183.6116180419922,1117000
2025-02-03 00:00:00+00:00,179.68189151197268,184.01948718227814,179.14467311471773,183.18380737304688,2025700
2025-02-04 00:00:00+00:00,175.0955881557306,182.73611562503527,174.7374374818333,179.5724639892578,3000100
2025-02-05 00:00:00+00:00,181.36321844898546,181.51244157218193,177.77176854039564,179.30384826660156,2095300
2025-02-06 00:00:00+00:00,179.8808722752031,182.0198332147105,179.30385088977047,181.9601287841797,1226700
2025-02-07 00:00:00+00:00,183.98964210359875,185.44213102837446,181.9601166514869,183.5618438720703,1646800
2025-02-10 00:00:00+00:00,184.65619261343775,185.57146311896082,182.01981643885375,185.01434326171875,1226400
2025-02-11 00:00:00+00:00,184.29805872015223,185.17354153562644,181.9800300330927,184.36770629882812,1139600
2025-02-12 00:00:00+00:00,181.98998244931153,185.1934372632039,181.04486718740958,184.54678344726562,1394700
2025-02-13 00:00:00+00:00,184.62635358014165,185.26306417631827,182.79581251368114,183.4822540283203,855300
2025-02-14 00:00:00+00:00,183.16391049040317,184.04933642056264,181.75120929736102,182.59683227539062,1041800
2025-02-18 00:00:00+00:00,183.5121203750567,184.4074894645995,182.02977158687105,183.41262817382812,1104800
2025-02-19 00:00:00+00:00,182.85550036506035,187.92928362015147,182.21878977374146,187.88949584960938,1104200
2025-02-20 00:00:00+00:00,187.88949672769343,188.31727977962626,186.54642796485788,187.80990600585938,1036200
2025-02-21 00:00:00+00:00,187.4318810349376,188.2178300392127,183.51213988411124,185.23324584960938,1202700
2025-02-24 00:00:00+00:00,185.1536386949861,186.85485821154634,183.5618545295541,184.82533264160156,1087500
2025-02-25 00:00:00+00:00,184.42739448492767,186.92449090781244,183.8205284786803,185.98931884765625,1483200
2025-02-26 00:00:00+00:00,186.8847065569819,189.19277694439214,186.25793906255342,187.21299743652344,1180300
2025-02-27 00:00:00+00:00,187.73032573938707,189.2723638025003,185.97937530265514,186.36737060546875,851400
2025-02-28 00:00:00+00:00,187.06377709302095,189.05349977884183,184.9546759037722,188.32725524902344,2096800
2025-03-03 00:00:00+00:00,189.19277805893594,190.84425151661287,184.6462696565021,185.5913848876953,1108200
2025-03-04 00:00:00+00:00,183.16391479494246,183.97969316823549,180.81604151659027,182.38792419433594,1605900
2025-03-05 00:00:00+00:00,182.86543629226438,184.7954694654748,182.0795026169724,184.089111328125,2119200
2025-03-06 00:00:00+00:00,182.81570395813253,183.89015596576462,180.2489600255189,183.19375610351562,1436900
2025-03-07 00:00:00+00:00,182.04966390575635,183.55189891431965,180.04003994897997,183.04452514648438,1773300
2025-03-10 00:00:00+00:00,180.22908299478098,182.44761952012942,177.66233893021848,178.44827270507812,1814000
2025-03-11 00:00:00+00:00,178.76662412734308,178.96559334537002,175.7720819876568,177.94088745117188,1238500
2025-03-12 00:00:00+00:00,179.980345633546,180.71653321550534,175.7123825300351,176.2993621826172,943500
2025-03-13 00:00:00+00:00,175.69252528573,176.0506759887373,171.5339968352351,172.021484375,1721300
2025-03-14 00:00:00+00:00,174.82205742446172,175.84860381282064,172.59952107778898,175.5496063232422,1336200
2025-03-17 00:00:00+00:00,174.77222152529208,179.28703646261502,174.77222152529208,178.03126525878906,688200
2025-03-18 00:00:00+00:00,177.1940669399191,178.01132571817328,175.03134229101963,175.48980712890625,895200
2025-03-19 00:00:00+00:00,175.76885936433573,177.3834244184205,174.7722112652428,176.4764862060547,1052200
2025-03-20 00:00:00+00:00,175.09113947647904,176.80537550897725,174.4134260349836,175.34030151367188,864200
2025-03-21 00:00:00+00:00,173.8553096562381,175.06124542876634,172.10119913962353,173.93504333496094,1422600
2025-03-24 00:00:00+00:00,175.97816852691858,178.59934278122222,175.88845863694397,178.2206268310547,1676500
2025-03-25 00:00:00+00:00,178.88838391123798,179.43652823372972,177.34357621999857,179.09767150878906,1166300
2025-03-26 00:00:00+00:00,178.2505286815061,179.73552470020294,175.38017712742496,176.3070526123047,933800
2025-03-27 00:00:00+00:00,176.2074068744784,176.90505758115683,174.08454131705818,174.9715576171875,1586500
2025-03-28 00:00:00+00:00,174.3037948621291,175.18085010317623,169.45012322368055,169.81887817382812,1101500
2025-03-31 00:00:00+00:00,168.43354409088897,171.7623453952766,166.3904122600919,171.56301879882812,1498800
2025-04-01 00:00:00+00:00,171.16435164020962,172.49985645585627,169.5996068100892,171.3138427734375,903200
2025-04-02 00:00:00+00:00,168.3039660929124,172.44006498762556,168.19433418949484,172.1410675048828,2488100
2025-04-03 00:00:00+00:00,166.3505463577654,166.95850233753984,160.48028936287355,160.94871520996094,1873000
2025-04-04 00:00:00+00:00,155.8857461199433,156.46380389162016,150.63340593176338,152.1483154296875,2753000
2025-04-07 00:00:00+00:00,148.94905579581592,156.10499707583543,144.53391200381895,152.81605529785156,3049700
2025-04-08 00:00:00+00:00,156.73287874771526,157.06177445406078,148.22151044696426,150.90249633789062,2260000
2025-04-09 00:00:00+00:00,149.158356722291,161.82574542337647,147.8029147122845,160.46034240722656,3174800
2025-04-10 00:00:00+00:00,157.2611041905612,158.93548098301304,152.95559210988074,156.89234924316406,1688900
2025-04-11 00:00:00+00:00,155.90566346259936,158.87568591163352,153.0153898984628,158.41722106933594,2007500
2025-04-14 00:00:00+00:00,160.42049963838176,162.18455598830752,159.05508127446097,160.81915283203125,1133500
2025-04-15 00:00:00+00:00,160.978610771979,162.2244209387837,159.31421021404512,159.67300415039062,758200
2025-04-16 00:00:00+00:00,157.77935992517823,160.45038476904128,156.90230472157495,157.98866271972656,1070100
2025-04-17 00:00:00+00:00,159.06504501661098,159.99192046260762,156.89234422094756,157.28103637695312,1698800
2025-04-21 00:00:00+00:00,155.477100317029,155.8059960080014,153.21470491966045,154.7296142578125,1075900
2025-04-22 00:00:00+00:00,155.02861994813384,159.30423374233374,155.02861994813384,159.1148681640625,1659200
2025-04-23 00:00:00+00:00,163.51008943749946,164.69610314297748,160.9586726631822,161.6463623046875,1755400
2025-04-24 00:00:00+00:00,161.65632812856134,167.13789299561125,161.64636712173674,166.679443359375,1253400
2025-04-25 00:00:00+00:00,166.33061321444146,167.43689329631215,165.16453667533088,166.13128662109375,711100
2025-04-28 00:00:00+00:00,166.43027081289074,167.88536851490923,164.51670829593576,165.73260498046875,955000
2025-04-29 00:00:00+00:00,165.62298372847224,168.32390693016336,165.18447131302452,167.23756408691406,948500
2025-04-30 00:00:00+00:00,166.17114334261353,169.2109232700195,164.29745514431997,169.0115966796875,1654600
2025-05-01 00:00:00+00:00,167.3571627953084,169.0913361264158,162.65298210628455,166.69937133789062,1861600
2025-05-02 00:00:00+00:00,169.2707142049667,170.167706643668,168.6926564665086,169.4999542236328,1160300
2025-05-05 00:00:00+00:00,168.55312532166099,170.52649955032965,168.433532413612,169.69927978515625,1476400
2025-05-06 00:00:00+00:00,168.38370314047594,169.5497796596424,167.18772839320093,167.2873992919922,777600
2025-05-07 00:00:00+00:00,168.6228977773189,169.87866893318116,167.92524713517324,169.1411590576172,840900
2025-05-08 00:00:00+00:00,170.08798059614168,173.13772156767484,169.8986150103357,170.99493408203125,1145000
2025-05-09 00:00:00+00:00,171.62280502342762,172.6393903746355,170.37699486035447,171.17431640625,1257900
2025-05-12 00:00:00+00:00,176.98477787169838,179.90494961143176,175.9283332804277,178.77874755859375,2214400
2025-05-13 00:00:00+00:00,179.37672772347008,181.71885693219033,179.37672772347008,179.89498901367188,1582700
2025-05-14 00:00:00+00:00,179.56610217900896,179.79532700407273,178.12096534816348,178.75881958007812,1254800
2025-05-15 00:00:00+00:00,178.61928513312367,180.14415560712848,178.19071851471406,179.60597229003906,1335200
2025-05-16 00:00:00+00:00,180.25378675848532,182.26702029907264,179.5461598737866,182.137451171875,1167600
2025-05-19 00:00:00+00:00,180.32354257428736,181.82849101446777,180.32354257428736,181.27037048339844,949400
2025-05-20 00:00:00+00:00,179.85512827091114,180.78200373234705,179.70562192679193,180.19398498535156,832800
2025-05-21 00:00:00+00:00,178.82856105263278,179.39665776856862,176.65587549710438,177.0844268798828,1270600
2025-05-22 00:00:00+00:00,176.40671220943324,179.16743168124634,175.26057298717492,177.94154357910156,788900
2025-05-23 00:00:00+00:00,175.53963774070132,177.9116499183293,174.79215165283617,177.04457092285156,1108500
2025-05-27 00:00:00+00:00,179.1076451378074,180.36341632791857,177.4033701155587,180.20394897460938,1178400
2025-05-28 00:00:00+00:00,180.71224637795862,181.0411268783992,177.93158957672105,178.3701171875,941800
2025-05-29 00:00:00+00:00,179.14750216986872,179.9547847255614,178.0013628982928,179.4365234375,1269900
2025-05-30 00:00:00+00:00,179.43653011510713,179.83519850831502,177.27380540775363,178.14089965820312,2078700
2025-06-02 00:00:00+00:00,177.24389809990691,177.24389809990691,174.29382817950687,175.72900390625,1220800
2025-06-03 00:00:00+00:00,175.6293381475077,177.29373873250188,175.0213821679169,177.11434936523438,2114800
2025-06-04 00:00:00+00:00,178.00135279319568,178.00135279319568,176.2472424432279,176.6160125732422,1106000
2025-06-05 00:00:00+00:00,177.50303626325822,177.991384109189,175.39013190756307,176.33694458007812,1112300
2025-06-06 00:00:00+00:00,178.0013745743739,178.74886072425346,177.29374766112429,177.75221252441406,1041000
2025-06-09 00:00:00+00:00,178.15086115552526,178.94818273649145,177.4631714820375,178.04122924804688,877200
2025-06-10 00:00:00+00:00,178.21064528529666,179.43651819674315,177.47313542022565,179.26708984375,1154900
2025-06-11 00:00:00+00:00,179.07772820486056,181.1208599072546,178.09105629177355,180.29364013671875,1843700
2025-06-12 00:00:00+00:00,178.31033086721726,179.79532693363115,177.83192878773536,179.3667755126953,1042200
2025-06-13 00:00:00+00:00,177.40997084272493,178.72782376857523,176.08213972218243,176.6711883544922,1261500
2025-06-16 00:00:00+00:00,178.41832645683465,178.88754533452834,177.230266269387,178.3384552001953,1450000
2025-06-17 00:00:00+00:00,177.53975091725414,177.84924250343755,174.78426122355123,175.2634735107422,967900
2025-06-18 00:00:00+00:00,175.2235362245474,178.6080026335536,175.0837653346194,177.46986389160156,1332700
2025-06-20 00:00:00+00:00,179.29687189246405,179.5265074578657,175.94235543120556,176.401611328125,2794300
2025-06-23 00:00:00+00:00,175.8924356639501,177.19031688003713,174.1852352183709,176.9906463623047,1461300
2025-06-24 00:00:00+00:00,176.99065624489614,179.10719127203203,176.37167303519826,178.9474639892578,1523700
2025-06-25 00:00:00+00:00,178.7577619181339,178.82763974418802,176.60128376235286,177.70947265625,1115900
2025-06-26 00:00:00+00:00,178.39835919437832,180.5348658515733,177.96905308368497,179.52651977539062,1075000
2025-06-27 00:00:00+00:00,180.14550210972908,181.183797998591,179.37675457917993,180.2353515625,1601300
2025-06-30 00:00:00+00:00,180.21537986134396,181.16384153090854,179.27692685411319,180.66465759277344,1600800
2025-07-01 00:00:00+00:00,179.88591094243543,183.66973360475328,179.217006314565,182.76121520996094,1094500
2025-07-02 00:00:00+00:00,182.10228186952693,182.83110133689829,181.3235561989218,181.69296264648438,977700
2025-07-03 00:00:00+00:00,182.70131361943209,184.06907267714993,181.8027886623984,183.88937377929688,719300
2025-07-07 00:00:00+00:00,183.5299656987802,183.7396144185955,180.8842817270433,182.0723419189453,1558800
2025-07-08 00:00:00+00:00,181.87266768834397,182.90098534541906,180.53485843811407,181.03404235839844,1827300
2025-07-09 00:00:00+00:00,182.53158825159437,182.7811802037132,179.79605497217406,181.98248291015625,1168600
2025-07-10 00:00:00+00:00,181.91260735086925,183.38019403243328,180.9042461020647,181.14385986328125,1152400
2025-07-11 00:00:00+00:00,179.9957387593779,181.18379897648845,179.48657662370977,180.6746368408203,839400
2025-07-14 00:00:00+00:00,179.01733985983722,179.6962379312656,177.29016771478308,178.0688934326172,1420800
2025-07-15 00:00:00+00:00,179.05727737257644,179.05727737257644,176.0422022441803,176.1520233154297,1585200
2025-07-16 00:00:00+00:00,176.5314117629012,177.00063064045335,174.14529796046784,176.7610321044922,1717400
2025-07-17 00:00:00+00:00,176.93074460026392,179.54646338900122,176.40161087939543,179.4066925048828,1241100
2025-07-18 00:00:00+00:00,180.01570840325988,180.01570840325988,177.809323939072,178.21864318847656,1012000
2025-07-21 00:00:00+00:00,178.48820793800226,179.49655401017625,177.63958914849124,177.79933166503906,1676100
2025-07-22 00:00:00+00:00,177.38001488081906,179.02733098107356,176.9706804043421,178.9075164794922,1088800
2025-07-23 00:00:00+00:00,180.88427272590965,181.37347843760924,180.0356692266967,180.98411560058594,751300
2025-07-24 00:00:00+00:00,181.0540106851144,181.39345208859697,179.3168451899467,179.42666625976562,1545800
2025-07-25 00:00:00+00:00,179.66628881995382,180.4849425527902,178.72782058352126,179.7960662841797,1566200
2025-07-28 00:00:00+00:00,180.34516081010455,180.59475276291047,178.30849717811697,178.548095703125,1394600
2025-07-29 00:00:00+00:00,179.0572858384928,179.69624067400363,177.8093259852384,178.6679229736328,1473200
2025-07-30 00:00:00+00:00,179.21700818353685,179.78608517320438,175.32337964222816,176.47149658203125,2286600
2025-07-31 00:00:00+00:00,180.68461525866255,188.89120047830448,180.60474399993035,184.54830932617188,3163300
2025-08-01 00:00:00+00:00,182.72128911141664,183.82947803996655,179.60637104436896,182.06236267089844,1725000
2025-08-04 00:00:00+00:00,183.15057746374123,184.7379786754843,182.72128660419037,184.1888885498047,1959800
2025-08-05 00:00:00+00:00,187.5034650079783,189.68989305482117,183.95925606465076,184.64813232421875,1919800
2025-08-06 00:00:00+00:00,184.4185062341933,186.00590742309478,183.77955143422693,185.1672821044922,1157400
2025-08-07 00:00:00+00:00,187.33374631663588,187.80298043374367,181.5332314355752,181.94256591796875,1088300
2025-08-08 00:00:00+00:00,183.27039524987686,183.40017271254854,181.22373809146893,181.78282165527344,814800
2025-08-11 00:00:00+00:00,182.05238622465805,182.80116212319564,181.32356671501788,182.22210693359375,810200
2025-08-12 00:00:00+00:00,182.70131700492763,184.71802433243687,181.80279203124405,184.63815307617188,1050800
2025-08-13 00:00:00+00:00,185.02751169350043,186.78463358945194,183.4800385107962,186.6049346923828,1139700
2025-08-14 00:00:00+00:00,185.6464973617372,186.4751444995052,183.65975510382466,184.47840881347656,845700
2025-08-15 00:00:00+00:00,185.30705875841613,185.30705875841613,180.8743030308603,181.06399536132812,1556600
2025-08-18 00:00:00+00:00,181.53322604153072,182.77120764641705,180.83437160082244,182.32192993164062,1757100
2025-08-19 00:00:00+00:00,183.0507489790814,185.07743446916595,182.68134252040747,184.89772033691406,1073200
2025-08-20 00:00:00+00:00,184.49837997566044,185.25713405026053,182.781186071248,183.04075622558594,874100
2025-08-21 00:00:00+00:00,182.2620259300845,183.95924816937674,181.42340062133545,183.14059448242188,1030400
2025-08-22 00:00:00+00:00,184.03912623946397,187.69315623506617,183.55991393584083,186.64486694335938,970400
2025-08-25 00:00:00+00:00,186.994307794639,187.50346993148372,184.50836627828787,185.2671356201172,962300
2025-08-26 00:00:00+00:00,184.8078709723884,186.51508667708444,184.1689161658703,186.4751434326172,1922000
2025-08-27 00:00:00+00:00,186.0658150366044,187.2938184849664,185.39691039184407,186.2455291748047,1061900
2025-08-28 00:00:00+00:00,187.58332698916385,187.58332698916385,185.95598258595027,186.4252166748047,846500
2025-08-29 00:00:00+00:00,186.11573361789385,187.2339007401513,184.17889754263754,184.49838256835938,809700
2025-09-02 00:00:00+00:00,183.6497648472311,184.51835524469496,182.20213449663748,184.50836181640625,948100
2025-09-03 00:00:00+00:00,183.6597551923842,184.43848089160014,181.962517671334,184.0491180419922,892000
2025-09-04 00:00:00+00:00,184.02915413965056,187.57336317951672,183.31032804346816,187.56336975097656,1105700
2025-09-05 00:00:00+00:00,188.66156630568906,188.99102951110976,185.4268491165546,187.14404296875,1064300
2025-09-08 00:00:00+00:00,187.3237646851478,188.4519099972978,185.69642021380744,188.362060546875,1635400
2025-09-09 00:00:00+00:00,187.84290058781514,188.36205612342923,185.5067235283778,187.1739959716797,937900
2025-09-10 00:00:00+00:00,186.2854570117566,188.85126974722976,185.8861159577294,187.1041259765625,880100
2025-09-11 00:00:00+00:00,187.5134629977311,192.01609666347105,187.29382084487696,191.71658325195312,1119200
2025-09-12 00:00:00+00:00,190.6982342043691,191.5867809659515,189.45027441372616,189.6199951171875,813100
2025-09-15 00:00:00+00:00,189.9199981689453,190.5800018310547,187.63999938964844,189.55999755859375,925600
2025-09-16 00:00:00+00:00,189.42999267578125,189.9499969482422,186.38999938964844,187.27000427246094,1060900
2025-09-17 00:00:00+00:00,188.1699981689453,188.94000244140625,185.55999755859375,186.25,1400300
2025-09-18 00:00:00+00:00,187.30999755859375,189.74000549316406,186.5399932861328,188.6999969482422,1551900
2025-09-19 00:00:00+00:00,189.38999938964844,189.4499969482422,187.3000030517578,187.8699951171875,1570700
2025-09-22 00:00:00+00:00,187.64999389648438,189.11000061035156,186.88999938964844,188.4499969482422,748400
2025-09-23 00:00:00+00:00,188.6699981689453,190.0,186.16000366210938,186.67999267578125,1474500
2025-09-24 00:00:00+00:00,187.00999450683594,187.61000061035156,185.63999938964844,186.1699981689453,1199100
2025-09-25 00:00:00+00:00,185.1699981689453,185.8699951171875,183.67999267578125,184.38999938964844,1112800
2025-09-26 00:00:00+00:00,184.9600067138672,186.75,184.16000366210938,186.3800048828125,783000
