"('date', '')","('open', 'BCX')","('high', 'BCX')","('low', 'BCX')","('close', 'BCX')","('volume', 'BCX')"
2025-01-24 00:00:00+00:00,8.719986443017298,8.77648693077906,8.57873342749477,8.616400718688965,206500
2025-01-27 00:00:00+00:00,8.625819700630247,8.682321099123394,8.550485101345558,8.5787353515625,215300
2025-01-28 00:00:00+00:00,8.559900250205615,8.682319171377223,8.49398271498208,8.635234832763672,233200
2025-01-29 00:00:00+00:00,8.663485127955523,8.73881971095921,8.503398914557923,8.522233009338379,240200
2025-01-30 00:00:00+00:00,8.597568101993454,8.616401299831246,8.446898927054631,8.493983268737793,817000
2025-01-31 00:00:00+00:00,8.588151985664945,8.588151985664945,8.371565247710413,8.456315994262695,830400
2025-02-03 00:00:00+00:00,8.503399458897094,8.606985190702432,8.333897085317759,8.362147331237793,676600
2025-02-04 00:00:00+00:00,8.40923207988995,8.493983719808531,8.399815031441403,8.46573257446289,409800
2025-02-05 00:00:00+00:00,8.465732553297146,8.512816897362992,8.428065257656304,8.503399848937988,240900
2025-02-06 00:00:00+00:00,8.512815475463867,8.569316858517265,8.493982279818745,8.512815475463867,226600
2025-02-07 00:00:00+00:00,8.52223392466892,8.588151467362252,8.52223392466892,8.541067123413086,193100
2025-02-10 00:00:00+00:00,8.616400718688965,8.644651860628906,8.57873342749477,8.616400718688965,211500
2025-02-11 00:00:00+00:00,8.65406995084719,8.66348700027259,8.550485101345558,8.5787353515625,865100
2025-02-12 00:00:00+00:00,8.475148670446307,8.606984639732293,8.475148670446307,8.522233009338379,278900
2025-02-13 00:00:00+00:00,8.569317314288854,8.606984605641504,8.522232975583275,8.597567558288574,290500
2025-02-14 00:00:00+00:00,8.654504603342737,8.739911044641799,8.654504603342737,8.692462921142578,183500
2025-02-18 00:00:00+00:00,8.739911682226388,8.815828323364258,8.711443168049124,8.815828323364258,329500
2025-02-19 00:00:00+00:00,8.834806734109723,8.834806734109723,8.758889198303223,8.758889198303223,186900
2025-02-20 00:00:00+00:00,8.758890011544135,8.853786261364922,8.758890011544135,8.8442964553833,151000
2025-02-21 00:00:00+00:00,8.815828100058745,8.825317906210039,8.682973528933815,8.711442947387695,191700
2025-02-24 00:00:00+00:00,8.711443637347447,8.711443637347447,8.59756866950603,8.607057571411133,174900
2025-02-25 00:00:00+00:00,8.597567314346836,8.635525630977606,8.53113958149475,8.540629386901855,186500
2025-02-26 00:00:00+00:00,8.531139961544843,8.60705659818836,8.483691837393224,8.512161254882812,203800
2025-02-27 00:00:00+00:00,8.512161254882812,8.578588085696465,8.483691837393224,8.512161254882812,239700
2025-02-28 00:00:00+00:00,8.502671482938576,8.559609413146973,8.42675484599251,8.559609413146973,171500
2025-03-03 00:00:00+00:00,8.626036725604898,8.682973753992991,8.42675531625107,8.445734024047852,292600
2025-03-04 00:00:00+00:00,8.3982873326026,8.436245655591856,8.2654327496413,8.331859588623047,481200
2025-03-05 00:00:00+00:00,8.284410748316887,8.426755126070091,8.274921847131523,8.38879680633545,275100
2025-03-06 00:00:00+00:00,8.40777570345654,8.502671957433694,8.388796995659758,8.445734024047852,375100
2025-03-07 00:00:00+00:00,8.483692796666816,8.607057571411133,8.474203894761713,8.607057571411133,357400
2025-03-10 00:00:00+00:00,8.588078067033651,8.597567873057448,8.445733691669817,8.474203109741211,275900
2025-03-11 00:00:00+00:00,8.521650505581722,8.540630118020678,8.417265352160651,8.43624496459961,345700
2025-03-12 00:00:00+00:00,8.502671449052949,8.521650155714982,8.426754812409435,8.512161254882812,210700
2025-03-13 00:00:00+00:00,8.474202936561054,8.569098279866601,8.474202936561054,8.512161254882812,221000
2025-03-14 00:00:00+00:00,8.626932695255986,8.69388198852539,8.559982489870867,8.69388198852539,224700
2025-03-17 00:00:00+00:00,8.722575363155567,8.856474876403809,8.722575363155567,8.856474876403809,159300
2025-03-18 00:00:00+00:00,8.923423901418591,8.932988347522937,8.856474602919741,8.904295921325684,257100
2025-03-19 00:00:00+00:00,8.894729951048152,9.047757414032233,8.894729951048152,8.9999361038208,244400
2025-03-20 00:00:00+00:00,8.999936966169892,9.03819383558158,8.89473080331668,9.019065856933594,226400
2025-03-21 00:00:00+00:00,8.942552840261772,8.942552840261772,8.84691020295112,8.894731521606445,92900
2025-03-24 00:00:00+00:00,8.923423363314237,8.999937103303465,8.923423363314237,8.990372657775879,141600
2025-03-25 00:00:00+00:00,9.028630072219038,9.057323410532073,8.885167029116992,8.904295921325684,277800
2025-03-26 00:00:00+00:00,8.96168041229248,9.03819415380985,8.952115966573873,8.96168041229248,126600
2025-03-27 00:00:00+00:00,8.961680096758206,9.03819383558158,8.89473080331668,9.019065856933594,135500
2025-03-28 00:00:00+00:00,8.999938424775289,9.019067318639179,8.875603351007591,8.932989120483398,102300
2025-03-31 00:00:00+00:00,8.866037020476348,8.952114279373642,8.808651269095911,8.923421859741211,292000
2025-04-01 00:00:00+00:00,8.980809303729696,9.01906617448838,8.875602225056504,8.96168041229248,201000
2025-04-02 00:00:00+00:00,8.96167941368457,8.971243858337402,8.885165680693195,8.971243858337402,145100
2025-04-03 00:00:00+00:00,8.799088608781451,8.799088608781451,8.607804252265373,8.617368698120117,319500
2025-04-04 00:00:00+00:00,8.512161237152045,8.512161237152045,7.890486878256881,7.947872638702393,595600
2025-04-07 00:00:00+00:00,7.699202809366739,7.947872926784498,7.536610879679415,7.651381492614746,573000
2025-04-08 00:00:00+00:00,7.880921771712717,8.072206103625037,7.651380573417933,7.727894306182861,526800
2025-04-09 00:00:00+00:00,7.747023106457636,8.19654105325998,7.498353021769765,8.158284187316895,938000
2025-04-10 00:00:00+00:00,8.120027943932685,8.206106126933111,7.976564913675778,8.053078651428223,398200
2025-04-11 00:00:00+00:00,7.928743424779886,8.148721100056017,7.90961544682126,8.081770896911621,662200
2025-04-14 00:00:00+00:00,8.22523557881955,8.301749321794226,8.129592944043324,8.282620429992676,566000
2025-04-15 00:00:00+00:00,8.282620087440144,8.369399721719029,8.282620087440144,8.311546325683594,280800
2025-04-16 00:00:00+00:00,8.311546412790841,8.465820911104126,8.311546412790841,8.359757423400879,262400
2025-04-17 00:00:00+00:00,8.456178665161133,8.542957372802002,8.359756652828889,8.456178665161133,190000
2025-04-21 00:00:00+00:00,8.388684138150962,8.436895151497811,8.263335871268591,8.29226303100586,303200
2025-04-22 00:00:00+00:00,8.330830932320948,8.485105425957695,8.330830932320948,8.436894416809082,257900
2025-04-23 00:00:00+00:00,8.562244336080017,8.562244336080017,8.42725366815028,8.514033317565918,325400
2025-04-24 00:00:00+00:00,8.562243545264879,8.620096026499542,8.533317304647547,8.610454559326172,206700
2025-04-25 00:00:00+00:00,8.57188476794944,8.629737241327904,8.533316145847635,8.600811004638672,217000
2025-04-28 00:00:00+00:00,8.629738025646356,8.726160049438477,8.62009563935743,8.726160049438477,124600
2025-04-29 00:00:00+00:00,8.716517321036035,8.77437071695034,8.668306311032202,8.755085945129395,154000
2025-04-30 00:00:00+00:00,8.735802696120157,8.774371322876927,8.562243415940392,8.649023056030273,269500
2025-05-01 00:00:00+00:00,8.668306565527626,8.764728588366173,8.600811701269777,8.677948951721191,229700
2025-05-02 00:00:00+00:00,8.716517663149551,8.774371061334536,8.687591423831341,8.726160049438477,144200
2025-05-05 00:00:00+00:00,8.677949476923416,8.706875717706216,8.62973846258634,8.65866470336914,132100
2025-05-06 00:00:00+00:00,8.658664179334059,8.726159963140466,8.639380326495484,8.677948951721191,97700
2025-05-07 00:00:00+00:00,8.687591337914759,8.726159963140466,8.639380326495484,8.677948951721191,70300
2025-05-08 00:00:00+00:00,8.716517663149551,8.784012528074895,8.706875276860625,8.726160049438477,106100
2025-05-09 00:00:00+00:00,8.79365370421039,8.822579939547866,8.755085083910942,8.803296089172363,89100
2025-05-12 00:00:00+00:00,8.967214847820737,9.015425863256867,8.870792816948477,8.890077590942383,170600
2025-05-13 00:00:00+00:00,8.919002709658916,9.025066194628202,8.870791700291596,9.015424728393555,166100
2025-05-14 00:00:00+00:00,9.015425037369212,9.015425037369212,8.947929254122348,8.98649787902832,199900
2025-05-15 00:00:00+00:00,8.947638413329056,9.005929624746495,8.918493270874023,8.918493270874023,94100
2025-05-16 00:00:00+00:00,8.91849279252196,9.054504067688596,8.889346725122833,8.96706771850586,116600
2025-05-19 00:00:00+00:00,8.947638413329056,8.967068199463286,8.860202059456585,8.918493270874023,102400
2025-05-20 00:00:00+00:00,8.879632772098189,8.967068199463286,8.860202059456585,8.918493270874023,62000
2025-05-21 00:00:00+00:00,8.899061981464968,8.986498329670498,8.899061981464968,8.937922477722168,90600
2025-05-22 00:00:00+00:00,8.947638235790913,8.967068021539621,8.889347025530084,8.957353591918945,76600
2025-05-23 00:00:00+00:00,8.86020037098202,9.00592790850086,8.86020037098202,8.976781845092773,91200
2025-05-27 00:00:00+00:00,9.054504520133728,9.083650588989258,9.025359377785568,9.083650588989258,115100
2025-05-28 00:00:00+00:00,9.103079361953762,9.103079361953762,8.976782523824383,8.98649787902832,158500
2025-05-29 00:00:00+00:00,9.035073657109939,9.073934151111189,8.986497807981559,9.054503440856934,199900
2025-05-30 00:00:00+00:00,9.054504067688596,9.054504067688596,8.96706771850586,8.96706771850586,222700
2025-06-02 00:00:00+00:00,9.025358475125518,9.073934325185778,9.015643119812012,9.015643119812012,240600
2025-06-03 00:00:00+00:00,9.044789441054647,9.171085357666016,8.996213589623263,9.171085357666016,298100
2025-06-04 00:00:00+00:00,9.17108518360484,9.316812735133174,9.151655399305433,9.209945678710938,438800
2025-06-05 00:00:00+00:00,9.25852183344488,9.287667900612625,9.161371055741013,9.200231552124023,213600
2025-06-06 00:00:00+00:00,9.25852233684795,9.25852233684795,9.180801339856092,9.248807907104492,168400
2025-06-09 00:00:00+00:00,9.19051606884149,9.239091920272871,9.151655572997845,9.171085357666016,209400
2025-06-10 00:00:00+00:00,9.239092648979529,9.277953147888184,9.219661936271512,9.277953147888184,163600
2025-06-11 00:00:00+00:00,9.277952822972068,9.277952822972068,9.151655974315043,9.190516471862793,172900
2025-06-12 00:00:00+00:00,9.219661513515568,9.22937686942409,9.15165587517058,9.161371231079102,170900
2025-06-13 00:00:00+00:00,9.229885128142776,9.28861133816147,9.180945997503011,9.249460220336914,263200
2025-06-16 00:00:00+00:00,9.25924875923273,9.298399879281726,9.249460745861398,9.278823852539062,131300
2025-06-17 00:00:00+00:00,9.278823852539062,9.337550999330722,9.25924875923273,9.278823852539062,118000
2025-06-18 00:00:00+00:00,9.308187866804936,9.317975880149087,9.249460720176357,9.259248733520508,107300
2025-06-20 00:00:00+00:00,9.288611236377653,9.308187261793558,9.161369871483076,9.190733909606934,121600
2025-06-23 00:00:00+00:00,9.200521370195323,9.249460502327105,9.14179515838623,9.14179515838623,125800
2025-06-24 00:00:00+00:00,9.151582670357886,9.17115776207688,9.102643540906017,9.132006645202637,149200
2025-06-25 00:00:00+00:00,9.132006494233792,9.229884751519421,9.024341157968593,9.053704261779785,167100
2025-06-26 00:00:00+00:00,9.112432078569208,9.200521396535033,9.102644065427569,9.161370277404785,167900
2025-06-27 00:00:00+00:00,9.239671176684583,9.239671176684583,9.15158187148435,9.210308074951172,170600
2025-06-30 00:00:00+00:00,9.220097115327567,9.259248233152123,9.180945997503011,9.249460220336914,205500
2025-07-01 00:00:00+00:00,9.25924842615216,9.38648979509326,9.25924842615216,9.347338676452637,145800
2025-07-02 00:00:00+00:00,9.396278025738052,9.49415535788838,9.376701999246194,9.464792251586914,196700
2025-07-03 00:00:00+00:00,9.474579461297253,9.54309368133545,9.464791448881442,9.54309368133545,103500
2025-07-07 00:00:00+00:00,9.445216152781157,9.455004165952147,9.37670192745685,9.425641059875488,199800
2025-07-08 00:00:00+00:00,9.46479284535344,9.533307075500488,9.435429737209901,9.533307075500488,132200
2025-07-09 00:00:00+00:00,9.533306095078046,9.5430941079314,9.474579884830478,9.513731002807617,100700
2025-07-10 00:00:00+00:00,9.523518182193387,9.572457313537598,9.47457998428547,9.572457313537598,169900
2025-07-11 00:00:00+00:00,9.523517656503827,9.582244797562453,9.494154552692635,9.54309368133545,119000
2025-07-14 00:00:00+00:00,9.52351753264899,9.562669581803055,9.45500331350183,9.484366416931152,228700
2025-07-15 00:00:00+00:00,9.504085626446745,9.513943921507957,9.356199917787418,9.3759183883667,155500
2025-07-16 00:00:00+00:00,9.375918726347019,9.444931495405399,9.326623488350263,9.41535472869873,205500
2025-07-17 00:00:00+00:00,9.40549582927185,9.474508600797229,9.366059825510419,9.454791069030762,217600
2025-07-18 00:00:00+00:00,9.494226921406115,9.504086157246391,9.435072446592944,9.46465015411377,1069200
2025-07-21 00:00:00+00:00,9.513944790407363,9.513944790407363,9.464650489914014,9.5040864944458,118500
2025-07-22 00:00:00+00:00,9.553380012512207,9.582957718660003,9.533662481975448,9.553380012512207,330900
2025-07-23 00:00:00+00:00,9.612535325522455,9.622394561767578,9.5336633160185,9.622394561767578,240000
2025-07-24 00:00:00+00:00,9.592816538876548,9.691407017642005,9.582958243182793,9.642111778259277,241700
2025-07-25 00:00:00+00:00,9.642111942712482,9.651971178802881,9.582958406627093,9.632253646850586,104500
2025-07-28 00:00:00+00:00,9.632252652887903,9.691406182869175,9.563238947605209,9.573098182678223,117200
2025-07-29 00:00:00+00:00,9.504085566686177,9.612534333505026,9.504085566686177,9.563239097595215,125900
2025-07-30 00:00:00+00:00,9.533662583459428,9.563239349693626,9.385777812059992,9.425213813781738,151200
2025-07-31 00:00:00+00:00,9.444931495405399,9.504085969047198,9.356200255056931,9.41535472869873,168900
2025-08-01 00:00:00+00:00,9.415355466597923,9.415355466597923,9.287188213853035,9.306905746459961,132300
2025-08-04 00:00:00+00:00,9.3167646805282,9.356200684690801,9.267469440267822,9.326623916625977,142200
2025-08-05 00:00:00+00:00,9.38577844747468,9.444931983947754,9.31676473461808,9.444931983947754,132500
2025-08-06 00:00:00+00:00,9.513944287971615,9.533662759310424,9.46464999008152,9.474508285522461,102600
2025-08-07 00:00:00+00:00,9.48436749775711,9.54352197139891,9.405495493053687,9.41535472869873,102300
2025-08-08 00:00:00+00:00,9.46465015411377,9.494226921406115,9.435072446592944,9.46465015411377,114300
2025-08-11 00:00:00+00:00,9.484367988339306,9.504086460649338,9.435072747792738,9.444931983947754,156000
2025-08-12 00:00:00+00:00,9.444931704488084,9.543522182664095,9.444931704488084,9.5238037109375,131200
2025-08-13 00:00:00+00:00,9.52380309691305,9.57309833282286,9.513943861685402,9.563239097595215,122000
2025-08-14 00:00:00+00:00,9.543522031727877,9.60267556551515,9.454790790818498,9.533662796020508,115700
2025-08-15 00:00:00+00:00,9.543592769738238,9.613109700722042,9.46414566040039,9.46414566040039,92000
2025-08-18 00:00:00+00:00,9.484008704921598,9.573386947177125,9.474077578652244,9.503870010375977,178800
2025-08-19 00:00:00+00:00,9.5435929745877,9.573386351542082,9.503869419066126,9.533662796020508,93700
2025-08-20 00:00:00+00:00,9.52373218536377,9.573386869221876,9.484008627694148,9.52373218536377,123100
2025-08-21 00:00:00+00:00,9.523731429998092,9.603178539036062,9.493939000879914,9.593247413635254,68400
2025-08-22 00:00:00+00:00,9.642902335308024,9.811727683017319,9.603178779793147,9.772004127502441,226600
2025-08-25 00:00:00+00:00,9.801796315985774,9.851450995927628,9.801796315985774,9.831588745117188,184500
2025-08-26 00:00:00+00:00,9.871312421496036,9.920967102050781,9.81172756249775,9.920967102050781,202100
2025-08-27 00:00:00+00:00,9.891174914664427,9.930898470663712,9.851451358665145,9.861382484436035,182000
2025-08-28 00:00:00+00:00,9.911036690396639,10.010346058659199,9.881244258751602,9.98055362701416,174000
2025-08-29 00:00:00+00:00,10.069931622629246,10.119585358461206,10.01034581371287,10.040138244628906,277500
2025-09-02 00:00:00+00:00,9.970622223163991,10.02027690591276,9.901106235566294,9.930898666381836,259500
2025-09-03 00:00:00+00:00,9.960690580857937,10.000414135580915,9.901105722315597,9.940829277038574,315200
2025-09-04 00:00:00+00:00,9.970621782605527,9.970621782605527,9.911035976522982,9.920967102050781,104100
2025-09-05 00:00:00+00:00,9.920967893829141,9.990484830987535,9.911036767508753,9.960691452026367,99100
2025-09-08 00:00:00+00:00,9.940829473615569,10.050069014492873,9.940829473615569,10.010345458984375,143600
2025-09-09 00:00:00+00:00,10.050069097885933,10.050069097885933,9.980553111940301,9.990484237670898,187600
2025-09-10 00:00:00+00:00,10.020276350278072,10.079861208605113,10.020276350278072,10.069931030273438,170900
2025-09-11 00:00:00+00:00,10.079862078987768,10.119585636997288,10.00041496296873,10.08979320526123,278900
2025-09-12 00:00:00+00:00,10.079861724380578,10.119585280992633,10.040138167768525,10.0600004196167,106000
2025-09-15 00:00:00+00:00,10.140000343322754,10.199999809265137,10.010000228881836,10.020000457763672,203300
2025-09-16 00:00:00+00:00,10.050000190734863,10.050000190734863,10.010000228881836,10.010000228881836,134800
2025-09-17 00:00:00+00:00,10.039999961853027,10.079999923706055,9.930000305175781,10.020000457763672,173000
2025-09-18 00:00:00+00:00,10.010000228881836,10.039999961853027,9.960000038146973,10.039999961853027,129600
2025-09-19 00:00:00+00:00,10.039999961853027,10.050000190734863,10.0,10.010000228881836,133300
2025-09-22 00:00:00+00:00,10.020000457763672,10.0600004196167,10.0,10.0600004196167,235500
2025-09-23 00:00:00+00:00,10.050000190734863,10.199999809265137,10.050000190734863,10.170000076293945,239500
2025-09-24 00:00:00+00:00,10.1899995803833,10.220000267028809,10.15999984741211,10.210000038146973,194800
2025-09-25 00:00:00+00:00,10.1899995803833,10.220000267028809,10.140000343322754,10.220000267028809,207200
2025-09-26 00:00:00+00:00,10.229999542236328,10.239999771118164,10.180000305175781,10.229999542236328,158000
