"('date', '')","('open', 'BG')","('high', 'BG')","('low', 'BG')","('close', 'BG')","('volume', 'BG')"
2024-07-03 00:00:00+00:00,105.92561168070291,107.02870517636376,104.8896626246982,104.92803192138672,745800
2024-07-05 00:00:00+00:00,104.3237387705473,105.35009373979037,102.89450981888892,104.1606674194336,1778500
2024-07-08 00:00:00+00:00,104.28535039177842,107.01909842482347,104.25657525219808,105.8872299194336,1253900
2024-07-09 00:00:00+00:00,105.65703355553092,107.40279629872906,105.36926749046292,105.4651870727539,1124200
2024-07-10 00:00:00+00:00,105.95438284872122,106.88481813347539,105.19660573349046,106.65460968017578,828200
2024-07-11 00:00:00+00:00,106.83685461554268,107.79606504156254,104.75536974744631,105.99275207519531,1219200
2024-07-12 00:00:00+00:00,107.16298854244323,107.5658551596537,105.7241729225247,106.56827545166016,1228200
2024-07-15 00:00:00+00:00,106.58748151558743,107.10545610323602,104.67864720605024,105.82970428466797,1081200
2024-07-16 00:00:00+00:00,105.49396788465555,107.00951482482911,104.95680505947227,106.84645080566406,836200
2024-07-17 00:00:00+00:00,107.14380668098171,108.60181069505776,106.30929825487559,107.5370864868164,1114700
2024-07-18 00:00:00+00:00,106.90400484692665,108.25649513365433,106.50113820252933,107.6426010131836,851100
2024-07-19 00:00:00+00:00,107.75770981480689,108.09343936230134,106.09827965933222,107.35484313964844,1068900
2024-07-22 00:00:00+00:00,107.87281095971645,108.53466854045189,107.26851098482447,108.24690246582031,788300
2024-07-23 00:00:00+00:00,107.76729934670105,108.31404904473331,106.14623856099584,106.32848358154297,855200
2024-07-24 00:00:00+00:00,105.54191983500642,107.93035169761541,105.46518124613517,107.51789093017578,844600
2024-07-25 00:00:00+00:00,107.65220140635135,109.33081984015786,106.83686659823171,108.34282684326172,851600
2024-07-26 00:00:00+00:00,108.39077558059753,110.23245779869762,107.8728010845954,109.6473388671875,757800
2024-07-29 00:00:00+00:00,109.4171280796114,109.76244440289497,108.64017001132058,108.9375228881836,1037900
2024-07-30 00:00:00+00:00,108.17016593531561,110.1365504070507,106.53951099645874,109.88715362548828,1430300
2024-07-31 00:00:00+00:00,100.94730045794782,103.05756772909541,99.07684310502106,100.93771362304688,3664000
2024-08-01 00:00:00+00:00,101.64753363654988,102.82735840438627,98.56846893754445,98.8658218383789,1938000
2024-08-02 00:00:00+00:00,97.83946209434248,98.39580589006918,93.68607925102965,94.40548706054688,1931800
2024-08-05 00:00:00+00:00,93.7244598537458,94.23284026289717,90.88519756780573,91.51828002929688,1822500
2024-08-06 00:00:00+00:00,91.94032255709922,93.43669587434152,91.41276118681228,91.42234802246094,1524400
2024-08-07 00:00:00+00:00,92.54462710657185,93.69567671519644,91.7772558220255,91.78684997558594,1333600
2024-08-08 00:00:00+00:00,92.09379559575011,94.60692224313591,92.06502045371055,93.4175033569336,1556200
2024-08-09 00:00:00+00:00,93.10096475483773,93.57098314857613,91.99787858218214,92.92830657958984,1576300
2024-08-12 00:00:00+00:00,92.92830844015171,93.96425751238021,92.68850582073928,92.99545288085938,1163800
2024-08-13 00:00:00+00:00,91.19213817051782,92.9858643658787,90.57824406136443,92.65972900390625,1942000
2024-08-14 00:00:00+00:00,92.96667661199764,93.36954325136662,91.56623020976616,91.85399627685547,1221700
2024-08-15 00:00:00+00:00,92.57340099315331,93.19688923861425,91.90194929873583,92.09379577636719,785800
2024-08-16 00:00:00+00:00,91.92113900728201,92.65972783238949,91.48948991467546,92.57340240478516,772900
2024-08-19 00:00:00+00:00,92.70865003286873,93.52976298549382,92.70865003286873,92.97913360595703,706900
2024-08-20 00:00:00+00:00,92.81491235349658,93.27859637236169,91.88753694564176,91.94549560546875,536400
2024-08-21 00:00:00+00:00,92.38985770941765,93.25927441210337,92.25461593012479,93.05641174316406,680200
2024-08-22 00:00:00+00:00,93.01776705593144,93.51043773258384,92.39951683704857,93.191650390625,587200
2024-08-23 00:00:00+00:00,93.79057374546244,95.65498658693981,93.3751935694501,95.28790283203125,818300
2024-08-26 00:00:00+00:00,95.98344310928901,97.25858516679862,95.75160110886664,97.21028137207031,1225800
2024-08-27 00:00:00+00:00,97.5194080318141,97.84785762686575,96.13800350024631,96.91082000732422,907700
2024-08-28 00:00:00+00:00,96.61135040058636,97.55804281736468,95.78057529273049,97.3938217163086,760600
2024-08-29 00:00:00+00:00,97.80920932338306,98.3501764189789,95.635671338419,97.62566375732422,925400
2024-08-30 00:00:00+00:00,97.78023269199157,97.9927575911562,97.04605777763851,97.9347915649414,1218800
2024-09-03 00:00:00+00:00,97.00742565934193,97.50975862810408,95.35553746884979,95.92549133300781,1097100
2024-09-04 00:00:00+00:00,96.4761155745279,97.6932916266126,95.82887861589617,96.80455780029297,883200
2024-09-05 00:00:00+00:00,97.38416090504354,98.06037715416328,95.32654757027888,95.38450622558594,977900
2024-09-06 00:00:00+00:00,95.16231692604191,96.58236279968595,94.74692940769789,95.09469604492188,735200
2024-09-09 00:00:00+00:00,95.18164176372123,96.07037552221826,94.05140378584193,95.55838775634766,1061100
2024-09-10 00:00:00+00:00,95.56805315402327,95.86751603753602,92.53476064772757,92.91150665283203,1044100
2024-09-11 00:00:00+00:00,93.04675471849872,93.04675471849872,91.27894188577403,92.64102935791016,968400
2024-09-12 00:00:00+00:00,92.5927235347632,93.33656071635492,91.76194836500136,93.15301513671875,680200
2024-09-13 00:00:00+00:00,93.52009514080638,94.71796142135905,93.15301136651556,94.07072448730469,727600
2024-09-16 00:00:00+00:00,95.18164646022791,95.6839793885988,93.50077907402367,93.9837875366211,993200
2024-09-17 00:00:00+00:00,94.29291036048286,95.11402325286765,94.0610683677196,94.37019348144531,770100
2024-09-18 00:00:00+00:00,94.26393156372002,95.68397759637797,93.78092311016965,94.38951110839844,1046600
2024-09-19 00:00:00+00:00,95.374857895896,97.06538757930349,94.53442048575715,96.949462890625,1497000
2024-09-20 00:00:00+00:00,96.7272712637867,96.75625796220636,94.30257410815939,95.44247436523438,5880500
2024-09-23 00:00:00+00:00,94.81456376727799,95.5390764694679,93.66500125469688,94.12869262695312,2334900
2024-09-24 00:00:00+00:00,94.2349502607356,95.51974711895828,93.68432093003331,93.7615966796875,1871400
2024-09-25 00:00:00+00:00,93.7712597513967,93.92582599233624,91.47214219335093,91.5011215209961,1569100
2024-09-26 00:00:00+00:00,90.96980459878203,93.02742519718407,90.96980459878203,92.6120376586914,3155900
2024-09-27 00:00:00+00:00,93.57806122806947,94.98844503983754,93.46213654500151,94.4088363647461,1380700
2024-09-30 00:00:00+00:00,94.30258062441014,94.46680174284818,92.81491358474426,93.35588073730469,1240200
2024-10-01 00:00:00+00:00,92.97913767143976,94.94981326598189,92.35122513781543,94.36054229736328,846300
2024-10-02 00:00:00+00:00,94.66000063321255,95.41349268905273,93.04675406543937,93.65534210205078,1486300
2024-10-03 00:00:00+00:00,93.2206360643783,93.52009896168931,92.04209420123567,93.38485717773438,1021300
2024-10-04 00:00:00+00:00,94.02242690291735,94.9014984518565,93.74228111673645,94.83387756347656,833200
2024-10-07 00:00:00+00:00,95.02708368274864,96.01241766313386,94.7952343237324,95.57771301269531,1247600
2024-10-08 00:00:00+00:00,94.65034541235364,95.22995411695395,93.56840375900839,94.90150451660156,1062500
2024-10-09 00:00:00+00:00,94.72761047081802,94.97877691682679,92.95014299475281,93.09504699707031,1216800
2024-10-10 00:00:00+00:00,93.55873221323964,93.68431912298769,92.1580107023678,92.79557800292969,1107400
2024-10-11 00:00:00+00:00,92.86320926595106,93.96446802917457,92.79558837242416,93.67466735839844,631900
2024-10-14 00:00:00+00:00,93.16267443847181,93.45247509337787,92.55407905993303,92.95014953613281,826600
2024-10-15 00:00:00+00:00,93.423499520947,93.44282398745887,91.37554090803546,91.46248626708984,1119000
2024-10-16 00:00:00+00:00,91.53976840300702,92.67966870077167,91.48180237422275,91.88753509521484,1318600
2024-10-17 00:00:00+00:00,92.26427356697576,92.51543264736618,91.24029067032096,92.35121154785156,901700
2024-10-18 00:00:00+00:00,88.593413454825,88.7479797042313,85.26065793083924,86.50682067871094,5329600
2024-10-21 00:00:00+00:00,86.94151779185998,87.36656757061536,85.70501738470666,85.83059692382812,2186300
2024-10-22 00:00:00+00:00,85.97550261846925,86.6806981861719,85.50215640926069,86.33293151855469,1822100
2024-10-23 00:00:00+00:00,86.7386596807195,87.22166813821089,85.61807652167985,85.9658432006836,2071700
2024-10-24 00:00:00+00:00,86.14938249144643,87.21199954642267,85.65671183709318,87.14437866210938,1222800
2024-10-25 00:00:00+00:00,87.60807519527943,88.32292563907949,86.52613361186319,86.72899627685547,1479800
2024-10-28 00:00:00+00:00,86.9415280402525,87.39555719923821,86.36191932734242,86.81594848632812,1721800
2024-10-29 00:00:00+00:00,86.67104368252305,86.72900234225303,84.78730616992844,84.85492706298828,2746300
2024-10-30 00:00:00+00:00,85.25099486024418,86.97050383231306,82.1887229326777,82.94221496582031,3393800
2024-10-31 00:00:00+00:00,83.01949967557522,83.73435016040068,80.99085816898011,81.16474151611328,2962200
2024-11-01 00:00:00+00:00,81.39658398049275,81.88924728043126,79.64808842442788,79.81231689453125,3147900
2024-11-04 00:00:00+00:00,80.52718120135665,81.84096496793374,80.42091873713902,81.14543151855469,2802500
2024-11-05 00:00:00+00:00,79.6577524083255,82.25634021858998,79.3872688565004,81.9182357788086,3257100
2024-11-06 00:00:00+00:00,83.14507445342102,83.54114492086764,81.56080732388268,82.84561157226562,2540300
2024-11-07 00:00:00+00:00,83.17405320520841,84.36225722919488,82.3529403182884,83.85992431640625,3022400
2024-11-08 00:00:00+00:00,83.30929373854332,84.53613930445795,82.96152707183711,84.15939331054688,2296800
2024-11-11 00:00:00+00:00,84.4588649730819,86.1010908933046,84.28498162163629,84.76799011230469,2658700
2024-11-12 00:00:00+00:00,84.32361002335834,85.74365594349055,84.23666467614437,84.48783111572266,1755100
2024-11-13 00:00:00+00:00,84.07245472209718,84.97085078833989,83.42522512870849,83.6763916015625,1986700
2024-11-14 00:00:00+00:00,84.02415122157608,85.38623118596148,83.22235544467162,85.06744384765625,2025900
2024-11-15 00:00:00+00:00,85.47317477295144,89.02811710246205,85.29929144384023,87.52112579345703,3252700
2024-11-18 00:00:00+00:00,88.6599142568712,89.4677734525329,88.23165754510536,88.8740463256836,2566800
2024-11-19 00:00:00+00:00,88.26085587197008,89.00058281046236,86.99553406343267,87.10260009765625,1619400
2024-11-20 00:00:00+00:00,87.0442081470991,87.4919354860198,85.20462970911348,85.730224609375,2731900
2024-11-21 00:00:00+00:00,85.62315134147208,86.98580384647637,84.9710272784726,86.01248168945312,1165500
2024-11-22 00:00:00+00:00,85.57449266052191,85.74969096710693,84.58170720711327,85.31169891357422,1611400
2024-11-25 00:00:00+00:00,85.40902510160448,86.9858097767896,85.33115754152786,86.08061981201172,1980800
2024-11-26 00:00:00+00:00,86.01248747748934,87.62819850542738,85.6815540603854,87.26807403564453,1518300
2024-11-27 00:00:00+00:00,87.55033455590984,88.12459855232612,86.19741720488142,86.5380859375,851400
2024-11-29 00:00:00+00:00,86.36288947657995,87.53087324635825,86.1390220840116,87.34593963623047,801200
2024-12-02 00:00:00+00:00,86.60621348345371,86.99553642663278,85.51608993531856,86.71327209472656,1531600
2024-12-03 00:00:00+00:00,87.04420357380131,87.33620320055807,82.83945201848597,85.9054183959961,1903200
2024-12-04 00:00:00+00:00,85.69129074887343,85.73022452950758,83.96850622864466,84.25077056884766,1987100
2024-12-05 00:00:00+00:00,84.46490405601817,84.75690370270728,83.60838314538131,83.90037536621094,1876900
2024-12-06 00:00:00+00:00,84.28970778766684,84.31890626786861,81.63254212727009,81.75907135009766,1902700
2024-12-09 00:00:00+00:00,82.69345267078013,84.60116327898604,81.92452724679231,83.21904754638672,1541700
2024-12-10 00:00:00+00:00,83.2677211968333,83.65704415492537,81.71039966102732,82.45012664794922,1718900
2024-12-11 00:00:00+00:00,82.52799224853516,82.73238902443359,81.8466622363478,82.52799224853516,1213700
2024-12-12 00:00:00+00:00,82.73238850167411,82.73238850167411,81.2334713953642,81.36000061035156,1426800
2024-12-13 00:00:00+00:00,81.2432075479785,81.4086705445092,79.76375360314341,80.44508361816406,1393600
2024-12-16 00:00:00+00:00,80.01682654614397,80.51322300554527,78.61524003765086,78.69310760498047,1274700
2024-12-17 00:00:00+00:00,78.33297257396667,79.26736097876724,77.28178283386893,79.10189056396484,1778300
2024-12-18 00:00:00+00:00,78.68336198117139,80.08494830580895,76.86325424522234,77.01898193359375,1961600
2024-12-19 00:00:00+00:00,77.48618747996957,78.09937784444575,75.6174104803529,75.84127044677734,1704700
2024-12-20 00:00:00+00:00,75.56873472525425,77.63218045468102,75.56873472525425,76.98978424072266,7010200
2024-12-23 00:00:00+00:00,76.44472755418074,77.13578543479633,75.80233132873408,76.94112396240234,1054200
2024-12-24 00:00:00+00:00,76.73671839044884,77.09685027638238,76.05539582339517,76.98978424072266,397900
2024-12-26 00:00:00+00:00,76.69778753328058,76.9021842913935,75.68553161748903,75.97752380371094,1192000
2024-12-27 00:00:00+00:00,75.8120682413057,77.37911763271624,75.45193634127803,75.98726654052734,1047500
2024-12-30 00:00:00+00:00,76.10406697717397,76.2597946713755,74.34234870431781,74.8387451171875,1071400
2024-12-31 00:00:00+00:00,75.0820767852186,75.74393620356378,74.90687848548431,75.68553924560547,1194900
2025-01-02 00:00:00+00:00,76.40580038564981,76.66859413870621,75.16968433468705,75.5006103515625,870800
2025-01-03 00:00:00+00:00,75.60766837571822,75.91913118096474,74.67327995997866,75.21833801269531,1231900
2025-01-06 00:00:00+00:00,75.87046755625364,77.32072307714617,75.52007094692412,75.89967346191406,928300
2025-01-07 00:00:00+00:00,76.03594212134969,77.01899231546939,75.52981035773523,75.73420715332031,874500
2025-01-08 00:00:00+00:00,75.35460760963984,75.7828717804436,73.72916121715764,75.315673828125,1665500
2025-01-10 00:00:00+00:00,75.46167627353041,79.97789112409131,75.374080831474,79.05323791503906,2349800
2025-01-13 00:00:00+00:00,79.3938950389107,80.36721728159729,78.99483678085609,79.80268859863281,1608400
2025-01-14 00:00:00+00:00,79.82216120255119,80.23095477251888,78.43031006359101,79.43283081054688,1242100
2025-01-15 00:00:00+00:00,79.97788004223209,80.15307832792895,78.17723553281688,78.29403686523438,1757100
2025-01-16 00:00:00+00:00,77.74898223000231,78.33298154753025,76.503130880881,77.28179168701172,1875200
2025-01-17 00:00:00+00:00,77.45697882122028,78.07990440590213,76.91191336522961,77.41804504394531,1362800
