"('date', '')","('open', 'ATGE')","('high', 'ATGE')","('low', 'ATGE')","('close', 'ATGE')","('volume', 'ATGE')"
2025-02-03 00:00:00+00:00,104.0199966430664,105.2300033569336,101.83999633789062,104.75,646000
2025-02-04 00:00:00+00:00,105.29000091552734,107.83000183105469,104.0,107.5999984741211,482500
2025-02-05 00:00:00+00:00,108.13999938964844,110.66999816894531,107.16999816894531,110.11000061035156,444500
2025-02-06 00:00:00+00:00,110.33999633789062,110.33999633789062,107.93000030517578,109.16999816894531,363700
2025-02-07 00:00:00+00:00,109.31999969482422,109.88999938964844,106.37000274658203,107.11000061035156,437900
2025-02-10 00:00:00+00:00,107.55999755859375,108.16999816894531,105.76000213623047,107.87000274658203,380300
2025-02-11 00:00:00+00:00,106.5,106.80999755859375,105.33000183105469,106.33000183105469,397000
2025-02-12 00:00:00+00:00,104.80999755859375,106.0,103.95999908447266,105.0,423100
2025-02-13 00:00:00+00:00,106.04000091552734,106.79000091552734,102.55999755859375,103.31999969482422,435300
2025-02-14 00:00:00+00:00,104.25,105.41000366210938,102.55999755859375,103.47000122070312,401300
2025-02-18 00:00:00+00:00,103.94999694824219,105.91000366210938,102.55999755859375,105.91000366210938,372800
2025-02-19 00:00:00+00:00,105.0,107.26000213623047,104.94999694824219,106.51000213623047,390200
2025-02-20 00:00:00+00:00,105.70999908447266,105.83000183105469,103.26000213623047,105.2699966430664,379400
2025-02-21 00:00:00+00:00,106.06999969482422,106.54000091552734,97.5999984741211,97.66999816894531,531000
2025-02-24 00:00:00+00:00,97.61000061035156,99.4800033569336,94.68000030517578,97.94999694824219,559300
2025-02-25 00:00:00+00:00,97.72000122070312,99.62000274658203,96.19999694824219,98.01000213623047,381100
2025-02-26 00:00:00+00:00,99.05000305175781,103.58999633789062,99.05000305175781,101.95999908447266,446100
2025-02-27 00:00:00+00:00,102.81999969482422,104.58999633789062,99.98999786376953,100.06999969482422,559600
2025-02-28 00:00:00+00:00,100.80999755859375,103.23999786376953,100.33000183105469,102.30999755859375,526900
2025-03-03 00:00:00+00:00,102.33000183105469,105.0,98.94999694824219,99.8499984741211,443700
2025-03-04 00:00:00+00:00,97.9000015258789,99.80000305175781,96.12000274658203,98.29000091552734,365400
2025-03-05 00:00:00+00:00,99.19000244140625,100.3499984741211,98.16999816894531,99.94000244140625,318700
2025-03-06 00:00:00+00:00,97.8499984741211,99.16000366210938,93.70999908447266,93.97000122070312,333600
2025-03-07 00:00:00+00:00,93.97000122070312,93.97000122070312,86.26000213623047,90.81999969482422,737500
2025-03-10 00:00:00+00:00,89.33000183105469,90.87999725341797,88.4000015258789,89.87999725341797,515800
2025-03-11 00:00:00+00:00,89.95999908447266,95.47000122070312,89.91999816894531,93.66000366210938,457600
2025-03-12 00:00:00+00:00,95.91000366210938,97.19000244140625,93.98999786376953,95.2699966430664,703100
2025-03-13 00:00:00+00:00,95.0199966430664,95.55999755859375,91.5,93.51000213623047,507500
2025-03-14 00:00:00+00:00,94.52999877929688,98.05000305175781,93.12000274658203,97.31999969482422,713700
2025-03-17 00:00:00+00:00,96.31999969482422,98.0999984741211,95.69999694824219,97.3499984741211,409200
2025-03-18 00:00:00+00:00,96.18000030517578,97.38999938964844,95.62999725341797,95.87999725341797,347500
2025-03-19 00:00:00+00:00,95.93000030517578,100.06999969482422,95.86000061035156,99.44999694824219,281400
2025-03-20 00:00:00+00:00,97.56999969482422,100.48999786376953,97.43000030517578,98.73999786376953,282800
2025-03-21 00:00:00+00:00,97.70999908447266,100.16000366210938,96.2699966430664,98.80999755859375,872000
2025-03-24 00:00:00+00:00,100.27999877929688,103.5,100.27999877929688,103.29000091552734,326100
2025-03-25 00:00:00+00:00,102.81999969482422,104.23999786376953,100.68000030517578,101.97000122070312,324100
2025-03-26 00:00:00+00:00,102.19999694824219,103.12000274658203,100.52999877929688,101.27999877929688,200300
2025-03-27 00:00:00+00:00,100.4800033569336,103.11000061035156,100.4800033569336,102.88999938964844,290700
2025-03-28 00:00:00+00:00,102.72000122070312,102.83999633789062,99.11000061035156,102.0999984741211,444500
2025-03-31 00:00:00+00:00,99.37000274658203,101.19000244140625,97.5,100.63999938964844,477300
2025-04-01 00:00:00+00:00,100.1500015258789,102.73999786376953,100.13999938964844,101.97000122070312,316800
2025-04-02 00:00:00+00:00,100.73999786376953,106.6500015258789,100.73999786376953,105.77999877929688,482900
2025-04-03 00:00:00+00:00,100.8499984741211,103.04000091552734,98.55999755859375,100.91000366210938,424100
2025-04-04 00:00:00+00:00,96.56999969482422,99.95999908447266,95.62000274658203,98.0199966430664,794400
2025-04-07 00:00:00+00:00,95.0,103.94999694824219,92.45999908447266,98.72000122070312,1017500
2025-04-08 00:00:00+00:00,100.58000183105469,102.52999877929688,97.5,98.7699966430664,693600
2025-04-09 00:00:00+00:00,97.58000183105469,107.05000305175781,96.75,106.4800033569336,983900
2025-04-10 00:00:00+00:00,104.30000305175781,105.5199966430664,100.18000030517578,102.77999877929688,464600
2025-04-11 00:00:00+00:00,102.66999816894531,104.58000183105469,100.25,103.77999877929688,308800
2025-04-14 00:00:00+00:00,105.44000244140625,106.08999633789062,102.13999938964844,104.66000366210938,519700
2025-04-15 00:00:00+00:00,106.0,106.68000030517578,104.86000061035156,106.36000061035156,386000
2025-04-16 00:00:00+00:00,105.12999725341797,109.16999816894531,104.94999694824219,106.69999694824219,910100
2025-04-17 00:00:00+00:00,107.0,109.44000244140625,105.7699966430664,106.04000091552734,434900
2025-04-21 00:00:00+00:00,105.48999786376953,106.05999755859375,97.22000122070312,97.31999969482422,795300
2025-04-22 00:00:00+00:00,99.12999725341797,102.93000030517578,98.4000015258789,102.13999938964844,513900
2025-04-23 00:00:00+00:00,106.58000183105469,107.86000061035156,104.18000030517578,105.08000183105469,592400
2025-04-24 00:00:00+00:00,105.25,106.66999816894531,104.05999755859375,104.44999694824219,299300
2025-04-25 00:00:00+00:00,104.97000122070312,105.70999908447266,103.12999725341797,105.41000366210938,275700
2025-04-28 00:00:00+00:00,105.9800033569336,107.80999755859375,104.12999725341797,106.44999694824219,352000
2025-04-29 00:00:00+00:00,106.0,107.83000183105469,105.12000274658203,107.70999908447266,308500
2025-04-30 00:00:00+00:00,106.66999816894531,106.72000122070312,103.12999725341797,106.19999694824219,432100
2025-05-01 00:00:00+00:00,106.80999755859375,109.80000305175781,105.88999938964844,107.23999786376953,771000
2025-05-02 00:00:00+00:00,108.30999755859375,114.70999908447266,108.30999755859375,114.4000015258789,791200
2025-05-05 00:00:00+00:00,112.83000183105469,115.97000122070312,112.55999755859375,113.97000122070312,474600
2025-05-06 00:00:00+00:00,112.19999694824219,113.80000305175781,111.19999694824219,112.80999755859375,591300
2025-05-07 00:00:00+00:00,115.25,116.7699966430664,113.93000030517578,114.73999786376953,661500
2025-05-08 00:00:00+00:00,116.13999938964844,117.88999938964844,114.0999984741211,115.87999725341797,856200
2025-05-09 00:00:00+00:00,122.5999984741211,136.39999389648438,122.5999984741211,136.25,1962600
2025-05-12 00:00:00+00:00,140.1199951171875,140.1199951171875,129.36000061035156,131.88999938964844,1073200
2025-05-13 00:00:00+00:00,131.7899932861328,133.1300048828125,127.29000091552734,127.55000305175781,777800
2025-05-14 00:00:00+00:00,127.61000061035156,130.1999969482422,126.83999633789062,129.72000122070312,600100
2025-05-15 00:00:00+00:00,129.74000549316406,131.3800048828125,129.00999450683594,130.39999389648438,401300
2025-05-16 00:00:00+00:00,130.38999938964844,134.8000030517578,130.0500030517578,134.74000549316406,623700
2025-05-19 00:00:00+00:00,134.0,135.5,131.2899932861328,134.91000366210938,565900
2025-05-20 00:00:00+00:00,134.52000427246094,134.75,132.1300048828125,133.27999877929688,267000
2025-05-21 00:00:00+00:00,131.66000366210938,133.27999877929688,130.02999877929688,130.6999969482422,274500
2025-05-22 00:00:00+00:00,130.9499969482422,131.4499969482422,128.10000610351562,128.4600067138672,294200
2025-05-23 00:00:00+00:00,127.86000061035156,129.55999755859375,125.95999908447266,128.5,675700
2025-05-27 00:00:00+00:00,129.64999389648438,130.89999389648438,128.00999450683594,129.6999969482422,413900
2025-05-28 00:00:00+00:00,129.0,132.9499969482422,128.5,132.64999389648438,638100
2025-05-29 00:00:00+00:00,131.77000427246094,131.77000427246094,128.94000244140625,129.7899932861328,503500
2025-05-30 00:00:00+00:00,129.25999450683594,133.1699981689453,128.57000732421875,132.02999877929688,563300
2025-06-02 00:00:00+00:00,131.39999389648438,133.47999572753906,130.0399932861328,133.27000427246094,393300
2025-06-03 00:00:00+00:00,133.67999267578125,134.49000549316406,126.0999984741211,129.8699951171875,650800
2025-06-04 00:00:00+00:00,130.14999389648438,130.97000122070312,128.75999450683594,129.3000030517578,234900
2025-06-05 00:00:00+00:00,128.89999389648438,129.1999969482422,126.9000015258789,127.8499984741211,382500
2025-06-06 00:00:00+00:00,129.6199951171875,129.89999389648438,127.27999877929688,128.22999572753906,252800
2025-06-09 00:00:00+00:00,127.47000122070312,128.3000030517578,119.27999877929688,121.38999938964844,551300
2025-06-10 00:00:00+00:00,121.5199966430664,121.5199966430664,117.11000061035156,119.18000030517578,382000
2025-06-11 00:00:00+00:00,119.9800033569336,120.98999786376953,119.19999694824219,120.04000091552734,361800
2025-06-12 00:00:00+00:00,120.01000213623047,121.08000183105469,118.55999755859375,119.94000244140625,457600
2025-06-13 00:00:00+00:00,118.3499984741211,122.31999969482422,117.5999984741211,121.83999633789062,353600
2025-06-16 00:00:00+00:00,122.5999984741211,125.9800033569336,121.97000122070312,123.30999755859375,549200
2025-06-17 00:00:00+00:00,122.94000244140625,123.76000213623047,120.5199966430664,122.91000366210938,318500
2025-06-18 00:00:00+00:00,122.52999877929688,125.36000061035156,122.16999816894531,124.5,423800
2025-06-20 00:00:00+00:00,125.31999969482422,129.8800048828125,123.12000274658203,125.08000183105469,951200
2025-06-23 00:00:00+00:00,124.8499984741211,128.3699951171875,122.7300033569336,128.02999877929688,367600
2025-06-24 00:00:00+00:00,128.8000030517578,128.8000030517578,125.56999969482422,126.27999877929688,398700
2025-06-25 00:00:00+00:00,126.80000305175781,126.80000305175781,122.55999755859375,123.16000366210938,333300
2025-06-26 00:00:00+00:00,124.05000305175781,125.37999725341797,120.0,125.37999725341797,348500
2025-06-27 00:00:00+00:00,124.97000122070312,130.39999389648438,124.33999633789062,128.49000549316406,1296200
2025-06-30 00:00:00+00:00,128.8699951171875,129.94000244140625,126.63999938964844,127.2300033569336,343000
2025-07-01 00:00:00+00:00,126.61000061035156,127.36000061035156,123.13999938964844,124.4000015258789,462400
2025-07-02 00:00:00+00:00,123.26000213623047,124.20999908447266,118.01000213623047,121.83000183105469,508000
2025-07-03 00:00:00+00:00,121.41000366210938,123.2300033569336,118.97000122070312,123.05000305175781,287300
2025-07-07 00:00:00+00:00,122.63999938964844,123.8499984741211,120.43000030517578,121.66000366210938,357600
2025-07-08 00:00:00+00:00,122.05000305175781,122.05000305175781,118.54000091552734,120.0,388900
2025-07-09 00:00:00+00:00,120.43000030517578,120.5199966430664,118.83000183105469,120.4000015258789,259300
2025-07-10 00:00:00+00:00,119.91000366210938,120.41000366210938,118.8499984741211,118.8499984741211,385400
2025-07-11 00:00:00+00:00,118.38999938964844,119.5,116.87000274658203,117.98999786376953,283900
2025-07-14 00:00:00+00:00,118.80999755859375,119.37999725341797,116.75,118.7699966430664,285400
2025-07-15 00:00:00+00:00,119.45999908447266,120.3499984741211,116.80000305175781,117.8499984741211,354600
2025-07-16 00:00:00+00:00,117.8499984741211,118.94000244140625,114.94000244140625,116.5199966430664,449400
2025-07-17 00:00:00+00:00,116.4000015258789,117.18000030517578,114.93000030517578,116.58000183105469,440700
2025-07-18 00:00:00+00:00,116.6500015258789,117.91999816894531,116.05000305175781,117.08000183105469,355200
2025-07-21 00:00:00+00:00,117.05999755859375,118.12999725341797,114.5,116.1500015258789,424600
2025-07-22 00:00:00+00:00,116.1500015258789,116.91000366210938,113.73999786376953,114.6500015258789,525700
2025-07-23 00:00:00+00:00,114.5,114.7300033569336,112.1500015258789,114.55000305175781,289500
2025-07-24 00:00:00+00:00,114.19000244140625,115.22000122070312,113.06999969482422,114.30000305175781,277000
2025-07-25 00:00:00+00:00,114.80999755859375,116.55000305175781,113.75,115.12000274658203,304800
2025-07-28 00:00:00+00:00,115.16000366210938,115.79000091552734,111.52999877929688,113.83000183105469,398200
2025-07-29 00:00:00+00:00,114.31999969482422,115.0,112.01000213623047,113.94000244140625,285800
2025-07-30 00:00:00+00:00,113.9000015258789,115.05999755859375,113.19000244140625,114.12000274658203,331900
2025-07-31 00:00:00+00:00,113.62999725341797,114.98999786376953,112.19000244140625,114.2699966430664,360900
2025-08-01 00:00:00+00:00,114.69999694824219,116.08999633789062,113.06999969482422,114.7699966430664,401300
2025-08-04 00:00:00+00:00,115.0,116.77999877929688,113.58999633789062,114.58999633789062,289600
2025-08-05 00:00:00+00:00,114.73999786376953,116.80999755859375,113.55000305175781,115.33000183105469,322200
2025-08-06 00:00:00+00:00,115.54000091552734,119.9800033569336,115.37000274658203,119.81999969482422,469400
2025-08-07 00:00:00+00:00,118.87999725341797,122.0,117.0199966430664,119.2300033569336,960400
2025-08-08 00:00:00+00:00,121.66999816894531,127.0,117.0,121.83999633789062,727300
2025-08-11 00:00:00+00:00,121.2699966430664,122.25,117.87000274658203,120.22000122070312,494600
2025-08-12 00:00:00+00:00,123.16000366210938,127.04000091552734,120.58999633789062,126.98999786376953,432900
2025-08-13 00:00:00+00:00,128.0,131.0,126.72000122070312,129.19000244140625,551100
2025-08-14 00:00:00+00:00,129.5,129.6300048828125,126.66000366210938,128.30999755859375,383200
2025-08-15 00:00:00+00:00,128.8800048828125,129.14999389648438,126.30999755859375,128.8000030517578,336900
2025-08-18 00:00:00+00:00,128.4499969482422,129.60000610351562,127.19000244140625,128.52999877929688,371000
2025-08-19 00:00:00+00:00,128.52999877929688,129.47999572753906,127.80000305175781,129.24000549316406,234500
2025-08-20 00:00:00+00:00,129.0399932861328,130.83999633789062,127.31999969482422,130.47000122070312,310700
2025-08-21 00:00:00+00:00,130.77000427246094,133.5399932861328,129.02999877929688,132.88999938964844,269400
2025-08-22 00:00:00+00:00,133.4199981689453,136.25999450683594,132.72000122070312,134.8800048828125,560600
2025-08-25 00:00:00+00:00,135.22000122070312,137.2100067138672,134.25999450683594,135.3300018310547,379600
2025-08-26 00:00:00+00:00,134.97000122070312,137.50999450683594,134.35000610351562,135.89999389648438,535500
2025-08-27 00:00:00+00:00,135.6699981689453,136.74000549316406,134.27999877929688,134.5800018310547,389600
2025-08-28 00:00:00+00:00,134.47000122070312,134.6300048828125,130.0,131.77000427246094,431800
2025-08-29 00:00:00+00:00,131.6999969482422,132.1300048828125,130.1999969482422,130.9499969482422,316900
2025-09-02 00:00:00+00:00,129.35000610351562,132.9499969482422,129.02000427246094,132.35000610351562,295700
2025-09-03 00:00:00+00:00,132.30999755859375,135.0800018310547,132.30999755859375,134.42999267578125,424200
2025-09-04 00:00:00+00:00,134.47999572753906,136.3699951171875,133.7100067138672,134.77000427246094,288100
2025-09-05 00:00:00+00:00,135.05999755859375,136.36000061035156,132.5399932861328,134.4499969482422,239500
2025-09-08 00:00:00+00:00,134.52000427246094,137.22999572753906,133.47000122070312,136.27999877929688,290900
2025-09-09 00:00:00+00:00,136.50999450683594,136.61000061035156,134.22000122070312,136.1999969482422,317600
2025-09-10 00:00:00+00:00,136.32000732421875,136.32000732421875,132.94000244140625,133.13999938964844,322700
2025-09-11 00:00:00+00:00,133.5500030517578,138.99000549316406,131.82000732421875,138.60000610351562,416600
2025-09-12 00:00:00+00:00,137.86000061035156,139.92999267578125,136.91000366210938,137.30999755859375,228800
2025-09-15 00:00:00+00:00,137.88999938964844,137.88999938964844,133.9499969482422,135.41000366210938,256500
2025-09-16 00:00:00+00:00,134.8699951171875,136.0800018310547,132.0,135.60000610351562,246800
2025-09-17 00:00:00+00:00,135.52999877929688,137.3699951171875,134.89999389648438,136.11000061035156,232400
2025-09-18 00:00:00+00:00,136.9600067138672,140.66000366210938,136.38999938964844,139.63999938964844,358800
2025-09-19 00:00:00+00:00,140.19000244140625,141.67999267578125,138.86000061035156,140.58999633789062,918800
2025-09-22 00:00:00+00:00,140.58999633789062,144.47999572753906,140.49000549316406,143.36000061035156,439900
2025-09-23 00:00:00+00:00,142.92999267578125,144.77000427246094,141.11000061035156,144.08999633789062,881900
2025-09-24 00:00:00+00:00,144.08999633789062,146.8699951171875,142.60000610351562,145.27000427246094,300600
2025-09-25 00:00:00+00:00,144.9600067138672,148.22999572753906,144.4499969482422,147.8800048828125,315500
2025-09-26 00:00:00+00:00,147.92999267578125,152.30999755859375,147.33999633789062,152.17999267578125,406700
