"('date', '')","('open', 'ADMA')","('high', 'ADMA')","('low', 'ADMA')","('close', 'ADMA')","('volume', 'ADMA')"
2025-01-24 00:00:00+00:00,16.489999771118164,16.575000762939453,16.059999465942383,16.079999923706055,1864100
2025-01-27 00:00:00+00:00,15.770000457763672,16.514999389648438,15.479999542236328,16.190000534057617,2167000
2025-01-28 00:00:00+00:00,16.3799991607666,16.540000915527344,16.030000686645508,16.170000076293945,3417200
2025-01-29 00:00:00+00:00,16.190000534057617,16.530000686645508,16.110000610351562,16.3799991607666,2108600
2025-01-30 00:00:00+00:00,16.489999771118164,16.600000381469727,15.979999542236328,16.100000381469727,2197100
2025-01-31 00:00:00+00:00,16.170000076293945,16.395000457763672,15.854999542236328,16.149999618530273,2449400
2025-02-03 00:00:00+00:00,15.75,16.760000228881836,15.699999809265137,16.469999313354492,2554600
2025-02-04 00:00:00+00:00,16.690000534057617,17.0,16.1200008392334,16.899999618530273,2352000
2025-02-05 00:00:00+00:00,16.959999084472656,17.200000762939453,16.684999465942383,16.8700008392334,2080900
2025-02-06 00:00:00+00:00,16.799999237060547,16.969999313354492,16.219999313354492,16.920000076293945,2017500
2025-02-07 00:00:00+00:00,16.899999618530273,17.059999465942383,16.545000076293945,16.709999084472656,1742900
2025-02-10 00:00:00+00:00,16.729999542236328,16.8700008392334,16.472000122070312,16.65999984741211,1548300
2025-02-11 00:00:00+00:00,16.479999542236328,16.854999542236328,15.850000381469727,15.880000114440918,1777600
2025-02-12 00:00:00+00:00,15.539999961853027,15.869999885559082,15.399999618530273,15.84000015258789,2322200
2025-02-13 00:00:00+00:00,16.0,16.149999618530273,15.805000305175781,16.079999923706055,1200600
2025-02-14 00:00:00+00:00,16.149999618530273,16.149999618530273,15.720000267028809,15.899999618530273,1741000
2025-02-18 00:00:00+00:00,16.020000457763672,16.56999969482422,16.020000457763672,16.170000076293945,2082100
2025-02-19 00:00:00+00:00,16.020000457763672,16.670000076293945,15.970000267028809,16.06999969482422,2613900
2025-02-20 00:00:00+00:00,16.0,16.229999542236328,15.600000381469727,16.079999923706055,1799500
2025-02-21 00:00:00+00:00,16.219999313354492,16.399999618530273,15.729999542236328,15.84000015258789,2017100
2025-02-24 00:00:00+00:00,15.859999656677246,16.030000686645508,15.460000038146973,15.520000457763672,2134300
2025-02-25 00:00:00+00:00,15.4399995803833,15.770000457763672,15.170000076293945,15.4399995803833,2365300
2025-02-26 00:00:00+00:00,15.539999961853027,16.1200008392334,15.510000228881836,15.779999732971191,1615200
2025-02-27 00:00:00+00:00,15.710000038146973,16.270000457763672,15.430000305175781,15.4399995803833,1643700
2025-02-28 00:00:00+00:00,15.350000381469727,16.440000534057617,15.260000228881836,16.389999389648438,3496600
2025-03-03 00:00:00+00:00,16.450000762939453,16.575000762939453,15.800000190734863,15.829999923706055,4061800
2025-03-04 00:00:00+00:00,14.895000457763672,17.075000762939453,13.5,17.010000228881836,6036400
2025-03-05 00:00:00+00:00,16.860000610351562,18.25,16.850000381469727,17.68000030517578,4509800
2025-03-06 00:00:00+00:00,17.3799991607666,17.8700008392334,16.860000610351562,16.90999984741211,3044900
2025-03-07 00:00:00+00:00,16.98200035095215,17.270000457763672,15.880000114440918,17.020000457763672,3439100
2025-03-10 00:00:00+00:00,16.68000030517578,16.989999771118164,16.260000228881836,16.610000610351562,2443500
2025-03-11 00:00:00+00:00,16.520000457763672,17.75,16.520000457763672,17.350000381469727,2549600
2025-03-12 00:00:00+00:00,17.860000610351562,18.559999465942383,17.799999237060547,18.5,4303000
2025-03-13 00:00:00+00:00,18.520000457763672,18.6200008392334,17.635000228881836,17.90999984741211,2399100
2025-03-14 00:00:00+00:00,18.1299991607666,18.56999969482422,17.834999084472656,18.43000030517578,2552100
2025-03-17 00:00:00+00:00,18.614999771118164,19.209999084472656,18.360000610351562,18.670000076293945,3749700
2025-03-18 00:00:00+00:00,18.474000930786133,18.924999237060547,17.8700008392334,18.709999084472656,2783500
2025-03-19 00:00:00+00:00,18.920000076293945,20.639999389648438,18.920000076293945,20.610000610351562,5668200
2025-03-20 00:00:00+00:00,20.170000076293945,20.290000915527344,19.43000030517578,19.649999618530273,4242300
2025-03-21 00:00:00+00:00,19.639999389648438,19.81999969482422,19.170000076293945,19.799999237060547,8552100
2025-03-24 00:00:00+00:00,19.979999542236328,20.530000686645508,19.75,20.31999969482422,2339500
2025-03-25 00:00:00+00:00,20.239999771118164,20.700000762939453,19.924999237060547,20.219999313354492,2402600
2025-03-26 00:00:00+00:00,20.18000030517578,20.25,19.450000762939453,19.700000762939453,2180400
2025-03-27 00:00:00+00:00,19.6200008392334,20.299999237060547,19.600000381469727,20.280000686645508,2317300
2025-03-28 00:00:00+00:00,20.209999084472656,20.6299991607666,19.719999313354492,20.260000228881836,2362500
2025-03-31 00:00:00+00:00,19.770000457763672,19.90999984741211,17.871999740600586,19.84000015258789,4189200
2025-04-01 00:00:00+00:00,19.829999923706055,19.90999984741211,19.145000457763672,19.420000076293945,2224400
2025-04-02 00:00:00+00:00,19.09000015258789,20.25,18.8799991607666,20.229999542236328,2729900
2025-04-03 00:00:00+00:00,19.25,19.780000686645508,19.200000762939453,19.450000762939453,2262400
2025-04-04 00:00:00+00:00,18.440000534057617,19.0,17.649999618530273,18.010000228881836,3768700
2025-04-07 00:00:00+00:00,17.110000610351562,18.889999389648438,16.510000228881836,18.399999618530273,4809000
2025-04-08 00:00:00+00:00,19.200000762939453,19.489999771118164,17.6200008392334,17.860000610351562,3224400
2025-04-09 00:00:00+00:00,17.5,19.739999771118164,17.299999237060547,19.389999389648438,3269200
2025-04-10 00:00:00+00:00,18.790000915527344,19.190000534057617,18.020000457763672,18.68000030517578,2701600
2025-04-11 00:00:00+00:00,18.610000610351562,19.479999542236328,18.209999084472656,19.399999618530273,2059300
2025-04-14 00:00:00+00:00,20.280000686645508,21.34000015258789,19.65999984741211,20.90999984741211,6797700
2025-04-15 00:00:00+00:00,21.459999084472656,22.25,20.5,22.149999618530273,7314900
2025-04-16 00:00:00+00:00,22.05500030517578,22.05500030517578,20.652999877929688,21.229999542236328,4653200
2025-04-17 00:00:00+00:00,21.270000457763672,21.459999084472656,20.540000915527344,21.309999465942383,2965500
2025-04-21 00:00:00+00:00,21.149999618530273,21.59000015258789,18.799999237060547,19.639999389648438,5786100
2025-04-22 00:00:00+00:00,19.975000381469727,21.420000076293945,19.770000457763672,21.389999389648438,3122500
2025-04-23 00:00:00+00:00,22.53499984741211,22.729999542236328,21.540000915527344,21.729999542236328,3108700
2025-04-24 00:00:00+00:00,21.81999969482422,22.3700008392334,21.799999237060547,22.329999923706055,2171300
2025-04-25 00:00:00+00:00,22.280000686645508,22.351999282836914,21.610000610351562,21.860000610351562,2617400
2025-04-28 00:00:00+00:00,24.0,25.670000076293945,23.541000366210938,24.510000228881836,10267700
2025-04-29 00:00:00+00:00,24.350000381469727,24.479999542236328,22.43000030517578,24.110000610351562,5107000
2025-04-30 00:00:00+00:00,23.274999618530273,24.09000015258789,23.18199920654297,23.799999237060547,2817600
2025-05-01 00:00:00+00:00,24.190000534057617,24.190000534057617,23.030000686645508,23.270000457763672,2782900
2025-05-02 00:00:00+00:00,23.790000915527344,24.06999969482422,23.350000381469727,23.520000457763672,2107300
2025-05-05 00:00:00+00:00,23.31999969482422,24.170000076293945,23.299999237060547,23.709999084472656,2314700
2025-05-06 00:00:00+00:00,23.309999465942383,23.56999969482422,22.899999618530273,23.1200008392334,3047100
2025-05-07 00:00:00+00:00,23.174999237060547,23.979999542236328,22.900999069213867,23.610000610351562,4216300
2025-05-08 00:00:00+00:00,22.729999542236328,22.729999542236328,18.75,21.200000762939453,14147800
2025-05-09 00:00:00+00:00,20.719999313354492,21.479999542236328,19.860000610351562,19.979999542236328,4143600
2025-05-12 00:00:00+00:00,19.75,20.81999969482422,19.65999984741211,20.450000762939453,4584000
2025-05-13 00:00:00+00:00,20.3799991607666,20.799999237060547,19.323999404907227,19.8799991607666,3923200
2025-05-14 00:00:00+00:00,19.81999969482422,19.860000610351562,18.950000762939453,19.469999313354492,4188500
2025-05-15 00:00:00+00:00,19.389999389648438,19.760000228881836,19.104999542236328,19.200000762939453,2763600
2025-05-16 00:00:00+00:00,19.260000228881836,19.969999313354492,19.229999542236328,19.690000534057617,2530900
2025-05-19 00:00:00+00:00,19.649999618530273,20.229999542236328,19.510000228881836,20.190000534057617,2412500
2025-05-20 00:00:00+00:00,20.170000076293945,20.510000228881836,19.760000228881836,20.440000534057617,2459900
2025-05-21 00:00:00+00:00,20.020000457763672,20.729999542236328,20.010000228881836,20.1200008392334,2433300
2025-05-22 00:00:00+00:00,20.079999923706055,20.329999923706055,19.93000030517578,20.15999984741211,1739700
2025-05-23 00:00:00+00:00,20.0,20.450000762939453,19.91200065612793,20.420000076293945,1316600
2025-05-27 00:00:00+00:00,20.450000762939453,20.530000686645508,19.770000457763672,19.889999389648438,2764800
2025-05-28 00:00:00+00:00,19.8799991607666,20.079999923706055,19.5,19.510000228881836,2223500
2025-05-29 00:00:00+00:00,19.6299991607666,20.139999389648438,19.399999618530273,19.770000457763672,2356100
2025-05-30 00:00:00+00:00,19.850000381469727,20.09000015258789,19.280000686645508,19.84000015258789,2788800
2025-06-02 00:00:00+00:00,19.850000381469727,20.440000534057617,19.549999237060547,20.43000030517578,2164000
2025-06-03 00:00:00+00:00,20.3700008392334,20.6200008392334,20.1299991607666,20.459999084472656,2653300
2025-06-04 00:00:00+00:00,20.350000381469727,20.790000915527344,20.25,20.329999923706055,1457600
2025-06-05 00:00:00+00:00,20.260000228881836,20.489999771118164,19.770000457763672,19.940000534057617,1556200
2025-06-06 00:00:00+00:00,20.170000076293945,20.649999618530273,20.08300018310547,20.610000610351562,1369900
2025-06-09 00:00:00+00:00,21.0,21.3700008392334,20.719999313354492,20.8700008392334,2308300
2025-06-10 00:00:00+00:00,20.979999542236328,21.389999389648438,20.420000076293945,20.860000610351562,2496000
2025-06-11 00:00:00+00:00,20.770000457763672,22.3700008392334,20.6200008392334,21.8700008392334,4140500
2025-06-12 00:00:00+00:00,21.93000030517578,22.197999954223633,21.334999084472656,21.600000381469727,3628300
2025-06-13 00:00:00+00:00,21.25,21.530000686645508,20.520000457763672,20.809999465942383,2765500
2025-06-16 00:00:00+00:00,20.850000381469727,20.969999313354492,20.0,20.399999618530273,2799200
2025-06-17 00:00:00+00:00,20.0,20.270000457763672,18.709999084472656,18.889999389648438,5977200
2025-06-18 00:00:00+00:00,18.905000686645508,18.924999237060547,18.06999969482422,18.1299991607666,5321800
2025-06-20 00:00:00+00:00,18.1200008392334,18.19300079345703,17.690000534057617,17.739999771118164,6739400
2025-06-23 00:00:00+00:00,17.540000915527344,17.950000762939453,17.389999389648438,17.8700008392334,3820400
2025-06-24 00:00:00+00:00,18.0,18.149999618530273,17.461999893188477,17.850000381469727,3570700
2025-06-25 00:00:00+00:00,17.860000610351562,17.8799991607666,17.350000381469727,17.600000381469727,2848000
2025-06-26 00:00:00+00:00,17.790000915527344,18.415000915527344,17.649999618530273,18.399999618530273,4468600
2025-06-27 00:00:00+00:00,18.360000610351562,18.570999145507812,17.979999542236328,18.15999984741211,4944700
2025-06-30 00:00:00+00:00,18.139999389648438,18.915000915527344,17.8799991607666,18.209999084472656,4650000
2025-07-01 00:00:00+00:00,18.0,18.469999313354492,17.80500030517578,17.8799991607666,2393700
2025-07-02 00:00:00+00:00,17.84000015258789,18.190000534057617,17.670000076293945,18.139999389648438,3107900
2025-07-03 00:00:00+00:00,18.1200008392334,18.395000457763672,17.799999237060547,18.280000686645508,1053300
2025-07-07 00:00:00+00:00,18.270000457763672,18.350000381469727,17.850000381469727,17.8799991607666,1830300
2025-07-08 00:00:00+00:00,17.920000076293945,18.15399932861328,17.584999084472656,17.809999465942383,1915700
2025-07-09 00:00:00+00:00,18.149999618530273,18.43000030517578,17.940000534057617,18.34000015258789,1823900
2025-07-10 00:00:00+00:00,18.360000610351562,18.690000534057617,17.899999618530273,18.469999313354492,2103400
2025-07-11 00:00:00+00:00,18.290000915527344,18.665000915527344,18.219999313354492,18.510000228881836,1954200
2025-07-14 00:00:00+00:00,18.479999542236328,18.78499984741211,18.200000762939453,18.68000030517578,1878200
2025-07-15 00:00:00+00:00,18.65999984741211,18.65999984741211,17.959999084472656,17.979999542236328,1775900
2025-07-16 00:00:00+00:00,18.0,18.261999130249023,17.65999984741211,17.690000534057617,2348800
2025-07-17 00:00:00+00:00,17.649999618530273,18.219999313354492,17.270000457763672,17.59000015258789,3038400
2025-07-18 00:00:00+00:00,17.649999618530273,17.690000534057617,16.5,16.729999542236328,3840900
2025-07-21 00:00:00+00:00,16.799999237060547,17.375,16.780000686645508,17.1299991607666,2164600
2025-07-22 00:00:00+00:00,17.06999969482422,17.270000457763672,16.770000457763672,17.049999237060547,2406400
2025-07-23 00:00:00+00:00,17.229999542236328,17.34000015258789,16.815000534057617,17.200000762939453,3843700
2025-07-24 00:00:00+00:00,17.229999542236328,17.360000610351562,16.969999313354492,17.309999465942383,1817500
2025-07-25 00:00:00+00:00,17.360000610351562,18.40999984741211,17.334999084472656,18.010000228881836,3277100
2025-07-28 00:00:00+00:00,18.110000610351562,18.385000228881836,18.0,18.0,2380900
2025-07-29 00:00:00+00:00,18.190000534057617,18.309999465942383,18.0,18.260000228881836,2412900
2025-07-30 00:00:00+00:00,18.489999771118164,18.924999237060547,18.389999389648438,18.59000015258789,2670300
2025-07-31 00:00:00+00:00,18.700000762939453,19.024999618530273,18.59000015258789,18.700000762939453,2436400
2025-08-01 00:00:00+00:00,18.368999481201172,19.440000534057617,18.219999313354492,19.329999923706055,2472200
2025-08-04 00:00:00+00:00,19.540000915527344,20.26300048828125,19.2810001373291,19.90999984741211,2568200
2025-08-05 00:00:00+00:00,20.0,20.0,18.94499969482422,18.959999084472656,3588300
2025-08-06 00:00:00+00:00,18.950000762939453,19.200000762939453,18.450000762939453,18.540000915527344,3941100
2025-08-07 00:00:00+00:00,15.850000381469727,17.514999389648438,14.619999885559082,16.75,11887400
2025-08-08 00:00:00+00:00,16.799999237060547,17.479999542236328,16.450000762939453,16.520000457763672,4194500
2025-08-11 00:00:00+00:00,16.40999984741211,16.5,15.765000343322754,16.3799991607666,5245200
2025-08-12 00:00:00+00:00,16.5,16.850000381469727,15.979999542236328,16.760000228881836,4274200
2025-08-13 00:00:00+00:00,16.829999923706055,17.270000457763672,16.624000549316406,17.200000762939453,2895100
2025-08-14 00:00:00+00:00,16.989999771118164,17.114999771118164,16.75,16.969999313354492,2375600
2025-08-15 00:00:00+00:00,16.8799991607666,17.014999389648438,16.610000610351562,16.989999771118164,3108700
2025-08-18 00:00:00+00:00,17.079999923706055,17.895000457763672,16.850000381469727,17.6299991607666,2898000
2025-08-19 00:00:00+00:00,17.5,17.700000762939453,17.290000915527344,17.440000534057617,2608200
2025-08-20 00:00:00+00:00,17.520000457763672,17.614999771118164,16.959999084472656,17.299999237060547,1755900
2025-08-21 00:00:00+00:00,17.239999771118164,17.270000457763672,16.924999237060547,17.100000381469727,1902800
2025-08-22 00:00:00+00:00,17.1299991607666,17.834999084472656,16.989999771118164,17.799999237060547,2343400
2025-08-25 00:00:00+00:00,17.639999389648438,17.75,16.93000030517578,17.010000228881836,2116300
2025-08-26 00:00:00+00:00,17.0,17.139999389648438,16.8700008392334,17.100000381469727,1749700
2025-08-27 00:00:00+00:00,17.020000457763672,17.575000762939453,17.020000457763672,17.25,3740400
2025-08-28 00:00:00+00:00,17.309999465942383,17.440000534057617,17.18000030517578,17.3799991607666,2100600
2025-08-29 00:00:00+00:00,17.399999618530273,17.40999984741211,17.104999542236328,17.260000228881836,2527700
2025-09-02 00:00:00+00:00,17.09000015258789,17.28499984741211,16.864999771118164,17.200000762939453,4276800
2025-09-03 00:00:00+00:00,17.079999923706055,17.399999618530273,16.799999237060547,16.899999618530273,5810700
2025-09-04 00:00:00+00:00,16.899999618530273,17.020000457763672,16.5049991607666,16.905000686645508,4347200
2025-09-05 00:00:00+00:00,16.959999084472656,17.170000076293945,16.770000457763672,16.8700008392334,2792500
2025-09-08 00:00:00+00:00,16.8700008392334,16.8700008392334,16.399999618530273,16.420000076293945,3419000
2025-09-09 00:00:00+00:00,16.450000762939453,16.65999984741211,16.079999923706055,16.389999389648438,3612000
2025-09-10 00:00:00+00:00,16.5,16.600000381469727,15.739999771118164,15.760000228881836,2904800
2025-09-11 00:00:00+00:00,15.859999656677246,16.472000122070312,15.859999656677246,16.110000610351562,1926200
2025-09-12 00:00:00+00:00,15.989999771118164,16.28499984741211,15.729999542236328,16.110000610351562,3450000
2025-09-15 00:00:00+00:00,16.239999771118164,16.270000457763672,15.140000343322754,15.300000190734863,3556400
2025-09-16 00:00:00+00:00,15.319999694824219,15.710000038146973,15.220000267028809,15.6899995803833,3547700
2025-09-17 00:00:00+00:00,15.6899995803833,15.960000038146973,15.470000267028809,15.5600004196167,2679600
2025-09-18 00:00:00+00:00,15.699999809265137,16.170000076293945,15.645000457763672,16.15999984741211,3277900
2025-09-19 00:00:00+00:00,16.274999618530273,16.624000549316406,15.890000343322754,15.90999984741211,8439000
2025-09-22 00:00:00+00:00,15.90999984741211,16.040000915527344,15.680000305175781,16.030000686645508,3183000
2025-09-23 00:00:00+00:00,16.030000686645508,16.325000762939453,15.895000457763672,15.979999542236328,2678700
2025-09-24 00:00:00+00:00,16.030000686645508,16.1299991607666,15.649999618530273,15.65999984741211,1840500
2025-09-25 00:00:00+00:00,15.539999961853027,15.539999961853027,15.21500015258789,15.319999694824219,2045200
2025-09-26 00:00:00+00:00,15.430000305175781,15.630000114440918,15.385000228881836,15.609999656677246,2507100
