"('date', '')","('open', 'DBRG')","('high', 'DBRG')","('low', 'DBRG')","('close', 'DBRG')","('volume', 'DBRG')"
2014-10-22 00:00:00+00:00,45.167225436609705,45.83333374690445,44.52673724054212,44.731693267822266,275425
2014-10-23 00:00:00+00:00,44.78292471967444,45.21845680310587,44.321772527036906,44.98788070678711,455100
2014-10-24 00:00:00+00:00,44.757321135312274,45.60276550511542,44.65484554718903,45.50028991699219,72400
2014-10-27 00:00:00+00:00,45.26969648611674,45.602748128784775,44.70606874985695,45.21845626831055,96700
2014-10-28 00:00:00+00:00,45.16722381024515,46.115148456369,44.98788790364963,46.03828811645508,112500
2014-10-29 00:00:00+00:00,45.78209526326743,45.846143101171585,44.16806238347663,44.65483474731445,459825
2014-10-30 00:00:00+00:00,44.73169464978855,45.269707292106304,44.44988315765763,44.83417510986328,238200
2014-10-31 00:00:00+00:00,45.602759321872824,46.60192426819181,45.29532771264954,46.42258834838867,439350
2014-11-03 00:00:00+00:00,46.42257770948095,46.62753369750473,45.51308093149772,45.60274887084961,448250
2014-11-04 00:00:00+00:00,45.32093744140204,46.576293478864734,45.19283689480204,45.60274887084961,441725
2014-11-05 00:00:00+00:00,45.756474837922724,46.499438548296894,45.52589871381497,46.11514663696289,861225
2014-11-06 00:00:00+00:00,46.52735245036071,51.39649747125913,45.78023802827942,50.34022903442383,1341675
2014-11-07 00:00:00+00:00,50.57209403306365,52.09209120432341,49.72192654014182,51.885990142822266,467525
2014-11-10 00:00:00+00:00,51.782928603828246,52.581569395244266,51.42224815461163,52.22089385986328,451125
2014-11-11 00:00:00+00:00,51.98902285300449,53.71512041252865,51.78292187188974,53.38020324707031,542825
2014-11-12 00:00:00+00:00,54.02427645705491,54.46224171314224,52.968008177168215,53.66360092163086,409300
2014-11-13 00:00:00+00:00,53.43173063258991,53.58630514260495,52.14359825018273,53.045291900634766,288700
2014-11-14 00:00:00+00:00,53.04530311516073,54.69411134079604,53.04530311516073,54.050045013427734,331700
2014-11-17 00:00:00+00:00,54.28191051162383,54.77140230736457,53.99851974874716,54.075809478759766,303250
2014-11-18 00:00:00+00:00,54.23038483176623,55.40258539496441,54.10157352699837,55.1836051940918,410275
2014-11-19 00:00:00+00:00,55.1836043730927,55.38970540595676,53.792418715883095,54.075809478759766,188050
2014-11-20 00:00:00+00:00,53.921228410006165,54.56529467402662,53.199872425322425,53.66360092163086,107125
2014-11-21 00:00:00+00:00,54.35919228525749,54.35919228525749,53.63783631889769,53.715126037597656,109150
2014-11-24 00:00:00+00:00,53.586299855229136,54.74562085053909,53.405962125699716,54.668331146240234,108975
2014-11-25 00:00:00+00:00,54.53954055795909,54.95174264278439,53.586320165652815,54.565303802490234,122050
2014-11-26 00:00:00+00:00,54.64258862224719,54.719878355840606,53.99852225047811,54.565303802490234,89925
2014-11-28 00:00:00+00:00,54.48801705355767,54.48801705355767,53.843950646508915,53.9727668762207,52450
2014-12-01 00:00:00+00:00,53.663606188260886,54.07580824458128,52.27242547663859,52.684627532958984,266725
2014-12-02 00:00:00+00:00,52.684636910593014,54.050054622504135,52.633110415922445,53.79242706298828,137800
2014-12-03 00:00:00+00:00,53.99852532631695,54.410732348458644,52.99378330155321,53.45751190185547,237725
2014-12-04 00:00:00+00:00,54.153102711203694,55.363945743363594,53.99852324118082,55.0805549621582,349850
2014-12-05 00:00:00+00:00,55.132091947652036,55.54429411851079,54.61684169099733,55.441246032714844,190325
2014-12-08 00:00:00+00:00,55.3124207112449,55.69886448265117,54.3849684358452,54.6168327331543,127575
2014-12-09 00:00:00+00:00,54.10156551627225,55.46698774828279,53.40597278031393,55.38969802856445,181200
2014-12-10 00:00:00+00:00,55.44123033854619,55.724616179642986,54.07580796294858,54.20462417602539,147500
2014-12-11 00:00:00+00:00,54.35919763658742,55.31241302521431,53.92123234851031,54.10157012939453,95875
2014-12-12 00:00:00+00:00,53.84394815129551,54.436488039000324,53.40598281824489,53.483272552490234,164350
2014-12-15 00:00:00+00:00,53.99851694795534,54.204622883965335,52.99377507908644,53.22563934326172,142300
2014-12-16 00:00:00+00:00,52.993786447916506,53.8181907134732,52.32395675369243,52.3497200012207,283850
2014-12-17 00:00:00+00:00,52.2981746073567,55.02901889247396,52.040552052844156,54.30766296386719,369550
2014-12-18 00:00:00+00:00,55.26090709484564,56.72937791346649,55.10632759847906,56.6520881652832,217475
2014-12-19 00:00:00+00:00,56.80665039484883,56.80665039484883,55.23513183422424,56.05953598022461,454600
2014-12-22 00:00:00+00:00,56.16257327107528,56.677828220431536,56.059525229505255,56.29138946533203,117350
2014-12-23 00:00:00+00:00,56.67784580626108,57.57953979049171,56.67784580626108,57.2703857421875,108875
2014-12-24 00:00:00+00:00,57.29614280069031,57.78563461020508,56.88394072336304,57.65681838989258,44700
2014-12-26 00:00:00+00:00,57.63105554350998,58.35240666538711,57.63105554350998,57.94020462036133,79700
2014-12-29 00:00:00+00:00,57.65682151152598,58.61004193810191,57.65682151152598,58.378177642822266,126450
2014-12-30 00:00:00+00:00,58.42970285461809,58.996479500762554,57.54088810422482,57.91444778442383,132625
2014-12-31 00:00:00+00:00,57.83715980476284,58.45546290692497,57.47647930979107,58.14630889892578,118950
2015-01-02 00:00:00+00:00,58.146303860150205,58.71308534006052,57.4893584066056,58.120540618896484,305125
2015-01-05 00:00:00+00:00,57.75985968301137,58.069013635392196,55.518507041297646,56.29138946533203,350900
2015-01-06 00:00:00+00:00,56.16260005839955,56.54904391165275,54.53955454731939,54.97751998901367,315875
2015-01-07 00:00:00+00:00,55.36393834411041,55.36393834411041,54.38495973398634,55.02902603149414,224050
2015-01-08 00:00:00+00:00,55.1320851114405,55.77615153777471,54.87445755813945,55.1578483581543,135300
2015-01-09 00:00:00+00:00,55.18361268119963,56.11106992563832,53.89547980340677,55.69886779785156,264075
2015-01-12 00:00:00+00:00,55.67308407993232,55.904948305786725,54.23037224931932,55.2351188659668,203900
2015-01-13 00:00:00+00:00,55.51851854119483,56.40990811751621,54.30767554738415,54.84869384765625,149075
2015-01-14 00:00:00+00:00,54.10158295510264,54.92598724249026,53.5863278185668,54.48802185058594,282625
2015-01-15 00:00:00+00:00,54.513773942867196,54.56530042874361,52.89072894844926,52.968013763427734,229600
2015-01-16 00:00:00+00:00,52.71037522247416,54.17885027977482,52.34969972445389,53.84393310546875,268075
2015-01-20 00:00:00+00:00,54.51377658705057,55.05479488732267,53.921236712239164,54.84869384765625,162375
2015-01-21 00:00:00+00:00,54.61682416732608,55.00326296428855,54.101569162152174,54.43648147583008,136050
2015-01-22 00:00:00+00:00,54.61683219586233,55.85343849345462,54.101577114947226,55.26089859008789,236100
2015-01-23 00:00:00+00:00,54.90021702466063,57.03851721630256,54.82293220367762,56.54903030395508,257300
2015-01-26 00:00:00+00:00,56.39445220572284,56.72936948424887,55.570048002945924,56.49750518798828,207500
2015-01-27 00:00:00+00:00,55.956489245594184,56.53615001097111,55.776151432774,56.11106872558594,155000
2015-01-28 00:00:00+00:00,56.26564808305698,56.26564808305698,54.745650797226986,54.87446212768555,190400
2015-01-29 00:00:00+00:00,54.771410711311994,55.72462629187801,54.462256657662195,55.621578216552734,137975
2015-01-30 00:00:00+00:00,55.44124097574904,55.750390118775925,54.513783718994326,54.539546966552734,201800
2015-02-02 00:00:00+00:00,54.925986631933135,54.925986631933135,54.10158235370959,54.694122314453125,115525
2015-02-03 00:00:00+00:00,54.719868395957185,55.647325374920456,54.38495610568465,55.46698760986328,120800
2015-02-04 00:00:00+00:00,55.441247509686235,56.291415123960824,55.28666800611805,56.18836212158203,170950
2015-02-05 00:00:00+00:00,56.16257855925704,57.11579883116925,56.00800402542981,56.677833557128906,245875
2015-02-06 00:00:00+00:00,56.7808977642707,57.012757153999395,55.80191405725262,55.87920379638672,95075
2015-02-09 00:00:00+00:00,55.85344148957947,56.16259062364279,55.64734042892495,55.95648956298828,148950
2015-02-10 00:00:00+00:00,55.956489957838095,55.982253204831316,54.82293657315793,54.95174789428711,156775
2015-02-11 00:00:00+00:00,54.7198742098341,55.23512923374419,54.33343539881958,55.132076263427734,202050
2015-02-12 00:00:00+00:00,55.05478909326819,56.162578993741874,55.05478909326819,56.03376770019531,272875
2015-02-13 00:00:00+00:00,56.03375838103003,56.832399078632974,56.03375838103003,56.72935104370117,168175
2015-02-17 00:00:00+00:00,56.54902978481486,57.24461773645884,56.44597680600154,57.19309616088867,108825
2015-02-18 00:00:00+00:00,57.321917851765946,58.455476254821406,57.04625648873722,57.96598434448242,211425
2015-02-19 00:00:00+00:00,57.734118345518645,59.24638615153846,57.734118345518645,58.94496154785156,142350
2015-02-20 00:00:00+00:00,58.66157564065541,59.25411561750956,58.197846993087026,58.94496154785156,106875
2015-02-23 00:00:00+00:00,58.79038376372625,58.99648482764583,58.403944883106654,58.73885726928711,131050
2015-02-24 00:00:00+00:00,58.687337686617184,60.60665298836438,58.223609048551864,60.23309326171875,220175
2015-02-25 00:00:00+00:00,59.872405294122096,60.374776244024396,59.46020323708247,60.15579605102539,268150
2015-02-26 00:00:00+00:00,61.495457153200825,62.24257156270737,60.92867562133074,62.2168083190918,576525
2015-02-27 00:00:00+00:00,62.525951385498054,63.89136866129744,62.345613625587596,62.52595138549805,562775
2015-03-02 00:00:00+00:00,62.525965029369715,63.144268161341465,60.13003732183138,60.82563018798828,537875
2015-03-03 00:00:00+00:00,61.98495771614189,62.57750262236085,61.38468825758664,61.90767288208008,242725
2015-03-04 00:00:00+00:00,61.72730316034448,62.68052331249979,61.54696540789664,62.55171203613281,341175
2015-03-05 00:00:00+00:00,62.52588445189905,64.44020551260716,62.52588445189905,64.02629852294922,480150
2015-03-06 00:00:00+00:00,63.819343845030495,64.41433451486373,62.952722709264336,63.32782745361328,160575
2015-03-09 00:00:00+00:00,63.25019388483134,63.27605874191783,62.37064071914584,62.49998474121094,234200
2015-03-10 00:00:00+00:00,62.13781516960251,62.26715918674991,61.563518654617404,61.85325241088867,168600
2015-03-11 00:00:00+00:00,61.90499518119649,62.68106919238566,61.69804178260216,62.448246002197266,100400
2015-03-12 00:00:00+00:00,62.603457933683806,63.37953186035157,62.603457933683806,63.37953186035156,116575
2015-03-13 00:00:00+00:00,63.37953868946208,63.50888271312422,62.24129253143397,62.26716232299805,104575
2015-03-16 00:00:00+00:00,62.39650511692813,62.91388609462502,61.930858783090514,62.784542083740234,251325
2015-03-17 00:00:00+00:00,62.73280418511499,62.888017989163444,62.36029006856713,62.68106460571289,130900
2015-03-18 00:00:00+00:00,63.172591252631534,63.172591252631534,61.25827090366193,62.1895637512207,340900
2015-03-19 00:00:00+00:00,62.34476628513993,62.96562642630216,62.21541733854918,62.551719665527344,190150
2015-03-20 00:00:00+00:00,62.60345477231211,62.862142778699585,62.42236626002047,62.47410583496094,560150
2015-03-23 00:00:00+00:00,62.16367517763755,62.60862267129927,62.111935605257266,62.24127960205078,179125
2015-03-24 00:00:00+00:00,62.086097080216305,62.24131094135213,61.827404022216804,61.8274040222168,201450
2015-03-25 00:00:00+00:00,62.111968538582424,62.655219534149126,60.76676854837944,60.81850814819336,191800
2015-03-26 00:00:00+00:00,60.50804341979922,60.94781991685701,60.068266922741444,60.43043899536133,208325
2015-03-27 00:00:00+00:00,60.430460447755856,60.61671507985166,60.24937681424108,60.58567428588867,164350
2015-03-30 00:00:00+00:00,60.585658470072616,61.36173239230246,60.32696551794345,60.68913269042969,193425
2015-03-31 00:00:00+00:00,60.533925515033786,61.42641605080715,60.19762809438636,60.37871170043945,298400
2015-04-01 00:00:00+00:00,60.45631753586713,62.68106519534922,60.14588499069214,62.08607482910156,482150
2015-04-02 00:00:00+00:00,62.16370557131957,62.26717983251457,61.33588681096144,61.51697540283203,376350
2015-04-06 00:00:00+00:00,61.10304381872304,62.060201318492595,60.84435086894615,61.775638580322266,153250
2015-04-07 00:00:00+00:00,61.8015111921323,62.12487616058701,60.9478278727782,60.973697662353516,240875
2015-04-08 00:00:00+00:00,60.4563166733207,61.775641402556985,60.4563166733207,60.973697662353516,407525
2015-04-09 00:00:00+00:00,60.84437129388548,61.025454939270254,58.37386241579474,58.697227478027344,704225
2015-04-10 00:00:00+00:00,59.03352918545334,59.25859100851893,56.13618078416954,57.53311538696289,1997325
2015-04-13 00:00:00+00:00,57.170927264627636,57.50722465993817,54.726288898775366,55.12725830078125,1652475
2015-04-14 00:00:00+00:00,55.282492519166624,60.06829143304901,53.08360913664381,58.07636642456055,2654000
2015-04-15 00:00:00+00:00,56.91224119028699,56.93811098292704,50.03103424110315,50.600154876708984,5728250
2015-04-16 00:00:00+00:00,50.807106681054485,53.212943044948844,50.57428348879644,52.90251541137695,1612200
2015-04-17 00:00:00+00:00,53.47164410545877,54.325327627960355,52.04883987934246,52.28165817260742,751550
2015-04-20 00:00:00+00:00,53.523365199824774,54.32530885372041,53.03184911910802,53.39401626586914,563175
2015-04-21 00:00:00+00:00,53.62685166154445,54.972051276991195,53.62685166154445,54.506404876708984,541475
2015-04-22 00:00:00+00:00,54.6098773130606,55.28247703783949,54.532267944531476,55.12725830078125,666475
2015-04-23 00:00:00+00:00,55.10138305891075,56.187889440017926,54.842695057726885,55.72224807739258,692450
2015-04-24 00:00:00+00:00,55.72226656623379,56.05856403985189,55.30835477185609,55.825740814208984,220925
2015-04-27 00:00:00+00:00,56.36897794866691,56.67940552375048,55.437685355101515,55.72224807739258,471075
2015-04-28 00:00:00+00:00,55.36007599425195,55.980936078576434,55.10138305891075,55.72224807739258,455525
2015-04-29 00:00:00+00:00,55.54117033775199,56.123228321586964,55.334216936183815,55.644649505615234,209900
2015-04-30 00:00:00+00:00,55.411812926754884,56.05854276720059,54.1959626030135,54.402915954589844,437025
2015-05-01 00:00:00+00:00,53.93727748527062,55.748118340071244,53.93727748527062,55.43769073486328,298450
2015-05-04 00:00:00+00:00,55.54116729128122,55.825730053138365,55.230739673035266,55.41182327270508,167800
2015-05-05 00:00:00+00:00,55.30834182442844,55.670513942956234,54.17010069236345,54.45465850830078,369950
2015-05-06 00:00:00+00:00,54.60988493179996,55.825735603435085,54.19597811021531,55.308349609375,506075
2015-05-07 00:00:00+00:00,55.10139387742973,55.77399366771108,54.8892694774445,55.3342170715332,584600
2015-05-08 00:00:00+00:00,55.6705150292849,58.593732219080145,55.61877544932018,57.093318939208984,769075
2015-05-11 00:00:00+00:00,56.912235938325566,57.196798696947745,56.368985145491926,56.498329162597656,343200
2015-05-12 00:00:00+00:00,56.08443315521889,56.08443315521889,55.08846824297152,55.567047119140625,400275
2015-05-13 00:00:00+00:00,55.77399353128598,56.136165684649015,54.868570549115844,55.644649505615234,390725
2015-05-14 00:00:00+00:00,55.82659417713614,56.710255766670436,55.56669283482503,56.68426513671875,243575
2015-05-15 00:00:00+00:00,56.55429177280052,56.788202381050255,56.06047993791735,56.32038116455078,190850
2015-05-18 00:00:00+00:00,56.13845902554141,56.9181578486889,56.13845902554141,56.86617660522461,244625
2015-05-19 00:00:00+00:00,56.94415545738265,57.15207549954707,56.24242345612593,56.34638595581055,161225
2015-05-20 00:00:00+00:00,56.346389733792634,56.50232853657032,55.69663893881293,55.93054962158203,171525
2015-05-21 00:00:00+00:00,56.138451450718634,56.476319573239174,55.3587477755732,55.48870086669922,211200
2015-05-22 00:00:00+00:00,55.35876467084595,55.8265860272697,54.968915192894514,55.56668472290039,229175
2015-05-26 00:00:00+00:00,55.35876411393383,55.9825292210271,55.072877143488185,55.67064666748047,119125
2015-05-27 00:00:00+00:00,55.69665577793588,56.41138087705989,55.09888605555628,56.0085334777832,105125
2015-05-28 00:00:00+00:00,55.956523895263665,56.21642017153818,55.384740190170824,55.95652389526367,127550
2015-05-29 00:00:00+00:00,56.3723696639265,57.20404973053828,56.02669885637276,56.86617660522461,319425
2015-06-01 00:00:00+00:00,56.89216722695675,57.01692022838936,56.11246840380927,56.86617660522461,204925
2015-06-02 00:00:00+00:00,56.65826071603862,56.99613386596583,55.852571212465755,55.9045524597168,226150
2015-06-03 00:00:00+00:00,55.95651903294543,56.08646715979089,54.81295667933283,54.83894729614258,305200
2015-06-04 00:00:00+00:00,54.683017722199985,54.683017722199985,53.90331395876998,54.50108337402344,557150
2015-06-05 00:00:00+00:00,54.527083175564016,54.60505505219587,53.669412361433395,53.92931365966797,276825
2015-06-08 00:00:00+00:00,53.8513455280269,54.26718565123905,52.863726474699355,52.88971710205078,518425
2015-06-09 00:00:00+00:00,52.91568591466983,53.43548337579351,51.90207169465265,52.863704681396484,333500
2015-06-10 00:00:00+00:00,52.96767755620013,53.69540016152314,52.837729392523194,53.27956008911133,334150
2015-06-11 00:00:00+00:00,53.46148136250967,53.721382607502534,52.83772134884916,53.40950012207031,684700
2015-06-12 00:00:00+00:00,53.279567168021075,53.565459114740555,52.73377885941699,52.7857551574707,169125
2015-06-15 00:00:00+00:00,52.60381850007662,52.9416916556736,51.95406777014899,52.032039642333984,300900
2015-06-16 00:00:00+00:00,52.0580159094969,52.993653331657335,52.0580159094969,52.759742736816406,319325
2015-06-17 00:00:00+00:00,52.91568591466983,53.513455225703524,52.52583162232301,52.863704681396484,319425
2015-06-18 00:00:00+00:00,52.99366222026797,53.9163119245422,52.86371407120609,53.33153533935547,296425
2015-06-19 00:00:00+00:00,53.33152633533215,53.43548384558956,52.421874573864145,52.73375701904297,825575
2015-06-22 00:00:00+00:00,53.149618987078775,53.38352967853919,52.42189628506797,52.7857551574707,278800
2015-06-23 00:00:00+00:00,52.239946009549065,52.91568718673726,51.94106134684718,52.084007263183594,384550
2015-06-24 00:00:00+00:00,52.11001203713372,52.29194642469736,51.486251865673964,51.90209197998047,395700
2015-06-25 00:00:00+00:00,52.1879771198645,52.49985964357326,50.70654628595811,50.83649444580078,500725
2015-06-26 00:00:00+00:00,51.12238956054206,51.98006035816356,49.718925551413314,50.524620056152344,1286425
2015-06-29 00:00:00+00:00,50.00481498944534,50.264716269786,48.21150160801985,48.73130416870117,775725
2015-06-30 00:00:00+00:00,49.25110101904645,49.38104916554786,48.05555725097656,48.05555725097656,628850
2015-07-01 00:00:00+00:00,48.4713909512591,48.731292167593615,47.24986167885131,47.48377227783203,1003925
2015-07-02 00:00:00+00:00,47.53575421918312,47.873622335398196,46.83402241180935,47.795650482177734,921775
2015-07-06 00:00:00+00:00,47.431797928280304,47.63971794008871,45.92437660336833,46.782047271728516,889100
2015-07-07 00:00:00+00:00,46.782045068945735,48.4454050850919,45.586506296641645,48.393428802490234,954900
2015-07-08 00:00:00+00:00,48.08155048930668,48.57536239586271,47.35382794055065,47.66571044921875,533800
2015-07-09 00:00:00+00:00,48.15952510751712,48.65333208508403,47.18489902839698,47.69170379638672,424175
2015-07-10 00:00:00+00:00,48.31546613879195,48.31546613879195,47.483785972422986,47.8476448059082,462725
2015-07-13 00:00:00+00:00,48.28947347928343,48.80927603996475,48.0555628226973,48.73130416870117,314350
2015-07-14 00:00:00+00:00,48.731305867782154,49.303084738703745,48.62734336913926,49.199127197265625,371050
2015-07-15 00:00:00+00:00,49.303078544665645,49.303078544665645,48.31545971765843,48.44540786743164,172850
2015-07-16 00:00:00+00:00,48.67931850278675,48.86124789535091,47.95160093253011,48.44540786743164,366075
2015-07-17 00:00:00+00:00,48.549372485271185,48.549372485271185,47.87363117092321,48.3674430847168,280875
