"('date', '')","('open', 'CIMN')","('high', 'CIMN')","('low', 'CIMN')","('close', 'CIMN')","('volume', 'CIMN')"
2025-06-20 00:00:00+00:00,24.446083422151816,24.48519805086957,24.397192001342773,24.397192001342773,3700
2025-06-23 00:00:00+00:00,24.416748046875,24.491064351183034,24.397192597126725,24.416748046875,16500
2025-06-24 00:00:00+00:00,24.455862647948052,24.64165340850086,24.455862647948052,24.534090042114258,7800
2025-06-25 00:00:00+00:00,24.609382348016457,24.631873445368672,24.544844704623245,24.612316131591797,4800
2025-06-26 00:00:00+00:00,24.60840631090556,24.60840631090556,24.582981428666848,24.59276008605957,4100
2025-06-27 00:00:00+00:00,24.631874715630456,24.631874715630456,24.59276008605957,24.59276008605957,2100
2025-06-30 00:00:00+00:00,24.592758850163587,24.610359686550687,24.494974146238686,24.553646087646484,14600
2025-07-01 00:00:00+00:00,24.669032306846514,24.670986919227705,24.573202212611783,24.67000961303711,3100
2025-07-02 00:00:00+00:00,24.592758785620116,24.67098617553711,24.49497408195185,24.67098617553711,3000
2025-07-03 00:00:00+00:00,24.758992863231164,24.758992863231164,24.670986814160443,24.69054412841797,4600
2025-07-07 00:00:00+00:00,24.691522072747546,24.787352169050852,24.690544766535854,24.710102081298828,5600
2025-07-08 00:00:00+00:00,24.710102400231555,24.78832979520495,24.710102400231555,24.719881057739258,2600
2025-07-09 00:00:00+00:00,24.719880099804257,24.73943554897364,24.69054412841797,24.69054412841797,3600
2025-07-10 00:00:00+00:00,24.710101099368778,24.8078858042097,24.69054378538297,24.798107147216797,8900
2025-07-11 00:00:00+00:00,24.71987946995145,24.983895745348434,24.506709226187464,24.729658126831055,10500
2025-07-14 00:00:00+00:00,24.5243107918479,24.866556332459545,24.5243107918479,24.67000961303711,2800
2025-07-15 00:00:00+00:00,24.81766358231882,24.81766358231882,24.710102081298828,24.710102081298828,5000
2025-07-16 00:00:00+00:00,24.641652992081436,24.75899314880371,24.641652992081436,24.75899314880371,4500
2025-07-17 00:00:00+00:00,24.93304912829691,24.93304912829691,24.710102081298828,24.710102081298828,16800
2025-07-18 00:00:00+00:00,24.866556548020046,24.866556548020046,24.65142981858252,24.7003231048584,17000
2025-07-21 00:00:00+00:00,24.739436471710615,24.788329759178062,24.739436471710615,24.77855110168457,10000
2025-07-22 00:00:00+00:00,24.86655620128202,24.884157038060643,24.768771495181937,24.807886123657227,7200
2025-07-23 00:00:00+00:00,24.816685289941635,24.8372199101003,24.71987975636168,24.798107147216797,8600
2025-07-24 00:00:00+00:00,24.680765063162312,24.935004549041544,24.680765063162312,24.915447235107422,16800
2025-07-25 00:00:00+00:00,24.886114715922847,24.93696261634053,24.856778743151335,24.905670166015625,7300
2025-07-28 00:00:00+00:00,24.905668610973756,24.905668610973756,24.84699853418216,24.85677719116211,6000
2025-07-29 00:00:00+00:00,24.856777443638844,24.983896255493164,24.846998786559567,24.983896255493164,3200
2025-07-30 00:00:00+00:00,24.846998510869383,24.974119186401367,24.846998510869383,24.974119186401367,3800
2025-07-31 00:00:00+00:00,24.974120805845423,24.974120805845423,24.739436753504947,24.847000122070312,38800
2025-08-01 00:00:00+00:00,24.950000762939453,24.989999771118164,24.861000061035156,24.979999542236328,10100
2025-08-04 00:00:00+00:00,25.0049991607666,25.059999465942383,24.993000030517578,25.0,18200
2025-08-05 00:00:00+00:00,25.049999237060547,25.09000015258789,25.020000457763672,25.09000015258789,14100
2025-08-06 00:00:00+00:00,25.100000381469727,25.200000762939453,25.020000457763672,25.110000610351562,11600
2025-08-07 00:00:00+00:00,25.049999237060547,25.149999618530273,25.049999237060547,25.1299991607666,1400
2025-08-08 00:00:00+00:00,25.149999618530273,25.200000762939453,25.106000900268555,25.190000534057617,3900
2025-08-11 00:00:00+00:00,25.059999465942383,25.280000686645508,25.059999465942383,25.18000030517578,4400
2025-08-12 00:00:00+00:00,25.280000686645508,25.469999313354492,25.260000228881836,25.371000289916992,12200
2025-08-13 00:00:00+00:00,25.219999313354492,25.299999237060547,25.18000030517578,25.209999084472656,15400
2025-08-14 00:00:00+00:00,25.13800048828125,25.149999618530273,25.1200008392334,25.149999618530273,6100
2025-08-15 00:00:00+00:00,25.190000534057617,25.309999465942383,25.190000534057617,25.280000686645508,7000
2025-08-18 00:00:00+00:00,25.299999237060547,25.329999923706055,25.288000106811523,25.315000534057617,4700
2025-08-19 00:00:00+00:00,25.329999923706055,25.358999252319336,25.329999923706055,25.354999542236328,2200
2025-08-20 00:00:00+00:00,25.399999618530273,25.399999618530273,25.334999084472656,25.36400032043457,1800
2025-08-21 00:00:00+00:00,25.43000030517578,25.489999771118164,25.31999969482422,25.323999404907227,4800
2025-08-22 00:00:00+00:00,25.290000915527344,25.360000610351562,25.209999084472656,25.360000610351562,6400
2025-08-25 00:00:00+00:00,25.35700035095215,25.3799991607666,25.34000015258789,25.363000869750977,2900
2025-08-26 00:00:00+00:00,25.389999389648438,25.39699935913086,25.3700008392334,25.3799991607666,3400
2025-08-27 00:00:00+00:00,25.399999618530273,25.399999618530273,25.209999084472656,25.360000610351562,3700
2025-08-28 00:00:00+00:00,25.329999923706055,25.329999923706055,25.292999267578125,25.31999969482422,3000
2025-08-29 00:00:00+00:00,25.329999923706055,25.329999923706055,25.280000686645508,25.31999969482422,2600
2025-09-02 00:00:00+00:00,25.365999221801758,25.365999221801758,25.299999237060547,25.350000381469727,1900
2025-09-03 00:00:00+00:00,25.322999954223633,25.322999954223633,25.200000762939453,25.299999237060547,4700
2025-09-04 00:00:00+00:00,25.30500030517578,25.329999923706055,25.25,25.25,3600
2025-09-05 00:00:00+00:00,25.299999237060547,25.299999237060547,25.209999084472656,25.209999084472656,3500
2025-09-08 00:00:00+00:00,25.200000762939453,25.30500030517578,25.200000762939453,25.25,11600
2025-09-09 00:00:00+00:00,25.290000915527344,25.290000915527344,25.15999984741211,25.190000534057617,19400
2025-09-10 00:00:00+00:00,25.25,25.266000747680664,25.22800064086914,25.2549991607666,5900
2025-09-11 00:00:00+00:00,25.25,25.260000228881836,25.219999313354492,25.219999313354492,5700
2025-09-12 00:00:00+00:00,25.259000778198242,25.30500030517578,25.15999984741211,25.25,10300
2025-09-15 00:00:00+00:00,25.3799991607666,25.3799991607666,25.25,25.290000915527344,5100
2025-09-16 00:00:00+00:00,25.290000915527344,25.290000915527344,25.25,25.25,1500
2025-09-17 00:00:00+00:00,25.26799964904785,25.31100082397461,25.25,25.274999618530273,9700
2025-09-18 00:00:00+00:00,25.263999938964844,25.290000915527344,25.200000762939453,25.219999313354492,11000
2025-09-19 00:00:00+00:00,25.24799919128418,25.264999389648438,25.170000076293945,25.219999313354492,5300
2025-09-22 00:00:00+00:00,25.239999771118164,25.290000915527344,25.170000076293945,25.239999771118164,19300
2025-09-23 00:00:00+00:00,25.309999465942383,25.329999923706055,25.18000030517578,25.239999771118164,5600
2025-09-24 00:00:00+00:00,25.270000457763672,25.299999237060547,25.15999984741211,25.200000762939453,11600
2025-09-25 00:00:00+00:00,25.190000534057617,25.25,25.170000076293945,25.170000076293945,5200
2025-09-26 00:00:00+00:00,25.209999084472656,25.280000686645508,25.170000076293945,25.270000457763672,7900
