"('date', '')","('open', 'AAT')","('high', 'AAT')","('low', 'AAT')","('close', 'AAT')","('volume', 'AAT')"
2025-01-27 00:00:00+00:00,23.19728979489491,23.863877475616675,23.14967522150105,23.730560302734375,227200
2025-01-28 00:00:00+00:00,23.57819574057267,23.768648572617085,23.254423928156015,23.425832748413086,261400
2025-01-29 00:00:00+00:00,23.33060678239359,23.397265368305078,22.587835790143657,22.63545036315918,206400
2025-01-30 00:00:00+00:00,22.873515669395257,23.521059272193334,22.873515669395257,23.216331481933594,299700
2025-01-31 00:00:00+00:00,23.092538358877377,23.397264347642626,22.997311033310694,23.12110710144043,300000
2025-02-03 00:00:00+00:00,22.89256278019597,23.16872002845288,22.625926629887417,22.9687442779541,285100
2025-02-04 00:00:00+00:00,22.84494734107332,22.978264503008077,22.740197104518806,22.873516082763672,212000
2025-02-05 00:00:00+00:00,22.187880463521992,22.62592541433032,20.997543489807075,21.349884033203125,443100
2025-02-06 00:00:00+00:00,21.473679372251922,21.702225681190516,21.302272365013234,21.64508819580078,329200
2025-02-07 00:00:00+00:00,21.511770161530336,21.692701892013183,21.292748591967474,21.54986000061035,390600
2025-02-10 00:00:00+00:00,21.606998136069116,21.645087976299166,21.264180492447892,21.445112228393555,359700
2025-02-11 00:00:00+00:00,21.283224421411017,21.626040218129337,21.283224421411017,21.407018661499023,268600
2025-02-12 00:00:00+00:00,21.00706681390899,21.283225869034222,20.883272565400862,20.968976974487305,531500
2025-02-13 00:00:00+00:00,21.14990883876519,21.387976260091104,21.02611457885224,21.321317672729492,244800
2025-02-14 00:00:00+00:00,21.34036032731015,21.521292049165524,21.130861681584463,21.21656608581543,255500
2025-02-18 00:00:00+00:00,21.140386271163177,21.23561178002784,20.845181381490217,20.94040870666504,235700
2025-02-19 00:00:00+00:00,20.759477223962527,20.81661470955123,20.50236580405407,20.67377281188965,396000
2025-02-20 00:00:00+00:00,20.616636424208583,21.121339964794288,20.597590596342684,20.968976974487305,434300
2025-02-21 00:00:00+00:00,21.18799919914074,21.19752211336724,20.74995604258289,20.78804588317871,399900
2025-02-24 00:00:00+00:00,20.883272565400862,21.13086287872724,20.788045242381468,20.968976974487305,199800
2025-02-25 00:00:00+00:00,20.79756775902949,21.073724992569318,20.664250599135098,20.84518051147461,292000
2025-02-26 00:00:00+00:00,20.873749252727727,21.026112240124203,20.740432092833334,20.84518051147461,247700
2025-02-27 00:00:00+00:00,20.911839082394795,21.37845277444391,20.911839082394795,21.349884033203125,328700
2025-02-28 00:00:00+00:00,21.426067350979675,21.511771765688415,21.18799993596879,21.387975692749023,466300
2025-03-03 00:00:00+00:00,21.46415840198089,21.702225810256753,21.073726181403103,21.1403865814209,400400
2025-03-04 00:00:00+00:00,20.96897867282911,21.207046091504345,20.692819595336914,20.692819595336914,361600
2025-03-05 00:00:00+00:00,20.664250908072336,21.06420421004503,20.50236500450458,21.00706672668457,294300
2025-03-06 00:00:00+00:00,20.900678583668988,21.065098613907995,20.552494556164685,20.687898635864258,202800
2025-03-07 00:00:00+00:00,20.726587455581633,20.891007492846448,20.33971732223569,20.62986946105957,427600
2025-03-10 00:00:00+00:00,20.629868019438145,20.881334049726064,20.049561937600036,20.126935958862305,487700
2025-03-11 00:00:00+00:00,20.233328207360604,20.32037422167142,19.653022060202634,19.72072410583496,413400
2025-03-12 00:00:00+00:00,19.73039385251959,19.846455806685373,19.35319572977961,19.594989776611328,506500
2025-03-13 00:00:00+00:00,19.594990601634212,19.75941063419217,18.917966504103273,19.00501251220703,527600
2025-03-14 00:00:00+00:00,19.17910333492577,19.527287345673795,19.00501132955176,19.469255447387695,503900
2025-03-17 00:00:00+00:00,19.3048358414612,19.778753797309236,19.256477769921855,19.701379776000977,416800
2025-03-18 00:00:00+00:00,19.68203751524597,20.001205611396237,19.478929538745433,19.58531951904297,605600
2025-03-19 00:00:00+00:00,19.546630026614036,20.281684156602033,19.49827195473335,20.03021812438965,595600
2025-03-20 00:00:00+00:00,19.89481441908257,20.126936488983215,19.807768412277053,19.83678436279297,391200
2025-03-21 00:00:00+00:00,19.7303955909763,19.807769618990232,19.4015555107315,19.58531951904297,1001200
2025-03-24 00:00:00+00:00,19.71105078213865,20.030218864676847,19.60466265112076,19.856128692626953,358400
2025-03-25 00:00:00+00:00,19.846455806685373,19.856127789927704,19.469255839203214,19.594989776611328,344600
2025-03-26 00:00:00+00:00,19.65302085876465,19.740066867754123,19.565974849775174,19.65302085876465,203500
2025-03-27 00:00:00+00:00,19.71105162278723,19.817441603084767,19.546631582664833,19.58531951904297,328800
2025-03-28 00:00:00+00:00,19.66269182032163,19.71104989180526,19.16943174327147,19.382211685180664,889400
2025-03-31 00:00:00+00:00,19.30483749560702,19.61433545210174,19.266151404009143,19.47892951965332,345700
2025-04-01 00:00:00+00:00,19.488600295725025,19.54663035189598,19.14041811395706,19.411226272583008,249100
2025-04-02 00:00:00+00:00,19.304836313432617,19.778754280867165,19.285494191189304,19.73039436340332,211300
2025-04-03 00:00:00+00:00,19.275823443083453,19.362869455354925,18.63748724958756,18.73420524597168,469900
2025-04-04 00:00:00+00:00,18.357003626747616,18.695515661887836,17.883087515448185,18.115209579467773,1154000
2025-04-07 00:00:00+00:00,17.621949639966168,18.357003770835547,16.993285481052496,17.48654556274414,779200
2025-04-08 00:00:00+00:00,17.912103212309674,17.95078930006227,16.587071040239053,16.722476959228516,479800
2025-04-09 00:00:00+00:00,16.500025609927228,18.037835929901888,16.142171445633025,17.921775817871094,606700
2025-04-10 00:00:00+00:00,17.47687324922616,17.641293273350403,16.732147149090345,17.36081314086914,632600
2025-04-11 00:00:00+00:00,17.25442534876299,17.738013499020376,16.838539244382854,17.699325561523438,469700
2025-04-14 00:00:00+00:00,17.834729293678276,18.376347438495603,17.82505731049948,18.21192741394043,402700
2025-04-15 00:00:00+00:00,18.15389874060852,18.40536478816014,18.15389874060852,18.289302825927734,789700
2025-04-16 00:00:00+00:00,18.357003655226702,18.647157619257968,18.134553574122258,18.221599578857422,275200
2025-04-17 00:00:00+00:00,18.337659501524314,18.676171533734887,18.337659501524314,18.424705505371094,297100
2025-04-21 00:00:00+00:00,18.182912345335644,18.269958353419863,17.641294174277824,18.153898239135742,495700
2025-04-22 00:00:00+00:00,18.521423526181636,18.550439475764215,18.16356937170732,18.318317413330078,446800
2025-04-23 00:00:00+00:00,18.705188931968568,18.8696089692198,18.347332905689193,18.395692825317383,333100
2025-04-24 00:00:00+00:00,18.231271872667772,18.347331984463395,17.950789887134288,18.02816390991211,769500
2025-04-25 00:00:00+00:00,18.008822511350676,18.153898579295323,17.815386524262955,18.066852569580078,429100
2025-04-28 00:00:00+00:00,18.17324255035786,18.38602066040039,17.921776504993616,18.38602066040039,456400
2025-04-29 00:00:00+00:00,18.22159974155718,18.327989713792814,17.84440161416495,17.9121036529541,577300
2025-04-30 00:00:00+00:00,18.047507541388168,18.25061550036917,17.254423361469026,18.115209579467773,546400
2025-05-01 00:00:00+00:00,18.086195322100433,18.395691404853192,17.892759348008877,18.21192741394043,281400
2025-05-02 00:00:00+00:00,18.376348518396384,18.60847059410179,18.25061641916764,18.482738494873047,410400
2025-05-05 00:00:00+00:00,18.36667723457257,18.52142529094003,18.240945130552387,18.415037155151367,361800
2025-05-06 00:00:00+00:00,18.269958858098615,18.444050879076066,18.066852730119795,18.289302825927734,401300
2025-05-07 00:00:00+00:00,18.40536480924302,18.627814905305772,18.30864681472895,18.395692825317383,364800
2025-05-08 00:00:00+00:00,18.511751567203564,18.74387362994135,18.289301487672624,18.63748550415039,349800
2025-05-09 00:00:00+00:00,18.58912522526225,18.72453114277284,18.511751205859973,18.618141174316406,228800
2025-05-12 00:00:00+00:00,18.96632658011443,19.227462761855595,18.85026462009659,18.908294677734375,348600
2025-05-13 00:00:00+00:00,19.034027770369086,19.140417741899654,18.647157662179104,18.859935760498047,308800
2025-05-14 00:00:00+00:00,18.753547849014048,18.888953785311305,18.608471773099208,18.763219833374023,336200
2025-05-15 00:00:00+00:00,18.714860381689345,19.053372430454814,18.705188398039788,19.00501251220703,326400
2025-05-16 00:00:00+00:00,19.01468385191825,19.333851922575874,18.985667901952212,19.285493850708008,265100
2025-05-19 00:00:00+00:00,19.072713722119847,19.507943743678087,19.05337160040562,19.48859977722168,347100
2025-05-20 00:00:00+00:00,19.362868576607326,19.440242601254674,19.179104576291525,19.217792510986328,420400
2025-05-21 00:00:00+00:00,18.99534051904859,19.072714543464055,18.637486347905398,18.68584442138672,296900
2025-05-22 00:00:00+00:00,18.618142395256353,18.637486362560995,18.35700437087046,18.473066329956055,277000
2025-05-23 00:00:00+00:00,18.337659501524314,18.550439441924073,18.22159939289005,18.424705505371094,309400
2025-05-27 00:00:00+00:00,18.67617382090402,19.256479969368765,18.598799790758214,19.188777923583984,327000
2025-05-28 00:00:00+00:00,19.217792111424327,19.353196190556403,19.06304222060481,19.30483627319336,464400
2025-05-29 00:00:00+00:00,19.33385173505479,19.71104985724381,19.314507768598386,19.48859977722168,569200
2025-05-30 00:00:00+00:00,19.430569911053805,19.449913877697828,19.121073823718188,19.285493850708008,667800
2025-06-02 00:00:00+00:00,19.198448668567362,19.565974826848276,18.908294690695012,19.546630859375,504600
2025-06-03 00:00:00+00:00,19.44991420652513,19.63367635852353,19.179104203156957,19.411226272583008,772600
2025-06-04 00:00:00+00:00,19.362867353622054,19.594989412902954,19.362867353622054,19.575645446777344,423600
2025-06-05 00:00:00+00:00,19.546137008309525,19.59532130104326,19.310047149658203,19.310047149658203,505200
2025-06-06 00:00:00+00:00,19.496951007344475,19.90026821527057,19.44776671418686,19.831409454345703,420900
2025-06-09 00:00:00+00:00,19.95929232580258,20.116684320996537,19.792063096376427,19.86092185974121,308500
2025-06-10 00:00:00+00:00,20.008476761272615,20.37244504911799,19.84124753067159,20.057661056518555,278700
2025-06-11 00:00:00+00:00,20.18554288636975,20.313423177612798,19.90026872521597,19.988801956176758,304200
2025-06-12 00:00:00+00:00,19.752713447232374,20.156030654907227,19.752713447232374,20.156030654907227,283600
2025-06-13 00:00:00+00:00,19.929780623105994,20.057660915603368,19.66418092761847,19.86092185974121,295700
2025-06-16 00:00:00+00:00,19.96912679175082,20.23472647537397,19.831409271173108,20.06749725341797,373100
2025-06-17 00:00:00+00:00,20.008476403887023,20.44130532411048,19.91010593889162,20.31342315673828,456800
2025-06-18 00:00:00+00:00,20.333096591301114,20.333096591301114,19.96912645219969,19.998638153076172,607600
2025-06-20 00:00:00+00:00,20.047823312937542,20.24456424144463,19.782225498591686,19.9002685546875,1053900
2025-06-23 00:00:00+00:00,19.86092149474241,20.106846717245997,19.516625807985285,19.9002685546875,297400
2025-06-24 00:00:00+00:00,19.900267865352042,20.02815002733004,19.644505417656536,19.654342651367188,332600
2025-06-25 00:00:00+00:00,19.536299442680214,19.69369142826741,19.014937317759845,19.0247745513916,413200
2025-06-26 00:00:00+00:00,19.123144832228558,19.60515801810452,19.123144832228558,19.58548355102539,348300
2025-06-27 00:00:00+00:00,19.614995782925234,19.821572064069954,19.398580391714006,19.52646255493164,997000
2025-06-30 00:00:00+00:00,19.60515942039923,19.67401818384098,19.113308965803206,19.42809295654297,602000
2025-07-01 00:00:00+00:00,19.34939626406588,19.959291631419674,19.329721796285966,19.50678825378418,740300
2025-07-02 00:00:00+00:00,19.575647695789296,19.929780623105994,19.477277229727928,19.86092185974121,2220200
2025-07-03 00:00:00+00:00,19.939617658344165,20.116684120235423,19.84124719326452,19.88059425354004,322400
2025-07-07 00:00:00+00:00,19.772387946188204,19.91010546816947,19.536299961537246,19.6149959564209,412500
2025-07-08 00:00:00+00:00,19.57564750377993,20.20521735464116,19.526463209361964,19.988801956176758,757000
2025-07-09 00:00:00+00:00,20.05766002676002,20.362608645662707,20.028150201631725,20.175704956054688,441600
2025-07-10 00:00:00+00:00,20.165868377304477,20.69706776199464,20.165868377304477,20.638044357299805,406900
2025-07-11 00:00:00+00:00,20.47081546562012,20.81511116027832,20.293749001152438,20.81511116027832,453800
2025-07-14 00:00:00+00:00,20.726576543046832,20.982338988380555,20.726576543046832,20.972501754760742,290000
2025-07-15 00:00:00+00:00,21.00201471108324,21.051199005861985,20.40195655822754,20.40195655822754,440600
2025-07-16 00:00:00+00:00,20.4413049777038,20.69706743185338,20.047823124390273,20.136356353759766,364300
2025-07-17 00:00:00+00:00,20.02815125806041,20.293749079527082,19.811735855648298,19.84124755859375,636900
2025-07-18 00:00:00+00:00,19.860921323030038,19.98880161207164,19.71336656605572,19.811735153198242,332400
2025-07-21 00:00:00+00:00,19.969127681405368,20.136356910811685,19.723202454411407,19.752714157104492,246500
2025-07-22 00:00:00+00:00,19.841245827881195,20.047822101698323,19.82157136096706,19.929779052734375,297100
2025-07-23 00:00:00+00:00,19.98880057721635,20.018312277587555,19.693691078546046,19.929779052734375,298900
2025-07-24 00:00:00+00:00,19.8018969034443,19.9297790621864,19.703528321347836,19.71336555480957,220800
2025-07-25 00:00:00+00:00,19.821571535867154,20.018312454223633,19.63466785105454,20.018312454223633,260700
2025-07-28 00:00:00+00:00,19.96912610875398,20.04782210014399,19.60515785217285,19.60515785217285,240000
2025-07-29 00:00:00+00:00,19.693691252317755,20.097008446314135,19.595320793139514,20.018312454223633,352300
2025-07-30 00:00:00+00:00,20.087171396794844,20.156030155972314,18.65096718266012,18.700153350830078,488300
2025-07-31 00:00:00+00:00,18.493575032924458,18.749337476357173,18.336183048698242,18.71982765197754,699700
2025-08-01 00:00:00+00:00,18.690315952798123,18.76901194491738,18.188628299440182,18.395206451416016,595500
2025-08-04 00:00:00+00:00,18.385370227362184,18.719828681298402,18.385370227362184,18.493576049804688,781200
2025-08-05 00:00:00+00:00,18.464065025203666,18.955915440091818,18.286998575642265,18.847707748413086,613000
2025-08-06 00:00:00+00:00,19.14281846988212,19.14281846988212,18.739501254006612,18.81819725036621,346900
2025-08-07 00:00:00+00:00,18.955915965102346,19.073959017239027,18.660804582239674,18.680479049682617,257100
2025-08-08 00:00:00+00:00,18.70999094187661,18.759175234725653,18.52308725178134,18.55259895324707,235000
2025-08-11 00:00:00+00:00,18.464065885091465,18.58210893945615,18.316511129005352,18.42471694946289,340200
2025-08-12 00:00:00+00:00,18.641132154149684,19.103470885540936,18.54276169233481,19.0936336517334,385000
2025-08-13 00:00:00+00:00,19.182166532770857,19.388742810211056,19.064121605476124,19.349395751953125,350500
2025-08-14 00:00:00+00:00,19.162492585429646,19.25102581423767,18.946079068488103,19.182167053222656,299000
2025-08-15 00:00:00+00:00,19.231350473413762,19.349395398552506,19.024774199746506,19.17232894897461,423100
2025-08-18 00:00:00+00:00,19.182166171408845,19.290373863035512,18.916566497194523,19.06412124633789,254400
2025-08-19 00:00:00+00:00,19.211677895222806,19.654342143193944,19.211677895222806,19.60515785217285,197800
2025-08-20 00:00:00+00:00,19.624832297064966,19.713365521811937,19.359232622824045,19.388742446899414,324700
2025-08-21 00:00:00+00:00,19.310046630822505,19.565809073939022,19.310046630822505,19.477275848388672,202200
2025-08-22 00:00:00+00:00,19.6740183016149,20.342935224071503,19.595322303458865,20.165868759155273,624000
2025-08-25 00:00:00+00:00,20.234727352653003,20.234727352653003,19.91010612845977,20.077335357666016,265500
2025-08-26 00:00:00+00:00,20.01831402518086,20.146194318765794,19.851084794332507,19.94945526123047,348300
2025-08-27 00:00:00+00:00,19.860921318393274,20.352771759033203,19.860921318393274,20.352771759033203,260100
2025-08-28 00:00:00+00:00,20.33309763195352,20.579022856395987,20.087172407511055,20.52983856201172,258700
2025-08-29 00:00:00+00:00,20.677392078903576,20.687229312441413,20.42162963570112,20.55934715270996,300500
2025-09-02 00:00:00+00:00,20.441304271720302,20.480651329936403,20.175704592784875,20.215051651000977,327800
2025-09-03 00:00:00+00:00,20.156030315467767,20.598696451197856,20.146193081755936,20.520000457763672,310800
2025-09-04 00:00:00+00:00,20.520000457763672,20.739999771118164,20.350000381469727,20.600000381469727,295200
2025-09-05 00:00:00+00:00,20.700000762939453,21.0,20.700000762939453,20.920000076293945,368800
2025-09-08 00:00:00+00:00,20.639999389648438,20.81999969482422,20.459999084472656,20.75,277000
2025-09-09 00:00:00+00:00,20.690000534057617,20.780000686645508,20.139999389648438,20.139999389648438,275700
2025-09-10 00:00:00+00:00,20.200000762939453,20.399999618530273,19.979999542236328,20.3700008392334,478500
2025-09-11 00:00:00+00:00,20.329999923706055,20.93000030517578,20.329999923706055,20.8799991607666,253200
2025-09-12 00:00:00+00:00,20.81999969482422,20.8799991607666,20.6299991607666,20.760000228881836,208600
2025-09-15 00:00:00+00:00,20.799999237060547,20.850000381469727,20.56999969482422,20.649999618530273,214300
2025-09-16 00:00:00+00:00,20.540000915527344,20.780000686645508,20.450000762939453,20.770000457763672,301800
2025-09-17 00:00:00+00:00,20.8799991607666,21.079999923706055,20.549999237060547,20.579999923706055,485700
2025-09-18 00:00:00+00:00,20.639999389648438,21.1299991607666,20.6299991607666,21.010000228881836,321200
2025-09-19 00:00:00+00:00,21.09000015258789,21.110000610351562,20.719999313354492,20.75,881400
2025-09-22 00:00:00+00:00,20.780000686645508,20.850000381469727,20.600000381469727,20.75,234600
2025-09-23 00:00:00+00:00,20.790000915527344,21.049999237060547,20.790000915527344,20.889999389648438,251500
2025-09-24 00:00:00+00:00,20.920000076293945,20.979999542236328,20.3799991607666,20.3799991607666,381700
2025-09-25 00:00:00+00:00,20.3700008392334,20.399999618530273,20.049999237060547,20.1200008392334,296700
2025-09-26 00:00:00+00:00,20.209999084472656,20.329999923706055,20.15999984741211,20.290000915527344,226200
