"('date', '')","('open', 'BF-B')","('high', 'BF-B')","('low', 'BF-B')","('close', 'BF-B')","('volume', 'BF-B')"
2025-01-16 00:00:00+00:00,32.95703188873297,33.357992652520146,32.66364660094173,33.32865524291992,2330600
2025-01-17 00:00:00+00:00,33.61225761771033,33.91542451746938,33.41666618982049,33.53402328491211,2835500
2025-01-21 00:00:00+00:00,33.44600768909415,33.71005555999971,32.90813405455152,33.05482482910156,3502000
2025-01-22 00:00:00+00:00,32.790780349125406,33.0157092111726,32.09643424490192,32.30180358886719,3118500
2025-01-23 00:00:00+00:00,32.38981398347546,32.604964914771294,32.02797228769283,32.41915512084961,2022100
2025-01-24 00:00:00+00:00,32.63430650911879,33.19173969300852,32.477834101897045,33.17218017578125,3042800
2025-01-27 00:00:00+00:00,33.631820483525416,34.09145982526043,32.77122035344601,33.729618072509766,3653800
2025-01-28 00:00:00+00:00,33.61225905846677,34.00344193101411,32.2920233921631,32.33114242553711,2991300
2025-01-29 00:00:00+00:00,32.3996010492214,32.428938460928215,31.773711395498722,31.900842666625977,2877700
2025-01-30 00:00:00+00:00,32.27246428633393,32.75166312477524,31.900840925742482,32.468055725097656,2720200
2025-01-31 00:00:00+00:00,32.1355510417913,32.76144065441303,32.076872491634376,32.28224182128906,6815100
2025-02-03 00:00:00+00:00,31.186933861679993,31.754148634052406,30.512147347171364,31.206493377685547,3715600
2025-02-04 00:00:00+00:00,31.460760574989575,31.754149593339903,30.883769757779813,30.981565475463867,3105600
2025-02-05 00:00:00+00:00,30.805535352583817,31.010904692924537,30.287219324350424,30.41435432434082,2964400
2025-02-06 00:00:00+00:00,30.8935482185276,30.952224900554302,30.355674591803623,30.570823669433594,2466200
2025-02-07 00:00:00+00:00,30.65884024124724,30.844651914247002,29.944934688798313,30.160083770751953,2064300
2025-02-10 00:00:00+00:00,30.208983319878307,30.86421224603567,30.208983319878307,30.482810974121094,2991400
2025-02-11 00:00:00+00:00,30.463249866940284,30.737077506897073,30.13074554174211,30.668621063232422,3396600
2025-02-12 00:00:00+00:00,30.492587755362,30.74685586690777,29.8080196192543,29.974271774291992,2573100
2025-02-13 00:00:00+00:00,30.365454148005846,30.697958473204018,30.081848614923988,30.668621063232422,3048900
2025-02-14 00:00:00+00:00,30.893549241347323,31.323847410853524,30.35567559681549,30.46324920654297,2474600
2025-02-18 00:00:00+00:00,30.463248232746874,30.96200469378847,30.101406516988014,30.238319396972656,3339100
2025-02-19 00:00:00+00:00,30.287215750050713,30.385011461894816,29.97427096438802,30.31655502319336,3221700
2025-02-20 00:00:00+00:00,30.199203254616545,30.531707593789182,29.964494638488492,30.296998977661133,3562600
2025-02-21 00:00:00+00:00,30.60994274496157,31.61723735192091,30.306777692732766,31.35318946838379,5271500
2025-02-24 00:00:00+00:00,31.235833522227928,32.79077778204315,31.235833522227928,32.096431732177734,3760400
2025-02-25 00:00:00+00:00,32.272461914730094,32.82989504935501,32.145326929286966,32.49739074707031,2640000
2025-02-26 00:00:00+00:00,32.27246406534243,32.39959905925774,31.939959740899898,32.23334503173828,4442300
2025-02-27 00:00:00+00:00,31.979073999611856,32.39959422157639,31.715026158104177,32.34091567993164,3474100
2025-02-28 00:00:00+00:00,32.34092018187924,32.74188094577707,32.19422567264497,32.38003921508789,3904200
2025-03-03 00:00:00+00:00,32.223564704297026,32.7516604262688,31.793262828351388,32.311580657958984,3362500
2025-03-04 00:00:00+00:00,32.36047642569173,32.780996663664375,31.930178295703982,31.96929359436035,4740500
2025-03-05 00:00:00+00:00,34.52175441095587,35.38235445093997,33.96432126919017,35.1965446472168,6142800
2025-03-06 00:00:00+00:00,33.88608439825735,35.098744439093736,33.5144610880545,34.99116897583008,4589100
2025-03-07 00:00:00+00:00,35.08664110574005,36.730249069080315,34.860272385054685,36.346412658691406,5473100
2025-03-10 00:00:00+00:00,36.55309625220836,38.23607315455421,36.415309196495706,37.360137939453125,5453000
2025-03-11 00:00:00+00:00,37.340449271848314,37.36013367104627,35.04727120430739,35.46063232421875,3592100
2025-03-12 00:00:00+00:00,34.683119776494834,34.79137834224399,32.80330279790032,33.65955352783203,4241900
2025-03-13 00:00:00+00:00,33.72844853837306,34.46659665818287,33.72844853837306,34.200862884521484,3162700
2025-03-14 00:00:00+00:00,34.51580849329673,34.64375522868412,34.13197204155035,34.240234375,2878900
2025-03-17 00:00:00+00:00,34.535491622776654,35.64763588757924,34.4567540179268,35.20474624633789,2771700
2025-03-18 00:00:00+00:00,35.11617059950379,35.19490445505316,34.61422772201501,34.73233413696289,2582300
2025-03-19 00:00:00+00:00,34.49612399387355,34.77170186580729,34.08276281759661,34.30912780761719,2320600
2025-03-20 00:00:00+00:00,34.525650713619804,34.78154041620917,34.26975725661487,34.3681755065918,2188000
2025-03-21 00:00:00+00:00,34.161493140196285,34.752013872383216,34.03355017280886,34.10244369506836,8046100
2025-03-24 00:00:00+00:00,33.63002767723859,34.13197051820921,33.05919506418417,33.30524444580078,2845000
2025-03-25 00:00:00+00:00,33.423343442825455,33.649708398629365,33.118244645810066,33.16745376586914,2746800
2025-03-26 00:00:00+00:00,33.02966831222673,33.817025534183635,33.02966831222673,33.639869689941406,2486300
2025-03-27 00:00:00+00:00,33.59066129577732,34.29928093369393,33.521767772013426,33.94497299194336,1771000
2025-03-28 00:00:00+00:00,34.043391269933295,34.46659649024881,33.59066132638219,33.876075744628906,2084700
2025-03-31 00:00:00+00:00,33.856393497105756,34.18117670057905,33.36429477624326,33.40365982055664,3646700
2025-04-01 00:00:00+00:00,33.35445566031623,33.61034913569751,32.576938664650115,32.970619201660156,3616000
2025-04-02 00:00:00+00:00,33.00013994570893,34.289439982139804,32.61630353337103,33.96465301513672,2921600
2025-04-03 00:00:00+00:00,34.131972334252254,34.38786205280566,32.2127863046464,32.38994216918945,4663700
2025-04-04 00:00:00+00:00,32.183258340277995,32.21278306325899,31.228585583460983,31.51400375366211,4058000
2025-04-07 00:00:00+00:00,31.208902910225905,33.994183734292385,30.94317100265449,32.2423095703125,8127500
2025-04-08 00:00:00+00:00,32.85251363209859,32.85251363209859,30.441229003950284,30.962852478027344,3959300
2025-04-09 00:00:00+00:00,30.805381483024693,33.91544548170266,30.716803556456643,33.58081817626953,4120500
2025-04-10 00:00:00+00:00,33.275717774201766,33.54145154132745,32.18325798304574,33.108402252197266,3200700
2025-04-11 00:00:00+00:00,33.10840415655769,33.89576142606135,32.60646507050399,33.767818450927734,2237500
2025-04-14 00:00:00+00:00,33.82686771243966,34.28944174827009,33.53160920731164,33.90560531616211,1892700
2025-04-15 00:00:00+00:00,33.64971201679163,33.698924896557486,32.78362089826348,32.911563873291016,1856500
2025-04-16 00:00:00+00:00,33.009986449803726,33.1969826311378,32.340731821091914,32.49820327758789,1747100
2025-04-17 00:00:00+00:00,32.754092017186665,33.33476869978438,32.55725551820349,33.25603485107422,1796800
2025-04-21 00:00:00+00:00,32.88203875036488,33.72844921202515,32.50804264428848,33.64971160888672,2462500
2025-04-22 00:00:00+00:00,33.935130228407125,34.407544590113034,33.846552300936295,34.161495208740234,2061000
2025-04-23 00:00:00+00:00,34.44691139709695,34.791379009301764,33.62018537339001,34.03355026245117,1654300
2025-04-24 00:00:00+00:00,33.984338417298076,34.29928131642319,33.59066167059944,34.06307601928711,1718600
2025-04-25 00:00:00+00:00,33.87607357297575,34.112282606964435,32.980454066228,33.423343658447266,2031400
2025-04-28 00:00:00+00:00,33.492238657710566,34.082759391566796,33.24618929054098,33.57097625732422,2465800
2025-04-29 00:00:00+00:00,33.31508575360125,33.846553334658026,33.147773971277296,33.79734420776367,1570100
2025-04-30 00:00:00+00:00,33.89575966354037,34.29928047782958,33.61034524934708,34.2894401550293,2657300
2025-05-01 00:00:00+00:00,34.19102219402066,34.19102219402066,33.49223912808935,33.62018585205078,2097200
2025-05-02 00:00:00+00:00,33.984339635485135,34.33865134830526,33.797343455681464,33.95481491088867,1553600
2025-05-05 00:00:00+00:00,33.85639572143555,34.25991654887708,33.6890801930539,33.85639572143555,1617500
2025-05-06 00:00:00+00:00,33.79734251946281,34.23038807068294,33.649711391738734,33.85639572143555,2207500
2025-05-07 00:00:00+00:00,33.915443420410156,34.03354981826641,33.38397589330307,33.915443420410156,1682600
2025-05-08 00:00:00+00:00,33.846550629953036,34.60438313769742,33.78750118416478,34.22054672241211,2030300
2025-05-09 00:00:00+00:00,34.00402328699268,34.42722851748446,33.94497383910163,34.11228561401367,2530000
2025-05-12 00:00:00+00:00,34.6929636781987,35.332693588215456,34.26975843084898,34.72248840332031,2341700
2025-05-13 00:00:00+00:00,34.69296192148077,34.98822042099325,34.33865022029959,34.38785934448242,2951800
2025-05-14 00:00:00+00:00,34.250073571638495,34.43707350668518,33.797343605216646,34.27960205078125,3304800
2025-05-15 00:00:00+00:00,34.210704360783076,35.15553683934657,34.05323290675843,35.01774978637695,1771200
2025-05-16 00:00:00+00:00,35.145691554221706,35.578740853724284,35.01774858338275,35.51968765258789,2036200
2025-05-19 00:00:00+00:00,35.20474587059276,35.608266705102345,34.801225036083174,35.08664321899414,2421200
2025-05-20 00:00:00+00:00,35.12601025423284,35.52953111157616,34.75201787727178,34.8209114074707,1865400
2025-05-21 00:00:00+00:00,34.860274550779245,34.87995895181894,34.14181080770054,34.161495208740234,2129300
2025-05-22 00:00:00+00:00,33.98433777773929,34.05323130097542,33.52176751521321,33.68907928466797,1740700
2025-05-23 00:00:00+00:00,33.344610376878926,33.6005000597847,33.000139019626005,33.40365982055664,1777100
2025-05-27 00:00:00+00:00,33.71860417560309,34.10244434836469,33.49223920464037,34.01386642456055,2172800
2025-05-28 00:00:00+00:00,33.87607648637259,34.11228554067563,33.275719159082804,33.324928283691406,2424300
2025-05-29 00:00:00+00:00,33.610345620133025,33.89576003747498,33.137927523368475,33.551292419433594,3105400
2025-05-30 00:00:00+00:00,33.43319404465662,33.59066551222855,32.793464095786675,32.813148498535156,4182100
2025-06-02 00:00:00+00:00,32.58677989324332,32.69504221917417,32.025787617433885,32.675357818603516,4161600
2025-06-03 00:00:00+00:00,32.35057242034037,32.89188032200872,32.02578918110565,32.68519973754883,3616300
2025-06-04 00:00:00+00:00,32.75409166647063,32.96077599525477,32.46867724423489,32.675357818603516,7199700
2025-06-05 00:00:00+00:00,27.05559081133039,27.95121044446776,26.602860832912768,26.81938362121582,21205800
2025-06-06 00:00:00+00:00,27.154009312099454,27.83310611614194,27.154009312099454,27.66579246520996,12389300
2025-06-09 00:00:00+00:00,27.96047823637446,28.099387031441147,26.720215730449336,27.444528579711914,9354900
2025-06-10 00:00:00+00:00,27.672736933482415,28.37720703384658,27.404841665588286,27.553672790527344,6378300
2025-06-11 00:00:00+00:00,27.54375097616668,27.771958831489346,27.216321738206634,27.285776138305664,7659400
2025-06-12 00:00:00+00:00,27.00795726477766,27.206400034603213,26.51185223270429,27.07741355895996,8340900
2025-06-13 00:00:00+00:00,26.898814376884634,26.948424121126543,26.12488987627401,26.234033584594727,7013100
2025-06-16 00:00:00+00:00,26.541618593558503,26.630917648637006,25.36088811501315,25.71808433532715,9775400
2025-06-17 00:00:00+00:00,25.69823917784419,25.956214010527944,25.331122529691083,25.60894012451172,6687800
2025-06-18 00:00:00+00:00,25.519642084568673,25.9760596966691,25.380733281642264,25.45018768310547,6797100
2025-06-20 00:00:00+00:00,25.549408164878106,26.025668523074245,25.430342129083854,25.47995376586914,15733300
2025-06-23 00:00:00+00:00,25.65855252315224,26.432475151698977,25.410500010414854,26.27372169494629,7651800
2025-06-24 00:00:00+00:00,26.36302077409241,26.472164485389705,26.065358515542226,26.085203170776367,4771400
2025-06-25 00:00:00+00:00,25.83714995935038,26.08520246559995,25.599017887959214,25.856992721557617,3686200
2025-06-26 00:00:00+00:00,25.84707029767438,26.134812112244624,25.777615898982376,25.985980987548828,5787300
2025-06-27 00:00:00+00:00,26.174499007998083,26.363019438188488,25.94629116184098,26.253875732421875,5011100
2025-06-30 00:00:00+00:00,26.293566720699943,26.819438736410525,26.204267663456815,26.70037269592285,4130000
2025-07-01 00:00:00+00:00,26.700371076853145,27.86125685812895,26.54161762748982,27.63304901123047,5433100
2025-07-02 00:00:00+00:00,27.930712017899857,28.734401613795864,27.762036236786823,28.48634910583496,4018700
2025-07-03 00:00:00+00:00,28.43673929047831,28.47642860004871,28.04977798461914,28.04977798461914,2183500
2025-07-07 00:00:00+00:00,27.851334737536327,27.950556117246858,27.38499671313436,27.563594818115234,5544400
2025-07-08 00:00:00+00:00,27.49413869545893,28.387129225816075,27.414761969703896,28.248218536376953,4487400
2025-07-09 00:00:00+00:00,28.33751830584412,28.516116416430883,27.613205428456006,28.099388122558594,4432800
2025-07-10 00:00:00+00:00,28.218453826869734,29.379339639470118,28.069622700636955,28.86338996887207,4655000
2025-07-11 00:00:00+00:00,28.44666218011463,29.04198858800404,28.258141740910045,28.784013748168945,2947400
2025-07-14 00:00:00+00:00,28.784012759501643,28.823700176002838,27.910866886590345,28.000165939331055,5178600
2025-07-15 00:00:00+00:00,28.129155361295535,28.129155361295535,27.256009455473993,27.275854110717773,4232400
2025-07-16 00:00:00+00:00,27.365153457593056,27.692582702632617,26.9881144664074,27.454452514648438,4830500
2025-07-17 00:00:00+00:00,27.464373600864242,28.932843973297228,27.464373600864242,28.813779830932617,4766900
2025-07-18 00:00:00+00:00,29.012220493236555,29.141208854455385,28.466505744207257,28.694713592529297,3807700
2025-07-21 00:00:00+00:00,28.853467059540144,28.99237585555716,28.069622134527886,28.129154205322266,3097900
2025-07-22 00:00:00+00:00,28.347439589343782,29.984585721942473,28.198608466833065,29.95482063293457,5425500
2025-07-23 00:00:00+00:00,30.054043467207975,30.907342827411796,29.69684724189585,30.659290313720703,5840800
2025-07-24 00:00:00+00:00,30.490614610942064,31.085941023904333,30.351705808497385,30.9073429107666,3417600
2025-07-25 00:00:00+00:00,30.98671964903568,30.98671964903568,30.292173744111683,30.718822479248047,2647800
2025-07-28 00:00:00+00:00,30.411236216904708,30.61960130165337,29.984585612767805,30.08380699157715,3121000
2025-07-29 00:00:00+00:00,30.093730626540378,30.143340371855828,29.786146042105553,30.103652954101562,2587000
2025-07-30 00:00:00+00:00,29.915132875256337,30.07388633316392,28.922922817088693,29.15113067626953,2554800
2025-07-31 00:00:00+00:00,28.337517585782415,28.704636125158924,28.208531116130917,28.625259399414062,5935600
2025-08-01 00:00:00+00:00,28.873313021798033,28.922922767625373,28.020011767636195,28.526039123535156,3717700
2025-08-04 00:00:00+00:00,28.54588332536406,29.50832638355416,28.47642892531298,29.41902732849121,3117700
2025-08-05 00:00:00+00:00,29.508326547863806,30.36162779322094,29.4289498198648,30.103652954101562,2575200
2025-08-06 00:00:00+00:00,30.30209440448664,30.609678975564712,29.984585613787857,30.272327423095703,3336400
2025-08-07 00:00:00+00:00,30.56006812666325,30.877576925536097,30.341782601647957,30.74858856201172,2819500
2025-08-08 00:00:00+00:00,30.21279644558309,30.649367500164942,29.944899280846187,30.550148010253906,2939100
2025-08-11 00:00:00+00:00,30.53030264707177,31.036329982339804,30.460848248748977,30.51045799255371,2526900
2025-08-12 00:00:00+00:00,30.629524952658727,30.818043498805235,29.84567810792476,30.292173385620117,3213700
2025-08-13 00:00:00+00:00,30.361627665268422,30.738666648552115,29.8853672992815,30.60968017578125,3110000
2025-08-14 00:00:00+00:00,30.192951109509604,30.37154921530538,29.805989808612377,29.94489860534668,2019900
2025-08-15 00:00:00+00:00,30.09372982192409,30.21279585698436,29.448793687614543,30.192951202392578,3504700
2025-08-18 00:00:00+00:00,30.133418926517823,30.728743420305975,30.10365194483225,30.262405395507812,3131300
2025-08-19 00:00:00+00:00,30.69897975033813,31.036331321742214,30.08380868116289,30.34178352355957,3451400
2025-08-20 00:00:00+00:00,30.371549308737773,30.818042682110338,30.01435309604738,30.192951202392578,2897000
2025-08-21 00:00:00+00:00,30.08380848342894,30.22271728515625,29.766301569486227,30.22271728515625,3988900
2025-08-22 00:00:00+00:00,30.35170443023627,31.02640754145609,30.33185977579089,31.0164852142334,2849400
2025-08-25 00:00:00+00:00,30.579913186899752,30.808121042326654,30.41123740408629,30.798200607299805,3236900
2025-08-26 00:00:00+00:00,30.480691454299375,30.61960214545666,29.210663826510096,29.617469787597656,4504600
2025-08-27 00:00:00+00:00,29.488480519261945,30.21279525756836,29.32972707065817,30.21279525756836,4117800
2025-08-28 00:00:00+00:00,31.27446042861408,31.36375948222453,28.45658380743875,28.74432373046875,6616500
2025-08-29 00:00:00+00:00,28.883233808649983,29.77622243333802,28.724480359482797,29.706768035888672,5362700
2025-09-02 00:00:00+00:00,29.349573056525596,29.50832651233244,28.55580577749135,28.913000106811523,3448600
2025-09-03 00:00:00+00:00,28.719999313354492,28.959999084472656,28.059999465942383,28.200000762939453,3453800
2025-09-04 00:00:00+00:00,28.489999771118164,28.56999969482422,27.90999984741211,28.200000762939453,3411900
2025-09-05 00:00:00+00:00,28.139999389648438,28.989999771118164,27.950000762939453,28.90999984741211,3472100
2025-09-08 00:00:00+00:00,28.559999465942383,28.700000762939453,27.399999618530273,27.59000015258789,3764100
2025-09-09 00:00:00+00:00,27.510000228881836,28.139999389648438,27.450000762939453,27.459999084472656,2921200
2025-09-10 00:00:00+00:00,27.290000915527344,27.510000228881836,27.190000534057617,27.270000457763672,3008000
2025-09-11 00:00:00+00:00,27.290000915527344,27.6299991607666,27.18000030517578,27.440000534057617,3342900
2025-09-12 00:00:00+00:00,27.469999313354492,27.559999465942383,26.8799991607666,27.510000228881836,3114200
2025-09-15 00:00:00+00:00,27.780000686645508,27.899999618530273,27.110000610351562,27.360000610351562,3388800
2025-09-16 00:00:00+00:00,27.399999618530273,27.600000381469727,27.1200008392334,27.31999969482422,3089900
2025-09-17 00:00:00+00:00,27.43000030517578,28.110000610351562,27.389999389648438,27.43000030517578,3298100
2025-09-18 00:00:00+00:00,27.350000381469727,27.84000015258789,27.350000381469727,27.479999542236328,3104500
2025-09-19 00:00:00+00:00,27.65999984741211,27.709999084472656,27.200000762939453,27.479999542236328,8297500
2025-09-22 00:00:00+00:00,27.219999313354492,27.31999969482422,26.770000457763672,26.8700008392334,3236200
2025-09-23 00:00:00+00:00,27.110000610351562,27.229999542236328,26.81999969482422,27.030000686645508,3220900
2025-09-24 00:00:00+00:00,26.8799991607666,27.729999542236328,26.8700008392334,27.639999389648438,2566400
2025-09-25 00:00:00+00:00,27.649999618530273,27.719999313354492,26.729999542236328,26.739999771118164,3458800
2025-09-26 00:00:00+00:00,27.0,27.229999542236328,26.709999084472656,27.100000381469727,2425000
