"('date', '')","('open', 'AMBP')","('high', 'AMBP')","('low', 'AMBP')","('close', 'AMBP')","('volume', 'AMBP')"
2024-05-06 00:00:00+00:00,3.3651588474236425,3.4072234934797163,3.3399201801374567,3.356745958328247,1282500
2024-05-07 00:00:00+00:00,3.3399198558230387,3.3735716095160493,3.3062683027091064,3.3315069675445557,844800
2024-05-08 00:00:00+00:00,3.314681349958783,3.4072233260394627,3.2978555725948575,3.390397548675537,1169700
2024-05-09 00:00:00+00:00,3.3819843713135227,3.4072232372810247,3.3735716834297986,3.3988101482391357,992800
2024-05-10 00:00:00+00:00,3.407223302880031,3.4198425355276565,3.3483328819274902,3.3483328819274902,930400
2024-05-13 00:00:00+00:00,3.3735718727111816,3.398810338936576,3.3567458942624286,3.3735718727111816,928400
2024-05-14 00:00:00+00:00,3.398810236778412,3.4240491034033886,3.3483329046866346,3.390397548675537,740200
2024-05-15 00:00:00+00:00,3.3988102497026875,3.3988102497026875,3.3483329174189658,3.3819844722747803,731200
2024-05-16 00:00:00+00:00,3.390397583944908,3.4745264716397064,3.356745828287899,3.424049139022827,1314400
2024-05-17 00:00:00+00:00,3.3735716709135173,3.440874778366268,3.360952037397504,3.4072232246398926,888100
2024-05-20 00:00:00+00:00,3.407223361483868,3.4324618272132175,3.381984494596338,3.424049139022827,602700
2024-05-21 00:00:00+00:00,3.407223361483868,3.461906837616852,3.407223361483868,3.424049139022827,656500
2024-05-22 00:00:00+00:00,3.4156361819960135,3.4156361819960135,3.348333069232852,3.356745958328247,731900
2024-05-23 00:00:00+00:00,3.3735717923064423,3.3735717923064423,3.2137265051962025,3.255790948867798,2381000
2024-05-24 00:00:00+00:00,3.289442862582029,3.323094419137696,3.2642041951652785,3.3146815299987793,638400
2024-05-28 00:00:00+00:00,3.3315072739651193,3.3483330520696626,3.2642041615469464,3.2810299396514893,763600
2024-05-29 00:00:00+00:00,3.272616890950783,3.281029779592648,3.1884878039530484,3.222139358520508,1609700
2024-05-30 00:00:00+00:00,3.2557910213679424,3.289442777633667,3.247378132446285,3.289442777633667,561800
2024-05-31 00:00:00+00:00,3.2978557009527387,3.331507256990363,3.2389652773077997,3.323094367980957,938400
2024-06-03 00:00:00+00:00,3.3483330053275995,3.381984561066917,3.3062685606534523,3.3735718727111816,897300
2024-06-04 00:00:00+00:00,3.373571771311611,3.390397548675537,3.323094238640746,3.390397548675537,436300
2024-06-05 00:00:00+00:00,3.4072233260394627,3.4072233260394627,3.3483329046866346,3.390397548675537,1329400
2024-06-06 00:00:00+00:00,3.3735716095160493,3.3988100737724203,3.3315069675445557,3.3315069675445557,897300
2024-06-07 00:00:00+00:00,3.3315072739651193,3.3567459411219343,3.2642041615469464,3.2810299396514893,736500
2024-06-10 00:00:00+00:00,3.2726171858346627,3.3230945222341846,3.2515848620453096,3.297855854034424,927300
2024-06-11 00:00:00+00:00,3.2894428800364257,3.2894428800364257,3.238965344355983,3.2726171016693115,1408500
2024-06-12 00:00:00+00:00,3.315791308500053,3.3848704356304085,3.2812518478705877,3.289886713027954,1497700
2024-06-13 00:00:00+00:00,3.298521638222213,3.298521638222213,3.1949032544478424,3.2121729850769043,1231200
2024-06-14 00:00:00+00:00,3.2121729850769043,3.2208078503914352,3.143094062560657,3.2121729850769043,988700
2024-06-17 00:00:00+00:00,3.2294428377083175,3.2294428377083175,3.1603639125823975,3.1603639125823975,869000
2024-06-18 00:00:00+00:00,3.160363699184795,3.2035380244732305,3.0740148427365024,3.0826497077941895,1268400
2024-06-20 00:00:00+00:00,3.0999193168994146,3.121506581636651,3.048110128575744,3.0653798580169678,1002100
2024-06-21 00:00:00+00:00,3.0653800366504163,3.1085543627694365,3.0135708453075916,3.039475440979004,1409700
2024-06-24 00:00:00+00:00,3.0567451126211282,3.125824033082625,3.0567451126211282,3.0826497077941895,1326800
2024-06-25 00:00:00+00:00,3.0912846320742653,3.1085543625204908,2.991983579072758,3.0049359798431396,1037100
2024-06-26 00:00:00+00:00,2.987666131670332,3.0394753209675076,2.9444918072560187,3.0222055912017822,1268900
2024-06-27 00:00:00+00:00,3.0308403945757343,3.082649582821477,2.9660788063328494,2.9963009357452393,1241100
2024-06-28 00:00:00+00:00,3.004935979344857,3.0178881742416652,2.8926825255915816,2.935857057571411,18917900
2024-07-01 00:00:00+00:00,2.9876664606434997,3.0006186564582564,2.8926827306018956,2.901317596435547,1621600
2024-07-02 00:00:00+00:00,2.90131729874861,2.909952163696289,2.8322383791671775,2.909952163696289,1912100
2024-07-03 00:00:00+00:00,2.9099520430987136,2.935856842739594,2.8926823139190674,2.8926823139190674,671000
2024-07-05 00:00:00+00:00,2.8667779299265392,2.979031383679815,2.849508199483178,2.935857057571411,3102400
2024-07-08 00:00:00+00:00,2.953126788262465,2.99630111437449,2.9099522562790145,2.9703965187072754,2011200
2024-07-09 00:00:00+00:00,2.9790315040604622,2.9790315040604622,2.9272223106368034,2.953126907348633,1437100
2024-07-10 00:00:00+00:00,2.9703962216092687,2.9963008146855152,2.953126492891771,2.9790310859680176,1236300
2024-07-11 00:00:00+00:00,3.02220565239038,3.1560461637202404,3.02220565239038,3.0826497077941895,2072700
2024-07-12 00:00:00+00:00,3.1085542183677926,3.1689984779980307,3.048110164608971,3.1344590187072754,1969600
2024-07-15 00:00:00+00:00,3.151728869007364,3.20353805992686,3.1215067380352792,3.1862683296203613,1673000
2024-07-16 00:00:00+00:00,3.151728698632994,3.2942040688954664,3.1430938339465233,3.2812516689300537,2100000
2024-07-17 00:00:00+00:00,3.1430940300227226,3.229442682274133,3.0653800371250273,3.1085543632507324,2937600
2024-07-18 00:00:00+00:00,3.082649767339348,3.173315955132102,3.074014902114868,3.074014902114868,2052400
2024-07-19 00:00:00+00:00,3.082649645381821,3.0912845102646838,3.0222055912017822,3.0222055912017822,1943100
2024-07-22 00:00:00+00:00,3.0308407501423034,3.134459344661337,3.0308407501423034,3.117189407348633,1719800
2024-07-23 00:00:00+00:00,3.1258239498331415,3.177633344670856,3.1258239498331415,3.1689984798431396,2351900
2024-07-24 00:00:00+00:00,3.1776333482527206,3.2467122669523176,3.160363618577821,3.238077402114868,2149800
2024-07-25 00:00:00+00:00,3.298521762834238,3.3373787611532864,3.1301417799040894,3.1603639125823975,2844000
2024-07-26 00:00:00+00:00,3.2208078506419993,3.2294427159572017,3.0740149344121264,3.143094062805176,1657300
2024-07-29 00:00:00+00:00,3.134459197489973,3.160363793435581,3.108554395672937,3.143094062805176,1583400
2024-07-30 00:00:00+00:00,3.160363613175342,3.164680942650978,3.1085542183677926,3.1344590187072754,1436700
2024-07-31 00:00:00+00:00,3.1430938268545123,3.2380773381913706,3.1430938268545123,3.177633285522461,1213900
2024-08-01 00:00:00+00:00,3.1689986252074913,3.1776334904312953,3.0006184445361725,3.039475440979004,2808000
2024-08-02 00:00:00+00:00,2.996301234051793,3.0049360996190893,2.918587443946129,2.987666368484497,1686000
2024-08-05 00:00:00+00:00,2.8926827306018956,2.922904863955395,2.8581432672672906,2.901317596435547,1035300
2024-08-06 00:00:00+00:00,2.9185871135599477,2.935856842739594,2.8840474493292443,2.8926823139190674,1070100
2024-08-07 00:00:00+00:00,2.9185875339742897,2.9531269973088947,2.8840478647682444,2.901317596435547,1848000
2024-08-08 00:00:00+00:00,2.909951916724589,2.9358567152404693,2.8322381387911553,2.8408730030059814,834600
2024-08-09 00:00:00+00:00,2.832238617286985,2.8495083486342914,2.7502072904515593,2.771794557571411,1514600
2024-08-12 00:00:00+00:00,2.789064288918718,2.8063340202660245,2.7286202292031443,2.771794557571411,1134400
2024-08-13 00:00:00+00:00,2.7976986819318514,2.849507867220807,2.7717940892873734,2.8408730030059814,916300
2024-08-14 00:00:00+00:00,2.858143031105758,2.875412761346104,2.8106513758805187,2.8322384357452393,680500
2024-08-15 00:00:00+00:00,2.866778133100942,2.935857265641592,2.853825937286185,2.901317596435547,819500
2024-08-16 00:00:00+00:00,2.8754129124713237,2.9531269085087763,2.8581431813233196,2.9185874462127686,845500
2024-08-19 00:00:00+00:00,2.918587151104862,2.9833485334259247,2.9056347511178013,2.961761474609375,816900
2024-08-20 00:00:00+00:00,2.9617617729192425,2.9790315040604622,2.9185874450661937,2.953126907348633,485200
2024-08-21 00:00:00+00:00,2.9703965189506896,3.0049359798431396,2.948809252957195,3.0049359798431396,320200
2024-08-22 00:00:00+00:00,3.004935679044264,3.013570543403013,2.9747135508529405,2.9790310859680176,473500
2024-08-23 00:00:00+00:00,2.979031093202011,3.0783321365044585,2.979031093202011,3.048110008239746,957700
2024-08-26 00:00:00+00:00,3.074014902114868,3.0956021681117813,3.043792976764901,3.074014902114868,501600
2024-08-27 00:00:00+00:00,3.082649886334291,3.112872018722304,3.048110424103095,3.09128475189209,458800
2024-08-28 00:00:00+00:00,3.048110164608971,3.151728748352653,3.048110164608971,3.1344590187072754,1231000
2024-08-29 00:00:00+00:00,3.160363699184795,3.1776334293001693,3.0653799776788153,3.0826497077941895,745900
2024-08-30 00:00:00+00:00,3.09128475189209,3.1171893485654865,3.0696976909333094,3.09128475189209,747900
2024-09-03 00:00:00+00:00,3.048110008239746,3.091284330138331,3.026522950226157,3.048110008239746,1620200
2024-09-04 00:00:00+00:00,3.048110128575744,3.121506581636651,3.0308403991345205,3.0653798580169678,1502000
2024-09-05 00:00:00+00:00,3.0826497077941895,3.1085543029672507,3.048110247563441,3.0826497077941895,1606300
2024-09-06 00:00:00+00:00,3.091284330138331,3.1085540588977647,3.0351578146058737,3.048110008239746,834700
2024-09-09 00:00:00+00:00,3.09128475189209,3.099919617449889,3.056745289660894,3.09128475189209,1876300
2024-09-10 00:00:00+00:00,3.0740148427365024,3.0956021083164313,3.030840517448067,3.0826497077941895,1685300
2024-09-11 00:00:00+00:00,3.0653799172250413,3.0653799172250413,2.9876661332384873,3.0567450523376465,1030700
2024-09-12 00:00:00+00:00,3.056745403164621,3.078959995181205,2.985658157885768,3.003430128097534,1066200
2024-09-13 00:00:00+00:00,3.021201705169864,3.2078051567077637,3.021201705169864,3.2078051567077637,1380700
2024-09-16 00:00:00+00:00,3.2078051109708805,3.261120593934738,3.1900333539349464,3.2433488368988037,1455000
2024-09-17 00:00:00+00:00,3.243348873247679,3.3322076594232084,3.198919268303857,3.2255771160125732,1907600
2024-09-18 00:00:00+00:00,3.278892610987361,3.278892610987361,3.203362531667066,3.2344632148742676,1626600
2024-09-19 00:00:00+00:00,3.287778396057998,3.336650836310878,3.2566777137414253,3.2788925170898438,1225100
2024-09-20 00:00:00+00:00,3.2522349844375134,3.2788926221965005,3.198919497063467,3.216691255569458,1538200
2024-09-23 00:00:00+00:00,3.2166909538316486,3.270006436204501,3.1678187284526085,3.261120557785034,1001900
2024-09-24 00:00:00+00:00,3.261120704325396,3.318878810719297,3.261120704325396,3.3055500984191895,1070600
2024-09-25 00:00:00+00:00,3.287778377532959,3.309992968900143,3.2700066196967863,3.287778377532959,793800
2024-09-26 00:00:00+00:00,3.3144359772379484,3.3499794925129835,3.296664219600431,3.3055500984191895,819400
2024-09-27 00:00:00+00:00,3.32332181930542,3.37663709162838,3.3011070165761565,3.32332181930542,1159400
2024-09-30 00:00:00+00:00,3.3233217649096147,3.354422445850319,3.287778250609414,3.3499794006347656,1164900
2024-10-01 00:00:00+00:00,3.3144358506447924,3.381080045168074,3.3011069269977145,3.367751121520996,923200
2024-10-02 00:00:00+00:00,3.3766371477906727,3.3766371477906727,3.2744494348773205,3.296664237976074,770200
2024-10-03 00:00:00+00:00,3.287778193043434,3.287778193043434,3.2255770441071676,3.261120557785034,842400
2024-10-04 00:00:00+00:00,3.278892173114127,3.363308120383878,3.278892173114127,3.332207441329956,1231900
2024-10-07 00:00:00+00:00,3.341093651041478,3.3499795299595645,3.252234861860613,3.287778377532959,851300
2024-10-08 00:00:00+00:00,3.2788922965987672,3.3144358100812386,3.235351429025924,3.2700064182281494,1012300
2024-10-09 00:00:00+00:00,3.2522345735316045,3.341093354834635,3.24779152853843,3.3144357204437256,864700
2024-10-10 00:00:00+00:00,3.2788922079225133,3.349979232964938,3.2700063297922104,3.3144357204437256,847600
2024-10-11 00:00:00+00:00,3.332207476704332,3.349979232964938,3.3055498423134226,3.3144357204437256,836000
2024-10-14 00:00:00+00:00,3.3144357803834645,3.403294563293457,3.2877781455104667,3.403294563293457,920300
2024-10-15 00:00:00+00:00,3.4921535907684293,3.6254417663818495,3.4566100772715176,3.5188112258911133,2916000
2024-10-16 00:00:00+00:00,3.554354721321413,3.625441747953905,3.4566100597017364,3.5276970863342285,1763900
2024-10-17 00:00:00+00:00,3.625441918225978,3.696528948197135,3.5987844938428544,3.6787571907043457,1971600
2024-10-18 00:00:00+00:00,3.6876431021591234,3.7853879754770263,3.6432134987295037,3.767615795135498,1942900
2024-10-21 00:00:00+00:00,3.7587302825227638,3.7676159493451205,3.7054150104522705,3.7054150104522705,1142000
2024-10-22 00:00:00+00:00,3.696529083429877,3.7542874033224862,3.6787573252869312,3.7409586906433105,1279900
2024-10-23 00:00:00+00:00,3.72318696975708,3.7765022447194267,3.6965291204198363,3.72318696975708,1255600
2024-10-24 00:00:00+00:00,3.4210664401983246,3.5676835430845304,3.3499794113701173,3.474381923675537,2148400
2024-10-25 00:00:00+00:00,3.4654961483296236,3.4743820271979127,3.296664237976074,3.296664237976074,2185000
2024-10-28 00:00:00+00:00,3.3144360896004876,3.345536772448517,3.2255772984005024,3.252234935760498,2707000
2024-10-29 00:00:00+00:00,3.2255771533799926,3.3855229703488736,3.1989193053624527,3.32332181930542,4290000
2024-10-30 00:00:00+00:00,3.3410936136942246,3.4032947654255357,3.296664219600431,3.3055500984191895,2309500
2024-10-31 00:00:00+00:00,3.332207566822474,3.332207566822474,3.2522346614869133,3.2700064182281494,1233100
2024-11-01 00:00:00+00:00,3.278892610987361,3.296664369432598,3.225577335651649,3.2344632148742676,1311200
2024-11-04 00:00:00+00:00,3.243349094096886,3.296664369432598,3.2344632148742676,3.2344632148742676,885300
2024-11-05 00:00:00+00:00,3.225577243280919,3.31443603296246,3.225577243280919,3.2788925170898438,1699800
2024-11-06 00:00:00+00:00,3.3677513067713845,3.4032948226440007,3.2611207591535356,3.2788925170898438,2784800
2024-11-07 00:00:00+00:00,3.3588650754378704,3.3668624292270577,3.2700062950781557,3.332207441329956,2156500
2024-11-08 00:00:00+00:00,3.3677512129078866,3.3677512129078866,3.2433489108209796,3.32332181930542,1132200
2024-11-11 00:00:00+00:00,3.332207607603527,3.4032946354384648,3.3233217291241597,3.367751121520996,1393700
2024-11-12 00:00:00+00:00,3.367751287795737,3.3855230456319103,3.256677695391624,3.287778377532959,1350900
2024-11-13 00:00:00+00:00,3.287778377532959,3.305550135369132,3.252234861860613,3.287778377532959,1664800
2024-11-14 00:00:00+00:00,3.296664331360491,3.3144360896004876,3.252234935760498,3.252234935760498,982100
2024-11-15 00:00:00+00:00,3.270006742943505,3.270006742943505,3.198919497063467,3.216691255569458,861700
2024-11-18 00:00:00+00:00,3.216691035352426,3.2433488831424695,3.1722616421291163,3.2078051567077637,1176600
2024-11-19 00:00:00+00:00,3.1989192962646484,3.2211340989307327,3.1722616601789833,3.1989192962646484,776300
2024-11-20 00:00:00+00:00,3.1811475110687515,3.238905828010874,3.1767046776880035,3.2255771160125732,695300
2024-11-21 00:00:00+00:00,3.2078052374371233,3.296664237976074,3.181147600832257,3.296664237976074,1329900
2024-11-22 00:00:00+00:00,3.2877780860528167,3.341093354834635,3.2877780860528167,3.3144357204437256,1247200
2024-11-25 00:00:00+00:00,3.332207753449229,3.367751268922384,3.296664237976074,3.296664237976074,875700
2024-11-26 00:00:00+00:00,3.287778377532959,3.305550135369132,3.252234861860613,3.287778377532959,1619400
2024-11-27 00:00:00+00:00,3.296664275026152,3.332207790898768,3.2700066381216897,3.2788925170898438,960700
2024-11-29 00:00:00+00:00,3.296664053340003,3.3055499317106207,3.2522346614869133,3.2700064182281494,472900
2024-12-02 00:00:00+00:00,3.2966641291844643,3.367751157784866,3.274449326818811,3.3499794006347656,1043000
2024-12-03 00:00:00+00:00,3.3499794925129835,3.367751250150501,3.296664219600431,3.3055500984191895,1271300
2024-12-04 00:00:00+00:00,3.332207753449229,3.332207753449229,3.278892480239497,3.296664237976074,960900
2024-12-05 00:00:00+00:00,3.2966640850572655,3.314928352847912,3.1596837095623007,3.177947759628296,1373400
2024-12-06 00:00:00+00:00,3.177947867421132,3.2327400194776135,3.1322877407073975,3.1322877407073975,888400
2024-12-09 00:00:00+00:00,3.1688156068707247,3.2007778020602506,3.142332670025077,3.1505515575408936,1053100
2024-12-10 00:00:00+00:00,3.1505515634290036,3.1962116868389168,3.123155489383056,3.1688156127929688,941400
2024-12-11 00:00:00+00:00,3.104891584216506,3.1505517097469675,2.913118839263916,2.913118839263916,2928900
2024-12-12 00:00:00+00:00,2.922250753414029,2.9587788524514496,2.8857226543766084,2.9405148029327393,1513100
2024-12-13 00:00:00+00:00,2.949646944759577,2.949646944759577,2.881156647483804,2.931382894515991,1214800
2024-12-16 00:00:00+00:00,2.9222506186075177,2.9222506186075177,2.8857225212551767,2.8948545455932617,1017600
2024-12-17 00:00:00+00:00,2.885722753833859,2.890288657508579,2.8263644819899283,2.8765907287597656,1598600
2024-12-18 00:00:00+00:00,2.9039866282717584,2.9039866282717584,2.753308114803939,2.7761380672454834,1595300
2024-12-19 00:00:00+00:00,2.794402233542923,2.8172324046670703,2.7213460343050895,2.7670061588287354,2519600
2024-12-20 00:00:00+00:00,2.7487422343112318,2.8400624875210436,2.7396102089902508,2.7944023609161377,1959800
2024-12-23 00:00:00+00:00,2.7852703355951567,2.8309304622000626,2.7578742596322128,2.7944023609161377,1120400
2024-12-24 00:00:00+00:00,2.7852703262833396,2.7944023515737904,2.74417632133864,2.7578742504119873,520100
2024-12-26 00:00:00+00:00,2.7487419748663746,2.7578739993254135,2.70308185257118,2.721345901489258,853100
2024-12-27 00:00:00+00:00,2.7030820986692836,2.7944023515737904,2.693950073378833,2.7578742504119873,1540900
2024-12-30 00:00:00+00:00,2.7852700661759457,2.7852700661759457,2.684817797361902,2.7030818462371826,1562000
2024-12-31 00:00:00+00:00,2.703081979143423,2.7670061533499553,2.703081979143423,2.74874210357666,816300
2025-01-02 00:00:00+00:00,2.7761381670207834,2.8035342415700435,2.7122139930725098,2.7122139930725098,767900
