"('date', '')","('open', 'AD')","('high', 'AD')","('low', 'AD')","('close', 'AD')","('volume', 'AD')"
2025-01-27 00:00:00+00:00,44.08763106594216,44.57578681737357,43.57855245355703,43.794734954833984,124700
2025-01-28 00:00:00+00:00,43.54368217059436,44.59670994995136,43.411183131577296,44.42934036254883,84300
2025-01-29 00:00:00+00:00,44.82684009085,45.62881481835125,43.64828844754102,44.492103576660156,170500
2025-01-30 00:00:00+00:00,44.415392017682215,44.63157717732463,44.02486741994018,44.29684066772461,81100
2025-01-31 00:00:00+00:00,44.35960431609661,44.74315906400604,43.69710380454771,43.794734954833984,121100
2025-02-03 00:00:00+00:00,43.264734438870086,43.92723492434337,43.034601599182324,43.550655364990234,79500
2025-02-04 00:00:00+00:00,43.28565613637996,43.99697221968566,43.20197267371144,43.57855224609375,74900
2025-02-05 00:00:00+00:00,44.017891340342466,45.001180648383524,44.017891340342466,44.994205474853516,97300
2025-02-06 00:00:00+00:00,45.259210799387894,45.998419610224374,44.92447162211362,45.94960403442383,95700
2025-02-07 00:00:00+00:00,46.01236966529786,46.60513174496346,45.538158937465646,46.3261833190918,96800
2025-02-10 00:00:00+00:00,46.54236270592738,46.54236270592738,45.33591842651367,45.33591842651367,73000
2025-02-11 00:00:00+00:00,45.287105350825435,45.9147326509932,45.04302215576172,45.04302215576172,115700
2025-02-12 00:00:00+00:00,44.66644734324869,46.17276029344356,44.63855196929157,45.81013107299805,144300
2025-02-13 00:00:00+00:00,46.005393275721026,46.256446320321025,45.57302296102135,45.9356575012207,59600
2025-02-14 00:00:00+00:00,45.817098840817295,47.2257858987958,45.817098840817295,47.12815475463867,86300
2025-02-18 00:00:00+00:00,47.42104831938683,48.257888220353145,46.91894225060771,47.46986389160156,164900
2025-02-19 00:00:00+00:00,47.218813016410195,47.69999890774334,46.619075775777134,46.633026123046875,131800
2025-02-20 00:00:00+00:00,46.27736666091106,47.09328639808525,46.03328878917073,46.75855255126953,131600
2025-02-21 00:00:00+00:00,47.42104929251417,47.91618019813796,43.64131399347164,45.6218376159668,306700
2025-02-24 00:00:00+00:00,46.49354908940866,46.528419636961864,44.75012812171973,45.32894515991211,214900
2025-02-25 00:00:00+00:00,45.67065559857837,46.277368029560854,44.778024886672235,45.48236846923828,161400
2025-02-26 00:00:00+00:00,45.50328697511972,45.99841788841982,44.93144511407609,45.70552444458008,192800
2025-02-27 00:00:00+00:00,45.51026051594905,45.78223374982836,45.098810418222435,45.33591842651367,80100
2025-02-28 00:00:00+00:00,45.294075824945004,45.82407730305092,45.17552447288803,45.733421325683594,112800
2025-03-03 00:00:00+00:00,46.1239455260134,46.92592024968981,45.13368367545579,45.75434112548828,147600
2025-03-04 00:00:00+00:00,45.32894361834046,45.32894361834046,44.22012781418955,44.28986358642578,211200
2025-03-05 00:00:00+00:00,44.28986388665161,45.23131277971764,44.157364854404925,44.938419342041016,102600
2025-03-06 00:00:00+00:00,44.533946999305115,45.15460445732576,44.40144529911013,45.001182556152344,101500
2025-03-07 00:00:00+00:00,44.63157559137481,45.61486754496153,44.53394444540855,45.39170455932617,86300
2025-03-10 00:00:00+00:00,44.93144595902813,45.070917510003625,42.70684173387753,43.09736633300781,323600
2025-03-11 00:00:00+00:00,42.81841953815698,45.36381518581221,42.36512902767068,45.008155822753906,240400
2025-03-12 00:00:00+00:00,45.38473721037807,45.447497813176845,44.36657731423624,45.126708984375,207900
2025-03-13 00:00:00+00:00,44.764076901160664,45.48934063677805,44.08762873810895,44.35262680053711,127900
2025-03-14 00:00:00+00:00,44.48513133589832,45.60091972337252,44.48513133589832,45.59394454956055,109300
2025-03-17 00:00:00+00:00,45.280130004350575,46.0960497478543,45.259209803824625,45.77526092529297,109500
2025-03-18 00:00:00+00:00,45.93565920467064,46.04026021005081,45.53815942272976,45.698551177978516,79900
2025-03-19 00:00:00+00:00,45.782234101938364,46.09604773713623,45.538156238951316,45.90776062011719,192900
2025-03-20 00:00:00+00:00,45.44749510968103,46.716705322265625,45.44749510968103,46.716705322265625,158400
2025-03-21 00:00:00+00:00,46.62604899302976,47.309467006611435,46.479602275833685,47.21881103515625,228400
2025-03-24 00:00:00+00:00,47.34433969555977,48.055658434703496,47.34433969555977,47.90920639038086,176400
2025-03-25 00:00:00+00:00,47.839470332556644,48.81578713944526,47.734864010300974,48.28578567504883,256400
2025-03-26 00:00:00+00:00,48.27183994232725,48.65538935765711,48.09749784795045,48.22999954223633,131400
2025-03-27 00:00:00+00:00,47.67210490395835,49.0180261472516,47.49078762773007,48.78091812133789,207300
2025-03-28 00:00:00+00:00,48.81578785267524,49.15749687790435,48.19513040418826,48.36947250366211,289400
2025-03-31 00:00:00+00:00,47.8324963508488,48.550790277303875,47.56749827229654,48.223026275634766,169200
2025-04-01 00:00:00+00:00,47.86736433811429,49.36670739292015,47.86736433811429,48.613548278808594,162300
2025-04-02 00:00:00+00:00,48.06960180322749,48.927367236604276,48.06960180322749,48.613548278808594,197600
2025-04-03 00:00:00+00:00,47.560520301565745,48.80184045883397,47.414073583570264,47.91617965698242,277100
2025-04-04 00:00:00+00:00,46.96776010155054,47.14210219941858,44.352628633529925,44.96631622314453,341700
2025-04-07 00:00:00+00:00,43.45302407104157,46.17973428999199,42.98578588004153,44.268943786621094,363800
2025-04-08 00:00:00+00:00,45.34289031080509,45.81013117500416,43.341446439536355,43.662235260009766,257900
2025-04-09 00:00:00+00:00,43.71105169931381,46.38197395889577,42.3721029826391,45.984474182128906,300600
2025-04-10 00:00:00+00:00,45.545126324234566,46.151838718611245,44.3874976022323,45.04999542236328,284900
2025-04-11 00:00:00+00:00,45.15460259920558,46.02631307409372,44.2131563504261,45.942626953125,340200
2025-04-14 00:00:00+00:00,46.263417609915955,47.42802689427688,46.0123698780194,47.02355194091797,162700
2025-04-15 00:00:00+00:00,47.35131423773864,47.72789380276349,46.61907530788502,47.246707916259766,123600
2025-04-16 00:00:00+00:00,47.0584193409442,47.46986412009188,45.97052107985352,46.62604904174805,237600
2025-04-17 00:00:00+00:00,46.612099679378375,48.13236295127094,46.612099679378375,47.87434005737305,250500
2025-04-21 00:00:00+00:00,47.93709941711832,47.93709941711832,46.082102352351185,46.39591598510742,204600
2025-04-22 00:00:00+00:00,46.96775973230483,47.14210182880225,45.92170715332031,45.92170715332031,225100
2025-04-23 00:00:00+00:00,46.40289275934878,47.05144556718565,45.56604750896331,46.29828643798828,242900
2025-04-24 00:00:00+00:00,46.584211961559056,47.99289381011126,46.423814886083434,47.2397346496582,142300
2025-04-25 00:00:00+00:00,46.863151860172934,47.246706587979496,46.10302289842695,46.96775817871094,191200
2025-04-28 00:00:00+00:00,46.96776100744473,47.755790710126554,46.53539600151181,47.74184036254883,257200
2025-04-29 00:00:00+00:00,47.421051426051235,47.776710801486246,47.14210300062178,47.38618087768555,189300
2025-04-30 00:00:00+00:00,47.34434048849175,47.90920719277334,46.52144555953283,47.881317138671875,179100
2025-05-01 00:00:00+00:00,47.68604902127413,48.299736615107136,47.476841694693576,48.01381301879883,223600
2025-05-02 00:00:00+00:00,45.46841736777664,47.19091816008496,42.2396036042241,43.98302459716797,672200
2025-05-05 00:00:00+00:00,43.47394382703785,43.82262800830692,40.66355017728887,40.67749786376953,513400
2025-05-06 00:00:00+00:00,40.579865009726625,44.24802417241018,40.579865009726625,43.996971130371094,498300
2025-05-07 00:00:00+00:00,44.16434163066918,44.56184140208478,43.697103423764425,44.29684066772461,240800
2025-05-08 00:00:00+00:00,44.45723587354166,44.47815607443765,43.54368230417598,43.7738151550293,193800
2025-05-09 00:00:00+00:00,43.843547688494354,44.26197029720975,43.50881119767153,44.031837463378906,232600
2025-05-12 00:00:00+00:00,44.56881504266593,44.701314083072305,41.66776255918143,41.91881561279297,390600
2025-05-13 00:00:00+00:00,41.946708059266705,42.22565380805596,41.20749663748927,41.73749542236328,222100
2025-05-14 00:00:00+00:00,41.45855168028325,42.36513006316532,41.45855168028325,42.086181640625,160900
2025-05-15 00:00:00+00:00,42.35815566831471,42.78354813643276,42.239601662913564,42.56039047241211,137200
2025-05-16 00:00:00+00:00,42.44184099857533,43.188024969341335,42.41394562428051,43.09736633300781,168600
2025-05-19 00:00:00+00:00,42.957890539388785,43.26473432483034,42.33026060237046,42.66499710083008,144700
2025-05-20 00:00:00+00:00,42.64407681008561,43.334470005358746,42.609206263451256,42.790523529052734,195700
2025-05-21 00:00:00+00:00,42.50460185556148,43.45999575898066,42.01644347402095,42.239601135253906,228300
2025-05-22 00:00:00+00:00,42.35815651127059,43.104340463985956,42.134996182559696,42.455787658691406,158000
2025-05-23 00:00:00+00:00,42.45578641634765,42.59526062011719,41.83512900283483,42.59526062011719,112900
2025-05-27 00:00:00+00:00,42.79749730799486,44.46420733284131,42.79749730799486,44.12947082519531,178800
2025-05-28 00:00:00+00:00,44.031838399911976,44.12946954594739,43.48789192328658,43.80170822143555,183100
2025-05-29 00:00:00+00:00,43.718023731149536,43.78078699311854,43.02065533604922,43.16012954711914,134100
2025-05-30 00:00:00+00:00,43.09039297301757,43.571576199028186,42.87420781685376,43.215919494628906,147900
2025-06-02 00:00:00+00:00,43.16710236807235,44.415389705477025,43.11828679589587,43.780784606933594,1725600
2025-06-03 00:00:00+00:00,43.850525091845434,44.157366225642164,43.480918036312666,43.59947204589844,201900
2025-06-04 00:00:00+00:00,43.48091830405303,43.48091830405303,42.539472036203975,42.75565719604492,106700
2025-06-05 00:00:00+00:00,42.44881387194253,43.6064453125,42.44881387194253,43.6064453125,110100
2025-06-06 00:00:00+00:00,43.78078726761461,43.89236610512027,43.1531573042388,43.794734954833984,96800
2025-06-09 00:00:00+00:00,43.93421007139813,44.394473118117084,41.87697271854469,43.62736892700195,193500
2025-06-10 00:00:00+00:00,43.397235275855856,43.780787364363555,42.90210434959594,43.66920852661133,135000
2025-06-11 00:00:00+00:00,43.79473543488867,43.79473543488867,42.67197187379064,42.699867248535156,129000
2025-06-12 00:00:00+00:00,42.79749724346127,42.87420819181122,42.37907727459702,42.71381378173828,104500
2025-06-13 00:00:00+00:00,42.581315157585884,42.581315157585884,41.61894602758905,41.68170928955078,121800
2025-06-16 00:00:00+00:00,42.03039098479784,42.56038976294976,41.869996582722266,42.49065399169922,153000
2025-06-17 00:00:00+00:00,42.49065565766382,42.63710237918131,41.73749652943232,41.786312103271484,130300
2025-06-18 00:00:00+00:00,42.079207620623556,42.58131369911964,41.80025920807035,42.072235107421875,141600
2025-06-20 00:00:00+00:00,41.98157581042534,42.62315342480317,41.786310860626244,41.925785064697266,236800
2025-06-23 00:00:00+00:00,41.7165753448689,42.671969259210655,41.33999578963959,42.62315368652344,247400
2025-06-24 00:00:00+00:00,42.80447355369501,44.694338637389144,42.68591954121089,44.178287506103516,224400
2025-06-25 00:00:00+00:00,44.07368326617698,44.07368326617698,43.188025081878365,43.453025817871094,126400
2025-06-26 00:00:00+00:00,43.66920666547538,43.66920666547538,43.16710324711415,43.61341857910156,101500
2025-06-27 00:00:00+00:00,43.606443405649074,44.28986409028596,43.15315556045839,43.61341857910156,188900
2025-06-30 00:00:00+00:00,43.92026086200118,44.73618326124126,43.536708779734155,44.61065673828125,243600
2025-07-01 00:00:00+00:00,44.76408004760742,45.161579829438935,44.46420875752033,44.76408004760742,149600
2025-07-02 00:00:00+00:00,44.58276155466264,44.91750072415198,44.13644620900924,44.35960388183594,154500
2025-07-03 00:00:00+00:00,44.2619717492439,44.701311911471464,44.2619717492439,44.652496337890625,65500
2025-07-07 00:00:00+00:00,44.36657608906126,44.62460430793893,43.899340546132855,44.25499725341797,83600
2025-07-08 00:00:00+00:00,44.30381424444095,44.973287279708344,44.12249962831621,44.87565612792969,183700
2025-07-09 00:00:00+00:00,45.14762706683792,48.45315699210063,44.50604943933909,47.98591613769531,538200
2025-07-10 00:00:00+00:00,47.637230674815356,47.80460291094042,46.298284708804786,47.12815475463867,241400
2025-07-11 00:00:00+00:00,48.12539315816579,49.16447054954425,46.73762625799422,48.80881118774414,512500
2025-07-14 00:00:00+00:00,48.801843437513746,49.31091939487987,47.98591835816882,48.564735412597656,352800
2025-07-15 00:00:00+00:00,48.33460063545494,49.19236608245838,48.08354759342947,48.10447311401367,295000
2025-07-16 00:00:00+00:00,48.09052366199574,48.63447015634176,47.783679867031886,47.90920639038086,225400
2025-07-17 00:00:00+00:00,47.8185493103957,48.264864645217514,47.50473566952047,47.87434005737305,256600
2025-07-18 00:00:00+00:00,48.11841761456789,48.27881468096909,47.39315387003343,47.76973342895508,287100
2025-07-21 00:00:00+00:00,48.06960399000929,49.122631762986344,47.29552464092996,48.711181640625,327300
2025-07-22 00:00:00+00:00,49.16447266823767,49.352759797011494,48.48104928870941,48.57868576049805,207100
2025-07-23 00:00:00+00:00,48.0974964306585,49.213284737691296,47.91617916810994,49.1505241394043,210500
2025-07-24 00:00:00+00:00,49.42946898237513,49.96644561579435,48.808811548266114,49.861839294433594,246400
2025-07-25 00:00:00+00:00,52.999996491758104,53.6276290932602,51.075258287317844,51.563419342041016,1143500
2025-07-28 00:00:00+00:00,51.35420885719698,51.57039135992908,49.122632092062965,49.75025939941406,546000
2025-07-29 00:00:00+00:00,49.71539327689334,50.349995746606275,49.17144678271122,49.945526123046875,422200
2025-07-30 00:00:00+00:00,50.210522006938064,50.49644558887234,49.840917626777845,50.301177978515625,329900
2025-07-31 00:00:00+00:00,49.722368880819296,50.97065363057838,49.722368880819296,50.85907745361328,439000
2025-08-01 00:00:00+00:00,50.329075304762824,51.326312312813556,49.00407430294388,51.25657653808594,396000
2025-08-04 00:00:00+00:00,51.242630775885786,51.54946924438314,50.27328383523969,50.7196044921875,598700
2025-08-05 00:00:00+00:00,50.363943630504345,51.06131198801231,48.62052273673446,50.677757263183594,894500
2025-08-06 00:00:00+00:00,50.5034160409496,51.79354646039118,50.5034160409496,51.5843391418457,445200
2025-08-07 00:00:00+00:00,51.41697453698931,52.10039259036033,50.75447136386587,52.023681640625,567100
2025-08-08 00:00:00+00:00,52.19802201335453,52.860525164552506,51.36118208820797,51.77960205078125,508300
2025-08-11 00:00:00+00:00,52.99999831580699,55.21065486337558,51.9539457174687,53.704341888427734,1000400
2025-08-12 00:00:00+00:00,53.98329049338179,54.157632593690344,51.72381304262381,52.986053466796875,764400
2025-08-13 00:00:00+00:00,52.986053770014735,53.28592239708143,51.51460600935009,53.07670974731445,403500
2025-08-14 00:00:00+00:00,53.041839198537225,53.334737972308986,51.744733539186576,53.06275939941406,284500
2025-08-15 00:00:00+00:00,52.56762794788868,52.67920944545479,51.84236417520493,52.2886848449707,327600
2025-08-18 00:00:00+00:00,52.358418165989036,53.34867996821804,51.821441544999765,53.02091598510742,352900
2025-08-19 00:00:00+00:00,52.665257026270986,53.788020528994245,52.469994733710145,52.999996185302734,649400
2025-08-20 00:00:00+00:00,51.2599983215332,54.869998931884766,50.689998626708984,53.65999984741211,990600
2025-08-21 00:00:00+00:00,53.7599983215332,55.83000183105469,53.2400016784668,55.83000183105469,516300
2025-08-22 00:00:00+00:00,56.16999816894531,56.540000915527344,54.65999984741211,54.90999984741211,388400
2025-08-25 00:00:00+00:00,54.79999923706055,54.79999923706055,53.439998626708984,53.45000076293945,229700
2025-08-26 00:00:00+00:00,53.5,54.18000030517578,52.939998626708984,54.130001068115234,223600
2025-08-27 00:00:00+00:00,54.02000045776367,54.68000030517578,53.7400016784668,54.279998779296875,190500
2025-08-28 00:00:00+00:00,54.54999923706055,54.54999923706055,53.58000183105469,54.040000915527344,234300
2025-08-29 00:00:00+00:00,54.099998474121094,54.099998474121094,53.650001525878906,53.83000183105469,153800
2025-09-02 00:00:00+00:00,53.400001525878906,53.56999969482422,52.41999816894531,52.68000030517578,189600
2025-09-03 00:00:00+00:00,52.5,53.540000915527344,52.5,53.06999969482422,189900
2025-09-04 00:00:00+00:00,53.29999923706055,54.29999923706055,52.68000030517578,52.7599983215332,217400
2025-09-05 00:00:00+00:00,52.7599983215332,53.47999954223633,52.220001220703125,52.540000915527344,235400
2025-09-08 00:00:00+00:00,52.189998626708984,52.5,51.27000045776367,51.290000915527344,204900
2025-09-09 00:00:00+00:00,51.310001373291016,51.72999954223633,50.900001525878906,51.27000045776367,201100
2025-09-10 00:00:00+00:00,51.290000915527344,51.63999938964844,50.439998626708984,51.0099983215332,197300
2025-09-11 00:00:00+00:00,51.0099983215332,51.59000015258789,50.86000061035156,51.310001373291016,200900
2025-09-12 00:00:00+00:00,51.02000045776367,51.45000076293945,50.540000915527344,51.0,148200
2025-09-15 00:00:00+00:00,50.7599983215332,51.47999954223633,50.31999969482422,51.0,245600
2025-09-16 00:00:00+00:00,50.97999954223633,50.97999954223633,49.459999084472656,50.0,223400
2025-09-17 00:00:00+00:00,50.27000045776367,50.650001525878906,49.560001373291016,49.70000076293945,371100
2025-09-18 00:00:00+00:00,49.38999938964844,50.040000915527344,48.13999938964844,48.720001220703125,393800
2025-09-19 00:00:00+00:00,48.90999984741211,49.16999816894531,47.880001068115234,48.34000015258789,301000
2025-09-22 00:00:00+00:00,48.209999084472656,48.689998626708984,47.95000076293945,48.38999938964844,244800
2025-09-23 00:00:00+00:00,48.59000015258789,48.65999984741211,47.84000015258789,48.369998931884766,204400
2025-09-24 00:00:00+00:00,48.5099983215332,48.689998626708984,47.290000915527344,47.900001525878906,168100
2025-09-25 00:00:00+00:00,48.150001525878906,48.279998779296875,47.029998779296875,47.220001220703125,148600
2025-09-26 00:00:00+00:00,47.61000061035156,48.939998626708984,47.060001373291016,47.970001220703125,487600
