"('date', '')","('open', 'BMO')","('high', 'BMO')","('low', 'BMO')","('close', 'BMO')","('volume', 'BMO')"
2024-07-03 00:00:00+00:00,79.94247014949818,80.48007258508413,79.74440685173073,80.14053344726562,254900
2024-07-05 00:00:00+00:00,80.48007081437487,80.63097309688511,78.93328464090496,78.96157836914062,461300
2024-07-08 00:00:00+00:00,79.1784970124849,79.47088231020109,78.6786219882005,79.4614486694336,1210900
2024-07-09 00:00:00+00:00,79.35770336432637,79.81985103967992,78.82953459249372,79.79155731201172,1127600
2024-07-10 00:00:00+00:00,80.02735058105394,80.51779919583582,79.79155991511344,80.42347717285156,4165100
2024-07-11 00:00:00+00:00,80.87619041789387,81.67787716364239,80.56494504265616,80.8196029663086,1349800
2024-07-12 00:00:00+00:00,81.25346661876776,81.96083863135873,81.05540331873351,81.71561431884766,1319100
2024-07-15 00:00:00+00:00,81.9136699482612,82.14002695628076,81.61185820564862,81.79106140136719,434600
2024-07-16 00:00:00+00:00,82.05514419477072,82.78137621288916,81.70617145082532,82.7719497680664,676000
2024-07-17 00:00:00+00:00,82.33810034078041,82.79081437280428,81.9702674913511,82.29093933105469,673600
2024-07-18 00:00:00+00:00,82.29093247119563,82.56445047413254,81.56470047397356,81.81935119628906,646100
2024-07-19 00:00:00+00:00,81.4892528459176,82.15889745116257,81.2251684602728,82.00798797607422,575600
2024-07-22 00:00:00+00:00,82.26264922615108,82.73423056113634,81.66845213878317,82.50787353515625,942100
2024-07-23 00:00:00+00:00,82.39469121487514,82.73423035086238,81.99856462147673,82.48900604248047,849800
2024-07-24 00:00:00+00:00,82.44184271301533,82.51729024893712,81.29118324003682,81.34777069091797,480500
2024-07-25 00:00:00+00:00,81.22516499578688,82.34752358690547,80.8101711527544,82.03628540039062,517300
2024-07-26 00:00:00+00:00,82.52672996277121,82.52672996277121,81.9514001839414,82.36639404296875,5032000
2024-07-29 00:00:00+00:00,82.52673786501683,82.65878006994002,81.8005057379393,82.27208709716797,2169100
2024-07-30 00:00:00+00:00,81.21061475349195,81.31571142631442,78.82206726074219,78.82206726074219,2568900
2024-07-31 00:00:00+00:00,79.643730357285,81.15329416336911,79.38576313902992,80.57048797607422,920300
2024-08-01 00:00:00+00:00,80.87622004222435,80.87622004222435,78.44945490047962,78.95582580566406,923000
2024-08-02 00:00:00+00:00,77.99083731139999,78.14370782469989,76.5672652803141,77.13096618652344,1138900
2024-08-05 00:00:00+00:00,74.10229283048474,75.68829181631989,73.54815536885144,75.57363891601562,777200
2024-08-06 00:00:00+00:00,75.7647206733379,77.72332501860637,75.43031823139201,77.34115600585938,1572600
2024-08-07 00:00:00+00:00,78.67874346820908,78.79339635817574,76.26153486323581,76.63414764404297,741700
2024-08-08 00:00:00+00:00,77.07362931984352,77.7615319906492,77.01630652703192,77.68509674072266,1008600
2024-08-09 00:00:00+00:00,77.75198975544895,77.96218308594302,77.4080383581437,77.92396545410156,668700
2024-08-12 00:00:00+00:00,78.057714309894,78.13414956455736,77.36026265657526,77.742431640625,1380800
2024-08-13 00:00:00+00:00,78.33479735001575,79.22333726146255,78.17237787860252,79.18511962890625,454100
2024-08-14 00:00:00+00:00,79.29977196037181,79.81569906229603,79.25199809770052,79.6246109008789,537500
2024-08-15 00:00:00+00:00,80.28384758274775,81.33480689633221,80.18830715228873,80.93353271484375,638300
2024-08-16 00:00:00+00:00,81.00996560515784,81.74563491636637,80.49403854865025,81.69786834716797,420800
2024-08-19 00:00:00+00:00,82.02270399074393,82.77748573097016,81.82206691386361,82.54818725585938,2548900
2024-08-20 00:00:00+00:00,82.40487511775115,82.97812496506465,82.25200460419165,82.79660034179688,809900
2024-08-21 00:00:00+00:00,82.96856873565036,83.2074234461366,82.52907694306776,82.79660034179688,429900
2024-08-22 00:00:00+00:00,82.84437244968082,83.10233963624448,82.55775115149292,82.90169525146484,706300
2024-08-23 00:00:00+00:00,83.17877096137263,84.48769753925019,83.09278675523102,84.3443832397461,1202800
2024-08-26 00:00:00+00:00,84.79343297498869,85.19470719006569,84.61190103943416,84.81253814697266,2325600
2024-08-27 00:00:00+00:00,82.25201539731985,82.28068408932464,78.9176052423848,79.5864028930664,3541400
2024-08-28 00:00:00+00:00,79.25199612922084,79.42397182559068,77.51313399448935,78.22969818115234,1723200
2024-08-29 00:00:00+00:00,78.65963962171705,79.89213087484843,78.65963962171705,79.26155090332031,969100
2024-08-30 00:00:00+00:00,79.11824131006942,80.01633746009782,79.11824131006942,79.89213562011719,537000
2024-09-03 00:00:00+00:00,79.1182298336082,79.20422131748145,78.36344809413009,78.66918182373047,631700
2024-09-04 00:00:00+00:00,78.34434905787775,79.62460687290191,78.2965751976232,79.34754180908203,717100
2024-09-05 00:00:00+00:00,79.66282850923639,79.8634656117131,79.09913483407821,79.27111053466797,634400
2024-09-06 00:00:00+00:00,79.07046785754582,79.61505632280733,78.04816995646658,78.65963745117188,1214800
2024-09-09 00:00:00+00:00,78.92716019399637,79.6246119468437,78.84116869791205,79.31887817382812,663000
2024-09-10 00:00:00+00:00,79.30932452240653,79.37620355349212,78.0672770430826,79.19467163085938,780300
2024-09-11 00:00:00+00:00,79.08001322282963,80.73289100331108,79.00358525639737,80.5895767211914,909700
2024-09-12 00:00:00+00:00,80.73288949368798,81.45900983072066,80.30295394463552,81.33480072021484,835400
2024-09-13 00:00:00+00:00,81.76475607684988,82.86348933508373,81.40169220811435,81.74564361572266,849200
2024-09-16 00:00:00+00:00,82.24246698531609,83.14055586367101,81.93673320537793,83.00679779052734,507000
2024-09-17 00:00:00+00:00,83.17876569634795,84.19151466994228,83.17876569634795,83.79978942871094,997900
2024-09-18 00:00:00+00:00,83.80935042822001,84.03864893240126,82.81571385774389,82.99724578857422,757100
2024-09-19 00:00:00+00:00,84.28705706723268,85.11826685045573,83.77112998319713,84.84120178222656,885900
2024-09-20 00:00:00+00:00,85.05138859923983,86.05458137561696,84.65967063454035,85.90171813964844,1665400
2024-09-23 00:00:00+00:00,86.05458467961536,86.21700415196409,85.49089099701631,85.9781494140625,569600
2024-09-24 00:00:00+00:00,85.81572818902728,86.38897809042952,85.72974398398755,86.08324432373047,535700
2024-09-25 00:00:00+00:00,86.07368676222258,86.21700105767367,85.46221923828125,85.46221923828125,451100
2024-09-26 00:00:00+00:00,85.97814024717638,87.19152626833686,85.90171227904031,86.7233657836914,2371200
2024-09-27 00:00:00+00:00,87.14376230324659,87.52593134438257,86.14057677069131,86.3985366821289,420800
2024-09-30 00:00:00+00:00,86.4176343207807,86.63738386928995,85.71062639433502,86.17877960205078,455800
2024-10-01 00:00:00+00:00,86.29343643253031,87.35395201527042,85.74884794052333,87.18197631835938,1340900
2024-10-02 00:00:00+00:00,87.06732270408719,88.08007170608631,86.79025034528436,86.98133850097656,862600
2024-10-03 00:00:00+00:00,86.50363511609011,87.42083645997437,86.31254694698819,87.1533203125,1382500
2024-10-04 00:00:00+00:00,87.38261262252274,88.07051540391612,87.28707218938874,87.5545883178711,1127000
2024-10-07 00:00:00+00:00,87.30618119953238,87.53548699625892,86.3507622476428,86.83802795410156,789100
2024-10-08 00:00:00+00:00,86.64694621977313,86.78070428856915,85.77751148333093,85.99726104736328,613400
2024-10-09 00:00:00+00:00,85.61509411804134,86.00681210364361,85.35712691525633,85.73929595947266,679300
2024-10-10 00:00:00+00:00,85.31891096527073,87.16286973988352,85.21381430278494,87.13420104980469,1089700
2024-10-11 00:00:00+00:00,87.1819652001796,88.77751284126842,87.1819652001796,88.53865814208984,1735100
2024-10-14 00:00:00+00:00,88.7679726603858,89.53230339961424,88.50044924792479,89.09281158447266,855100
2024-10-15 00:00:00+00:00,88.80618554325223,88.85395940487597,88.25204811046324,88.61510467529297,820000
2024-10-16 00:00:00+00:00,88.89217443275044,89.85714955299751,88.8635130323228,89.66606140136719,937000
2024-10-17 00:00:00+00:00,89.80937813832016,90.11511189998627,89.20746684514656,89.4081039428711,1031000
2024-10-18 00:00:00+00:00,89.7138436018969,90.02913361444733,89.14059367224868,89.86670684814453,538900
2024-10-21 00:00:00+00:00,89.80937630296434,89.89536050483144,88.2138284946657,88.6533203125,732600
2024-10-22 00:00:00+00:00,88.23293997793378,89.05460087114321,87.97498006460906,88.89218139648438,512500
2024-10-23 00:00:00+00:00,88.54822672591403,89.21701706122153,88.29981576311356,89.16925048828125,1916800
2024-10-24 00:00:00+00:00,88.70107923633591,89.66605427994311,88.54821601643997,89.2265625,942100
2024-10-25 00:00:00+00:00,89.41765189034395,89.84759477149235,88.60554727830954,88.63420867919922,868500
2024-10-28 00:00:00+00:00,88.59600327728892,89.4845432007491,88.59600327728892,89.33167266845703,4275500
2024-10-29 00:00:00+00:00,88.73930523719173,89.4176517847615,88.5864420028714,88.85395812988281,573600
2024-10-30 00:00:00+00:00,88.50003278444062,89.09957676839585,88.1229025392942,88.85782623291016,1911900
2024-10-31 00:00:00+00:00,89.00287564979742,89.10924647277804,87.43632956578878,88.11323547363281,1114000
2024-11-01 00:00:00+00:00,88.77079691327663,89.03188423759187,87.5910531551427,87.7651138305664,670400
2024-11-04 00:00:00+00:00,87.85215133787666,88.16159175713852,86.70142369811867,87.08821868896484,1077600
2024-11-05 00:00:00+00:00,87.45568325442295,88.29697046525577,87.21393269910014,88.27763366699219,563600
2024-11-06 00:00:00+00:00,89.57340663695824,90.19228742370326,88.38399812209929,90.09558868408203,794800
2024-11-07 00:00:00+00:00,90.58876589544928,90.95622407348787,89.91186731020946,90.15361785888672,797500
2024-11-08 00:00:00+00:00,89.85384195611702,89.9505406998384,89.26397002848302,89.84417724609375,468700
2024-11-11 00:00:00+00:00,89.88284762243345,91.11094449440009,89.88284762243345,90.9852294921875,662000
2024-11-12 00:00:00+00:00,90.60809924083169,91.19797114734021,90.30833093273885,90.9852294921875,427600
2024-11-13 00:00:00+00:00,91.26565486423169,91.26565486423169,90.07624642154397,90.37601470947266,420500
2024-11-14 00:00:00+00:00,90.84984754058627,91.39137375243597,90.12459594006756,90.31800079345703,453200
2024-11-15 00:00:00+00:00,90.64678161226894,90.95622201245838,90.00856401459616,90.10526275634766,844500
2024-11-18 00:00:00+00:00,90.43403803701929,90.43403803701929,89.41869020368789,89.97955322265625,2467500
2024-11-19 00:00:00+00:00,89.50571737107762,91.04325463845522,88.76112895568413,90.9852294921875,486900
2024-11-20 00:00:00+00:00,90.56942386224573,90.94655410617051,90.27932026954629,90.93688201904297,373400
2024-11-21 00:00:00+00:00,91.12061319543123,92.04893434716517,90.7434755804499,91.50740814208984,578200
2024-11-22 00:00:00+00:00,91.83618722174882,91.93288595264524,91.43004812539968,91.78783416748047,445800
2024-11-25 00:00:00+00:00,92.10694909157357,92.70649304344829,91.87487065566484,92.41638946533203,863100
2024-11-26 00:00:00+00:00,91.44939225558277,91.53642628471863,90.74347744590168,91.28500366210938,452400
2024-11-27 00:00:00+00:00,91.35269384171784,92.00058350839818,90.96589150809166,91.82652282714844,815100
2024-11-29 00:00:00+00:00,91.575094753253,92.25200064122076,91.30433534912208,92.10694885253906,208300
2024-12-02 00:00:00+00:00,91.84586891008227,92.2229991643533,91.24632491162119,91.95223236083984,1000500
2024-12-03 00:00:00+00:00,92.18431848425998,92.33903499483071,91.13028228433001,92.14563751220703,862800
2024-12-04 00:00:00+00:00,92.29069124325744,92.74518345233399,91.95223457512557,92.11663055419922,1143100
2024-12-05 00:00:00+00:00,88.26795428745056,96.75823190860478,87.48468491375382,96.29407501220703,2259000
2024-12-06 00:00:00+00:00,96.49714165034024,101.1774283315671,96.30373680133873,99.97834777832031,1499000
2024-12-09 00:00:00+00:00,100.14273643730439,100.48119307888534,97.44479965736761,97.47381591796875,996100
2024-12-10 00:00:00+00:00,97.45446771139093,97.7929169613256,97.15469942968312,97.41578674316406,466800
2024-12-11 00:00:00+00:00,98.1313795281452,98.1313795281452,97.09668754278452,97.4061279296875,451700
2024-12-12 00:00:00+00:00,97.47381089469232,97.47381089469232,95.88792810169359,96.02330780029297,458300
2024-12-13 00:00:00+00:00,96.27473792729808,96.27473792729808,95.38509766232443,95.75255584716797,401100
2024-12-16 00:00:00+00:00,95.61716443529784,95.75254413829832,95.06597353661289,95.34640502929688,703500
2024-12-17 00:00:00+00:00,94.64049548295947,95.18201428266555,94.1376502738264,94.9112548828125,490200
2024-12-18 00:00:00+00:00,95.05631242691426,95.1723479609424,91.92322021062044,92.55177307128906,1127600
2024-12-19 00:00:00+00:00,94.05063588268636,94.13766253927507,93.29637534835246,93.43175506591797,1096800
2024-12-20 00:00:00+00:00,93.09329067258483,93.58646381860426,92.48408199407187,93.35438537597656,535500
2024-12-23 00:00:00+00:00,92.870884723659,93.93458558280575,92.60979001912365,93.77986907958984,409600
2024-12-24 00:00:00+00:00,94.05063198714821,94.05063198714821,93.36406134003452,93.64448547363281,221700
2024-12-26 00:00:00+00:00,93.65415215991645,93.94425574174844,93.48009148634536,93.80887603759766,266500
2024-12-27 00:00:00+00:00,93.43175346397481,94.20535078285089,93.43175346397481,93.84756469726562,209200
2024-12-30 00:00:00+00:00,93.41240707982054,94.02162316165436,92.85154405699103,93.68316650390625,251600
2024-12-31 00:00:00+00:00,93.77987483964345,94.3310657881786,93.53812429418696,93.84756469726562,286300
2025-01-02 00:00:00+00:00,94.01195130915286,94.60182321780196,93.63482105642848,93.837890625,380000
2025-01-03 00:00:00+00:00,94.1956871337644,94.36007573589228,92.73551175702322,92.89022827148438,495600
2025-01-06 00:00:00+00:00,94.07963873922688,94.47610577879263,92.95791271969291,93.05461883544922,692700
2025-01-07 00:00:00+00:00,93.59613811911605,94.09897598630852,92.97725733904494,93.67350006103516,449100
2025-01-08 00:00:00+00:00,93.74118539593645,95.73320734963956,93.547780550464,95.19168853759766,715300
2025-01-10 00:00:00+00:00,95.0756448491106,95.08531693571487,94.05062499827054,94.22468566894531,770600
2025-01-13 00:00:00+00:00,93.74119363620055,94.19568584096208,93.34471920136053,93.69284057617188,685400
2025-01-14 00:00:00+00:00,94.05062893700098,94.78554524161373,93.61547355327005,94.553466796875,416800
2025-01-15 00:00:00+00:00,95.96529010630026,96.52615311695607,95.54947889186798,95.90727233886719,598600
2025-01-16 00:00:00+00:00,95.7138785726225,96.09100883083836,94.95961067854967,95.9266128540039,432000
2025-01-17 00:00:00+00:00,95.85892108883981,96.53582702476922,95.51079972239405,95.8009033203125,375200
2025-01-21 00:00:00+00:00,96.44879752285044,97.21273014743937,96.43913281273609,96.86460876464844,444600
2025-01-22 00:00:00+00:00,96.75823415998637,97.16438067583574,96.41011279076751,96.80658721923828,307500
2025-01-23 00:00:00+00:00,96.95164279916682,97.27074791869076,96.43913281273609,96.86460876464844,306100
