"('date', '')","('open', 'BIO')","('high', 'BIO')","('low', 'BIO')","('close', 'BIO')","('volume', 'BIO')"
2025-02-05 00:00:00+00:00,346.0299987792969,351.0199890136719,346.0299987792969,350.94000244140625,113400
2025-02-06 00:00:00+00:00,350.0,350.0,339.6400146484375,345.4100036621094,118700
2025-02-07 00:00:00+00:00,345.70001220703125,345.70001220703125,336.29998779296875,342.1300048828125,231300
2025-02-10 00:00:00+00:00,341.7799987792969,341.7799987792969,323.5899963378906,327.07000732421875,254100
2025-02-11 00:00:00+00:00,324.20001220703125,326.3500061035156,314.1400146484375,314.7300109863281,155100
2025-02-12 00:00:00+00:00,310.70001220703125,313.739990234375,306.45001220703125,312.3599853515625,231600
2025-02-13 00:00:00+00:00,314.6400146484375,315.0,300.6400146484375,306.3599853515625,375700
2025-02-14 00:00:00+00:00,301.9800109863281,301.9800109863281,273.6700134277344,277.1600036621094,1065500
2025-02-18 00:00:00+00:00,275.5,284.989990234375,275.5,283.2099914550781,496000
2025-02-19 00:00:00+00:00,283.20001220703125,286.8399963378906,281.5400085449219,283.7300109863281,401100
2025-02-20 00:00:00+00:00,286.67999267578125,289.9599914550781,284.1499938964844,285.6300048828125,390800
2025-02-21 00:00:00+00:00,286.2799987792969,286.9100036621094,275.9700012207031,280.0799865722656,334700
2025-02-24 00:00:00+00:00,280.0799865722656,283.7099914550781,278.5199890136719,280.1499938964844,273500
2025-02-25 00:00:00+00:00,279.5899963378906,281.79998779296875,273.6499938964844,277.3599853515625,315400
2025-02-26 00:00:00+00:00,276.9700012207031,281.739990234375,276.0,276.19000244140625,250900
2025-02-27 00:00:00+00:00,274.92999267578125,277.6499938964844,265.0,265.6300048828125,288500
2025-02-28 00:00:00+00:00,267.3299865722656,269.29998779296875,262.1099853515625,265.1600036621094,301800
2025-03-03 00:00:00+00:00,266.3800048828125,266.3800048828125,256.1199951171875,256.45001220703125,267000
2025-03-04 00:00:00+00:00,255.44000244140625,255.7899932861328,248.22000122070312,250.5,291100
2025-03-05 00:00:00+00:00,249.6699981689453,261.8999938964844,248.88999938964844,260.3399963378906,538400
2025-03-06 00:00:00+00:00,258.8399963378906,268.8800048828125,257.67999267578125,257.9700012207031,397400
2025-03-07 00:00:00+00:00,256.55999755859375,263.8800048828125,250.0,261.19000244140625,480900
2025-03-10 00:00:00+00:00,257.8599853515625,260.8999938964844,244.19000244140625,247.75999450683594,416800
2025-03-11 00:00:00+00:00,251.3300018310547,254.3000030517578,245.5500030517578,251.00999450683594,429900
2025-03-12 00:00:00+00:00,253.6300048828125,258.82000732421875,249.8300018310547,251.14999389648438,369700
2025-03-13 00:00:00+00:00,249.2899932861328,250.94000244140625,244.0,245.00999450683594,198500
2025-03-14 00:00:00+00:00,246.47999572753906,256.4200134277344,245.02000427246094,254.4499969482422,232700
2025-03-17 00:00:00+00:00,254.16000366210938,257.8399963378906,250.86000061035156,257.0,518900
2025-03-18 00:00:00+00:00,257.29998779296875,260.4200134277344,250.4499969482422,260.0299987792969,352900
2025-03-19 00:00:00+00:00,260.0,260.1099853515625,252.0500030517578,254.1699981689453,401800
2025-03-20 00:00:00+00:00,252.52000427246094,256.92999267578125,249.47000122070312,254.47000122070312,280600
2025-03-21 00:00:00+00:00,252.5800018310547,256.739990234375,250.6999969482422,256.67999267578125,1440000
2025-03-24 00:00:00+00:00,257.9599914550781,259.95001220703125,254.67999267578125,256.6499938964844,268500
2025-03-25 00:00:00+00:00,257.1400146484375,258.8900146484375,246.3300018310547,247.30999755859375,361100
2025-03-26 00:00:00+00:00,246.75,248.27999877929688,243.75999450683594,245.32000732421875,324100
2025-03-27 00:00:00+00:00,245.5399932861328,249.3699951171875,244.72999572753906,247.16000366210938,186600
2025-03-28 00:00:00+00:00,245.0,246.82000732421875,241.8699951171875,243.0,328100
2025-03-31 00:00:00+00:00,241.36000061035156,245.63999938964844,235.83999633789062,243.55999755859375,395200
2025-04-01 00:00:00+00:00,242.6999969482422,245.52000427246094,237.9199981689453,240.0,348100
2025-04-02 00:00:00+00:00,237.6300048828125,248.0,237.6300048828125,245.52000427246094,249100
2025-04-03 00:00:00+00:00,238.30999755859375,239.94000244140625,233.33999633789062,234.75,364800
2025-04-04 00:00:00+00:00,230.52000427246094,231.30999755859375,221.17999267578125,225.60000610351562,766900
2025-04-07 00:00:00+00:00,221.5,233.5,215.3800048828125,229.39999389648438,591400
2025-04-08 00:00:00+00:00,236.19000244140625,236.19000244140625,220.08999633789062,220.50999450683594,826800
2025-04-09 00:00:00+00:00,216.3699951171875,249.5800018310547,216.2899932861328,249.1699981689453,568100
2025-04-10 00:00:00+00:00,244.1999969482422,244.1999969482422,226.5399932861328,232.2899932861328,442100
2025-04-11 00:00:00+00:00,235.0399932861328,246.11000061035156,231.72000122070312,245.8000030517578,362900
2025-04-14 00:00:00+00:00,251.16000366210938,252.41000366210938,245.25,249.6199951171875,377000
2025-04-15 00:00:00+00:00,248.6699981689453,250.74000549316406,243.27000427246094,244.97999572753906,306300
2025-04-16 00:00:00+00:00,246.75,248.6699981689453,240.6300048828125,245.2100067138672,339200
2025-04-17 00:00:00+00:00,243.05999755859375,243.05999755859375,235.16000366210938,238.17999267578125,231500
2025-04-21 00:00:00+00:00,237.10000610351562,238.7899932861328,232.52999877929688,236.8800048828125,358600
2025-04-22 00:00:00+00:00,240.82000732421875,245.8699951171875,240.22000122070312,244.97999572753906,215100
2025-04-23 00:00:00+00:00,250.99000549316406,260.0,247.50999450683594,248.85000610351562,272400
2025-04-24 00:00:00+00:00,249.0800018310547,250.49000549316406,242.10000610351562,249.74000549316406,222600
2025-04-25 00:00:00+00:00,246.02000427246094,247.52000427246094,235.80999755859375,242.6300048828125,377700
2025-04-28 00:00:00+00:00,244.6199951171875,246.58999633789062,236.6699981689453,240.1699981689453,238600
2025-04-29 00:00:00+00:00,240.60000610351562,244.72000122070312,233.44000244140625,242.32000732421875,224600
2025-04-30 00:00:00+00:00,241.5,244.24000549316406,237.97000122070312,244.0800018310547,307100
2025-05-01 00:00:00+00:00,243.00999450683594,245.17999267578125,238.52999877929688,240.42999267578125,406900
2025-05-02 00:00:00+00:00,250.0,255.0,235.55999755859375,236.33999633789062,697400
2025-05-05 00:00:00+00:00,235.8699951171875,243.1300048828125,233.11000061035156,240.19000244140625,286800
2025-05-06 00:00:00+00:00,238.67999267578125,240.38999938964844,228.91000366210938,231.57000732421875,393300
2025-05-07 00:00:00+00:00,235.66000366210938,236.14999389648438,229.83999633789062,232.5500030517578,280600
2025-05-08 00:00:00+00:00,233.08999633789062,243.75,233.08999633789062,241.02000427246094,258300
2025-05-09 00:00:00+00:00,240.94000244140625,243.14999389648438,238.08999633789062,238.67999267578125,244700
2025-05-12 00:00:00+00:00,248.17999267578125,257.510009765625,247.2100067138672,256.67999267578125,387300
2025-05-13 00:00:00+00:00,257.6600036621094,257.6600036621094,249.64999389648438,253.14999389648438,354600
2025-05-14 00:00:00+00:00,252.4499969482422,253.14999389648438,237.0500030517578,237.07000732421875,355900
2025-05-15 00:00:00+00:00,236.7100067138672,245.4499969482422,231.75,243.19000244140625,468300
2025-05-16 00:00:00+00:00,238.6999969482422,249.94000244140625,238.6999969482422,248.6699981689453,255000
2025-05-19 00:00:00+00:00,245.33999633789062,248.66000366210938,243.88999938964844,248.66000366210938,196900
2025-05-20 00:00:00+00:00,247.69000244140625,249.6999969482422,245.1300048828125,247.0500030517578,178700
2025-05-21 00:00:00+00:00,243.22000122070312,243.22000122070312,227.77999877929688,227.97999572753906,312400
2025-05-22 00:00:00+00:00,225.75999450683594,228.39999389648438,222.86000061035156,227.13999938964844,362700
2025-05-23 00:00:00+00:00,223.85000610351562,224.9199981689453,220.30999755859375,223.77999877929688,219300
2025-05-27 00:00:00+00:00,226.6999969482422,230.69000244140625,225.6999969482422,230.36000061035156,307100
2025-05-28 00:00:00+00:00,230.36000061035156,230.8300018310547,227.75999450683594,229.14999389648438,271900
2025-05-29 00:00:00+00:00,232.17999267578125,233.27999877929688,226.69000244140625,227.61000061035156,263200
2025-05-30 00:00:00+00:00,226.3699951171875,228.3300018310547,221.5500030517578,226.92999267578125,1388800
2025-06-02 00:00:00+00:00,225.0,225.86000061035156,216.0500030517578,216.55999755859375,294600
2025-06-03 00:00:00+00:00,215.75,222.25,211.42999267578125,220.57000732421875,374100
2025-06-04 00:00:00+00:00,222.0800018310547,227.0,220.58999633789062,222.0500030517578,246300
2025-06-05 00:00:00+00:00,222.10000610351562,223.57000732421875,218.13999938964844,219.30999755859375,263200
2025-06-06 00:00:00+00:00,222.47000122070312,224.39999389648438,219.4199981689453,219.4199981689453,245500
2025-06-09 00:00:00+00:00,222.80999755859375,230.3000030517578,219.94000244140625,225.55999755859375,453900
2025-06-10 00:00:00+00:00,227.63999938964844,230.88999938964844,224.6699981689453,230.52000427246094,393900
2025-06-11 00:00:00+00:00,231.41000366210938,236.07000732421875,228.00999450683594,230.19000244140625,486200
2025-06-12 00:00:00+00:00,227.83999633789062,232.77000427246094,224.41000366210938,232.4199981689453,380900
2025-06-13 00:00:00+00:00,228.3800048828125,231.6699981689453,226.6699981689453,226.91000366210938,452300
2025-06-16 00:00:00+00:00,228.22999572753906,232.61000061035156,222.8000030517578,231.6999969482422,490800
2025-06-17 00:00:00+00:00,229.67999267578125,231.99000549316406,227.52999877929688,230.4600067138672,648300
2025-06-18 00:00:00+00:00,230.2899932861328,234.30999755859375,228.63999938964844,232.0,352000
2025-06-20 00:00:00+00:00,234.0,236.97999572753906,230.41000366210938,236.74000549316406,1498300
2025-06-23 00:00:00+00:00,234.2899932861328,237.57000732421875,228.39999389648438,235.5399932861328,413200
2025-06-24 00:00:00+00:00,237.49000549316406,239.57000732421875,235.85000610351562,237.91000366210938,275600
2025-06-25 00:00:00+00:00,236.5,243.7899932861328,235.00999450683594,240.97999572753906,331800
2025-06-26 00:00:00+00:00,241.97999572753906,246.5,239.6999969482422,243.47000122070312,268200
2025-06-27 00:00:00+00:00,244.39999389648438,244.86000061035156,237.4199981689453,243.97999572753906,322900
2025-06-30 00:00:00+00:00,244.17999267578125,246.75999450683594,238.5399932861328,241.32000732421875,297200
2025-07-01 00:00:00+00:00,241.42999267578125,254.82000732421875,238.89999389648438,247.99000549316406,273200
2025-07-02 00:00:00+00:00,249.16000366210938,252.89999389648438,247.52999877929688,250.64999389648438,194500
2025-07-03 00:00:00+00:00,250.85000610351562,252.97999572753906,249.9499969482422,251.55999755859375,109100
2025-07-07 00:00:00+00:00,248.9199981689453,252.32000732421875,245.8699951171875,247.05999755859375,261500
2025-07-08 00:00:00+00:00,247.05999755859375,255.1300048828125,247.05999755859375,250.72999572753906,280100
2025-07-09 00:00:00+00:00,251.22000122070312,253.5800018310547,247.63999938964844,253.07000732421875,190500
2025-07-10 00:00:00+00:00,254.1300048828125,264.67999267578125,254.1300048828125,259.8800048828125,275000
2025-07-11 00:00:00+00:00,257.2799987792969,259.6300048828125,256.3699951171875,256.9700012207031,298800
2025-07-14 00:00:00+00:00,254.97000122070312,255.57000732421875,248.5399932861328,250.80999755859375,246500
2025-07-15 00:00:00+00:00,252.3699951171875,252.6699981689453,246.88999938964844,247.35000610351562,212600
2025-07-16 00:00:00+00:00,248.3699951171875,249.3800048828125,244.4499969482422,247.25999450683594,208000
2025-07-17 00:00:00+00:00,247.97000122070312,250.6300048828125,246.32000732421875,249.64999389648438,174500
2025-07-18 00:00:00+00:00,251.83999633789062,252.49000549316406,244.6199951171875,246.39999389648438,250900
2025-07-21 00:00:00+00:00,246.52999877929688,247.9199981689453,242.52999877929688,244.25,236100
2025-07-22 00:00:00+00:00,237.6300048828125,251.5500030517578,237.6300048828125,245.47000122070312,553700
2025-07-23 00:00:00+00:00,249.02999877929688,259.2900085449219,249.02999877929688,257.07000732421875,338300
2025-07-24 00:00:00+00:00,257.44000244140625,262.3999938964844,256.510009765625,262.05999755859375,212500
2025-07-25 00:00:00+00:00,262.5,267.489990234375,260.55999755859375,264.19000244140625,247200
2025-07-28 00:00:00+00:00,261.4100036621094,262.04998779296875,249.41000366210938,253.22999572753906,323100
2025-07-29 00:00:00+00:00,253.36000061035156,256.0400085449219,251.49000549316406,252.60000610351562,312300
2025-07-30 00:00:00+00:00,253.05999755859375,255.14999389648438,247.8000030517578,250.0800018310547,424400
2025-07-31 00:00:00+00:00,247.19000244140625,251.35000610351562,241.02000427246094,241.9499969482422,430900
2025-08-01 00:00:00+00:00,270.92999267578125,291.8699951171875,270.92999267578125,284.6000061035156,1108400
2025-08-04 00:00:00+00:00,284.010009765625,285.5799865722656,268.3900146484375,276.79998779296875,530900
2025-08-05 00:00:00+00:00,275.6600036621094,278.739990234375,270.9700012207031,272.17999267578125,309200
2025-08-06 00:00:00+00:00,265.5299987792969,268.1199951171875,262.1099853515625,264.32000732421875,313100
2025-08-07 00:00:00+00:00,267.3299865722656,268.05999755859375,261.6499938964844,265.260009765625,201600
2025-08-08 00:00:00+00:00,265.1099853515625,266.20001220703125,262.04998779296875,264.2099914550781,211800
2025-08-11 00:00:00+00:00,264.5,270.7099914550781,262.7699890136719,264.5299987792969,169900
2025-08-12 00:00:00+00:00,264.7900085449219,275.010009765625,264.3299865722656,274.760009765625,235100
2025-08-13 00:00:00+00:00,276.2099914550781,288.0,275.2099914550781,287.1600036621094,206700
2025-08-14 00:00:00+00:00,284.5299987792969,287.260009765625,280.6400146484375,287.2099914550781,132000
2025-08-15 00:00:00+00:00,287.2099914550781,289.75,285.1000061035156,285.6600036621094,157800
2025-08-18 00:00:00+00:00,285.2799987792969,287.20001220703125,282.0,284.6499938964844,163800
2025-08-19 00:00:00+00:00,286.7900085449219,290.2699890136719,284.9700012207031,288.3699951171875,199100
2025-08-20 00:00:00+00:00,287.9200134277344,290.7699890136719,285.9800109863281,288.1600036621094,129100
2025-08-21 00:00:00+00:00,286.2799987792969,292.0,283.9599914550781,285.0299987792969,167000
2025-08-22 00:00:00+00:00,289.4599914550781,308.44000244140625,287.30999755859375,303.82000732421875,783300
2025-08-25 00:00:00+00:00,301.5199890136719,301.5199890136719,294.20001220703125,297.3699951171875,241600
2025-08-26 00:00:00+00:00,298.29998779296875,299.8900146484375,295.8699951171875,296.6000061035156,191700
2025-08-27 00:00:00+00:00,291.7699890136719,297.3399963378906,290.25,292.8399963378906,243100
2025-08-28 00:00:00+00:00,290.75,294.6300048828125,288.9800109863281,293.6700134277344,189600
2025-08-29 00:00:00+00:00,292.80999755859375,300.8500061035156,292.80999755859375,297.8800048828125,199900
2025-09-02 00:00:00+00:00,293.8299865722656,296.3999938964844,286.8900146484375,290.7099914550781,215800
2025-09-03 00:00:00+00:00,288.5,291.1700134277344,286.3299865722656,288.04998779296875,202300
2025-09-04 00:00:00+00:00,286.8299865722656,290.7200012207031,278.7699890136719,289.42999267578125,187700
2025-09-05 00:00:00+00:00,289.42999267578125,298.0,289.42999267578125,295.42999267578125,257900
2025-09-08 00:00:00+00:00,293.44000244140625,293.44000244140625,286.3699951171875,290.3800048828125,192600
2025-09-09 00:00:00+00:00,292.30999755859375,292.30999755859375,285.75,285.95001220703125,231900
2025-09-10 00:00:00+00:00,284.8800048828125,287.94000244140625,276.5199890136719,276.9100036621094,230100
2025-09-11 00:00:00+00:00,280.2900085449219,286.489990234375,278.2300109863281,285.8999938964844,168500
2025-09-12 00:00:00+00:00,284.54998779296875,285.45001220703125,278.6400146484375,280.3399963378906,242400
2025-09-15 00:00:00+00:00,280.9200134277344,282.2099914550781,277.3999938964844,280.2099914550781,203600
2025-09-16 00:00:00+00:00,280.2099914550781,284.3299865722656,277.82000732421875,282.260009765625,188700
2025-09-17 00:00:00+00:00,283.0,286.5199890136719,276.489990234375,280.2900085449219,267900
2025-09-18 00:00:00+00:00,283.25,288.1499938964844,281.19000244140625,286.489990234375,176400
2025-09-19 00:00:00+00:00,285.510009765625,287.2699890136719,282.7200012207031,284.07000732421875,388400
2025-09-22 00:00:00+00:00,283.30999755859375,284.5799865722656,278.8800048828125,283.3599853515625,195100
2025-09-23 00:00:00+00:00,283.1700134277344,286.8399963378906,279.0,282.07000732421875,185100
2025-09-24 00:00:00+00:00,281.8599853515625,282.92999267578125,274.0799865722656,276.6199951171875,232200
2025-09-25 00:00:00+00:00,273.6199951171875,274.2900085449219,266.7099914550781,270.4100036621094,227200
2025-09-26 00:00:00+00:00,272.739990234375,274.2900085449219,268.3900146484375,271.3599853515625,211800
