"('date', '')","('open', 'ADAM')","('high', 'ADAM')","('low', 'ADAM')","('close', 'ADAM')","('volume', 'ADAM')"
2025-01-22 00:00:00+00:00,5.4271087008791765,5.509061823037554,5.399790848758874,5.418002605438232,575300
2025-01-23 00:00:00+00:00,5.399791156827261,5.436214672264009,5.372473737350977,5.381579399108887,637900
2025-01-24 00:00:00+00:00,5.372473800387037,5.47263868611462,5.345155946387674,5.390685558319092,513100
2025-01-27 00:00:00+00:00,5.390685644636525,5.563697564862655,5.390685644636525,5.50906229019165,588200
2025-01-28 00:00:00+00:00,5.463532384329172,5.581909023531581,5.445320627082843,5.454426288604736,505900
2025-01-29 00:00:00+00:00,5.463532590047313,5.536379621775534,5.345155946387674,5.390685558319092,475700
2025-01-30 00:00:00+00:00,5.4817438977081485,5.563697018772036,5.4453203848358696,5.499955654144287,422000
2025-01-31 00:00:00+00:00,5.472638215405603,5.591014414680986,5.463532120121523,5.49084997177124,651800
2025-02-03 00:00:00+00:00,5.363367502373092,5.509061994546266,5.354261840851199,5.454426288604736,659400
2025-02-04 00:00:00+00:00,5.427108628399731,5.509061749463618,5.363367263771982,5.499955654144287,353500
2025-02-05 00:00:00+00:00,5.518167952202202,5.572803226873206,5.50906229019165,5.50906229019165,407600
2025-02-06 00:00:00+00:00,5.5181679751067865,5.654756379452525,5.5181679751067865,5.618332862854004,502500
2025-02-07 00:00:00+00:00,5.600120873902329,5.609226535575639,5.499955990280606,5.572803020477295,392600
2025-02-10 00:00:00+00:00,5.5819093462554825,5.62743852490235,5.5181679751067865,5.618332862854004,470800
2025-02-11 00:00:00+00:00,5.591015028496978,5.65475639987589,5.581909366415744,5.627438545227051,393000
2025-02-12 00:00:00+00:00,5.536379167016565,5.554590923452705,5.436214289516538,5.499955654144287,546600
2025-02-13 00:00:00+00:00,5.536379876871272,5.572803394413643,5.518168118100086,5.545485973358154,373300
2025-02-14 00:00:00+00:00,5.563697505213915,5.618332779299171,5.545485747185496,5.600121021270752,351000
2025-02-18 00:00:00+00:00,5.5819098260292215,5.6001215858938105,5.472639266841685,5.5181684494018555,562500
2025-02-19 00:00:00+00:00,5.509061994546266,5.509061994546266,5.39979101686575,5.454426288604736,980600
2025-02-20 00:00:00+00:00,5.3451561719437315,5.873297608462522,5.126615067537022,5.855085849761963,2359300
2025-02-21 00:00:00+00:00,5.873297277779392,6.091838804084177,5.873297277779392,5.882403373718262,1253400
2025-02-24 00:00:00+00:00,5.918827001916586,6.128262436275584,5.882403485871767,6.110050678253174,1087100
2025-02-25 00:00:00+00:00,6.137368204538509,6.246639188769063,6.110050784132798,6.237533092498779,895700
2025-02-26 00:00:00+00:00,6.22842727297248,6.401439189910889,6.219321176932405,6.401439189910889,1042800
2025-02-27 00:00:00+00:00,6.4105444694032245,6.4560740784829544,6.3194856854462955,6.328591346740723,717900
2025-02-28 00:00:00+00:00,6.319486451566226,6.4287570055615575,6.273956836966878,6.383227825164795,677400
2025-03-03 00:00:00+00:00,6.346803221992713,6.383227170457855,6.182897407811002,6.246638774871826,769200
2025-03-04 00:00:00+00:00,6.182897941583892,6.25574497639802,6.0736273893627,6.155580520629883,915900
2025-03-05 00:00:00+00:00,6.164686222737612,6.292168534486562,6.137368367404404,6.273956775665283,665500
2025-03-06 00:00:00+00:00,6.228427347063926,6.319486137535096,6.2102155889696915,6.219321250915527,702600
2025-03-07 00:00:00+00:00,6.219321559969212,6.44696876456078,6.219321559969212,6.383227825164795,809400
2025-03-10 00:00:00+00:00,6.383227486969899,6.47428627714155,6.146474198321044,6.2102155685424805,1156400
2025-03-11 00:00:00+00:00,6.228427086058561,6.228427086058561,5.964356387656901,6.064520835876465,882500
2025-03-12 00:00:00+00:00,6.0736271622083535,6.128262436275584,6.018991888141123,6.110050678253174,696900
2025-03-13 00:00:00+00:00,6.146474104408497,6.219321135432782,5.964356526847786,5.991673946380615,727500
2025-03-14 00:00:00+00:00,6.000780153784719,6.228427347063926,5.9825683956904845,6.219321250915527,517800
2025-03-17 00:00:00+00:00,6.219321645418875,6.292168682416636,6.173792464396569,6.201109886169434,571600
2025-03-18 00:00:00+00:00,6.182897714389704,6.2739565045613555,6.146474198321044,6.2102155685424805,731100
2025-03-19 00:00:00+00:00,6.219321479283562,6.273956755572423,6.1737922994774665,6.264851093292236,636500
2025-03-20 00:00:00+00:00,6.219321479283562,6.273956755572423,6.19200405824042,6.264851093292236,413500
2025-03-21 00:00:00+00:00,6.255745080613885,6.319486454239417,6.137368429967576,6.182898044586182,2236600
2025-03-24 00:00:00+00:00,6.2557451438638,6.2739569030548585,6.1646863479085034,6.192004203796387,416000
2025-03-25 00:00:00+00:00,6.219320913001462,6.219320913001462,6.100944274719411,6.1464738845825195,434100
2025-03-26 00:00:00+00:00,6.1555800567343155,6.164685718298574,5.973462049221159,6.064520835876465,456300
2025-03-27 00:00:00+00:00,6.064520815036386,6.100944329573342,6.00988554323095,6.055415153503418,342100
2025-03-28 00:00:00+00:00,6.091838976805705,6.091838976805705,5.818662169729998,5.918827056884766,600600
2025-03-31 00:00:00+00:00,5.909431957775408,6.17249113075795,5.86245696146135,6.0973310470581055,974400
2025-04-01 00:00:00+00:00,6.069146407659083,6.153701221829681,6.040961320273296,6.0973310470581055,663700
2025-04-02 00:00:00+00:00,6.059751313588897,6.116121489145477,6.003381586019091,6.0879364013671875,439900
2025-04-03 00:00:00+00:00,5.975196894357626,6.059751260984943,5.834272352663071,5.96580171585083,846500
2025-04-04 00:00:00+00:00,5.824877128498413,5.900037212003335,5.39270877628224,5.524238586425781,1020500
2025-04-07 00:00:00+00:00,5.223599432890323,5.477263418818903,4.98872535525324,5.157834529876709,1546800
2025-04-08 00:00:00+00:00,5.41149929353257,5.420894024257395,4.9887256592327756,5.054490566253662,1061200
2025-04-09 00:00:00+00:00,4.969935684656969,5.430289131795912,4.706876955994806,5.317549228668213,2004000
2025-04-10 00:00:00+00:00,5.176625146499516,5.270574692681941,4.772641425934928,4.9981207847595215,903700
2025-04-11 00:00:00+00:00,4.998120699984931,5.045095248286007,4.819616341272601,5.0075154304504395,786600
2025-04-14 00:00:00+00:00,5.073280444133231,5.2048098093700865,4.988725628201865,5.120254993438721,871000
2025-04-15 00:00:00+00:00,5.110860347747803,5.270574803612856,5.082675259306471,5.110860347747803,827100
2025-04-16 00:00:00+00:00,5.101464975039359,5.110860153491633,4.979330791067147,5.0075154304504395,642600
2025-04-17 00:00:00+00:00,5.016910854936461,5.1578349547375,5.016910854936461,5.101465225219727,511400
2025-04-21 00:00:00+00:00,5.0638855820578605,5.120255313540566,4.932356208598213,5.016911029815674,573200
2025-04-22 00:00:00+00:00,5.10146480598724,5.251784520334988,5.092070075833053,5.223599433898926,590800
2025-04-23 00:00:00+00:00,5.355128878710853,5.402103874202973,5.186019701315384,5.214204788208008,588500
2025-04-24 00:00:00+00:00,5.2142045094560245,5.298758869640094,5.186019424070178,5.251784324645996,512100
2025-04-25 00:00:00+00:00,5.251784910217482,5.326944548977688,5.242389731379063,5.298759460449219,618500
2025-04-28 00:00:00+00:00,5.3363389964926835,5.486658714018552,5.298759179107907,5.402103900909424,855300
2025-04-29 00:00:00+00:00,5.402104009477606,5.552423282037738,5.355129012809179,5.514843463897705,789100
2025-04-30 00:00:00+00:00,5.430289097076015,5.561818460566131,5.32694437319754,5.514843463897705,939500
2025-05-01 00:00:00+00:00,6.0973310790385895,6.238255620733144,5.721532898502134,5.96580171585083,1823600
2025-05-02 00:00:00+00:00,6.078540998855069,6.322810257312515,5.993986634608593,6.247650623321533,1524800
2025-05-05 00:00:00+00:00,6.219465873872219,6.285230781174231,6.18188605483872,6.200675964355469,652700
2025-05-06 00:00:00+00:00,6.163096325322384,6.2006761454534445,6.040961685903037,6.050356864929199,702700
2025-05-07 00:00:00+00:00,6.078541220668978,6.275835491088207,6.069146490070657,6.153701305389404,777100
2025-05-08 00:00:00+00:00,6.219465536293064,6.285230440025501,6.172490989044257,6.181885719299316,663300
2025-05-09 00:00:00+00:00,6.172491499100077,6.210071319199184,6.09733141091507,6.116121768951416,662100
2025-05-12 00:00:00+00:00,6.304020655438619,6.341600474261971,6.059751385100061,6.332205295562744,1096000
2025-05-13 00:00:00+00:00,6.379180094273464,6.435549820751687,6.322810367795242,6.426155090332031,869000
2025-05-14 00:00:00+00:00,6.435550175043863,6.614054542712034,6.435550175043863,6.567079544067383,1427000
2025-05-15 00:00:00+00:00,6.567079122246273,6.754978656768799,6.557684391912865,6.754978656768799,1093400
2025-05-16 00:00:00+00:00,6.764373387363795,6.830138291647236,6.670423844092279,6.689213752746582,721300
2025-05-19 00:00:00+00:00,6.604659613455988,6.614054344110748,6.538894706925567,6.595264434814453,467800
2025-05-20 00:00:00+00:00,6.595264628393993,6.679819446702502,6.5576848086983865,6.6328444480896,472900
2025-05-21 00:00:00+00:00,6.576474789158876,6.576474789158876,6.09733141091507,6.116121768951416,715200
2025-05-22 00:00:00+00:00,6.031566813895438,6.144306271653705,5.900037446510794,6.069146633148193,829900
2025-05-23 00:00:00+00:00,5.9751968928072055,6.116121434465193,5.937617074763311,6.031566619873047,521000
2025-05-27 00:00:00+00:00,6.087936539139125,6.1443062679845974,6.031566810293654,6.13491153717041,449800
2025-05-28 00:00:00+00:00,6.144305847014547,6.2194654803257,6.0973308522017,6.191280841827393,467000
2025-05-29 00:00:00+00:00,6.2570455489765,6.33220518531462,6.2100710002585595,6.28523063659668,347500
2025-05-30 00:00:00+00:00,6.2476509948613534,6.2476509948613534,6.12551635836944,6.13491153717041,567900
2025-06-02 00:00:00+00:00,6.125516164982783,6.14430607400473,6.003381532346742,6.031566619873047,793000
2025-06-03 00:00:00+00:00,6.012776762520416,6.2382556727213805,5.975196944153589,6.153701305389404,464000
2025-06-04 00:00:00+00:00,6.163095755342335,6.238255388653488,6.125515938686758,6.191280841827393,424900
2025-06-05 00:00:00+00:00,6.200675544281057,6.379179896590513,6.18188563603726,6.257045269012451,723700
2025-06-06 00:00:00+00:00,6.3322050990735,6.369785364717507,6.294625281416256,6.3603901863098145,523000
2025-06-09 00:00:00+00:00,6.3791802901818375,6.501314925295527,6.3791802901818375,6.397970199584961,438400
2025-06-10 00:00:00+00:00,6.435549929044512,6.548289383898056,6.407365289324512,6.5388946533203125,512000
2025-06-11 00:00:00+00:00,6.557684422100732,6.661029144164524,6.4825247871404335,6.49191951751709,535200
2025-06-12 00:00:00+00:00,6.491919656471284,6.585869650169341,6.463735016751284,6.5388946533203125,492300
2025-06-13 00:00:00+00:00,6.407365097148292,6.548289187495096,6.3885751885696,6.435549736022949,629700
2025-06-16 00:00:00+00:00,6.482525246097349,6.567079617420677,6.350995875604665,6.369785785675049,707900
2025-06-17 00:00:00+00:00,6.3322049875680095,6.416759799801241,6.238255445079282,6.247650623321533,730400
2025-06-18 00:00:00+00:00,6.257045797848076,6.397970345580656,6.238255888016185,6.31341552734375,773300
2025-06-20 00:00:00+00:00,6.369785024340996,6.369785024340996,6.247650399487972,6.275835037231445,2132400
2025-06-23 00:00:00+00:00,6.314575446617148,6.382370134734479,6.140246842361408,6.256465911865234,956500
2025-06-24 00:00:00+00:00,6.304890866410544,6.382370247448058,6.266150714078247,6.324260711669922,651400
2025-06-25 00:00:00+00:00,6.295205601699843,6.353315136451757,6.246780758499817,6.256465911865234,481400
2025-06-26 00:00:00+00:00,6.266150458785789,6.430794367689435,6.246780614315567,6.421109676361084,661500
2025-06-27 00:00:00+00:00,6.430794601906995,6.459849600577307,6.324260684347436,6.440479755401611,1120800
2025-06-30 00:00:00+00:00,6.440479618326774,6.498589152617098,6.372684930747966,6.488903999328613,571600
2025-07-01 00:00:00+00:00,6.48890423820712,6.663233309309259,6.48890423820712,6.547014236450195,598800
2025-07-02 00:00:00+00:00,6.5373288324195,6.614808211358011,6.517958987684873,6.605123519897461,427300
2025-07-03 00:00:00+00:00,6.605123519897461,6.672917745561895,6.576068521888756,6.605123519897461,278100
2025-07-07 00:00:00+00:00,6.5954382765930815,6.5954382765930815,6.421109676361084,6.421109676361084,506900
2025-07-08 00:00:00+00:00,6.44047974634857,6.527643818609912,6.430794592867568,6.479219436645508,344400
2025-07-09 00:00:00+00:00,6.52764356698511,6.57606840889639,6.479219186887349,6.537328720092773,337700
2025-07-10 00:00:00+00:00,6.517959232006259,6.547014231104072,6.459849695624178,6.508274078369141,425500
2025-07-11 00:00:00+00:00,6.440479755401611,6.479219445753003,6.40174006505022,6.440479755401611,451000
2025-07-14 00:00:00+00:00,6.440479737403144,6.566383961600085,6.421109892281578,6.517959117889404,638700
2025-07-15 00:00:00+00:00,6.527643459457873,6.54701376535412,6.40173970382684,6.4307942390441895,564000
2025-07-16 00:00:00+00:00,6.430794463527797,6.576068530126246,6.430794463527797,6.5663838386535645,682700
2025-07-17 00:00:00+00:00,6.527643818609912,6.614808352684788,6.479219436645508,6.479219436645508,515900
2025-07-18 00:00:00+00:00,6.537329087245855,6.537329087245855,6.392055015166572,6.469534397125244,649200
2025-07-21 00:00:00+00:00,6.517959117889404,6.5760686532541,6.4889041193002885,6.517959117889404,543500
2025-07-22 00:00:00+00:00,6.537329044922745,6.721342806790048,6.5179591995584785,6.701972961425781,743700
2025-07-23 00:00:00+00:00,6.731027247005754,6.798821934153756,6.692287557725044,6.760082244873047,839800
2025-07-24 00:00:00+00:00,6.731027247005754,6.8278769320210495,6.731027247005754,6.760082244873047,483500
2025-07-25 00:00:00+00:00,6.7697670566356045,6.798822055019422,6.663233140126517,6.789137363433838,626700
2025-07-28 00:00:00+00:00,6.827877216700293,6.847247062148248,6.5760687640633435,6.585753917694092,581600
2025-07-29 00:00:00+00:00,6.595438366623384,6.672917745561895,6.566383830428205,6.605123519897461,646000
2025-07-30 00:00:00+00:00,6.6438632108192115,6.721342589774661,6.508273835833648,6.52764368057251,820000
2025-07-31 00:00:00+00:00,6.430794662575762,6.440479816161749,5.9659179121598305,6.130561828613281,1887200
2025-08-01 00:00:00+00:00,6.120876972690317,6.3920548004358935,6.053082284847158,6.372684955596924,1662300
2025-08-04 00:00:00+00:00,6.411424851065672,6.57606876838834,6.392055005604979,6.508274078369141,880200
2025-08-05 00:00:00+00:00,6.508274088104581,6.547014240897461,6.38237032332851,6.469534397125244,635500
2025-08-06 00:00:00+00:00,6.4598496190695425,6.4598496190695425,6.275835858466898,6.363000392913818,726600
2025-08-07 00:00:00+00:00,6.40173970382684,6.45984923607505,6.37268470679598,6.4307942390441895,479200
2025-08-08 00:00:00+00:00,6.4307942390441895,6.508273615375137,6.40173970382684,6.4307942390441895,538300
2025-08-11 00:00:00+00:00,6.459849243070037,6.508273622422559,6.363000022551482,6.392054557800293,547900
2025-08-12 00:00:00+00:00,6.4501641819628945,6.614808090095752,6.4501641819628945,6.57606840133667,609400
2025-08-13 00:00:00+00:00,6.624493579968715,6.73102749856541,6.6148084263798115,6.701972961425781,726300
2025-08-14 00:00:00+00:00,6.614808082580566,6.663232924381162,6.566383702593488,6.614808082580566,658700
2025-08-15 00:00:00+00:00,6.624493598937988,6.692287827000279,6.6051237535182565,6.624493598937988,382300
2025-08-18 00:00:00+00:00,6.6438632093667165,6.682602898835972,6.576068521888756,6.605123519897461,304900
2025-08-19 00:00:00+00:00,6.624493579968715,6.779452342882847,6.6148084263798115,6.701972961425781,477100
2025-08-20 00:00:00+00:00,6.711657625191827,6.885986694556251,6.701972933456881,6.818192005157471,757100
2025-08-21 00:00:00+00:00,6.769766952569743,6.827876948444102,6.682602882385254,6.682602882385254,602200
2025-08-22 00:00:00+00:00,6.740712368895877,6.982835656681465,6.701972679795264,6.915040969848633,860900
2025-08-25 00:00:00+00:00,6.895671133177174,6.924726130942592,6.7988219103149845,6.876301288604736,557300
2025-08-26 00:00:00+00:00,6.856931668067935,6.93441104888916,6.856931668067935,6.93441104888916,353400
2025-08-27 00:00:00+00:00,6.905356286370154,6.973150511466925,6.83756159945986,6.876301288604736,480300
2025-08-28 00:00:00+00:00,6.8956711411453,6.8956711411453,6.827876915970191,6.83756160736084,375500
2025-08-29 00:00:00+00:00,6.856931420788975,7.002205485496575,6.847246729442346,6.992520332336426,433700
2025-09-02 00:00:00+00:00,6.885986328125,6.944095860883051,6.7697668007953835,6.885986328125,873700
2025-09-03 00:00:00+00:00,6.701972877457426,7.128109931945801,6.701972877457426,7.128109931945801,364000
2025-09-04 00:00:00+00:00,7.128109803149873,7.137794494628906,7.021575425999337,7.137794494628906,472700
2025-09-05 00:00:00+00:00,7.1668494844049695,7.254013554869582,7.118424641625219,7.176534175872803,519300
2025-09-08 00:00:00+00:00,7.176534085534129,7.186219238693573,7.060315018501934,7.070000171661377,512700
2025-09-09 00:00:00+00:00,7.060315132141113,7.147479664724975,7.050630440639311,7.060315132141113,448000
2025-09-10 00:00:00+00:00,7.060314904433957,7.10873974582177,6.973150374661299,7.0022053718566895,517700
2025-09-11 00:00:00+00:00,7.021575564861052,7.128109944118457,6.944096184242406,7.011890411376953,883400
2025-09-12 00:00:00+00:00,6.973150633448223,7.0022056317219,6.905356407165527,6.905356407165527,571200
2025-09-15 00:00:00+00:00,7.089370000759362,7.14747953414917,6.982835625304621,7.14747953414917,774700
2025-09-16 00:00:00+00:00,7.13779463578902,7.157164480943682,7.0022057197063905,7.011890411376953,770500
2025-09-17 00:00:00+00:00,7.011890408303682,7.234643858391425,7.011890408303682,7.089370250701904,718900
2025-09-18 00:00:00+00:00,7.031260697508868,7.215273995026083,7.002205698956209,7.166849613189697,741400
2025-09-19 00:00:00+00:00,7.186219572684621,7.283068799712673,7.108740191062179,7.157164573669434,2807600
2025-09-22 00:00:00+00:00,7.147479789273119,7.186219479582443,7.011890411376953,7.011890411376953,690300
2025-09-23 00:00:00+00:00,7.02157520188444,7.118424422651178,7.002205357731092,7.079684734344482,739400
2025-09-24 00:00:00+00:00,7.031260482650645,7.137794396523398,7.002205484985836,7.070000171661377,1407200
2025-09-25 00:00:00+00:00,6.989999771118164,7.070000171661377,6.940000057220459,7.070000171661377,570600
2025-09-26 00:00:00+00:00,7.059999942779541,7.099999904632568,6.96999979019165,7.019999980926514,725800
