"('date', '')","('open', 'ALNT')","('high', 'ALNT')","('low', 'ALNT')","('close', 'ALNT')","('volume', 'ALNT')"
2025-01-24 00:00:00+00:00,26.183859373320487,26.662467157160155,26.134003207200767,26.542816162109375,70700
2025-01-27 00:00:00+00:00,26.183857080591256,26.28356750228151,25.38617560888735,25.545713424682617,102100
2025-01-28 00:00:00+00:00,25.41609067083079,25.89469843846439,24.817830010379687,25.13690185546875,74900
2025-01-29 00:00:00+00:00,25.057132125885175,25.495856832830427,25.007277866790112,25.436031341552734,48400
2025-01-30 00:00:00+00:00,25.615510917888738,25.974465784198383,25.21667112097904,25.565654754638672,55600
2025-01-31 00:00:00+00:00,25.56565536048901,25.80495924430581,25.037193330242076,25.13690185546875,64800
2025-02-03 00:00:00+00:00,24.458875233367827,24.887626838284337,24.229540679702083,24.349193572998047,70700
2025-02-04 00:00:00+00:00,24.109888640791798,24.70814927764428,23.980264520201054,24.568553924560547,87600
2025-02-05 00:00:00+00:00,24.618410110473633,24.817829055068973,24.399046799055174,24.618410110473633,49200
2025-02-06 00:00:00+00:00,24.65829197692751,24.86768404597829,24.319277695087617,24.5884952545166,54300
2025-02-07 00:00:00+00:00,24.538642727568234,24.538642727568234,24.070004298054997,24.139801025390625,53300
2025-02-10 00:00:00+00:00,24.269424156911803,24.618409681140182,24.04009151880845,24.50872802734375,53900
2025-02-11 00:00:00+00:00,25.535743736565138,26.742234396705268,25.126932694549208,26.67243766784668,131700
2025-02-12 00:00:00+00:00,26.31348020848397,26.31348020848397,25.685307763178947,25.86478614807129,72200
2025-02-13 00:00:00+00:00,26.014352979620035,26.742235910077326,25.894700079221007,26.612613677978516,69000
2025-02-14 00:00:00+00:00,26.83197351695979,27.400320481022273,26.363336980340492,26.4730167388916,97700
2025-02-18 00:00:00+00:00,26.47301878730505,26.991511528674675,26.423164520634973,26.971569061279297,56000
2025-02-19 00:00:00+00:00,26.67243843866738,26.841945600144726,26.463048246040337,26.692380905151367,49700
2025-02-20 00:00:00+00:00,26.602639847566454,26.891797984091404,26.26362554831779,26.792089462280273,64400
2025-02-21 00:00:00+00:00,27.15104303685079,27.15104303685079,26.25365307039257,26.51289939880371,144800
2025-02-24 00:00:00+00:00,26.4630475489471,26.682408969037688,25.775047687919105,25.785018920898438,121900
2025-02-25 00:00:00+00:00,25.824900731632496,26.203799959683803,25.455974637907854,25.605539321899414,72900
2025-02-26 00:00:00+00:00,25.475915892326157,25.994408585928383,25.35626490261376,25.426061630249023,42200
2025-02-27 00:00:00+00:00,25.765074945715806,26.243682689779217,24.897596745510018,24.907567977905273,41600
2025-02-28 00:00:00+00:00,24.87765805279046,25.16681620671864,24.438933303507486,24.807859420776367,70200
2025-03-03 00:00:00+00:00,24.758003607309323,24.877656495740634,23.551512999566153,23.780845642089844,78400
2025-03-04 00:00:00+00:00,23.421889392478178,23.57145407993508,22.773774478952813,23.152671813964844,76700
2025-03-05 00:00:00+00:00,23.142701520571492,23.790818362221653,22.993136827043863,23.671165466308594,85300
2025-03-06 00:00:00+00:00,26.00438013696704,26.77214795398779,24.927511707285056,25.23661231994629,152100
2025-03-07 00:00:00+00:00,25.017250147409744,25.017250147409744,23.1925564215162,23.292266845703125,101600
2025-03-10 00:00:00+00:00,23.00310723165387,23.352092771860626,22.215398859810588,22.414817810058594,100900
2025-03-11 00:00:00+00:00,22.674065278640082,23.54154355567613,22.484615649987465,23.48171615600586,94500
2025-03-12 00:00:00+00:00,23.48171412781468,23.561482085333605,23.013077615118263,23.182584762573242,70400
2025-03-13 00:00:00+00:00,23.142700428590164,23.142700428590164,22.335049600195116,22.75383186340332,73800
2025-03-14 00:00:00+00:00,23.162642457811753,23.88055598226157,23.162642457811753,23.581424713134766,76200
2025-03-17 00:00:00+00:00,23.451802861262816,23.790817163818176,23.411917930694813,23.541542053222656,56400
2025-03-18 00:00:00+00:00,23.232441442013677,23.651223738049982,22.953254512535022,23.591398239135742,71800
2025-03-19 00:00:00+00:00,23.701078217687108,24.33922189884868,23.47174556999694,24.18965721130371,92300
2025-03-20 00:00:00+00:00,23.860206247261615,24.099806420047187,23.7004727987379,23.830257415771484,51200
2025-03-21 00:00:00+00:00,23.490824535163153,23.78034071101111,23.211290034195294,23.770357131958008,90400
2025-03-24 00:00:00+00:00,23.880173847324787,24.16969001407943,23.540739786872486,24.07984161376953,59200
2025-03-25 00:00:00+00:00,24.25954035032712,24.25954035032712,23.600639386038836,23.71045684814453,43200
2025-03-26 00:00:00+00:00,23.64057284890737,23.820273451630907,23.10147104073676,23.32110595703125,49400
2025-03-27 00:00:00+00:00,23.39098993662562,23.48084024119489,23.031588718348544,23.23125648498535,32700
2025-03-28 00:00:00+00:00,23.141406409896497,23.141406409896497,22.37268797614666,22.45255470275879,59800
2025-03-31 00:00:00+00:00,21.973353980068154,22.362704027848277,21.803636950799625,21.943403244018555,60900
2025-04-01 00:00:00+00:00,21.713787512345746,22.36270491923642,21.59398646754496,21.96337127685547,84100
2025-04-02 00:00:00+00:00,21.404303867599126,22.222938298669938,21.404303867599126,22.043237686157227,78800
2025-04-03 00:00:00+00:00,21.054885606854167,21.823604024973765,20.146400896048434,20.395984649658203,91400
2025-04-04 00:00:00+00:00,19.8169502222511,20.90513552960478,19.2179488386533,20.326101303100586,133500
2025-04-07 00:00:00+00:00,19.397650467095435,20.795319166415172,19.257884168415362,20.415952682495117,132500
2025-04-08 00:00:00+00:00,21.09481723907315,21.09481723907315,19.527431628892373,19.856882095336914,138200
2025-04-09 00:00:00+00:00,19.737085393043692,22.043238941931747,19.57735192930436,21.613954544067383,194100
2025-04-10 00:00:00+00:00,20.955050633393505,21.593984400028294,19.986666405316043,21.52410125732422,204700
2025-04-11 00:00:00+00:00,21.064869719693704,21.56403723957188,19.966700795127117,20.865201950073242,111600
2025-04-14 00:00:00+00:00,21.19465080739781,21.663869458676412,20.705466904030644,21.15471839904785,81900
2025-04-15 00:00:00+00:00,21.034919900955916,21.713788062283502,20.90513717796002,20.99498748779297,53900
2025-04-16 00:00:00+00:00,20.765368496072757,21.36436991318838,20.655552934258886,21.11478614807129,81200
2025-04-17 00:00:00+00:00,21.014951349544315,21.584003908830653,20.765367595254368,20.985002517700195,74700
2025-04-21 00:00:00+00:00,20.675517190227595,20.8352525440308,20.06653412757698,20.28616714477539,69900
2025-04-22 00:00:00+00:00,20.615618190134153,21.134752867808974,20.465868315005295,20.865201950073242,61200
2025-04-23 00:00:00+00:00,21.474185600013577,21.663869778955448,20.935083798022834,21.074851989746094,70900
2025-04-24 00:00:00+00:00,21.13475244389172,21.63391995375768,21.114785286495575,21.574020385742188,51400
2025-04-25 00:00:00+00:00,21.28450114371146,21.703801905071582,21.224601578995106,21.63391876220703,46100
2025-04-28 00:00:00+00:00,21.584004923864065,21.87352110228559,20.965036346280606,21.334421157836914,53800
2025-04-29 00:00:00+00:00,21.254552976017045,21.643903015069952,20.98500207013139,21.584003448486328,59400
2025-04-30 00:00:00+00:00,21.284502388803364,21.534086144589843,20.96503548606434,21.314453125,74500
2025-05-01 00:00:00+00:00,21.384337062621217,21.84357027624511,21.034919410766122,21.59398651123047,49900
2025-05-02 00:00:00+00:00,21.893486917512462,22.512453552952373,21.893486917512462,22.392654418945312,61200
2025-05-05 00:00:00+00:00,21.943404202456463,22.043238089476045,21.63392086645148,21.70380401611328,64500
2025-05-06 00:00:00+00:00,21.91345540819299,22.11312127841377,21.484171026167438,21.813621520996094,95900
2025-05-07 00:00:00+00:00,22.073188265617,22.292821288137432,21.703803464288164,22.083171844482422,110000
2025-05-08 00:00:00+00:00,23.201305429010453,26.994979613620167,23.201305429010453,26.815279006958008,195800
2025-05-09 00:00:00+00:00,27.004960523332045,29.770348882716277,26.955044535860708,28.712114334106445,244300
2025-05-12 00:00:00+00:00,29.70046671574442,30.20961780222936,29.201299207916783,29.80030059814453,142100
2025-05-13 00:00:00+00:00,30.359368408197163,31.65720319827708,30.189651375263054,31.29780387878418,158400
2025-05-14 00:00:00+00:00,31.038234895465756,32.06651871331573,30.688817269211555,31.477502822875977,116200
2025-05-15 00:00:00+00:00,31.347719036719237,32.775340314575814,31.187985586925407,32.71543884277344,205000
2025-05-16 00:00:00+00:00,32.51577190554773,32.89514028658775,31.327752676335198,32.14638900756836,176100
2025-05-19 00:00:00+00:00,31.69713545807696,32.24621893268947,31.447551714312574,31.816936492919922,100900
2025-05-20 00:00:00+00:00,31.63723743197771,32.485822582897114,31.45753682305678,31.7869873046875,124000
2025-05-21 00:00:00+00:00,31.45753664223502,31.81693785801099,30.68881822145772,30.868518829345703,119200
2025-05-22 00:00:00+00:00,30.728616673497573,31.27823344508618,30.208977820272757,30.418832778930664,127500
2025-05-23 00:00:00+00:00,29.949158070927492,30.648672050886173,29.54943661353207,29.859220504760742,109400
2025-05-27 00:00:00+00:00,30.218971291790666,31.03840077012144,29.879207570625862,31.0084228515625,96800
2025-05-28 00:00:00+00:00,31.098360023901684,31.328199624702098,30.18899108338886,31.26824188232422,148000
2025-05-29 00:00:00+00:00,31.358176510141657,31.588018009394823,30.808559760063755,31.3681697845459,91000
2025-05-30 00:00:00+00:00,31.218274558104458,31.458107426335648,30.37885856628418,30.37885856628418,87500
2025-06-02 00:00:00+00:00,30.56872720661892,31.1783036093876,29.979137352864146,30.31890106201172,102400
2025-06-03 00:00:00+00:00,30.318901903907552,31.787878988820477,30.049089202794278,31.548046112060547,114900
2025-06-04 00:00:00+00:00,31.548046073654998,32.037707007385485,31.29821992241475,31.717927932739258,77400
2025-06-05 00:00:00+00:00,31.697940539734148,31.997733056858532,31.11834396052033,31.4481143951416,106200
2025-06-06 00:00:00+00:00,32.02771055014775,32.487389735218905,31.73791321739032,31.87781524658203,69400
2025-06-09 00:00:00+00:00,32.13763710457712,33.61660751592675,32.13763710457712,33.3368034362793,174500
2025-06-10 00:00:00+00:00,33.5266666739979,34.086278590726934,33.047000950534866,34.00633239746094,128700
2025-06-11 00:00:00+00:00,34.27614607280849,35.10557069772772,34.08627957637797,34.725833892822266,164700
2025-06-12 00:00:00+00:00,34.46601760087924,34.54595998724137,33.77649498177757,34.256160736083984,140300
2025-06-13 00:00:00+00:00,34.116258580639936,34.18620959797689,32.997038491204115,33.80647659301758,130400
2025-06-16 00:00:00+00:00,33.976357828662,35.15553761120855,33.94637990925572,34.91570281982422,146200
2025-06-17 00:00:00+00:00,34.456023779356265,34.665876840385735,33.90640698578375,34.236175537109375,140900
2025-06-18 00:00:00+00:00,33.966363726258216,35.02562412185126,33.12694774202812,34.33610534667969,131100
2025-06-20 00:00:00+00:00,34.62590585805129,34.82576372808801,33.11695377978017,33.69655227661133,148300
2025-06-23 00:00:00+00:00,33.66657144792986,34.76580882278776,33.30682498500443,34.585933685302734,97300
2025-06-24 00:00:00+00:00,34.79578491397805,36.05491081023546,34.79578491397805,35.85504913330078,131500
2025-06-25 00:00:00+00:00,35.80508621566142,35.815077584520296,34.95567500496277,34.985652923583984,91100
2025-06-26 00:00:00+00:00,35.17552211319642,36.494603858887395,35.17552211319642,36.074893951416016,134400
2025-06-27 00:00:00+00:00,36.1248629446754,36.604528696954304,35.595228912581256,35.89501953125,172800
2025-06-30 00:00:00+00:00,36.24477879265521,36.784404198888986,35.33541174676255,36.284751892089844,152900
2025-07-01 00:00:00+00:00,36.19481400872328,37.433949584033485,35.77510409240918,36.684471130371094,135400
2025-07-02 00:00:00+00:00,36.654492916154425,38.153449811377605,36.5045957018143,38.04352569580078,128600
2025-07-03 00:00:00+00:00,38.29335102975243,38.962887077627734,38.203413465471996,38.7330436706543,71700
2025-07-07 00:00:00+00:00,38.4732277010856,39.10279067629403,37.55386928450339,37.863651275634766,133400
2025-07-08 00:00:00+00:00,37.95358864370775,38.48321886733982,37.573851824401665,37.753726959228516,155900
2025-07-09 00:00:00+00:00,37.94359674030983,39.27266987108871,37.3440116953198,39.1727409362793,194500
2025-07-10 00:00:00+00:00,39.83228185369635,39.97218388737504,38.77301760834489,39.00285720825195,252200
2025-07-11 00:00:00+00:00,38.60313685527251,38.992865030157226,38.203413499878494,38.56316375732422,112300
2025-07-14 00:00:00+00:00,38.563162991966415,39.772320590570885,38.243385838815556,39.082801818847656,230400
2025-07-15 00:00:00+00:00,38.9728801226993,40.25198881456439,38.95289357288333,39.27267074584961,295900
2025-07-16 00:00:00+00:00,39.422567924080944,40.072113638250556,38.53318742440382,39.44255447387695,266900
2025-07-17 00:00:00+00:00,39.37260143318776,39.68238340900206,38.98286945025158,39.472530364990234,162100
2025-07-18 00:00:00+00:00,39.79230880737305,40.36191212355544,39.12277655615829,39.79230880737305,161300
2025-07-21 00:00:00+00:00,39.972184457675056,40.321939546861884,38.33332550483751,38.54317855834961,190200
2025-07-22 00:00:00+00:00,38.543178206302564,39.39258559345198,38.27336550623233,39.1127815246582,139800
2025-07-23 00:00:00+00:00,39.4925181168056,40.19203209686511,39.2326967869333,40.13207244873047,160000
2025-07-24 00:00:00+00:00,40.18203527404021,40.32193730192585,39.252681732177734,39.252681732177734,84500
2025-07-25 00:00:00+00:00,39.27267153082397,39.902234520454414,38.77301921157164,39.71236801147461,79400
2025-07-28 00:00:00+00:00,39.862261374612004,40.02214996410881,38.96288948820919,39.88224792480469,85000
2025-07-29 00:00:00+00:00,40.192030333364734,40.28196789559827,39.56246739772997,39.93220901489258,108100
2025-07-30 00:00:00+00:00,39.91222388708749,40.6816888775763,39.26267819187489,39.57246017456055,171500
2025-07-31 00:00:00+00:00,39.52249732480105,40.6117395231756,39.112782579286474,40.2819709777832,140800
2025-08-01 00:00:00+00:00,39.33262908781577,39.64241106955409,36.824372443937214,37.993560791015625,248300
2025-08-04 00:00:00+00:00,38.243386174033404,40.23200012436851,38.20341307652808,39.64241027832031,158100
2025-08-05 00:00:00+00:00,40.02214660819198,40.32193721185503,38.99286413786592,39.7623291015625,140000
2025-08-06 00:00:00+00:00,39.472531136716995,40.182036477701494,38.21340903598458,40.08210754394531,177800
2025-08-07 00:00:00+00:00,46.82741523566917,48.18647013264303,39.342621933384315,42.26059341430664,553600
2025-08-08 00:00:00+00:00,42.54039801482577,43.73956433945568,41.4711423601423,41.970794677734375,259500
2025-08-11 00:00:00+00:00,41.97079155589491,44.259199915142695,40.46184334630393,43.09001159667969,337900
2025-08-12 00:00:00+00:00,43.159962501498626,46.19784927368164,43.159962501498626,46.19784927368164,234000
2025-08-13 00:00:00+00:00,46.52762184390099,46.89736346498387,44.96870535267237,46.13788986206055,232500
2025-08-14 00:00:00+00:00,45.13858686314383,45.808122926085744,43.80951373002972,43.96940231323242,179800
2025-08-15 00:00:00+00:00,44.19923996814236,44.558990217527096,42.88015826176121,43.4897346496582,204900
2025-08-18 00:00:00+00:00,43.70958445195136,44.578978378039054,43.679602722055584,44.539005279541016,109300
2025-08-19 00:00:00+00:00,44.48904000175629,44.888759543319495,43.79952121942978,44.09931182861328,136500
2025-08-20 00:00:00+00:00,44.099313859465646,44.18925142756692,42.91013892434376,43.11000061035156,86300
2025-08-21 00:00:00+00:00,42.939998626708984,44.15999984741211,42.380001068115234,44.13999938964844,109700
2025-08-22 00:00:00+00:00,44.33000183105469,47.36000061035156,44.33000183105469,46.86000061035156,332900
2025-08-25 00:00:00+00:00,46.65999984741211,46.97999954223633,46.279998779296875,46.59000015258789,145100
2025-08-26 00:00:00+00:00,46.709999084472656,47.58000183105469,46.34000015258789,46.72999954223633,293500
2025-08-27 00:00:00+00:00,46.5099983215332,47.41999816894531,46.380001068115234,47.2599983215332,176000
2025-08-28 00:00:00+00:00,47.68000030517578,48.18000030517578,46.689998626708984,47.33000183105469,143700
2025-08-29 00:00:00+00:00,47.400001525878906,47.599998474121094,45.02000045776367,45.380001068115234,134000
2025-09-02 00:00:00+00:00,44.34000015258789,45.40999984741211,43.5,45.209999084472656,133400
2025-09-03 00:00:00+00:00,45.16999816894531,45.72999954223633,44.41999816894531,44.66999816894531,178300
2025-09-04 00:00:00+00:00,45.060001373291016,46.08000183105469,44.709999084472656,46.029998779296875,96900
2025-09-05 00:00:00+00:00,46.5099983215332,47.02000045776367,44.97999954223633,45.540000915527344,132500
2025-09-08 00:00:00+00:00,46.0,46.59000015258789,45.54999923706055,45.7599983215332,116000
2025-09-09 00:00:00+00:00,45.88999938964844,45.88999938964844,43.81999969482422,44.369998931884766,130100
2025-09-10 00:00:00+00:00,44.77000045776367,45.81999969482422,44.45000076293945,45.65999984741211,134300
2025-09-11 00:00:00+00:00,45.88999938964844,46.650001525878906,45.2400016784668,46.470001220703125,140800
2025-09-12 00:00:00+00:00,46.400001525878906,46.709999084472656,45.75,45.970001220703125,119200
2025-09-15 00:00:00+00:00,46.43000030517578,47.220001220703125,45.61000061035156,46.650001525878906,267400
2025-09-16 00:00:00+00:00,46.869998931884766,46.869998931884766,45.11000061035156,45.2400016784668,97200
2025-09-17 00:00:00+00:00,45.59000015258789,47.06999969482422,45.13999938964844,45.86000061035156,204500
2025-09-18 00:00:00+00:00,46.2599983215332,47.869998931884766,46.16999816894531,47.810001373291016,136100
2025-09-19 00:00:00+00:00,47.86000061035156,48.09000015258789,46.279998779296875,46.59000015258789,366100
2025-09-22 00:00:00+00:00,46.7400016784668,47.13999938964844,45.38999938964844,46.90999984741211,112100
2025-09-23 00:00:00+00:00,47.18000030517578,47.709999084472656,45.41999816894531,45.619998931884766,177800
2025-09-24 00:00:00+00:00,45.619998931884766,45.66999816894531,44.099998474121094,44.470001220703125,188600
2025-09-25 00:00:00+00:00,43.97999954223633,44.689998626708984,43.34000015258789,43.63999938964844,162200
2025-09-26 00:00:00+00:00,43.779998779296875,44.31999969482422,43.150001525878906,43.79999923706055,112400
