"('date', '')","('open', 'AMBA')","('high', 'AMBA')","('low', 'AMBA')","('close', 'AMBA')","('volume', 'AMBA')"
2024-08-05 00:00:00+00:00,41.02000045776367,42.9900016784668,41.02000045776367,41.560001373291016,606700
2024-08-06 00:00:00+00:00,41.93000030517578,42.849998474121094,40.650001525878906,42.11000061035156,669700
2024-08-07 00:00:00+00:00,43.52000045776367,43.630001068115234,39.689998626708984,39.790000915527344,491700
2024-08-08 00:00:00+00:00,40.7599983215332,43.15999984741211,40.25,43.130001068115234,535300
2024-08-09 00:00:00+00:00,43.040000915527344,43.65999984741211,42.040000915527344,43.45000076293945,637000
2024-08-12 00:00:00+00:00,43.5,43.7599983215332,42.72999954223633,43.36000061035156,525500
2024-08-13 00:00:00+00:00,44.22999954223633,46.439998626708984,43.630001068115234,46.18000030517578,576600
2024-08-14 00:00:00+00:00,46.36000061035156,46.459999084472656,44.65999984741211,45.15999984741211,319100
2024-08-15 00:00:00+00:00,46.810001373291016,48.22999954223633,46.61000061035156,47.5099983215332,650300
2024-08-16 00:00:00+00:00,46.86000061035156,48.22999954223633,46.31999969482422,47.56999969482422,307100
2024-08-19 00:00:00+00:00,47.400001525878906,48.91999816894531,46.689998626708984,48.90999984741211,302100
2024-08-20 00:00:00+00:00,48.54999923706055,48.75,47.91999816894531,48.15999984741211,347000
2024-08-21 00:00:00+00:00,48.65999984741211,50.0099983215332,48.47999954223633,49.81999969482422,538900
2024-08-22 00:00:00+00:00,50.060001373291016,50.22999954223633,48.0099983215332,48.2599983215332,267000
2024-08-23 00:00:00+00:00,49.400001525878906,50.7599983215332,48.79999923706055,49.869998931884766,711600
2024-08-26 00:00:00+00:00,50.900001525878906,51.75,49.4900016784668,51.150001525878906,915200
2024-08-27 00:00:00+00:00,50.849998474121094,53.36000061035156,50.61000061035156,52.790000915527344,2280900
2024-08-28 00:00:00+00:00,63.5,63.97999954223633,57.0,58.400001525878906,5481300
2024-08-29 00:00:00+00:00,59.0,59.81999969482422,56.56999969482422,59.279998779296875,1525700
2024-08-30 00:00:00+00:00,59.9900016784668,60.5,58.77000045776367,59.70000076293945,917700
2024-09-03 00:00:00+00:00,58.349998474121094,58.939998626708984,55.34000015258789,55.540000915527344,592000
2024-09-04 00:00:00+00:00,54.97999954223633,56.900001525878906,54.5,55.060001373291016,439600
2024-09-05 00:00:00+00:00,54.599998474121094,55.599998474121094,53.81999969482422,54.09000015258789,768100
2024-09-06 00:00:00+00:00,53.5099983215332,53.86000061035156,51.79999923706055,52.04999923706055,802900
2024-09-09 00:00:00+00:00,52.09000015258789,53.459999084472656,51.290000915527344,51.58000183105469,528300
2024-09-10 00:00:00+00:00,51.54999923706055,51.689998626708984,50.650001525878906,50.83000183105469,483500
2024-09-11 00:00:00+00:00,50.90999984741211,52.470001220703125,49.4900016784668,52.38999938964844,518700
2024-09-12 00:00:00+00:00,52.40999984741211,52.84000015258789,51.2400016784668,52.83000183105469,390200
2024-09-13 00:00:00+00:00,53.33000183105469,54.81999969482422,53.25,53.41999816894531,451100
2024-09-16 00:00:00+00:00,52.779998779296875,53.58000183105469,51.91999816894531,53.36000061035156,493000
2024-09-17 00:00:00+00:00,53.689998626708984,55.43000030517578,53.599998474121094,54.31999969482422,579200
2024-09-18 00:00:00+00:00,54.40999984741211,55.9900016784668,53.40999984741211,53.88999938964844,444200
2024-09-19 00:00:00+00:00,55.61000061035156,56.11000061035156,54.88999938964844,55.77000045776367,443500
2024-09-20 00:00:00+00:00,54.91999816894531,55.220001220703125,53.54999923706055,54.400001525878906,753100
2024-09-23 00:00:00+00:00,54.4900016784668,55.0099983215332,53.93000030517578,54.11000061035156,291600
2024-09-24 00:00:00+00:00,54.810001373291016,55.689998626708984,53.869998931884766,54.27000045776367,421800
2024-09-25 00:00:00+00:00,53.709999084472656,55.34000015258789,53.56999969482422,53.900001525878906,327400
2024-09-26 00:00:00+00:00,55.9900016784668,57.47999954223633,54.310001373291016,57.08000183105469,462700
2024-09-27 00:00:00+00:00,57.45000076293945,57.9900016784668,56.04999923706055,56.439998626708984,319500
2024-09-30 00:00:00+00:00,55.779998779296875,56.77000045776367,55.31999969482422,56.40999984741211,427300
2024-10-01 00:00:00+00:00,56.27000045776367,56.27000045776367,53.45000076293945,54.220001220703125,451400
2024-10-02 00:00:00+00:00,54.33000183105469,57.08000183105469,53.849998474121094,56.470001220703125,564300
2024-10-03 00:00:00+00:00,55.810001373291016,58.04999923706055,55.810001373291016,57.16999816894531,494100
2024-10-04 00:00:00+00:00,58.27000045776367,58.70000076293945,55.93000030517578,56.20000076293945,411500
2024-10-07 00:00:00+00:00,55.619998931884766,56.54999923706055,54.939998626708984,55.779998779296875,282000
2024-10-08 00:00:00+00:00,55.630001068115234,57.06999969482422,55.29999923706055,56.84000015258789,339500
2024-10-09 00:00:00+00:00,57.2400016784668,59.0099983215332,56.90999984741211,59.0099983215332,595500
2024-10-10 00:00:00+00:00,57.88999938964844,59.43000030517578,57.599998474121094,58.81999969482422,357200
2024-10-11 00:00:00+00:00,58.0,60.310001373291016,57.779998779296875,59.63999938964844,295000
2024-10-14 00:00:00+00:00,60.16999816894531,61.11000061035156,59.9900016784668,60.09000015258789,260200
2024-10-15 00:00:00+00:00,60.349998474121094,60.97999954223633,57.63999938964844,57.790000915527344,397300
2024-10-16 00:00:00+00:00,58.59000015258789,58.61000061035156,56.83000183105469,57.279998779296875,216900
2024-10-17 00:00:00+00:00,58.959999084472656,58.959999084472656,57.09000015258789,57.4900016784668,330300
2024-10-18 00:00:00+00:00,58.09000015258789,59.11000061035156,57.459999084472656,58.2599983215332,287200
2024-10-21 00:00:00+00:00,57.529998779296875,58.0,55.869998931884766,57.2599983215332,299200
2024-10-22 00:00:00+00:00,57.0099983215332,57.790000915527344,56.599998474121094,57.34000015258789,192000
2024-10-23 00:00:00+00:00,57.279998779296875,58.939998626708984,56.9900016784668,57.880001068115234,374400
2024-10-24 00:00:00+00:00,58.439998626708984,58.63999938964844,56.40999984741211,57.310001373291016,212900
2024-10-25 00:00:00+00:00,57.77000045776367,58.84000015258789,57.5,57.75,279100
2024-10-28 00:00:00+00:00,57.72999954223633,60.0,57.52000045776367,59.33000183105469,281900
2024-10-29 00:00:00+00:00,58.9900016784668,61.66999816894531,58.88999938964844,61.529998779296875,345700
2024-10-30 00:00:00+00:00,60.2400016784668,60.88999938964844,59.11000061035156,59.220001220703125,285300
2024-10-31 00:00:00+00:00,58.9900016784668,58.9900016784668,56.15999984741211,56.189998626708984,288700
2024-11-01 00:00:00+00:00,56.540000915527344,58.470001220703125,56.540000915527344,57.869998931884766,284200
2024-11-04 00:00:00+00:00,57.36000061035156,58.27000045776367,56.83000183105469,57.08000183105469,257200
2024-11-05 00:00:00+00:00,56.81999969482422,57.81999969482422,56.2400016784668,56.70000076293945,352000
2024-11-06 00:00:00+00:00,59.060001373291016,60.849998474121094,58.09000015258789,60.279998779296875,516600
2024-11-07 00:00:00+00:00,60.849998474121094,62.060001373291016,60.459999084472656,61.45000076293945,382000
2024-11-08 00:00:00+00:00,61.189998626708984,62.40999984741211,60.52000045776367,61.66999816894531,405400
2024-11-11 00:00:00+00:00,61.68000030517578,62.0,59.88999938964844,61.65999984741211,405300
2024-11-12 00:00:00+00:00,60.900001525878906,62.150001525878906,59.25,59.709999084472656,300200
2024-11-13 00:00:00+00:00,59.63999938964844,60.189998626708984,57.959999084472656,58.220001220703125,242500
2024-11-14 00:00:00+00:00,58.560001373291016,59.25,57.939998626708984,58.5,321100
2024-11-15 00:00:00+00:00,57.900001525878906,57.900001525878906,56.400001525878906,56.91999816894531,315700
2024-11-18 00:00:00+00:00,57.47999954223633,59.25,56.599998474121094,57.439998626708984,350800
2024-11-19 00:00:00+00:00,56.779998779296875,59.13999938964844,56.779998779296875,59.029998779296875,307500
2024-11-20 00:00:00+00:00,58.65999984741211,59.209999084472656,57.849998474121094,59.06999969482422,208600
2024-11-21 00:00:00+00:00,60.0,61.84000015258789,59.06999969482422,61.29999923706055,397200
2024-11-22 00:00:00+00:00,61.43000030517578,63.81999969482422,61.38999938964844,63.619998931884766,498600
2024-11-25 00:00:00+00:00,64.5,68.05999755859375,64.5,67.29000091552734,1094700
2024-11-26 00:00:00+00:00,68.05999755859375,69.55000305175781,66.98999786376953,68.41000366210938,2367700
2024-11-27 00:00:00+00:00,79.77999877929688,81.31999969482422,71.18000030517578,72.44000244140625,4987100
2024-11-29 00:00:00+00:00,73.37999725341797,73.93000030517578,71.0,71.55000305175781,989300
2024-12-02 00:00:00+00:00,70.62999725341797,71.83000183105469,69.02999877929688,70.16999816894531,1090400
2024-12-03 00:00:00+00:00,69.1500015258789,73.29000091552734,69.1500015258789,71.83999633789062,1566000
2024-12-04 00:00:00+00:00,72.30999755859375,73.05000305175781,70.63999938964844,71.08000183105469,710400
2024-12-05 00:00:00+00:00,71.1500015258789,71.37999725341797,68.83999633789062,69.31999969482422,545300
2024-12-06 00:00:00+00:00,69.51000213623047,71.93000030517578,68.97000122070312,71.69999694824219,526800
2024-12-09 00:00:00+00:00,72.31999969482422,77.08000183105469,72.0,74.70999908447266,1057500
2024-12-10 00:00:00+00:00,74.51000213623047,74.69999694824219,71.16999816894531,72.22000122070312,573200
2024-12-11 00:00:00+00:00,73.47000122070312,74.4800033569336,71.19999694824219,72.30999755859375,577900
2024-12-12 00:00:00+00:00,71.77999877929688,73.77999877929688,71.2699966430664,73.08999633789062,353100
2024-12-13 00:00:00+00:00,73.62999725341797,75.27999877929688,70.93000030517578,72.52999877929688,512000
2024-12-16 00:00:00+00:00,74.0,77.27999877929688,73.30000305175781,76.22000122070312,1115600
2024-12-17 00:00:00+00:00,75.31999969482422,75.5,72.91999816894531,73.83000183105469,487500
2024-12-18 00:00:00+00:00,74.2300033569336,75.68000030517578,68.3499984741211,69.75,578700
2024-12-19 00:00:00+00:00,69.8499984741211,70.70999908447266,68.12000274658203,68.63999938964844,479000
2024-12-20 00:00:00+00:00,67.69000244140625,71.47000122070312,67.12999725341797,70.93000030517578,1369000
2024-12-23 00:00:00+00:00,71.48999786376953,73.33000183105469,71.26000213623047,73.19000244140625,440800
2024-12-24 00:00:00+00:00,73.44999694824219,74.6500015258789,72.5199966430664,74.05000305175781,226100
2024-12-26 00:00:00+00:00,73.80000305175781,75.58999633789062,72.94000244140625,75.08000183105469,270000
2024-12-27 00:00:00+00:00,74.88999938964844,74.95999908447266,72.16000366210938,73.51000213623047,357000
2024-12-30 00:00:00+00:00,72.0999984741211,72.58000183105469,70.72000122070312,71.70999908447266,291800
2024-12-31 00:00:00+00:00,72.19999694824219,73.5999984741211,71.80999755859375,72.73999786376953,422200
2025-01-02 00:00:00+00:00,73.31999969482422,76.29000091552734,73.0,74.0999984741211,504900
2025-01-03 00:00:00+00:00,75.05999755859375,78.73999786376953,75.05999755859375,77.54000091552734,950400
2025-01-06 00:00:00+00:00,79.1500015258789,81.05999755859375,77.54000091552734,78.18000030517578,982800
2025-01-07 00:00:00+00:00,78.7300033569336,80.18000030517578,73.04000091552734,74.31999969482422,1209500
2025-01-08 00:00:00+00:00,73.4800033569336,76.63999938964844,73.36000061035156,76.19999694824219,927200
2025-01-10 00:00:00+00:00,74.12000274658203,76.79000091552734,73.69999694824219,75.66999816894531,827000
2025-01-13 00:00:00+00:00,73.5,74.81999969482422,73.02999877929688,74.52999877929688,409100
2025-01-14 00:00:00+00:00,75.68000030517578,75.9000015258789,72.37999725341797,73.9000015258789,581200
2025-01-15 00:00:00+00:00,75.9000015258789,77.62000274658203,75.44000244140625,76.16000366210938,637900
2025-01-16 00:00:00+00:00,77.2300033569336,78.97000122070312,75.91000366210938,78.18000030517578,717800
2025-01-17 00:00:00+00:00,79.41000366210938,81.16999816894531,78.68000030517578,80.79000091552734,573300
2025-01-21 00:00:00+00:00,81.94999694824219,85.1500015258789,81.66999816894531,82.6500015258789,1109300
2025-01-22 00:00:00+00:00,83.18000030517578,84.0999984741211,81.44999694824219,81.55999755859375,484800
2025-01-23 00:00:00+00:00,80.13999938964844,83.05000305175781,78.25,82.51000213623047,503000
2025-01-24 00:00:00+00:00,82.11000061035156,82.4800033569336,79.26000213623047,79.91999816894531,616100
2025-01-27 00:00:00+00:00,76.43000030517578,77.6500015258789,71.73999786376953,73.38999938964844,1018400
2025-01-28 00:00:00+00:00,73.80999755859375,74.62000274658203,72.13999938964844,73.52999877929688,487500
2025-01-29 00:00:00+00:00,73.80000305175781,76.76000213623047,73.3499984741211,75.86000061035156,706300
2025-01-30 00:00:00+00:00,77.0999984741211,79.0999984741211,76.23999786376953,78.1500015258789,500800
2025-01-31 00:00:00+00:00,78.30000305175781,79.79000091552734,76.18000030517578,76.72000122070312,518500
