"('date', '')","('open', 'CII')","('high', 'CII')","('low', 'CII')","('close', 'CII')","('volume', 'CII')"
2009-06-15 00:00:00+00:00,3.239959441630087,3.239959441630087,3.1613072293793203,3.1942903995513916,133100
2009-06-16 00:00:00+00:00,3.2019029318905474,3.206977379191132,3.1080278344964154,3.120713710784912,199200
2009-06-17 00:00:00+00:00,3.141009358956582,3.148620783928929,3.1054889724809023,3.1435465812683105,98800
2009-06-18 00:00:00+00:00,3.143547021736393,3.1638443191485623,3.133398373030308,3.1613070964813232,131800
2009-06-19 00:00:00+00:00,3.1638456497753036,3.1841429557239636,3.1435483438266436,3.173994302749634,141400
2009-06-22 00:00:00+00:00,3.158772274064294,3.158772274064294,3.0648971417095745,3.0725085735321045,152500
2009-06-23 00:00:00+00:00,3.080119556848018,3.1054910712232764,3.057285024536185,3.075045108795166,160900
2009-06-24 00:00:00+00:00,3.1156383492182127,3.166381597518921,3.087729623143547,3.166381597518921,147600
2009-06-25 00:00:00+00:00,3.1587697135510906,3.2881651594608328,3.1587697135510906,3.272942066192627,201300
2009-06-26 00:00:00+00:00,3.2298099900730315,3.2729418018932623,3.2298099900730315,3.250107526779175,127600
2009-06-29 00:00:00+00:00,3.275479961846227,3.3008517085195415,3.250108457135821,3.290703058242798,140700
2009-06-30 00:00:00+00:00,3.331296301313369,3.331296301313369,3.2627927583993226,3.2983131408691406,213100
2009-07-01 00:00:00+00:00,3.2754812098606525,3.28055565791393,3.209514836946044,3.2298121452331543,330000
2009-07-02 00:00:00+00:00,3.196828825155284,3.2171261310577393,3.1562339713874024,3.2171261310577393,154100
2009-07-06 00:00:00+00:00,3.171455878512044,3.1942903995513916,3.110563983715704,3.1942903995513916,229900
2009-07-07 00:00:00+00:00,3.161307706179931,3.173993579999888,3.0065407230726278,3.04459810256958,286300
2009-07-08 00:00:00+00:00,3.0141532291747577,3.062359276585316,3.0141532291747577,3.0572850704193115,202300
2009-07-09 00:00:00+00:00,3.077582456046864,3.077582456046864,3.0420620441436768,3.0420620441436768,101400
2009-07-10 00:00:00+00:00,3.0420614874400282,3.102953403590991,3.0395242637763302,3.100416421890259,112600
2009-07-13 00:00:00+00:00,3.1131012064896053,3.1942903995513916,3.0547462925042854,3.1942903995513916,146300
2009-07-14 00:00:00+00:00,3.1765315436614467,3.181605749194565,3.120713831019304,3.1536970138549805,141900
2009-07-15 00:00:00+00:00,3.1765322806863705,3.234886988653153,3.1765322806863705,3.222201108932495,160500
2009-07-16 00:00:00+00:00,3.2196607532950194,3.255181133574692,3.201900684136581,3.2399582862854004,166700
2009-07-17 00:00:00+00:00,3.2424971610287496,3.2602574825286865,3.2171256533991692,3.2602574825286865,127800
2009-07-20 00:00:00+00:00,3.2627944639175888,3.283091766806428,3.2551830358250085,3.2602574825286865,115600
2009-07-21 00:00:00+00:00,3.2754802975845614,3.290703395541507,3.234885692316618,3.278017520904541,189600
2009-07-22 00:00:00+00:00,3.24249546612023,3.2983131408691406,3.24249546612023,3.2983131408691406,169600
2009-07-23 00:00:00+00:00,3.3059278374433676,3.3490596867223466,3.2932419567207765,3.336373805999756,228200
2009-07-24 00:00:00+00:00,3.3236872611583235,3.3845791816711426,3.2983155066298235,3.3845791816711426,136200
2009-07-27 00:00:00+00:00,3.35920699576984,3.4150247033869143,3.35920699576984,3.4099502563476562,152000
2009-07-28 00:00:00+00:00,3.399801977943087,3.404876425540135,3.32622418152674,3.3566701412200928,200400
2009-07-29 00:00:00+00:00,3.3642792724142168,3.412485278373301,3.321147468257922,3.343981981277466,191000
2009-07-30 00:00:00+00:00,3.356670485478904,3.397265344529746,3.3439848491112074,3.366819381713867,198600
2009-07-31 00:00:00+00:00,3.336371817362622,3.3718922138214116,3.3110003130031194,3.371892213821411,165200
2009-08-03 00:00:00+00:00,3.4124874192814305,3.478453777842891,3.3896528919360827,3.448007822036743,158100
2009-08-04 00:00:00+00:00,3.4505439147839,3.534270326304781,3.4251721722781734,3.516510009765625,170500
2009-08-05 00:00:00+00:00,3.480990871175505,3.5444200038909908,3.435321818192214,3.544420003890991,186500
2009-08-06 00:00:00+00:00,3.5215867557212452,3.526660962359672,3.458157599981229,3.4860663414001465,145500
2009-08-07 00:00:00+00:00,3.480991094072893,3.521585702896118,3.480991094072893,3.521585702896118,119200
2009-08-10 00:00:00+00:00,3.508898952549318,3.5520307741640558,3.4708415767541467,3.5494935512542725,127800
2009-08-11 00:00:00+00:00,3.549493551254273,3.5571052199836224,3.5139733983688846,3.5494935512542725,126300
2009-08-12 00:00:00+00:00,3.5621787691309392,3.610384785742342,3.5266583808111136,3.5342700481414795,160800
2009-08-13 00:00:00+00:00,3.5774015992939994,3.6154589653015137,3.493675200507201,3.6154589653015137,117500
2009-08-14 00:00:00+00:00,3.6560543462288253,3.6890375168356813,3.557105076371142,3.600236654281616,137500
2009-08-17 00:00:00+00:00,3.579940007519342,3.579940007519342,3.38711563634981,3.4657676219940186,196600
2009-08-18 00:00:00+00:00,3.45054407261523,3.519047393373512,3.45054407261523,3.4886014461517334,134600
2009-08-19 00:00:00+00:00,3.4784521829786095,3.574864453141359,3.4733777383560684,3.5596413612365723,132300
2009-08-20 00:00:00+00:00,3.5951646677168076,3.615461978766877,3.5368097169755823,3.5850160121917725,183800
2009-08-21 00:00:00+00:00,3.6332211665784007,3.643369819592637,3.577403695981585,3.6129238605499268,190300
2009-08-24 00:00:00+00:00,3.6230703901104504,3.6535163313090284,3.587550246360192,3.6154589653015137,185500
2009-08-25 00:00:00+00:00,3.6281450329198655,3.686499696249118,3.6281450329198655,3.6535165309906006,176900
2009-08-26 00:00:00+00:00,3.663667171708873,3.7220221087470513,3.66113018989563,3.66113018989563,197800
2009-08-27 00:00:00+00:00,3.6611279273419064,3.6839624432903486,3.625607542315127,3.6509792804718018,147600
2009-08-28 00:00:00+00:00,3.673817528774775,3.704263744284479,3.6459087801811503,3.6636688709259033,113000
2009-08-31 00:00:00+00:00,3.671278917945653,3.727096390383524,3.6408329578987284,3.7118735313415527,160500
2009-09-01 00:00:00+00:00,3.7042607814891166,3.742318157492013,3.6687403864469568,3.678889036178589,281000
2009-09-02 00:00:00+00:00,3.6433705092955924,3.6991882324218746,3.6433705092955924,3.699188232421875,192300
2009-09-03 00:00:00+00:00,3.696651331476433,3.7524690594840817,3.686502675653501,3.7296345233917236,189900
2009-09-04 00:00:00+00:00,3.7220206850386015,3.73216933429855,3.701723386518705,3.727094888687134,134300
2009-09-08 00:00:00+00:00,3.7651530194250524,3.8260449233061515,3.7296326211796194,3.8158962726593018,167300
2009-09-09 00:00:00+00:00,3.8285829520802594,3.932606703590183,3.815897075611568,3.889474868774414,216400
2009-09-10 00:00:00+00:00,3.8894756045398235,3.990962151561451,3.8285836763268475,3.869178295135498,339000
2009-09-11 00:00:00+00:00,3.93861847826511,3.946480172269231,3.7499423205606415,3.791870355606079,277300
2009-09-14 00:00:00+00:00,3.7656676607655313,3.8206983050736274,3.734221614005328,3.784011125564575,197400
2009-09-15 00:00:00+00:00,3.7866301335528383,3.8154558519863677,3.765666111007105,3.804973840713501,187700
2009-09-16 00:00:00+00:00,3.836419758912288,3.8547632156092644,3.8102146065644464,3.8259377479553223,177200
2009-09-17 00:00:00+00:00,3.8180770265792496,3.8495230674743657,3.804974696972806,3.8495230674743652,167200
2009-09-18 00:00:00+00:00,3.8442839819124903,3.8600068847513485,3.799735340684002,3.8285608291625977,146000
2009-09-21 00:00:00+00:00,3.8206981459006784,3.849523625085567,3.797113549335336,3.799734115600586,144600
2009-09-22 00:00:00+00:00,3.8233176449776582,3.8364202227356814,3.7787690305469104,3.802353620529175,126000
2009-09-23 00:00:00+00:00,4.059162554225524,4.059162554225524,3.8023531608244356,3.8259377479553223,130700
2009-09-24 00:00:00+00:00,3.852144191350817,3.852144191350817,3.7892521004505397,3.799734115600586,132700
2009-09-25 00:00:00+00:00,3.797112489461612,3.8049741860629567,3.7447024283404042,3.802353620529175,105400
2009-09-28 00:00:00+00:00,3.804976528487055,3.8626275062561035,3.804976528487055,3.8626275062561035,96500
2009-09-29 00:00:00+00:00,3.970066629045528,3.970066629045528,3.8233184278573322,3.8783490657806396,136900
2009-09-30 00:00:00+00:00,3.878349237798821,3.9124158484919294,3.8259391636213262,3.844282627105713,124100
2009-10-01 00:00:00+00:00,3.854765651380583,3.860006535215278,3.799734996605715,3.831181049346924,115100
2009-10-02 00:00:00+00:00,3.7499430469558814,3.807593981355424,3.7289787754614068,3.7735273838043213,106200
2009-10-05 00:00:00+00:00,3.8023539053901456,3.8023539053901456,3.7342206958727973,3.7473232746124268,134300
2009-10-06 00:00:00+00:00,3.7656670099334155,3.8075950650337944,3.7394621004511395,3.7525644302368164,120100
2009-10-07 00:00:00+00:00,3.7525617960271775,3.773525808861126,3.7420797896102034,3.7709054946899414,123700
2009-10-08 00:00:00+00:00,3.773527548485291,3.8259378546424467,3.7709072331061217,3.823317289352417,151300
2009-10-09 00:00:00+00:00,3.8023531608244356,3.828558063261423,3.7944914651735706,3.8259377479553223,86400
2009-10-12 00:00:00+00:00,3.8180761751236654,3.8757273621969177,3.8180761751236654,3.8469018936157227,121800
2009-10-13 00:00:00+00:00,3.8416631771262426,3.8521451950073247,3.8128376904310226,3.852145195007324,119000
2009-10-14 00:00:00+00:00,3.8704885172732713,3.8914525508880615,3.846903916978884,3.8914525508880615,97400
2009-10-15 00:00:00+00:00,3.8416615238321947,3.9438613416233834,3.8416615238321947,3.917656183242798,108800
2009-10-16 00:00:00+00:00,3.9386214690503762,3.9517240524291997,3.886211385446075,3.951724052429199,149600
2009-10-19 00:00:00+00:00,3.977929588180753,4.004134507458184,3.8914528797343033,3.930760383605957,195700
2009-10-20 00:00:00+00:00,3.962204790635522,3.962204790635522,3.8835895656409423,3.894071578979492,153200
2009-10-21 00:00:00+00:00,3.9150355821226315,3.9255175953981722,3.8652460815415406,3.8704872131347656,120400
2009-10-22 00:00:00+00:00,3.8600053486892096,3.920277118682861,3.8338004377488293,3.9202771186828613,105100
2009-10-23 00:00:00+00:00,3.9359998946605463,3.956963921403776,3.8704872486102246,3.875728130340576,103600
2009-10-26 00:00:00+00:00,3.9176578692418405,3.922899003137891,3.8390426101782174,3.852145195007324,107000
2009-10-27 00:00:00+00:00,3.8835914889206697,3.8914531902511333,3.81283792632374,3.8285608291625977,112600
2009-10-28 00:00:00+00:00,3.8469048590926413,3.852145743824344,3.747325550079744,3.749946117401123,177500
2009-10-29 00:00:00+00:00,3.78925069031461,3.823317289352417,3.7709072331061217,3.823317289352417,141300
2009-10-30 00:00:00+00:00,3.8233183452094854,3.8259389112232176,3.584852336000334,3.60581636428833,312000
2009-11-02 00:00:00+00:00,3.6346411531024954,3.694912910461426,3.608436247655429,3.694912910461426,242000
2009-11-03 00:00:00+00:00,3.6922932599677565,3.7132572894850697,3.642503502430929,3.7080161571502686,82800
2009-11-04 00:00:00+00:00,3.7525629193534558,3.80759353199362,3.742080909798702,3.7604246139526367,124100
2009-11-05 00:00:00+00:00,3.7997352866442653,3.823319890478167,3.760427780195116,3.8180787563323975,118000
2009-11-06 00:00:00+00:00,3.652985419560026,3.8495233784653795,3.6294010744165717,3.8416619300842285,66500
2009-11-09 00:00:00+00:00,3.8862096097128505,3.9071736335754395,3.8835890442523078,3.9071736335754395,117100
2009-11-10 00:00:00+00:00,3.8966922280033693,3.9097948074340825,3.891451346177634,3.909794807434082,114100
2009-11-11 00:00:00+00:00,3.907174791025276,3.909795357262128,3.883590194715514,3.9019339084625244,173200
2009-11-12 00:00:00+00:00,3.8966921447918574,3.904553592318042,3.8835895656409423,3.894071578979492,100000
2009-11-13 00:00:00+00:00,3.8862104279639644,3.9045538902282715,3.883589861951655,3.9045538902282715,93800
2009-11-16 00:00:00+00:00,3.920277118682861,3.920277118682861,3.8993130899661828,3.9202771186828613,161000
2009-11-17 00:00:00+00:00,3.9150347512507038,3.9569630453655043,3.9071733054401783,3.9333784580230713,150100
2009-11-18 00:00:00+00:00,3.852145069491641,3.9360014597189945,3.760427478498394,3.896693706512451,155000
2009-11-19 00:00:00+00:00,3.8940716621350435,3.9097948074340825,3.87310763501027,3.909794807434082,111800
2009-11-20 00:00:00+00:00,3.9124165845028513,3.92551891807885,3.873108834041875,3.8914525508880615,93500
2009-11-23 00:00:00+00:00,3.943860646657386,3.964824669703322,3.8993120352070556,3.92289662361145,171000
2009-11-24 00:00:00+00:00,3.9438620836067924,4.006754175659385,3.8966928896118684,3.988410711288452,155700
2009-11-25 00:00:00+00:00,4.0172363469201064,4.038200378417969,3.996272315422244,4.038200378417969,98100
2009-11-27 00:00:00+00:00,3.862628275736579,4.0198588371276855,3.860007708067473,4.0198588371276855,89200
2009-11-30 00:00:00+00:00,4.040817778041653,4.040817778041653,3.996269183543714,4.02771520614624,91700
2009-12-01 00:00:00+00:00,4.04868148593269,4.061784065157315,4.022476577394352,4.025096893310547,126700
2009-12-02 00:00:00+00:00,4.046061100493457,4.061784246246184,3.985789583248337,4.014615058898926,355100
2009-12-03 00:00:00+00:00,4.074887558494711,4.074887558494711,3.996272315422244,4.038200378417969,248600
2009-12-04 00:00:00+00:00,4.0591660104871305,4.085371185147914,4.030340518289121,4.046063423156738,120200
2009-12-07 00:00:00+00:00,4.061783445345485,4.09847061159394,4.03033740995147,4.064404010772705,121500
2009-12-08 00:00:00+00:00,4.056544348178815,4.074888065454828,4.0303394305017965,4.067026615142822,132900
2009-12-09 00:00:00+00:00,4.08012468335879,4.106329823549997,4.027714652887113,4.090606689453125,206600
2009-12-10 00:00:00+00:00,4.13253787721602,4.163983917668755,4.119435297882985,4.1377787590026855,140100
2009-12-11 00:00:00+00:00,4.169226299815825,4.182328883864027,4.127298230790382,4.171846866607666,121700
2009-12-14 00:00:00+00:00,4.2111524285123165,4.305490790263262,4.171844944390016,4.292387962341309,281500
2009-12-15 00:00:00+00:00,4.2976303259490205,4.321214923150152,4.22425646783165,4.279286861419678,206200
2009-12-16 00:00:00+00:00,4.310730225595526,4.313350290327407,4.232114788456372,4.250458240509033,185900
2009-12-17 00:00:00+00:00,4.234737167368552,4.25046006160417,4.171845090604282,4.174465656280518,161100
2009-12-18 00:00:00+00:00,4.132572202256475,4.208250365500613,4.021757684495068,4.127166748046875,304700
2009-12-21 00:00:00+00:00,4.159600040917724,4.23798105627055,4.081219025564897,4.089327335357666,146800
2009-12-22 00:00:00+00:00,4.1244638722720985,4.1244638722720985,4.083921805981231,4.11365270614624,113600
2009-12-23 00:00:00+00:00,4.140681134695643,4.1514923024980375,4.094733607095824,4.124464511871338,97000
2009-12-24 00:00:00+00:00,4.146087031132734,4.181223392486572,4.127167551080123,4.181223392486572,57800
2009-12-28 00:00:00+00:00,4.221763472799681,4.251494108906142,4.181221672858284,4.205546855926514,118100
2009-12-29 00:00:00+00:00,4.240684834786467,4.243387691389256,4.15689834216875,4.178520679473877,131800
2009-12-30 00:00:00+00:00,4.146087646980021,4.2433881759643555,4.143384790068578,4.2433881759643555,114500
2009-12-31 00:00:00+00:00,4.2677140019892965,4.286633487642115,4.181224630137939,4.208252429962158,110000
2010-01-04 00:00:00+00:00,4.221762707400355,4.2541961930250265,4.205546093467236,4.248790740966797,90700
2010-01-05 00:00:00+00:00,4.2704130647165774,4.2704130647165774,4.216357255342126,4.248790740966797,99700
2010-01-06 00:00:00+00:00,4.235276724183576,4.256899047933357,4.219059852492025,4.248790740966797,125500
2010-01-07 00:00:00+00:00,4.248793556212221,4.248793556212221,4.213657192397908,4.240684986114502,111500
2010-01-08 00:00:00+00:00,4.240683754594067,4.240683754594067,4.19743909099915,4.227169990539551,104200
2010-01-11 00:00:00+00:00,4.229873028448218,4.232575884643531,4.159600571679963,4.2001423835754395,155000
2010-01-12 00:00:00+00:00,4.189330728437714,4.202844750081153,4.137977755502873,4.167708396911621,102000
2010-01-13 00:00:00+00:00,4.183925628662109,4.197439652282253,4.167709006524787,4.183925628662109,107300
2010-01-14 00:00:00+00:00,4.1974393843816715,4.202845096588135,4.165005884418525,4.202845096588135,77300
2010-01-15 00:00:00+00:00,4.197440016029216,4.197440016029216,4.148789887642702,4.181223392486572,104900
2010-01-19 00:00:00+00:00,4.162302336151006,4.162302336151006,4.121760532378553,4.132571697235107,140500
2010-01-20 00:00:00+00:00,4.135275697370164,4.159600889469292,4.11635596031608,4.137978553771973,110300
2010-01-21 00:00:00+00:00,4.162303760066075,4.183926097176138,4.10013960531429,4.119059085845947,155600
2010-01-22 00:00:00+00:00,4.116357196133168,4.119060053346431,3.9379727441962316,3.989326000213623,280200
2010-01-25 00:00:00+00:00,4.0082444387511185,4.03256963180257,3.9217550925758085,3.9352691173553467,142700
2010-01-26 00:00:00+00:00,3.932565301323808,3.9812154177977717,3.864995451671366,3.870400905609131,228900
2010-01-27 00:00:00+00:00,3.859589478252892,3.8758063544835464,3.7460721179138217,3.786614179611206,323500
2010-01-28 00:00:00+00:00,3.813642606545046,3.827156629391362,3.7595867729183268,3.7974259853363037,151700
2010-01-29 00:00:00+00:00,3.8541845124841836,3.886618011291915,3.8109398474072083,3.83796763420105,155400
2010-02-01 00:00:00+00:00,3.8460761259412934,3.8947265053277373,3.840670671430882,3.862293004989624,108500
2010-02-02 00:00:00+00:00,3.878508856001275,3.994728803634644,3.873103145165152,3.9947288036346436,145400
2010-02-03 00:00:00+00:00,3.956891392472046,4.0433807373046875,3.956891392472046,4.0433807373046875,141000
2010-02-04 00:00:00+00:00,4.019055736621574,4.024461449811136,3.9082411938214854,3.9190523624420166,119400
2010-02-05 00:00:00+00:00,3.8704015099839513,3.8920238446284436,3.756884124221087,3.8028316497802734,214300
2010-02-08 00:00:00+00:00,3.8298589014882363,3.8487783759328766,3.8055337156259803,3.8136420249938965,106700
2010-02-09 00:00:00+00:00,3.862291858890614,3.9298616956506027,3.8406695317480954,3.889319896697998,147400
2010-02-10 00:00:00+00:00,3.900131485610853,3.900131485610853,3.8055336007267986,3.810939311981201,359000
2010-02-11 00:00:00+00:00,3.7595863475487556,3.824453340561595,3.7514780378617805,3.792019844055176,201900
2010-02-12 00:00:00+00:00,3.775805143831674,3.778507743261987,3.721749288845691,3.740668773651123,243600
2010-02-16 00:00:00+00:00,3.756883377761482,3.7920197290171385,3.756883377761482,3.7893171310424805,183400
2010-02-17 00:00:00+00:00,3.797427427107796,3.8704027657708195,3.797427427107796,3.8433749675750732,205400
2010-02-18 00:00:00+00:00,3.837968146678093,3.875807362552317,3.837968146678093,3.8649961948394775,227000
2010-02-19 00:00:00+00:00,3.8920249442727317,3.9055389716834035,3.8677000042438827,3.897430658340454,211900
2010-02-22 00:00:00+00:00,3.9568918702142755,3.9568918702142755,3.8758079707645785,3.881213426589966,247600
2010-02-23 00:00:00+00:00,3.9001305103302006,3.919049979472541,3.8433718451447434,3.9001305103302,220300
2010-02-24 00:00:00+00:00,3.9298630685178937,3.983918905258179,3.9136461886165272,3.9839189052581787,184500
2010-02-25 00:00:00+00:00,3.9541886720846695,4.013650227582693,3.9190523100975914,4.008244514465332,133400
2010-02-26 00:00:00+00:00,4.01905504236184,4.04878568649292,4.008243875608851,4.04878568649292,155600
2010-03-01 00:00:00+00:00,4.043380260224637,4.1082472611954355,4.043380260224637,4.094733238220215,164000
2010-03-02 00:00:00+00:00,4.105545097750131,4.181223536076666,4.105545097750131,4.178520679473877,253900
2010-03-03 00:00:00+00:00,4.178520050703884,4.186628361533547,4.129869670208803,4.148789405822754,204700
2010-03-04 00:00:00+00:00,4.15689719047551,4.173113810082147,4.121760837649767,4.140680313110352,225200
2010-03-05 00:00:00+00:00,4.1568957361510135,4.248790740966797,4.1568957361510135,4.248790740966797,322600
2010-03-08 00:00:00+00:00,4.197439403438794,4.2352786157802,4.186628236735326,4.2163591384887695,286800
2010-03-09 00:00:00+00:00,4.213657523214353,4.2433881759643555,4.205549210238647,4.2433881759643555,295200
2010-03-10 00:00:00+00:00,4.240683917687217,4.248792485742008,4.208250418743664,4.23798131942749,271600
2010-03-11 00:00:00+00:00,4.26168849893987,4.26168849893987,4.203118161047994,4.247743129730225,287600
2010-03-12 00:00:00+00:00,4.292367827322037,4.292367827322037,4.191961394364433,4.208695888519287,195400
2010-03-15 00:00:00+00:00,4.219854098221466,4.250533708170008,4.166861730327031,4.20033073425293,188800
2010-03-16 00:00:00+00:00,4.225429799863982,4.250531406221255,4.200328459492451,4.231008052825928,188800
2010-03-17 00:00:00+00:00,4.253320958363343,4.2756334404726175,4.225430222733866,4.258899211883545,266500
2010-03-18 00:00:00+00:00,4.26447714731464,4.300734996795654,4.239375538751956,4.300734996795654,166800
2010-03-19 00:00:00+00:00,4.264476776123047,4.336992468773113,4.242164296228525,4.264476776123047,133700
2010-03-22 00:00:00+00:00,4.264477095032842,4.356516147977124,4.247742600867627,4.328625679016113,210900
2010-03-23 00:00:00+00:00,4.342571152152721,4.345360279083252,4.300735312137901,4.345360279083252,123300
2010-03-24 00:00:00+00:00,4.334204352976195,4.384407577438551,4.331415225842552,4.3565168380737305,144400
2010-03-25 00:00:00+00:00,4.389984227505283,4.403929592936677,4.317468540050611,4.339781284332275,144200
2010-03-26 00:00:00+00:00,4.3648810483160485,4.4150842393642185,4.3509359539010015,4.38440465927124,139400
2010-03-29 00:00:00+00:00,4.4262430423870445,4.429032169282426,4.350938478112225,4.373250961303711,157300
2010-03-30 00:00:00+00:00,4.395564674111772,4.406720918828366,4.334205195177576,4.359306812286377,114200
2010-03-31 00:00:00+00:00,4.370461887578217,4.392774371041151,4.334204035454504,4.378829002380371,107200
2010-04-01 00:00:00+00:00,4.387197011774684,4.451345614300481,4.387197011774684,4.4067206382751465,134000
2010-04-05 00:00:00+00:00,4.412297939379988,4.417876193506388,4.364883843248771,4.39277458190918,112700
2010-04-06 00:00:00+00:00,4.389986139272727,4.431822253785856,4.387197011774684,4.4067206382751465,91100
2010-04-07 00:00:00+00:00,4.412297353797058,4.426242721276488,4.3704615173445305,4.395563125610352,83900
2010-04-08 00:00:00+00:00,4.387197431053063,4.417877304491891,4.364884940908022,4.415088176727295,97600
2010-04-09 00:00:00+00:00,4.417876193506388,4.448555793244201,4.370462097375172,4.39277458190918,140000
2010-04-12 00:00:00+00:00,4.392775418648308,4.445767513014102,4.392775418648308,4.429033279418945,123900
2010-04-13 00:00:00+00:00,4.429031263969075,4.448554616274522,4.378828054057098,4.412296772003174,141200
2010-04-14 00:00:00+00:00,4.415087012684574,4.4457666120488275,4.3648837901014375,4.40114164352417,278100
2010-04-15 00:00:00+00:00,4.401144122162909,4.420667756377123,4.376042496734593,4.4178786277771,147600
2010-04-16 00:00:00+00:00,4.401144900694917,4.420668538362728,4.331418269275859,4.370465278625488,148500
2010-04-19 00:00:00+00:00,4.3648834228515625,4.395563285620287,4.311891343683595,4.3648834228515625,184100
2010-04-20 00:00:00+00:00,4.395563655451484,4.403930770553409,4.3704620441599165,4.40114164352417,166000
2010-04-21 00:00:00+00:00,4.412297514416162,4.451344491582824,4.3648834228515625,4.3648834228515625,175100
2010-04-22 00:00:00+00:00,4.367674025122603,4.3927756427819515,4.331416162501972,4.389986515045166,131600
2010-04-23 00:00:00+00:00,4.389984293372456,4.431820390294347,4.389984293372456,4.412296772003174,82100
2010-04-26 00:00:00+00:00,4.431822721019015,4.451346083591925,4.415088220252329,4.440189838409424,111900
2010-04-27 00:00:00+00:00,4.431824788750338,4.451348160432157,4.353730770051079,4.370465278625488,143900
2010-04-28 00:00:00+00:00,4.398352624899776,4.406719739701931,4.353727391988125,4.378829002380371,163400
2010-04-29 00:00:00+00:00,4.406719735940694,4.445766448974609,4.406719735940694,4.445766448974609,98600
2010-04-30 00:00:00+00:00,4.4373998171064075,4.448556060042498,4.392774845362047,4.398353099822998,121300
2010-05-03 00:00:00+00:00,4.403931931654775,4.426244421799816,4.4011428038901785,4.415088176727295,104000
2010-05-04 00:00:00+00:00,4.384407577438551,4.398352947120961,4.336993480109838,4.3565168380737305,160700
2010-05-05 00:00:00+00:00,4.325836818903579,4.325836818903579,4.236586621165331,4.281211853027344,142800
2010-05-06 00:00:00+00:00,4.239376951171544,4.278423940387742,1.6845945358333971,3.963259696960449,606500
2010-05-07 00:00:00+00:00,4.035775983988469,4.080400968764657,3.854486650852838,4.027408599853516,355800
2010-05-10 00:00:00+00:00,4.180805941286017,4.267267023068807,4.1417592242109205,4.219852924346924,228600
2010-05-11 00:00:00+00:00,4.1473373056054905,4.348149947870163,4.144548178327385,4.284001350402832,232700
2010-05-12 00:00:00+00:00,4.26726914119315,4.423456618991201,4.26726914119315,4.4178786277771,163400
2010-05-13 00:00:00+00:00,4.412299004967729,4.431822633139368,4.359306907898107,4.389986515045166,163700
2010-05-14 00:00:00+00:00,4.378827613685591,4.381616739730364,4.289577708138437,4.336991786956787,186100
2010-05-17 00:00:00+00:00,4.317470189525735,4.323048444223735,4.108290426095555,4.267267227172852,119100
2010-05-18 00:00:00+00:00,4.317469169575677,4.348149031195283,4.189172533660091,4.208695888519287,122000
2010-05-19 00:00:00+00:00,4.205908857641004,4.214275975894901,4.080401019888983,4.144549369812012,140300
2010-05-20 00:00:00+00:00,4.044141540251157,4.066454024021956,3.913055498608375,3.9242117404937744,205400
2010-05-21 00:00:00+00:00,3.8712193192092226,4.0441411862909575,3.834961469758667,3.9939379692077637,172900
2010-05-24 00:00:00+00:00,4.007885785281108,4.113870271655632,4.002307794411883,4.077612400054932,148500
2010-05-25 00:00:00+00:00,3.9967246589454977,4.088763656820455,3.9074747860935637,4.08318567276001,157100
2010-05-26 00:00:00+00:00,4.133391809536533,4.189173289459486,4.07203260719858,4.0943450927734375,128800
2010-05-27 00:00:00+00:00,4.147336640751818,4.203117847442627,4.147336640751818,4.203117847442627,111500
2010-05-28 00:00:00+00:00,4.222642158380896,4.2254310196812295,4.130603085824452,4.217063903808594,106800
2010-06-01 00:00:00+00:00,4.1640730003856286,4.264479217390067,4.130604261384149,4.144549369812012,150700
2010-06-02 00:00:00+00:00,4.169649803887297,4.217063903808594,4.136181074410937,4.217063903808594,118300
2010-06-03 00:00:00+00:00,4.247742810160843,4.297946029144323,4.247742810160843,4.289578914642334,163800
2010-06-04 00:00:00+00:00,4.261690449741991,4.270057834689451,4.15570596761407,4.180807590484619,205700
2010-06-07 00:00:00+00:00,4.21427275522811,4.244952608689138,4.178014915855969,4.186382293701172,158300
2010-06-08 00:00:00+00:00,4.189172586539523,4.233797550201416,4.083188164849646,4.233797550201416,188200
2010-06-09 00:00:00+00:00,4.233798717788049,4.300736181740737,4.228220462799072,4.228220462799072,182700
2010-06-10 00:00:00+00:00,4.278423893249539,4.317470616049681,4.222642670688015,4.275634765625,225400
2010-06-11 00:00:00+00:00,4.248270012357307,4.314514090875171,4.239629540088816,4.277071952819824,92600
2010-06-14 00:00:00+00:00,4.3346772153954385,4.3346772153954385,4.230990409851074,4.230990409851074,98100
2010-06-15 00:00:00+00:00,4.271313446414623,4.271313446414623,4.216590063631116,4.2281107902526855,168600
2010-06-16 00:00:00+00:00,4.2165890954473,4.248271017713085,4.2165890954473,4.21946907043457,177600
2010-06-17 00:00:00+00:00,4.242512759997985,4.2626742436159315,4.210830820992455,4.222351551055908,81800
2010-06-18 00:00:00+00:00,4.2338700459608,4.320275613159128,4.207948348333729,4.314515113830566,189800
2010-06-21 00:00:00+00:00,4.328916433504347,4.334676933293368,4.20506870947362,4.207948684692383,149400
2010-06-22 00:00:00+00:00,4.228110586168574,4.230990561678113,4.12442377690346,4.147465229034424,103300
2010-06-23 00:00:00+00:00,4.124423559052862,4.196428161827812,4.095621882748339,4.18490743637085,115700
2010-06-24 00:00:00+00:00,4.158987043464872,4.176268274423307,4.092742919921875,4.092742919921875,68900
2010-06-25 00:00:00+00:00,4.084101472569809,4.1417051043014155,4.084101472569809,4.107142925262451,134800
