"('date', '')","('open', 'CC')","('high', 'CC')","('low', 'CC')","('close', 'CC')","('volume', 'CC')"
2017-05-03 00:00:00+00:00,29.24228558186613,29.441313332246533,28.726290834910056,28.770517349243164,2972100
2017-05-04 00:00:00+00:00,28.78526887951277,29.75092169640003,28.30613035830957,29.41183853149414,2408300
2017-05-05 00:00:00+00:00,29.537139835384586,30.40696350110015,29.279142481977534,30.399593353271484,2126900
2017-05-08 00:00:00+00:00,30.43644915793129,30.657590144217338,29.48553982374506,29.677194595336914,2021700
2017-05-09 00:00:00+00:00,29.706681490469606,30.215308863733966,29.618225656321126,30.016281127929688,1451700
2017-05-10 00:00:00+00:00,30.112115772817695,31.542166698087183,29.898347679790497,31.17359733581543,2605900
2017-05-11 00:00:00+00:00,31.306274535032415,31.321017643192974,30.266909311376164,30.871362686157227,1900600
2017-05-12 00:00:00+00:00,31.9770858345542,32.728967839766206,31.225203829342192,32.30142593383789,3843600
2017-05-15 00:00:00+00:00,32.59646724727888,33.90209665986479,32.4909858861431,33.393123626708984,5150000
2017-05-16 00:00:00+00:00,33.5332875389927,33.9463690931279,33.40051142565953,33.47427749633789,2772000
2017-05-17 00:00:00+00:00,33.47428096965374,33.47428096965374,31.371994166335597,31.740816116333008,3235600
2017-05-18 00:00:00+00:00,31.526886506115215,32.257152043472075,30.84087778078797,31.53426170349121,2253600
2017-05-19 00:00:00+00:00,31.77031283066426,32.7661306655295,31.740806408355894,32.33829879760742,2201000
2017-05-22 00:00:00+00:00,33.3783729438729,33.540655436530045,31.700232626112317,32.242401123046875,2885700
2017-05-23 00:00:00+00:00,32.33829448150193,32.34566967915102,31.482628045973975,31.83669662475586,2344000
2017-05-24 00:00:00+00:00,31.903088780684943,32.139134530367464,30.420426239623637,30.91464614868164,2979400
2017-05-25 00:00:00+00:00,31.05479044871612,31.71867072906517,30.71547511159845,31.209697723388672,2035400
2017-05-26 00:00:00+00:00,31.209702373434137,31.518036864334487,30.892515393773728,31.364606857299805,1100100
2017-05-30 00:00:00+00:00,31.290842780377584,31.320349202180157,30.486813890411913,30.531070709228516,1317900
2017-05-31 00:00:00+00:00,30.59008735641872,30.811379919679116,28.170613931627255,29.498374938964844,4740000
2017-06-01 00:00:00+00:00,29.71965989447137,30.619583129882812,29.358213309690054,30.619583129882812,2754300
2017-06-02 00:00:00+00:00,30.63433940669855,30.84825673719813,29.859814149044983,30.361412048339844,2277100
2017-06-05 00:00:00+00:00,30.31714815241231,31.040041292681522,30.169621696572985,30.693347930908203,2650100
2017-06-06 00:00:00+00:00,30.31714966333472,30.31714966333472,28.81235891601689,28.930381774902344,3091800
2017-06-07 00:00:00+00:00,29.114791402184984,29.336083901239963,28.517299122238427,29.17380142211914,2553900
2017-06-08 00:00:00+00:00,29.136929306287282,29.771303407228483,28.57632127166931,29.68278694152832,2216900
2017-06-09 00:00:00+00:00,29.800807006543646,30.892519359566837,29.10742011832575,29.579511642456055,3565600
2017-06-12 00:00:00+00:00,29.520497562752304,29.79342491012834,28.59180509215505,29.32870864868164,2068700
2017-06-13 00:00:00+00:00,29.47623272526157,30.280264229374787,29.47623272526157,30.206501007080078,2287100
2017-06-14 00:00:00+00:00,30.678602479776735,31.010542717121428,27.145288379606285,28.554187774658203,6076100
2017-06-15 00:00:00+00:00,28.111595876066975,28.480417647594724,26.503532727095042,27.314939498901367,4782200
2017-06-16 00:00:00+00:00,27.07890077295264,27.971449014874484,26.665822083210315,27.07152557373047,4589500
2017-06-19 00:00:00+00:00,27.278063452504284,28.111601614186505,27.241181830600624,28.030460357666016,3580700
2017-06-20 00:00:00+00:00,27.97145245103892,28.244382691875504,27.366584740564555,27.99358367919922,1899400
2017-06-21 00:00:00+00:00,28.089468025747287,28.222241277347283,27.071519128310314,27.152660369873047,2379700
2017-06-22 00:00:00+00:00,27.241176808902,27.396081280674384,26.245359131637414,27.152660369873047,2554600
2017-06-23 00:00:00+00:00,27.17479275832779,27.270687222762113,26.51829034604331,26.555171966552734,18904300
2017-06-26 00:00:00+00:00,26.628935207571583,27.189545969309016,25.780646680305736,26.555171966552734,3597700
2017-06-27 00:00:00+00:00,26.62893573386755,26.813346653946653,25.854410432312783,25.8839168548584,2762800
2017-06-28 00:00:00+00:00,26.341252437581833,27.16741530050194,26.230607585254937,27.019886016845703,2989100
2017-06-29 00:00:00+00:00,27.152660256471346,27.18216386009987,25.699501553538013,26.201099395751953,2660300
2017-06-30 00:00:00+00:00,26.444522995465213,28.517302607629613,26.415019388835592,27.971445083618164,5571500
2017-07-03 00:00:00+00:00,28.399274141177443,28.701707857138416,27.764900294555265,28.104215621948242,2024400
2017-07-05 00:00:00+00:00,28.73859618580208,29.26970051899798,28.163235034098015,28.989395141601562,4394200
2017-07-06 00:00:00+00:00,28.768105389994957,29.343466597350854,28.52468160910592,28.583694458007812,3122800
2017-07-07 00:00:00+00:00,28.71646564500884,29.94095391151913,28.71646564500884,29.572132110595703,2574800
2017-07-10 00:00:00+00:00,29.57951480848734,30.30240819780984,29.188564500825617,30.132747650146484,2144200
2017-07-11 00:00:00+00:00,30.199125233104745,30.958899985665656,29.91882271651603,30.79661750793457,2169600
2017-07-12 00:00:00+00:00,31.172821462945816,31.814573506690106,31.172821462945816,31.674419403076172,2152200
2017-07-13 00:00:00+00:00,31.86620223103357,32.48950912337005,31.748179374447353,32.46369171142578,2824900
2017-07-14 00:00:00+00:00,32.648104017197895,33.31198437297812,32.530081155491075,33.01692581176758,1864100
2017-07-17 00:00:00+00:00,33.06119944717409,33.60705717251137,32.83252882466055,33.2087287902832,2039000
2017-07-18 00:00:00+00:00,33.10545171312674,33.18659297444002,32.54484089708275,33.12020492553711,1402000
2017-07-19 00:00:00+00:00,33.19396353538188,33.522214727454134,33.06118745612938,33.30461120605469,2672600
2017-07-20 00:00:00+00:00,33.28986736798326,33.459525113928976,32.471082253371534,33.0538215637207,1845900
2017-07-21 00:00:00+00:00,32.913660222268945,33.20134080732177,32.55221639475188,33.04643630981445,1699800
2017-07-24 00:00:00+00:00,33.39313397096091,34.30043547488821,33.28248627935781,34.1750373840332,2903500
2017-07-25 00:00:00+00:00,34.632367688857435,35.576550599305655,34.44795678829258,35.42164611816406,3458800
2017-07-26 00:00:00+00:00,35.59130157116237,35.8421004927167,34.45532981977584,35.05282211303711,2469100
2017-07-27 00:00:00+00:00,35.28886555977923,35.49540484171891,33.72506210962163,34.683998107910156,1806900
2017-07-28 00:00:00+00:00,34.46271459309709,35.606061766270216,34.32256048909262,35.47328567504883,1672800
2017-07-31 00:00:00+00:00,35.53967746214529,35.88637093837612,34.698764005139864,35.11922073364258,2205300
2017-08-01 00:00:00+00:00,35.48066326836681,35.56918254441309,35.07495976842797,35.362640380859375,1751600
2017-08-02 00:00:00+00:00,35.583933577772314,35.893005344792,34.52172484137206,35.384769439697266,2298500
2017-08-03 00:00:00+00:00,36.29207251370991,36.90431535372566,34.69949938890985,34.779903411865234,3605300
2017-08-04 00:00:00+00:00,35.052820690804786,36.63875258326499,34.66924571964444,36.37320327758789,2218000
2017-08-07 00:00:00+00:00,36.882182114120994,37.996022775857085,36.55761992451612,36.7125244140625,2619900
2017-08-08 00:00:00+00:00,36.69777481519126,36.91169216783893,34.46271525955425,34.8167839050293,3849800
2017-08-09 00:00:00+00:00,34.204534875573344,35.03069778022377,33.80620944763484,34.13077163696289,4396800
2017-08-10 00:00:00+00:00,33.85784107576871,33.869642517497496,32.50795198852584,32.758750915527344,2614600
2017-08-11 00:00:00+00:00,32.59647238170988,34.43099180729022,32.58909718320685,34.18240737915039,1938400
2017-08-14 00:00:00+00:00,34.794651511478975,35.023322068410266,33.85046848859146,34.73564147949219,4613900
2017-08-15 00:00:00+00:00,34.898031206531286,35.06041719772836,34.30089833967859,34.617549896240234,1063300
2017-08-16 00:00:00+00:00,34.81682971140824,34.81682971140824,33.75394675789996,34.18943405151367,1624600
2017-08-17 00:00:00+00:00,33.901565652664054,34.21157208427502,33.07487901935423,33.14868927001953,1424600
2017-08-18 00:00:00+00:00,33.333220942116654,34.66182529258852,32.96416402166997,34.01228713989258,1651300
2017-08-21 00:00:00+00:00,34.13776302567696,34.55848766365788,33.731801001480726,34.218955993652344,1156400
2017-08-22 00:00:00+00:00,34.53635147527974,35.326133155464056,34.45515849243591,35.2375602722168,1546800
2017-08-23 00:00:00+00:00,34.95706824601992,35.66565678232776,34.846350055361576,35.08254623413086,907900
2017-08-24 00:00:00+00:00,35.355646978433604,35.436837119394475,34.739319905603125,35.05302047729492,953100
2017-08-25 00:00:00+00:00,35.37041660776701,35.510660050292586,34.89802416399493,35.148983001708984,1499400
2017-08-28 00:00:00+00:00,35.34826775291903,35.521724938191035,35.00135338237502,35.2227897644043,1301300
2017-08-29 00:00:00+00:00,34.89064426392146,35.422087171005586,34.772546152978435,35.148983001708984,839700
2017-08-30 00:00:00+00:00,35.17851848836162,35.51067040211581,35.14161334587379,35.35566711425781,758900
2017-08-31 00:00:00+00:00,35.717335797759894,36.36687690230025,35.54019001559163,36.21925354003906,2173200
2017-09-01 00:00:00+00:00,36.38163889321409,37.090227641040585,36.18234777994763,36.898319244384766,1396400
2017-09-05 00:00:00+00:00,36.90569174191658,37.03412339150032,35.259698228108796,35.57708740234375,2220600
2017-09-06 00:00:00+00:00,35.73208459401572,35.85018267500683,35.259692270051296,35.399932861328125,1667500
2017-09-07 00:00:00+00:00,35.59185095519454,36.13067373094927,35.429465006231425,36.123291015625,2107900
2017-09-08 00:00:00+00:00,35.805909205267206,36.80236480314086,35.754241450082816,36.691646575927734,2307900
2017-09-11 00:00:00+00:00,36.89831292791762,37.63642678446929,36.82449985285391,37.274749755859375,1350100
2017-09-12 00:00:00+00:00,37.59952527560061,38.07930049076226,36.75807578559648,36.898319244384766,3312000
2017-09-13 00:00:00+00:00,36.78760196279817,37.04594073715881,36.2081825840052,36.29306411743164,1870700
2017-09-14 00:00:00+00:00,36.2561571631214,37.274755222951235,35.70995440594286,36.65473937988281,3202600
2017-09-15 00:00:00+00:00,36.765458918961436,37.2673766582817,36.758076202267105,37.17142105102539,3017800
2017-09-18 00:00:00+00:00,37.51832488228876,38.31548630251853,37.40022397414148,37.90214157104492,3370700
2017-09-19 00:00:00+00:00,38.04977838352521,38.448360642823175,37.82834473358688,38.322879791259766,1819400
2017-09-20 00:00:00+00:00,38.37453831764703,38.49263641491785,37.73606863148617,38.23429489135742,2432000
2017-09-21 00:00:00+00:00,38.256439796742804,38.44834814680251,37.91026311633668,38.34501266479492,1527900
2017-09-22 00:00:00+00:00,38.25645776741496,38.47050873111628,38.03502126974554,38.226932525634766,1101900
2017-09-25 00:00:00+00:00,38.07929881039079,38.34502028302026,36.787599397305186,37.13451385498047,1753900
2017-09-26 00:00:00+00:00,37.23784357192011,37.56999536110092,36.72854322328257,37.2156982421875,1298600
2017-09-27 00:00:00+00:00,37.533094612652576,37.939059552639335,36.86879372261139,37.26737594604492,1624700
2017-09-28 00:00:00+00:00,37.33379761400123,37.72499702969181,37.053313579668746,37.208316802978516,1377700
2017-09-29 00:00:00+00:00,37.156646904075664,37.44081946364082,36.56615645741522,37.35593795776367,2388200
2017-10-02 00:00:00+00:00,37.45927356882683,38.93550109863281,37.444510955647104,38.93550109863281,1903000
2017-10-03 00:00:00+00:00,39.08313469678986,39.47064283590173,38.854318355827644,39.44480895996094,1611500
2017-10-04 00:00:00+00:00,39.444806448829276,39.59981251028734,38.5147841584865,39.13479995727539,1907700
2017-10-05 00:00:00+00:00,39.378372799280285,40.20506233915945,39.14217659236649,40.175537109375,1740000
2017-10-06 00:00:00+00:00,39.917203313203906,40.47078876940319,39.66624446043298,40.35268783569336,2015600
2017-10-09 00:00:00+00:00,40.448639179273634,40.56673728487241,40.131249992536745,40.463401794433594,906700
2017-10-10 00:00:00+00:00,40.59626997677953,40.6184124957488,40.0943522318121,40.588890075683594,938600
2017-10-11 00:00:00+00:00,40.588880755988775,40.73650126946372,40.15413119197578,40.68483352661133,1466400
2017-10-12 00:00:00+00:00,40.55196487117537,41.00221466987752,40.37481916342124,40.854591369628906,1454500
2017-10-13 00:00:00+00:00,41.17199565459086,41.622245619243316,40.714365789262054,41.36390686035156,3122200
2017-10-16 00:00:00+00:00,41.51891057100754,42.13154651407122,41.378669931168524,42.07987594604492,1802300
2017-10-17 00:00:00+00:00,42.10939625772118,42.57440879014587,41.92486778786642,41.96177291870117,1568600
2017-10-18 00:00:00+00:00,42.07249563114514,42.22749888665427,41.41557465864153,41.42295455932617,1314800
2017-10-19 00:00:00+00:00,40.97269909145849,41.88796151590383,40.389591282520236,41.45985412597656,1548900
2017-10-20 00:00:00+00:00,41.858438442786884,41.86582115854175,40.73650498093766,41.2531852722168,1873300
2017-10-23 00:00:00+00:00,41.408193129700244,41.91011086108776,41.23842725227232,41.29747772216797,1513100
2017-10-24 00:00:00+00:00,41.48938931429677,42.86966458978914,41.48938931429677,42.03559494018555,1676300
2017-10-25 00:00:00+00:00,42.08725193375045,42.35297336943148,41.18675213853825,41.93962860107422,1562400
2017-10-26 00:00:00+00:00,42.18321586886104,42.30131399523315,41.57574667795548,41.78463363647461,1516000
2017-10-27 00:00:00+00:00,41.98389848118166,42.36033514353654,41.34173768116501,42.24223709106445,1486700
2017-10-30 00:00:00+00:00,42.072492967844425,42.57441065306619,41.887964489915284,42.06511306762695,1622600
2017-10-31 00:00:00+00:00,42.10202287903994,42.18321586886104,40.92103879963735,41.78463363647461,1888600
2017-11-01 00:00:00+00:00,42.25702501562841,42.29319244267978,41.46724328862575,42.05035400390625,1559900
2017-11-02 00:00:00+00:00,42.05034984844031,42.55964742657538,40.95425025475208,41.208900451660156,2264500
2017-11-03 00:00:00+00:00,38.85431339069155,39.03146195713463,36.219247118736945,38.50001907348633,8803600
2017-11-06 00:00:00+00:00,38.9207468127004,39.77695885055059,37.68809791310898,38.45573425292969,4429000
2017-11-07 00:00:00+00:00,38.308117814720426,38.58859910807737,37.1788014774496,37.64381408691406,4403500
2017-11-08 00:00:00+00:00,37.30428006626446,37.95381832119872,36.79497963384763,37.65119171142578,2941000
2017-11-09 00:00:00+00:00,37.400234149115555,38.300734108960995,37.02379725686621,37.725006103515625,2657400
2017-11-10 00:00:00+00:00,37.6438131735432,37.93905989333375,36.949987042421235,36.957366943359375,1860000
2017-11-13 00:00:00+00:00,36.831875754934416,38.55906197239268,36.669489835513765,38.31548309326172,3035600
2017-11-14 00:00:00+00:00,38.10881952663653,38.28596527693596,36.98688611724342,37.34856033325195,2588700
2017-11-15 00:00:00+00:00,36.831886424130026,37.267373757713905,35.79852579050282,36.64735794067383,2260200
2017-11-16 00:00:00+00:00,37.023796213467726,38.30073302957609,37.023796213467726,38.049774169921875,2584000
2017-11-17 00:00:00+00:00,37.94637988837785,38.814168259167175,36.439749913601965,38.7735481262207,5089800
2017-11-20 00:00:00+00:00,38.699689824714135,38.773543065529786,37.63027720493053,38.35257339477539,1743100
2017-11-21 00:00:00+00:00,38.62584445281427,39.20929479556527,38.36070916011649,39.120670318603516,2146800
2017-11-22 00:00:00+00:00,39.1280493615231,39.45300761244091,38.762470977075445,39.039424896240234,1255600
2017-11-24 00:00:00+00:00,39.34221890112044,39.866584194172496,39.15019598258399,39.371761322021484,1891300
2017-11-27 00:00:00+00:00,39.20927817380468,39.32744503210034,38.47073460512674,38.92863082885742,2281900
2017-11-28 00:00:00+00:00,39.32744844128625,40.0770697777057,39.06895929676933,39.24620819091797,2718200
2017-11-29 00:00:00+00:00,39.216669284845125,39.571172739560936,37.31122800668094,38.190093994140625,3146700
2017-11-30 00:00:00+00:00,38.40427240143794,38.9064823428424,37.68788411086852,37.96114730834961,11037100
2017-12-01 00:00:00+00:00,37.8208303192883,38.32304036847605,35.98924188820644,38.28611373901367,4070300
2017-12-04 00:00:00+00:00,38.96556424644151,39.26836704977002,36.469288576980375,36.51359939575195,3446800
2017-12-05 00:00:00+00:00,36.63176456182701,36.91241194264705,35.31715774308763,36.41020202636719,3094200
2017-12-06 00:00:00+00:00,34.24627374640314,34.5860060209769,33.25662498421194,34.231502532958984,5419500
2017-12-07 00:00:00+00:00,34.16503728699026,35.5978141601499,34.14288187301644,35.398406982421875,2641100
2017-12-08 00:00:00+00:00,35.55349118876385,36.10813706934496,35.110366121597295,35.18421936035156,3795200
2017-12-11 00:00:00+00:00,35.15467922299058,35.93015236691884,35.15467922299058,35.55349349975586,1248400
2017-12-12 00:00:00+00:00,35.50179672241211,36.05570451752025,35.40578524907689,35.50179672241211,1500200
2017-12-13 00:00:00+00:00,35.55349825944982,35.745521226112146,34.87403931235794,35.08821487426758,1433400
2017-12-14 00:00:00+00:00,35.12513456357682,35.62734443600937,34.74847575059228,35.07343673706055,1839400
2017-12-15 00:00:00+00:00,35.235920180946096,35.649505678098706,35.021741826135596,35.47964096069336,2994100
2017-12-18 00:00:00+00:00,35.64212240904544,37.31492647605572,35.546113743891894,37.04535675048828,2508200
2017-12-19 00:00:00+00:00,36.9419570377757,37.22260443889829,36.63472258124586,36.742549896240234,2524600
2017-12-20 00:00:00+00:00,37.02320093402759,37.09557790981474,36.07047876999345,36.49883270263672,2065400
2017-12-21 00:00:00+00:00,36.6465361781111,36.941954773535564,36.18863989079164,36.20341110229492,1493700
2017-12-22 00:00:00+00:00,36.39543121719646,36.40281823160836,35.989232761478206,36.20341110229492,642700
2017-12-26 00:00:00+00:00,36.08524609363832,36.831174000543946,35.74551666345637,36.720394134521484,972900
2017-12-27 00:00:00+00:00,36.68346948601608,37.129550012386595,36.54314717713342,36.838565826416016,1722100
2017-12-28 00:00:00+00:00,37.03797029205896,37.48847961425781,36.801636516789756,37.48847961425781,1114000
2017-12-29 00:00:00+00:00,37.44416407299768,37.54682159651671,36.78686066728996,36.97149658203125,1365300
2018-01-02 00:00:00+00:00,37.10443057486307,38.23440134694564,37.10443057486307,38.21224594116211,1710400
2018-01-03 00:00:00+00:00,38.25656800614601,38.41904854254036,37.481097585091085,37.968536376953125,1794300
2018-01-04 00:00:00+00:00,38.108853202003296,38.433814228048355,37.4958634055175,37.75435256958008,1919400
2018-01-05 00:00:00+00:00,37.99068797372309,38.00545918621369,37.5254074582124,37.90945053100586,1318700
2018-01-08 00:00:00+00:00,37.79865858832051,38.09407713113703,37.39984440071421,37.58448028564453,2143900
2018-01-09 00:00:00+00:00,37.66573923259969,38.064553618278474,37.04536223842872,37.14875793457031,2001500
2018-01-10 00:00:00+00:00,37.052736480459735,37.850365037465615,36.42497545554711,37.813438415527344,1620700
2018-01-11 00:00:00+00:00,37.85775376467615,39.19451905042513,37.6140357768657,39.13543701171875,1486100
2018-01-12 00:00:00+00:00,39.07633906775873,39.25359075915254,38.404264550812314,38.751380920410156,872400
2018-01-16 00:00:00+00:00,38.7883163093034,39.113274530165796,37.473709396132,37.66572952270508,1639500
2018-01-17 00:00:00+00:00,38.03500032093403,39.03203318300115,38.027616123599586,38.58152389526367,1406800
2018-01-18 00:00:00+00:00,38.16792959138437,38.52981434087829,37.91682468023105,38.10884475708008,1228900
2018-01-19 00:00:00+00:00,38.40428206472995,39.99215254625789,38.17164175491967,39.896141052246094,1626800
2018-01-22 00:00:00+00:00,39.80011629688334,40.339252815843075,39.57855376841392,40.24324417114258,1575100
2018-01-23 00:00:00+00:00,40.176773898744464,40.28755375092162,39.27574978430461,39.711490631103516,1182300
2018-01-24 00:00:00+00:00,39.881365006477935,39.9515275686802,38.57414214874264,39.13543701171875,1890500
2018-01-25 00:00:00+00:00,39.60809340122859,39.94708463755462,38.72184053243442,38.98771667480469,1591300
2018-01-26 00:00:00+00:00,39.22405064470465,39.50100449186573,38.13100646598733,39.460384368896484,1420700
2018-01-29 00:00:00+00:00,39.26836624911141,39.96259911379785,39.00987708714555,39.578556060791016,1303400
2018-01-30 00:00:00+00:00,38.95817720653152,39.07634407683482,38.45596730341241,38.47812271118164,1290500
2018-01-31 00:00:00+00:00,38.551979568883375,38.9131262461817,37.68049782575071,38.12362289428711,1789600
2018-02-01 00:00:00+00:00,37.90944737430946,38.66275942735724,37.90944737430946,38.12362289428711,1207500
2018-02-02 00:00:00+00:00,37.80606099761172,38.012855204136834,35.97447247479203,36.351131439208984,1801300
2018-02-05 00:00:00+00:00,35.70858985103616,36.47667604150719,34.34966921301851,34.62293243408203,1962300
2018-02-06 00:00:00+00:00,32.51808613887337,35.97447172308596,31.993720660165728,35.368865966796875,2919800
2018-02-07 00:00:00+00:00,35.08819954780171,36.550518119636195,34.87402407944355,35.64949417114258,1938900
2018-02-08 00:00:00+00:00,35.70120269066811,35.98111194845271,33.01290406440528,33.06460189819336,3054000
2018-02-09 00:00:00+00:00,33.58157989229807,34.60076807731416,32.49591985030227,34.31273651123047,2141500
2018-02-12 00:00:00+00:00,34.71155967495967,35.56827039679775,34.454546740140366,35.25808334350586,1324500
2018-02-13 00:00:00+00:00,35.05866829100521,35.61996023057088,34.88141657374631,35.18421936035156,1600800
2018-02-14 00:00:00+00:00,34.85809262451052,36.61841522991226,34.798799017528935,36.325645446777344,1952900
2018-02-15 00:00:00+00:00,37.711679891010135,38.53439975770912,35.75494227692085,36.25153732299805,3021400
2018-02-16 00:00:00+00:00,36.13294272650722,36.48130225859038,35.51034421566177,36.199649810791016,2675600
2018-02-20 00:00:00+00:00,36.170005251016995,37.44485062309112,36.09588751760304,37.11872863769531,2217800
2018-02-21 00:00:00+00:00,37.11131727921017,37.63014992485568,36.99272720255495,37.06684494018555,1735900
2018-02-22 00:00:00+00:00,37.05943061039722,37.97109226412377,37.05943061039722,37.1631965637207,1717300
2018-02-23 00:00:00+00:00,37.57085453102292,38.23792549812841,37.363322597883666,37.859920501708984,1660200
2018-02-26 00:00:00+00:00,37.86731758879646,37.99331826669311,37.1631880038995,37.837669372558594,1543500
2018-02-27 00:00:00+00:00,37.79320636647673,37.808027649731656,36.39235759644611,36.44424057006836,2152200
2018-02-28 00:00:00+00:00,36.57765821133902,36.85931068589282,35.206460359866234,35.213871002197266,2247900
2018-03-01 00:00:00+00:00,35.44363596251187,37.22990024119251,35.43992922811556,35.969879150390625,2597900
2018-03-02 00:00:00+00:00,35.651171279544506,36.807426537752995,35.32579008801535,36.451656341552734,1610900
2018-03-05 00:00:00+00:00,35.962472448137135,36.57024689484735,35.703054732768976,36.06623840332031,1853500
2018-03-06 00:00:00+00:00,36.46648260666875,36.94825353881545,35.76235281478166,36.60730743408203,1799200
2018-03-07 00:00:00+00:00,36.095877184400585,37.05201093974283,35.94763893259869,36.592472076416016,3596700
2018-03-08 00:00:00+00:00,36.83707451604579,36.851898627548515,35.836468195188,36.01435470581055,1708500
2018-03-09 00:00:00+00:00,36.459072313246,37.14096740953376,36.25154037531131,37.10390853881836,1237400
2018-03-12 00:00:00+00:00,37.11131821177737,38.067452319255075,37.0668458716352,37.76356506347656,1470900
2018-03-13 00:00:00+00:00,37.85991049897421,38.06002890882327,36.96307025183425,37.04460144042969,1584500
2018-03-14 00:00:00+00:00,37.37813407906616,37.615314158899956,36.69623922898681,36.822242736816406,1132600
2018-03-15 00:00:00+00:00,37.06683420869988,37.06683420869988,36.4145903896372,36.51835632324219,1236300
2018-03-16 00:00:00+00:00,36.37753994745469,37.10390447814288,35.99953215625954,36.91119384765625,1776400
2018-03-19 00:00:00+00:00,36.59247911421647,36.76295214698226,36.118118879144696,36.6369514465332,1596000
2018-03-20 00:00:00+00:00,36.614714279969014,36.71848022112313,35.7475222351342,35.93281936645508,1557100
2018-03-21 00:00:00+00:00,35.88093608421863,37.411489357767245,35.85128786488646,37.01495361328125,1733100
2018-03-22 00:00:00+00:00,36.51836258590981,36.740718599968815,35.688232147298166,36.0588264465332,2710100
2018-03-23 00:00:00+00:00,36.04400773784252,36.04400773784252,34.8432799926109,34.9025764465332,2705600
2018-03-26 00:00:00+00:00,35.606698113600316,35.88093708152085,34.61350535764527,35.17680740356445,1673100
2018-03-27 00:00:00+00:00,35.71788833185216,36.68143606285411,34.44304548002558,34.554222106933594,3684600
2018-03-28 00:00:00+00:00,34.82103458971329,35.376925951925976,34.16137729227313,34.2429084777832,2157800
2018-03-29 00:00:00+00:00,34.591276329158106,36.318247410101655,34.591276329158106,36.103302001953125,3791900
2018-04-02 00:00:00+00:00,36.03658842909028,36.29600613185611,34.272561621851025,34.828453063964844,2163500
2018-04-03 00:00:00+00:00,34.90256895214235,35.12492495178489,33.909376181489755,34.998924255371094,1614300
2018-04-04 00:00:00+00:00,34.05020390360095,35.58446410813169,33.9242031963989,35.54740524291992,1958800
2018-04-05 00:00:00+00:00,36.00694567202423,37.541205938457495,35.83646979583361,37.11872863769531,2264800
2018-04-06 00:00:00+00:00,36.599891047819,36.93342645767654,35.80681953294103,36.081058502197266,1635000
2018-04-09 00:00:00+00:00,36.459072047480625,36.874138747734996,36.01435994731639,36.118125915527344,1433900
2018-04-10 00:00:00+00:00,36.8815442959441,37.693146735407986,36.77036769996657,37.148372650146484,1545500
2018-04-11 00:00:00+00:00,36.837078493540716,37.23509589305888,36.62954373750408,36.807430267333984,1048000
2018-04-12 00:00:00+00:00,37.11131727772906,37.71538503888459,36.99272720107857,37.51897048950195,1634200
2018-04-13 00:00:00+00:00,37.76356239001142,37.8599177064594,37.229905655727634,37.54120635986328,1165500
2018-04-16 00:00:00+00:00,37.85992034393534,38.21569058243883,37.5189713913853,38.008155822753906,1167300
2018-04-17 00:00:00+00:00,38.35650721844644,39.060636901948214,38.17121008212544,38.74933624267578,1735600
2018-04-18 00:00:00+00:00,39.02358035375316,39.275584587186664,38.77898676215148,39.0013427734375,1787900
2018-04-19 00:00:00+00:00,38.93463895752341,39.149584345031364,37.97850774594482,38.482513427734375,1240800
2018-04-20 00:00:00+00:00,38.33427795936644,38.66039994815035,37.97109427608023,38.482513427734375,983700
2018-04-23 00:00:00+00:00,38.423213910984806,38.98281204867435,38.23791677654283,38.77898406982422,943500
2018-04-24 00:00:00+00:00,38.8827571315115,39.17923373186254,36.97049182421949,37.80803298950195,1508200
2018-04-25 00:00:00+00:00,37.637551809522414,37.95626309650973,37.22989869259277,37.74131774902344,890400
2018-04-26 00:00:00+00:00,37.9488561563296,38.10450508076052,37.474495913829614,37.963680267333984,784500
2018-04-27 00:00:00+00:00,38.03038790123422,38.24533044537031,36.896367426041245,37.22249221801758,859900
2018-04-30 00:00:00+00:00,37.11131242839758,37.481906722931136,35.88093948364258,35.88093948364258,1169000
2018-05-01 00:00:00+00:00,35.74752787761137,36.08106333211696,34.76915909600181,35.762351989746094,1912700
2018-05-02 00:00:00+00:00,35.76235263007118,36.20706469243435,35.480700149288985,35.9254150390625,1021600
2018-05-03 00:00:00+00:00,35.66599215534213,36.103293511970115,34.98410004800897,35.955055236816406,1777800
2018-05-04 00:00:00+00:00,37.43002194712033,37.61531908547241,36.45906392428785,37.55602264404297,2414100
2018-05-07 00:00:00+00:00,37.61532113215256,37.85250125595559,36.91860487190742,37.3707275390625,1625600
2018-05-08 00:00:00+00:00,37.05943189521213,37.722796065425655,37.03719714084628,37.489322662353516,2128200
2018-05-09 00:00:00+00:00,37.496729030023474,37.65237794766084,36.97789647715566,37.55602264404297,1123600
2018-05-10 00:00:00+00:00,37.80062110925248,38.06744947535051,37.6227345893837,37.6894416809082,1855000
2018-05-11 00:00:00+00:00,37.8080273960804,38.148976284266325,37.33366716762518,37.62273025512695,1249400
2018-05-14 00:00:00+00:00,37.93403389622548,38.43804238532611,37.56343958526384,37.793209075927734,1619500
2018-05-15 00:00:00+00:00,37.652385188719684,38.386163241769665,37.548619223672524,38.037803649902344,1157600
2018-05-16 00:00:00+00:00,38.00804906107217,39.29456650759385,38.00804906107217,38.87812042236328,1349000
2018-05-17 00:00:00+00:00,38.907863997967866,39.39123882814528,38.907863997967866,39.1235237121582,1249800
