"('date', '')","('open', 'AL')","('high', 'AL')","('low', 'AL')","('close', 'AL')","('volume', 'AL')"
2025-01-24 00:00:00+00:00,46.697121984995455,46.90462370628249,46.23272234512312,46.40069580078125,438600
2025-01-27 00:00:00+00:00,45.81771767800792,46.440215235494364,45.59045750257132,45.629981994628906,532300
2025-01-28 00:00:00+00:00,45.49165045709197,45.89676708122397,45.076650825223815,45.234745025634766,537100
2025-01-29 00:00:00+00:00,45.056888167426436,45.975811876815555,44.987722190957406,45.541053771972656,569500
2025-01-30 00:00:00+00:00,46.094386598742496,46.56866920846089,45.610220981111134,45.956050872802734,497900
2025-01-31 00:00:00+00:00,46.09438707021581,46.40069247191479,45.34343677019997,45.64974594116211,613800
2025-02-03 00:00:00+00:00,44.40474830081489,45.264389025415014,43.81189600801607,44.64189147949219,600900
2025-02-04 00:00:00+00:00,44.602366984537284,44.96795910609136,44.30594083816201,44.46403503417969,523200
2025-02-05 00:00:00+00:00,44.78022554160802,45.047010216727415,44.45415789597085,44.97784423828125,437100
2025-02-06 00:00:00+00:00,45.20510440134706,45.7287907434389,45.037130959265944,45.68927001953125,599000
2025-02-07 00:00:00+00:00,45.71891363480807,45.81772110307529,45.234747994066744,45.49165344238281,497100
2025-02-10 00:00:00+00:00,45.758433875572884,45.758433875572884,45.2347437885078,45.44224548339844,521000
2025-02-11 00:00:00+00:00,45.2545051574707,45.50152756965041,45.037127997851314,45.2545051574707,604800
2025-02-12 00:00:00+00:00,44.454157891277816,45.39284010416609,44.25653919462545,45.15570068359375,653700
2025-02-13 00:00:00+00:00,45.353321002232796,46.01533932504162,45.19522679310955,45.79795837402344,727500
2025-02-14 00:00:00+00:00,47.42830363385202,49.285913248238174,45.94616914529414,48.86103439331055,1095400
2025-02-18 00:00:00+00:00,49.49341284314013,50.017099173948516,48.61401361998526,49.947933197021484,1122900
2025-02-19 00:00:00+00:00,49.69103487781049,51.07435827865979,49.681151869434416,50.52103042602539,1053600
2025-02-20 00:00:00+00:00,50.491379221237445,50.62971493736055,48.81162984449112,50.00721740722656,586400
2025-02-21 00:00:00+00:00,50.26412622510519,50.55067316690836,46.805811983278055,47.06271743774414,909600
2025-02-24 00:00:00+00:00,47.418424384459726,47.418424384459726,46.57854591291893,46.90461730957031,665700
2025-02-25 00:00:00+00:00,46.90462024866796,47.487593334662364,46.499503613943936,46.983665466308594,745400
2025-02-26 00:00:00+00:00,47.18128163762453,48.070563846353,47.18128163762453,47.57651901245117,855700
2025-02-27 00:00:00+00:00,47.42830315980756,48.0211554416,46.74652265881996,46.94413757324219,457400
2025-02-28 00:00:00+00:00,46.687240107817736,47.43818665001793,46.20307447785344,47.34925842285156,680700
2025-03-03 00:00:00+00:00,47.61603795427896,47.853181124161345,45.07664790450604,45.422481536865234,874300
2025-03-04 00:00:00+00:00,44.592486877589685,45.58057652576598,43.47594451975687,44.63200759887695,764700
2025-03-05 00:00:00+00:00,45.205103937872416,46.30188411190617,44.88891553427425,46.262359619140625,647500
2025-03-06 00:00:00+00:00,45.87700312598248,46.4105724459663,45.17546037337204,45.74855041503906,550600
2025-03-07 00:00:00+00:00,44.66165749593508,45.452128542827246,43.466069801931724,45.35332107543945,1026900
2025-03-10 00:00:00+00:00,44.82962716903896,44.82962716903896,42.48785571193743,42.86333084106445,1232300
2025-03-11 00:00:00+00:00,42.88309473564971,43.71309023921916,42.497736584240634,43.23880386352539,1028300
2025-03-12 00:00:00+00:00,44.009518095807856,44.33558575126225,43.00166610476684,43.792137145996094,727800
2025-03-13 00:00:00+00:00,43.732848291368526,44.4343948402468,43.4067806516689,43.98975372314453,677300
2025-03-14 00:00:00+00:00,44.582607237618824,45.52129322813728,44.19725284880654,45.47188949584961,550200
2025-03-17 00:00:00+00:00,45.521292749577526,46.756404890100605,45.442247532600874,46.222835540771484,724800
2025-03-18 00:00:00+00:00,46.15334660927332,46.41146216570078,45.38892207209533,46.21290969848633,583500
2025-03-19 00:00:00+00:00,46.24269286820833,47.404218498437764,46.14341474570593,47.136173248291016,604300
2025-03-20 00:00:00+00:00,46.530590402759884,47.65240858183781,46.530590402759884,47.066680908203125,646100
2025-03-21 00:00:00+00:00,46.48095161596385,47.0567533507384,45.89522396272595,46.72914123535156,1005100
2025-03-24 00:00:00+00:00,47.65240663470644,49.31031146441055,47.285087060611026,49.141544342041016,934600
2025-03-25 00:00:00+00:00,49.19118533031963,49.62800151547144,48.31755674708933,48.55582046508789,656400
2025-03-26 00:00:00+00:00,48.674945907265936,49.081976722922384,47.989943935670354,48.66501998901367,647000
2025-03-27 00:00:00+00:00,48.29770383212567,49.181258314835134,47.70204644394384,48.72459030151367,785600
2025-03-28 00:00:00+00:00,48.21827923142909,48.57567289135259,47.31486916309938,47.87081527709961,682100
2025-03-31 00:00:00+00:00,46.93762304907351,48.48632775097874,46.31218788904062,47.960166931152344,1032800
2025-04-01 00:00:00+00:00,47.900599147602165,48.47640091370011,47.30494554349756,48.099151611328125,782900
2025-04-02 00:00:00+00:00,47.414143762839004,49.83647689944536,47.414143762839004,49.59821319580078,814500
2025-04-03 00:00:00+00:00,47.39429242805894,47.55313363648132,44.68405839205023,44.803192138671875,2011800
2025-04-04 00:00:00+00:00,42.867313026047405,42.867313026047405,40.157082731677,41.7454948425293,1698800
2025-04-07 00:00:00+00:00,40.186862140427,44.26710003057161,39.70041261416493,41.4973030090332,1750700
2025-04-08 00:00:00+00:00,42.8970932835793,43.60195089994579,39.55149824517136,40.16700744628906,1718300
2025-04-09 00:00:00+00:00,39.372800491603066,44.19760722777675,37.97301121023799,43.8699951171875,2246600
2025-04-10 00:00:00+00:00,42.55955752426191,42.629050319054976,39.70041565744476,40.42512893676758,1414100
2025-04-11 00:00:00+00:00,40.46483357370564,41.030709385752225,39.61106447058753,40.8619384765625,1237500
2025-04-14 00:00:00+00:00,41.64622084386022,42.63897936797096,40.95128911956805,42.281585693359375,1477200
2025-04-15 00:00:00+00:00,42.37093477088654,43.4232601861541,42.003615171634195,42.18231201171875,1029800
2025-04-16 00:00:00+00:00,41.83484116356199,42.182308899007566,40.792445531371264,41.477447509765625,797500
2025-04-17 00:00:00+00:00,41.49730273510985,42.75810642964248,41.12998316648947,42.132667541503906,737400
2025-04-21 00:00:00+00:00,41.070418858268134,41.884480540636865,40.23650155107661,41.13991165161133,1049700
2025-04-22 00:00:00+00:00,41.755426278541314,42.76804046131867,41.37817696643054,42.64890670776367,745800
2025-04-23 00:00:00+00:00,44.296885694006015,44.95210618927107,43.54239085800243,43.830291748046875,909800
2025-04-24 00:00:00+00:00,43.96927567629433,45.38892066016733,43.532459504596055,45.25986099243164,552400
2025-04-25 00:00:00+00:00,45.180440681287685,45.74631654812717,44.9223251203889,45.508052825927734,894200
2025-04-28 00:00:00+00:00,45.75623989051277,46.54052002253538,45.567617136904985,45.905155181884766,693400
2025-04-29 00:00:00+00:00,45.865443030757,46.53058940177445,45.45841220102628,46.04413986206055,756800
2025-04-30 00:00:00+00:00,45.39884665523674,46.65965042981018,44.86275614565624,46.42138671875,1081300
2025-05-01 00:00:00+00:00,46.619937973071984,47.30494375771357,46.292329639303794,46.61001205444336,1015100
2025-05-02 00:00:00+00:00,47.34465100106919,48.1884979893909,46.66957492524105,47.82117462158203,934400
2025-05-05 00:00:00+00:00,47.285091672352365,48.6948070216577,47.09646512063306,48.40690612792969,1645900
2025-05-06 00:00:00+00:00,49.89604159367444,52.50699756399853,49.538651707295145,52.28858947753906,2597300
2025-05-07 00:00:00+00:00,52.61620207937181,53.81743899153159,52.526853660206925,53.39055252075195,1831400
2025-05-08 00:00:00+00:00,54.18475954360654,54.30388950057855,53.17214544166185,53.23170852661133,1629100
2025-05-09 00:00:00+00:00,53.48982767759518,53.86707317129127,52.63605478341545,53.26149368286133,1251300
2025-05-12 00:00:00+00:00,55.25694017254145,55.39592576217859,54.512371267708204,55.06831741333008,961300
2025-05-13 00:00:00+00:00,55.56469482312968,56.85528012422221,55.078241488610935,56.52766799926758,1239000
2025-05-14 00:00:00+00:00,56.27948006096978,56.93470054346196,56.130568552764856,56.855281829833984,941500
2025-05-15 00:00:00+00:00,56.41846861324882,57.23253029818147,56.41846861324882,56.98434066772461,741100
2025-05-16 00:00:00+00:00,56.91484754699094,57.381441474357864,56.716295086352176,57.03397750854492,683300
2025-05-19 00:00:00+00:00,56.31918835023579,56.74607480137746,55.99158001975095,56.726219177246094,1018700
2025-05-20 00:00:00+00:00,57.71897928572774,58.84079746474558,57.351659696642905,57.65941619873047,1456100
2025-05-21 00:00:00+00:00,57.10347192191518,57.57006964959417,56.071002126957694,56.2000617980957,989000
2025-05-22 00:00:00+00:00,56.16034734346416,56.96448308180796,55.64411247543675,56.69643783569336,1089600
2025-05-23 00:00:00+00:00,55.544839643635704,56.57730940761227,55.18744597248434,56.45817565917969,565400
2025-05-27 00:00:00+00:00,57.0836164179444,58.26499772481286,56.67658556540373,57.9373893737793,932600
2025-05-28 00:00:00+00:00,57.99695141979825,57.99695141979825,57.20274535437697,57.510501861572266,1181700
2025-05-29 00:00:00+00:00,58.06644617639193,58.06644617639193,57.29209197324816,57.78847122192383,890700
2025-05-30 00:00:00+00:00,57.302021728723425,57.60977443944268,56.65672719005566,57.19281768798828,857800
2025-06-02 00:00:00+00:00,57.02404778680673,57.0836146611038,55.80295526676582,56.44824981689453,955300
2025-06-03 00:00:00+00:00,56.55745412433928,57.10347055319569,56.10078232673694,56.994266510009766,842800
2025-06-04 00:00:00+00:00,56.86471530563092,57.37296817388111,56.46608277244684,56.53584289550781,860000
2025-06-05 00:00:00+00:00,56.735155626018276,57.193580349459026,56.33652311767941,56.86471176147461,674600
2025-06-06 00:00:00+00:00,57.61214607264192,57.86129044517285,56.9942652915834,57.4626579284668,647900
2025-06-09 00:00:00+00:00,58.04067444229098,58.210090790079114,57.53241779564377,57.84135818481445,758400
2025-06-10 00:00:00+00:00,57.95098506890296,58.0207451920868,57.0739957753383,57.23344802856445,765200
2025-06-11 00:00:00+00:00,57.62210996151791,58.07057059074177,57.34306948184147,57.48258972167969,647900
2025-06-12 00:00:00+00:00,56.81488178294436,57.492554789230624,56.64546543219353,57.39289855957031,562800
2025-06-13 00:00:00+00:00,56.306627078405704,57.35303266201241,55.937894478812005,56.14717483520508,881800
2025-06-16 00:00:00+00:00,56.83481409575718,57.13379038963368,55.91796461268433,56.65542984008789,835200
2025-06-17 00:00:00+00:00,56.28669571224185,57.00423271561688,55.98772322804938,56.087379455566406,629500
2025-06-18 00:00:00+00:00,56.13721390679961,56.7849870182043,55.89803362765654,56.206974029541016,883200
2025-06-20 00:00:00+00:00,56.555773771970394,56.6952940153038,56.01762100342024,56.28669738769531,815800
2025-06-23 00:00:00+00:00,55.878101296202786,56.31659403683506,54.94131979508955,56.23686981201172,590200
2025-06-24 00:00:00+00:00,57.02416750204521,57.253379877824266,56.52587873687988,56.89461135864258,522400
2025-06-25 00:00:00+00:00,56.76505430135463,57.04409859047103,56.486013813879744,56.62553405761719,444400
2025-06-26 00:00:00+00:00,56.9045729151672,58.04067444229098,56.61556833354972,57.84135818481445,645000
2025-06-27 00:00:00+00:00,57.86129063102689,58.7482439918233,57.82142661889995,58.509063720703125,1043600
2025-06-30 00:00:00+00:00,58.63862224092965,58.73827847365313,57.950985111197774,58.28982162475586,732900
2025-07-01 00:00:00+00:00,58.13036904545704,58.7382781442881,58.0008129023297,58.31971740722656,884500
2025-07-02 00:00:00+00:00,58.47916906651873,59.01732183868927,58.09050444272052,58.72831344604492,882100
2025-07-03 00:00:00+00:00,59.107012793018676,59.74482178367079,58.897728629127265,59.54550552368164,467500
2025-07-07 00:00:00+00:00,59.36612147377613,60.20324672729289,58.548928226490894,58.8180046081543,800600
2025-07-08 00:00:00+00:00,59.236563681133944,59.58536807799029,58.14032998047997,58.259918212890625,728300
2025-07-09 00:00:00+00:00,58.60872352062718,58.62865552661229,57.452693784980504,57.82142639160156,653500
2025-07-10 00:00:00+00:00,58.19015981653731,58.818004708152664,57.94101544068185,58.80803680419922,753300
2025-07-11 00:00:00+00:00,58.2698868275521,58.89772790659992,57.91111832430111,58.548927307128906,559400
2025-07-14 00:00:00+00:00,58.31971469131405,58.967487773501226,58.030706309197214,58.92762756347656,469100
2025-07-15 00:00:00+00:00,58.97745536192144,59.13690760609179,57.80149363554964,57.89118576049805,671900
2025-07-16 00:00:00+00:00,58.00081145221166,58.23998792408371,57.11385808254,58.100467681884766,600000
2025-07-17 00:00:00+00:00,57.94101533371733,58.73827657465467,57.77159898323629,58.110435485839844,670500
2025-07-18 00:00:00+00:00,58.08053643029861,58.50906506641576,57.0440987026502,57.32313919067383,589000
2025-07-21 00:00:00+00:00,57.66197438608871,57.66197438608871,56.67536099473447,56.73515701293945,501700
2025-07-22 00:00:00+00:00,57.113858924434545,57.72176801702782,56.565738248228385,57.31317138671875,655900
2025-07-23 00:00:00+00:00,57.821426562060445,58.439303542854816,57.562314285131514,58.16026306152344,702400
2025-07-24 00:00:00+00:00,58.080535022039086,58.3296793950597,57.44272603536896,57.452693939208984,546700
2025-07-25 00:00:00+00:00,57.49255357247676,58.01077431935418,57.243409201957306,57.861289978027344,669700
2025-07-28 00:00:00+00:00,57.85132226686845,58.090502536085545,56.99426502116587,57.1337890625,708400
2025-07-29 00:00:00+00:00,57.59221285779789,57.90114944020123,56.79495164276151,56.86471176147461,886600
2025-07-30 00:00:00+00:00,56.70526175313705,57.004234245352585,55.280155611880126,55.94786071777344,1120300
2025-07-31 00:00:00+00:00,56.77502220631113,56.77502220631113,55.080839671669395,55.21039581298828,913200
2025-08-01 00:00:00+00:00,54.10419398844099,54.532722622332855,53.306932739912455,54.16398620605469,1079500
2025-08-04 00:00:00+00:00,54.45299365440517,55.240290786921875,54.00453302185506,54.96125030517578,1225700
2025-08-05 00:00:00+00:00,51.72237227130018,55.140633301341076,51.48319200551143,54.722068786621094,1785400
2025-08-06 00:00:00+00:00,55.38977897517636,55.47946730011542,54.09422519087103,54.602481842041016,1116000
2025-08-07 00:00:00+00:00,55.280153504180596,55.439605747392115,54.71210465013697,55.08083724975586,840900
2025-08-08 00:00:00+00:00,55.47946710023634,55.91796362933519,55.15059850505364,55.32998275756836,539800
2025-08-11 00:00:00+00:00,55.75851164127847,55.788407749622344,54.78186615175013,54.9512825012207,696100
2025-08-12 00:00:00+00:00,55.54923010323489,57.921081755443495,55.46950208048433,57.90114974975586,1050300
2025-08-13 00:00:00+00:00,57.960947339945946,58.26988773402731,57.103890080322756,58.110435485839844,818300
2025-08-14 00:00:00+00:00,57.701839333904275,57.86129158339509,57.13379045749067,57.7118034362793,650200
2025-08-15 00:00:00+00:00,57.48259040503826,57.52245441736349,56.775021293651974,57.06402587890625,381000
2025-08-18 00:00:00+00:00,56.954404092199674,57.941013661370235,56.87467606958639,57.91111755371094,456400
2025-08-19 00:00:00+00:00,58.03070588590483,58.52899462317172,57.68190529047455,57.90114974975586,658700
2025-08-20 00:00:00+00:00,57.66197430015235,57.98087879348742,56.81488115089742,57.452693939208984,709800
2025-08-21 00:00:00+00:00,56.97433561687362,58.70838219336522,56.89461139125508,58.65855407714844,802400
2025-08-22 00:00:00+00:00,58.79807309503717,60.38263148813858,58.628656743110575,59.83451461791992,565700
2025-08-25 00:00:00+00:00,59.904275707936335,59.94413972137817,59.415951047377746,59.74482345581055,604400
2025-08-26 00:00:00+00:00,59.65512987847203,60.89088385204294,59.65512987847203,60.2331428527832,716100
2025-08-27 00:00:00+00:00,59.85444539268245,60.581946503877866,59.80461347689038,60.30290222167969,738900
2025-08-28 00:00:00+00:00,60.40256446215081,60.63177683694531,59.914239801664046,60.452392578125,611400
2025-08-29 00:00:00+00:00,60.42249365649605,60.57197799746084,59.67506054674795,60.003929138183594,560900
2025-09-02 00:00:00+00:00,63.800885291505196,64.07993336552195,63.61154074538277,64.05999755859375,10236200
2025-09-03 00:00:00+00:00,64.1500015258789,64.18000030517578,63.689998626708984,63.79999923706055,9066700
2025-09-04 00:00:00+00:00,63.86000061035156,63.86000061035156,63.560001373291016,63.63999938964844,3663300
2025-09-05 00:00:00+00:00,63.720001220703125,63.75,63.61000061035156,63.70000076293945,4316700
2025-09-08 00:00:00+00:00,63.70000076293945,63.7599983215332,63.619998931884766,63.689998626708984,2144600
2025-09-09 00:00:00+00:00,63.68000030517578,63.7400016784668,63.540000915527344,63.599998474121094,2690900
2025-09-10 00:00:00+00:00,63.61000061035156,63.81999969482422,63.5,63.619998931884766,2041000
2025-09-11 00:00:00+00:00,63.56999969482422,63.65999984741211,63.5,63.56999969482422,5723700
2025-09-12 00:00:00+00:00,63.529998779296875,63.63999938964844,63.5099983215332,63.52000045776367,2525700
2025-09-15 00:00:00+00:00,63.529998779296875,63.58000183105469,63.380001068115234,63.560001373291016,3438900
2025-09-16 00:00:00+00:00,63.59000015258789,63.599998474121094,63.459999084472656,63.560001373291016,6002500
2025-09-17 00:00:00+00:00,63.529998779296875,63.70000076293945,63.52000045776367,63.54999923706055,3324900
2025-09-18 00:00:00+00:00,63.59000015258789,63.650001525878906,63.52000045776367,63.54999923706055,2233700
2025-09-19 00:00:00+00:00,63.540000915527344,63.61000061035156,63.5,63.61000061035156,2358700
2025-09-22 00:00:00+00:00,63.59000015258789,63.650001525878906,63.5099983215332,63.5099983215332,1226400
2025-09-23 00:00:00+00:00,63.59000015258789,63.630001068115234,63.5099983215332,63.5099983215332,1556700
2025-09-24 00:00:00+00:00,63.529998779296875,63.59000015258789,63.5099983215332,63.540000915527344,1505900
2025-09-25 00:00:00+00:00,63.529998779296875,63.619998931884766,63.52000045776367,63.61000061035156,2727400
2025-09-26 00:00:00+00:00,63.63999938964844,64.0,63.4900016784668,63.5099983215332,2259800
