"('date', '')","('open', 'BNH')","('high', 'BNH')","('low', 'BNH')","('close', 'BNH')","('volume', 'BNH')"
2021-11-11 00:00:00+00:00,19.83106825237265,19.87771088246021,19.597852136449898,19.628948211669922,28600
2021-11-12 00:00:00+00:00,19.675588026390304,19.722232132546065,19.636719420669436,19.652267456054688,69400
2021-11-15 00:00:00+00:00,19.691137637521965,19.698911655836692,19.605624918802338,19.644495010375977,45100
2021-11-16 00:00:00+00:00,19.667814924706043,19.760324701637266,19.667814924706043,19.68336296081543,17300
2021-11-17 00:00:00+00:00,19.683362044082934,19.700463993361353,19.628168446030223,19.652267456054688,25400
2021-11-18 00:00:00+00:00,19.70669007819454,19.70669007819454,19.60562930026044,19.6134033203125,46600
2021-11-19 00:00:00+00:00,19.613401068858213,19.621175088017885,19.48513345958001,19.496793746948242,44400
2021-11-22 00:00:00+00:00,19.496793296841062,19.53566190899954,19.279125213623047,19.279125213623047,58300
2021-11-23 00:00:00+00:00,19.255806542474282,19.34909181397101,19.146971748737887,19.1702938079834,46900
2021-11-24 00:00:00+00:00,19.216935531532307,19.286900223205063,19.124427221578863,19.139198303222656,47100
2021-11-26 00:00:00+00:00,19.06923059653481,19.162515848854195,19.00703993407443,19.014812469482422,27300
2021-11-29 00:00:00+00:00,19.03813619695214,19.2402562383957,19.03813619695214,19.05368423461914,29800
2021-11-30 00:00:00+00:00,19.10810155895153,19.17029222907474,18.968172180488683,19.12364959716797,76400
2021-12-01 00:00:00+00:00,19.240258502977273,19.35297956521659,19.15474576848639,19.1702938079834,35500
2021-12-02 00:00:00+00:00,19.232482915589024,19.39573435151566,19.185840283642502,19.28689956665039,50100
2021-12-03 00:00:00+00:00,19.317993498837907,19.349088089103287,19.259689103319563,19.325767517089844,39500
2021-12-06 00:00:00+00:00,19.419053696967506,19.48124436320729,19.35686303072772,19.411279678344727,36700
2021-12-07 00:00:00+00:00,19.411285478151044,19.59785753261538,19.411285478151044,19.512346267700195,32300
2021-12-08 00:00:00+00:00,19.512340437698402,19.523223767221804,19.3646370493505,19.411279678344727,28300
2021-12-09 00:00:00+00:00,19.403507228187603,19.481245937956885,19.34131655692069,19.349090576171875,17800
2021-12-10 00:00:00+00:00,19.356862107355223,19.40350473412448,19.30244546233403,19.325767517089844,16400
2021-12-13 00:00:00+00:00,19.356866840212277,19.356866840212277,19.201390885385944,19.24803352355957,28200
2021-12-14 00:00:00+00:00,19.248033191444094,19.271355251499866,19.084781736539124,19.185842514038086,38600
2021-12-15 00:00:00+00:00,19.209161512152825,19.209161512152825,19.08478016756628,19.139198303222656,58500
2021-12-16 00:00:00+00:00,19.17806381572872,19.387957856801037,19.17806381572872,19.37240982055664,27100
2021-12-17 00:00:00+00:00,19.341314975692143,19.38795908738591,19.21693364332698,19.302446365356445,17600
2021-12-20 00:00:00+00:00,19.23248415067836,19.298562576026747,19.216936111450195,19.216936111450195,14200
2021-12-21 00:00:00+00:00,19.27912564339135,19.38018640964425,19.275239375185873,19.33354377746582,14300
2021-12-22 00:00:00+00:00,19.356863126723116,19.457923886577976,19.356863126723116,19.441598892211914,17700
2021-12-23 00:00:00+00:00,19.457925138986997,19.566758441765796,19.43848934971146,19.551210403442383,29400
2021-12-27 00:00:00+00:00,19.481247948301025,19.527892068621515,19.44315628795919,19.450153350830078,11100
2021-12-28 00:00:00+00:00,19.481245047858266,19.547323467102927,19.481245047858266,19.535661697387695,23100
2021-12-29 00:00:00+00:00,19.54343492048159,19.660043716430664,19.520114347485723,19.660043716430664,25100
2021-12-30 00:00:00+00:00,19.67498455189017,19.777212027231716,19.64431645927593,19.76934814453125,22700
2021-12-31 00:00:00+00:00,19.6907163441159,19.832261762024086,19.6907163441159,19.785079956054688,40100
2022-01-03 00:00:00+00:00,19.73789220342598,19.84798355081362,19.685991782531502,19.760696411132812,26400
2022-01-04 00:00:00+00:00,19.737897250224446,19.737897250224446,19.619941990737313,19.667123794555664,31400
2022-01-05 00:00:00+00:00,19.667118873727983,19.737892311688835,19.439070795880316,19.564889907836914,41800
2022-01-06 00:00:00+00:00,19.478394232219717,19.627803521126612,19.36830136158853,19.58062171936035,35700
2022-01-07 00:00:00+00:00,19.53343847527181,19.72216716828382,19.48625667698939,19.612075805664062,21200
2022-01-10 00:00:00+00:00,19.55702960852805,19.596347522745987,19.501982428787745,19.549165725708008,19000
2022-01-11 00:00:00+00:00,19.580623185262503,19.643532758954716,19.47131774472669,19.494123458862305,41800
2022-01-12 00:00:00+00:00,19.501987410404237,19.51771518006185,19.415487677052703,19.47053337097168,37100
2022-01-13 00:00:00+00:00,19.4941209754234,19.549166657906266,19.43907379305818,19.454801559448242,30500
2022-01-14 00:00:00+00:00,19.47839315547604,19.47839315547604,19.40761970679771,19.42334747314453,15500
2022-01-18 00:00:00+00:00,19.32898498587853,19.407622328352495,19.26607541187587,19.313257217407227,23100
2022-01-19 00:00:00+00:00,19.39189259211754,19.422560687606794,19.274723278696253,19.281801223754883,15800
2022-01-20 00:00:00+00:00,19.368298560049066,19.415481854872905,19.250343322753906,19.250343322753906,34300
2022-01-21 00:00:00+00:00,19.203161527812284,19.328980647578085,19.203161527812284,19.250343322753906,27200
2022-01-24 00:00:00+00:00,18.990845460880198,19.195301951334955,18.959391423823917,19.069482803344727,42300
2022-01-25 00:00:00+00:00,19.08520600019522,19.21259699458796,18.990840911865234,18.990840911865234,58900
2022-01-26 00:00:00+00:00,19.132391274601645,19.163846809727467,18.668432630673017,18.723478317260742,68200
2022-01-27 00:00:00+00:00,18.865027552232366,18.98062350832332,18.519024122587187,18.534751892089844,89800
2022-01-28 00:00:00+00:00,18.49543287787997,18.581932605279977,18.14156558434452,18.389272689819336,89700
2022-01-31 00:00:00+00:00,18.290974800119873,18.448247972590533,18.10224609322562,18.424657821655273,69900
2022-02-01 00:00:00+00:00,18.4482440515745,18.676292128028578,18.2752431486619,18.62911033630371,38300
2022-02-02 00:00:00+00:00,18.676295811562124,18.770660913505647,18.37747573852539,18.37747573852539,107000
2022-02-03 00:00:00+00:00,18.298835348176578,18.298835348176578,18.11403786682932,18.243789672851562,44500
2022-02-04 00:00:00+00:00,18.165156170069363,18.204474089315706,17.740515442772953,17.78769874572754,45600
2022-02-07 00:00:00+00:00,17.944970129580412,17.960697895660463,17.418101964957323,17.583240509033203,70000
2022-02-08 00:00:00+00:00,17.551786553694722,17.57537820493423,17.032782225485224,17.10355567932129,84900
2022-02-09 00:00:00+00:00,17.21364958968546,17.260832899120356,17.064240276123005,17.174331665039062,52200
2022-02-10 00:00:00+00:00,17.040645931585985,17.052441007141546,16.647460747654495,16.8377628326416,110600
2022-02-11 00:00:00+00:00,16.86764533542444,17.00761886779644,16.419412956678464,16.443004608154297,47300
2022-02-14 00:00:00+00:00,16.450864484469747,16.490182394135626,16.167770735252653,16.191362380981445,25100
2022-02-15 00:00:00+00:00,16.254275732029363,16.513777896115883,16.21495781318207,16.4036865234375,37700
2022-02-16 00:00:00+00:00,16.340777741135202,16.81259878957886,16.340777741135202,16.757553100585938,44500
2022-02-17 00:00:00+00:00,16.773277633142072,17.0956893206614,16.513775506604997,16.584548950195312,50200
2022-02-18 00:00:00+00:00,16.655325606725153,16.906963899197113,16.59241603360716,16.757553100585938,108900
2022-02-22 00:00:00+00:00,16.749684705538115,16.773276351559755,16.52163812685746,16.65532112121582,65600
2022-02-23 00:00:00+00:00,16.72610110483642,16.72610110483642,16.513780707200564,16.521644592285156,14900
2022-02-24 00:00:00+00:00,16.380092387600804,16.600276599441603,16.136318027982867,16.576684951782227,59500
2022-02-25 00:00:00+00:00,16.631733954349958,16.85191821020419,16.53737034461424,16.757553100585938,20500
2022-02-28 00:00:00+00:00,16.58455048959863,16.97773565720432,16.537368689453015,16.773279190063477,28400
2022-03-01 00:00:00+00:00,16.851918603672285,16.9226920625678,16.73317590045862,16.812599182128906,129700
2022-03-02 00:00:00+00:00,16.83618812364752,16.867643655816426,16.67105107940776,16.702505111694336,23500
2022-03-03 00:00:00+00:00,16.72609792906761,16.812597648809078,16.60027879136872,16.623868942260742,30900
2022-03-04 00:00:00+00:00,16.600282216270756,16.663191798099447,16.521644864014206,16.56882667541504,90000
2022-03-07 00:00:00+00:00,16.576685014084276,16.576685014084276,16.31718288838477,16.340774536132812,18000
2022-03-08 00:00:00+00:00,16.285727358054046,16.364364683998616,16.200013587702635,16.340774536132812,19400
2022-03-09 00:00:00+00:00,16.39582683350125,16.513782120096803,16.39582683350125,16.458736419677734,26200
2022-03-10 00:00:00+00:00,16.395820386179818,16.4508660649533,16.322687627288374,16.38009262084961,21100
2022-03-11 00:00:00+00:00,16.403689339996443,16.45637572027,16.277870178222656,16.277870178222656,35300
2022-03-14 00:00:00+00:00,16.25427353536004,16.25427353536004,15.78245107354426,15.82884693145752,38900
2022-03-15 00:00:00+00:00,15.90827415199817,16.045889883346174,15.861092344050418,15.939729690551758,22000
2022-03-16 00:00:00+00:00,15.971182288762,16.22282057496462,15.971182288762,16.21495819091797,47800
2022-03-17 00:00:00+00:00,16.27000103314159,16.490183745120724,16.27000103314159,16.364364624023438,29800
2022-03-18 00:00:00+00:00,16.380091179261257,16.51377417303828,16.35649953334221,16.41154670715332,47300
2022-03-21 00:00:00+00:00,16.39582341860852,16.50591479651702,16.262140388341397,16.270004272460938,32600
2022-03-22 00:00:00+00:00,16.18350505695096,16.285732563436138,16.063190464756243,16.277870178222656,14200
2022-03-23 00:00:00+00:00,16.27786613298309,16.40368526348935,16.199228801446086,16.26213836669922,38800
2022-03-24 00:00:00+00:00,16.28572996741165,16.38009507364109,16.214958012592668,16.230684280395508,33800
2022-03-25 00:00:00+00:00,16.27786609620486,16.300670307347307,15.971180653891716,16.01836395263672,46100
2022-03-28 00:00:00+00:00,16.0812746577098,16.21417024224654,16.068692143842718,16.152048110961914,12900
2022-03-29 00:00:00+00:00,16.262139502043112,16.395822525024414,16.159910513943174,16.395822525024414,21500
2022-03-30 00:00:00+00:00,16.466596881671908,16.576688259619655,16.419413576937846,16.513778686523438,43300
2022-03-31 00:00:00+00:00,16.59271374664387,16.826336271764383,16.59271374664387,16.760156631469727,17800
2022-04-01 00:00:00+00:00,16.704341725681996,16.744208279928632,16.59271263633061,16.736234664916992,22800
2022-04-04 00:00:00+00:00,16.744209232132626,16.744209232132626,16.60866081084956,16.680421829223633,24900
2022-04-05 00:00:00+00:00,16.656501492691557,16.656501492691557,16.33756446838379,16.33756446838379,39400
2022-04-06 00:00:00+00:00,16.217965023059264,16.318429854366123,16.114309528475356,16.146203994750977,49900
2022-04-07 00:00:00+00:00,16.066465728489817,16.344739257017824,16.066465728489817,16.225934982299805,20700
2022-04-08 00:00:00+00:00,16.209985618556978,16.225932846000674,16.154171843315353,16.19403839111328,26200
2022-04-11 00:00:00+00:00,16.11430841804892,16.137432360748846,15.954840660095217,15.954840660095215,21200
2022-04-12 00:00:00+00:00,16.03457145423156,16.106332460385854,15.883075827815677,15.899023056030273,23500
2022-04-13 00:00:00+00:00,15.91497284756739,16.130255921276664,15.887065951436014,16.10633659362793,42200
2022-04-14 00:00:00+00:00,16.026598630715327,16.134240145256715,15.875102996826172,15.875102996826172,29400
2022-04-18 00:00:00+00:00,15.914972363943138,16.050520792810104,15.740354281679494,15.755504608154297,30700
2022-04-19 00:00:00+00:00,15.731583650379925,15.819291903977902,15.612779359513985,15.739557266235352,44600
2022-04-20 00:00:00+00:00,15.779425455887903,15.826468725195781,15.72361014450949,15.755504608154297,40200
2022-04-21 00:00:00+00:00,15.811318122388647,15.884674475002624,15.570520401000977,15.570520401000977,47400
2022-04-22 00:00:00+00:00,15.556166386974521,15.556166386974521,15.197361330058701,15.245203018188477,32400
2022-04-25 00:00:00+00:00,15.245207561707792,15.484409990400017,15.230057233041338,15.269126892089844,14600
2022-04-26 00:00:00+00:00,15.245205766842382,15.301019558911975,15.245205766842382,15.285072326660156,20500
2022-04-27 00:00:00+00:00,15.28507177897768,15.293045394817886,14.92626667022705,14.92626667022705,25300
2022-04-28 00:00:00+00:00,14.950187119112865,15.189389504693999,14.862478868020998,15.173443794250488,21300
2022-04-29 00:00:00+00:00,15.13357374953755,15.189387530866156,14.98048430349173,15.109654426574707,43700
2022-05-02 00:00:00+00:00,15.0777600799435,15.0777600799435,14.485334046631401,14.607327461242676,24200
2022-05-03 00:00:00+00:00,14.671118586541208,14.79789650632779,14.51165081543373,14.53557014465332,20100
2022-05-04 00:00:00+00:00,14.615306121777856,14.878429412841797,14.471784050140794,14.878429412841797,23500
2022-05-05 00:00:00+00:00,14.687064004355717,14.797894677087665,14.24852578700516,14.551515579223633,18500
2022-05-06 00:00:00+00:00,14.288391900407914,14.519620665025418,14.144869864046601,14.264471054077148,28400
2022-05-09 00:00:00+00:00,14.144869743700465,14.21663076127057,13.833906348104428,14.0252685546875,36000
2022-05-10 00:00:00+00:00,14.097029344800587,14.236563809595706,13.849853355387117,13.937560081481934,28300
2022-05-11 00:00:00+00:00,13.929589487477214,14.049192221313106,13.794041040500213,13.9614839553833,33600
2022-05-12 00:00:00+00:00,13.770121595686621,14.044407629984223,13.770121595686621,14.001350402832031,41400
2022-05-13 00:00:00+00:00,14.05715895166424,14.264468351485116,14.041213244609832,14.232575416564941,30400
2022-05-16 00:00:00+00:00,14.136894168895262,14.958158189027344,13.985400060188615,14.806662559509277,53400
2022-05-17 00:00:00+00:00,14.902347007246144,14.910320622906424,14.376100540161135,14.376100540161133,52700
2022-05-18 00:00:00+00:00,14.3760999191764,14.3760999191764,13.889720030590595,14.120948791503906,39200
2022-05-19 00:00:00+00:00,14.112977029546228,14.501282827627195,14.013309116966978,14.168790817260742,31500
2022-05-20 00:00:00+00:00,14.280419078413873,14.541150082578245,13.905668256613128,14.017295837402344,26900
2022-05-23 00:00:00+00:00,14.089056066305274,14.424737215929728,13.937560414612715,13.98540210723877,38500
2022-05-24 00:00:00+00:00,13.937560528454679,14.152843584595434,13.937560528454679,14.112977027893066,21500
2022-05-25 00:00:00+00:00,14.14487035727276,14.519621171318994,14.14487035727276,14.447861671447754,21900
2022-05-26 00:00:00+00:00,14.631248887675516,15.045867741140418,14.479753244907272,14.910319328308105,53400
2022-05-27 00:00:00+00:00,14.958161005439111,15.619955906389244,14.958161005439111,15.548194885253906,29800
2022-05-31 00:00:00+00:00,15.5083283826461,15.556168556636779,15.165470507287527,15.500354766845703,67200
2022-06-01 00:00:00+00:00,15.468461948764142,15.576103492299973,15.277099711637733,15.348860740661621,13300
2022-06-02 00:00:00+00:00,15.372779568409127,15.444540587993279,15.006000854888832,15.277097702026367,23900
2022-06-03 00:00:00+00:00,15.141547146581372,15.17344160448889,15.029919585527978,15.133573532104492,13600
2022-06-06 00:00:00+00:00,15.141549847186596,15.193377590124436,14.850519710524727,14.942214012145996,16300
2022-06-07 00:00:00+00:00,14.854505252393404,15.245204814087163,14.758824906485621,15.173443794250488,25900
2022-06-08 00:00:00+00:00,15.189387538917906,15.356830403803967,15.07775997620152,15.165468215942383,51400
2022-06-09 00:00:00+00:00,15.109657809063238,15.181418835639342,14.910321962087796,14.990055084228516,47200
2022-06-10 00:00:00+00:00,14.814639462066625,14.895967912380033,14.309921581121326,14.703808784484863,14000
2022-06-13 00:00:00+00:00,14.352177959901637,14.499686029773406,13.873771723742616,13.881745338439941,36400
2022-06-14 00:00:00+00:00,13.961481484312051,13.991780615135355,13.271779706439967,13.435235023498535,45900
2022-06-15 00:00:00+00:00,13.817958828069562,14.03324187627286,13.507792344261045,13.762145042419434,18400
2022-06-16 00:00:00+00:00,13.674435960096869,13.851446252802889,13.594701333693989,13.778091430664062,25700
2022-06-17 00:00:00+00:00,13.754172325134277,13.945534540203958,13.73025147794618,13.754172325134277,18700
2022-06-21 00:00:00+00:00,13.83390712678779,14.085867607759605,13.83390712678779,13.889720916748047,9200
2022-06-22 00:00:00+00:00,13.889719442517572,14.045201132564797,13.889719442517572,14.010117530822754,5300
2022-06-23 00:00:00+00:00,14.009320265858733,14.401613596171819,14.009320265858733,14.065134048461914,14200
2022-06-24 00:00:00+00:00,14.176765384879001,14.46380795823315,14.144074015361612,14.224605560302734,9100
2022-06-27 00:00:00+00:00,14.27643211618287,14.27643211618287,14.001347708560253,14.0252685546875,20500
2022-06-28 00:00:00+00:00,14.051577852353402,14.124934189502293,13.90406979370134,13.921610832214355,9700
2022-06-29 00:00:00+00:00,13.92958669099015,14.0252685546875,13.92958669099015,14.0252685546875,9600
2022-06-30 00:00:00+00:00,14.024459184144254,14.275765646484146,13.976630089210643,14.06256103515625,24500
2022-07-01 00:00:00+00:00,14.21090964939628,14.466267142180376,14.21090964939628,14.439516067504883,10400
2022-07-05 00:00:00+00:00,14.373043559483703,14.543283462524414,14.316297440542057,14.543283462524414,12700
2022-07-06 00:00:00+00:00,14.551388563191434,14.624348292182468,14.42978798406265,14.527068138122559,11800
2022-07-07 00:00:00+00:00,14.559493252230265,14.64055978638659,14.48653507232666,14.48653507232666,30500
2022-07-08 00:00:00+00:00,14.446000276780293,14.51895999908447,14.437893469167,14.518959999084473,7600
2022-07-11 00:00:00+00:00,14.510853966434283,14.583813692634932,14.45410785632612,14.494640350341797,11200
2022-07-12 00:00:00+00:00,14.543280025146853,14.737838763911459,14.543280025146853,14.60002613067627,14700
2022-07-13 00:00:00+00:00,14.389256143919333,14.964825647492589,14.389256143919333,14.867547035217285,17200
2022-07-14 00:00:00+00:00,14.770267439855889,14.972933027074516,14.715143303122405,14.908080101013184,5300
2022-07-15 00:00:00+00:00,15.037785321292501,15.191811594047332,14.989146015344113,15.102638244628906,10300
2022-07-18 00:00:00+00:00,15.183705138778022,15.300441331230163,15.048324677489783,15.15127944946289,7900
2022-07-19 00:00:00+00:00,15.232345739648279,15.370156849723442,15.102638345890142,15.353944778442383,10800
2022-07-20 00:00:00+00:00,15.402583009180786,15.572821342361946,15.305302857209007,15.455276489257812,38900
2022-07-21 00:00:00+00:00,15.459329989957077,15.475543607233785,15.328003710176432,15.418797492980957,9900
2022-07-22 00:00:00+00:00,15.467436036216318,15.718740906756048,15.39853048551009,15.45122241973877,18100
2022-07-25 00:00:00+00:00,15.48365062598485,15.587415613261959,15.280985045922787,15.353944778442383,20300
2022-07-26 00:00:00+00:00,15.402583730133594,15.556610000375308,15.305303573608398,15.305303573608398,7200
2022-07-27 00:00:00+00:00,15.386369500044143,15.45122241973877,15.305302963871966,15.45122241973877,11200
2022-07-28 00:00:00+00:00,15.564716361284002,15.584982608997652,15.451222590899501,15.524182319641113,17000
2022-07-29 00:00:00+00:00,15.564717458801754,15.670102882073149,15.483650916015304,15.637677192687988,66400
2022-08-01 00:00:00+00:00,15.637673564108598,16.099750740690162,15.637673564108598,15.80791187286377,15600
2022-08-02 00:00:00+00:00,15.799810136650121,16.261887461531202,15.799810136650121,16.00247573852539,15700
2022-08-03 00:00:00+00:00,15.978153086000322,16.480764389038086,15.978153086000322,16.480764389038086,32100
2022-08-04 00:00:00+00:00,16.448341053326303,16.861777522064088,16.448341053326303,16.796924591064453,32500
2022-08-05 00:00:00+00:00,16.69964151376536,16.853667763640594,16.56993568635951,16.76854705810547,42000
2022-08-08 00:00:00+00:00,16.821244615713816,16.877990735697598,16.6347926368483,16.8293514251709,14800
2022-08-09 00:00:00+00:00,16.82934836105342,16.894201278686523,16.595877548331142,16.894201278686523,25900
2022-08-10 00:00:00+00:00,17.040118808711007,17.27034718152665,16.942838670121528,16.991477966308594,32300
2022-08-11 00:00:00+00:00,17.09686491196514,17.09686491196514,16.91851979513567,16.991477966308594,21000
2022-08-12 00:00:00+00:00,16.99147872304783,17.137398164323102,16.829347213131747,16.95905303955078,18700
2022-08-15 00:00:00+00:00,17.007692337904064,17.04822637504465,16.916898568653824,16.95905303955078,19300
2022-08-16 00:00:00+00:00,16.98337787420048,17.023910375656193,16.796924347343083,16.902311325073242,15900
2022-08-17 00:00:00+00:00,16.805029934195048,17.015802328104396,16.56993865966797,16.56993865966797,21100
2022-08-18 00:00:00+00:00,16.569937322878527,16.886095115128477,16.55372370629761,16.610469818115234,13900
2022-08-19 00:00:00+00:00,16.505082725169324,16.505082725169324,16.294310369687377,16.40780258178711,6500
2022-08-22 00:00:00+00:00,16.269991925533553,16.269991925533553,15.994366623022376,16.034900665283203,26800
2022-08-23 00:00:00+00:00,15.978154689191513,16.115967354963725,14.713521815539076,15.078320503234863,55900
2022-08-24 00:00:00+00:00,15.078318188409726,15.45932889000914,15.037784148101998,15.208024024963379,19300
2022-08-25 00:00:00+00:00,15.232344749726376,15.65388795373625,15.232344749726376,15.589035034179688,28800
2022-08-26 00:00:00+00:00,15.629569142432958,15.629569142432958,15.285036749508436,15.313409805297852,11400
2022-08-29 00:00:00+00:00,15.313410590904313,15.418797557427753,15.135065438762037,15.240450859069824,22600
2022-08-30 00:00:00+00:00,15.31341214304056,15.31341214304056,15.086427662073824,15.183706283569336,10600
2022-08-31 00:00:00+00:00,15.280984417140022,15.280984417140022,14.81485298369141,14.827013969421387,24100
2022-09-01 00:00:00+00:00,14.786481883746223,15.101019288507587,14.672989643354311,14.689203262329102,13800
2022-09-02 00:00:00+00:00,14.786477098744323,14.859436814304821,14.644611844162968,14.648664474487305,12500
2022-09-06 00:00:00+00:00,14.640560356214012,14.713520085172826,14.51896132335452,14.57570743560791,13200
2022-09-07 00:00:00+00:00,14.624348250813053,14.770266162166754,14.439516731729874,14.713520050048828,17400
2022-09-08 00:00:00+00:00,14.71351932317384,14.908078074916137,14.437894038318376,14.559493064880371,29800
2022-09-09 00:00:00+00:00,14.567601329576403,14.827014570723023,14.561926718077483,14.778373718261719,16000
2022-09-12 00:00:00+00:00,14.810802031882206,15.1269598648276,14.778374794546382,14.940507888793945,11100
2022-09-13 00:00:00+00:00,14.478431579037089,14.754056930541992,14.478431579037089,14.754056930541992,10800
2022-09-14 00:00:00+00:00,14.754054995358663,14.916186533309169,14.689202070935323,14.899972915649414,12300
2022-09-15 00:00:00+00:00,14.89997279949183,14.929157620295006,14.6405611038208,14.6405611038208,16400
2022-09-16 00:00:00+00:00,14.518959978634873,14.664879423037709,14.356826919028292,14.608133316040039,6900
2022-09-19 00:00:00+00:00,14.332511059158463,14.705415010041147,14.316297440542057,14.543283462524414,13200
2022-09-20 00:00:00+00:00,14.470322432282744,14.54328216332305,14.267656856329808,14.446002006530762,15300
2022-09-21 00:00:00+00:00,14.494639180794143,14.681092658382042,14.494639180794143,14.60002613067627,16000
2022-09-22 00:00:00+00:00,14.502746959459975,14.721626135059648,14.275762522140772,14.51085376739502,21100
2022-09-23 00:00:00+00:00,14.3730439472494,14.454110496302722,14.040672487725013,14.287924766540527,48700
2022-09-26 00:00:00+00:00,14.283872900042253,14.283872900042253,14.008247546225771,14.089312553405762,18600
2022-09-27 00:00:00+00:00,14.162269453105104,14.786479778833474,14.105523340987178,14.713520050048828,23800
2022-09-28 00:00:00+00:00,14.794587135314941,14.997252712511036,14.664881289606694,14.794587135314941,34500
2022-09-29 00:00:00+00:00,14.661972764443108,15.040878511790451,14.54500786754953,14.929677963256836,18500
2022-09-30 00:00:00+00:00,14.834949314668746,15.082060553962096,14.834949314668746,14.917320251464844,70400
2022-10-03 00:00:00+00:00,15.224559229417329,15.50214808886758,14.892605781555176,14.892605781555176,30700
2022-10-04 00:00:00+00:00,15.065586609677416,15.259156491363255,14.818473815917967,14.818473815917969,23000
2022-10-05 00:00:00+00:00,14.75257854923383,14.859661239641078,14.554889241283865,14.678444862365723,7300
2022-10-06 00:00:00+00:00,14.620785822702276,14.69080009927695,14.439571014719311,14.447808265686035,12200
2022-10-07 00:00:00+00:00,14.456042927081398,14.456042927081398,14.003005153494522,14.19245719909668,24600
2022-10-10 00:00:00+00:00,14.175982118085278,14.424741413630464,13.76412904219304,13.97005558013916,13100
2022-10-11 00:00:00+00:00,14.044188609088993,14.044188609088993,13.574676375690524,13.813551902770996,20000
2022-10-12 00:00:00+00:00,13.755894689379161,13.937109494647675,13.541730880737305,13.541730880737305,28500
2022-10-13 00:00:00+00:00,13.376988236407211,13.509604353836366,12.989846895614592,13.459359169006348,32400
2022-10-14 00:00:00+00:00,13.500544073244651,13.821790558589667,13.45112214130499,13.475833892822266,5600
2022-10-17 00:00:00+00:00,13.607626792469935,13.747656909225306,13.302854807380637,13.418174743652344,30600
2022-10-18 00:00:00+00:00,13.47583392624075,13.587857705426067,13.236958374266043,13.418174743652344,18100
2022-10-19 00:00:00+00:00,13.360514750915474,13.45936019176454,13.179299942303002,13.18753719329834,8400
2022-10-20 00:00:00+00:00,13.294618722475839,13.314387811252985,12.891002837874598,12.965136528015137,26300
2022-10-21 00:00:00+00:00,12.998081962218965,13.039267424088168,12.767444475517708,12.923948287963867,17000
2022-10-24 00:00:00+00:00,12.989845505135209,13.21224652801782,12.956896507184588,13.13811206817627,22800
2022-10-25 00:00:00+00:00,13.187536907915058,13.578797680704144,13.187536907915058,13.442885398864746,23700
2022-10-26 00:00:00+00:00,13.492308086150013,13.722946408623404,13.284735009909495,13.554086685180664,39100
2022-10-27 00:00:00+00:00,13.871212068659007,13.871212068659007,13.611744184451027,13.75589370727539,13000
2022-10-28 00:00:00+00:00,13.780603610931545,13.797078111112045,13.591151572140223,13.640573501586914,7800
2022-10-31 00:00:00+00:00,13.599390580950748,13.904161018229917,13.253433887893978,13.821791648864746,64600
2022-11-01 00:00:00+00:00,13.838262423598332,13.883566512346231,13.434646606445312,13.434646606445312,21900
2022-11-02 00:00:00+00:00,13.549967351974884,13.706470395708894,13.231192204168044,13.459359169006348,16800
2022-11-03 00:00:00+00:00,13.484071464612356,13.558203578740743,13.105165787793753,13.368751525878906,22700
2022-11-04 00:00:00+00:00,13.385225551618149,13.549967417614475,13.18753625507948,13.344040870666504,16300
2022-11-07 00:00:00+00:00,13.368751260930798,13.451122195223675,12.940424445031205,13.204010963439941,27800
2022-11-08 00:00:00+00:00,13.352277342050527,13.788842213071817,13.282263066060443,13.603507995605469,25000
2022-11-09 00:00:00+00:00,13.632336648562557,13.640573898892733,13.22872080895314,13.574677467346191,27100
2022-11-10 00:00:00+00:00,13.731182455642111,14.110086554587179,13.640574270635726,14.093613624572754,18400
2022-11-11 00:00:00+00:00,14.15127320997744,14.324250763262022,14.003005837964972,14.027717590332031,24000
2022-11-14 00:00:00+00:00,14.085376407754278,14.645496878053674,13.920634538456255,14.035954475402832,17800
2022-11-15 00:00:00+00:00,14.225403561054684,14.736100421489262,14.192454565622995,14.480751991271973,25100
2022-11-16 00:00:00+00:00,14.587835791073758,14.6438484652632,14.05242708471794,14.19245719909668,15200
2022-11-17 00:00:00+00:00,14.159510381034883,14.159510381034883,13.816025037651125,13.986531257629395,14300
2022-11-18 00:00:00+00:00,14.060664465782471,14.060664465782471,13.846500667030758,13.961820602416992,13700
2022-11-21 00:00:00+00:00,13.945348194206378,14.151274773397624,13.846502744912728,13.879451751708984,12800
2022-11-22 00:00:00+00:00,13.96182158977596,14.151273650536627,13.739420524833443,13.747657775878906,12200
2022-11-23 00:00:00+00:00,13.887687082320122,14.063959216791936,13.698233461639063,13.722945213317871,17200
2022-11-25 00:00:00+00:00,13.665288295142656,13.75177708370928,13.665288295142656,13.714710235595703,6000
2022-11-28 00:00:00+00:00,13.694940271843434,13.76825070953152,13.599390983581543,13.599390983581543,36800
2022-11-29 00:00:00+00:00,13.66528478549425,13.714706713254289,13.459358253550208,13.592799186706543,25000
2022-11-30 00:00:00+00:00,13.648812801386502,13.92887306213379,13.508782671012856,13.928873062133789,66700
2022-12-01 00:00:00+00:00,14.00300681724784,14.233645142184965,13.937110377422242,14.175984382629395,95400
2022-12-02 00:00:00+00:00,14.1018496907956,14.571361935315467,14.093612440932736,14.505465507507324,39500
2022-12-05 00:00:00+00:00,14.538413875951129,14.604310308020287,14.34896183013916,14.34896183013916,27900
