"('date', '')","('open', 'BFC')","('high', 'BFC')","('low', 'BFC')","('close', 'BFC')","('volume', 'BFC')"
2025-01-27 00:00:00+00:00,97.11588326890266,99.99197054461428,97.11588326890266,98.78401184082031,18100
2025-01-28 00:00:00+00:00,98.33343029755316,98.33343029755316,97.5952377319336,97.5952377319336,12300
2025-01-29 00:00:00+00:00,97.53770261942775,98.61144448224297,97.3747260989187,97.79655456542969,13900
2025-01-30 00:00:00+00:00,99.19625800132638,99.22501770574071,97.02001438657234,97.5952377319336,8700
2025-01-31 00:00:00+00:00,96.68446787083357,97.8636668975443,96.30098809629447,97.00083923339844,28400
2025-02-03 00:00:00+00:00,94.30690635624924,96.54066196112242,94.30690635624924,96.09966278076172,18900
2025-02-04 00:00:00+00:00,95.65866491418005,97.92118756746476,95.65866491418005,97.2884521484375,10000
2025-02-05 00:00:00+00:00,97.50894152600688,99.10037994384766,97.50894152600688,99.10037994384766,13000
2025-02-06 00:00:00+00:00,99.83857091668922,100.12618255615234,98.36217864169632,100.12618255615234,9300
2025-02-07 00:00:00+00:00,99.50303381967794,99.50303381967794,97.07753471687892,97.81572723388672,11600
2025-02-10 00:00:00+00:00,98.07459004202676,98.67856580462092,98.04582302205361,98.12252044677734,9000
2025-02-11 00:00:00+00:00,97.43224740716394,99.68518829345703,97.43224740716394,99.68518829345703,9100
2025-02-12 00:00:00+00:00,98.23755908581352,98.43888432464529,96.94332122802734,96.94332122802734,9900
2025-02-13 00:00:00+00:00,97.44183840357668,98.45805358886719,96.81868468430166,98.45805358886719,8400
2025-02-14 00:00:00+00:00,98.94698485511681,98.94698485511681,97.20215892897085,97.29802703857422,8300
2025-02-18 00:00:00+00:00,96.91455979235545,98.69773465530841,96.91455979235545,98.59227752685547,10100
2025-02-19 00:00:00+00:00,97.53770837628717,98.89906196739464,97.48018896901097,98.88947296142578,10800
2025-02-20 00:00:00+00:00,98.53475189208984,99.24418472701117,97.56646709849247,98.53475189208984,16400
2025-02-21 00:00:00+00:00,99.39758260195997,99.39758260195997,98.28549194335938,98.28549194335938,21700
2025-02-24 00:00:00+00:00,98.63061665088469,99.56055270360831,97.78696701953893,97.94994354248047,15500
2025-02-25 00:00:00+00:00,98.34301268991723,100.65346566513033,98.34301268991723,100.24122619628906,21400
2025-02-26 00:00:00+00:00,100.06866543422433,100.81645430567245,99.07162091989537,100.1453628540039,14100
2025-02-27 00:00:00+00:00,99.6084889782959,100.1261855562808,99.14831180421994,99.25376892089844,18500
2025-02-28 00:00:00+00:00,99.55096779325973,100.64388772815215,99.32088285056744,100.4137954711914,21000
2025-03-03 00:00:00+00:00,100.42339158309719,102.7338521222543,100.42339158309719,102.35037231445312,23400
2025-03-04 00:00:00+00:00,99.88651527342999,101.49712447018742,99.08120701791712,99.1483154296875,20600
2025-03-05 00:00:00+00:00,99.71395699927713,100.19330492231954,97.19258224294201,97.82532501220703,24300
2025-03-06 00:00:00+00:00,95.87917589309887,97.41308782042772,95.87917589309887,97.15423583984375,15300
2025-03-07 00:00:00+00:00,97.02000427596197,98.07457542304661,97.02000427596197,97.64315795898438,15300
2025-03-10 00:00:00+00:00,96.6653049032731,97.52813263641414,95.54363250732422,95.54363250732422,23000
2025-03-11 00:00:00+00:00,95.92709842895354,96.7324066961588,95.48609924316406,95.48609924316406,21400
2025-03-12 00:00:00+00:00,96.55026022383257,96.55026022383257,94.94923987579591,95.697021484375,23000
2025-03-13 00:00:00+00:00,96.39686202952608,96.39686202952608,94.6807957336554,94.69996643066406,14300
2025-03-14 00:00:00+00:00,95.59155428066983,96.79951299800163,95.58196527498157,96.6461181640625,15400
2025-03-17 00:00:00+00:00,96.01338794935637,98.4388872065407,96.01338794935637,97.87325286865234,23100
2025-03-18 00:00:00+00:00,96.89538506696888,97.94036730159362,96.69405982490765,97.3747329711914,20800
2025-03-19 00:00:00+00:00,98.75525243233027,99.7522969019239,98.3621836592975,99.55096435546875,30500
2025-03-20 00:00:00+00:00,99.46468986545497,99.761883224728,98.30466881798937,98.96617126464844,33900
2025-03-21 00:00:00+00:00,97.74862854210768,97.74862854210768,96.37769317626953,96.37769317626953,69200
2025-03-24 00:00:00+00:00,97.44183693737187,100.62470658355305,97.44183693737187,98.92781829833984,15700
2025-03-25 00:00:00+00:00,98.86071590982908,99.27295540632707,98.20880245755943,98.4292984008789,13100
2025-03-26 00:00:00+00:00,99.40184444080279,99.68108367919922,98.90112389329887,99.68108367919922,15700
2025-03-27 00:00:00+00:00,99.09371430180403,99.75812151527292,98.98779292713387,99.5751724243164,17400
2025-03-28 00:00:00+00:00,98.43892753536984,98.43892753536984,97.07158093170663,97.40860748291016,16400
2025-03-31 00:00:00+00:00,97.15824339290062,98.17893218612446,96.41679382515066,97.0041732788086,28000
2025-04-01 00:00:00+00:00,96.38791766197845,97.92858223274511,96.33977625610747,97.80340576171875,16100
2025-04-02 00:00:00+00:00,96.91751734841154,98.16930400504019,96.91751734841154,97.85154724121094,19800
2025-04-03 00:00:00+00:00,94.41393158586786,98.01523593518881,91.96812367967074,92.4592056274414,33300
2025-04-04 00:00:00+00:00,90.04230015309795,93.09474288748169,89.55121081099438,93.01770782470703,33500
2025-04-07 00:00:00+00:00,90.53337773711084,96.29161983573343,90.53337773711084,93.32583618164062,38100
2025-04-08 00:00:00+00:00,95.26129870074296,96.7634456020187,93.88432825908436,94.57762908935547,45600
2025-04-09 00:00:00+00:00,94.36579041310513,104.1105052923297,93.3547254343776,97.79376983642578,52300
2025-04-10 00:00:00+00:00,95.5790696948908,97.92858036558741,94.99169019059966,95.65609741210938,32100
2025-04-11 00:00:00+00:00,94.82799065691277,96.2916200492151,94.37541886724665,95.4538803100586,42000
2025-04-14 00:00:00+00:00,96.12792392011258,96.67678584832608,94.36578554925492,96.19532775878906,21500
2025-04-15 00:00:00+00:00,97.04269546272342,98.18856811523438,96.7730800965956,98.18856811523438,17700
2025-04-16 00:00:00+00:00,99.46925402952897,103.4653506889218,98.44855778362668,102.32910919189453,46500
2025-04-17 00:00:00+00:00,102.81056618162087,104.95787268083997,102.06912389145906,102.35800170898438,27400
2025-04-21 00:00:00+00:00,102.53132381088778,105.16971223457674,101.33730239147913,103.86014556884766,37800
2025-04-22 00:00:00+00:00,104.63048403740027,106.46965026855469,103.6001565895501,106.46965026855469,23300
2025-04-23 00:00:00+00:00,107.29776049838043,108.09698276740869,104.96750488295481,106.80667114257812,21200
2025-04-24 00:00:00+00:00,106.98961905357933,107.3073831611986,106.42149467815693,107.20146179199219,13000
2025-04-25 00:00:00+00:00,106.12300395005038,106.84519117102596,105.42007916898972,106.06523132324219,11600
2025-04-28 00:00:00+00:00,106.58520084393788,106.58520084393788,105.03490511145725,106.08448028564453,15600
2025-04-29 00:00:00+00:00,106.35410095926044,109.02138318824001,106.05559926116393,108.00069427490234,41500
2025-04-30 00:00:00+00:00,107.06665876208724,107.06665876208724,105.09267753729632,105.13119506835938,20100
2025-05-01 00:00:00+00:00,104.96749873182566,106.49853198850396,103.99495129694512,106.14225769042969,19200
2025-05-02 00:00:00+00:00,106.74889119802972,109.51246335431857,106.00744160529649,108.61695098876953,22600
2025-05-05 00:00:00+00:00,108.99248984601054,112.89229614892872,108.99248984601054,110.27316284179688,37000
2025-05-06 00:00:00+00:00,110.35982825203402,112.14122178473843,108.61695224959759,111.89086151123047,22700
2025-05-07 00:00:00+00:00,112.0738250811809,112.46862428172095,110.5331605046782,111.7464370727539,25000
2025-05-08 00:00:00+00:00,111.74642658436461,114.62554393020486,111.69827783636538,112.97895812988281,26600
2025-05-09 00:00:00+00:00,112.71097772778504,113.1476905354612,110.80533423086858,111.46040344238281,26600
2025-05-12 00:00:00+00:00,113.64395758761162,115.39080132668482,113.05837227058028,113.5050048828125,30300
2025-05-13 00:00:00+00:00,113.14769503967042,116.01608775550179,113.14769503967042,115.14266967773438,38600
2025-05-14 00:00:00+00:00,114.56700113042146,115.47019368203792,113.39582296235808,115.01363372802734,27500
2025-05-15 00:00:00+00:00,115.46027080745412,116.12525979403792,114.82505631693317,115.13273620605469,59300
2025-05-16 00:00:00+00:00,115.02355790723777,116.07563048644712,113.98140511180485,115.38086700439453,75400
2025-05-19 00:00:00+00:00,115.13273876641162,116.38332063534044,114.23946600289104,116.25428771972656,21700
2025-05-20 00:00:00+00:00,116.35354011807931,116.4329362477863,115.10295831385993,116.0954818725586,15600
2025-05-21 00:00:00+00:00,115.05333259740375,116.15503438677034,114.05088922480131,114.83497619628906,24200
2025-05-22 00:00:00+00:00,114.1799196301793,114.76550493882266,113.13776678675936,113.66380310058594,27900
2025-05-23 00:00:00+00:00,112.52240097951197,113.69357910669024,112.35366621593965,113.604248046875,30600
2025-05-27 00:00:00+00:00,114.31887491411007,115.32132592616765,113.54470767459505,114.78536224365234,39300
2025-05-28 00:00:00+00:00,114.75557898730729,115.38086611634198,113.54469900874625,113.75312805175781,56500
2025-05-29 00:00:00+00:00,114.24939091967268,115.13273630797138,112.89955823303228,114.93423461914062,159100
2025-05-30 00:00:00+00:00,114.99379101484591,116.11534001641985,114.58685268248314,115.43050384521484,72900
2025-06-02 00:00:00+00:00,115.17244003947053,115.90690538695337,113.47522558350595,114.0806655883789,206200
2025-06-03 00:00:00+00:00,114.16999151502802,115.90690786095134,113.64395520469651,115.4999771118164,214600
2025-06-04 00:00:00+00:00,115.3411631994169,115.97637767864006,112.15516344733868,112.42314147949219,264200
2025-06-05 00:00:00+00:00,112.78046126162792,113.0980685313471,111.69861410214388,112.50255584716797,151400
2025-06-06 00:00:00+00:00,113.60424941278507,114.41811845519584,112.9293330674429,113.9913330078125,124800
2025-06-09 00:00:00+00:00,114.04096676301639,114.7655047734243,113.04844313161043,114.0608139038086,70600
2025-06-10 00:00:00+00:00,114.53723081636464,116.0756379316862,113.84245971739452,115.87713623046875,58900
2025-06-11 00:00:00+00:00,116.17489190208936,116.46271708611702,115.00371373614253,115.55952453613281,80200
2025-06-12 00:00:00+00:00,115.29154528572201,115.53967618631384,112.99881061505259,114.77542877197266,81400
2025-06-13 00:00:00+00:00,113.60424743281638,114.69602185033622,111.05346214915058,111.18248748779297,56200
2025-06-16 00:00:00+00:00,112.13531851585519,114.06080913101094,110.55720207033066,110.77555847167969,94400
2025-06-17 00:00:00+00:00,109.77311063488781,111.17257257097948,109.77311063488781,110.6068344116211,102900
2025-06-18 00:00:00+00:00,110.269372335035,111.79785961390868,108.29425245744976,110.75570678710938,114600
2025-06-20 00:00:00+00:00,111.48025109374235,112.13532030826028,109.63415658127894,110.12049102783203,139800
2025-06-23 00:00:00+00:00,109.84258857686024,113.86231231689453,109.84258857686024,113.86231231689453,99400
2025-06-24 00:00:00+00:00,113.94171132626109,115.66870025510765,113.78290391690072,114.1898422241211,249000
2025-06-25 00:00:00+00:00,114.04036925114612,114.34926490034341,112.5058877511222,113.61190795898438,296100
2025-06-26 00:00:00+00:00,111.77850021711498,116.10296340375668,111.77850021711498,116.08303833007812,175800
2025-06-27 00:00:00+00:00,116.08303952189901,118.13566422584111,112.89449555440756,118.04598999023438,216700
2025-06-30 00:00:00+00:00,118.77336781109088,119.46090066228113,117.1691295597057,117.22891998291016,158700
2025-07-01 00:00:00+00:00,117.23889183749576,120.90571361082903,116.54139261593376,120.23811340332031,238200
2025-07-02 00:00:00+00:00,120.24808001649383,122.63949180629987,119.43101514520302,122.55977630615234,195800
2025-07-03 00:00:00+00:00,122.55977327650969,124.82164542214105,115.1563655297882,123.3469467163086,241700
2025-07-07 00:00:00+00:00,123.3170558766611,124.7718295157372,120.71639665276618,121.3441390991211,178600
2025-07-08 00:00:00+00:00,121.36407331784994,123.16759278338687,119.98900755774913,122.91848754882812,156400
2025-07-09 00:00:00+00:00,123.30708965242374,123.39676388680492,120.75625451329239,122.56974029541016,141100
2025-07-10 00:00:00+00:00,122.43024431997901,124.5526181973093,121.05517854974407,122.55977630615234,122200
2025-07-11 00:00:00+00:00,121.97188597599175,121.97188597599175,119.38118555521353,119.55058288574219,235000
2025-07-14 00:00:00+00:00,119.32140811065442,122.99820382873665,119.32140811065442,122.6893081665039,238100
2025-07-15 00:00:00+00:00,122.59963288050437,122.99820277533121,119.05237678093125,119.24169158935547,314500
2025-07-16 00:00:00+00:00,120.09861518712826,122.09145707551227,117.25881701659874,120.78614807128906,203300
2025-07-17 00:00:00+00:00,120.51710398711218,125.83799550968324,118.27515697749762,125.32981872558594,246000
2025-07-18 00:00:00+00:00,123.5561904280455,127.49204990487785,122.6394850332418,125.71842193603516,191800
2025-07-21 00:00:00+00:00,127.46216122561955,128.5084062239488,125.91771337342905,126.67498779296875,125000
2025-07-22 00:00:00+00:00,126.87428098498843,129.43507491218205,124.0842992930153,128.94683837890625,142300
2025-07-23 00:00:00+00:00,129.5546485845709,132.1154423698423,128.64790192420162,131.81651306152344,153600
2025-07-24 00:00:00+00:00,131.8165191015898,132.01581545238528,127.62159547002283,127.66144561767578,59600
2025-07-25 00:00:00+00:00,127.3724847349113,127.3724847349113,125.17039547089647,125.87785339355469,51000
2025-07-28 00:00:00+00:00,126.2365687780859,128.65786431550114,124.97110995261049,125.5091781616211,132500
2025-07-29 00:00:00+00:00,126.45578168151853,128.0201546083075,122.69927058341784,123.15762329101562,162100
2025-07-30 00:00:00+00:00,123.34694743160487,124.0544053773294,118.2652022257223,119.1819076538086,137100
2025-07-31 00:00:00+00:00,118.15559072970998,122.02170103860013,117.08942068357784,118.39472961425781,141300
2025-08-01 00:00:00+00:00,117.39831072410303,120.9854244617186,115.04675678011421,116.74067687988281,163900
2025-08-04 00:00:00+00:00,117.48799658637763,118.01609846780286,116.22253773646392,117.49795532226562,118300
2025-08-05 00:00:00+00:00,117.64741516113281,118.12570053724754,116.2623907206283,117.64741516113281,90200
2025-08-06 00:00:00+00:00,117.77694588593448,118.43458732082226,116.86024049374672,117.03959655761719,97000
2025-08-07 00:00:00+00:00,117.3484922203924,117.61753013471267,114.8773725155855,115.13644409179688,82200
2025-08-08 00:00:00+00:00,116.04317709197838,116.77056769383593,115.2460449332984,116.03321075439453,41400
2025-08-11 00:00:00+00:00,116.25243052019407,116.99974623338959,115.34569140793622,116.62110900878906,44200
2025-08-12 00:00:00+00:00,117.47802463742634,121.6032065203909,116.61113572500204,121.39395904541016,97400
2025-08-13 00:00:00+00:00,122.16120006532277,124.38322200352215,120.69646013503241,123.84515380859375,125600
2025-08-14 00:00:00+00:00,122.70923848853744,125.1405003771946,120.96550186901483,123.37683868408203,94800
2025-08-15 00:00:00+00:00,123.79533483800938,125.7084688108305,120.29790282960106,120.72636413574219,174400
2025-08-18 00:00:00+00:00,120.46729065214048,122.36049191904509,118.92283518653947,122.25088500976562,119000
2025-08-19 00:00:00+00:00,122.6693823420458,123.96473260287989,120.82600512631146,121.5633544921875,109900
2025-08-20 00:00:00+00:00,122.30070013828107,123.15762272746088,120.5669298866772,122.45016479492188,154000
2025-08-21 00:00:00+00:00,121.91209581467803,123.93482902899568,120.96549899880434,122.00177764892578,93100
2025-08-22 00:00:00+00:00,122.37045418051743,127.89063474629417,121.36407449662913,127.46216583251953,97800
2025-08-25 00:00:00+00:00,127.14330299404682,129.17600250511796,126.44581141763967,128.49844360351562,72400
2025-08-26 00:00:00+00:00,127.99027072104361,130.28204199584033,127.77105689102618,129.93328857421875,81900
2025-08-27 00:00:00+00:00,129.08633545218586,130.541101506126,127.61163672233265,129.69415283203125,94700
2025-08-28 00:00:00+00:00,130.21228604632824,130.21228604632824,127.35256270613829,129.70411682128906,102000
2025-08-29 00:00:00+00:00,130.3218831509117,130.3218831509117,128.6180119219392,129.4550018310547,41600
2025-09-02 00:00:00+00:00,128.09987741221937,129.56461745378678,127.39241943609204,128.28919982910156,47700
2025-09-03 00:00:00+00:00,127.81091509430783,129.53471902103368,126.54545627439445,127.5119857788086,65300
2025-09-04 00:00:00+00:00,128.07994427712438,128.80734252929688,126.6152118428895,128.80734252929688,46100
2025-09-05 00:00:00+00:00,128.96675180116748,132.03573004555162,125.99742173000861,127.5119857788086,154000
2025-09-08 00:00:00+00:00,128.08991760680937,130.92970822380536,127.67142262759451,130.13258361816406,45200
2025-09-09 00:00:00+00:00,129.89343322804456,130.62081625081146,127.88065868940718,127.89063262939453,59500
2025-09-10 00:00:00+00:00,127.77104940524306,129.33543753651605,126.46574044199959,127.90058898925781,74200
2025-09-11 00:00:00+00:00,128.02015766564966,128.32904572329952,124.55261706376402,127.79098510742188,109000
2025-09-12 00:00:00+00:00,128.0899143164116,130.3119287457029,123.78537617856213,127.24295043945312,71500
2025-09-15 00:00:00+00:00,127.94043934281319,128.17958583580176,124.22379358881966,124.9312515258789,77100
2025-09-16 00:00:00+00:00,124.45297814352097,125.28996809230394,122.8387734681828,123.9448013305664,63500
2025-09-17 00:00:00+00:00,124.49283327169647,128.75751363044668,123.76544264878422,125.56896209716797,118900
2025-09-18 00:00:00+00:00,125.90774626701779,129.06639871395186,122.729161144798,128.93685913085938,101700
2025-09-19 00:00:00+00:00,129.05644465835348,129.05644465835348,125.42946543573915,127.01377868652344,434900
2025-09-22 00:00:00+00:00,126.82445008232509,126.82445008232509,124.60243574744533,126.00738525390625,98800
2025-09-23 00:00:00+00:00,126.56538271378139,127.73120097514024,124.41311746605808,125.2800064086914,99900
2025-09-24 00:00:00+00:00,125.7300033569336,126.7699966430664,124.12000274658203,124.30999755859375,81500
2025-09-25 00:00:00+00:00,123.80999755859375,125.8499984741211,122.16000366210938,124.12000274658203,102700
2025-09-26 00:00:00+00:00,124.33999633789062,125.4000015258789,123.77999877929688,124.37000274658203,41300
