"('date', '')","('open', 'AB')","('high', 'AB')","('low', 'AB')","('close', 'AB')","('volume', 'AB')"
2025-01-27 00:00:00+00:00,37.6714919916072,37.97076871221831,36.71754610678683,37.372215270996094,761000
2025-01-28 00:00:00+00:00,37.40962322843138,37.87724351878677,37.166462247216835,37.59667205810547,288600
2025-01-29 00:00:00+00:00,37.5031496638727,37.8772473611705,36.70819651668993,36.88589096069336,379900
2025-01-30 00:00:00+00:00,37.29739837372829,37.83983609922149,37.04488296839767,37.25063705444336,613100
2025-01-31 00:00:00+00:00,37.51250152092893,37.821129067728734,37.166463493408,37.46574020385742,434400
2025-02-03 00:00:00+00:00,36.69884619082562,37.587321990877015,36.14705404183934,36.24992752075195,599400
2025-02-04 00:00:00+00:00,36.27798439470379,36.89524305930308,36.07223031728409,36.63337326049805,416300
2025-02-05 00:00:00+00:00,36.6988469319439,37.3067512512207,36.28733873734281,37.3067512512207,473400
2025-02-06 00:00:00+00:00,38.34486651206064,38.690904552371045,33.60319671903082,33.70607376098633,2712400
2025-02-07 00:00:00+00:00,34.41685714335742,34.968649300617216,33.958591196957,34.47297286987305,1432500
2025-02-10 00:00:00+00:00,34.454267127624995,34.65066681608887,33.24780578250098,33.649959564208984,1940100
2025-02-11 00:00:00+00:00,33.43485132196152,33.68736671111368,33.229097249098324,33.369384765625,675400
2025-02-12 00:00:00+00:00,33.247806821911944,33.25716122698463,32.23774870133493,32.73342514038086,979900
2025-02-13 00:00:00+00:00,32.957882452959275,33.71542510482666,32.94852804846265,33.62190246582031,957100
2025-02-14 00:00:00+00:00,33.71542586795209,34.75354359565558,33.71542586795209,34.67872619628906,764800
2025-02-18 00:00:00+00:00,34.70759938482117,35.29471873044813,34.38997401287687,34.736473083496094,588000
2025-02-19 00:00:00+00:00,34.49585103005679,35.063723722153114,34.40922625764785,34.813472747802734,414800
2025-02-20 00:00:00+00:00,34.466972675026504,34.86159576901103,34.27447279882265,34.77497100830078,541000
2025-02-21 00:00:00+00:00,34.64985082323474,34.88085144424031,34.072354778166286,34.389976501464844,442700
2025-02-24 00:00:00+00:00,36.526716822920775,36.92133995922616,36.15134404346323,36.18021774291992,2432600
2025-02-25 00:00:00+00:00,36.11284409685838,36.35346805512239,35.92997121036461,36.24759292602539,1610100
2025-02-26 00:00:00+00:00,36.45933893157265,36.51708632497697,36.08396618792541,36.12246322631836,862500
2025-02-27 00:00:00+00:00,36.06472052445105,36.27646711386193,35.862593606352554,36.0069694519043,629600
2025-02-28 00:00:00+00:00,35.87222013859437,36.56521831331639,35.87222013859437,36.24759292602539,627000
2025-03-03 00:00:00+00:00,36.334214595786236,36.78658877362223,36.13209136929224,36.68071365356445,743500
2025-03-04 00:00:00+00:00,36.430463937485015,36.73846229448021,36.18021664928768,36.50746536254883,661900
2025-03-05 00:00:00+00:00,36.57484171253541,36.86358972857148,36.497840283389664,36.76734161376953,797900
2025-03-06 00:00:00+00:00,36.54596706882096,36.81546472061229,36.33421681576769,36.36309051513672,883800
2025-03-07 00:00:00+00:00,36.36309040252776,36.61334136838485,36.21871823449955,36.3919677734375,285700
2025-03-10 00:00:00+00:00,36.35346521988247,36.382338917700594,35.02522004579972,35.40059280395508,872200
2025-03-11 00:00:00+00:00,35.41022300583596,35.8144694982061,35.208099759650885,35.487220764160156,727000
2025-03-12 00:00:00+00:00,35.70859436783385,35.74709508281108,35.25622381755729,35.487220764160156,1007200
2025-03-13 00:00:00+00:00,35.49684608875883,35.92996993255654,35.04447188838898,35.19847106933594,857500
2025-03-14 00:00:00+00:00,35.573842895068935,35.8625908926931,35.46796777255974,35.679718017578125,929000
2025-03-17 00:00:00+00:00,35.70859556665565,36.43046747437751,35.70859556665565,36.19947052001953,1069100
2025-03-18 00:00:00+00:00,36.22834030075616,36.52671531211116,36.035840411870026,36.38233947753906,1624400
2025-03-19 00:00:00+00:00,36.44971239693877,36.80583846188137,36.324590595166356,36.5844612121582,1844800
2025-03-20 00:00:00+00:00,36.55558931291911,36.719215504897036,36.55558931291911,36.690338134765625,843600
2025-03-21 00:00:00+00:00,36.65184171641749,36.690338757863124,36.35346669752586,36.60371398925781,1491800
2025-03-24 00:00:00+00:00,37.02721452568293,37.02721452568293,36.60371402470022,36.786590576171875,2132800
2025-03-25 00:00:00+00:00,36.86358847825111,37.07533872958963,36.86358847825111,36.940589904785156,813500
2025-03-26 00:00:00+00:00,36.940590017337676,37.0079644299452,36.87321560473016,36.911712646484375,740300
2025-03-27 00:00:00+00:00,37.027213388713655,37.03683673088136,36.87321421262053,36.93096160888672,634400
2025-03-28 00:00:00+00:00,36.87321421262053,36.98871267678288,36.76733909062589,36.93096160888672,844500
2025-03-31 00:00:00+00:00,36.91171176251196,36.94058913267371,36.767339598223366,36.87321472167969,626400
2025-04-01 00:00:00+00:00,36.882838213787934,37.02721405029297,36.815463802520256,37.02721405029297,1377000
2025-04-02 00:00:00+00:00,37.027213990349225,38.00896013075601,36.92133886663427,37.546958923339844,674900
2025-04-03 00:00:00+00:00,35.7085923494451,36.796213620478596,35.7085923494451,36.47859191894531,636000
2025-04-04 00:00:00+00:00,35.997345861268315,36.14171803419638,34.43809995790742,34.813472747802734,933200
2025-04-07 00:00:00+00:00,33.879852006937995,34.07235189622202,31.28111268067869,32.869232177734375,1378800
2025-04-08 00:00:00+00:00,33.639227058234006,33.72585182224231,31.492861985172514,31.762359619140625,1142400
2025-04-09 00:00:00+00:00,31.319613871138053,34.89047236894815,31.069362909758283,34.5536003112793,788100
2025-04-10 00:00:00+00:00,34.697972439303506,34.80384756349383,33.25422875662821,34.370723724365234,414100
2025-04-11 00:00:00+00:00,34.60172431683313,36.18021682187056,34.29372595836875,35.95884323120117,546500
2025-04-14 00:00:00+00:00,36.38233973240023,36.584462964913065,35.99734362356104,36.35346603393555,291600
2025-04-15 00:00:00+00:00,36.57483848567078,36.57483848567078,35.66046678920303,35.79521560668945,378600
2025-04-16 00:00:00+00:00,35.36209719231648,36.03584131281752,35.25622206720058,35.5642204284668,261000
2025-04-17 00:00:00+00:00,35.77596482603997,36.49783662968045,35.51609420776367,35.51609420776367,359300
2025-04-21 00:00:00+00:00,35.37172131511324,35.51609715648005,34.409225497014916,34.746097564697266,279900
2025-04-22 00:00:00+00:00,35.33321818511939,35.83371641690216,35.22734306490747,35.612342834472656,197500
2025-04-23 00:00:00+00:00,36.3630909317316,36.882839556109516,35.28509664058605,35.44872283935547,552600
2025-04-24 00:00:00+00:00,35.19846877000249,36.6807130845584,35.19846877000249,36.401588439941406,244900
2025-04-25 00:00:00+00:00,36.57483921314267,36.62296326725502,36.06471763061779,36.22834014892578,144000
2025-04-28 00:00:00+00:00,36.54596717232445,37.39296084367607,36.488216101792695,37.21971130371094,202500
2025-04-29 00:00:00+00:00,37.469960954603614,38.30733125392866,37.3255851191617,37.75870895385742,493000
2025-04-30 00:00:00+00:00,37.85496216505183,38.191834231638374,37.15233698909107,37.92233657836914,259000
2025-05-01 00:00:00+00:00,38.25920755971702,39.70295124121578,38.182206134321326,39.28907775878906,728100
2025-05-02 00:00:00+00:00,39.46233080100879,40.29007783941764,39.13508205725716,40.203453063964844,507500
2025-05-05 00:00:00+00:00,39.74224249039898,40.80203742027182,39.64411499392514,40.03662872314453,276200
2025-05-06 00:00:00+00:00,39.634300054115485,39.9875650312374,39.2908500726492,39.41841506958008,355700
2025-05-07 00:00:00+00:00,39.683364796282135,40.576338513782844,39.62448979417,40.301578521728516,289200
2025-05-08 00:00:00+00:00,40.595965556947334,40.71372305012505,40.03663056598798,40.134761810302734,264800
2025-05-09 00:00:00+00:00,39.98756804990627,40.16420055180126,39.75205679960486,39.997379302978516,135300
2025-05-12 00:00:00+00:00,40.40952121473195,40.70390745670772,39.97775497605578,40.10531997680664,212900
2025-05-13 00:00:00+00:00,40.07588321205744,40.32120570876609,39.84037196815448,40.14457321166992,169000
2025-05-14 00:00:00+00:00,40.1347613984426,40.1347613984426,38.95721268201895,39.07496643066406,198200
2025-05-15 00:00:00+00:00,38.82964364607445,39.90906111109239,38.80020614496507,39.68336486816406,309100
2025-05-16 00:00:00+00:00,40.08569503614723,40.23289003359987,39.516548782200545,39.96794128417969,279300
2025-05-19 00:00:00+00:00,39.7520546233194,40.11513460362858,39.34972588954566,40.085693359375,157300
2025-05-20 00:00:00+00:00,39.33991742871273,40.21326495595424,39.33991742871273,39.82075119018555,185600
2025-05-21 00:00:00+00:00,40.2328879386389,40.2328879386389,39.07496549849996,39.231971740722656,350300
2025-05-22 00:00:00+00:00,39.359542900084165,39.48711164951514,38.10349288514628,38.113304138183594,390500
2025-05-23 00:00:00+00:00,38.260496893992624,38.888521864643614,38.06423815483316,38.40768814086914,193800
2025-05-27 00:00:00+00:00,38.73151680274269,39.48711053838084,38.40768931175882,39.0945930480957,235600
2025-05-28 00:00:00+00:00,39.1044043527582,39.447858093044594,38.77076560857028,38.88852310180664,86200
2025-05-29 00:00:00+00:00,39.20253368011244,39.477293664246375,38.66282496413904,39.40860366821289,136800
2025-05-30 00:00:00+00:00,39.18290747398989,39.49691995428475,39.08477997764427,39.20253372192383,835700
2025-06-02 00:00:00+00:00,39.11421851111488,39.300662256426236,38.515631034951916,39.261409759521484,166300
2025-06-03 00:00:00+00:00,39.045527616156946,39.761868823252705,38.937585123810834,39.624488830566406,113700
2025-06-04 00:00:00+00:00,39.66373797100406,39.66373797100406,39.21234549252931,39.231971740722656,211400
2025-06-05 00:00:00+00:00,39.153470731704374,39.428230721450305,38.79039075288398,38.82964324951172,118800
2025-06-06 00:00:00+00:00,39.31047872712715,39.39879497681413,38.859082482435745,39.33991622924805,151200
2025-06-09 00:00:00+00:00,39.28103738903451,40.22307863124855,39.261411139892104,39.9581298828125,150300
2025-06-10 00:00:00+00:00,40.203450196144395,40.22307644421967,39.57542523103183,39.634300231933594,180900
2025-06-11 00:00:00+00:00,39.63430074989684,39.85999699072593,39.54598450406596,39.66373825073242,151800
2025-06-12 00:00:00+00:00,39.59504815019518,39.79130688967797,39.32028816091374,39.44785690307617,102000
2025-06-13 00:00:00+00:00,39.27122542583497,39.53617416947895,38.53525794126533,38.672637939453125,205200
2025-06-16 00:00:00+00:00,38.87870732027047,39.2515985546706,38.67263732625624,39.05533981323242,93000
2025-06-17 00:00:00+00:00,39.00627683207087,39.09459308029154,38.662826835281685,38.68244934082031,61000
2025-06-18 00:00:00+00:00,38.64320128252232,39.320290035528174,38.64320128252232,39.133846282958984,86200
2025-06-20 00:00:00+00:00,39.78149668048516,40.06607167303209,39.37916793849006,39.50673294067383,469000
2025-06-23 00:00:00+00:00,39.50673415963484,39.997379164685725,38.88852414846423,39.153472900390625,192600
2025-06-24 00:00:00+00:00,39.222160252325,39.90906021833932,39.222160252325,39.634300231933594,121600
2025-06-25 00:00:00+00:00,39.56561207436006,39.96794082029348,39.41841707861583,39.7324333190918,176500
2025-06-26 00:00:00+00:00,39.54598557438684,40.23288931129328,39.54598557438684,40.134761810302734,156700
2025-06-27 00:00:00+00:00,40.10532022556707,40.232888970433365,39.43804274317687,39.7029914855957,212300
2025-06-30 00:00:00+00:00,39.43804184265982,40.174009307021414,39.34972559720347,40.066070556640625,150800
2025-07-01 00:00:00+00:00,40.03663007682338,40.13476131993917,39.63430133835904,39.693180084228516,123700
2025-07-02 00:00:00+00:00,39.83055908518457,40.46839904785156,39.6048628466487,40.46839904785156,197500
2025-07-03 00:00:00+00:00,40.44877403291159,40.62540652816375,40.223077787494745,40.331016540527344,157700
2025-07-07 00:00:00+00:00,40.331015998881156,40.988482220895385,40.23288849986967,40.713722229003906,189000
2025-07-08 00:00:00+00:00,41.00810927630391,41.204368021512934,39.84037180113855,39.928688049316406,217200
2025-07-09 00:00:00+00:00,40.23288940782297,40.63521815216823,40.046445658163925,40.350643157958984,103500
2025-07-10 00:00:00+00:00,40.55671535302367,41.00810783076586,40.311392865991074,40.890350341796875,140800
2025-07-11 00:00:00+00:00,40.50765030843918,40.792225308988854,40.35064405698493,40.60578155517578,147200
2025-07-14 00:00:00+00:00,40.23288925964624,40.851102996400854,40.10532051386292,40.3408317565918,260200
2025-07-15 00:00:00+00:00,40.34083131549609,40.478211312534036,39.59504884111272,39.693180084228516,175600
2025-07-16 00:00:00+00:00,39.93850284604868,40.546901584167976,39.712806600348365,40.12494659423828,172200
2025-07-17 00:00:00+00:00,40.15438498128055,40.58615497677235,40.085694980784,40.17401123046875,167400
2025-07-18 00:00:00+00:00,40.23289102221485,40.70390978498332,40.12494852054042,40.438961029052734,162200
2025-07-21 00:00:00+00:00,40.438958493788284,41.047360966296765,40.30157849784254,40.713722229003906,175800
2025-07-22 00:00:00+00:00,40.71372410341905,41.41043911111938,40.478212854294995,41.23380661010742,239300
2025-07-23 00:00:00+00:00,41.42024967798494,41.802952176062995,40.97866843277017,40.98848342895508,160600
2025-07-24 00:00:00+00:00,41.73426109971851,42.29359608145695,40.880539876537334,41.96977233886719,177600
2025-07-25 00:00:00+00:00,42.20528183395522,42.48985683627064,41.78333057200477,42.07771682739258,185000
2025-07-28 00:00:00+00:00,42.146405605668136,42.16603185456763,41.45950186748287,41.59688186645508,189400
2025-07-29 00:00:00+00:00,41.50856478123174,41.77351352104699,41.26324228992029,41.34174728393555,106200
2025-07-30 00:00:00+00:00,40.99829546190282,41.19455421276858,39.261411693225995,40.61559295654297,260600
2025-07-31 00:00:00+00:00,40.57634115637149,41.15530242256599,39.92868988768989,40.02682113647461,211200
2025-08-01 00:00:00+00:00,39.810933046727065,40.23288802548466,39.496920561603844,39.8599967956543,160100
2025-08-04 00:00:00+00:00,40.02000045776367,40.33000183105469,39.7400016784668,40.279998779296875,152400
2025-08-05 00:00:00+00:00,40.310001373291016,40.33000183105469,39.75,39.900001525878906,232900
2025-08-06 00:00:00+00:00,40.0,40.369998931884766,39.88999938964844,40.22999954223633,69900
2025-08-07 00:00:00+00:00,40.2599983215332,40.400001525878906,39.939998626708984,40.09000015258789,220200
2025-08-08 00:00:00+00:00,40.119998931884766,40.79999923706055,40.099998474121094,40.400001525878906,247900
2025-08-11 00:00:00+00:00,40.33000183105469,40.70000076293945,39.75,39.75,150700
2025-08-12 00:00:00+00:00,39.810001373291016,40.22999954223633,39.59000015258789,40.11000061035156,214200
2025-08-13 00:00:00+00:00,40.36000061035156,41.27000045776367,40.16999816894531,41.06999969482422,202000
2025-08-14 00:00:00+00:00,41.04999923706055,41.599998474121094,40.970001220703125,41.220001220703125,259000
2025-08-15 00:00:00+00:00,40.95000076293945,41.380001068115234,40.29999923706055,40.459999084472656,163000
2025-08-18 00:00:00+00:00,40.45000076293945,40.970001220703125,40.150001525878906,40.40999984741211,100900
2025-08-19 00:00:00+00:00,40.40999984741211,40.63999938964844,38.86000061035156,39.83000183105469,315400
2025-08-20 00:00:00+00:00,39.63999938964844,40.0,39.54999923706055,39.869998931884766,119100
2025-08-21 00:00:00+00:00,39.880001068115234,39.880001068115234,39.349998474121094,39.529998779296875,85100
2025-08-22 00:00:00+00:00,39.52000045776367,40.2400016784668,39.45000076293945,40.20000076293945,151600
2025-08-25 00:00:00+00:00,40.060001373291016,40.400001525878906,39.83000183105469,40.130001068115234,143000
2025-08-26 00:00:00+00:00,39.779998779296875,40.029998779296875,39.58000183105469,39.70000076293945,180900
2025-08-27 00:00:00+00:00,39.70000076293945,40.029998779296875,39.560001373291016,40.0,129200
2025-08-28 00:00:00+00:00,40.18000030517578,40.18000030517578,39.650001525878906,39.72999954223633,104000
2025-08-29 00:00:00+00:00,39.619998931884766,39.81999969482422,39.5099983215332,39.58000183105469,106900
2025-09-02 00:00:00+00:00,39.47999954223633,39.52000045776367,38.86000061035156,39.31999969482422,169800
2025-09-03 00:00:00+00:00,39.540000915527344,39.54999923706055,38.97999954223633,39.54999923706055,202900
2025-09-04 00:00:00+00:00,39.630001068115234,39.630001068115234,38.959999084472656,39.439998626708984,172700
2025-09-05 00:00:00+00:00,39.33000183105469,39.599998474121094,38.70000076293945,38.81999969482422,214700
2025-09-08 00:00:00+00:00,38.86000061035156,39.130001068115234,38.31999969482422,38.5099983215332,154600
2025-09-09 00:00:00+00:00,38.25,38.52000045776367,37.58000183105469,38.02000045776367,393800
2025-09-10 00:00:00+00:00,38.0,38.25,37.599998474121094,37.7599983215332,203200
2025-09-11 00:00:00+00:00,37.779998779296875,38.52000045776367,37.779998779296875,38.36000061035156,224900
2025-09-12 00:00:00+00:00,38.310001373291016,38.529998779296875,37.86000061035156,37.93000030517578,164900
2025-09-15 00:00:00+00:00,37.97999954223633,38.29999923706055,37.900001525878906,37.939998626708984,140700
2025-09-16 00:00:00+00:00,38.0099983215332,38.189998626708984,37.79999923706055,38.150001525878906,125600
2025-09-17 00:00:00+00:00,38.06999969482422,38.529998779296875,38.02000045776367,38.25,136500
2025-09-18 00:00:00+00:00,38.20000076293945,38.869998931884766,38.20000076293945,38.810001373291016,104100
2025-09-19 00:00:00+00:00,39.0,39.09000015258789,38.5,39.08000183105469,146500
2025-09-22 00:00:00+00:00,38.720001220703125,39.13999938964844,38.70000076293945,38.84000015258789,139700
2025-09-23 00:00:00+00:00,38.75,38.91999816894531,38.02000045776367,38.189998626708984,224300
2025-09-24 00:00:00+00:00,38.04999923706055,38.349998474121094,37.75,37.84000015258789,146000
2025-09-25 00:00:00+00:00,37.7400016784668,38.06999969482422,37.630001068115234,38.06999969482422,161700
2025-09-26 00:00:00+00:00,38.0,38.18000030517578,37.75,37.900001525878906,144500
